record_type,path_id,path_group,stage,state_id,global_hour,origin_site,destination_site,flow_kg,ex_post_origin_target_kg,ex_post_destination_target_kg,proxy_origin_target_kg,proxy_destination_target_kg,ex_post_aligned_kg,information_proxy_aligned_kg,ex_post_non_aligned_kg,conservative_expost_nonaligned_but_information_aligned_kg,strict_flow_row_reversal,alignment_scope,group,path_count_with_HTT,flow_row_count,total_HTT_kg,ex_post_aligned_HTT_kg,ex_post_alignment_fraction,information_proxy_aligned_HTT_kg,information_proxy_alignment_fraction,strict_reversal_path_count,strict_reversal_flow_row_count,proxy_limit
FLOW,3495,pure_location,4,189,25,3,4,7.17901071339,34.3670729582,132.558689603,30.8908374857,86.0195413188,4.02264228968,7.17901071339,3.1563684237,3.1563684237,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3495,pure_location,4,189,29,1,4,7.5475092696,168.321498891,132.558689603,143.093695747,86.0195413188,7.5475092696,0,0,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3497,positive_target_adequate,3,164,17,3,1,21.8980539775,22.9113388566,70.8777395635,11.5339566434,51.8245769879,2.52238360192,0,19.3756703756,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3497,positive_target_adequate,4,158,25,2,1,19.3378494176,47.7705448833,70.8777395635,19.6502100037,38.5759190037,0,0,19.3378494176,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3497,positive_target_adequate,4,158,25,2,3,4.88537627635,47.7705448833,22.9113388566,19.6502100037,9.78185856208,4.88537627635,0,0,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3498,other,3,93,17,2,3,1.38627250897,0,0,1.39569970541,0.928304794574,0,0,1.38627250897,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3502,other,3,69,17,2,3,0.460146059435,0,0,1.89832022962,1.31193566991,0,0,0.460146059435,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3503,pure_location,3,124,17,2,4,11.3228134374,50.7550168597,67.4600784407,31.5879774875,45.6573298357,0.653742196913,9.76433737813,10.6690712405,9.11059518122,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3503,pure_location,3,124,17,3,1,28.3950072825,29.4574724764,169.268163717,17.1124359028,75.6395928269,0,7.28423686529,28.3950072825,7.28423686529,True,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3503,pure_location,3,124,24,3,1,2.27329737878,29.4574724764,169.268163717,17.1124359028,75.6395928269,0,0,2.27329737878,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3503,pure_location,4,222,25,2,3,7.49370499855,50.7550168597,29.4574724764,33.3513433439,19.3518908719,7.49370499855,7.49370499855,0,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3503,pure_location,4,222,25,2,4,0.290188765542,50.7550168597,67.4600784407,33.3513433439,45.7830515806,0.290188765542,0,0,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3504,other,4,125,25,2,4,7.89963183726,0,0,29.4975087587,43.3769892772,0,7.89963183726,7.89963183726,7.89963183726,True,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3504,other,4,125,32,3,4,6.3258073414,0,0,16.4290419124,43.3769892772,0,0,6.3258073414,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3507,pure_location,3,85,17,2,3,1.03349081966,24.0183969051,22.9113790089,1.59362567105,1.07547910667,0,0,1.03349081966,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3511,other,3,85,17,2,3,2.87274753422,0,0,1.59362567105,1.07547910667,0,0,2.87274753422,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3512,other,5,86,33,2,4,1.09648772124,0,0,0.695844108908,1.68498672003,0,0,1.09648772124,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3512,other,5,86,35,2,3,3.70188130441,0,0,0.695844108908,0.670291948209,0,0,3.70188130441,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3514,pure_quantity,3,61,17,2,3,1.94289600433,132.558988567,40.9131822127,1.93023779398,1.35175675434,0,0,1.94289600433,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3514,pure_quantity,4,134,25,2,1,8.91812264581,132.558988567,168.56298044,26.2895658146,69.0187773381,0,1.62422029319,8.91812264581,1.62422029319,True,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3514,pure_quantity,4,134,25,4,1,1.61188461064,81.8263755451,168.56298044,45.731166968,69.0187773381,0,0,1.61188461064,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3514,pure_quantity,4,134,28,3,1,7.72728833722,40.9131822127,168.56298044,15.9892019405,69.0187773381,0,0,7.72728833722,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3515,mixed,3,69,17,2,3,0.754587323921,19.6383954592,21.0048007503,1.89832022962,1.31193566991,0,0,0.754587323921,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3518,other,5,150,33,3,4,4.66747276913,0,0,11.9573494913,27.6444597341,0,0,4.66747276913,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3520,other,5,69,33,2,3,1.48411940164,0,0,1.89832022962,1.31193566991,0,0,1.48411940164,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3520,other,6,94,41,2,3,5.15854790639,0,0,0.886396808726,0.655987744471,0,0,5.15854790639,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3522,other,3,61,17,2,3,1.85043145918,0,0,1.93023779398,1.35175675434,0,0,1.85043145918,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3523,other,3,78,17,2,3,2.36266730803,0,0,1.08012962388,0.821854656921,0,0,2.36266730803,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3523,other,3,78,17,2,4,7.00307411909,0,0,1.08012962388,2.21088938196,0,0,7.00307411909,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3525,other,5,61,33,2,3,1.49150723549,0,0,1.93023779398,1.35175675434,0,0,1.49150723549,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3525,other,6,78,41,2,3,5.15116007254,0,0,1.08012962388,0.821854656921,0,0,5.15116007254,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3525,other,6,78,41,2,4,1.54252168444,0,0,1.08012962388,2.21088938196,0,0,1.54252168444,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3527,pure_location,4,133,25,1,4,16.3513535774,168.321498891,132.558689603,65.9443336107,40.4594292369,0,0,16.3513535774,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3527,pure_location,4,133,25,3,2,2.69428770476,34.3670729582,60.2781032687,15.1733220937,27.2650128823,0,0,2.69428770476,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3527,pure_location,4,133,25,3,4,31.2144203187,34.3670729582,132.558689603,15.1733220937,40.4594292369,18.4047702398,0,12.8096500789,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3530,other,3,69,17,2,3,0.617513454709,0,0,1.89832022962,1.31193566991,0,0,0.617513454709,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3532,other,3,69,17,2,3,0.617513454709,0,0,1.89832022962,1.31193566991,0,0,0.617513454709,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3533,other,3,93,17,2,3,1.38627250897,0,0,1.39569970541,0.928304794574,0,0,1.38627250897,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3536,other,3,85,17,2,3,1.03349081966,0,0,1.59362567105,1.07547910667,0,0,1.03349081966,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3545,mixed,3,204,17,3,1,17.2934397495,34.3670729582,168.321498891,27.9273092214,130.505689433,13.7100497111,10.3232515489,3.58339003844,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3545,mixed,3,204,18,4,1,12.640256903,132.558689603,168.321498891,73.6389087724,130.505689433,0,0,12.640256903,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3546,pure_quantity,4,165,25,2,1,5.64544182303,137.407832013,220.386801719,16.1049722799,39.2030168173,0,0,5.64544182303,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3546,pure_quantity,4,165,25,2,4,2.51696428037,137.407832013,118.978112198,16.1049722799,21.7156157444,0,0,2.51696428037,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3546,pure_quantity,4,165,25,3,1,13.1673636428,70.1586416901,220.386801719,8.92533264066,39.2030168173,0,0,13.1673636428,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3546,pure_quantity,5,214,33,2,1,5.60390547052,137.407832013,220.386801719,48.6567954331,105.367403039,0,0,5.60390547052,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3546,pure_quantity,5,214,33,2,4,10.6117145008,137.407832013,118.978112198,48.6567954331,54.3445013045,0,3.71522855752,10.6117145008,3.71522855752,True,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3546,pure_quantity,5,214,33,3,1,9.94762902904,70.1586416901,220.386801719,22.9469140891,105.367403039,0,0,9.94762902904,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3548,pure_location,4,148,25,2,4,7.61861312607,72.5527245908,116.193766196,25.2985016707,35.7925943886,0,1.11548060299,7.61861312607,1.11548060299,True,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3548,pure_location,4,148,25,3,4,6.35251567147,44.1862627463,116.193766196,13.8100835105,35.7925943886,0,1.11548060299,6.35251567147,1.11548060299,True,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3548,pure_location,4,148,32,3,1,22.0218921213,44.1862627463,222.566581025,13.8100835105,61.588969745,0,0,22.0218921213,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3548,pure_location,5,213,33,3,1,9.70323370783,44.1862627463,222.566581025,23.0912337808,109.344170618,0,0,9.70323370783,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3548,pure_location,5,213,36,3,1,4.49855249853,44.1862627463,222.566581025,23.0912337808,109.344170618,0,0,4.49855249853,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3548,pure_location,5,213,40,4,1,11.930335307,116.193766196,222.566581025,58.7797321844,109.344170618,0,0,11.930335307,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3548,pure_location,6,254,45,1,4,11.9769567309,222.566581025,116.193766196,186.229558174,112.666172189,0,11.9769567309,11.9769567309,11.9769567309,True,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3548,pure_location,6,254,46,2,3,16.0255866522,72.5527245908,44.1862627463,70.4970908063,37.9094485154,16.0255866522,16.0255866522,0,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3548,pure_location,6,254,47,2,4,13.4633073623,72.5527245908,116.193766196,70.4970908063,112.666172189,10.1887075076,6.66111350048,3.27459985467,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3550,other,4,157,25,2,4,8.30671333767,0,0,19.0578084512,26.0774124244,0,0,8.30671333767,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3550,other,4,157,25,3,1,9.25030680929,0,0,10.4529729741,45.5549291701,0,0,9.25030680929,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3550,other,4,157,25,3,4,4.50488409703,0,0,10.4529729741,26.0774124244,0,0,4.50488409703,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3550,other,5,166,33,2,1,19.992035847,0,0,11.8907958849,27.9766941233,0,0,19.992035847,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3550,other,5,166,33,4,1,4.34193859564,0,0,15.674043145,27.9766941233,0,0,4.34193859564,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3550,other,5,166,40,3,1,1.22760318731,0,0,6.71895337245,27.9766941233,0,0,1.22760318731,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3557,pure_location,3,171,17,3,2,0.132955672006,31.912611987,49.9139415109,32.3565759455,63.736416616,0,0,0.132955672006,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3557,pure_location,4,182,25,2,4,8.10434018063,49.9139415109,135.831739057,82.8533665286,106.015467993,8.10434018063,8.10434018063,0,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3557,pure_location,4,182,25,3,4,24.0205380219,31.912611987,135.831739057,38.1563038041,106.015467993,20.9245001361,14.680808319,3.0960378858,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3557,pure_location,4,182,32,1,4,6.11107344439,157.106485851,135.831739057,175.071745569,106.015467993,6.11107344439,0,0,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3560,other,3,70,17,2,4,6.92177502255,0,0,1.41225587555,2.42495756641,0,0,6.92177502255,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3560,other,3,70,19,2,3,1.96754596073,0,0,1.41225587555,1.06259642812,0,0,1.96754596073,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3563,other,3,124,17,2,1,0.356152006098,0,0,31.5879774875,75.6395928269,0,0.356152006098,0.356152006098,0.356152006098,True,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3563,other,3,124,17,2,4,8.11439185255,0,0,31.5879774875,45.6573298357,0,6.83933737813,8.11439185255,6.83933737813,True,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3563,other,3,124,17,3,1,28.3950072825,0,0,17.1124359028,75.6395928269,0,7.28423686529,28.3950072825,7.28423686529,True,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3563,other,3,124,24,3,1,3.51506051257,0,0,17.1124359028,75.6395928269,0,0,3.51506051257,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3563,other,4,198,25,2,1,4.06301476457,0,0,52.4474618184,146.996039797,0,4.06301476457,4.06301476457,4.06301476457,True,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3563,other,4,198,25,2,4,15.6378482934,0,0,52.4474618184,87.3789361494,0,15.6378482934,15.6378482934,15.6378482934,True,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3563,other,4,198,30,2,3,14.8696083498,0,0,52.4474618184,29.4010943613,0,14.8696083498,14.8696083498,14.8696083498,True,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3580,positive_target_adequate,4,126,25,2,1,24.0022144125,24.0183969051,70.3548673538,33.174885262,78.3554166453,0,0,24.0022144125,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3580,positive_target_adequate,4,126,25,2,4,14.2184256343,24.0183969051,39.1228723369,33.174885262,48.2748598858,0,0,14.2184256343,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3580,positive_target_adequate,4,126,25,3,1,16.0177523407,22.9113790089,70.3548673538,19.0189053016,78.3554166453,0,0,16.0177523407,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3584,other,5,94,36,2,3,4.04048505794,0,0,0.886396808726,0.655987744471,0,0,4.04048505794,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3585,other,6,62,41,2,3,8.54923215996,0,0,1.51904357652,1.22007911644,0,0,8.54923215996,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3585,other,6,62,48,2,4,0.340522280206,0,0,1.51904357652,2.47210419783,0,0,0.340522280206,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3587,other,2,164,11,3,1,40.7767589702,0,0,11.5339566434,51.8245769879,0,0,40.7767589702,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3587,other,2,164,12,3,1,1.54710161165,0,0,11.5339566434,51.8245769879,0,0,1.54710161165,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3587,other,2,164,13,3,1,1.54710161165,0,0,11.5339566434,51.8245769879,0,0,1.54710161165,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3587,other,2,164,16,3,1,0.78708752053,0,0,11.5339566434,51.8245769879,0,0,0.78708752053,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3587,other,3,165,17,2,3,15.7617048759,0,0,16.1049722799,8.92533264066,0,5.50625968545,15.7617048759,5.50625968545,True,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3588,other,3,94,17,2,3,4.26922864853,0,0,0.886396808726,0.655987744471,0,0,4.26922864853,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3589,other,5,86,33,2,3,3.70188130441,0,0,0.695844108908,0.670291948209,0,0,3.70188130441,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3590,other,3,86,17,2,3,4.26924290461,0,0,0.695844108908,0.670291948209,0,0,4.26924290461,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3590,other,3,86,24,2,1,6.03778135057,0,0,0.695844108908,2.44291292523,0,0,6.03778135057,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3590,other,3,86,24,2,4,9.77429149069,0,0,0.695844108908,1.68498672003,0,0,9.77429149069,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3594,other,3,70,17,2,4,6.92177502255,0,0,1.41225587555,2.42495756641,0,0,6.92177502255,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3594,other,3,70,19,2,3,1.96754596073,0,0,1.41225587555,1.06259642812,0,0,1.96754596073,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3595,other,5,94,33,2,3,9.78539320741,0,0,0.886396808726,0.655987744471,0,0,9.78539320741,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3596,pure_quantity,5,94,33,2,3,4.01889665179,24.0183969051,22.9113790089,0.886396808726,0.655987744471,0,0,4.01889665179,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3597,other,6,78,41,2,3,8.98266730803,0,0,1.08012962388,0.821854656921,0,0,8.98266730803,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3598,positive_target_adequate,3,132,20,3,1,2.34950036567,18.0016621128,98.0506663239,16.3153753845,72.1746169294,0,0,2.34950036567,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3598,positive_target_adequate,4,197,25,2,4,32.8779361047,13.0922661935,32.7306403147,54.5067327575,77.2731714563,0,1.64605767067,32.8779361047,1.64605767067,True,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3598,positive_target_adequate,4,197,25,3,1,23.6806186756,18.0016621128,98.0506663239,28.1772106093,132.519669844,0,0,23.6806186756,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3598,positive_target_adequate,4,197,25,3,4,6.72013005311,18.0016621128,32.7306403147,28.1772106093,77.2731714563,0,1.64605767067,6.72013005311,1.64605767067,True,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3598,positive_target_adequate,5,278,33,4,1,9.24605701862,32.7306403147,98.0506663239,66.525767655,142.022488228,0,0,9.24605701862,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,3598,positive_target_adequate,5,278,33,4,2,0.364197989137,32.7306403147,13.0922661935,66.525767655,43.7675843967,0,0,0.364197989137,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
