cut_id,T1,T2,T3,T4,nominal_risk,extreme_risk,nominal_g1,nominal_g2,nominal_g3,nominal_g4,extreme_g1,extreme_g2,extreme_g3,extreme_g4,active_path_ids,active_replica_rows,case_id,eta,design,risk_type,top_k,kappa,beta_ext
8,300,143.818634205578,100,150,13915.8332079459,899141.407567379,-2.04101104871445,-1.80086474441016,-2.25470204701896,-5.93775234412716,0,0,0,0,617,95,19,0.01,R1_MAX,R1_MAX,1,0.01,0.000170200160742543
1,300,143.468740452331,100,150,13916.46372892,899141.407567379,-2.04097911933706,-2.01100672250252,-2.25546847003217,-5.93813147605984,0,0,0,0,617,95,20,0.01,R1_MAX,R1_MAX,1,0.05,0.000851000803712716
2,0,0,0,0,296144.179141948,1215939.77579576,-1221.89437314324,-1225.81512215143,-1225.90834698916,-1224.16656113715,-2000,-2000,-2000,-2000,599,11,20,0.01,R1_MAX,R1_MAX,1,0.05,0.000851000803712716
3,150,100,50,75,35955.2391281399,899141.407567379,-266.173239307623,-244.840620389699,-226.164642428491,-258.925553889794,0,0,0,0,617,95,20,0.01,R1_MAX,R1_MAX,1,0.05,0.000851000803712716
4,300,200,100,150,13845.8439395689,899141.407567379,-2.04107386470285,-0.268571207207407,-1.68387598319892,-5.63986182343892,0,0,0,0,617,95,20,0.01,R1_MAX,R1_MAX,1,0.05,0.000851000803712716
5,300,175.284621294289,100,150,13866.876785804,899141.407567379,-2.04037835693919,-1.12401991411218,-2.02890188056853,-5.78241623346234,0,0,0,0,617,95,20,0.01,R1_MAX,R1_MAX,1,0.05,0.000851000803712716
6,300,159.055510552813,100,150,13889.8813811428,899141.407567379,-2.04117613293878,-1.56730040950652,-2.22150764259277,-5.79342159690881,0,0,0,0,617,95,20,0.01,R1_MAX,R1_MAX,1,0.05,0.000851000803712716
7,300,148.321492267499,100,150,13907.7989196006,899141.407567379,-2.04107840265849,-1.76802611139974,-2.24569975873991,-5.93130028469711,0,0,0,0,617,95,20,0.01,R1_MAX,R1_MAX,1,0.05,0.000851000803712716
8,300,143.818634205578,100,150,13915.8332079459,899141.407567379,-2.04101104871445,-1.80086474441016,-2.25470204701896,-5.93775234412716,0,0,0,0,617,95,20,0.01,R1_MAX,R1_MAX,1,0.05,0.000851000803712716
1,300,143.468740452331,100,150,13916.46372892,879011.626917991,-2.04097911933706,-2.01100672250252,-2.25546847003217,-5.93813147605984,0,0,0,0,617;605,95;42,21,0.01,R2_TOPK_5PCT,R2_TOPK,2,0,0
2,0,0,0,0,296144.179141948,1215939.77579576,-1221.89437314324,-1225.81512215143,-1225.90834698916,-1224.16656113715,-2000,-2000,-2000,-2000,599;600,11;17,21,0.01,R2_TOPK_5PCT,R2_TOPK,2,0,0
3,150,100,50,75,35955.2391281399,879011.626917991,-266.173239307623,-244.840620389699,-226.164642428491,-258.925553889794,0,0,0,0,617;605,95;42,21,0.01,R2_TOPK_5PCT,R2_TOPK,2,0,0
4,300,200,100,150,13845.8439395689,879011.626917991,-2.04107386470285,-0.268571207207407,-1.68387598319892,-5.63986182343892,0,0,0,0,617;605,95;42,21,0.01,R2_TOPK_5PCT,R2_TOPK,2,0,0
5,300,175.284621294289,100,150,13866.876785804,879011.626917991,-2.04037835693919,-1.12401991411218,-2.02890188056853,-5.78241623346234,0,0,0,0,617;605,95;42,21,0.01,R2_TOPK_5PCT,R2_TOPK,2,0,0
6,300,159.055510552813,100,150,13889.8813811428,879011.626917991,-2.04117613293878,-1.56730040950652,-2.22150764259277,-5.79342159690881,0,0,0,0,617;605,95;42,21,0.01,R2_TOPK_5PCT,R2_TOPK,2,0,0
7,300,148.321492267499,100,150,13907.7989196006,879011.626917991,-2.04107840265849,-1.76802611139974,-2.24569975873991,-5.93130028469711,0,0,0,0,617;605,95;42,21,0.01,R2_TOPK_5PCT,R2_TOPK,2,0,0
8,300,143.818634205578,100,150,13915.8332079459,879011.626917991,-2.04101104871445,-1.80086474441016,-2.25470204701896,-5.93775234412716,0,0,0,0,617;605,95;42,21,0.01,R2_TOPK_5PCT,R2_TOPK,2,0,0
1,300,143.468740452331,100,150,13916.46372892,879011.626917991,-2.04097911933706,-2.01100672250252,-2.25546847003217,-5.93813147605984,0,0,0,0,617;605,95;42,22,0.01,R2_TOPK_5PCT,R2_TOPK,2,0.001,1.74097824661109e-05
2,0,0,0,0,296144.179141948,1215939.77579576,-1221.89437314324,-1225.81512215143,-1225.90834698916,-1224.16656113715,-2000,-2000,-2000,-2000,599;600,11;17,22,0.01,R2_TOPK_5PCT,R2_TOPK,2,0.001,1.74097824661109e-05
3,150,100,50,75,35955.2391281399,879011.626917991,-266.173239307623,-244.840620389699,-226.164642428491,-258.925553889794,0,0,0,0,617;605,95;42,22,0.01,R2_TOPK_5PCT,R2_TOPK,2,0.001,1.74097824661109e-05
4,300,200,100,150,13845.8439395689,879011.626917991,-2.04107386470285,-0.268571207207407,-1.68387598319892,-5.63986182343892,0,0,0,0,617;605,95;42,22,0.01,R2_TOPK_5PCT,R2_TOPK,2,0.001,1.74097824661109e-05
5,300,175.284621294289,100,150,13866.876785804,879011.626917991,-2.04037835693919,-1.12401991411218,-2.02890188056853,-5.78241623346234,0,0,0,0,617;605,95;42,22,0.01,R2_TOPK_5PCT,R2_TOPK,2,0.001,1.74097824661109e-05
6,300,159.055510552813,100,150,13889.8813811428,879011.626917991,-2.04117613293878,-1.56730040950652,-2.22150764259277,-5.79342159690881,0,0,0,0,617;605,95;42,22,0.01,R2_TOPK_5PCT,R2_TOPK,2,0.001,1.74097824661109e-05
7,300,148.321492267499,100,150,13907.7989196006,879011.626917991,-2.04107840265849,-1.76802611139974,-2.24569975873991,-5.93130028469711,0,0,0,0,617;605,95;42,22,0.01,R2_TOPK_5PCT,R2_TOPK,2,0.001,1.74097824661109e-05
8,300,143.818634205578,100,150,13915.8332079459,879011.626917991,-2.04101104871445,-1.80086474441016,-2.25470204701896,-5.93775234412716,0,0,0,0,617;605,95;42,22,0.01,R2_TOPK_5PCT,R2_TOPK,2,0.001,1.74097824661109e-05
1,300,143.468740452331,100,150,13916.46372892,879011.626917991,-2.04097911933706,-2.01100672250252,-2.25546847003217,-5.93813147605984,0,0,0,0,617;605,95;42,23,0.01,R2_TOPK_5PCT,R2_TOPK,2,0.005,8.70489123305545e-05
2,0,0,0,0,296144.179141948,1215939.77579576,-1221.89437314324,-1225.81512215143,-1225.90834698916,-1224.16656113715,-2000,-2000,-2000,-2000,599;600,11;17,23,0.01,R2_TOPK_5PCT,R2_TOPK,2,0.005,8.70489123305545e-05
3,150,100,50,75,35955.2391281399,879011.626917991,-266.173239307623,-244.840620389699,-226.164642428491,-258.925553889794,0,0,0,0,617;605,95;42,23,0.01,R2_TOPK_5PCT,R2_TOPK,2,0.005,8.70489123305545e-05
4,300,200,100,150,13845.8439395689,879011.626917991,-2.04107386470285,-0.268571207207407,-1.68387598319892,-5.63986182343892,0,0,0,0,617;605,95;42,23,0.01,R2_TOPK_5PCT,R2_TOPK,2,0.005,8.70489123305545e-05
5,300,175.284621294289,100,150,13866.876785804,879011.626917991,-2.04037835693919,-1.12401991411218,-2.02890188056853,-5.78241623346234,0,0,0,0,617;605,95;42,23,0.01,R2_TOPK_5PCT,R2_TOPK,2,0.005,8.70489123305545e-05
6,300,159.055510552813,100,150,13889.8813811428,879011.626917991,-2.04117613293878,-1.56730040950652,-2.22150764259277,-5.79342159690881,0,0,0,0,617;605,95;42,23,0.01,R2_TOPK_5PCT,R2_TOPK,2,0.005,8.70489123305545e-05
7,300,148.321492267499,100,150,13907.7989196006,879011.626917991,-2.04107840265849,-1.76802611139974,-2.24569975873991,-5.93130028469711,0,0,0,0,617;605,95;42,23,0.01,R2_TOPK_5PCT,R2_TOPK,2,0.005,8.70489123305545e-05
8,300,143.818634205578,100,150,13915.8332079459,879011.626917991,-2.04101104871445,-1.80086474441016,-2.25470204701896,-5.93775234412716,0,0,0,0,617;605,95;42,23,0.01,R2_TOPK_5PCT,R2_TOPK,2,0.005,8.70489123305545e-05
1,300,143.468740452331,100,150,13916.46372892,879011.626917991,-2.04097911933706,-2.01100672250252,-2.25546847003217,-5.93813147605984,0,0,0,0,617;605,95;42,24,0.01,R2_TOPK_5PCT,R2_TOPK,2,0.01,0.000174097824661109
2,0,0,0,0,296144.179141948,1215939.77579576,-1221.89437314324,-1225.81512215143,-1225.90834698916,-1224.16656113715,-2000,-2000,-2000,-2000,599;600,11;17,24,0.01,R2_TOPK_5PCT,R2_TOPK,2,0.01,0.000174097824661109
3,150,100,50,75,35955.2391281399,879011.626917991,-266.173239307623,-244.840620389699,-226.164642428491,-258.925553889794,0,0,0,0,617;605,95;42,24,0.01,R2_TOPK_5PCT,R2_TOPK,2,0.01,0.000174097824661109
4,300,200,100,150,13845.8439395689,879011.626917991,-2.04107386470285,-0.268571207207407,-1.68387598319892,-5.63986182343892,0,0,0,0,617;605,95;42,24,0.01,R2_TOPK_5PCT,R2_TOPK,2,0.01,0.000174097824661109
5,300,175.284621294289,100,150,13866.876785804,879011.626917991,-2.04037835693919,-1.12401991411218,-2.02890188056853,-5.78241623346234,0,0,0,0,617;605,95;42,24,0.01,R2_TOPK_5PCT,R2_TOPK,2,0.01,0.000174097824661109
6,300,159.055510552813,100,150,13889.8813811428,879011.626917991,-2.04117613293878,-1.56730040950652,-2.22150764259277,-5.79342159690881,0,0,0,0,617;605,95;42,24,0.01,R2_TOPK_5PCT,R2_TOPK,2,0.01,0.000174097824661109
7,300,148.321492267499,100,150,13907.7989196006,879011.626917991,-2.04107840265849,-1.76802611139974,-2.24569975873991,-5.93130028469711,0,0,0,0,617;605,95;42,24,0.01,R2_TOPK_5PCT,R2_TOPK,2,0.01,0.000174097824661109
8,300,143.818634205578,100,150,13915.8332079459,879011.626917991,-2.04101104871445,-1.80086474441016,-2.25470204701896,-5.93775234412716,0,0,0,0,617;605,95;42,24,0.01,R2_TOPK_5PCT,R2_TOPK,2,0.01,0.000174097824661109
1,300,143.468740452331,100,150,13916.46372892,879011.626917991,-2.04097911933706,-2.01100672250252,-2.25546847003217,-5.93813147605984,0,0,0,0,617;605,95;42,25,0.01,R2_TOPK_5PCT,R2_TOPK,2,0.05,0.000870489123305545
2,0,0,0,0,296144.179141948,1215939.77579576,-1221.89437314324,-1225.81512215143,-1225.90834698916,-1224.16656113715,-2000,-2000,-2000,-2000,599;600,11;17,25,0.01,R2_TOPK_5PCT,R2_TOPK,2,0.05,0.000870489123305545
3,150,100,50,75,35955.2391281399,879011.626917991,-266.173239307623,-244.840620389699,-226.164642428491,-258.925553889794,0,0,0,0,617;605,95;42,25,0.01,R2_TOPK_5PCT,R2_TOPK,2,0.05,0.000870489123305545
4,300,200,100,150,13845.8439395689,879011.626917991,-2.04107386470285,-0.268571207207407,-1.68387598319892,-5.63986182343892,0,0,0,0,617;605,95;42,25,0.01,R2_TOPK_5PCT,R2_TOPK,2,0.05,0.000870489123305545
5,300,175.284621294289,100,150,13866.876785804,879011.626917991,-2.04037835693919,-1.12401991411218,-2.02890188056853,-5.78241623346234,0,0,0,0,617;605,95;42,25,0.01,R2_TOPK_5PCT,R2_TOPK,2,0.05,0.000870489123305545
6,300,159.055510552813,100,150,13889.8813811428,879011.626917991,-2.04117613293878,-1.56730040950652,-2.22150764259277,-5.79342159690881,0,0,0,0,617;605,95;42,25,0.01,R2_TOPK_5PCT,R2_TOPK,2,0.05,0.000870489123305545
7,300,148.321492267499,100,150,13907.7989196006,879011.626917991,-2.04107840265849,-1.76802611139974,-2.24569975873991,-5.93130028469711,0,0,0,0,617;605,95;42,25,0.01,R2_TOPK_5PCT,R2_TOPK,2,0.05,0.000870489123305545
8,300,143.818634205578,100,150,13915.8332079459,879011.626917991,-2.04101104871445,-1.80086474441016,-2.25470204701896,-5.93775234412716,0,0,0,0,617;605,95;42,25,0.01,R2_TOPK_5PCT,R2_TOPK,2,0.05,0.000870489123305545
1,300,143.468740452331,100,150,13916.46372892,872171.138280415,-2.04097911933706,-2.01100672250252,-2.25546847003217,-5.93813147605984,0,0,0,0,617;605;609,95;42;60,26,0.01,R2_TOPK_10PCT,R2_TOPK,3,0,0
2,0,0,0,0,296144.179141948,1215939.77579576,-1221.89437314324,-1225.81512215143,-1225.90834698916,-1224.16656113715,-2000,-2000,-2000,-2000,599;600;601,11;17;21,26,0.01,R2_TOPK_10PCT,R2_TOPK,3,0,0
3,150,100,50,75,35955.2391281399,872171.138280415,-266.173239307623,-244.840620389699,-226.164642428491,-258.925553889794,0,0,0,0,617;605;609,95;42;60,26,0.01,R2_TOPK_10PCT,R2_TOPK,3,0,0
4,300,200,100,150,13845.8439395689,872171.138280415,-2.04107386470285,-0.268571207207407,-1.68387598319892,-5.63986182343892,0,0,0,0,617;605;609,95;42;60,26,0.01,R2_TOPK_10PCT,R2_TOPK,3,0,0
5,300,175.284621294289,100,150,13866.876785804,872171.138280415,-2.04037835693919,-1.12401991411218,-2.02890188056853,-5.78241623346234,0,0,0,0,617;605;609,95;42;60,26,0.01,R2_TOPK_10PCT,R2_TOPK,3,0,0
6,300,159.055510552813,100,150,13889.8813811428,872171.138280415,-2.04117613293878,-1.56730040950652,-2.22150764259277,-5.79342159690881,0,0,0,0,617;605;609,95;42;60,26,0.01,R2_TOPK_10PCT,R2_TOPK,3,0,0
7,300,148.321492267499,100,150,13907.7989196006,872171.138280415,-2.04107840265849,-1.76802611139974,-2.24569975873991,-5.93130028469711,0,0,0,0,617;605;609,95;42;60,26,0.01,R2_TOPK_10PCT,R2_TOPK,3,0,0
8,300,143.818634205578,100,150,13915.8332079459,872171.138280415,-2.04101104871445,-1.80086474441016,-2.25470204701896,-5.93775234412716,0,0,0,0,617;605;609,95;42;60,26,0.01,R2_TOPK_10PCT,R2_TOPK,3,0,0
1,300,143.468740452331,100,150,13916.46372892,872171.138280415,-2.04097911933706,-2.01100672250252,-2.25546847003217,-5.93813147605984,0,0,0,0,617;605;609,95;42;60,27,0.01,R2_TOPK_10PCT,R2_TOPK,3,0.001,1.75463283960495e-05
2,0,0,0,0,296144.179141948,1215939.77579576,-1221.89437314324,-1225.81512215143,-1225.90834698916,-1224.16656113715,-2000,-2000,-2000,-2000,599;600;601,11;17;21,27,0.01,R2_TOPK_10PCT,R2_TOPK,3,0.001,1.75463283960495e-05
3,150,100,50,75,35955.2391281399,872171.138280415,-266.173239307623,-244.840620389699,-226.164642428491,-258.925553889794,0,0,0,0,617;605;609,95;42;60,27,0.01,R2_TOPK_10PCT,R2_TOPK,3,0.001,1.75463283960495e-05
4,300,200,100,150,13845.8439395689,872171.138280415,-2.04107386470285,-0.268571207207407,-1.68387598319892,-5.63986182343892,0,0,0,0,617;605;609,95;42;60,27,0.01,R2_TOPK_10PCT,R2_TOPK,3,0.001,1.75463283960495e-05
5,300,175.284621294289,100,150,13866.876785804,872171.138280415,-2.04037835693919,-1.12401991411218,-2.02890188056853,-5.78241623346234,0,0,0,0,617;605;609,95;42;60,27,0.01,R2_TOPK_10PCT,R2_TOPK,3,0.001,1.75463283960495e-05
6,300,159.055510552813,100,150,13889.8813811428,872171.138280415,-2.04117613293878,-1.56730040950652,-2.22150764259277,-5.79342159690881,0,0,0,0,617;605;609,95;42;60,27,0.01,R2_TOPK_10PCT,R2_TOPK,3,0.001,1.75463283960495e-05
7,300,148.321492267499,100,150,13907.7989196006,872171.138280415,-2.04107840265849,-1.76802611139974,-2.24569975873991,-5.93130028469711,0,0,0,0,617;605;609,95;42;60,27,0.01,R2_TOPK_10PCT,R2_TOPK,3,0.001,1.75463283960495e-05
8,300,143.818634205578,100,150,13915.8332079459,872171.138280415,-2.04101104871445,-1.80086474441016,-2.25470204701896,-5.93775234412716,0,0,0,0,617;605;609,95;42;60,27,0.01,R2_TOPK_10PCT,R2_TOPK,3,0.001,1.75463283960495e-05
1,300,143.468740452331,100,150,13916.46372892,872171.138280415,-2.04097911933706,-2.01100672250252,-2.25546847003217,-5.93813147605984,0,0,0,0,617;605;609,95;42;60,28,0.01,R2_TOPK_10PCT,R2_TOPK,3,0.005,8.77316419802474e-05
2,0,0,0,0,296144.179141948,1215939.77579576,-1221.89437314324,-1225.81512215143,-1225.90834698916,-1224.16656113715,-2000,-2000,-2000,-2000,599;600;601,11;17;21,28,0.01,R2_TOPK_10PCT,R2_TOPK,3,0.005,8.77316419802474e-05
3,150,100,50,75,35955.2391281399,872171.138280415,-266.173239307623,-244.840620389699,-226.164642428491,-258.925553889794,0,0,0,0,617;605;609,95;42;60,28,0.01,R2_TOPK_10PCT,R2_TOPK,3,0.005,8.77316419802474e-05
4,300,200,100,150,13845.8439395689,872171.138280415,-2.04107386470285,-0.268571207207407,-1.68387598319892,-5.63986182343892,0,0,0,0,617;605;609,95;42;60,28,0.01,R2_TOPK_10PCT,R2_TOPK,3,0.005,8.77316419802474e-05
5,300,175.284621294289,100,150,13866.876785804,872171.138280415,-2.04037835693919,-1.12401991411218,-2.02890188056853,-5.78241623346234,0,0,0,0,617;605;609,95;42;60,28,0.01,R2_TOPK_10PCT,R2_TOPK,3,0.005,8.77316419802474e-05
6,300,159.055510552813,100,150,13889.8813811428,872171.138280415,-2.04117613293878,-1.56730040950652,-2.22150764259277,-5.79342159690881,0,0,0,0,617;605;609,95;42;60,28,0.01,R2_TOPK_10PCT,R2_TOPK,3,0.005,8.77316419802474e-05
7,300,148.321492267499,100,150,13907.7989196006,872171.138280415,-2.04107840265849,-1.76802611139974,-2.24569975873991,-5.93130028469711,0,0,0,0,617;605;609,95;42;60,28,0.01,R2_TOPK_10PCT,R2_TOPK,3,0.005,8.77316419802474e-05
8,300,143.818634205578,100,150,13915.8332079459,872171.138280415,-2.04101104871445,-1.80086474441016,-2.25470204701896,-5.93775234412716,0,0,0,0,617;605;609,95;42;60,28,0.01,R2_TOPK_10PCT,R2_TOPK,3,0.005,8.77316419802474e-05
1,300,143.468740452331,100,150,13916.46372892,872171.138280415,-2.04097911933706,-2.01100672250252,-2.25546847003217,-5.93813147605984,0,0,0,0,617;605;609,95;42;60,29,0.01,R2_TOPK_10PCT,R2_TOPK,3,0.01,0.000175463283960495
2,0,0,0,0,296144.179141948,1215939.77579576,-1221.89437314324,-1225.81512215143,-1225.90834698916,-1224.16656113715,-2000,-2000,-2000,-2000,599;600;601,11;17;21,29,0.01,R2_TOPK_10PCT,R2_TOPK,3,0.01,0.000175463283960495
3,150,100,50,75,35955.2391281399,872171.138280415,-266.173239307623,-244.840620389699,-226.164642428491,-258.925553889794,0,0,0,0,617;605;609,95;42;60,29,0.01,R2_TOPK_10PCT,R2_TOPK,3,0.01,0.000175463283960495
4,300,200,100,150,13845.8439395689,872171.138280415,-2.04107386470285,-0.268571207207407,-1.68387598319892,-5.63986182343892,0,0,0,0,617;605;609,95;42;60,29,0.01,R2_TOPK_10PCT,R2_TOPK,3,0.01,0.000175463283960495
5,300,175.284621294289,100,150,13866.876785804,872171.138280415,-2.04037835693919,-1.12401991411218,-2.02890188056853,-5.78241623346234,0,0,0,0,617;605;609,95;42;60,29,0.01,R2_TOPK_10PCT,R2_TOPK,3,0.01,0.000175463283960495
6,300,159.055510552813,100,150,13889.8813811428,872171.138280415,-2.04117613293878,-1.56730040950652,-2.22150764259277,-5.79342159690881,0,0,0,0,617;605;609,95;42;60,29,0.01,R2_TOPK_10PCT,R2_TOPK,3,0.01,0.000175463283960495
7,300,148.321492267499,100,150,13907.7989196006,872171.138280415,-2.04107840265849,-1.76802611139974,-2.24569975873991,-5.93130028469711,0,0,0,0,617;605;609,95;42;60,29,0.01,R2_TOPK_10PCT,R2_TOPK,3,0.01,0.000175463283960495
8,300,143.818634205578,100,150,13915.8332079459,872171.138280415,-2.04101104871445,-1.80086474441016,-2.25470204701896,-5.93775234412716,0,0,0,0,617;605;609,95;42;60,29,0.01,R2_TOPK_10PCT,R2_TOPK,3,0.01,0.000175463283960495
1,300,143.468740452331,100,150,13916.46372892,872171.138280415,-2.04097911933706,-2.01100672250252,-2.25546847003217,-5.93813147605984,0,0,0,0,617;605;609,95;42;60,30,0.01,R2_TOPK_10PCT,R2_TOPK,3,0.05,0.000877316419802474
2,0,0,0,0,296144.179141948,1215939.77579576,-1221.89437314324,-1225.81512215143,-1225.90834698916,-1224.16656113715,-2000,-2000,-2000,-2000,599;600;601,11;17;21,30,0.01,R2_TOPK_10PCT,R2_TOPK,3,0.05,0.000877316419802474
3,150,100,50,75,35955.2391281399,872171.138280415,-266.173239307623,-244.840620389699,-226.164642428491,-258.925553889794,0,0,0,0,617;605;609,95;42;60,30,0.01,R2_TOPK_10PCT,R2_TOPK,3,0.05,0.000877316419802474
4,300,200,100,150,13845.8439395689,872171.138280415,-2.04107386470285,-0.268571207207407,-1.68387598319892,-5.63986182343892,0,0,0,0,617;605;609,95;42;60,30,0.01,R2_TOPK_10PCT,R2_TOPK,3,0.05,0.000877316419802474
5,300,175.284621294289,100,150,13866.876785804,872171.138280415,-2.04037835693919,-1.12401991411218,-2.02890188056853,-5.78241623346234,0,0,0,0,617;605;609,95;42;60,30,0.01,R2_TOPK_10PCT,R2_TOPK,3,0.05,0.000877316419802474
6,300,159.055510552813,100,150,13889.8813811428,872171.138280415,-2.04117613293878,-1.56730040950652,-2.22150764259277,-5.79342159690881,0,0,0,0,617;605;609,95;42;60,30,0.01,R2_TOPK_10PCT,R2_TOPK,3,0.05,0.000877316419802474
7,300,148.321492267499,100,150,13907.7989196006,872171.138280415,-2.04107840265849,-1.76802611139974,-2.24569975873991,-5.93130028469711,0,0,0,0,617;605;609,95;42;60,30,0.01,R2_TOPK_10PCT,R2_TOPK,3,0.05,0.000877316419802474
8,300,143.818634205578,100,150,13915.8332079459,872171.138280415,-2.04101104871445,-1.80086474441016,-2.25470204701896,-5.93775234412716,0,0,0,0,617;605;609,95;42;60,30,0.01,R2_TOPK_10PCT,R2_TOPK,3,0.05,0.000877316419802474
