iteration,cut_count,lower_bound,upper_bound,absolute_gap,relative_gap,master_T1,master_T2,master_T3,master_T4,case_id,eta,design,risk_type,top_k,kappa,beta_ext
14,17,12016.0125575955,12017.1214766078,1.10891901222749,9.22782560188049e-05,300,133.417512624657,93.8173693412064,150,15,0,R2_TOPK_10PCT,R2_TOPK,3,0.05,0.000656114212821473
15,18,12016.3197157865,12017.1214766078,0.801760821264907,6.67182089176344e-05,300,135.078841463405,93.3872059667915,150,15,0,R2_TOPK_10PCT,R2_TOPK,3,0.05,0.000656114212821473
16,19,12016.5432106428,12017.1214766078,0.578265964903039,4.81201730404971e-05,294.232018691951,138.384836208157,91.1593320053945,150,15,0,R2_TOPK_10PCT,R2_TOPK,3,0.05,0.000656114212821473
17,20,12016.6933744384,12017.1214766078,0.428102169351405,3.56243523197081e-05,295.627696571474,138.689574693537,91.4123761382181,150,15,0,R2_TOPK_10PCT,R2_TOPK,3,0.05,0.000656114212821473
18,21,12016.8720819004,12017.1214766078,0.249394707376268,2.07532817124079e-05,295.875548873103,137.543150804868,93.2598751579405,150,15,0,R2_TOPK_10PCT,R2_TOPK,3,0.05,0.000656114212821473
19,22,12016.8798736579,12017.1214766078,0.241602949809021,2.01048936951598e-05,296.070664508985,137.689991832681,93.1387407951749,150,15,0,R2_TOPK_10PCT,R2_TOPK,3,0.05,0.000656114212821473
20,23,12017.1183589456,12017.1214766078,0.00311766210506903,2.59435016208981e-07,294.506412362045,138.916264068572,92.9155030619308,150,15,0,R2_TOPK_10PCT,R2_TOPK,3,0.05,0.000656114212821473
21,24,12017.119450092,12017.1214766078,0.00202651571635215,1.68635702010412e-07,294.603026045728,138.819603374688,93.0132373251155,150,15,0,R2_TOPK_10PCT,R2_TOPK,3,0.05,0.000656114212821473
22,25,12017.1214693679,12017.1214766078,7.2398306656396e-06,6.02459638918728e-10,294.588799282099,138.830954242548,93.0104125110953,150,15,0,R2_TOPK_10PCT,R2_TOPK,3,0.05,0.000656114212821473
1,4,15303.051021253,15303.4012098246,0.350188571601393,2.28830550019544e-05,300,175.284621294289,100,150,16,0.01,R1_MAX,R1_MAX,1,0,0
2,5,15303.2296505714,15303.4012098246,0.171559253209125,1.12105309700033e-05,300,159.055510552813,100,150,16,0.01,R1_MAX,R1_MAX,1,0,0
3,6,15303.347796932,15303.4012098246,0.0534128926065023,3.49026284249881e-06,300,148.321492267499,100,150,16,0.01,R1_MAX,R1_MAX,1,0,0
4,7,15303.3973586412,15303.4012098246,0.00385118345002411,2.51655393282879e-07,300,143.818634205578,100,150,16,0.01,R1_MAX,R1_MAX,1,0,0
5,8,15303.4011883682,15303.4012098246,2.14564443012932e-05,1.40207029843264e-09,300,143.470689846541,100,150,16,0.01,R1_MAX,R1_MAX,1,0,0
1,4,15318.3544224629,15318.7046110345,0.350188571601393,2.28601948071473e-05,300,175.284621294289,100,150,17,0.01,R1_MAX,R1_MAX,1,0.001,1.70200160742543e-05
2,5,15318.5330517812,15318.7046110345,0.171559253209125,1.11993316383649e-05,300,159.055510552813,100,150,17,0.01,R1_MAX,R1_MAX,1,0.001,1.70200160742543e-05
3,6,15318.6511981418,15318.7046110345,0.0534128926065023,3.48677606643238e-06,300,148.321492267499,100,150,17,0.01,R1_MAX,R1_MAX,1,0.001,1.70200160742543e-05
4,7,15318.700759851,15318.7046110345,0.00385118345002411,2.51403989293586e-07,300,143.818634205578,100,150,17,0.01,R1_MAX,R1_MAX,1,0.001,1.70200160742543e-05
5,8,15318.704589578,15318.7046110345,2.14564443012932e-05,1.40066962880384e-09,300,143.470689846541,100,150,17,0.01,R1_MAX,R1_MAX,1,0.001,1.70200160742543e-05
1,4,15379.5680273021,15379.9182158738,0.350188571601393,2.27692089571686e-05,300,175.284621294289,100,150,18,0.01,R1_MAX,R1_MAX,1,0.005,8.51000803712716e-05
2,5,15379.7466566205,15379.9182158738,0.171559253209125,1.11547571840829e-05,300,159.055510552813,100,150,18,0.01,R1_MAX,R1_MAX,1,0.005,8.51000803712716e-05
3,6,15379.8648029811,15379.9182158738,0.0534128926065023,3.47289835074509e-06,300,148.321492267499,100,150,18,0.01,R1_MAX,R1_MAX,1,0.005,8.51000803712716e-05
4,7,15379.9143646903,15379.9182158738,0.00385118345002411,2.50403376400875e-07,300,143.818634205578,100,150,18,0.01,R1_MAX,R1_MAX,1,0.005,8.51000803712716e-05
5,8,15379.9181944173,15379.9182158738,2.14564443012932e-05,1.39509482431108e-09,300,143.470689846541,100,150,18,0.01,R1_MAX,R1_MAX,1,0.005,8.51000803712716e-05
1,4,15456.0850333513,15456.4352219229,0.350188571601393,2.2656490100945e-05,300,175.284621294289,100,150,19,0.01,R1_MAX,R1_MAX,1,0.01,0.000170200160742543
2,5,15456.2636626697,15456.4352219229,0.171559253209125,1.10995356138647e-05,300,159.055510552813,100,150,19,0.01,R1_MAX,R1_MAX,1,0.01,0.000170200160742543
3,6,15456.3818090303,15456.4352219229,0.0534128926065023,3.45570578465229e-06,300,148.321492267499,100,150,19,0.01,R1_MAX,R1_MAX,1,0.01,0.000170200160742543
4,7,15456.4313707394,15456.4352219229,0.00385118345002411,2.49163755725623e-07,300,143.818634205578,100,150,19,0.01,R1_MAX,R1_MAX,1,0.01,0.000170200160742543
5,8,15456.4352004664,15456.4352219229,2.14564443012932e-05,1.38818841428974e-09,300,143.470689846541,100,150,19,0.01,R1_MAX,R1_MAX,1,0.01,0.000170200160742543
1,4,16068.2210817443,16068.5712703159,0.350188571601393,2.17933857161471e-05,300,175.284621294289,100,150,20,0.01,R1_MAX,R1_MAX,1,0.05,0.000851000803712716
2,5,16068.3997110626,16068.5712703159,0.171559253209125,1.06766961619079e-05,300,159.055510552813,100,150,20,0.01,R1_MAX,R1_MAX,1,0.05,0.000851000803712716
3,6,16068.5178574232,16068.5712703159,0.0534128926065023,3.32405984999887e-06,300,148.321492267499,100,150,20,0.01,R1_MAX,R1_MAX,1,0.05,0.000851000803712716
4,7,16068.5674191324,16068.5712703159,0.00385118345002411,2.39671803126552e-07,300,143.818634205578,100,150,20,0.01,R1_MAX,R1_MAX,1,0.05,0.000851000803712716
5,8,16068.5712488594,16068.5712703159,2.14564443012932e-05,1.33530504612632e-09,300,143.470689846541,100,150,20,0.01,R1_MAX,R1_MAX,1,0.05,0.000851000803712716
1,4,15303.051021253,15303.4012098246,0.350188571601393,2.28830550019544e-05,300,175.284621294289,100,150,21,0.01,R2_TOPK_5PCT,R2_TOPK,2,0,0
2,5,15303.2296505714,15303.4012098246,0.171559253209125,1.12105309700033e-05,300,159.055510552813,100,150,21,0.01,R2_TOPK_5PCT,R2_TOPK,2,0,0
3,6,15303.347796932,15303.4012098246,0.0534128926065023,3.49026284249881e-06,300,148.321492267499,100,150,21,0.01,R2_TOPK_5PCT,R2_TOPK,2,0,0
4,7,15303.3973586412,15303.4012098246,0.00385118345002411,2.51655393282879e-07,300,143.818634205578,100,150,21,0.01,R2_TOPK_5PCT,R2_TOPK,2,0,0
5,8,15303.4011883682,15303.4012098246,2.14564443012932e-05,1.40207029843264e-09,300,143.470689846541,100,150,21,0.01,R2_TOPK_5PCT,R2_TOPK,2,0,0
1,4,15318.3544224629,15318.7046110345,0.350188571601393,2.28601948071473e-05,300,175.284621294289,100,150,22,0.01,R2_TOPK_5PCT,R2_TOPK,2,0.001,1.74097824661109e-05
2,5,15318.5330517812,15318.7046110345,0.171559253209125,1.11993316383649e-05,300,159.055510552813,100,150,22,0.01,R2_TOPK_5PCT,R2_TOPK,2,0.001,1.74097824661109e-05
3,6,15318.6511981418,15318.7046110345,0.0534128926065023,3.48677606643238e-06,300,148.321492267499,100,150,22,0.01,R2_TOPK_5PCT,R2_TOPK,2,0.001,1.74097824661109e-05
4,7,15318.700759851,15318.7046110345,0.00385118345002411,2.51403989293586e-07,300,143.818634205578,100,150,22,0.01,R2_TOPK_5PCT,R2_TOPK,2,0.001,1.74097824661109e-05
5,8,15318.704589578,15318.7046110345,2.14564443012932e-05,1.40066962880384e-09,300,143.470689846541,100,150,22,0.01,R2_TOPK_5PCT,R2_TOPK,2,0.001,1.74097824661109e-05
1,4,15379.5680273021,15379.9182158738,0.350188571601393,2.27692089571686e-05,300,175.284621294289,100,150,23,0.01,R2_TOPK_5PCT,R2_TOPK,2,0.005,8.70489123305545e-05
2,5,15379.7466566205,15379.9182158738,0.171559253209125,1.11547571840829e-05,300,159.055510552813,100,150,23,0.01,R2_TOPK_5PCT,R2_TOPK,2,0.005,8.70489123305545e-05
3,6,15379.8648029811,15379.9182158738,0.0534128926065023,3.47289835074509e-06,300,148.321492267499,100,150,23,0.01,R2_TOPK_5PCT,R2_TOPK,2,0.005,8.70489123305545e-05
4,7,15379.9143646903,15379.9182158738,0.00385118345002411,2.50403376400875e-07,300,143.818634205578,100,150,23,0.01,R2_TOPK_5PCT,R2_TOPK,2,0.005,8.70489123305545e-05
5,8,15379.9181944173,15379.9182158738,2.14564443012932e-05,1.39509482431108e-09,300,143.470689846541,100,150,23,0.01,R2_TOPK_5PCT,R2_TOPK,2,0.005,8.70489123305545e-05
1,4,15456.0850333513,15456.4352219229,0.350188571601393,2.2656490100945e-05,300,175.284621294289,100,150,24,0.01,R2_TOPK_5PCT,R2_TOPK,2,0.01,0.000174097824661109
2,5,15456.2636626697,15456.4352219229,0.171559253209125,1.10995356138647e-05,300,159.055510552813,100,150,24,0.01,R2_TOPK_5PCT,R2_TOPK,2,0.01,0.000174097824661109
3,6,15456.3818090303,15456.4352219229,0.0534128926065023,3.45570578465229e-06,300,148.321492267499,100,150,24,0.01,R2_TOPK_5PCT,R2_TOPK,2,0.01,0.000174097824661109
4,7,15456.4313707394,15456.4352219229,0.00385118345002411,2.49163755725623e-07,300,143.818634205578,100,150,24,0.01,R2_TOPK_5PCT,R2_TOPK,2,0.01,0.000174097824661109
5,8,15456.4352004664,15456.4352219229,2.14564443012932e-05,1.38818841428974e-09,300,143.470689846541,100,150,24,0.01,R2_TOPK_5PCT,R2_TOPK,2,0.01,0.000174097824661109
1,4,16068.2210817443,16068.5712703159,0.350188571601393,2.17933857161471e-05,300,175.284621294289,100,150,25,0.01,R2_TOPK_5PCT,R2_TOPK,2,0.05,0.000870489123305545
2,5,16068.3997110626,16068.5712703159,0.171559253209125,1.06766961619079e-05,300,159.055510552813,100,150,25,0.01,R2_TOPK_5PCT,R2_TOPK,2,0.05,0.000870489123305545
3,6,16068.5178574232,16068.5712703159,0.0534128926065023,3.32405984999887e-06,300,148.321492267499,100,150,25,0.01,R2_TOPK_5PCT,R2_TOPK,2,0.05,0.000870489123305545
4,7,16068.5674191324,16068.5712703159,0.00385118345002411,2.39671803126552e-07,300,143.818634205578,100,150,25,0.01,R2_TOPK_5PCT,R2_TOPK,2,0.05,0.000870489123305545
5,8,16068.5712488594,16068.5712703159,2.14564443012932e-05,1.33530504612632e-09,300,143.470689846541,100,150,25,0.01,R2_TOPK_5PCT,R2_TOPK,2,0.05,0.000870489123305545
1,4,15303.051021253,15303.4012098246,0.350188571601393,2.28830550019544e-05,300,175.284621294289,100,150,26,0.01,R2_TOPK_10PCT,R2_TOPK,3,0,0
2,5,15303.2296505714,15303.4012098246,0.171559253209125,1.12105309700033e-05,300,159.055510552813,100,150,26,0.01,R2_TOPK_10PCT,R2_TOPK,3,0,0
3,6,15303.347796932,15303.4012098246,0.0534128926065023,3.49026284249881e-06,300,148.321492267499,100,150,26,0.01,R2_TOPK_10PCT,R2_TOPK,3,0,0
4,7,15303.3973586412,15303.4012098246,0.00385118345002411,2.51655393282879e-07,300,143.818634205578,100,150,26,0.01,R2_TOPK_10PCT,R2_TOPK,3,0,0
5,8,15303.4011883682,15303.4012098246,2.14564443012932e-05,1.40207029843264e-09,300,143.470689846541,100,150,26,0.01,R2_TOPK_10PCT,R2_TOPK,3,0,0
1,4,15318.3544224629,15318.7046110345,0.350188571601393,2.28601948071473e-05,300,175.284621294289,100,150,27,0.01,R2_TOPK_10PCT,R2_TOPK,3,0.001,1.75463283960495e-05
2,5,15318.5330517812,15318.7046110345,0.171559253209125,1.11993316383649e-05,300,159.055510552813,100,150,27,0.01,R2_TOPK_10PCT,R2_TOPK,3,0.001,1.75463283960495e-05
3,6,15318.6511981418,15318.7046110345,0.0534128926065023,3.48677606643238e-06,300,148.321492267499,100,150,27,0.01,R2_TOPK_10PCT,R2_TOPK,3,0.001,1.75463283960495e-05
4,7,15318.700759851,15318.7046110345,0.00385118345002411,2.51403989293586e-07,300,143.818634205578,100,150,27,0.01,R2_TOPK_10PCT,R2_TOPK,3,0.001,1.75463283960495e-05
5,8,15318.704589578,15318.7046110345,2.14564443012932e-05,1.40066962880384e-09,300,143.470689846541,100,150,27,0.01,R2_TOPK_10PCT,R2_TOPK,3,0.001,1.75463283960495e-05
1,4,15379.5680273021,15379.9182158738,0.350188571601393,2.27692089571686e-05,300,175.284621294289,100,150,28,0.01,R2_TOPK_10PCT,R2_TOPK,3,0.005,8.77316419802474e-05
2,5,15379.7466566205,15379.9182158738,0.171559253209125,1.11547571840829e-05,300,159.055510552813,100,150,28,0.01,R2_TOPK_10PCT,R2_TOPK,3,0.005,8.77316419802474e-05
3,6,15379.8648029811,15379.9182158738,0.0534128926065023,3.47289835074509e-06,300,148.321492267499,100,150,28,0.01,R2_TOPK_10PCT,R2_TOPK,3,0.005,8.77316419802474e-05
4,7,15379.9143646903,15379.9182158738,0.00385118345002411,2.50403376400875e-07,300,143.818634205578,100,150,28,0.01,R2_TOPK_10PCT,R2_TOPK,3,0.005,8.77316419802474e-05
5,8,15379.9181944173,15379.9182158738,2.14564443012932e-05,1.39509482431108e-09,300,143.470689846541,100,150,28,0.01,R2_TOPK_10PCT,R2_TOPK,3,0.005,8.77316419802474e-05
1,4,15456.0850333513,15456.4352219229,0.350188571601393,2.2656490100945e-05,300,175.284621294289,100,150,29,0.01,R2_TOPK_10PCT,R2_TOPK,3,0.01,0.000175463283960495
2,5,15456.2636626697,15456.4352219229,0.171559253209125,1.10995356138647e-05,300,159.055510552813,100,150,29,0.01,R2_TOPK_10PCT,R2_TOPK,3,0.01,0.000175463283960495
3,6,15456.3818090303,15456.4352219229,0.0534128926065023,3.45570578465229e-06,300,148.321492267499,100,150,29,0.01,R2_TOPK_10PCT,R2_TOPK,3,0.01,0.000175463283960495
4,7,15456.4313707394,15456.4352219229,0.00385118345002411,2.49163755725623e-07,300,143.818634205578,100,150,29,0.01,R2_TOPK_10PCT,R2_TOPK,3,0.01,0.000175463283960495
5,8,15456.4352004664,15456.4352219229,2.14564443012932e-05,1.38818841428974e-09,300,143.470689846541,100,150,29,0.01,R2_TOPK_10PCT,R2_TOPK,3,0.01,0.000175463283960495
1,4,16068.2210817443,16068.5712703159,0.350188571601393,2.17933857161471e-05,300,175.284621294289,100,150,30,0.01,R2_TOPK_10PCT,R2_TOPK,3,0.05,0.000877316419802474
2,5,16068.3997110626,16068.5712703159,0.171559253209125,1.06766961619079e-05,300,159.055510552813,100,150,30,0.01,R2_TOPK_10PCT,R2_TOPK,3,0.05,0.000877316419802474
3,6,16068.5178574232,16068.5712703159,0.0534128926065023,3.32405984999887e-06,300,148.321492267499,100,150,30,0.01,R2_TOPK_10PCT,R2_TOPK,3,0.05,0.000877316419802474
4,7,16068.5674191324,16068.5712703159,0.00385118345002411,2.39671803126552e-07,300,143.818634205578,100,150,30,0.01,R2_TOPK_10PCT,R2_TOPK,3,0.05,0.000877316419802474
5,8,16068.5712488594,16068.5712703159,2.14564443012932e-05,1.33530504612632e-09,300,143.470689846541,100,150,30,0.01,R2_TOPK_10PCT,R2_TOPK,3,0.05,0.000877316419802474
