path_id,terminal_state,terminal_state_k,a,loc,lf,saa_terminal_loh_target,dro_terminal_loh_target,delta_terminal_loh_target,saa_final_inventory,dro_final_inventory,delta_final_inventory,saa_terminal_gap,dro_terminal_gap,delta_terminal_gap,delta_production,delta_htt,delta_ordinary_shortage,delta_operating_cost,input_output_difference_compression_kg
575,5.0,95.0,2.0,5.0,7.0,0.0,30.2757519474911,30.2757519474911,329.441487908338,349.566306807588,20.124818899249988,0.0,0.0,0.0,20.124818899249988,29.4323435986066,0.0,1636.5898783847988,10.15093304824111
576,7.0,111.0,2.0,7.0,7.0,0.0,0.0,0.0,361.837092405372,398.785961031142,36.94886862576999,0.0,0.0,0.0,36.94886862577005,5.720895352972306,0.0,1609.1652681385021,-36.94886862576999
578,4.0,87.0,2.0,4.0,7.0,0.0,67.6431305846633,67.6431305846633,345.558409272046,378.628988382914,33.07057911086798,0.0,0.0,0.0,33.07057911086798,13.994480228743704,0.0,1624.0221386903995,34.572551473795315
579,7.0,111.0,2.0,7.0,7.0,0.0,0.0,0.0,315.177093140662,315.177093140662,0.0,0.0,0.0,0.0,0.0,4.481523834641003,0.0,93.92647834239142,0.0
581,2.0,71.0,2.0,2.0,7.0,0.0,110.465721330482,110.465721330482,382.52188635341,417.569718201873,35.04783184846298,0.0,0.0,0.0,35.04783184846298,18.389351033774698,0.0,1671.9131773909012,75.41788948201902
582,5.0,95.0,2.0,5.0,7.0,0.0,30.2757519474911,30.2757519474911,334.02312831278,345.558409272046,11.535280959266004,0.0,0.0,0.0,11.535280959267027,20.3306771065101,0.0,1113.8481342313007,18.740470988225095
583,7.0,111.0,2.0,7.0,7.0,0.0,0.0,0.0,370.845515708317,413.267294878945,42.421779170627985,0.0,0.0,0.0,42.42177917062804,16.5430054775958,0.0,1669.4911987501,-42.421779170627985
584,4.0,87.0,2.0,4.0,7.0,0.0,67.6431305846633,67.6431305846633,315.177093140662,315.177093140662,0.0,0.0,0.0,0.0,0.0,2.934263794132505,0.0,79.5446897387501,67.6431305846633
585,10.0,135.0,3.0,3.0,7.0,372.309958268554,405.313258646956,33.003300378402,345.558409272046,382.998409272046,37.44,26.7515489965079,22.3148493749098,-4.436699621598098,37.44,28.9037944781327,0.0,2294.2852891613,-4.436699621597995
587,18.0,199.0,4.0,4.0,7.0,546.327360008728,571.966287503776,25.63892749504805,622.057067374429,630.070469127302,8.013401752872937,2.82002811765011,0.0,-2.82002811765011,4.5279055359009135,-6.250392875837207,3.48549621697299,793.1019969379995,17.625525742175114
588,3.0,79.0,2.0,3.0,7.0,0.0,79.4853371037635,79.4853371037635,288.851136089038,315.177093140662,26.325957051624016,0.0,0.0,0.0,26.325957051624982,63.6710294913494,0.0,2877.371712009911,53.15938005213948
590,6.0,103.0,2.0,6.0,7.0,0.0,0.71367875842609,0.71367875842609,345.589662767053,382.998409272046,37.40874650499296,0.0,0.0,0.0,37.40874650499404,28.4072749062129,0.0,2262.9028551029005,-36.69506774656687
592,2.0,71.0,2.0,2.0,7.0,0.0,110.465721330482,110.465721330482,345.558409272046,368.7112535967,23.152844324653984,0.0,0.0,0.0,23.152844324653984,14.423921440026,0.0,1266.1503683915998,87.31287700582801
594,7.0,111.0,2.0,7.0,7.0,0.0,0.0,0.0,315.177093140662,315.177093140662,0.0,0.0,0.0,0.0,0.0,2.934263794132505,0.0,79.5446897387501,0.0
595,4.0,87.0,2.0,4.0,7.0,0.0,67.6431305846633,67.6431305846633,311.193003411715,315.177093140662,3.9840897289470263,0.0,0.0,0.0,3.9840897289469694,17.331171897836597,0.0,620.7478918809702,63.65904085571627
596,3.0,79.0,2.0,3.0,7.0,0.0,79.4853371037635,79.4853371037635,315.177093140662,315.177093140662,0.0,0.0,0.0,0.0,0.0,19.903632120492205,0.0,615.1331369590407,79.4853371037635
599,3.0,79.0,2.0,3.0,7.0,0.0,79.4853371037635,79.4853371037635,366.582112753994,382.998409272046,16.41629651805198,0.0,0.0,0.0,16.416296518052036,3.3240219021556996,0.0,684.4194235523992,63.06904058571152
600,3.0,79.0,2.0,3.0,7.0,0.0,79.4853371037635,79.4853371037635,366.582112753994,382.998409272046,16.41629651805198,0.0,0.0,0.0,16.416296518052036,3.3240219021556996,0.0,691.1817279882998,63.06904058571152
602,6.0,103.0,2.0,6.0,7.0,0.0,0.71367875842609,0.71367875842609,315.177093140662,315.177093140662,0.0,0.0,0.0,0.0,0.0,-2.190379365893101,0.0,-52.69143175136014,0.71367875842609
603,21.0,223.0,4.0,7.0,7.0,405.313258598587,434.497947905568,29.184689306981,415.757707986215,435.660938666981,19.903230680766,0.49135922719266,4.09476043559334,3.60340120840068,19.903230680766,-3.3773710792044938,0.0,611.7977095310998,9.281458626214999
604,7.0,111.0,2.0,7.0,7.0,0.0,0.0,0.0,315.177093140662,315.177093140662,0.0,0.0,0.0,0.0,0.0,23.856950789069302,0.0,680.4156408556901,0.0
605,2.0,71.0,2.0,2.0,7.0,0.0,110.465721330482,110.465721330482,336.183006868475,366.062723472214,29.879716603738984,0.0,0.0,0.0,29.879716603738984,26.5035904821108,0.0,1904.3412063063988,80.58600472674301
606,3.0,79.0,2.0,3.0,7.0,0.0,79.4853371037635,79.4853371037635,573.070110803546,586.288152073311,13.21804126976508,0.0,0.0,0.0,0.0,17.777883582625194,13.218041269764,3230.0609489057024,66.26729583399842
608,3.0,79.0,2.0,3.0,7.0,0.0,79.4853371037635,79.4853371037635,354.580912636635,382.998409272046,28.417496635411,0.0,0.0,0.0,28.41749663541202,14.5069583772977,0.0,1476.6351886484008,51.0678404683525
609,7.0,111.0,2.0,7.0,7.0,0.0,0.0,0.0,315.177093140662,315.177093140662,0.0,0.0,0.0,0.0,0.0,8.405262812750902,0.0,224.42946378134002,0.0
610,10.0,135.0,3.0,3.0,7.0,372.309958268554,405.313258646956,33.003300378402,346.083209869069,378.70739369306,32.62418382399102,26.2267483994848,26.6068150807536,0.38006668126879717,32.624183823989995,20.854765796182903,0.0,1734.6994375169998,0.37911655441098446
611,14.0,167.0,3.0,7.0,7.0,185.745847312004,299.484469224306,113.738621912302,277.737093140662,315.177093140662,37.44,0.0,1.91869111176857e-06,1.91869111176857e-06,37.43999999999997,46.590232018067496,0.0,3006.7797297142306,76.298621912302
612,7.0,111.0,2.0,7.0,7.0,0.0,0.0,0.0,369.092005765617,402.954533244589,33.86252747897203,0.0,0.0,0.0,33.86252747897299,12.5647540059502,0.0,1063.804570431501,-33.86252747897203
615,3.0,79.0,2.0,3.0,7.0,0.0,79.4853371037635,79.4853371037635,366.582112754067,382.998409272046,16.416296517978992,0.0,0.0,0.0,16.416296517980015,3.070297108484098,0.0,676.9431254400006,63.06904058578451
616,7.0,111.0,2.0,7.0,7.0,0.0,0.0,0.0,315.177093140662,315.177093140662,0.0,0.0,0.0,0.0,0.0,6.142503049732699,0.0,162.67809946234047,0.0
617,11.0,143.0,3.0,4.0,7.0,355.126421733082,396.04045228592,40.91403055283803,435.648409272046,457.20458207234,21.55617280029395,0.0,0.0,0.0,21.556172800292984,26.268270856356402,0.0,1554.2007250645001,19.357857752544078
618,14.0,167.0,3.0,7.0,7.0,185.745847312004,299.484469224306,113.738621912302,329.441487908338,349.566306807588,20.124818899249988,0.0,0.0,0.0,20.124818899249988,29.4323435986066,0.0,1636.5898783847988,93.613803013052
619,7.0,111.0,2.0,7.0,7.0,0.0,0.0,0.0,304.977938488306,315.177093140662,10.199154652356015,0.0,0.0,0.0,10.199154652356981,19.780317311594203,0.0,953.7779669030006,-10.199154652356015
621,7.0,111.0,2.0,7.0,7.0,0.0,0.0,0.0,401.283003411715,405.267093140662,3.9840897289469694,0.0,0.0,0.0,3.9840897289470263,-4.490648735606001,0.0,-34.254896600898064,-3.9840897289469694
622,6.0,103.0,2.0,6.0,7.0,0.0,0.71367875842609,0.71367875842609,361.399776341287,382.998409272046,21.59863293075898,0.0,0.0,0.0,21.598632930759038,9.2740285436711,0.0,1024.3548947371,-20.88495417233289
623,10.0,135.0,3.0,3.0,7.0,372.309958268554,405.313258646956,33.003300378402,405.267093140662,405.267093140662,0.0,0.282686839018162,8.61466044998559,8.33197361096743,0.0,-8.657504267952888,0.0,-263.1029094537007,33.003300378402
624,3.0,79.0,2.0,3.0,7.0,0.0,79.4853371037635,79.4853371037635,315.177093140662,315.177093140662,0.0,0.0,0.0,0.0,0.0,-2.190379365893101,0.0,-52.69143175136014,79.4853371037635
627,2.0,71.0,2.0,2.0,7.0,0.0,110.465721330482,110.465721330482,406.936590250605,429.747636285264,22.811046034659,0.0,0.0,0.0,22.811046034659967,16.5729187178477,0.0,1023.1182991572005,87.654675295823
628,6.0,103.0,2.0,6.0,7.0,0.0,0.71367875842609,0.71367875842609,414.979340812388,451.015755424421,36.03641461203301,0.0,0.0,0.0,36.03641461203296,19.269576990197802,0.0,1779.6206644617996,-35.32273585360692
629,2.0,71.0,2.0,2.0,7.0,0.0,110.465721330482,110.465721330482,315.177093140662,315.177093140662,0.0,0.0,0.0,0.0,0.0,24.766209552471892,0.0,658.6152759043107,110.465721330482
634,7.0,111.0,2.0,7.0,7.0,0.0,0.0,0.0,290.001443908838,315.177093140662,25.175649231824025,0.0,0.0,0.0,25.175649231823968,46.4679265833162,0.0,2314.3971661783607,-25.175649231824025
635,14.0,167.0,3.0,7.0,7.0,185.745847312004,299.484469224306,113.738621912302,475.945230109065,511.028476013769,35.08324590470403,0.0,0.0,0.0,35.08324590470397,42.3709889527712,0.0,2626.7825842985003,78.65537600759797
637,21.0,223.0,4.0,7.0,7.0,405.313258598587,434.497947905568,29.184689306981,511.598280672679,511.598280672679,0.0,0.0,0.0,0.0,0.0,-3.5467700423428,0.0,-276.6058508888018,29.184689306981
638,5.0,95.0,2.0,5.0,7.0,0.0,30.2757519474911,30.2757519474911,315.177093140662,315.177093140662,0.0,0.0,0.0,0.0,0.0,2.934263794132505,0.0,79.5446897387501,30.2757519474911
641,6.0,103.0,2.0,6.0,7.0,0.0,0.71367875842609,0.71367875842609,359.5969590381,382.998409272046,23.40145023394598,0.0,0.0,0.0,23.401450233947003,11.997516162145004,0.0,1204.7148085519984,-22.687771475519888
642,10.0,135.0,3.0,3.0,7.0,372.309958268554,405.313258646956,33.003300378402,315.177093140662,315.177093140662,0.0,59.6274869732462,90.136165506294,30.508678533047807,0.0,-2.2066283637823005,0.0,-51.387256425150554,33.003300378402
647,14.0,167.0,3.0,7.0,7.0,185.745847312004,299.484469224306,113.738621912302,376.729133114714,410.866224953676,34.13709183896202,0.0,0.0,0.0,34.137091838961965,15.9279573010969,0.0,1452.4234257158005,79.60153007333997
648,28.0,279.0,5.0,7.0,7.0,570.875269345116,581.922529232857,11.047259887741006,461.805101509697,461.805101509697,0.0,109.070167835419,120.11742772316,11.047259887741006,0.0,9.282585072627995,0.0,348.38517707880237,11.047259887741006
649,5.0,95.0,2.0,5.0,7.0,0.0,30.2757519474911,30.2757519474911,461.805101509697,461.805101509697,0.0,0.0,0.0,0.0,0.0,7.555530998043707,0.0,261.5479871792995,30.2757519474911
650,2.0,71.0,2.0,2.0,7.0,0.0,110.465721330482,110.465721330482,361.399776341294,382.998409272046,21.59863293075199,0.0,0.0,0.0,21.59863293075199,9.274028543668699,0.0,1042.3443493245995,88.86708839973001
651,7.0,111.0,2.0,7.0,7.0,0.0,0.0,0.0,380.492594714017,416.496695970757,36.00410125674,0.0,0.0,0.0,36.00410125674102,18.327892427421,0.0,1730.4381729703,-36.00410125674
652,13.0,159.0,3.0,6.0,7.0,240.569511496604,355.126452344801,114.556940848197,359.166346626233,406.403596752829,47.237250126595995,0.0,1.20792265079217e-12,1.20792265079217e-12,47.237250126595995,15.2877395958919,0.0,2038.3918792018994,67.319690721601
654,18.0,199.0,4.0,4.0,7.0,546.327360008728,571.966287503776,25.63892749504805,421.508280672679,421.508280672679,0.0,124.819079336049,150.458006831098,25.638927495049003,0.0,-9.973124723894095,0.0,-241.67428771719642,25.63892749504805
659,7.0,111.0,2.0,7.0,7.0,0.0,0.0,0.0,536.494972910329,546.774925477199,10.279952566869952,0.0,0.0,0.0,0.0,9.8131743363532,10.279952566869397,2407.7949158556985,-10.279952566869952
660,2.0,71.0,2.0,2.0,7.0,0.0,110.465721330482,110.465721330482,315.177093140662,315.177093140662,0.0,0.0,0.0,0.0,0.0,8.405262812750902,0.0,224.42946378134002,110.465721330482
661,7.0,111.0,2.0,7.0,7.0,0.0,0.0,0.0,357.365229920506,390.503191349783,33.13796142927697,0.0,0.0,0.0,33.13796142927799,11.627276571182502,0.0,1551.9953604237999,-33.13796142927697
662,3.0,79.0,2.0,3.0,7.0,0.0,79.4853371037635,79.4853371037635,345.558409272046,355.057764884632,9.499355612585987,0.0,0.0,0.0,9.499355612585987,12.1975821288218,0.0,695.6521008892996,69.98598149117751
663,10.0,135.0,3.0,3.0,7.0,372.309958268554,405.313258646956,33.003300378402,371.715101509697,371.715101509697,0.0,6.05957401636919,33.5981571372593,27.53858312089011,0.0,-2.326410159721796,0.0,-233.75434117750046,33.003300378402
664,4.0,87.0,2.0,4.0,7.0,0.0,67.6431305846633,67.6431305846633,389.446680368541,426.929971172127,37.48329080358599,0.0,0.0,0.0,37.48329080358599,15.242129691632996,0.0,1379.7620931454985,30.15983978107731
668,3.0,79.0,2.0,3.0,7.0,0.0,79.4853371037635,79.4853371037635,366.309358208542,382.998409272046,16.689051063503996,0.0,0.0,0.0,16.68905106350502,6.050790949218303,0.0,774.0174960781005,62.7962860402595
669,11.0,143.0,3.0,4.0,7.0,355.126421733082,396.04045228592,40.91403055283803,374.764749210345,408.937407220862,34.17265801051701,1.9136336959491e-09,7.55928874989473,7.559288747981096,34.17265801051798,26.307034190863195,0.0,2150.8611995853007,6.741372542321017
670,5.0,95.0,2.0,5.0,7.0,0.0,30.2757519474911,30.2757519474911,364.945585467637,408.835159692302,43.88957422466501,0.0,0.0,0.0,43.889574224664955,2.934263794132505,0.0,1196.4401420886006,-13.613822277173913
672,5.0,95.0,2.0,5.0,7.0,0.0,30.2757519474911,30.2757519474911,366.309358208542,382.998409272046,16.689051063503996,0.0,0.0,0.0,16.68905106350502,5.830625650625301,0.0,769.7379251126004,13.586700883987103
673,3.0,79.0,2.0,3.0,7.0,0.0,79.4853371037635,79.4853371037635,346.083209869069,378.70739369306,32.62418382399102,0.0,0.0,0.0,32.624183823989995,20.854765796182903,0.0,1734.6994375169998,46.86115327977248
674,17.0,191.0,4.0,3.0,7.0,562.147123803289,578.512356224272,16.365232420983034,405.267093140662,405.267093140662,0.0,156.880030662627,173.245263083609,16.365232420981982,0.0,-13.022019899135202,0.0,-354.8314136508998,16.365232420983034
675,5.0,95.0,2.0,5.0,7.0,0.0,30.2757519474911,30.2757519474911,335.810087207055,345.558409272046,9.748322064990987,0.0,0.0,0.0,9.748322064991044,24.314766835457505,0.0,1085.5722928617015,20.527429882500112
676,7.0,111.0,2.0,7.0,7.0,0.0,0.0,0.0,366.393827997928,414.450469801595,48.05664180366699,0.0,0.0,0.0,48.05664180366699,16.694488397935803,0.0,1708.1678702769004,-48.05664180366699
679,5.0,95.0,2.0,5.0,7.0,0.0,30.2757519474911,30.2757519474911,345.558409272046,361.161540695846,15.603131423799994,0.0,0.0,0.0,15.603131423799994,8.456324979086205,0.0,848.9475283844986,14.672620523691105
682,4.0,87.0,2.0,4.0,7.0,0.0,67.6431305846633,67.6431305846633,401.552386220863,437.899561445218,36.347175224355,0.0,0.0,0.0,36.34717522435602,15.9279573010969,0.0,1489.4064321780006,31.295955360308298
683,7.0,111.0,2.0,7.0,7.0,0.0,0.0,0.0,339.917287091797,351.212421716977,11.295134625180026,0.0,0.0,0.0,11.29513462517997,20.3306771065101,0.0,1052.056058149401,-11.295134625180026
684,4.0,87.0,2.0,4.0,7.0,0.0,67.6431305846633,67.6431305846633,361.653501134896,382.998409272046,21.344908137150014,0.0,0.0,0.0,21.344908137151037,9.020303750063,0.0,1010.2287096730997,46.29822244751328
685,1.0,63.0,2.0,1.0,7.0,0.0,112.166696626405,112.166696626405,291.552362461391,315.177093140662,23.62473067927101,0.0,0.0,0.0,23.624730679270982,46.506413284504404,0.0,2266.7071708754693,88.54196594713399
691,2.0,71.0,2.0,2.0,7.0,0.0,110.465721330482,110.465721330482,382.790056951053,425.447158206235,42.657101255182,0.0,0.0,0.0,42.65710125518103,19.333334683601603,0.0,1547.001346540199,67.8086200753
692,1.0,63.0,2.0,1.0,7.0,0.0,112.166696626405,112.166696626405,405.267093140662,405.267093140662,0.0,0.0,0.0,0.0,0.0,-6.246563891243198,0.0,-191.6356298540013,112.166696626405
693,6.0,103.0,2.0,6.0,7.0,0.0,0.71367875842609,0.71367875842609,355.126421733082,404.824446395255,49.698024662173,0.0,0.0,0.0,49.698024662173,17.1457427955172,0.0,1610.9399361677006,-48.984345903746906
694,4.0,87.0,2.0,4.0,7.0,0.0,67.6431305846633,67.6431305846633,380.492594714017,416.496695970757,36.00410125674,0.0,0.0,0.0,36.00410125674102,19.471850289160802,0.0,1823.384544613,31.639029327923296
697,7.0,111.0,2.0,7.0,7.0,0.0,0.0,0.0,369.092005765617,402.919158250481,33.82715248486403,0.0,0.0,0.0,33.82715248486397,12.500089025785101,0.0,1225.5895848091004,-33.82715248486403
699,16.0,183.0,4.0,2.0,7.0,571.966287537845,585.059146032685,13.092858494840016,511.598280672679,511.598280672679,0.0,60.368006865166,73.4608653600065,13.092858494840492,0.0,-10.678587333983607,0.0,-378.529523339399,13.092858494840016
700,5.0,95.0,2.0,5.0,7.0,0.0,30.2757519474911,30.2757519474911,286.920690234693,315.177093140662,28.256402905969026,0.0,0.0,0.0,28.25640290596897,37.1662216708619,0.0,2167.457776353839,2.019349041522073
701,2.0,71.0,2.0,2.0,7.0,0.0,110.465721330482,110.465721330482,347.172185922142,378.970436875401,31.798250953259014,0.0,0.0,0.0,31.798250953260037,33.6851440740926,0.0,2191.521024572001,78.66747037722298
706,4.0,87.0,2.0,4.0,7.0,0.0,67.6431305846633,67.6431305846633,367.481464293853,415.295805615889,47.814341322036,0.0,0.0,0.0,47.814341322036,21.187459389306596,0.0,1809.0122052548995,19.828789262627296
707,4.0,87.0,2.0,4.0,7.0,0.0,67.6431305846633,67.6431305846633,388.920491003684,427.798099008758,38.87760800507402,0.0,0.0,0.0,38.87760800507402,24.3090752816798,0.0,1732.9274286262007,28.765522579589273
708,7.0,111.0,2.0,7.0,7.0,0.0,0.0,0.0,408.996061758688,450.955761157065,41.95969939837704,0.0,0.0,0.0,41.95969939837801,19.496216468674202,0.0,1950.9949608866991,-41.95969939837704
709,2.0,71.0,2.0,2.0,7.0,0.0,110.465721330482,110.465721330482,315.177093140662,315.177093140662,0.0,0.0,0.0,0.0,0.0,-13.638305247949397,0.0,-364.35751871674074,110.465721330482
710,7.0,111.0,2.0,7.0,7.0,0.0,0.0,0.0,345.558409272046,367.11458207234,21.556172800294007,0.0,0.0,0.0,21.556172800292984,15.9279573010969,0.0,1240.8195287008002,-21.556172800294007
711,1.0,63.0,2.0,1.0,7.0,0.0,112.166696626405,112.166696626405,406.884505738945,443.571452605795,36.68694686685001,0.0,0.0,0.0,36.686946866848984,19.496216468674202,0.0,1862.7619818793992,75.47974975955499
714,7.0,111.0,2.0,7.0,7.0,0.0,0.0,0.0,341.574319543099,369.471422133687,27.897102590587963,0.0,0.0,0.0,27.89710259058802,17.331171897836597,0.0,1566.8089474079989,-27.897102590587963
715,12.0,151.0,3.0,5.0,7.0,325.668930529416,382.364473540397,56.695543010981,495.357093140662,495.357093140662,0.0,0.0,0.0,0.0,0.0,-22.922631222843904,0.0,-719.5330571175,56.695543010981
719,16.0,183.0,4.0,2.0,7.0,571.966287537845,585.059146032685,13.092858494840016,566.857344903265,584.913847057608,18.05650215434298,6.77203114463357,1.33674340051741,-5.4352877441161604,0.0,-7.726117748010594,18.056502154342297,3354.7783858995026,-4.963643659502964
723,3.0,79.0,2.0,3.0,7.0,0.0,79.4853371037635,79.4853371037635,366.582112753994,382.998409272046,16.41629651805198,0.0,0.0,0.0,16.416296518052036,-0.5894654564638984,0.0,617.165827123601,63.06904058571152
725,3.0,79.0,2.0,3.0,7.0,0.0,79.4853371037635,79.4853371037635,345.558409272046,382.998409272046,37.44,0.0,0.0,0.0,37.44,28.9037944781327,0.0,2294.2852891613,42.0453371037635
726,4.0,87.0,2.0,4.0,7.0,0.0,67.6431305846633,67.6431305846633,387.537398531265,421.085378510254,33.54797997898896,0.0,0.0,0.0,33.54797997898896,10.789343693607996,0.0,1483.4955044159997,34.095150605674334
728,5.0,95.0,2.0,5.0,7.0,0.0,30.2757519474911,30.2757519474911,345.644798627689,368.715597948825,23.070799321136008,0.0,0.0,0.0,23.070799321136008,5.3518561113790994,0.0,1024.5660193173007,7.204952626355091
731,4.0,87.0,2.0,4.0,7.0,0.0,67.6431305846633,67.6431305846633,290.001443908838,315.177093140662,25.175649231824025,0.0,0.0,0.0,25.175649231823968,46.4679265833162,0.0,2314.3971661783607,42.46748135283927
736,7.0,111.0,2.0,7.0,7.0,0.0,0.0,0.0,367.479249470722,407.768842246942,40.28959277621999,0.0,0.0,0.0,40.28959277621999,6.013008110028796,0.0,1256.3456303419007,-40.28959277621999
740,21.0,223.0,4.0,7.0,7.0,405.313258598587,434.497947905568,29.184689306981,613.434912958094,617.443326181198,4.008413223104071,0.0,0.0,0.0,3.1732454831840187,14.455636175569893,0.8351677399180062,363.72427130719734,25.176276083876928
744,2.0,71.0,2.0,2.0,7.0,0.0,110.465721330482,110.465721330482,387.538441559102,417.586379064093,30.047937504991012,0.0,0.0,0.0,30.047937504991012,3.4021275754129974,0.0,1099.5813395735004,80.41778382549099
745,6.0,103.0,2.0,6.0,7.0,0.0,0.71367875842609,0.71367875842609,389.129090820214,417.586379064121,28.457288243906987,0.0,0.0,0.0,28.457288243907044,14.423921440026,0.0,1356.0713057129997,-27.743609485480896
746,2.0,71.0,2.0,2.0,7.0,0.0,110.465721330482,110.465721330482,347.27039075895,382.998409272046,35.728018513096,0.0,0.0,0.0,35.728018513096,22.2822311239511,0.0,2045.2578091556006,74.737702817386
748,2.0,71.0,2.0,2.0,7.0,0.0,110.465721330482,110.465721330482,396.93662599939,437.599214628616,40.66258862922598,0.0,0.0,0.0,40.66258862922598,-23.8930192964343,0.0,932.9322226149015,69.80313270125602
750,7.0,111.0,2.0,7.0,7.0,0.0,0.0,0.0,370.952421361441,408.937407220862,37.98498585942099,0.0,0.0,0.0,37.98498585942201,16.901962779869095,0.0,1544.4880495532998,-37.98498585942099
751,3.0,79.0,2.0,3.0,7.0,0.0,79.4853371037635,79.4853371037635,366.582112753994,382.998409272046,16.41629651805198,0.0,0.0,0.0,16.416296518052036,3.3240219021556996,0.0,684.4194235523992,63.06904058571152
752,2.0,71.0,2.0,2.0,7.0,0.0,110.465721330482,110.465721330482,392.711166360651,435.935463738603,43.224297377951984,0.0,0.0,0.0,43.224297377951984,12.220013533040103,0.0,1598.9256946993992,67.24142395253001
754,7.0,111.0,2.0,7.0,7.0,0.0,0.0,0.0,290.001443908838,315.177093140662,25.175649231824025,0.0,0.0,0.0,25.175649231823968,46.4679265833162,0.0,2314.3971661783607,-25.175649231824025
755,4.0,87.0,2.0,4.0,7.0,0.0,67.6431305846633,67.6431305846633,446.048058710882,461.805101509697,15.757042798815007,0.0,0.0,0.0,0.0,10.782849213125203,15.757042798815107,3591.592811782102,51.88608778584829
757,7.0,111.0,2.0,7.0,7.0,0.0,0.0,0.0,369.092005765617,402.919158250481,33.82715248486403,0.0,0.0,0.0,33.82715248486397,12.500089025785101,0.0,1225.5895848091004,-33.82715248486403
763,2.0,71.0,2.0,2.0,7.0,0.0,110.465721330482,110.465721330482,361.399776341287,382.998409272046,21.59863293075898,0.0,0.0,0.0,21.598632930759038,9.274028543671001,0.0,1021.5783307353995,88.86708839972302
764,12.0,151.0,3.0,5.0,7.0,325.668930529416,382.364473540397,56.695543010981,364.341524945811,406.122600692429,41.781075746618,6.3651567815572,30.5195912719627,24.1544344904055,41.78107574661897,7.528333680986595,0.0,1203.4932100604,14.914467264362997
766,7.0,111.0,2.0,7.0,7.0,0.0,0.0,0.0,345.558409272046,382.998409272046,37.44,0.0,0.0,0.0,37.44,24.131499091151596,0.0,2150.8146382058003,-37.44
767,6.0,103.0,2.0,6.0,7.0,0.0,0.71367875842609,0.71367875842609,390.797189370794,424.458880837909,33.66169146711502,0.0,0.0,0.0,33.66169146711502,19.6283246632339,0.0,1782.0408851256998,-32.94801270868893
769,8.0,119.0,3.0,1.0,7.0,371.491694624008,405.313265587416,33.82157096340802,315.177093140662,315.177093140662,0.0,56.3146014833456,90.1361901438304,33.82158866048481,0.0,-1.7918398260645034,0.0,-25.310135175010146,33.82157096340802
770,17.0,191.0,4.0,3.0,7.0,562.147123803289,578.512356224272,16.365232420983034,511.598280672679,511.598280672679,0.0,50.5488431306107,66.914075551593,16.365232420982302,0.0,-16.6249703202691,0.0,-121.92681112449645,16.365232420983034
772,7.0,111.0,2.0,7.0,7.0,0.0,0.0,0.0,345.558409272046,372.439090444494,26.88068117244802,0.0,0.0,0.0,26.880681172447964,16.249245566882,0.0,1457.2519484640998,-26.88068117244802
774,8.0,119.0,3.0,1.0,7.0,371.491694624008,405.313265587416,33.82157096340802,418.098409272046,435.648409272046,17.55000000000001,0.0,3.66563588424503,3.66563588424503,17.55000000000001,-11.995624051046498,0.0,290.5310189938991,16.27157096340801
775,4.0,87.0,2.0,4.0,7.0,0.0,67.6431305846633,67.6431305846633,359.166346626233,406.403596752829,47.237250126595995,0.0,0.0,0.0,47.237250126595995,15.2877395958919,0.0,2038.3918792018994,20.4058804580673
776,3.0,79.0,2.0,3.0,7.0,0.0,79.4853371037635,79.4853371037635,389.129090820214,417.586379064121,28.457288243906987,0.0,0.0,0.0,28.457288243907044,14.423921440026,0.0,1356.0713057129997,51.02804885985651
777,2.0,71.0,2.0,2.0,7.0,0.0,110.465721330482,110.465721330482,315.177093140662,315.177093140662,0.0,0.0,0.0,0.0,0.0,2.934263794132505,0.0,79.5446897387501,110.465721330482
780,4.0,87.0,2.0,4.0,7.0,0.0,67.6431305846633,67.6431305846633,364.972370975393,422.601409292255,57.62903831686202,0.0,0.0,0.0,57.629038316861,30.592530798387,0.0,2643.2213691569996,10.014092267801274
782,3.0,79.0,2.0,3.0,7.0,0.0,79.4853371037635,79.4853371037635,399.858167634944,425.924409667508,26.06624203256399,0.0,0.0,0.0,26.06624203256399,14.938428040129804,0.0,1103.0384120106992,53.41909507119951
785,20.0,215.0,4.0,6.0,7.0,427.406377001336,491.859710751919,64.453333750583,551.895101509697,551.895101509697,0.0,0.0,0.0,0.0,0.0,15.489481483857304,0.0,198.96840231170063,64.453333750583
786,2.0,71.0,2.0,2.0,7.0,0.0,110.465721330482,110.465721330482,366.582112754067,382.998409272046,16.416296517978992,0.0,0.0,0.0,16.416296517980015,5.0307595220902,0.0,688.6165418511991,94.049424812503
787,18.0,199.0,4.0,4.0,7.0,546.327360008728,571.966287503776,25.63892749504805,461.805101509697,461.805101509697,0.0,84.5222584990308,110.161185994079,25.638927495048208,0.0,8.5894942618499,0.0,468.1616594672014,25.63892749504805
794,3.0,79.0,2.0,3.0,7.0,0.0,79.4853371037635,79.4853371037635,368.67454651867,423.801043296846,55.12649677817598,0.0,0.0,0.0,55.12649677817603,30.047021701996798,0.0,2346.1819547738996,24.358840325587522
795,3.0,79.0,2.0,3.0,7.0,0.0,79.4853371037635,79.4853371037635,348.959531659134,373.989263089646,25.029731430512015,0.0,0.0,0.0,25.029731430510992,20.741832227739202,0.0,1595.863232232099,54.45560567325148
