path_id,inventory_gain_rank,inventory_gain_percentile_from_top,gain_band,terminal_hit,terminal_state,terminal_state_k,high_gap_state_top7_flag,delta_final_inventory,delta_production,delta_htt,delta_ordinary_shortage,delta_operating_cost,saa_ordinary_shortage,dro_ordinary_shortage,saa_terminal_loh_target,dro_terminal_loh_target,delta_terminal_loh_target,saa_terminal_gap,dro_terminal_gap,delta_terminal_gap
1765,261,0.0261,top_1_to_5_percent,1,6.0,103.0,False,48.15278997748396,48.152789977484986,7.153993609046701,0.0,1338.4133257434987,0.0,0.0,0.0,0.71367875842609,0.71367875842609,0.0,0.0,0.0
2136,262,0.0262,top_1_to_5_percent,1,6.0,103.0,False,48.15278997748396,48.152789977484986,7.153993609046701,0.0,1338.4133257434987,0.0,0.0,0.0,0.71367875842609,0.71367875842609,0.0,0.0,0.0
3034,263,0.0263,top_1_to_5_percent,1,3.0,79.0,False,48.15278997748396,48.152789977484986,7.153993609046701,0.0,1338.4133257434987,0.0,0.0,0.0,79.4853371037635,79.4853371037635,0.0,0.0,0.0
4866,264,0.0264,top_1_to_5_percent,1,7.0,111.0,False,48.15278997748396,48.152789977484986,7.153993609046701,0.0,1338.4133257434987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6806,265,0.0265,top_1_to_5_percent,1,7.0,111.0,False,48.15278997748396,48.152789977484986,7.153993609046701,0.0,1338.4133257434987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,266,0.0266,top_1_to_5_percent,1,7.0,111.0,False,48.08893271847501,48.08893271847501,36.7074553220523,0.0,2959.8135720825994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1674,267,0.0267,top_1_to_5_percent,1,6.0,103.0,False,48.08893271847501,48.08893271847501,36.7074553220523,0.0,2959.8135720825994,0.0,0.0,0.0,0.71367875842609,0.71367875842609,0.0,0.0,0.0
3760,268,0.0268,top_1_to_5_percent,0,,,False,48.088932718473984,48.08893271847501,36.707455059622205,0.0,2928.3471937164995,0.0,0.0,,,,,,
7957,269,0.0269,top_1_to_5_percent,1,7.0,111.0,False,48.088932718473984,48.08893271847501,36.707455059622205,0.0,2928.3471937164995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
676,270,0.027,top_1_to_5_percent,1,7.0,111.0,False,48.05664180366699,48.05664180366699,16.694488397935803,0.0,1708.1678702769004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
678,271,0.0271,top_1_to_5_percent,0,,,False,48.05664180366699,48.05664180366699,16.694488397935803,0.0,1708.1678702769004,0.0,0.0,,,,,,
2087,272,0.0272,top_1_to_5_percent,0,,,False,48.05664180366699,48.05664180366699,16.694488397935803,0.0,1708.1678702769004,0.0,0.0,,,,,,
3144,273,0.0273,top_1_to_5_percent,1,4.0,87.0,False,48.05664180366699,48.05664180366699,16.694488397935803,0.0,1708.1678702769004,0.0,0.0,0.0,67.6431305846633,67.6431305846633,0.0,0.0,0.0
6724,274,0.0274,top_1_to_5_percent,1,7.0,111.0,False,48.05664180366699,48.05664180366699,16.694488397935803,0.0,1708.1678702769004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8050,275,0.0275,top_1_to_5_percent,1,5.0,95.0,False,48.05664180366699,48.05664180366699,16.694488397935803,0.0,1708.1678702769004,0.0,0.0,0.0,30.2757519474911,30.2757519474911,0.0,0.0,0.0
9330,276,0.0276,top_1_to_5_percent,1,7.0,111.0,False,48.05664180366699,48.05664180366699,16.694488397935803,0.0,1708.1678702769004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,277,0.0277,top_1_to_5_percent,1,12.0,151.0,False,47.93452886825196,47.93452886825196,21.039936593105498,0.0,1817.4559115713,0.0,0.0,325.668930529416,382.364473540397,56.695543010981,4.09597167461425,19.0498171782772,14.953845503662947
2759,278,0.0278,top_1_to_5_percent,0,,,False,47.93452886825196,47.93452886825196,21.039936593105498,0.0,1817.4559115713,0.0,0.0,,,,,,
7326,279,0.0279,top_1_to_5_percent,1,7.0,111.0,False,47.93452886825196,47.93452886825196,21.039936593105498,0.0,1817.4559115713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8374,280,0.028,top_1_to_5_percent,1,5.0,95.0,False,47.93452886825196,47.93452886825196,21.039936593105498,0.0,1817.4559115713,0.0,0.0,0.0,30.2757519474911,30.2757519474911,0.0,0.0,0.0
6896,281,0.0281,top_1_to_5_percent,1,7.0,111.0,False,47.867528862651,47.86752886265202,26.676088809178,0.0,2154.107437995601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
706,282,0.0282,top_1_to_5_percent,1,4.0,87.0,False,47.814341322036,47.814341322036,21.187459389306596,0.0,1809.0122052548995,0.0,0.0,0.0,67.6431305846633,67.6431305846633,0.0,0.0,0.0
1267,283,0.0283,top_1_to_5_percent,1,1.0,63.0,False,47.814341322036,47.814341322036,21.187459389306596,0.0,1809.0122052548995,0.0,0.0,0.0,112.166696626405,112.166696626405,0.0,0.0,0.0
4177,284,0.0284,top_1_to_5_percent,1,7.0,111.0,False,47.814341322036,47.814341322036,21.187459389306596,0.0,1809.0122052548995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4517,285,0.0285,top_1_to_5_percent,1,7.0,111.0,False,47.814341322036,47.814341322036,21.187459389306596,0.0,1809.0122052548995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5600,286,0.0286,top_1_to_5_percent,1,4.0,87.0,False,47.814341322036,47.814341322036,21.187459389306596,0.0,1809.0122052548995,0.0,0.0,0.0,67.6431305846633,67.6431305846633,0.0,0.0,0.0
5925,287,0.0287,top_1_to_5_percent,1,7.0,111.0,False,47.814341322036,47.814341322036,21.187459389306596,0.0,1809.0122052548995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6708,288,0.0288,top_1_to_5_percent,1,7.0,111.0,False,47.814341322036,47.814341322036,21.187459389306596,0.0,1809.0122052548995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9077,289,0.0289,top_1_to_5_percent,1,4.0,87.0,False,47.814341322036,47.814341322036,21.187459389306596,0.0,1809.0122052548995,0.0,0.0,0.0,67.6431305846633,67.6431305846633,0.0,0.0,0.0
9918,290,0.029,top_1_to_5_percent,0,,,False,47.814341322036,47.814341322036,21.187459389306596,0.0,1809.0122052548995,0.0,0.0,,,,,,
2788,291,0.0291,top_1_to_5_percent,0,,,False,47.67182205760099,47.67182205760099,33.3041529801841,0.0,2530.89843182,0.0,0.0,,,,,,
3359,292,0.0292,top_1_to_5_percent,1,1.0,63.0,False,47.67182205760099,47.67182205760099,33.3041529801841,0.0,2530.89843182,0.0,0.0,0.0,112.166696626405,112.166696626405,0.0,0.0,0.0
3841,293,0.0293,top_1_to_5_percent,1,7.0,111.0,False,47.67182205760099,47.67182205760099,33.3041529801841,0.0,2530.89843182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2577,294,0.0294,top_1_to_5_percent,1,4.0,87.0,False,47.62928788265697,47.62928788265799,6.4249728303022025,0.0,1506.8743244859998,0.0,0.0,0.0,67.6431305846633,67.6431305846633,0.0,0.0,0.0
5474,295,0.0295,top_1_to_5_percent,1,3.0,79.0,False,47.59390490639197,47.59390490639299,36.1571718597585,0.0,2914.4359861143002,0.0,0.0,0.0,79.4853371037635,79.4853371037635,0.0,0.0,0.0
520,296,0.0296,top_1_to_5_percent,0,,,False,47.469923609372984,47.46992360937196,45.5910630640119,0.0,3197.1218190234395,0.0,0.0,,,,,,
2044,297,0.0297,top_1_to_5_percent,0,,,False,47.469923609372984,47.46992360937196,45.5910630640119,0.0,3197.1218190234395,0.0,0.0,,,,,,
4188,298,0.0298,top_1_to_5_percent,1,4.0,87.0,False,47.469923609372984,47.46992360937196,45.5910630640119,0.0,3197.1218190234395,0.0,0.0,0.0,67.6431305846633,67.6431305846633,0.0,0.0,0.0
9946,299,0.0299,top_1_to_5_percent,1,12.0,151.0,False,47.469923609372984,47.46992360937196,45.5910630640119,0.0,3197.1218190234504,0.0,0.0,325.668930529416,382.364473540397,56.695543010981,44.7345828719172,49.2060229873413,4.471440115424102
4579,300,0.03,top_1_to_5_percent,0,,,False,47.38957531133599,47.389575311336046,24.606410361530603,0.0,2128.3658399421,49.7931791629814,49.7931791629814,,,,,,
6355,301,0.0301,top_1_to_5_percent,1,2.0,71.0,False,47.38603489202802,47.38603489202802,9.401038195076197,0.0,1752.1836162321015,49.7931791629814,49.7931791629814,0.0,110.465721330482,110.465721330482,0.0,0.0,0.0
652,302,0.0302,top_1_to_5_percent,1,13.0,159.0,False,47.237250126595995,47.237250126595995,15.2877395958919,0.0,2038.3918792018994,0.0,0.0,240.569511496604,355.126452344801,114.556940848197,0.0,1.20792265079217e-12,1.20792265079217e-12
775,303,0.0303,top_1_to_5_percent,1,4.0,87.0,False,47.237250126595995,47.237250126595995,15.2877395958919,0.0,2038.3918792018994,0.0,0.0,0.0,67.6431305846633,67.6431305846633,0.0,0.0,0.0
6062,304,0.0304,top_1_to_5_percent,1,5.0,95.0,False,47.200714157113,47.200714157111975,20.1590478172674,0.0,2154.9142749941,0.0,0.0,0.0,30.2757519474911,30.2757519474911,0.0,0.0,0.0
3235,305,0.0305,top_1_to_5_percent,0,,,False,47.036564661954,47.036564661954,18.076459848388694,0.0,2093.489234249,0.0,0.0,,,,,,
280,306,0.0306,top_1_to_5_percent,0,,,False,46.92099549622901,46.920995496230034,38.005460970238,0.0,2892.808701714799,0.0,0.0,,,,,,
395,307,0.0307,top_1_to_5_percent,0,,,False,46.92099549622901,46.920995496230034,38.005460970238,0.0,2892.808701714799,0.0,0.0,,,,,,
1065,308,0.0308,top_1_to_5_percent,1,11.0,143.0,False,46.92099549622901,46.920995496230034,38.005460970238,0.0,2892.808701714799,0.0,0.0,355.126421733082,396.04045228592,40.91403055283803,29.6864353363757,24.6146696137694,-5.0717657226062975
2716,309,0.0309,top_1_to_5_percent,1,10.0,135.0,False,46.92099549622901,46.920995496230034,38.005460970238,0.0,2892.808701714799,0.0,0.0,372.309958268554,405.313258646956,33.003300378402,36.2325444927461,22.3148493749099,-13.9176951178362
2772,310,0.031,top_1_to_5_percent,1,7.0,111.0,False,46.92099549622901,46.920995496230034,38.005460970238,0.0,2892.808701714799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3896,311,0.0311,top_1_to_5_percent,1,3.0,79.0,False,46.92099549622901,46.920995496230034,38.005460970238,0.0,2892.808701714799,0.0,0.0,0.0,79.4853371037635,79.4853371037635,0.0,0.0,0.0
4026,312,0.0312,top_1_to_5_percent,1,4.0,87.0,False,46.92099549622901,46.920995496230034,38.005460970238,0.0,2892.808701714799,0.0,0.0,0.0,67.6431305846633,67.6431305846633,0.0,0.0,0.0
4122,313,0.0313,top_1_to_5_percent,1,7.0,111.0,False,46.92099549622901,46.920995496230034,38.005460970238,0.0,2892.808701714799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4547,314,0.0314,top_1_to_5_percent,1,10.0,135.0,False,46.92099549622901,46.920995496230034,38.005460970238,0.0,2892.808701714799,0.0,0.0,372.309958268554,405.313258646956,33.003300378402,36.2325444927461,22.3148493749099,-13.9176951178362
5475,315,0.0315,top_1_to_5_percent,1,1.0,63.0,False,46.92099549622901,46.920995496230034,38.005460970238,0.0,2892.808701714799,0.0,0.0,0.0,112.166696626405,112.166696626405,0.0,0.0,0.0
9261,316,0.0316,top_1_to_5_percent,1,7.0,111.0,False,46.92099549622901,46.920995496230034,38.005460970238,0.0,2892.808701714799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10000,317,0.0317,top_1_to_5_percent,1,7.0,111.0,False,46.92099549622901,46.920995496230034,38.005460970238,0.0,2892.808701714799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1376,318,0.0318,top_1_to_5_percent,1,5.0,95.0,False,46.830918204895,46.830918204895,11.930356775638998,0.0,1715.1579215119,0.0,0.0,0.0,30.2757519474911,30.2757519474911,0.0,0.0,0.0
1454,319,0.0319,top_1_to_5_percent,1,6.0,103.0,False,46.830918204895,46.830918204895,11.930356775638998,0.0,1715.1579215119,0.0,0.0,0.0,0.71367875842609,0.71367875842609,0.0,0.0,0.0
4131,320,0.032,top_1_to_5_percent,1,7.0,111.0,False,46.830918204895,46.83091820489403,9.993541177874498,0.0,1628.6414115027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6686,321,0.0321,top_1_to_5_percent,1,6.0,103.0,False,46.830918204895,46.830918204895,11.930356775638998,0.0,1715.1579215119,0.0,0.0,0.0,0.71367875842609,0.71367875842609,0.0,0.0,0.0
9328,322,0.0322,top_1_to_5_percent,0,,,False,46.830918204895,46.83091820489403,9.993541177874498,0.0,1628.6414115027,0.0,0.0,,,,,,
7782,323,0.0323,top_1_to_5_percent,1,3.0,79.0,False,46.689355697824,46.689355697824965,-1.9296001878515057,0.0,801.4426557976003,22.2686838686158,22.2686838686158,0.0,79.4853371037635,79.4853371037635,0.0,0.0,0.0
8676,324,0.0324,top_1_to_5_percent,1,6.0,103.0,False,46.63355143857797,46.63355143857797,-2.8176623553312083,0.0,678.6942077659005,22.2686838686158,22.2686838686158,0.0,0.71367875842609,0.71367875842609,0.0,0.0,0.0
6073,325,0.0325,top_1_to_5_percent,1,7.0,111.0,False,46.633551438577,46.63355143857797,-2.8176623553312083,0.0,657.6697695690018,22.2686838686158,22.2686838686158,0.0,0.0,0.0,0.0,0.0,0.0
4363,326,0.0326,top_1_to_5_percent,1,7.0,111.0,False,46.617965314012,46.617965314012,-11.606102157280802,0.0,447.150351173299,22.2686838686158,22.2686838686158,0.0,0.0,0.0,0.0,0.0,0.0
8271,327,0.0327,top_1_to_5_percent,1,1.0,63.0,False,46.617965314012,46.617965314012,-11.606102157280802,0.0,387.5623794001003,22.2686838686158,22.2686838686158,0.0,112.166696626405,112.166696626405,0.0,0.0,0.0
1631,328,0.0328,top_1_to_5_percent,1,14.0,167.0,False,46.61796531401103,46.617965314012,-11.606102157280802,0.0,402.15428110930225,22.2686838686158,22.2686838686158,185.745847312004,299.484469224306,113.738621912302,0.0,0.0,0.0
8685,329,0.0329,top_1_to_5_percent,1,13.0,159.0,False,46.587594465271025,34.317188842718,28.155876286813598,12.270405622553199,3931.9825309469015,15.3818266547643,27.6522322773175,240.569511496604,355.126452344801,114.556940848197,0.0,0.0,0.0
6087,330,0.033,top_1_to_5_percent,1,5.0,95.0,False,46.54431015340401,46.54431015340401,17.068814121901404,0.0,2013.3691806388997,0.0,0.0,0.0,30.2757519474911,30.2757519474911,0.0,0.0,0.0
7923,331,0.0331,top_1_to_5_percent,1,4.0,87.0,False,46.54431015340401,46.54431015340401,17.068814121901404,0.0,2013.3691806388997,0.0,0.0,0.0,67.6431305846633,67.6431305846633,0.0,0.0,0.0
3113,332,0.0332,top_1_to_5_percent,1,7.0,111.0,False,46.503059614487995,46.50305961448697,-6.974944801546393,0.0,569.9069395423976,22.2686838686158,22.2686838686158,0.0,0.0,0.0,0.0,0.0,0.0
816,333,0.0333,top_1_to_5_percent,1,5.0,95.0,False,46.476416509785,46.476416509785,21.269502832963603,0.0,2196.7623095340005,0.0,0.0,0.0,30.2757519474911,30.2757519474911,0.0,0.0,0.0
8569,334,0.0334,top_1_to_5_percent,0,,,False,46.476416509785,46.476416509785,21.269502832963603,0.0,2196.7623095340005,0.0,0.0,,,,,,
9689,335,0.0335,top_1_to_5_percent,1,4.0,87.0,False,46.476416509785,46.476416509785,21.269502832963603,0.0,2196.7623095340005,0.0,0.0,0.0,67.6431305846633,67.6431305846633,0.0,0.0,0.0
67,336,0.0336,top_1_to_5_percent,0,,,False,46.22229138157502,46.22229138157502,14.077642014840102,0.0,1590.0228228469005,0.0,0.0,,,,,,
160,337,0.0337,top_1_to_5_percent,1,3.0,79.0,False,46.22229138157502,46.22229138157502,14.077642014840102,0.0,1590.0228228469005,0.0,0.0,0.0,79.4853371037635,79.4853371037635,0.0,0.0,0.0
1200,338,0.0338,top_1_to_5_percent,1,7.0,111.0,False,46.22229138157502,46.22229138157502,14.077642014840102,0.0,1590.0228228469005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1544,339,0.0339,top_1_to_5_percent,0,,,False,46.22229138157502,46.22229138157502,14.077642014840102,0.0,1590.0228228469005,0.0,0.0,,,,,,
1625,340,0.034,top_1_to_5_percent,1,7.0,111.0,False,46.22229138157502,46.22229138157502,14.077642014840102,0.0,1590.0228228469005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,341,0.0341,top_1_to_5_percent,1,7.0,111.0,False,46.22229138157502,46.22229138157502,14.077642014840102,0.0,1590.0228228469005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2069,342,0.0342,top_1_to_5_percent,1,7.0,111.0,False,46.22229138157502,46.22229138157502,14.077642014840102,0.0,1590.0228228469005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2111,343,0.0343,top_1_to_5_percent,1,7.0,111.0,False,46.22229138157502,46.22229138157502,14.077642014840102,0.0,1590.0228228469005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2642,344,0.0344,top_1_to_5_percent,1,1.0,63.0,False,46.22229138157502,46.22229138157502,14.077642014840102,0.0,1590.0228228469005,0.0,0.0,0.0,112.166696626405,112.166696626405,0.0,0.0,0.0
2929,345,0.0345,top_1_to_5_percent,1,7.0,111.0,False,46.22229138157502,46.22229138157502,14.077642014840102,0.0,1590.0228228469005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3025,346,0.0346,top_1_to_5_percent,1,7.0,111.0,False,46.22229138157502,46.22229138157502,14.077642014840102,0.0,1590.0228228469005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3036,347,0.0347,top_1_to_5_percent,1,5.0,95.0,False,46.22229138157502,46.22229138157502,14.077642014840102,0.0,1590.0228228469005,0.0,0.0,0.0,30.2757519474911,30.2757519474911,0.0,0.0,0.0
4667,348,0.0348,top_1_to_5_percent,1,4.0,87.0,False,46.22229138157502,46.22229138157502,14.077642014840102,0.0,1590.0228228469005,0.0,0.0,0.0,67.6431305846633,67.6431305846633,0.0,0.0,0.0
4747,349,0.0349,top_1_to_5_percent,1,5.0,95.0,False,46.22229138157502,46.22229138157502,14.077642014840102,0.0,1590.0228228469005,0.0,0.0,0.0,30.2757519474911,30.2757519474911,0.0,0.0,0.0
5352,350,0.035,top_1_to_5_percent,1,7.0,111.0,False,46.22229138157502,46.22229138157502,14.077642014840102,0.0,1590.0228228469005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5370,351,0.0351,top_1_to_5_percent,1,7.0,111.0,False,46.22229138157502,46.22229138157502,14.077642014840102,0.0,1590.0228228469005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5585,352,0.0352,top_1_to_5_percent,1,6.0,103.0,False,46.22229138157502,46.22229138157502,14.077642014840102,0.0,1590.0228228469005,0.0,0.0,0.0,0.71367875842609,0.71367875842609,0.0,0.0,0.0
5689,353,0.0353,top_1_to_5_percent,1,7.0,111.0,False,46.22229138157502,46.22229138157502,14.077642014840102,0.0,1590.0228228469005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5693,354,0.0354,top_1_to_5_percent,1,14.0,167.0,False,46.22229138157502,46.22229138157502,14.077642014840102,0.0,1590.0228228469005,0.0,0.0,185.745847312004,299.484469224306,113.738621912302,0.0,0.0,0.0
6207,355,0.0355,top_1_to_5_percent,0,,,False,46.22229138157502,46.22229138157502,14.077642014840102,0.0,1590.0228228469005,0.0,0.0,,,,,,
6409,356,0.0356,top_1_to_5_percent,1,4.0,87.0,False,46.22229138157502,46.22229138157502,14.077642014840102,0.0,1590.0228228469005,0.0,0.0,0.0,67.6431305846633,67.6431305846633,0.0,0.0,0.0
6410,357,0.0357,top_1_to_5_percent,1,7.0,111.0,False,46.22229138157502,46.22229138157502,14.077642014840102,0.0,1590.0228228469005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6526,358,0.0358,top_1_to_5_percent,0,,,False,46.22229138157502,46.22229138157502,14.077642014840102,0.0,1590.0228228469005,0.0,0.0,,,,,,
6665,359,0.0359,top_1_to_5_percent,1,6.0,103.0,False,46.22229138157502,46.22229138157502,14.077642014840102,0.0,1590.0228228469005,0.0,0.0,0.0,0.71367875842609,0.71367875842609,0.0,0.0,0.0
6725,360,0.036,top_1_to_5_percent,1,12.0,151.0,False,46.22229138157502,46.22229138157502,14.077642014840102,0.0,1590.0228228469005,0.0,0.0,325.668930529416,382.364473540397,56.695543010981,9.81916373455536,26.7513327640567,16.93216902950134
6956,361,0.0361,top_1_to_5_percent,1,7.0,111.0,False,46.22229138157502,46.22229138157502,14.077642014840102,0.0,1590.0228228469005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7996,362,0.0362,top_1_to_5_percent,1,5.0,95.0,False,46.22229138157502,46.22229138157502,14.077642014840102,0.0,1590.0228228469005,0.0,0.0,0.0,30.2757519474911,30.2757519474911,0.0,0.0,0.0
8064,363,0.0363,top_1_to_5_percent,1,7.0,111.0,False,46.22229138157502,46.22229138157502,14.077642014840102,0.0,1590.0228228469005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9306,364,0.0364,top_1_to_5_percent,1,5.0,95.0,False,46.22229138157502,46.22229138157502,14.077642014840102,0.0,1590.0228228469005,0.0,0.0,0.0,30.2757519474911,30.2757519474911,0.0,0.0,0.0
4017,365,0.0365,top_1_to_5_percent,1,4.0,87.0,False,46.19155069368401,46.19155069368401,12.504523311396099,0.0,2036.3479590922998,0.0,0.0,0.0,67.6431305846633,67.6431305846633,0.0,0.0,0.0
5576,366,0.0366,top_1_to_5_percent,1,2.0,71.0,False,46.19155069368401,46.19155069368401,12.504523311396099,0.0,2036.3479590922998,0.0,0.0,0.0,110.465721330482,110.465721330482,0.0,0.0,0.0
1764,367,0.0367,top_1_to_5_percent,1,1.0,63.0,False,46.09849098089103,46.098490980890006,18.4642839260001,0.0,2072.683412949,0.0,0.0,0.0,112.166696626405,112.166696626405,0.0,0.0,0.0
1311,368,0.0368,top_1_to_5_percent,1,5.0,95.0,False,46.029525946327,46.029525946327,17.887077766450403,0.0,2019.3223057995,0.0,0.0,0.0,30.2757519474911,30.2757519474911,0.0,0.0,0.0
2499,369,0.0369,top_1_to_5_percent,1,7.0,111.0,False,45.79053312220401,45.79053312220498,10.789343693607996,0.0,1688.3594588727992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1300,370,0.037,top_1_to_5_percent,1,4.0,87.0,False,45.775061056948005,45.775061056948005,13.322786955945002,0.0,2046.2722850942991,0.0,0.0,0.0,67.6431305846633,67.6431305846633,0.0,0.0,0.0
3947,371,0.0371,top_1_to_5_percent,1,4.0,87.0,False,45.775061056948005,45.775061056948005,13.322786955945002,0.0,2046.2722850942991,0.0,0.0,0.0,67.6431305846633,67.6431305846633,0.0,0.0,0.0
6413,372,0.0372,top_1_to_5_percent,1,3.0,79.0,False,45.775061056948005,45.775061056948005,13.322786955945002,0.0,2046.2722850942991,0.0,0.0,0.0,79.4853371037635,79.4853371037635,0.0,0.0,0.0
6568,373,0.0373,top_1_to_5_percent,1,2.0,71.0,False,45.775061056948005,45.775061056948005,13.322786955945002,0.0,2046.2722850942991,0.0,0.0,0.0,110.465721330482,110.465721330482,0.0,0.0,0.0
7423,374,0.0374,top_1_to_5_percent,1,5.0,95.0,False,45.775061056948005,45.775061056948005,13.322786955945002,0.0,2046.2722850942991,0.0,0.0,0.0,30.2757519474911,30.2757519474911,0.0,0.0,0.0
35,375,0.0375,top_1_to_5_percent,1,4.0,87.0,False,45.74330680214496,45.74330680214399,16.4058362321212,0.0,2071.0951713678005,0.0,0.0,0.0,67.6431305846633,67.6431305846633,0.0,0.0,0.0
2847,376,0.0376,top_1_to_5_percent,1,5.0,95.0,False,45.74330680214496,45.74330680214399,16.4058362321212,0.0,2071.0951713678005,0.0,0.0,0.0,30.2757519474911,30.2757519474911,0.0,0.0,0.0
5645,377,0.0377,top_1_to_5_percent,1,7.0,111.0,False,45.74330680214496,45.74330680214399,16.4058362321212,0.0,2071.0951713678005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,378,0.0378,top_1_to_5_percent,1,4.0,87.0,False,45.737569374097006,45.73756937409598,19.2787220649723,0.0,2081.6237394763994,0.0,0.0,0.0,67.6431305846633,67.6431305846633,0.0,0.0,0.0
1356,379,0.0379,top_1_to_5_percent,1,8.0,119.0,False,45.737569374097006,45.73756937409598,19.2787220649723,0.0,2081.6237394763994,0.0,0.0,371.491694624008,405.313265587416,33.82157096340802,1.13686837721616e-13,0.819705128506897,0.8197051285067833
3241,380,0.038,top_1_to_5_percent,0,,,False,45.737569374097006,45.73756937409598,19.2787220649723,0.0,2081.6237394763994,0.0,0.0,,,,,,
5971,381,0.0381,top_1_to_5_percent,1,4.0,87.0,False,45.737569374097006,45.73756937409598,19.2787220649723,0.0,2081.6237394763994,0.0,0.0,0.0,67.6431305846633,67.6431305846633,0.0,0.0,0.0
6511,382,0.0382,top_1_to_5_percent,1,1.0,63.0,False,45.737569374097006,45.73756937409598,19.2787220649723,0.0,2081.6237394763994,0.0,0.0,0.0,112.166696626405,112.166696626405,0.0,0.0,0.0
4560,383,0.0383,top_1_to_5_percent,1,7.0,111.0,False,45.60942566846796,45.60942566846796,19.305704491451998,0.0,2084.9376946108005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4519,384,0.0384,top_1_to_5_percent,1,4.0,87.0,False,45.58881926251905,45.58881926251797,18.230164822562,0.0,1890.0223917231997,0.0,0.0,0.0,67.6431305846633,67.6431305846633,0.0,0.0,0.0
435,385,0.0385,top_1_to_5_percent,1,7.0,111.0,False,45.582843213304955,45.58284321330598,22.266686906863303,0.0,1682.6474461465004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1410,386,0.0386,top_1_to_5_percent,1,7.0,111.0,False,45.582843213304955,45.58284321330598,22.266686906863303,0.0,1682.6474461465004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2054,387,0.0387,top_1_to_5_percent,1,7.0,111.0,False,45.582843213304955,45.58284321330598,22.266686906863303,0.0,1682.6474461465004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2557,388,0.0388,top_1_to_5_percent,1,7.0,111.0,False,45.582843213304955,45.58284321330598,22.266686906863303,0.0,1682.6474461465004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4963,389,0.0389,top_1_to_5_percent,1,4.0,87.0,False,45.582843213304955,45.58284321330598,22.266686906863303,0.0,1682.6474461465004,0.0,0.0,0.0,67.6431305846633,67.6431305846633,0.0,0.0,0.0
7375,390,0.039,top_1_to_5_percent,1,7.0,111.0,False,45.582843213304955,45.58284321330598,22.266686906863303,0.0,1682.6474461465004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9850,391,0.0391,top_1_to_5_percent,1,3.0,79.0,False,45.582843213304955,45.58284321330598,22.266686906863303,0.0,1682.6474461465004,0.0,0.0,0.0,79.4853371037635,79.4853371037635,0.0,0.0,0.0
3732,392,0.0392,top_1_to_5_percent,1,5.0,95.0,False,45.484891220677014,45.484891220677014,16.249245566882,0.0,1769.9143811802005,0.0,0.0,0.0,30.2757519474911,30.2757519474911,0.0,0.0,0.0
2097,393,0.0393,top_1_to_5_percent,1,5.0,95.0,False,45.22432734094099,45.22432734094002,5.720895352972306,0.0,1936.4950255318,56.538008369035,56.538008369035,0.0,30.2757519474911,30.2757519474911,0.0,0.0,0.0
