interval_type,section,group,metric,denominator,N,mean,std,SE,CI_low,CI_high,events,probability
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc3_afterS5,cumulative_production_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,21,466.990391261,57.5726853736,12.5633899374,442.366146984,491.614635539,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc3_afterS5,ending_inventory_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,21,406.687284161,56.8405661603,12.4036284273,382.376172443,430.998395879,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc3_afterS5,htt_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,21,142.038909369,56.5474715205,12.3396699334,117.8531563,166.224662439,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc3_afterS5,ordinary_shortage_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,21,15.5624176958,21.522472668,4.69658857827,6.35710408239,24.7677313092,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc3_afterS5,terminal_gap_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,21,69.3559534807,27.0407272157,5.90077044345,57.7904434115,80.9214635498,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc3_afterS6,cumulative_production_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,3,493.229323367,47.0927026651,27.1889845606,439.938913629,546.519733106,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc3_afterS6,ending_inventory_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,3,407.777466065,24.9543357319,14.4073924523,379.538976859,436.015955272,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc3_afterS6,htt_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,3,177.528272038,105.52105627,60.9226102424,58.1199559634,296.936588114,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc3_afterS6,ordinary_shortage_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,3,35.9097334259,31.6039660137,18.2465582855,0.146479186349,71.6729876655,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc3_afterS6,terminal_gap_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,3,62.276524645,24.7105788726,14.2666593639,34.3138722916,90.2391769983,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc4_afterS3,cumulative_production_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,5,296.748775485,46.0268923798,20.5838520309,256.404425505,337.093125466,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc4_afterS3,ending_inventory_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,5,347.205900427,48.8184350436,21.8322678625,304.414655417,389.997145438,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc4_afterS3,htt_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,5,101.545890954,42.7230902337,19.1063467943,64.0974512372,138.994330671,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc4_afterS3,ordinary_shortage_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,5,27.8187156697,19.1086910986,8.54566645148,11.0692094248,44.5682219146,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc4_afterS3,terminal_gap_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,5,150.251071492,24.7950897648,11.0887012444,128.517217053,171.984925931,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc4_afterS4,cumulative_production_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,34,374.148448189,79.9387994421,13.7093910023,347.278041824,401.018854553,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc4_afterS4,ending_inventory_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,34,367.637513534,77.8906654549,13.3581389213,341.455561248,393.81946582,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc4_afterS4,htt_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,34,141.814783793,60.9844268951,10.4587429282,121.315647653,162.313919932,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc4_afterS4,ordinary_shortage_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,34,9.86158421086,14.4989278811,2.48654561768,4.9879548002,14.7352136215,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc4_afterS4,terminal_gap_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,34,137.999253787,50.6078374182,8.67917251434,120.988075659,155.010431915,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc4_afterS5,cumulative_production_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,20,423.044407686,86.5017204103,19.3423727008,385.133357193,460.95545818,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc4_afterS5,ending_inventory_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,20,367.22284991,84.5824308988,18.9132065192,330.152965133,404.292734688,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc4_afterS5,htt_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,20,176.053701343,95.367211168,21.3247566996,134.257178211,217.850224474,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc4_afterS5,ordinary_shortage_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,20,20.0439670203,27.3464550558,6.11485324485,8.05885466042,32.0290793802,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc4_afterS5,terminal_gap_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,20,144.508384493,54.2652315576,12.1340746578,120.725598163,168.291170822,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc4_afterS6,cumulative_production_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,6,467.229220927,83.7574923944,34.1938530836,400.209268883,534.249172971,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc4_afterS6,ending_inventory_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,6,363.75930818,80.1474458896,32.7200577695,299.627994952,427.890621408,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc4_afterS6,htt_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,6,109.532949752,59.315493503,24.2154488206,62.0706700636,156.99522944,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc4_afterS6,ordinary_shortage_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,6,17.8916779807,23.5832273754,9.62781225961,-0.978834048103,36.7621900096,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc4_afterS6,terminal_gap_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,6,129.381568849,57.0532016704,23.2918720474,83.7294996363,175.033638062,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc5_afterS3,cumulative_production_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,5,297.499102066,47.1509907253,21.0865640936,256.169436443,338.82876769,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc5_afterS3,ending_inventory_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,5,343.50943654,55.8290391089,24.9675053132,294.573126126,392.445746954,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc5_afterS3,htt_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,5,72.3157028349,21.4609547884,9.59763075379,53.5043465575,91.1270591124,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc5_afterS3,ordinary_shortage_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,5,23.3719252018,22.4372596497,10.0342475611,3.70479998202,43.0390504216,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc5_afterS3,terminal_gap_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,5,43.1862341993,26.1601223816,11.699162389,20.2558759169,66.1165924817,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc5_afterS4,cumulative_production_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,29,347.404683298,74.1800417575,13.7748879401,320.405902936,374.403463661,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc5_afterS4,ending_inventory_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,29,343.148362247,77.8373414606,14.4540314453,314.818460614,371.478263879,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc5_afterS4,htt_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,29,126.503017153,72.8526084448,13.5283897622,99.987373219,153.018661087,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc5_afterS4,ordinary_shortage_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,29,12.1161978139,17.2757382964,3.20802406522,5.82847064604,18.4039249817,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc5_afterS4,terminal_gap_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,29,65.5464147626,39.0432847292,7.25015596133,51.3361090784,79.7567204468,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc5_afterS5,cumulative_production_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,17,403.00469678,94.1169189843,22.8267057723,358.264353466,447.745040094,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc5_afterS5,ending_inventory_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,17,342.548361497,95.780761633,23.2302468891,297.017077595,388.0796454,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc5_afterS5,htt_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,17,126.498459735,78.8712347721,19.1290842228,89.0054546578,163.991464811,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc5_afterS5,ordinary_shortage_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,17,15.4091895136,26.0469989197,6.31732516332,3.02723219351,27.7911468337,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc5_afterS5,terminal_gap_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,17,74.1086439385,38.9363349446,9.44344833241,55.599485207,92.61780267,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc5_afterS6,cumulative_production_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,8,504.589918914,78.6033560641,27.7904830485,450.120572139,559.059265689,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc5_afterS6,ending_inventory_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,8,391.121243916,80.527639673,28.4708200429,335.318436632,446.9240512,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc5_afterS6,htt_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,8,193.130168268,154.483422724,54.6181378946,86.0786179949,300.181718542,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc5_afterS6,ordinary_shortage_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,8,7.89291573022,11.992987076,4.24016124406,-0.417800308135,16.2036317686,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc5_afterS6,terminal_gap_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,8,49.2851575759,37.4466285285,13.2393824826,23.3359679101,75.2343472417,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc6_afterS3,cumulative_production_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,4,304.633823306,30.4629784004,15.2314892002,274.780104474,334.487542139,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc6_afterS3,ending_inventory_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,4,327.735530198,31.2799573754,15.6399786877,297.08117197,358.389888426,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc6_afterS3,htt_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,4,86.5326850561,58.5173097741,29.2586548871,29.1857214774,143.879648635,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc6_afterS3,ordinary_shortage_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,4,0.463297619679,0.926595239357,0.463297619679,-0.444765714891,1.37136095425,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc6_afterS3,terminal_gap_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,4,27.2855187142,10.2261352695,5.11306763476,17.2639061501,37.3071312784,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc6_afterS4,cumulative_production_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,19,372.69978285,59.4777171494,13.6451241288,345.955339558,399.444226143,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc6_afterS4,ending_inventory_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,19,367.051948047,55.2167376975,12.6675884008,342.223474781,391.880421312,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc6_afterS4,htt_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,19,136.056107122,66.6624425615,15.2934131819,106.081017286,166.031196959,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc6_afterS4,ordinary_shortage_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,19,10.724684062,16.4401160998,3.77162129995,3.33230631406,18.1170618098,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc6_afterS4,terminal_gap_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,19,22.2177408056,21.1954975537,4.86258062603,12.6870827786,31.7483988326,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc6_afterS5,cumulative_production_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,18,440.907507572,69.7925841117,16.450269834,408.664978698,473.150036447,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc6_afterS5,ending_inventory_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,18,383.019420474,68.2272393436,16.0813145338,351.500043988,414.53879696,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc6_afterS5,htt_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,18,183.046309423,103.326751068,24.3543487861,135.311785802,230.780833044,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc6_afterS5,ordinary_shortage_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,18,17.9774376978,26.6532872263,6.2822400462,5.66424720727,30.2906281884,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc6_afterS5,terminal_gap_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,18,20.150448402,15.5544120548,3.66621008043,12.9646766444,27.3362201597,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc6_afterS6,cumulative_production_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,2,554.004167331,24.5089379177,17.3304362013,520.036512376,587.971822285,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc6_afterS6,ending_inventory_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,2,432.642576603,24.5089379177,17.3304362013,398.674921648,466.610231557,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc6_afterS6,htt_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,2,224.261594473,101.315154855,71.6406330346,83.8459537248,364.67723522,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc6_afterS6,ordinary_shortage_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,2,0,0,0,0,0,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc6_afterS6,terminal_gap_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,2,25.1094153862,3.1085223562,2.19805723754,20.8012232007,29.4176075718,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc7_afterS3,cumulative_production_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,8,294.152974748,57.1433056358,20.2032094572,254.554684212,333.751265285,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc7_afterS3,ending_inventory_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,8,316.791384021,57.1433056358,20.2032094572,277.193093484,356.389674557,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc7_afterS3,htt_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,8,108.873485556,43.732560395,15.461795007,78.5683673421,139.17860377,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc7_afterS3,ordinary_shortage_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,8,0,0,0,0,0,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc7_afterS3,terminal_gap_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,8,0,0,0,0,0,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc7_afterS4,cumulative_production_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,34,370.504675171,55.9885268318,9.60195313587,351.684847025,389.324503317,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc7_afterS4,ending_inventory_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,34,365.543013132,58.4154423464,10.0181657129,345.907408335,385.17861793,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc7_afterS4,htt_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,34,145.82314331,62.5405400162,10.7256141268,124.800939621,166.845346998,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc7_afterS4,ordinary_shortage_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,34,11.4108568268,15.3765541521,2.63705728145,6.2422245551,16.5794890984,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc7_afterS4,terminal_gap_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,34,0.619271613285,1.96759671177,0.337440052199,-0.0421108890252,1.2806541156,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc7_afterS5,cumulative_production_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,52,419.952556429,81.8402730006,11.3492038731,397.708116838,442.196996021,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc7_afterS5,ending_inventory_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,52,358.739366376,81.9493209978,11.3643261095,336.465287201,381.013445551,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc7_afterS5,htt_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,52,139.896374547,89.4462298054,12.4039603062,115.584612347,164.208136747,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc7_afterS5,ordinary_shortage_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,52,14.652334743,21.7664851526,3.01846839632,8.73613668622,20.5685327998,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc7_afterS5,terminal_gap_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,52,0.724946917579,2.23360717737,0.309745584894,0.117845571187,1.33204826397,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc7_afterS6,cumulative_production_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,10,448.55226221,65.9795057756,20.8645517143,407.65774085,489.44678357,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc7_afterS6,ending_inventory_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,10,340.930908263,73.5746902103,23.2663599206,295.328842819,386.532973708,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc7_afterS6,htt_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,10,145.598436731,110.533576585,34.9537859933,77.0890161837,214.107857277,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc7_afterS6,ordinary_shortage_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,10,13.7402367813,16.2968246566,5.15350845432,3.63936021079,23.8411133517,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a4_loc7_afterS6,terminal_gap_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,10,0.650925533858,2.05840727415,0.650925533858,-0.624888512504,1.92673958022,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a5_loc1_afterS4,cumulative_production_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,4,379.351550105,40.0889308304,20.0444654152,340.064397891,418.638702319,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a5_loc1_afterS4,ending_inventory_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,4,394.946828344,20.0014252014,10.0007126007,375.345431646,414.548225041,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a5_loc1_afterS4,htt_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,4,220.828165971,24.6653454054,12.3326727027,196.656127473,245.000204468,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a5_loc1_afterS4,ordinary_shortage_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,4,31.9677971044,25.3018543563,12.6509271782,7.17197983523,56.7636143736,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a5_loc1_afterS4,terminal_gap_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,4,214.496878786,25.7124681821,12.856234091,189.298659967,239.695097604,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a5_loc1_afterS5,cumulative_production_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,5,412.619306171,48.9521831827,21.8920818487,369.710825748,455.527786594,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a5_loc1_afterS5,ending_inventory_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,5,387.11604592,26.3109264664,11.766604026,364.053502029,410.178589811,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a5_loc1_afterS5,htt_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,5,187.941540386,61.9608057705,27.7097147287,133.630499517,242.252581254,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a5_loc1_afterS5,ordinary_shortage_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,5,50.362264545,35.9165871699,16.0623860863,18.8799878157,81.8445412742,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a5_loc1_afterS5,terminal_gap_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,5,190.063674692,19.7379847361,8.82709512175,172.762568253,207.36478113,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a5_loc1_afterS6,cumulative_production_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,2,557.557051761,110.983287918,78.477035485,403.74206221,711.372041311,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a5_loc1_afterS6,ending_inventory_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,2,486.176456002,40.2994869706,28.4960405152,430.324216593,542.028695412,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a5_loc1_afterS6,htt_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,2,212.214271876,84.0073996192,59.4022019406,95.7859560726,328.64258768,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a5_loc1_afterS6,ordinary_shortage_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,2,49.9809949698,70.6838009472,49.9809949698,-47.981755171,147.943745111,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a5_loc1_afterS6,terminal_gap_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,2,145.851965706,19.3933667355,13.7131811287,118.974130693,172.729800718,,
