terminal_a,terminal_loc,terminal_state_id,path_count,path_share,metric,Stage89H_mean,Stage89N_mean,paired_difference_mean,paired_difference_ci95_low,paired_difference_ci95_high,descriptive_only
2.0,6.0,103.0,527,0.0527,ordinary_shortage_kg,2.5007260966106175,0.2535337361098505,-2.247192360500766,-3.0554342404446415,-1.438950480556891,NO
2.0,6.0,103.0,527,0.0527,htt_kg,22.192410531931433,13.163474835817242,-9.028935696114191,-11.248125695323802,-6.80974569690458,NO
2.0,6.0,103.0,527,0.0527,operating_cost_yuan,72414.84982740863,65791.00430995358,-6623.845517455204,-6764.8517544847045,-6482.839280425703,NO
2.0,6.0,103.0,527,0.0527,total_objective_yuan,72414.84982740863,65791.00430995358,-6623.845517455204,-6764.8517544847045,-6482.839280425703,NO
2.0,6.0,103.0,527,0.0527,terminal_inventory_site1_kg,143.7101109865312,60.94937808615894,-82.76073290037235,-84.93989598040218,-80.58156982034251,NO
2.0,6.0,103.0,527,0.0527,terminal_target_site1_kg,0.0,0.0,0.0,0.0,0.0,NO
2.0,6.0,103.0,527,0.0527,terminal_gap_site1_kg,0.0,0.0,0.0,0.0,0.0,NO
2.0,6.0,103.0,527,0.0527,terminal_surplus_site1_kg,143.7101109865312,60.94937808615894,-82.76073290037235,-84.93989598040218,-80.58156982034251,NO
2.0,6.0,103.0,527,0.0527,site1_cumulative_production_kg,158.04153616750799,77.03736238842957,-81.0041737790785,-82.85680782963229,-79.15153972852471,NO
2.0,6.0,103.0,527,0.0527,site1_last_active_production_kg,24.07581486161973,9.207691656562124,-14.8681232050576,-16.070144903626506,-13.666101506488694,NO
2.0,6.0,103.0,527,0.0527,terminal_inventory_site2_kg,73.2378427427576,23.38694570964004,-49.85089703311757,-51.884871168099274,-47.816922898135864,NO
2.0,6.0,103.0,527,0.0527,terminal_target_site2_kg,0.0,0.0,0.0,0.0,0.0,NO
2.0,6.0,103.0,527,0.0527,terminal_gap_site2_kg,0.0,0.0,0.0,0.0,0.0,NO
2.0,6.0,103.0,527,0.0527,terminal_surplus_site2_kg,73.2378427427576,23.38694570964004,-49.85089703311757,-51.884871168099274,-47.816922898135864,NO
2.0,6.0,103.0,527,0.0527,site2_cumulative_production_kg,75.05373180647396,33.351269777455784,-41.70246202901797,-42.8586664652968,-40.546257592739146,NO
2.0,6.0,103.0,527,0.0527,site2_last_active_production_kg,6.118013696743747,1.7254075267126925,-4.392606170031047,-5.139800396125775,-3.645411943936319,NO
2.0,6.0,103.0,527,0.0527,terminal_inventory_site3_kg,23.407249294398426,23.98588575081346,0.5786364564150268,-0.9213120550412579,2.0785849678713113,NO
2.0,6.0,103.0,527,0.0527,terminal_target_site3_kg,0.0,0.0,0.0,0.0,0.0,NO
2.0,6.0,103.0,527,0.0527,terminal_gap_site3_kg,0.0,0.0,0.0,0.0,0.0,NO
2.0,6.0,103.0,527,0.0527,terminal_surplus_site3_kg,23.407249294398426,23.98588575081346,0.5786364564150268,-0.9213120550412579,2.0785849678713113,NO
2.0,6.0,103.0,527,0.0527,site3_cumulative_production_kg,38.688666596309815,26.1690060579797,-12.519660538330122,-13.421878593874894,-11.61744248278535,NO
2.0,6.0,103.0,527,0.0527,site3_last_active_production_kg,2.331167294877109,2.7266108589416307,0.3954435640645263,-0.02065160992672943,0.811538738055782,NO
2.0,6.0,103.0,527,0.0527,terminal_inventory_site4_kg,75.5704970443964,37.330356033921,-38.24014101047527,-40.25261629027331,-36.22766573067723,NO
2.0,6.0,103.0,527,0.0527,terminal_target_site4_kg,0.0,0.0,0.0,0.0,0.0,NO
2.0,6.0,103.0,527,0.0527,terminal_gap_site4_kg,0.0,0.0,0.0,0.0,0.0,NO
2.0,6.0,103.0,527,0.0527,terminal_surplus_site4_kg,75.5704970443964,37.330356033921,-38.24014101047527,-40.25261629027331,-36.22766573067723,NO
2.0,6.0,103.0,527,0.0527,site4_cumulative_production_kg,75.56434388495701,42.76469810433439,-32.79964578062269,-33.64486427269973,-31.954427288545656,NO
2.0,6.0,103.0,527,0.0527,site4_last_active_production_kg,9.644034287207935,6.416105406617306,-3.2279288805906172,-3.7324159304468565,-2.723441830734378,NO
2.0,7.0,111.0,1210,0.121,production_kg,332.6071714008706,169.02268526256563,-163.584486138306,-165.94370623842013,-161.22526603819188,NO
2.0,7.0,111.0,1210,0.121,stage1_production_kg,120.11999999999796,109.97999999999885,-10.139999999999903,-10.139999999999908,-10.139999999999898,NO
2.0,7.0,111.0,1210,0.121,stage2_6_production_kg,212.48717140087098,59.04268526256521,-153.4444861383058,-155.80370623841992,-151.08526603819166,NO
2.0,7.0,111.0,1210,0.121,last_active_stage_production_kg,37.75920094185653,17.549686007045832,-20.209514934810713,-21.485870810634648,-18.933159058986778,NO
2.0,7.0,111.0,1210,0.121,terminal_inventory_kg,302.0396060196279,136.75648159127715,-165.28312442835093,-167.52007822730195,-163.0461706293999,NO
2.0,7.0,111.0,1210,0.121,terminal_target_kg,0.0,0.0,0.0,0.0,0.0,NO
2.0,7.0,111.0,1210,0.121,terminal_gap_kg,0.0,0.0,0.0,0.0,0.0,NO
2.0,7.0,111.0,1210,0.121,terminal_surplus_kg,302.0396060196279,136.75648159127715,-165.28312442835093,-167.52007822730195,-163.0461706293999,NO
2.0,7.0,111.0,1210,0.121,ordinary_shortage_kg,1.8247166596524058,0.12607836960760976,-1.6986382900447958,-2.176819081498115,-1.2204574985914765,NO
2.0,7.0,111.0,1210,0.121,htt_kg,12.957112274075017,8.27211148548472,-4.685000788590298,-5.761488281045165,-3.6085132961354303,NO
2.0,7.0,111.0,1210,0.121,operating_cost_yuan,71086.22941829373,64949.355489848334,-6136.87392844519,-6231.807398990279,-6041.940457900102,NO
2.0,7.0,111.0,1210,0.121,total_objective_yuan,71086.22941829373,64949.355489848334,-6136.87392844519,-6231.807398990279,-6041.940457900102,NO
2.0,7.0,111.0,1210,0.121,terminal_inventory_site1_kg,136.9696784615763,56.28546883416121,-80.68420962741462,-82.03473145321416,-79.33368780161507,NO
2.0,7.0,111.0,1210,0.121,terminal_target_site1_kg,0.0,0.0,0.0,0.0,0.0,NO
2.0,7.0,111.0,1210,0.121,terminal_gap_site1_kg,0.0,0.0,0.0,0.0,0.0,NO
2.0,7.0,111.0,1210,0.121,terminal_surplus_site1_kg,136.9696784615763,56.28546883416121,-80.68420962741462,-82.03473145321416,-79.33368780161507,NO
2.0,7.0,111.0,1210,0.121,site1_cumulative_production_kg,152.63637884181327,72.45593314168629,-80.18044570012728,-81.38711847542686,-78.9737729248277,NO
2.0,7.0,111.0,1210,0.121,site1_last_active_production_kg,22.157716312911404,7.990082490876186,-14.167633822035347,-15.00137733303035,-13.333890311040344,NO
2.0,7.0,111.0,1210,0.121,terminal_inventory_site2_kg,76.57482939068508,25.447083871901427,-51.12774551878371,-52.4148489962382,-49.840642041329225,NO
2.0,7.0,111.0,1210,0.121,terminal_target_site2_kg,0.0,0.0,0.0,0.0,0.0,NO
2.0,7.0,111.0,1210,0.121,terminal_gap_site2_kg,0.0,0.0,0.0,0.0,0.0,NO
2.0,7.0,111.0,1210,0.121,terminal_surplus_site2_kg,76.57482939068508,25.447083871901427,-51.12774551878371,-52.4148489962382,-49.840642041329225,NO
2.0,7.0,111.0,1210,0.121,site2_cumulative_production_kg,72.47778238589974,31.8360115061585,-40.64177087974193,-41.4812022957433,-39.80233946374055,NO
2.0,7.0,111.0,1210,0.121,site2_last_active_production_kg,6.45717387136362,1.7808839822433438,-4.67628988912029,-5.168935218174076,-4.1836445600665035,NO
2.0,7.0,111.0,1210,0.121,terminal_inventory_site3_kg,23.24314373150011,22.816467956416933,-0.4266757750831176,-1.3350599262590037,0.4817083760927685,NO
2.0,7.0,111.0,1210,0.121,terminal_target_site3_kg,0.0,0.0,0.0,0.0,0.0,NO
2.0,7.0,111.0,1210,0.121,terminal_gap_site3_kg,0.0,0.0,0.0,0.0,0.0,NO
2.0,7.0,111.0,1210,0.121,terminal_surplus_site3_kg,23.24314373150011,22.816467956416933,-0.4266757750831176,-1.3350599262590037,0.4817083760927685,NO
2.0,7.0,111.0,1210,0.121,site3_cumulative_production_kg,35.86978946668153,25.769262126695324,-10.100527339986186,-10.680464062041088,-9.520590617931285,NO
2.0,7.0,111.0,1210,0.121,site3_last_active_production_kg,1.7191798175888011,2.932129810947511,1.2129499933587102,0.9344267287959196,1.4914732579215009,NO
2.0,7.0,111.0,1210,0.121,terminal_inventory_site4_kg,65.25195443586672,32.20746092879714,-33.044493507069504,-34.07064850816141,-32.018338505977596,NO
2.0,7.0,111.0,1210,0.121,terminal_target_site4_kg,0.0,0.0,0.0,0.0,0.0,NO
2.0,7.0,111.0,1210,0.121,terminal_gap_site4_kg,0.0,0.0,0.0,0.0,0.0,NO
2.0,7.0,111.0,1210,0.121,terminal_surplus_site4_kg,65.25195443586672,32.20746092879714,-33.044493507069504,-34.07064850816141,-32.018338505977596,NO
2.0,7.0,111.0,1210,0.121,site4_cumulative_production_kg,71.62322070647616,38.96147848802559,-32.66174221845076,-33.27580577814692,-32.047678658754606,NO
2.0,7.0,111.0,1210,0.121,site4_last_active_production_kg,7.425130939992633,4.846589722978804,-2.578541217013869,-2.964679795813362,-2.192402638214376,NO
3.0,1.0,119.0,70,0.007,production_kg,421.75157508979896,298.9115865285527,-122.83998856124624,-136.7229310207842,-108.9570461017083,NO
3.0,1.0,119.0,70,0.007,stage1_production_kg,120.11999999999992,109.97999999999979,-10.13999999999999,-10.139999999999992,-10.139999999999988,NO
3.0,1.0,119.0,70,0.007,stage2_6_production_kg,301.6315750897989,188.93158652855269,-112.69998856124616,-126.58293102078409,-98.81704610170823,NO
3.0,1.0,119.0,70,0.007,last_active_stage_production_kg,84.45610943580323,84.35792801867736,-0.09818141712586136,-7.014960563129394,6.818597728877672,NO
3.0,1.0,119.0,70,0.007,terminal_inventory_kg,411.68481158075156,267.33601862997205,-144.3487929507797,-155.34166086981696,-133.35592503174246,NO
3.0,1.0,119.0,70,0.007,terminal_target_kg,355.12638140383666,142.92328379903606,-212.2030976048009,-212.20309760480092,-212.20309760480086,NO
3.0,1.0,119.0,70,0.007,terminal_gap_kg,38.2665775366543,10.473239788134423,-27.79333774851988,-34.73758325115447,-20.849092245885288,NO
3.0,1.0,119.0,70,0.007,terminal_surplus_kg,65.00970958957141,125.93250937162404,60.92279978205259,48.9234289292309,72.92217063487428,NO
3.0,1.0,119.0,70,0.007,ordinary_shortage_kg,27.937073391934046,6.428269002400549,-21.50880438953349,-26.361998336521758,-16.655610442545225,NO
3.0,1.0,119.0,70,0.007,htt_kg,69.35977720808906,62.586169778854725,-6.77360742923433,-18.8284844886011,5.281269630132439,NO
3.0,1.0,119.0,70,0.007,operating_cost_yuan,82533.81398008196,73554.64795345507,-8979.16602662688,-9742.973513083205,-8215.358540170553,NO
3.0,1.0,119.0,70,0.007,total_objective_yuan,120800.39151673623,84027.88774158951,-36772.50377514672,-43798.00416970433,-29747.003380589107,NO
3.0,1.0,119.0,70,0.007,terminal_inventory_site1_kg,179.31561963537206,117.65828003735753,-61.657339598014474,-74.15141927386702,-49.16325992216193,NO
3.0,1.0,119.0,70,0.007,terminal_target_site1_kg,161.49623767880425,63.82448764401758,-97.67175003478657,-97.67175003478658,-97.67175003478656,NO
3.0,1.0,119.0,70,0.007,terminal_gap_site1_kg,7.63641534436885,1.2864327359233714,-6.349982608445481,-9.441270079191685,-3.258695137699277,NO
3.0,1.0,119.0,70,0.007,terminal_surplus_site1_kg,25.45579730093681,55.12022512926346,29.66442782832667,17.663829777123297,41.66502587953004,NO
3.0,1.0,119.0,70,0.007,site1_cumulative_production_kg,180.2053966907262,124.323468547531,-55.88192814319508,-62.75166383818768,-49.012192448202484,NO
3.0,1.0,119.0,70,0.007,site1_last_active_production_kg,37.32684206039225,34.076277299742976,-3.2505647606492656,-6.836399426728779,0.3352699054302479,NO
3.0,1.0,119.0,70,0.007,terminal_inventory_site2_kg,87.6129944505322,34.24734645684628,-53.36564799368592,-60.42834670091893,-46.30294928645291,NO
3.0,1.0,119.0,70,0.007,terminal_target_site2_kg,52.34337957797049,13.092178781483888,-39.2512007964865,-39.2512007964865,-39.2512007964865,NO
3.0,1.0,119.0,70,0.007,terminal_gap_site2_kg,3.112363052941282,2.3442812413797394,-0.768081811561542,-2.6644018690536697,1.1282382459305855,NO
3.0,1.0,119.0,70,0.007,terminal_surplus_site2_kg,38.381977925503065,23.499448916742125,-14.882529008760951,-21.171667196496088,-8.593390821025816,NO
3.0,1.0,119.0,70,0.007,site2_cumulative_production_kg,97.84267113264968,67.35483307424086,-30.48783805840884,-34.73370364094373,-26.241972475873947,NO
3.0,1.0,119.0,70,0.007,site2_last_active_production_kg,18.456974421399035,20.18579331050232,1.7288188891032774,-0.7564689038650843,4.214106682071639,NO
3.0,1.0,119.0,70,0.007,terminal_inventory_site3_kg,37.24586209169263,17.237687062613656,-20.008175029078977,-27.424769145731553,-12.5915809124264,NO
3.0,1.0,119.0,70,0.007,terminal_target_site3_kg,16.3649528922323,11.455677405499989,-4.909275486732305,-4.909275486732306,-4.909275486732304,NO
3.0,1.0,119.0,70,0.007,terminal_gap_site3_kg,2.4639376861049938,3.5679139176058725,1.1039762315008774,-0.5529734118556715,2.7609258748574264,NO
3.0,1.0,119.0,70,0.007,terminal_surplus_site3_kg,23.344846885565314,9.349923574719522,-13.994923310845794,-20.34398490877107,-7.645861712920519,NO
3.0,1.0,119.0,70,0.007,site3_cumulative_production_kg,54.1940675545732,41.71694112503603,-12.477126429537186,-14.871194784802594,-10.08305807427178,NO
3.0,1.0,119.0,70,0.007,site3_last_active_production_kg,9.821877191816847,12.131656483830225,2.309779292013378,0.8674396510297093,3.752118932997047,NO
3.0,1.0,119.0,70,0.007,terminal_inventory_site4_kg,107.51033540315478,98.19270507315446,-9.317630330000362,-21.397765143136382,2.7625044831356593,NO
3.0,1.0,119.0,70,0.007,terminal_target_site4_kg,124.92181125482988,54.5509399680342,-70.37087128679562,-70.37087128679563,-70.3708712867956,NO
3.0,1.0,119.0,70,0.007,terminal_gap_site4_kg,25.053861453239172,3.2746118932254453,-21.779249560013728,-27.791848220401675,-15.76665089962578,NO
3.0,1.0,119.0,70,0.007,terminal_surplus_site4_kg,7.642385601563813,46.916376998345605,39.273991396781796,29.60857864537985,48.93940414818374,NO
3.0,1.0,119.0,70,0.007,site4_cumulative_production_kg,89.50943971184988,65.5163437817447,-23.993095930105145,-26.436827030381135,-21.549364829829155,NO
3.0,1.0,119.0,70,0.007,site4_last_active_production_kg,18.850415762195144,17.96420092460188,-0.8862148375932641,-2.458073619973084,0.6856439447865561,NO
3.0,2.0,127.0,114,0.0114,production_kg,415.24406830077345,283.8118148627479,-131.43225343802567,-142.83242082092204,-120.03208605512931,NO
3.0,2.0,127.0,114,0.0114,stage1_production_kg,120.12000000000026,109.9799999999997,-10.140000000000002,-10.140000000000002,-10.140000000000002,NO
3.0,2.0,127.0,114,0.0114,stage2_6_production_kg,295.1240683007735,173.8318148627479,-121.29225343802564,-132.692420820922,-109.89208605512928,NO
3.0,2.0,127.0,114,0.0114,last_active_stage_production_kg,81.44647847602607,68.02845228607023,-13.418026189955812,-18.58530608363999,-8.250746296271636,NO
3.0,2.0,127.0,114,0.0114,terminal_inventory_kg,401.6746726891047,253.9026561586059,-147.77201653049875,-156.6360527166248,-138.9079803443727,NO
3.0,2.0,127.0,114,0.0114,terminal_target_kg,374.76447633337114,180.56575652792517,-194.19871980544593,-194.19871980544596,-194.1987198054459,NO
3.0,2.0,127.0,114,0.0114,terminal_gap_kg,71.33065729948507,22.872252388000536,-48.45840491148456,-55.385876984912976,-41.53093283805614,NO
3.0,2.0,127.0,114,0.0114,terminal_surplus_kg,43.40274776263846,84.04937534722804,40.646627584589645,32.00845484886693,49.28480032031236,NO
3.0,2.0,127.0,114,0.0114,ordinary_shortage_kg,23.925185740198582,7.585422647725464,-16.339763092473103,-20.72715526586103,-11.952370919085174,NO
3.0,2.0,127.0,114,0.0114,htt_kg,69.88736420129727,60.371460221713846,-9.515903979583431,-18.646085950972605,-0.3857220081942554,NO
3.0,2.0,127.0,114,0.0114,operating_cost_yuan,81335.8703947798,73034.67373969869,-8301.196655081107,-8963.773698672716,-7638.619611489497,NO
3.0,2.0,127.0,114,0.0114,total_objective_yuan,152666.5276942649,95906.92612769929,-56759.601566565616,-63659.53125916707,-49859.67187396416,NO
3.0,2.0,127.0,114,0.0114,terminal_inventory_site1_kg,175.5703082389719,116.06792064618128,-59.50238759279066,-69.05179330340934,-49.95298188217198,NO
3.0,2.0,127.0,114,0.0114,terminal_target_site1_kg,189.836984706948,84.28079275323925,-105.5561919537087,-105.55619195370876,-105.55619195370865,NO
3.0,2.0,127.0,114,0.0114,terminal_gap_site1_kg,25.659809141298997,7.448278037254879,-18.21153110404411,-22.804330060317902,-13.618732147770318,NO
3.0,2.0,127.0,114,0.0114,terminal_surplus_site1_kg,11.393132673323278,39.23540593019715,27.842273256873874,19.224306696786996,36.46023981696075,NO
3.0,2.0,127.0,114,0.0114,site1_cumulative_production_kg,177.47989775998047,118.91514290362483,-58.56475485635549,-64.05736336896473,-53.072146343746255,NO
3.0,2.0,127.0,114,0.0114,site1_last_active_production_kg,35.427610625185615,28.034879745730127,-7.3927308794554625,-10.114069878972682,-4.671391879938244,NO
3.0,2.0,127.0,114,0.0114,terminal_inventory_site2_kg,94.59359207491772,32.67837475953337,-61.91521731538435,-67.87441305776481,-55.956021573003895,NO
3.0,2.0,127.0,114,0.0114,terminal_target_site2_kg,29.457442611507766,19.638395459201146,-9.819047152306588,-9.81904715230659,-9.819047152306586,NO
3.0,2.0,127.0,114,0.0114,terminal_gap_site2_kg,0.3285321806148928,3.050368581715551,2.721836401100659,1.5758332910672763,3.867839511134042,NO
3.0,2.0,127.0,114,0.0114,terminal_surplus_site2_kg,65.46468164402485,16.09034788204772,-49.3743337619771,-55.10159114082221,-43.64707638313199,NO
3.0,2.0,127.0,114,0.0114,site2_cumulative_production_kg,96.65393952025921,63.148358129899535,-33.50558139035969,-36.9635268130175,-30.047635967701876,NO
3.0,2.0,127.0,114,0.0114,site2_last_active_production_kg,18.044785092829326,15.669435354697832,-2.3753497381314985,-4.3226077421834574,-0.4280917340795398,NO
3.0,2.0,127.0,114,0.0114,terminal_inventory_site3_kg,29.75292885688606,21.265162915749283,-8.487765941136791,-13.083460832756401,-3.892071049517182,NO
3.0,2.0,127.0,114,0.0114,terminal_target_site3_kg,17.183358051662267,21.004800750335104,3.8214426986727976,3.821442698672797,3.821442698672798,NO
3.0,2.0,127.0,114,0.0114,terminal_gap_site3_kg,3.2764790999023994,6.180663109002786,2.9041840091003874,1.0834954666065462,4.7248725515942285,NO
3.0,2.0,127.0,114,0.0114,terminal_surplus_site3_kg,15.846049905126163,6.441025274416964,-9.405024630709194,-12.929588374197971,-5.880460887220417,NO
3.0,2.0,127.0,114,0.0114,site3_cumulative_production_kg,52.727234220164966,39.248651039319185,-13.478583180845794,-15.405158165937156,-11.552008195754432,NO
3.0,2.0,127.0,114,0.0114,site3_last_active_production_kg,9.55221211150121,9.163290185211787,-0.3889219262894259,-1.396922513351689,0.6190786607728371,NO
3.0,2.0,127.0,114,0.0114,terminal_inventory_site4_kg,101.75784351832894,83.89119783714202,-17.866645681186945,-26.80336036032091,-8.929931002052982,NO
3.0,2.0,127.0,114,0.0114,terminal_target_site4_kg,138.28669096325396,55.64176756515006,-82.6449233981039,-82.64492339810391,-82.64492339810388,NO
3.0,2.0,127.0,114,0.0114,terminal_gap_site4_kg,42.065836877668815,6.192942660027331,-35.872894217641466,-42.01432707570038,-29.731461359582553,NO
3.0,2.0,127.0,114,0.0114,terminal_surplus_site4_kg,5.536989432743977,34.44237293201937,28.905383499275377,22.724097168073804,35.08666983047695,NO
3.0,2.0,127.0,114,0.0114,site4_cumulative_production_kg,88.38299680036896,62.49966278990425,-25.88333401046471,-27.96931992723622,-23.797348093693202,NO
3.0,2.0,127.0,114,0.0114,site4_last_active_production_kg,18.421870646510012,15.160847000430559,-3.261023646079435,-4.292146400132102,-2.229900892026768,NO
3.0,3.0,135.0,113,0.0113,production_kg,416.51206142398473,276.9351362724625,-139.57692515152212,-150.19123459086836,-128.96261571217588,NO
3.0,3.0,135.0,113,0.0113,stage1_production_kg,120.12000000000025,109.9799999999997,-10.14,-10.14,-10.14,NO
3.0,3.0,135.0,113,0.0113,stage2_6_production_kg,296.3920614239846,166.95513627246237,-129.43692515152208,-140.05123459086832,-118.82261571217583,NO
3.0,3.0,135.0,113,0.0113,last_active_stage_production_kg,89.1091671806502,76.05969996919775,-13.049467211452441,-18.92492982269395,-7.174004600210931,NO
3.0,3.0,135.0,113,0.0113,terminal_inventory_kg,405.2426345448656,250.92943559519023,-154.31319894967552,-162.6098659926218,-146.01653190672926,NO
3.0,3.0,135.0,113,0.0113,terminal_target_kg,342.0342220513923,156.40751560478589,-185.62670644660713,-185.62670644660716,-185.6267064466071,NO
3.0,3.0,135.0,113,0.0113,terminal_gap_kg,27.48816536986693,15.588311759680229,-11.89985361018669,-17.39872598576856,-6.400981234604822,NO
3.0,3.0,135.0,113,0.0113,terminal_surplus_kg,68.24427775598414,96.94127726397622,28.696999507992096,20.600163953938228,36.793835062045964,NO
3.0,3.0,135.0,113,0.0113,ordinary_shortage_kg,22.28039195709823,7.544118158944836,-14.736273798153384,-18.708605936339545,-10.763941659967223,NO
3.0,3.0,135.0,113,0.0113,htt_kg,59.91025605880421,59.00098652676877,-0.9092695320354254,-12.154920982620908,10.336381918550057,NO
3.0,3.0,135.0,113,0.0113,operating_cost_yuan,79339.0348935356,71313.90675815917,-8025.128135376414,-8651.122741605934,-7399.133529146895,NO
3.0,3.0,135.0,113,0.0113,total_objective_yuan,106827.20026340245,86902.21851783941,-19924.981745563095,-25465.273930802276,-14384.689560323914,NO
3.0,3.0,135.0,113,0.0113,terminal_inventory_site1_kg,181.35705136835696,117.64805130059294,-63.70900006776384,-73.55701615650497,-53.86098397902271,NO
3.0,3.0,135.0,113,0.0113,terminal_target_site1_kg,171.32760473167704,70.35486735377548,-100.9727373779012,-100.97273737790124,-100.97273737790115,NO
3.0,3.0,135.0,113,0.0113,terminal_gap_site1_kg,11.011151932773679,2.290459947408729,-8.720691985364953,-11.83567220468234,-5.605711766047566,NO
3.0,3.0,135.0,113,0.0113,terminal_surplus_site1_kg,21.040598569453387,49.583643894226064,28.5430453247727,19.103737767551237,37.98235288199416,NO
3.0,3.0,135.0,113,0.0113,site1_cumulative_production_kg,177.87362938270772,116.4040709079177,-61.4695584747901,-67.07481654846869,-55.86430040111151,NO
3.0,3.0,135.0,113,0.0113,site1_last_active_production_kg,37.83365551889367,31.782538365213586,-6.051117153680053,-8.978955895012579,-3.1232784123475277,NO
3.0,3.0,135.0,113,0.0113,terminal_inventory_site2_kg,99.99319834724132,36.37025897182158,-63.62293937541975,-69.78551774726658,-57.46036100357291,NO
3.0,3.0,135.0,113,0.0113,terminal_target_site2_kg,93.24440714790221,24.018396905127744,-69.2260102427745,-69.22601024277452,-69.22601024277449,NO
3.0,3.0,135.0,113,0.0113,terminal_gap_site2_kg,9.542852984908482,4.240300302510147,-5.302552682398336,-8.404714058779222,-2.2003913060174516,NO
3.0,3.0,135.0,113,0.0113,terminal_surplus_site2_kg,16.291644184247435,16.592162369203926,0.30051818495649846,-4.154077039778547,4.7551134096915435,NO
3.0,3.0,135.0,113,0.0113,site2_cumulative_production_kg,97.62199326698955,60.509266469232244,-37.112726797757325,-40.18547603112182,-34.03997756439283,NO
3.0,3.0,135.0,113,0.0113,site2_last_active_production_kg,21.061876030854584,16.695035085187573,-4.3668409456670165,-6.564459566392022,-2.169222324942011,NO
3.0,3.0,135.0,113,0.0113,terminal_inventory_site3_kg,31.725734645613368,19.12674655697063,-12.598988088642724,-17.924903925525033,-7.273072251760415,NO
3.0,3.0,135.0,113,0.0113,terminal_target_site3_kg,16.365203919312584,22.911379008946994,6.546175089634403,6.546175089634403,6.546175089634403,NO
3.0,3.0,135.0,113,0.0113,terminal_gap_site3_kg,2.884307275659554,7.922684950573793,5.038377674914236,3.1088585680071494,6.967896781821323,NO
3.0,3.0,135.0,113,0.0113,terminal_surplus_site3_kg,18.244838001960318,4.138052498597428,-14.106785503362897,-18.16017618206977,-10.053394824656024,NO
3.0,3.0,135.0,113,0.0113,site3_cumulative_production_kg,53.068528856759585,38.41445906094043,-14.654069795819158,-16.546681513956507,-12.761458077681809,NO
3.0,3.0,135.0,113,0.0113,site3_last_active_production_kg,10.68164604912756,10.60045040123872,-0.08119564788883875,-1.320615036863882,1.1582237410862046,NO
3.0,3.0,135.0,113,0.0113,terminal_inventory_site4_kg,92.1666501836543,77.78437876580504,-14.382271417849239,-22.63013284979813,-6.134409985900346,NO
3.0,3.0,135.0,113,0.0113,terminal_target_site4_kg,61.09700625250115,39.12287233693547,-21.9741339155656,-21.9741339155656,-21.9741339155656,NO
3.0,3.0,135.0,113,0.0113,terminal_gap_site4_kg,4.049853176525216,1.1348665591875735,-2.914986617337642,-5.429677457658434,-0.4002957770168507,NO
3.0,3.0,135.0,113,0.0113,terminal_surplus_site4_kg,35.119497107678384,39.79637298805711,4.6768758803787165,-2.183457967055581,11.537209727813014,NO
3.0,3.0,135.0,113,0.0113,site4_cumulative_production_kg,87.94790991752771,61.607339834372084,-26.3405700831556,-28.34608931529385,-24.335050851017353,NO
3.0,3.0,135.0,113,0.0113,site4_last_active_production_kg,19.531989581774493,16.98167611755795,-2.5503134642165324,-3.7463459555441068,-1.3542809728889582,NO
3.0,4.0,143.0,115,0.0115,production_kg,415.259031991566,281.6538656936551,-133.60516629791064,-144.79039733050217,-122.4199352653191,NO
3.0,4.0,143.0,115,0.0115,stage1_production_kg,120.12000000000026,109.9799999999997,-10.140000000000002,-10.140000000000002,-10.140000000000002,NO
3.0,4.0,143.0,115,0.0115,stage2_6_production_kg,295.13903199156607,171.67386569365522,-123.46516629791067,-134.65039733050222,-112.27993526531912,NO
3.0,4.0,143.0,115,0.0115,last_active_stage_production_kg,83.56908634930993,73.08796850973798,-10.48111783957186,-15.987069151461693,-4.9751665276820285,NO
3.0,4.0,143.0,115,0.0115,terminal_inventory_kg,401.87302360272906,250.36320803714221,-151.50981556558688,-160.60262540156702,-142.41700572960673,NO
3.0,4.0,143.0,115,0.0115,terminal_target_kg,364.1094847671147,180.83627826875463,-183.27320649836003,-183.27320649836003,-183.27320649836003,NO
3.0,4.0,143.0,115,0.0115,terminal_gap_kg,60.25482806425944,33.297618397413544,-26.957209666845937,-33.528342631277376,-20.386076702414503,NO
3.0,4.0,143.0,115,0.0115,terminal_surplus_kg,54.342446056618165,82.45415427326402,28.111708216645837,19.715168733483324,36.50824769980835,NO
3.0,4.0,143.0,115,0.0115,ordinary_shortage_kg,22.30759137621917,4.402942108542998,-17.904649267676167,-21.888545209788248,-13.920753325564084,NO
3.0,4.0,143.0,115,0.0115,htt_kg,56.8325284926409,65.76130161179387,8.92877311915298,-1.6765809130138312,19.534127151319794,NO
3.0,4.0,143.0,115,0.0115,operating_cost_yuan,80138.89702822213,72081.95403681371,-8056.942991408392,-8697.734098713838,-7416.1518841029465,NO
3.0,4.0,143.0,115,0.0115,total_objective_yuan,140393.72509248153,105379.57243422726,-35014.15265825427,-41650.08219166844,-28378.2231248401,NO
3.0,4.0,143.0,115,0.0115,terminal_inventory_site1_kg,172.45926046995373,117.95209550034883,-54.50716496960488,-64.92408554359609,-44.09024439561367,NO
3.0,4.0,143.0,115,0.0115,terminal_target_site1_kg,132.55875584975325,70.87773956351246,-61.68101628624048,-61.6810162862405,-61.68101628624046,NO
3.0,4.0,143.0,115,0.0115,terminal_gap_site1_kg,1.9858664277515474,4.372844385133114,2.386977957381566,0.7983591280459803,3.9755967867171513,NO
