cohort,cohort_timing,stage,site,local_hour,time_resolution,metric,path_count,Stage89H_mean,Stage89N_mean,paired_difference_mean,paired_difference_ci95_low,paired_difference_ci95_high,descriptive_only
EARLY_LF8,S5->LF8,5,4,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,beginning_inventory_kg,69,81.96336779282547,57.8082452967315,-24.155122496094027,-30.16805606834318,-18.142188923844873,NO
EARLY_STAGE7,S2->STAGE7,1,1,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,production_kg,80,46.80000000000007,46.80000000000007,0.0,0.0,0.0,NO
EARLY_STAGE7,S2->STAGE7,1,1,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,ordinary_demand_kg,80,14.839201083276896,14.839201083276896,0.0,0.0,0.0,NO
EARLY_STAGE7,S2->STAGE7,1,1,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,served_demand_kg,80,14.839201083276896,14.839201083276896,0.0,0.0,0.0,NO
EARLY_STAGE7,S2->STAGE7,1,1,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,shortage_kg,80,0.0,0.0,0.0,0.0,0.0,NO
EARLY_STAGE7,S2->STAGE7,1,1,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,htt_in_kg,80,0.0,0.0,0.0,0.0,0.0,NO
EARLY_STAGE7,S2->STAGE7,1,1,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,htt_out_kg,80,0.0,0.0,0.0,0.0,0.0,NO
EARLY_STAGE7,S2->STAGE7,1,1,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,ending_inventory_kg,80,90.0053559615926,90.0053559615926,0.0,0.0,0.0,NO
EARLY_STAGE7,S2->STAGE7,1,1,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,beginning_inventory_kg,80,58.0445570448695,58.0445570448695,0.0,0.0,0.0,NO
EARLY_STAGE7,S2->STAGE7,1,2,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,production_kg,80,31.199999999999996,23.400000000000034,-7.799999999999999,-7.799999999999999,-7.799999999999999,NO
EARLY_STAGE7,S2->STAGE7,1,2,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,ordinary_demand_kg,80,12.64596273291931,12.64596273291931,0.0,0.0,0.0,NO
EARLY_STAGE7,S2->STAGE7,1,2,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,served_demand_kg,80,12.64596273291931,12.64596273291931,0.0,0.0,0.0,NO
EARLY_STAGE7,S2->STAGE7,1,2,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,shortage_kg,80,0.0,0.0,0.0,0.0,0.0,NO
EARLY_STAGE7,S2->STAGE7,1,2,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,htt_in_kg,80,0.0,0.0,0.0,0.0,0.0,NO
EARLY_STAGE7,S2->STAGE7,1,2,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,htt_out_kg,80,0.0,0.0,0.0,0.0,0.0,NO
EARLY_STAGE7,S2->STAGE7,1,2,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,ending_inventory_kg,80,68.86217520570544,61.06217520570552,-7.799999999999999,-7.799999999999999,-7.799999999999999,NO
EARLY_STAGE7,S2->STAGE7,1,2,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,beginning_inventory_kg,80,50.30813793862487,50.30813793862487,0.0,0.0,0.0,NO
EARLY_STAGE7,S2->STAGE7,1,3,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,production_kg,80,18.72000000000002,16.38000000000002,-2.3400000000000025,-2.340000000000003,-2.340000000000002,NO
EARLY_STAGE7,S2->STAGE7,1,3,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,ordinary_demand_kg,80,3.9644919417392033,3.9644919417392033,0.0,0.0,0.0,NO
EARLY_STAGE7,S2->STAGE7,1,3,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,served_demand_kg,80,3.9644919417392033,3.9644919417392033,0.0,0.0,0.0,NO
EARLY_STAGE7,S2->STAGE7,1,3,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,shortage_kg,80,0.0,0.0,0.0,0.0,0.0,NO
EARLY_STAGE7,S2->STAGE7,1,3,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,htt_in_kg,80,0.0,0.0,0.0,0.0,0.0,NO
EARLY_STAGE7,S2->STAGE7,1,3,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,htt_out_kg,80,0.0,0.0,0.0,0.0,0.0,NO
EARLY_STAGE7,S2->STAGE7,1,3,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,ending_inventory_kg,80,40.01764150057002,37.67764150057015,-2.3400000000000034,-2.3400000000000034,-2.3400000000000034,NO
EARLY_STAGE7,S2->STAGE7,1,3,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,beginning_inventory_kg,80,25.262133442309285,25.262133442309285,0.0,0.0,0.0,NO
EARLY_STAGE7,S2->STAGE7,1,4,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,production_kg,80,23.400000000000034,23.400000000000034,0.0,0.0,0.0,NO
EARLY_STAGE7,S2->STAGE7,1,4,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,ordinary_demand_kg,80,7.561272379628011,7.561272379628011,0.0,0.0,0.0,NO
EARLY_STAGE7,S2->STAGE7,1,4,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,served_demand_kg,80,7.561272379628011,7.561272379628011,0.0,0.0,0.0,NO
EARLY_STAGE7,S2->STAGE7,1,4,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,shortage_kg,80,0.0,0.0,0.0,0.0,0.0,NO
EARLY_STAGE7,S2->STAGE7,1,4,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,htt_in_kg,80,0.0,0.0,0.0,0.0,0.0,NO
EARLY_STAGE7,S2->STAGE7,1,4,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,htt_out_kg,80,0.0,0.0,0.0,0.0,0.0,NO
EARLY_STAGE7,S2->STAGE7,1,4,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,ending_inventory_kg,80,48.862308466614664,48.862308466614664,0.0,0.0,0.0,NO
EARLY_STAGE7,S2->STAGE7,1,4,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,beginning_inventory_kg,80,33.023580846242844,33.023580846242844,0.0,0.0,0.0,NO
EARLY_STAGE7,S2->STAGE7,2,1,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,production_kg,80,43.94812500000005,1.0237500000000002,-42.92437500000004,-44.729509897799225,-41.119240102200855,NO
EARLY_STAGE7,S2->STAGE7,2,1,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,ordinary_demand_kg,80,22.472918077183515,22.472918077183515,0.0,0.0,0.0,NO
EARLY_STAGE7,S2->STAGE7,2,1,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,served_demand_kg,80,22.192006601218722,22.472918077183515,0.28091147596479377,-0.2782288303577512,0.8400517822873388,NO
EARLY_STAGE7,S2->STAGE7,2,1,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,shortage_kg,80,0.28091147596479377,0.0,-0.28091147596479377,-0.8400517822873388,0.2782288303577512,NO
EARLY_STAGE7,S2->STAGE7,2,1,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,htt_in_kg,80,6.700736616149153,0.5915364930741138,-6.10920012307504,-8.262032939970037,-3.956367306180043,NO
EARLY_STAGE7,S2->STAGE7,2,1,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,htt_out_kg,80,0.0,0.0,0.0,0.0,0.0,NO
EARLY_STAGE7,S2->STAGE7,2,1,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,ending_inventory_kg,80,118.46221097652305,69.14772437748324,-49.31448659903985,-52.24815457839875,-46.38081861968096,NO
EARLY_STAGE7,S2->STAGE7,2,1,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,beginning_inventory_kg,80,90.0053559615926,90.0053559615926,0.0,0.0,0.0,NO
EARLY_STAGE7,S2->STAGE7,2,2,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,production_kg,80,13.357499999999991,0.39,-12.96749999999999,-15.846917673829779,-10.088082326170202,NO
EARLY_STAGE7,S2->STAGE7,2,2,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,ordinary_demand_kg,80,14.658385093167686,14.658385093167686,0.0,0.0,0.0,NO
EARLY_STAGE7,S2->STAGE7,2,2,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,served_demand_kg,80,14.47515527950309,14.658385093167686,0.18322981366459626,-0.1814800074204108,0.5479396347496033,NO
EARLY_STAGE7,S2->STAGE7,2,2,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,shortage_kg,80,0.18322981366459626,0.0,-0.18322981366459626,-0.5479396347496033,0.1814800074204108,NO
EARLY_STAGE7,S2->STAGE7,2,2,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,htt_in_kg,80,2.0876395515151165,0.0,-2.0876395515151165,-2.8385364608350363,-1.336742642195197,NO
EARLY_STAGE7,S2->STAGE7,2,2,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,htt_out_kg,80,1.2507771900713125,0.26870018414343877,-0.9820770059278738,-2.9368523886027322,0.9726983767469848,NO
EARLY_STAGE7,S2->STAGE7,2,2,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,ending_inventory_kg,80,68.58138228764616,46.52508992839443,-22.056292359251845,-26.042633069388533,-18.069951649115158,NO
EARLY_STAGE7,S2->STAGE7,2,2,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,beginning_inventory_kg,80,68.86217520570544,61.06217520570552,-7.799999999999999,-7.799999999999999,-7.799999999999999,NO
EARLY_STAGE7,S2->STAGE7,2,3,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,production_kg,80,2.193750000000001,0.23399999999999999,-1.959750000000001,-2.4931501790652324,-1.4263498209347696,NO
EARLY_STAGE7,S2->STAGE7,2,3,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,ordinary_demand_kg,80,9.074722054641033,9.074722054641033,0.0,0.0,0.0,NO
EARLY_STAGE7,S2->STAGE7,2,3,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,served_demand_kg,80,8.96128802895802,9.074722054641033,0.113434025683013,-0.11235075455767868,0.3392188059237047,NO
EARLY_STAGE7,S2->STAGE7,2,3,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,shortage_kg,80,0.113434025683013,0.0,-0.113434025683013,-0.3392188059237047,0.11235075455767868,NO
EARLY_STAGE7,S2->STAGE7,2,3,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,htt_in_kg,80,0.12552958568079375,0.0,-0.12552958568079375,-0.37538997585900713,0.1243308044974196,NO
EARLY_STAGE7,S2->STAGE7,2,3,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,htt_out_kg,80,8.300256525429445,0.5915364930741138,-7.708720032355332,-10.864093284588577,-4.553346780122087,NO
EARLY_STAGE7,S2->STAGE7,2,3,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,ending_inventory_kg,80,25.075376531863505,28.245382952854964,3.170006420991503,0.1967871840038926,6.143225657979113,NO
EARLY_STAGE7,S2->STAGE7,2,3,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,beginning_inventory_kg,80,40.01764150057002,37.67764150057015,-2.3400000000000034,-2.3400000000000034,-2.3400000000000034,NO
EARLY_STAGE7,S2->STAGE7,2,4,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,production_kg,80,19.780312500000015,1.1699999999999995,-18.6103125,-19.805833119703788,-17.41479188029621,NO
EARLY_STAGE7,S2->STAGE7,2,4,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,ordinary_demand_kg,80,13.28698070571878,13.28698070571878,0.0,0.0,0.0,NO
EARLY_STAGE7,S2->STAGE7,2,4,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,served_demand_kg,80,13.120893446897293,13.28698070571878,0.166087258821485,-0.16450116037629703,0.49667567801926704,NO
EARLY_STAGE7,S2->STAGE7,2,4,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,shortage_kg,80,0.166087258821485,0.0,-0.166087258821485,-0.49667567801926704,0.16450116037629703,NO
EARLY_STAGE7,S2->STAGE7,2,4,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,htt_in_kg,80,0.6371279621556875,0.26870018414343877,-0.36842777801224874,-1.1017649261226428,0.3649093700981452,NO
EARLY_STAGE7,S2->STAGE7,2,4,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,htt_out_kg,80,0.0,0.0,0.0,0.0,0.0,NO
EARLY_STAGE7,S2->STAGE7,2,4,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,ending_inventory_kg,80,56.15885548187323,37.01402794503946,-19.144827536833734,-20.395212734859868,-17.8944423388076,NO
EARLY_STAGE7,S2->STAGE7,2,4,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,beginning_inventory_kg,80,48.862308466614664,48.862308466614664,0.0,0.0,0.0,NO
EARLY_STAGE7,S3->STAGE7,1,1,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,production_kg,1149,46.80000000000083,46.80000000000083,0.0,0.0,0.0,NO
EARLY_STAGE7,S3->STAGE7,1,1,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,ordinary_demand_kg,1149,14.839201083277171,14.839201083277171,0.0,0.0,0.0,NO
EARLY_STAGE7,S3->STAGE7,1,1,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,served_demand_kg,1149,14.839201083277171,14.839201083277171,0.0,0.0,0.0,NO
EARLY_STAGE7,S3->STAGE7,1,1,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,shortage_kg,1149,0.0,0.0,0.0,0.0,0.0,NO
EARLY_STAGE7,S3->STAGE7,1,1,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,htt_in_kg,1149,0.0,0.0,0.0,0.0,0.0,NO
EARLY_STAGE7,S3->STAGE7,1,1,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,htt_out_kg,1149,0.0,0.0,0.0,0.0,0.0,NO
EARLY_STAGE7,S3->STAGE7,1,1,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,ending_inventory_kg,1149,90.00535596159177,90.00535596159177,0.0,0.0,0.0,NO
EARLY_STAGE7,S3->STAGE7,1,1,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,beginning_inventory_kg,1149,58.04455704487036,58.04455704487036,0.0,0.0,0.0,NO
EARLY_STAGE7,S3->STAGE7,1,2,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,production_kg,1149,31.20000000000022,23.400000000000414,-7.800000000000055,-7.800000000000058,-7.800000000000051,NO
EARLY_STAGE7,S3->STAGE7,1,2,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,ordinary_demand_kg,1149,12.645962732919049,12.645962732919049,0.0,0.0,0.0,NO
EARLY_STAGE7,S3->STAGE7,1,2,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,served_demand_kg,1149,12.645962732919049,12.645962732919049,0.0,0.0,0.0,NO
EARLY_STAGE7,S3->STAGE7,1,2,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,shortage_kg,1149,0.0,0.0,0.0,0.0,0.0,NO
EARLY_STAGE7,S3->STAGE7,1,2,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,htt_in_kg,1149,0.0,0.0,0.0,0.0,0.0,NO
EARLY_STAGE7,S3->STAGE7,1,2,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,htt_out_kg,1149,0.0,0.0,0.0,0.0,0.0,NO
EARLY_STAGE7,S3->STAGE7,1,2,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,ending_inventory_kg,1149,68.86217520570669,61.062175205705074,-7.800000000000055,-7.800000000000058,-7.800000000000051,NO
EARLY_STAGE7,S3->STAGE7,1,2,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,beginning_inventory_kg,1149,50.308137938625684,50.308137938625684,0.0,0.0,0.0,NO
EARLY_STAGE7,S3->STAGE7,1,3,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,production_kg,1149,18.72000000000006,16.379999999999825,-2.3400000000000074,-2.340000000000008,-2.340000000000007,NO
EARLY_STAGE7,S3->STAGE7,1,3,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,ordinary_demand_kg,1149,3.9644919417392437,3.9644919417392437,0.0,0.0,0.0,NO
EARLY_STAGE7,S3->STAGE7,1,3,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,served_demand_kg,1149,3.9644919417392437,3.9644919417392437,0.0,0.0,0.0,NO
EARLY_STAGE7,S3->STAGE7,1,3,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,shortage_kg,1149,0.0,0.0,0.0,0.0,0.0,NO
EARLY_STAGE7,S3->STAGE7,1,3,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,htt_in_kg,1149,0.0,0.0,0.0,0.0,0.0,NO
EARLY_STAGE7,S3->STAGE7,1,3,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,htt_out_kg,1149,0.0,0.0,0.0,0.0,0.0,NO
EARLY_STAGE7,S3->STAGE7,1,3,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,ending_inventory_kg,1149,40.017641500569894,37.677641500570665,-2.3400000000000127,-2.340000000000013,-2.3400000000000123,NO
EARLY_STAGE7,S3->STAGE7,1,3,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,beginning_inventory_kg,1149,25.26213344230928,25.26213344230928,0.0,0.0,0.0,NO
EARLY_STAGE7,S3->STAGE7,1,4,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,production_kg,1149,23.400000000000414,23.400000000000414,0.0,0.0,0.0,NO
EARLY_STAGE7,S3->STAGE7,1,4,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,ordinary_demand_kg,1149,7.561272379628197,7.561272379628197,0.0,0.0,0.0,NO
EARLY_STAGE7,S3->STAGE7,1,4,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,served_demand_kg,1149,7.561272379628197,7.561272379628197,0.0,0.0,0.0,NO
EARLY_STAGE7,S3->STAGE7,1,4,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,shortage_kg,1149,0.0,0.0,0.0,0.0,0.0,NO
EARLY_STAGE7,S3->STAGE7,1,4,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,htt_in_kg,1149,0.0,0.0,0.0,0.0,0.0,NO
EARLY_STAGE7,S3->STAGE7,1,4,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,htt_out_kg,1149,0.0,0.0,0.0,0.0,0.0,NO
EARLY_STAGE7,S3->STAGE7,1,4,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,ending_inventory_kg,1149,48.862308466615815,48.862308466615815,0.0,0.0,0.0,NO
EARLY_STAGE7,S3->STAGE7,1,4,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,beginning_inventory_kg,1149,33.023580846242794,33.023580846242794,0.0,0.0,0.0,NO
EARLY_STAGE7,S3->STAGE7,2,1,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,production_kg,1149,46.09738903394332,3.5792428198433446,-42.51814621409971,-43.23529790458422,-41.800994523615195,NO
EARLY_STAGE7,S3->STAGE7,2,1,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,ordinary_demand_kg,1149,22.472918077183074,22.472918077183074,0.0,0.0,0.0,NO
EARLY_STAGE7,S3->STAGE7,2,1,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,served_demand_kg,1149,21.12600076251351,22.472918077183074,1.3469173146696036,1.0410062112670864,1.6528284180721209,NO
EARLY_STAGE7,S3->STAGE7,2,1,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,shortage_kg,1149,1.3469173146696032,0.0,-1.3469173146696032,-1.6528284180721204,-1.041006211267086,NO
EARLY_STAGE7,S3->STAGE7,2,1,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,htt_in_kg,1149,3.6226994323145862,1.6508122250107053,-1.971887207303877,-2.5289661727694885,-1.4148082418382653,NO
EARLY_STAGE7,S3->STAGE7,2,1,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,htt_out_kg,1149,0.0,0.0,0.0,0.0,0.0,NO
EARLY_STAGE7,S3->STAGE7,2,1,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,ending_inventory_kg,1149,118.59944366533728,72.76249292926302,-45.83695073607333,-46.58303590003226,-45.090865572114396,NO
EARLY_STAGE7,S3->STAGE7,2,1,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,beginning_inventory_kg,1149,90.00535596159177,90.00535596159177,0.0,0.0,0.0,NO
EARLY_STAGE7,S3->STAGE7,2,2,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,production_kg,1149,21.06512008079145,2.007338328525672,-19.057781752265683,-19.693816274734154,-18.421747229797212,NO
EARLY_STAGE7,S3->STAGE7,2,2,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,ordinary_demand_kg,1149,14.658385093167539,14.658385093167539,0.0,0.0,0.0,NO
EARLY_STAGE7,S3->STAGE7,2,2,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,served_demand_kg,1149,13.876756046968811,14.658385093167539,0.7816290461987433,0.597637625361107,0.9656204670363796,NO
EARLY_STAGE7,S3->STAGE7,2,2,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,shortage_kg,1149,0.7816290461987431,0.0,-0.7816290461987431,-0.9656204670363794,-0.5976376253611068,NO
EARLY_STAGE7,S3->STAGE7,2,2,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,htt_in_kg,1149,0.6741943481924357,0.0,-0.6741943481924357,-0.8039204707837818,-0.5444682256010897,NO
EARLY_STAGE7,S3->STAGE7,2,2,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,htt_out_kg,1149,2.308193736548263,0.7848947774667212,-1.5232989590815427,-2.2924852391022386,-0.7541126790608468,NO
EARLY_STAGE7,S3->STAGE7,2,2,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,ending_inventory_kg,1149,74.41653985117293,47.62623366359789,-26.79030618757528,-27.797946612215693,-25.782665762934865,NO
EARLY_STAGE7,S3->STAGE7,2,2,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,beginning_inventory_kg,1149,68.86217520570669,61.062175205705074,-7.800000000000055,-7.800000000000058,-7.800000000000051,NO
EARLY_STAGE7,S3->STAGE7,2,3,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,production_kg,1149,7.792581405176887,1.0406569091167324,-6.751924496060136,-7.103475083395219,-6.400373908725053,NO
EARLY_STAGE7,S3->STAGE7,2,3,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,ordinary_demand_kg,1149,9.074722054641144,9.074722054641144,0.0,0.0,0.0,NO
EARLY_STAGE7,S3->STAGE7,2,3,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,served_demand_kg,1149,8.458683481741177,9.074722054641144,0.6160385728999134,0.4838510063285141,0.7482261394713127,NO
EARLY_STAGE7,S3->STAGE7,2,3,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,shortage_kg,1149,0.6160385728999134,0.0,-0.6160385728999134,-0.7482261394713127,-0.4838510063285141,NO
EARLY_STAGE7,S3->STAGE7,2,3,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,htt_in_kg,1149,0.19294642383255886,0.0,-0.19294642383255886,-0.28767629494509395,-0.09821655272002379,NO
EARLY_STAGE7,S3->STAGE7,2,3,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,htt_out_kg,1149,2.5365306242574976,1.840639048455121,-0.6958915758023791,-1.407229352741206,0.01544620113644779,NO
EARLY_STAGE7,S3->STAGE7,2,3,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,ending_inventory_kg,1149,37.00795522358138,27.802937306591133,-9.20501791699025,-10.082860464658324,-8.327175369322177,NO
EARLY_STAGE7,S3->STAGE7,2,3,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,beginning_inventory_kg,1149,40.017641500569894,37.677641500570665,-2.3400000000000127,-2.340000000000013,-2.3400000000000123,NO
EARLY_STAGE7,S3->STAGE7,2,4,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,production_kg,1149,22.50391644908649,2.6246083550914014,-19.879308093994805,-20.24678775181327,-19.51182843617634,NO
EARLY_STAGE7,S3->STAGE7,2,4,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,ordinary_demand_kg,1149,13.286980705719081,13.286980705719081,0.0,0.0,0.0,NO
EARLY_STAGE7,S3->STAGE7,2,4,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,served_demand_kg,1149,12.720347063786742,13.286980705719081,0.566633641932307,0.4111674625343513,0.7220998213302627,NO
EARLY_STAGE7,S3->STAGE7,2,4,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,shortage_kg,1149,0.566633641932307,0.0,-0.566633641932307,-0.7220998213302627,-0.4111674625343513,NO
EARLY_STAGE7,S3->STAGE7,2,4,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,htt_in_kg,1149,0.3548841564661792,0.9747216009111371,0.6198374444449577,0.26146790066812425,0.9782069882217912,NO
EARLY_STAGE7,S3->STAGE7,2,4,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,htt_out_kg,1149,0.0,0.0,0.0,0.0,0.0,NO
EARLY_STAGE7,S3->STAGE7,2,4,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,ending_inventory_kg,1149,59.00076200838117,39.17465771689895,-19.82610429148215,-20.372433238313924,-19.279775344650375,NO
EARLY_STAGE7,S3->STAGE7,2,4,NOT_AVAILABLE_PAIRED,STAGE_AGGREGATE_ONLY,beginning_inventory_kg,1149,48.862308466615815,48.862308466615815,0.0,0.0,0.0,NO
