complexity_label,initial_state_id,scenario_index,path_id,site_id,T_representative,T_min,T_max,range_width,multiple_optimum_flag
medium,18,1483,1483,1,0,0,5.00001107184289e-09,5.00001107184289e-09,0
medium,18,1483,1483,2,9.81916377248723,9.81916373237202,9.81916377248712,4.01151005746669e-08,0
medium,18,1483,1483,3,16.3652728529935,16.3652728529935,16.3652728959255,4.29319726436006e-08,0
medium,18,1483,1483,4,40.3676731309495,40.3676731300146,40.3676731359495,5.93490767641924e-09,0
medium,18,1484,1484,1,150.560510596514,150.560510593499,150.560510612378,1.88788078503421e-08,0
medium,18,1484,1484,2,132.300957407623,132.300957352602,132.30095740762,5.50179208858026e-08,0
medium,18,1484,1484,3,34.3670730317847,34.3670730317865,34.3670730759435,4.41570549014614e-08,0
medium,18,1484,1484,4,150,149.999999991219,150,8.78094397194218e-09,0
medium,18,1485,1485,1,0,0,5e-09,5e-09,0
medium,18,1485,1485,2,0,0,5e-09,5e-09,0
medium,18,1485,1485,3,0,0,5e-09,5e-09,0
medium,18,1485,1485,4,0,0,5e-09,5e-09,0
medium,18,1486,1486,1,0,0,5e-09,5e-09,0
medium,18,1486,1486,2,0,0,5e-09,5e-09,0
medium,18,1486,1486,3,0,0,5e-09,5e-09,0
medium,18,1486,1486,4,0,0,5e-09,5e-09,0
medium,18,1487,1487,1,0,0,5e-09,5e-09,0
medium,18,1487,1487,2,0,0,5e-09,5e-09,0
medium,18,1487,1487,3,0,0,5e-09,5e-09,0
medium,18,1487,1487,4,0,0,5e-09,5e-09,0
medium,18,1488,1488,1,45.8227640989751,45.822764090398,45.8227640995916,9.19359877116221e-09,0
medium,18,1488,1488,2,114.01140113573,114.01140113573,114.011401145114,9.38416633289307e-09,0
medium,18,1488,1488,3,24.5479093363882,24.5479093363832,24.5479093413884,5.0052051392413e-09,0
medium,18,1488,1488,4,61.0970187927884,61.0970187927834,61.0970187977888,5.0054396183441e-09,0
medium,18,1489,1489,1,144.014401440144,144.014401431709,144.014401445144,1.34354820602312e-08,0
medium,18,1489,1489,2,50.7323460064416,50.7323459569835,50.7323460064415,4.9457966611044e-08,0
medium,18,1489,1489,3,71.4616915791351,71.4616915791346,71.461691632143,5.30084491856542e-08,0
medium,18,1489,1489,4,93.8275645746393,93.827564571882,93.8275645797228,7.84081066740328e-09,0
medium,18,1490,1490,1,0,0,5.00000041370185e-09,5.00000041370185e-09,0
medium,18,1490,1490,2,2.27737204666177e-09,0,5.00000041370185e-09,5.00000041370185e-09,0
medium,18,1490,1490,3,8.18263644318536,8.18263644318536,8.18263645046273,7.27737159422759e-09,0
medium,18,1490,1490,4,0,0,5.00000041370185e-09,5.00000041370185e-09,0
medium,18,1491,1491,1,32.7305457818509,32.7305452754265,32.7305457868509,5.11424410376549e-07,0
medium,18,1491,1491,2,26.1844366605627,26.1844366235428,26.1844366605618,3.70189887632932e-08,0
medium,18,1491,1491,3,55.6419277940646,55.6419277940653,55.6419278341467,4.0081452823415e-08,0
medium,18,1491,1491,4,67.6431279491585,67.6431279486441,67.6431284555657,5.06921551846062e-07,0
medium,18,1492,1492,1,0,0,5e-09,5e-09,0
medium,18,1492,1492,2,0,0,5e-09,5e-09,0
medium,18,1492,1492,3,0,0,5e-09,5e-09,0
medium,18,1492,1492,4,0,0,5e-09,5e-09,0
medium,18,1493,1493,1,4.90958186727764,4.9095818654701,4.90958187227756,6.80745770864633e-09,0
medium,18,1493,1493,2,25.3661730171748,25.3661729759108,25.3661730171746,4.12638172520019e-08,0
medium,18,1493,1493,3,22.3658729146911,22.3658729146911,22.3658729559551,4.12640517311047e-08,0
medium,18,1493,1493,4,40.3676731309495,40.3676731300317,40.3676731359494,5.91772675306856e-09,0
medium,18,1494,1494,1,0,0,5e-09,5e-09,0
medium,18,1494,1494,2,0,0,5e-09,5e-09,0
medium,18,1494,1494,3,0,0,5e-09,5e-09,0
medium,18,1494,1494,4,0,0,5e-09,5e-09,0
medium,18,1495,1495,1,0,0,5e-09,5e-09,0
medium,18,1495,1495,2,0,0,5e-09,5e-09,0
medium,18,1495,1495,3,0,0,5e-09,5e-09,0
medium,18,1495,1495,4,0,0,5e-09,5e-09,0
medium,18,1496,1496,1,0,0,5e-09,5e-09,0
medium,18,1496,1496,2,0,0,5e-09,5e-09,0
medium,18,1496,1496,3,0,0,5e-09,5e-09,0
medium,18,1496,1496,4,0,0,5e-09,5e-09,0
medium,18,1497,1497,1,189.837165541345,189.837165531782,189.837165541345,9.56231360760285e-09,0
medium,18,1497,1497,2,79.0988189728064,79.0988189702421,79.0988189778066,7.56448059746617e-09,0
medium,18,1497,1497,3,16.3652728909255,16.3652728909204,16.3652728959255,5.00508434697622e-09,0
medium,18,1497,1497,4,109.101819266227,109.101819266227,109.101819277836,1.16095293378748e-08,0
medium,18,1498,1498,1,288.028802881212,288.028802872169,288.028802885286,1.31178694573464e-08,0
medium,18,1498,1498,2,161.197937974692,161.197937974692,161.197937983734,9.04290686776221e-09,0
medium,18,1498,1498,3,14.7287456018329,14.7287456018279,14.7287456068328,5.00492625121751e-09,0
medium,18,1498,1498,4,68.7341461418869,68.7341461418819,68.7341461468856,5.00374142120563e-09,0
medium,18,1499,1499,1,1.21687036207266e-09,0,5.00005370440704e-09,5.00005370440704e-09,0
medium,18,1499,1499,2,32.7305457818509,32.7305457818459,32.7305457868509,5.00504881983943e-09,0
medium,18,1499,1499,3,34.3670730697266,34.3670730654676,34.3670730759435,1.04759010355338e-08,0
medium,18,1499,1499,4,0,0,5.4758464429483e-09,5.4758464429483e-09,0
medium,18,1500,1500,1,50.4745929143588,50.4745929138317,50.4745929188302,4.99853314295251e-09,0
medium,18,1500,1500,2,29.4574912036658,29.4574912036608,29.4574912086555,4.9946642377563e-09,0
medium,18,1500,1500,3,14.7287456018329,14.7287456018279,14.728745606837,5.00913266421321e-09,0
medium,18,1500,1500,4,149.999999999478,149.999999999479,150,5.21367837791331e-10,0
medium,18,1501,1501,1,16.3652728909255,16.3652728888121,16.3652728959809,7.16880421691712e-09,0
medium,18,1501,1501,2,1.57791825065644e-08,0,1.57791376599758e-08,1.57791376599758e-08,0
medium,18,1501,1501,3,0,0,5.00002172998393e-09,5.00002172998393e-09,0
medium,18,1501,1501,4,87.2814554024899,87.28145540249,87.2814554232691,2.07791828188419e-08,0
medium,18,1502,1502,1,0,0,5e-09,5e-09,0
medium,18,1502,1502,2,0,0,5e-09,5e-09,0
medium,18,1502,1502,3,0,0,5e-09,5e-09,0
medium,18,1502,1502,4,0,0,5e-09,5e-09,0
medium,18,1503,1503,1,34.3670730756352,34.3670730705234,34.3670730759432,5.41981393098467e-09,0
medium,18,1503,1503,2,19.6383274691105,19.6383274691055,19.6383274741104,5.00481789345031e-09,0
medium,18,1503,1503,3,16.3652728909255,16.3652728909204,16.3652728959252,5.00472197018098e-09,0
medium,18,1503,1503,4,124.921583062706,124.921583062706,124.921583072397,9.69150448781875e-09,0
medium,18,1504,1504,1,29.4574912046283,29.4574912030594,29.4574912086657,5.60632074098066e-09,0
medium,18,1504,1504,2,57.2784551182391,57.2784551156711,57.278455123239,7.56794094058932e-09,0
medium,18,1504,1504,3,16.3652728909255,16.3652728909204,16.3652728959254,5.00494223842907e-09,0
medium,18,1504,1504,4,130.922183126441,130.922183126441,130.922183132404,5.9625335779856e-09,0
medium,18,1505,1505,1,0,0,5e-09,5e-09,0
medium,18,1505,1505,2,0,0,5e-09,5e-09,0
medium,18,1505,1505,3,0,0,5e-09,5e-09,0
medium,18,1505,1505,4,0,0,5e-09,5e-09,0
medium,18,1506,1506,1,0,0,5.00000396641553e-09,5.00000396641553e-09,0
medium,18,1506,1506,2,25.3661730181224,25.3661729758923,25.3661730181231,4.22308410463756e-08,0
medium,18,1506,1506,3,33.2760548410272,33.2760548410263,33.2760548832571,4.22308517045167e-08,0
medium,18,1506,1506,4,46.9137822873196,46.9137822848482,46.9137823031928,1.83445791890335e-08,0
medium,18,1507,1507,1,114.556910240515,114.556910233824,114.556910241487,7.66300445320667e-09,0
medium,18,1507,1507,2,26.1844366254807,26.1844366254757,26.1844366304922,5.01650276873988e-09,0
medium,18,1507,1507,3,76.3712734869491,76.3712734869607,76.3712734960191,9.05831143427349e-09,0
medium,18,1507,1507,4,100.373673731009,100.373673731004,100.373673736029,5.02429031712381e-09,0
medium,18,1508,1508,1,0,0,5.00001817727025e-09,5.00001817727025e-09,0
medium,18,1508,1508,2,1.01764641292029e-09,0,5.00001817727025e-09,5.00001817727025e-09,0
medium,18,1508,1508,3,0,0,5.00001817727025e-09,5.00001817727025e-09,0
medium,18,1508,1508,4,67.6431279481409,67.6431279481409,67.6431279541586,6.01765748342586e-09,0
medium,18,1509,1509,1,65.4610915637018,65.4610915513135,65.4610915687021,1.73886292031966e-08,0
medium,18,1509,1509,2,32.7305458264234,32.7305457795734,32.7305458264268,4.68534295805512e-08,0
medium,18,1509,1509,3,84.5539098918757,84.5539098918739,84.5539099488357,5.69617526480215e-08,0
medium,18,1509,1509,4,93.8275645746393,93.8275645720073,93.8275645796396,7.63232321787655e-09,0
medium,18,1510,1510,1,91.6455281891825,91.6455281888189,91.6455281941825,5.36365973857755e-09,0
medium,18,1510,1510,2,9.81916378061034,9.81916373229484,9.81916378061034,4.83155044861405e-08,0
medium,18,1510,1510,3,34.3670730248884,34.3670730248884,34.3670730759435,5.10550819399214e-08,0
medium,18,1510,1510,4,0,0,5.00001640091341e-09,5.00001640091341e-09,0
medium,18,1511,1511,1,111.283855658293,111.283855653703,111.283855663293,9.59015267198993e-09,0
medium,18,1511,1511,2,50.7323459988189,50.7323459568513,50.7323459988188,4.19675600937808e-08,0
medium,18,1511,1511,3,66.5521097194802,66.5521097194794,66.5521097614478,4.19684482722005e-08,0
medium,18,1511,1511,4,93.8275645746393,93.8275645721637,93.8275645925815,2.04178860485627e-08,0
medium,18,1512,1512,1,0,0,5e-09,5e-09,0
medium,18,1512,1512,2,0,0,5e-09,5e-09,0
medium,18,1512,1512,3,0,0,5e-09,5e-09,0
medium,18,1512,1512,4,0,0,5e-09,5e-09,0
medium,18,1513,1513,1,0,0,5e-09,5e-09,0
medium,18,1513,1513,2,0,0,5e-09,5e-09,0
medium,18,1513,1513,3,0,0,5e-09,5e-09,0
medium,18,1513,1513,4,0,0,5e-09,5e-09,0
medium,18,1514,1514,1,0,0,5e-09,5e-09,0
medium,18,1514,1514,2,0,0,5e-09,5e-09,0
medium,18,1514,1514,3,0,0,5e-09,5e-09,0
medium,18,1514,1514,4,0,0,5e-09,5e-09,0
medium,18,1515,1515,1,0,0,5e-09,5e-09,0
medium,18,1515,1515,2,0,0,5e-09,5e-09,0
medium,18,1515,1515,3,0,0,5e-09,5e-09,0
medium,18,1515,1515,4,0,0,5e-09,5e-09,0
medium,18,1516,1516,1,14.7287456018329,14.7287455995552,14.7287456068329,7.27765936403557e-09,0
medium,18,1516,1516,2,25.3661730255065,25.3661729760493,25.3661730255067,4.94573590970049e-08,0
medium,18,1516,1516,3,33.2760548336431,33.2760548336432,33.2760548832152,4.95719234550052e-08,0
medium,18,1516,1516,4,46.9137822873196,46.9137822848482,46.9137822953196,1.04714104054437e-08,0
medium,18,1517,1517,1,68.7341461418869,68.7341461415208,68.7341461468869,5.36611821644328e-09,0
medium,18,1517,1517,2,66.2793552586147,66.279355205984,66.2793552586144,5.26303836068109e-08,0
medium,18,1517,1517,3,34.3670730205768,34.3670730205771,34.3670730759435,5.53663355162826e-08,0
medium,18,1517,1517,4,0,0,5.00000396641553e-09,5.00000396641553e-09,0
medium,18,1518,1518,1,62.1880369918384,62.1880369812898,62.1880369918392,1.05493356272746e-08,0
medium,18,1518,1518,2,37.6401276491285,37.6401276480547,37.640127654128,6.07331429591795e-09,0
medium,18,1518,1518,3,57.8239642146033,57.8239642142044,57.8239642196025,5.39803579613363e-09,0
medium,18,1518,1518,4,115.647928422885,115.647928422885,115.647928434206,1.13214753127977e-08,0
medium,18,1519,1519,1,75.2802552982571,75.2802552877434,75.2802553032574,1.55139616708766e-08,0
medium,18,1519,1519,2,31.9122821818771,31.9122821303309,31.9122821818781,5.15472926565508e-08,0
medium,18,1519,1519,3,44.7317458572904,44.7317458572892,44.7317459123764,5.50872485405307e-08,0
medium,18,1519,1519,4,37.0946185527644,37.0946185527593,37.0946185577647,5.00534014236109e-09,0
medium,18,1520,1520,1,0,0,5e-09,5e-09,0
medium,18,1520,1520,2,0,0,5e-09,5e-09,0
medium,18,1520,1520,3,0,0,5e-09,5e-09,0
medium,18,1520,1520,4,0,0,5e-09,5e-09,0
medium,18,1521,1521,1,0,0,5e-09,5e-09,0
medium,18,1521,1521,2,0,0,5e-09,5e-09,0
medium,18,1521,1521,3,0,0,5e-09,5e-09,0
medium,18,1521,1521,4,0,0,5e-09,5e-09,0
medium,18,1522,1522,1,160.379674331069,160.37967432641,160.379674336753,1.03435411347164e-08,0
medium,18,1522,1522,2,50.7323459618689,50.7323459575443,50.7323459967544,3.92100361068515e-08,0
medium,18,1522,1522,3,44.7317460270475,44.7317458669783,44.7317460270461,1.60067713750323e-07,0
medium,18,1522,1522,4,115.647928304022,115.647928304028,115.647928434207,1.30178989365959e-07,0
medium,18,1523,1523,1,0,0,6.33801178807256e-09,6.33801178807256e-09,0
medium,18,1523,1523,2,50.7323459618689,50.732345957555,50.7323459966546,3.90995751331502e-08,0
medium,18,1523,1523,3,44.7317460202098,44.7317458670772,44.7317460202098,1.53132603486483e-07,0
medium,18,1523,1523,4,67.6431278308117,67.6431278308144,67.6431279541586,1.23344193525554e-07,0
medium,18,1524,1524,1,183.291056414025,183.291056375774,183.291056414026,3.82524945052864e-08,0
medium,18,1524,1524,2,80.1898371655347,80.1898371603159,80.189837210107,4.97910974672777e-08,0
medium,18,1524,1524,3,84.5539099007888,84.5539098918759,84.5539099414485,4.95725771543221e-08,0
medium,18,1524,1524,4,67.6431279491585,67.6431279479551,67.6431279543774,6.42225472802238e-09,0
medium,18,1525,1525,1,45.8227640945913,45.8227640942263,45.8227640995912,5.36498845349342e-09,0
medium,18,1525,1525,2,28.6392276080379,28.6392275569983,28.6392276080379,5.10396063191365e-08,0
medium,18,1525,1525,3,22.9113819983773,22.911381998377,22.9113820522956,5.39186366665945e-08,0
medium,18,1525,1525,4,22.9113820472956,22.9113820463714,22.9113820522956,5.92417848110927e-09,0
medium,18,1526,1526,1,0,0,5e-09,5e-09,0
medium,18,1526,1526,2,0,0,5e-09,5e-09,0
medium,18,1526,1526,3,0,0,5e-09,5e-09,0
medium,18,1526,1526,4,0,0,5e-09,5e-09,0
medium,18,1527,1527,1,19.6383274691105,19.6383274654495,19.6383274741106,8.66108607056049e-09,0
medium,18,1527,1527,2,50.732346026736,50.7323459579086,50.7323460267353,6.882670078312e-08,0
medium,18,1527,1527,3,22.9113819824285,22.9113819824292,22.9113820522958,6.98665765241913e-08,0
medium,18,1527,1527,4,93.8275645746393,93.8275645736272,93.8275645796393,6.01208682837751e-09,0
medium,18,1528,1528,1,0,0,5e-09,5e-09,0
medium,18,1528,1528,2,0,0,5e-09,5e-09,0
medium,18,1528,1528,3,0,0,5e-09,5e-09,0
medium,18,1528,1528,4,0,0,5e-09,5e-09,0
medium,18,1529,1529,1,0,0,5e-09,5e-09,0
medium,18,1529,1529,2,0,0,5e-09,5e-09,0
medium,18,1529,1529,3,0,0,5e-09,5e-09,0
medium,18,1529,1529,4,0,0,5e-09,5e-09,0
medium,18,1530,1530,1,0,0,5e-09,5e-09,0
medium,18,1530,1530,2,0,0,5e-09,5e-09,0
medium,18,1530,1530,3,0,0,5e-09,5e-09,0
medium,18,1530,1530,4,0,0,5e-09,5e-09,0
medium,18,1531,1531,1,0,0,5e-09,5e-09,0
medium,18,1531,1531,2,0,0,5e-09,5e-09,0
medium,18,1531,1531,3,0,0,5e-09,5e-09,0
medium,18,1531,1531,4,0,0,5e-09,5e-09,0
medium,18,1532,1532,1,174.562910836538,174.562910832888,174.562910841538,8.64969251779257e-09,0
medium,18,1532,1532,2,83.4628917882927,83.4628917375403,83.4628917882953,5.07549913209004e-08,0
medium,18,1532,1532,3,79.6443280245976,79.6443280245975,79.6443280741705,4.95729608473994e-08,0
medium,18,1532,1532,4,67.6431279491585,67.6431279479747,67.6431279553382,7.36355332264793e-09,0
medium,18,1533,1533,1,58.9149824073316,58.9149824055235,58.9149824123316,6.80812917153162e-09,0
medium,18,1533,1533,2,9.34837146684274e-10,0,4.99993646485564e-09,4.99993646485564e-09,0
medium,18,1533,1533,3,14.7287456018329,14.7287456007448,14.7287456068329,6.08801897783451e-09,0
medium,18,1533,1533,4,121.103019391914,121.103019391914,121.103019397848,5.93475135701738e-09,0
medium,18,1534,1534,1,88.3724736109974,88.3724736040588,88.3724736160024,1.19436123213745e-08,0
medium,18,1534,1534,2,63.8245643192523,63.8245642692222,63.8245643192656,5.00433827710367e-08,0
medium,18,1534,1534,3,92.7365463372678,92.7365463372514,92.7365463888452,5.15937870204652e-08,0
medium,18,1534,1534,4,39.2766549382211,39.2766549382161,39.2766549432222,5.00612884479779e-09,0
medium,18,1535,1535,1,0,0,5e-09,5e-09,0
medium,18,1535,1535,2,0,0,5e-09,5e-09,0
medium,18,1535,1535,3,0,0,5e-09,5e-09,0
medium,18,1535,1535,4,0,0,5e-09,5e-09,0
medium,18,1536,1536,1,144.014401451502,144.014401436372,144.014401451508,1.51363224176748e-08,0
medium,18,1536,1536,2,26.1844366254807,26.1844366232033,26.1844366499431,2.67397446407358e-08,0
medium,18,1536,1536,3,22.9113820472956,22.9113820228241,22.9113820522986,2.94745099438387e-08,0
medium,18,1536,1536,4,44.1862367941403,44.1862367941385,44.1862368105035,1.63650355489153e-08,0
medium,18,1537,1537,1,22.9113820472956,22.9113820469295,22.9113820522956,5.36605782031074e-09,0
medium,18,1537,1537,2,76.0985189873735,76.0985189379184,76.0985189873745,4.94561760433498e-08,0
medium,18,1537,1537,3,67.0976188082242,67.0976188082237,67.0976188577942,4.95705307912431e-08,0
medium,18,1537,1537,4,0,0,4.99989027957781e-09,4.99989027957781e-09,0
medium,18,1538,1538,1,39.2766549382211,39.2766549302463,39.2766549473437,1.70974345792274e-08,0
medium,18,1538,1538,2,98.7371464864889,98.7371464327943,98.7371464864862,5.36919344540365e-08,0
medium,18,1538,1538,3,66.5521097118582,66.5521097118609,66.5521097644043,5.25434700193728e-08,0
medium,18,1538,1538,4,39.2766549382211,39.2766549382161,39.2766549432211,5.00499197642057e-09,0
medium,18,1539,1539,1,0,0,5e-09,5e-09,0
medium,18,1539,1539,2,0,0,5e-09,5e-09,0
medium,18,1539,1539,3,0,0,5e-09,5e-09,0
medium,18,1539,1539,4,0,0,5e-09,5e-09,0
medium,18,1540,1540,1,0,0,5e-09,5e-09,0
medium,18,1540,1540,2,0,0,5e-09,5e-09,0
medium,18,1540,1540,3,0,0,5e-09,5e-09,0
medium,18,1540,1540,4,0,0,5e-09,5e-09,0
medium,18,1541,1541,1,194.201238305649,194.20123829896,194.201238310649,1.16890532808611e-08,0
medium,18,1541,1541,2,50.7323460064432,50.7323459569835,50.7323460064424,4.94589400545919e-08,0
medium,18,1541,1541,3,66.5521097118559,66.5521097118557,66.5521097631187,5.12630009552595e-08,0
medium,18,1541,1541,4,93.8275645746393,93.8275645722168,93.8275645822486,1.00317407714101e-08,0
medium,18,1542,1542,1,49.0958186727764,49.0958186682285,49.0958186777765,9.54794643348578e-09,0
medium,18,1542,1542,2,18.8200638852362,18.8200638226543,18.8200638852365,6.2582177662307e-08,0
medium,18,1542,1542,3,48.0048004193761,48.0048002951076,48.0048004850481,1.89940422501422e-07,0
medium,18,1542,1542,4,46.9137822873196,46.9137822850922,46.91378247226,1.87167792375931e-07,0
medium,18,1543,1543,1,193.110220116484,193.11022010828,193.11022011792,9.64030277827987e-09,0
medium,18,1543,1543,2,151.378774237497,151.378774237497,151.37877424606,8.56331894283358e-09,0
medium,18,1543,1543,3,24.5479093363882,24.5479093363832,24.5479093413881,5.00493513300171e-09,0
medium,18,1543,1543,4,130.922183127404,130.922183125823,130.922183132403,6.58067733638745e-09,0
medium,18,1544,1544,1,144.014401440144,144.014401436242,144.014401445143,8.90162255018367e-09,0
medium,18,1544,1544,2,50.7323459618689,50.7323459577204,50.7323459706755,1.29551764871394e-08,0
medium,18,1544,1544,3,44.7317459646789,44.7317458983699,44.7317459646882,6.63183641336218e-08,0
medium,18,1544,1544,4,115.647928366391,115.647928366391,115.647928434206,6.78152218824835e-08,0
medium,18,1545,1545,1,0,0,4.99980501444952e-09,4.99980501444952e-09,0
medium,18,1545,1545,2,50.7323459995488,50.7323459567763,50.7323459995488,4.27724913265592e-08,0
medium,18,1545,1545,3,66.5521097187503,66.5521097187498,66.5521097615228,4.27729247576281e-08,0
medium,18,1545,1545,4,45.8227640945913,45.8227640936635,45.8227641072189,1.35553648306086e-08,0
medium,18,1546,1546,1,0,0,5e-09,5e-09,0
medium,18,1546,1546,2,0,0,5e-09,5e-09,0
medium,18,1546,1546,3,0,0,5e-09,5e-09,0
medium,18,1546,1546,4,0,0,5e-09,5e-09,0
medium,18,1547,1547,1,0,0,5e-09,5e-09,0
medium,18,1547,1547,2,0,0,5e-09,5e-09,0
medium,18,1547,1547,3,0,0,5e-09,5e-09,0
medium,18,1547,1547,4,0,0,5e-09,5e-09,0
medium,18,1548,1548,1,0,0,5e-09,5e-09,0
medium,18,1548,1548,2,0,0,5e-09,5e-09,0
medium,18,1548,1548,3,0,0,5e-09,5e-09,0
medium,18,1548,1548,4,0,0,5e-09,5e-09,0
medium,18,1549,1549,1,216.021602160216,216.021602155595,216.021602165216,9.62043600338802e-09,0
medium,18,1549,1549,2,76.0985190052716,76.0985189386,76.0985190052734,6.66734507603906e-08,0
medium,18,1549,1549,3,99.828164572177,99.8281645721751,99.8281646396452,6.74701112757248e-08,0
medium,18,1549,1549,4,140.741346861959,140.741346859497,140.741346876218,1.6721372730899e-08,0
medium,18,1550,1550,1,0,0,5e-09,5e-09,0
medium,18,1550,1550,2,0,0,5e-09,5e-09,0
medium,18,1550,1550,3,0,0,5e-09,5e-09,0
medium,18,1550,1550,4,0,0,5e-09,5e-09,0
medium,18,1551,1551,1,68.7341461418869,68.7341459990785,68.7341461468867,1.47808250972048e-07,0
medium,18,1551,1551,2,25.3661730098586,25.366172974592,25.3661730098587,3.5266655373789e-08,0
medium,18,1551,1551,3,33.276054849291,33.2760548492907,33.2760548845576,3.52669076164602e-08,0
medium,18,1551,1551,4,40.3676731309495,40.3676731300408,40.3676732737611,1.43720313872109e-07,0
medium,18,1552,1552,1,0,0,5e-09,5e-09,0
medium,18,1552,1552,2,0,0,5e-09,5e-09,0
medium,18,1552,1552,3,0,0,5e-09,5e-09,0
medium,18,1552,1552,4,0,0,5e-09,5e-09,0
medium,18,1553,1553,1,106.374273791015,106.37427378874,106.374273796016,7.27601445760229e-09,0
medium,18,1553,1553,2,19.6383274700832,19.6383274684643,19.6383274741107,5.64633495514499e-09,0
medium,18,1553,1553,3,14.7287456018329,14.7287456018279,14.7287456068328,5.00494223842907e-09,0
medium,18,1553,1553,4,121.103019391876,121.103019391876,121.103019397848,5.9727227608164e-09,0
medium,18,1554,1554,1,29.457491204034,29.4574912018504,29.4574912086658,6.81540157643212e-09,0
medium,18,1554,1554,2,0,0,4.99998265013346e-09,4.99998265013346e-09,0
medium,18,1554,1554,3,16.3652728905573,16.3652728904489,16.3652728959255,5.47660050642662e-09,0
medium,18,1554,1554,4,0,0,4.99998265013346e-09,4.99998265013346e-09,0
medium,18,1555,1555,1,0,0,5e-09,5e-09,0
medium,18,1555,1555,2,0,0,5e-09,5e-09,0
medium,18,1555,1555,3,0,0,5e-09,5e-09,0
medium,18,1555,1555,4,0,0,5e-09,5e-09,0
medium,18,1556,1556,1,0,0,4.99998975556082e-09,4.99998975556082e-09,0
medium,18,1556,1556,2,6.54610920094152,6.54610915409281,6.54610920094152,4.68487053595368e-08,0
medium,18,1556,1556,3,22.9113820027243,22.9113820027243,22.9113820522956,4.95713301518208e-08,0
medium,18,1556,1556,4,0,0,4.9999933082745e-09,4.9999933082745e-09,0
medium,18,1557,1557,1,0,0,4.99998975556082e-09,4.99998975556082e-09,0
medium,18,1557,1557,2,6.54610920094152,6.54610915409281,6.54610920094152,4.68487053595368e-08,0
medium,18,1557,1557,3,22.9113820027243,22.9113820027243,22.9113820522956,4.95713301518208e-08,0
medium,18,1557,1557,4,0,0,4.9999933082745e-09,4.9999933082745e-09,0
medium,18,1558,1558,1,216.021602160216,216.021602154022,216.021602165216,1.11938049940363e-08,0
medium,18,1558,1558,2,76.0985189926751,76.0985189379749,76.0985189926774,5.47024825436893e-08,0
medium,18,1558,1558,3,99.8281645847735,99.8281645847716,99.8281646408395,5.60679609407089e-08,0
medium,18,1558,1558,4,140.741346861959,140.741346859488,140.741346870114,1.0626678204062e-08,0
medium,18,1559,1559,1,0,0,5e-09,5e-09,0
medium,18,1559,1559,2,0,0,5e-09,5e-09,0
medium,18,1559,1559,3,0,0,5e-09,5e-09,0
medium,18,1559,1559,4,0,0,5e-09,5e-09,0
medium,18,1560,1560,1,0,0,5e-09,5e-09,0
medium,18,1560,1560,2,0,0,5e-09,5e-09,0
medium,18,1560,1560,3,0,0,5e-09,5e-09,0
medium,18,1560,1560,4,0,0,5e-09,5e-09,0
medium,18,1561,1561,1,0,0,5.00000396641553e-09,5.00000396641553e-09,0
medium,18,1561,1561,2,76.0985189873748,76.0985189379182,76.0985189873748,4.94565455255724e-08,0
medium,18,1561,1561,3,34.367073026372,34.367073026372,34.3670730759435,4.95714331805175e-08,0
medium,18,1561,1561,4,0,0,5.00000396641553e-09,5.00000396641553e-09,0
medium,18,1562,1562,1,0,0,5e-09,5e-09,0
medium,18,1562,1562,2,0,0,5e-09,5e-09,0
medium,18,1562,1562,3,0,0,5e-09,5e-09,0
medium,18,1562,1562,4,0,0,5e-09,5e-09,0
medium,18,1563,1563,1,14.7287456018329,14.7287455256924,14.7287456191409,9.34485431258736e-08,0
medium,18,1563,1563,2,63.824564331121,63.8245642572993,63.8245643311457,7.38463938887435e-08,0
medium,18,1563,1563,3,81.2808553017513,81.2808553017289,81.2808554343902,1.3266134146761e-07,0
medium,18,1563,1563,4,22.9113820472956,22.9113820461482,22.9113820628698,1.67216001045745e-08,0
medium,18,1564,1564,1,0,0,5e-09,5e-09,0
medium,18,1564,1564,2,0,0,5e-09,5e-09,0
medium,18,1564,1564,3,0,0,5e-09,5e-09,0
medium,18,1564,1564,4,0,0,5e-09,5e-09,0
medium,18,1565,1565,1,0,0,4.99999686098818e-09,4.99999686098818e-09,0
medium,18,1565,1565,2,4.45714322592858e-08,-4.86181312411056e-10,4.45714322592858e-08,4.50576135716968e-08,0
medium,18,1565,1565,3,34.367073026372,34.367073026372,34.3670730759435,4.95714331805175e-08,0
medium,18,1565,1565,4,0,0,4.99999686098818e-09,4.99999686098818e-09,0
medium,18,1566,1566,1,0,0,5e-09,5e-09,0
medium,18,1566,1566,2,0,0,5e-09,5e-09,0
medium,18,1566,1566,3,0,0,5e-09,5e-09,0
medium,18,1566,1566,4,0,0,5e-09,5e-09,0
medium,18,1567,1567,1,0,0,5e-09,5e-09,0
medium,18,1567,1567,2,0,0,5e-09,5e-09,0
medium,18,1567,1567,3,0,0,5e-09,5e-09,0
medium,18,1567,1567,4,0,0,5e-09,5e-09,0
medium,18,1568,1568,1,0,0,5.00001107184289e-09,5.00001107184289e-09,0
medium,18,1568,1568,2,29.4574912482373,29.4574912013885,29.4574912482373,4.68488750016149e-08,0
medium,18,1568,1568,3,34.3670730263719,34.3670730263719,34.3670730759435,4.95715113402184e-08,0
medium,18,1568,1568,4,0,0,5.00000041370185e-09,5.00000041370185e-09,0
