arm,transition_group,stage,global_hour,path_count,site1_H2_production_kg_mean,site1_P_EL_kW_mean,site1_end_inventory_kg_mean,site1_inventory_before_HTT_kg_mean,site1_HTT_in_kg_mean,site1_HTT_out_kg_mean,site1_ordinary_shortage_kg_mean,site1_electrolyzer_capacity_binding_mean,site1_storage_capacity_binding_mean,site2_H2_production_kg_mean,site2_P_EL_kW_mean,site2_end_inventory_kg_mean,site2_inventory_before_HTT_kg_mean,site2_HTT_in_kg_mean,site2_HTT_out_kg_mean,site2_ordinary_shortage_kg_mean,site2_electrolyzer_capacity_binding_mean,site2_storage_capacity_binding_mean,site3_H2_production_kg_mean,site3_P_EL_kW_mean,site3_end_inventory_kg_mean,site3_inventory_before_HTT_kg_mean,site3_HTT_in_kg_mean,site3_HTT_out_kg_mean,site3_ordinary_shortage_kg_mean,site3_electrolyzer_capacity_binding_mean,site3_storage_capacity_binding_mean,site4_H2_production_kg_mean,site4_P_EL_kW_mean,site4_end_inventory_kg_mean,site4_inventory_before_HTT_kg_mean,site4_HTT_in_kg_mean,site4_HTT_out_kg_mean,site4_ordinary_shortage_kg_mean,site4_electrolyzer_capacity_binding_mean,site4_storage_capacity_binding_mean
BASE,RECOVERED_PATHS,6,42,3,3.9,200.0,131.71937077920222,131.77405577228356,0.0,0.054684993081231335,0.0,0.6666666666666666,0.0,1.3,66.66666666666667,88.81127380414627,88.81127380414627,0.0,0.0,0.62111801242236,0.3333333333333333,0.0,1.5599999999999998,80.0,20.059991922324567,20.005306929243336,0.054684993081231335,0.0,0.8259358211956668,0.6666666666666666,0.0,1.95,100.0,85.41092193836533,85.41092193836533,0.0,0.0,0.0,0.6666666666666666,0.0
BASE,RECOVERED_PATHS,6,43,3,1.95,100.0,130.65312162551228,130.65312162551228,0.0,0.0,0.0,0.3333333333333333,0.0,1.3,66.66666666666667,89.2831164542497,89.2831164542497,0.0,0.0,0.41407867494823997,0.3333333333333333,0.0,0.7799999999999999,40.0,19.35330744417237,19.35330744417237,0.0,0.0,0.7433422390761,0.3333333333333333,0.0,1.95,100.0,85.79652075637334,85.79652075637334,0.0,0.0,0.0,0.6666666666666666,0.0
BASE,RECOVERED_PATHS,6,44,3,1.95,100.0,130.74123943187632,130.74123943187632,0.0,0.0,0.0,0.3333333333333333,0.0,1.3,66.66666666666667,89.9619984418275,89.9619984418275,0.0,0.0,0.31055900621118,0.3333333333333333,0.0,0.34914368130290335,17.904804169379734,18.711328140040465,18.711328140040465,0.0,0.0,0.49556149271739997,0.0,0.0,1.95,100.0,86.80788004717824,86.80788004717824,0.0,0.0,0.0,0.6666666666666666,0.0
BASE,RECOVERED_PATHS,6,45,3,1.95,100.0,131.2948277866494,131.2948277866494,0.0,0.0,0.0,0.3333333333333333,0.0,1.3,66.66666666666667,90.84791976687906,90.84791976687906,0.0,0.0,0.20703933747411998,0.3333333333333333,0.0,0.16536507125546432,8.480260064382799,18.2159445543394,18.2159445543394,0.0,0.0,0.33037432847826703,0.0,0.0,1.95,100.0,88.28535645343281,88.28535645343281,0.0,0.0,0.2314569381511913,0.6666666666666666,0.0
BASE,RECOVERED_PATHS,6,46,3,3.177966795616113,162.97265618544168,133.54185348544812,133.54185348544812,0.0,0.0,0.0,0.3333333333333333,0.0,1.3,66.66666666666667,91.940880429405,91.940880429405,0.0,0.0,0.10351966873705999,0.3333333333333333,0.0,0.8044279919382568,41.25271753529527,18.623923352103734,18.623923352103734,0.0,0.0,0.19822459708696036,0.0,0.0,1.95,100.0,89.9224762170346,89.9224762170346,0.0,0.0,0.15644011819920034,0.6666666666666666,0.0
BASE,RECOVERED_PATHS,6,47,3,3.9,200.0,136.97638293703915,136.97638293703915,0.0,0.0,0.0,0.6666666666666666,0.0,2.1102739568258633,108.21917727312099,93.84411504875659,93.84411504875659,0.0,0.0,0.10351966873705999,0.3333333333333333,0.0,1.2189923503940399,62.512428225335405,19.57861623971516,19.57861623971516,0.0,0.0,0.132149731391307,0.3333333333333333,0.0,1.95,100.0,91.69865386347993,91.69865386347993,0.0,0.0,0.08691117677733366,0.6666666666666666,0.0
BASE,RECOVERED_PATHS,6,48,3,3.9,200.0,140.41091238863018,140.41091238863018,0.0,0.0,0.0,0.6666666666666666,0.0,2.6,133.33333333333334,96.03003637380846,96.03003637380846,0.0,0.0,0.20703933747411998,0.6666666666666666,0.0,1.5599999999999998,80.0,21.00646650832384,21.00646650832384,0.0,0.0,0.06607486569565334,0.6666666666666666,0.0,2.084977844446556,106.92194074084904,93.6098093543718,93.6098093543718,0.0,0.0,0.08691117677733366,0.6666666666666666,0.0
B0001,NEW_FAILURES,1,1,82,5.8500000000000085,300.0,62.963615948051505,62.963615948051505,0.0,0.0,0.0,1.0,0.0,3.8999999999999986,200.0,53.89757893241362,53.89757893241362,0.0,0.0,0.0,1.0,0.0,2.3400000000000025,120.0,27.403908845222354,27.403908845222354,0.0,0.0,0.0,1.0,0.0,3.65625,187.5,36.15836378557879,36.15836378557879,0.0,0.0,0.0,1.0,0.0
B0001,NEW_FAILURES,1,2,82,5.8500000000000085,300.0,68.34814539964279,68.34814539964279,0.0,0.0,0.0,1.0,0.0,3.8999999999999986,200.0,57.48701992620234,57.48701992620234,0.0,0.0,0.0,1.0,0.0,2.3400000000000025,120.0,29.34745965104851,29.34745965104851,0.0,0.0,0.0,1.0,0.0,3.65625,187.5,39.55388025524686,39.55388025524686,0.0,0.0,0.0,1.0,0.0
B0001,NEW_FAILURES,1,3,82,5.8500000000000085,300.0,73.73267485123355,73.73267485123355,0.0,0.0,0.0,1.0,0.0,3.8999999999999986,200.0,61.07646091999132,61.07646091999132,0.0,0.0,0.0,1.0,0.0,2.3400000000000025,120.0,31.489235053961522,31.489235053961522,0.0,0.0,0.0,1.0,0.0,3.65625,187.5,42.94939672491488,42.94939672491488,0.0,0.0,0.0,1.0,0.0
B0001,NEW_FAILURES,1,4,82,5.8500000000000085,300.0,79.11720430282465,79.11720430282465,0.0,0.0,0.0,1.0,0.0,3.8999999999999986,200.0,64.35534290756887,64.35534290756887,0.0,0.0,0.0,1.0,0.0,2.3400000000000025,120.0,33.631010456874556,33.631010456874556,0.0,0.0,0.0,1.0,0.0,3.65625,187.5,46.34491319458275,46.34491319458275,0.0,0.0,0.0,1.0,0.0
B0001,NEW_FAILURES,1,5,82,5.8500000000000085,300.0,84.0362632060069,84.0362632060069,0.0,0.0,0.0,1.0,0.0,3.8999999999999986,200.0,67.01310688272407,67.01310688272407,0.0,0.0,0.0,1.0,0.0,2.3400000000000025,120.0,35.77278585978762,35.77278585978762,0.0,0.0,0.0,1.0,0.0,3.65625,187.5,49.47969613391886,49.47969613391886,0.0,0.0,0.0,1.0,0.0
B0001,NEW_FAILURES,1,6,82,5.8500000000000085,300.0,88.02438101237115,88.02438101237115,0.0,0.0,0.0,1.0,0.0,3.8999999999999986,200.0,67.88205098210288,67.88205098210288,0.0,0.0,0.0,1.0,0.0,2.3400000000000025,120.0,37.71633666561367,37.71633666561367,0.0,0.0,0.0,1.0,0.0,3.65625,187.5,52.09301201259082,52.09301201259082,0.0,0.0,0.0,1.0,0.0
B0001,NEW_FAILURES,1,7,82,5.8500000000000085,300.0,89.55481432313624,89.55481432313624,0.0,0.0,0.0,1.0,0.0,0.0,0.0,64.0932311063267,64.0932311063267,0.0,0.0,0.0,0.0,0.0,2.3400000000000025,120.0,39.263438277265784,39.263438277265784,0.0,0.0,0.0,1.0,0.0,3.65625,187.5,53.66339376993479,53.66339376993479,0.0,0.0,0.0,1.0,0.0
B0001,NEW_FAILURES,1,8,82,5.8500000000000085,300.0,90.0053559615926,90.0053559615926,0.0,0.0,0.0,1.0,0.0,0.0,0.0,61.06217520570553,61.06217520570553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.677641500570154,37.677641500570154,0.0,0.0,0.0,0.0,0.0,1.7064884689136088,87.51222917505694,52.76254693552842,52.76254693552842,0.0,0.0,0.0,0.0,0.0
B0001,NEW_FAILURES,2,9,82,2.694957955089961,138.20297205589551,88.84797783678441,88.38074722744754,0.46723060933685734,0.0,0.0,0.45121951219512196,0.0,1.7597560975609767,90.2439024390244,61.26913627221058,61.26913627221058,0.0,0.0,0.0,0.45121951219512196,0.0,1.0558536585365863,54.146341463414636,36.56153301482202,37.02876362415888,0.0,0.46723060933685734,0.0,0.45121951219512196,0.0,1.6497713414634145,84.60365853658537,52.32645003433582,52.32645003433582,0.0,0.0,0.0,0.45121951219512196,0.0
B0001,NEW_FAILURES,2,10,82,2.639634146341462,135.3658536585366,90.13043563434192,89.1602592410813,0.9701763932606062,0.0,0.0,0.45121951219512196,0.0,1.7597560975609767,90.2439024390244,61.7866563449269,61.7866563449269,0.0,0.0,0.0,0.45121951219512196,0.0,1.0558536585365863,54.146341463414636,35.28342505213969,36.2536014454003,0.0,0.9701763932606062,0.0,0.45121951219512196,0.0,1.6497713414634145,84.60365853658537,52.67255372413926,52.67255372413926,0.0,0.0,0.0,0.45121951219512196,0.0
B0001,NEW_FAILURES,2,11,82,2.639634146341462,135.3658536585366,90.96261322970089,90.90818758704751,0.05442564265339281,0.0,0.0,0.45121951219512196,0.0,1.7597560975609767,90.2439024390244,62.304176417643056,62.304176417643056,0.0,0.0,0.0,0.45121951219512196,0.0,1.0558536585365863,54.146341463414636,35.43248730054902,35.48691294320242,0.0,0.05442564265339281,0.0,0.45121951219512196,0.0,1.6497713414634145,84.60365853658537,53.279390944274695,53.279390944274695,0.0,0.0,0.0,0.45121951219512196,0.0
B0001,NEW_FAILURES,2,12,82,2.639634146341462,135.3658536585366,91.79696646088173,91.74036518240662,0.05660127847507904,0.0,0.0,0.45121951219512196,0.0,1.7597560975609767,90.2439024390244,62.66641698725371,62.66641698725371,0.0,0.0,0.0,0.45121951219512196,0.0,1.0558536585365863,54.146341463414636,35.63884129226264,35.69544257073772,0.0,0.05660127847507904,0.0,0.45121951219512196,0.0,1.6497713414634145,84.60365853658537,53.69850002257094,53.69850002257094,0.0,0.0,0.0,0.45121951219512196,0.0
B0001,NEW_FAILURES,2,13,82,2.639634146341462,135.3658536585366,92.16584914365362,92.10924786517855,0.05660127847507904,0.0,0.0,0.45121951219512196,0.0,1.7597560975609767,90.2439024390244,62.74915445127439,62.74915445127439,0.0,0.0,0.0,0.45121951219512196,0.0,1.0558536585365863,54.146341463414636,35.84519528397632,35.901796562451395,0.0,0.05660127847507904,0.0,0.45121951219512196,0.0,1.6497713414634145,84.60365853658537,53.80994353507559,53.80994353507559,0.0,0.0,0.0,0.45121951219512196,0.0
B0001,NEW_FAILURES,2,14,82,2.639634146341462,135.3658536585366,92.03421214145301,92.0126599995414,0.021552141911643126,0.0,0.0,0.45121951219512196,0.0,1.7597560975609767,90.2439024390244,62.55238880970487,62.55238880970487,0.0,0.0,0.0,0.45121951219512196,0.0,1.0558536585365863,54.146341463414636,35.88837381516641,35.90992595707805,0.0,0.021552141911643126,0.0,0.45121951219512196,0.0,1.6497713414634145,84.60365853658537,53.613721481788396,53.613721481788396,0.0,0.0,0.0,0.45121951219512196,0.0
B0001,NEW_FAILURES,2,15,82,2.639634146341462,135.3658536585366,91.42958479548666,91.41555244893206,0.014032346554612683,0.0,0.0,0.45121951219512196,0.0,1.7597560975609767,90.2439024390244,61.82767285757648,61.82767285757648,0.0,0.0,0.0,0.45121951219512196,0.0,1.0558536585365863,54.146341463414636,35.74084754462662,35.75487989118123,0.0,0.014032346554612683,0.0,0.45121951219512196,0.0,1.6497713414634145,84.60365853658537,53.10983386270941,53.10983386270941,0.0,0.0,0.0,0.45121951219512196,0.0
B0001,NEW_FAILURES,2,16,82,2.639634146341462,135.3658536585366,92.03672978155744,90.34545455455653,1.6912752270009193,0.0,0.0,0.45121951219512196,0.0,1.7597560975609767,90.2439024390244,60.48183889302558,60.48183889302558,0.0,0.0,0.0,0.45121951219512196,0.0,1.0558536585365863,54.146341463414636,33.7178537965536,35.40912902355452,0.0,1.6912752270009193,0.0,0.45121951219512196,0.0,1.6497713414634145,84.60365853658537,52.6737369615168,52.6737369615168,0.0,0.0,0.0,0.45121951219512196,0.0
B0001,NEW_FAILURES,3,17,82,4.066463414634148,208.53658536585365,103.36440768902702,91.68917004445052,11.675237644576583,0.0,0.6130587710751854,0.6951219512195121,0.0,2.663414634146344,136.58536585365854,47.729862633688946,60.48656544960797,0.8712024797856854,13.627905295704664,0.1363429783366156,0.6829268292682927,0.0,1.4268292682926844,73.17073170731707,32.967694688452625,33.655581213558825,2.50019369718105,3.1880802222872444,0.09669492540827318,0.6097560975609756,0.0,2.4969512195121952,128.0487804878049,54.58707875009134,52.817727053642734,1.8202558888557938,0.05090419240720222,0.2543741759336595,0.6829268292682927,0.0
B0001,NEW_FAILURES,3,18,82,3.995121951219514,204.8780487804878,103.54996401150828,103.38690880367932,0.16305520782897467,0.0,0.551752893967667,0.6829268292682927,0.0,2.5682926829268315,131.70731707317074,48.46969796039233,48.52650009092218,0.0,0.05680213052984343,0.09169881157345944,0.6585365853658537,0.0,1.4268292682926844,73.17073170731707,31.980252951283944,32.08650602858308,0.0,0.10625307729913122,0.16978953542475733,0.6097560975609756,0.0,2.363185975609756,121.1890243902439,54.832599711053426,54.832599711053426,0.0,0.0,0.22893675834029364,0.6463414634146342,0.0
B0001,NEW_FAILURES,3,19,82,3.995121951219514,204.8780487804878,105.57094760732691,104.89667207168294,0.674275535644003,0.0,0.3678352626451109,0.6829268292682927,0.0,2.378048780487807,121.95121951219512,49.64661419315175,49.68125681511132,0.0,0.03464262195957122,0.07574609907589756,0.6097560975609756,0.0,1.4268292682926844,73.17073170731707,30.700595275290386,31.340228188974816,0.0,0.6396329136844318,0.16317268662646098,0.6097560975609756,0.0,2.229420731707317,114.32926829268293,55.65024376632883,55.65024376632883,0.0,0.0,0.15262450556019513,0.6097560975609756,0.0
B0001,NEW_FAILURES,3,20,82,3.781097560975611,193.90243902439025,108.19372991803911,107.7172217787686,0.4765081392704963,0.0,0.22705880410192075,0.6463414634146342,0.0,2.352919909070489,120.66255943951215,50.64815851862507,51.124666657895574,0.0,0.4765081392704963,0.056809574306923176,0.5975609756097561,0.0,0.5473586317956592,28.06967342541843,29.87005122001813,29.87005122001813,0.0,0.0,0.10878179108430731,0.012195121951219513,0.0,2.229420731707317,114.32926829268293,57.03259849217707,57.03259849217707,0.0,0.0,0.09157470333611738,0.6097560975609756,0.0
B0001,NEW_FAILURES,3,21,82,3.781097560975611,193.90243902439025,111.44212327737972,110.74870993686439,0.6934133405153156,0.0,0.17029410307644022,0.6463414634146342,0.0,2.343264038326623,120.16738658085238,51.693815843487236,52.40817759406738,0.0,0.7143617505801586,0.03787304953794878,0.5975609756097561,0.0,0.23997938913784228,12.306635340402154,28.872225346522576,29.191428817777407,0.37420986926048905,0.6934133405153156,0.07252119405620495,0.012195121951219513,0.0,2.229420731707317,114.32926829268293,58.96687160080975,58.62671971949009,0.3401518813196707,0.0,0.068681027502088,0.6097560975609756,0.0
B0001,NEW_FAILURES,3,22,82,3.995121951219514,204.8780487804878,118.74362627597249,114.61983353383232,4.293750096406545,0.16995735426639877,0.11352940205096021,0.6829268292682927,0.0,2.425609756097563,124.39024390243902,49.534053021735986,53.82780311814255,0.0,4.293750096406545,0.01893652476897439,0.6219512195121951,0.0,0.5519383472657513,28.304530629012906,28.87300261896116,28.87300261896116,0.0,0.0,0.043512716433723,0.0,0.0,2.229420731707317,114.32926829268293,60.94271668385393,60.772759329587544,0.16995735426639877,0.0,0.045787351668058626,0.6097560975609756,0.0
B0001,NEW_FAILURES,3,23,82,5.350609756097568,274.390243902439,125.1183886426054,123.68553018468646,1.4328584579189192,0.0,0.056764701025480105,0.9146341463414634,0.0,2.663414634146344,136.58536585365854,51.41807492581219,51.90584517444007,0.0,0.48777024862786833,0.01893652476897439,0.6829268292682927,0.0,0.8022511490267739,41.1410845654755,28.980194994362382,29.307813051436508,0.0,0.32761805707412267,0.029008477622482026,0.0,0.0,3.2918628921616966,168.81348164931777,63.38181331106011,63.99928346327704,0.0,0.6174701522169281,0.025437417593365954,0.8780487804878049,0.0
B0001,NEW_FAILURES,3,24,82,5.778658536585374,296.3414634146341,132.39679871802386,130.48834133180728,1.9084573862165617,0.0,0.056764701025480105,0.9878048780487805,0.0,3.7509304797903824,192.35540922001962,54.13932510378724,54.58576044271829,0.0,0.4464353389310467,0.03787304953794878,0.9390243902439024,0.0,2.282926829268295,117.07317073170732,29.711264519337252,31.07940146535491,0.16593750886899597,1.5340744548866685,0.014504238811240976,0.975609756097561,0.0,3.611661585365854,185.21341463414635,66.66429368241954,66.7581787836874,0.0752362786977995,0.16912137996564144,0.025437417593365954,0.9878048780487805,0.0
B0001,NEW_FAILURES,4,25,73,5.769863013698637,295.8904109589041,133.20077758997053,133.0618999052439,3.1481789280137384,3.0093012432871626,0.14027879541091248,0.9863013698630136,0.0,3.6863013698630165,189.04109589041096,55.24437155066909,57.05390672287781,5.029567026890842,6.839102199099512,0.038288096656172874,0.9452054794520548,0.0,2.211780821917811,113.42465753424658,30.526974666278203,31.347409436075008,2.7841034432436764,3.604538213040473,0.016292432637284384,0.9452054794520548,0.0,3.606164383561644,184.93150684931507,70.53873118085293,68.04763892357406,6.814017436945606,4.322925179666719,0.08572061271189059,0.9863013698630136,0.0
B0001,NEW_FAILURES,4,26,73,5.689726027397267,291.7808219178082,138.49517246666431,138.49517246666431,0.0,0.0,0.07013939770545624,0.9726027397260274,0.0,3.7559821504490163,192.61446925379556,58.91672593267035,58.722189031263056,0.29287775055219456,0.09834084914489917,0.032394336356178124,0.958904109589041,0.0,2.153572319744852,110.43960614076153,32.12214575571641,32.31668265712371,0.09834084914489917,0.29287775055219456,0.03258486527456885,0.9041095890410958,0.0,3.5849795749222113,183.84510640626726,73.92369599278076,73.92369599278076,0.0,0.0,0.060718767337589276,0.9452054794520548,0.0
B0001,NEW_FAILURES,4,27,73,5.715511499002003,293.10315379497416,142.29098124418286,143.81535281496272,0.1661432981796644,1.6905148689595824,0.07013939770545624,0.9726027397260274,0.0,3.793150684931509,194.5205479452055,62.47390010013316,62.43335147508503,0.1379987998750726,0.09745017482696,0.03403386369437589,0.9726027397260274,0.0,2.243835616438359,115.06849315068493,33.97735728447734,34.18404920770512,0.09745017482696,0.304142098054737,0.016292432637284384,0.958904109589041,0.0,3.606164383561644,184.93150684931507,79.0203604823075,77.32984561334793,1.6905148689595824,0.0,0.060718767337589276,0.9863013698630136,0.0
B0001,NEW_FAILURES,4,28,73,5.689726027397267,291.7808219178082,147.6372169565698,147.58537612087676,0.17634909913132055,0.12450826343829836,0.07013939770545624,0.9726027397260274,0.0,3.7259875975718457,191.07628705496634,65.52802059235243,65.64683741267143,0.0,0.1188168203189797,0.06806772738875178,0.9452054794520548,0.0,2.1797260273972627,111.78082191780823,35.917618868612564,35.9751511474249,0.1188168203189797,0.17634909913132055,0.016292432637284384,0.9315068493150684,0.0,3.606164383561644,184.93150684931507,82.55101836631299,82.42651010287467,0.12450826343829836,0.0,0.060718767337589276,0.9863013698630136,0.0
B0001,NEW_FAILURES,4,29,73,5.613007005372377,287.846513096019,152.7055128465929,152.4595616605352,0.24595118605772875,0.0,0.14027879541091248,0.958904109589041,0.0,3.63287671232877,186.3013698630137,66.22443868252158,68.05479673461396,0.038099120279514245,1.8684571723718781,0.13613545477750355,0.9315068493150684,0.0,2.086746340679995,107.01263285538425,37.538382738505646,37.82243304484288,0.0,0.284050306337243,0.016292432637284384,0.8904109589041096,0.0,3.4559075342465753,177.22602739726028,87.45775104792969,85.58929387555779,1.8684571723718781,0.0,0.10383503566223085,0.9452054794520548,0.0
B0001,NEW_FAILURES,4,30,73,5.299839590177426,271.78664565012417,157.95551003138866,156.42402783395633,1.5314821974323192,0.0,0.2805575908218254,0.9041095890410958,0.0,3.2568039192754323,167.01558560386815,65.74698136307082,66.76374597917459,0.18685400599591054,1.2036186220996852,0.3135592779986978,0.8082191780821918,0.0,2.0709071630477385,106.20036733578134,38.82777482567125,39.2508563835331,0.013794747344303014,0.4368763052061474,0.038015676153663656,0.8767123287671232,0.0,3.362230700436799,172.42208720188714,89.84256606021029,89.93420208367698,0.20226942358650138,0.2939054470532014,0.1571544566384657,0.9178082191780822,0.0
B0001,NEW_FAILURES,4,31,73,5.208904109589046,267.1232876712329,160.17045531246282,159.49574106244935,0.6747142500135164,0.0,0.6508936107066348,0.8904109589041096,0.0,3.096924814243336,158.81665714068373,64.87452273848986,65.3533971497615,0.0,0.47887441127165253,0.29831084822371745,0.7808219178082192,0.0,1.7950684931506868,92.05479452054794,39.37158448555794,39.905976282781445,0.0,0.5343917972235124,0.07603135230732722,0.7671232876712328,0.0,3.2555650684931505,166.95205479452054,91.66512375780601,91.32657179932436,0.3385519584816485,0.0,0.31430891327693294,0.8904109589041096,0.0
B0001,NEW_FAILURES,4,32,73,4.724351746337263,242.27444853011593,159.98386585849298,160.3089657106398,0.5730822994595969,0.8981821516064371,0.813617013383293,0.7534246575342466,0.0,2.991780821917811,153.42465753424656,65.19564584396237,65.00948097864581,2.280498271631971,2.094333406315422,0.1742333188592981,0.7671232876712328,0.0,1.7424111580754809,89.35441836284508,39.59430691694201,39.64638347536322,0.9417483136433416,0.9938248720645524,0.11818460842548349,0.7397260273972602,0.0,2.8543243574921733,146.3756080765217,92.49601049882578,92.30499895357427,1.4982522497524793,1.3072407045009782,0.39288614159616586,0.7671232876712328,0.0684931506849315
B0001,NEW_FAILURES,5,33,34,5.164063151732854,264.8237513709157,164.69248725160335,154.10582325200554,12.183045534936838,1.596381535339016,0.25409215819029063,0.8823529411764706,0.0,3.441176470588237,176.47058823529412,80.36642749260464,71.97990034614932,9.377547542271687,0.9910203958163779,0.13701132626963825,0.8823529411764706,0.0,1.9296013242218961,98.95391406266128,30.206751053800282,41.162022307546806,0.034093419902755585,10.989364673649273,0.10027832558516823,0.8235294117647058,0.0,3.1185661764705883,159.9264705882353,79.93577941223363,87.95369930454024,2.1064844952180257,10.124404387524635,0.12269813192094177,0.8529411764705882,0.0
B0001,NEW_FAILURES,5,34,34,5.050359767532263,258.9928085913982,168.73960720896972,167.55239737956418,1.187209829405512,0.0,0.13690310247321705,0.8529411764705882,0.0,3.347382702327146,171.66065140139202,83.6976117297625,82.58118323110273,1.116428498659762,0.0,0.10960906101571058,0.8529411764705882,0.0,1.9173905558901434,98.32772081487909,29.701139147597637,30.840579042200268,0.0,1.1394398946026363,0.08022266046813471,0.7941176470588235,0.0,2.9034926470588234,148.89705882352942,80.48643547284573,81.65063390630836,0.0,1.1641984334626376,0.11502949867588236,0.7941176470588235,0.0
B0001,NEW_FAILURES,5,35,34,4.989705882352939,255.88235294117646,172.34000260056396,172.08647586164406,0.25352673891990263,0.0,0.21904496395714704,0.8529411764705882,0.0,3.3264705882352956,170.58823529411765,86.8773035167484,85.89145535416874,1.2393749014995705,0.25352673891990263,0.10960906101571058,0.8529411764705882,0.0,1.7894117647058834,91.76470588235294,29.474018987518896,30.713393889018462,0.0,1.2393749014995705,0.07520874418887609,0.7647058823529411,0.0,2.6046824989864668,133.57346148648548,82.14020744944486,82.14020744944486,0.0,0.0,0.09202359894070587,0.7058823529411765,0.0
B0001,NEW_FAILURES,5,36,34,4.889757657052838,250.75680292578667,174.87391212577177,175.58692302793804,0.0,0.7130109021662647,0.21904496395714704,0.7941176470588235,0.0,3.251800768746025,166.75901378184736,91.6737603393309,88.85489895118687,2.8188613881440547,0.0,0.12331019364267443,0.8235294117647058,0.0,1.7205882352941184,88.23529411764706,29.262589026219228,30.47167045696646,0.0,1.2090814307472342,0.06996162250128009,0.7352941176470589,0.0,2.5808823529411766,132.35294117647058,82.70224633073842,83.59901538596898,0.0,0.896769055230556,0.10858784675003295,0.7058823529411765,0.0
B0001,NEW_FAILURES,5,37,34,4.456997774836072,228.56398845313197,177.10390491302059,177.18251262863123,0.04550298857800471,0.12411070418865941,0.17895547006800583,0.7352941176470589,0.0,3.14555523819095,161.31052503543324,93.35733367183498,93.29026917635265,0.06706449548232293,0.0,0.14797223237120913,0.7941176470588235,0.0,1.7205882352941184,88.23529411764706,30.214737507088763,30.260240495666775,0.0,0.04550298857800471,0.06996162250128009,0.7352941176470589,0.0,2.5808823529411766,132.35294117647058,83.8923369357189,83.83529072701258,0.12411070418865941,0.06706449548232293,0.09048987229169413,0.7058823529411765,0.0
B0001,NEW_FAILURES,5,38,34,4.301470588235293,220.58823529411765,179.74403076777875,178.77683593377012,0.9671948340086353,0.0,0.16428372296786,0.7352941176470589,0.0,2.9934515415084,153.5103354619692,96.08212213450255,94.56689774531264,1.5152243891899009,0.0,0.1726342710997438,0.7647058823529411,0.0,1.582941176470589,81.17647058823529,28.411588503052617,30.894007726251154,0.0,2.4824192231985363,0.08745202812660009,0.6764705882352942,0.0,2.5808823529411766,132.35294117647058,84.74451147124306,84.74451147124306,0.0,0.0,0.11728557733353007,0.7058823529411765,0.0
B0001,NEW_FAILURES,5,39,34,4.989705882352939,255.88235294117646,181.6671071547318,181.6671071547318,0.0,0.0,0.19166434346250352,0.8529411764705882,0.0,3.3264705882352956,170.58823529411765,97.79797573069163,97.14333879507994,0.7492905784612425,0.09465364284956,0.21921812203142116,0.8529411764705882,0.0,1.7205882352941184,88.23529411764706,28.379986822830514,29.034623758442198,0.09465364284956,0.7492905784612425,0.09179460261721639,0.7352941176470589,0.0,2.5808823529411766,132.35294117647058,85.29842068485031,85.29842068485031,0.0,0.0,0.12668582120837235,0.7058823529411765,0.0
B0001,NEW_FAILURES,5,40,34,5.161764705882351,264.70588235294116,188.39745589446116,183.32415243729963,5.797298704827547,0.7239952476660324,0.21904496395714704,0.8823529411764706,0.058823529411764705,3.441176470588237,176.47058823529412,99.11784300535004,98.40758479170731,0.7102582136427206,0.0,0.2740226525392765,0.8823529411764706,0.029411764705882353,1.9270588235294128,98.82352941176471,27.61857434520344,29.00109535966937,0.0,1.3825210144659297,0.08162189291816,0.8235294117647058,0.0,2.9884543372610852,153.25406857749152,81.92266425503806,86.32370491137635,0.7239952476660324,5.1250359040043385,0.12269813192094177,0.7941176470588235,0.0
B0001,NEW_FAILURES,6,41,9,4.550000000000001,233.33333333333334,206.4383907026038,222.80594958665546,0.0,16.36755888405179,0.04270492002888678,0.7777777777777778,0.0,3.033333333333333,155.55555555555554,120.57829022425815,120.57829022425815,0.0,0.0,0.31055900621118,0.7777777777777778,0.0,1.8199999999999998,93.33333333333333,25.995097640957116,23.37095217836887,2.624145462588244,0.0,0.17619964185507556,0.7777777777777778,0.0,3.65625,187.5,76.10597015295674,62.36255673149329,13.743413421463545,0.0,0.2897039225911122,1.0,0.0
B0001,NEW_FAILURES,6,42,9,3.8272741318678647,196.2704683009162,203.13657746992428,206.56792342639085,0.3122574327106867,3.743603389177144,0.8266323224540556,0.5555555555555556,0.0,3.033333333333333,155.55555555555554,124.287709785421,121.95530885779856,2.527821853956833,0.19542092633445557,0.20703933747412,0.7777777777777778,0.0,1.5599999999999998,80.0,26.45154714661275,25.352602117768676,1.4112024615547667,0.3122574327106867,0.27531194039855555,0.6666666666666666,0.0,3.65625,187.5,77.67635191030074,77.67635191030074,0.0,0.0,0.26073353033200114,1.0,0.0
B0001,NEW_FAILURES,6,43,9,2.5999999999999996,133.33333333333334,203.05546711108872,203.05546711108872,0.0,0.0,0.33513879485443443,0.4444444444444444,0.0,2.5999999999999996,133.33333333333334,126.22949944659096,125.78349998555898,0.6111866252711022,0.16518716423913332,0.13802622498274666,0.6666666666666666,0.0,1.5599999999999998,80.0,25.583301714711176,26.029301175743147,0.16518716423913332,0.6111866252711022,0.24778074635869998,0.6666666666666666,0.0,3.65625,187.5,79.94202308186343,79.94202308186343,0.0,0.0,0.1738223535546667,1.0,0.0
