path_id,global_hour,stage,site,shortage_kg,system_total_inventory_kg,shortage_site_inventory_kg,other_site_inventory_kg,HTT_in_kg,HTT_out_kg,other_site_target_adjusted_surplus_kg,mechanism,causal_limit
9,25,4,1,0.930941096818,265.692560022,102.494557045,163.198002977,26.9664177132,0,163.198002977,local/spatial shortage,hourly accounting diagnostic; not causal proof
77,35,5,3,0.852365767474,489.25732254,37.8290548233,451.428267717,8.18180868536,0,149.214716771,local/spatial shortage,hourly accounting diagnostic; not causal proof
77,35,5,4,1.04293412133,489.25732254,125.995004182,363.262318358,0,0,112.509526417,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
77,36,5,1,1.86188219364,504.27232254,219.461418561,284.81090398,0,0,133.342279593,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
77,36,5,2,1.39751552795,504.27232254,107.540036289,396.732286251,0,0,103.429785188,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
77,36,5,3,0.792898388348,504.27232254,48.3508635086,455.921459032,0,0,153.707908086,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
77,36,5,4,1.23066226317,504.27232254,128.920004182,375.352318358,0,0,124.599526417,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
77,37,5,1,2.32735274204,519.28732254,225.311418561,293.97590398,0,0,142.507279593,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
77,37,5,2,1.67701863354,519.28732254,111.440036289,407.847286251,0,0,114.544785188,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
77,37,5,3,0.792898388348,519.28732254,50.6908635086,468.596459032,0,0,166.382908086,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
77,37,5,4,1.53832782896,519.28732254,131.845004182,387.442318358,0,0,136.689526417,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
77,38,5,1,2.79282329045,534.30232254,231.161418561,303.14090398,0,0,151.672279593,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
77,38,5,2,1.95652173913,534.30232254,115.340036289,418.962286251,0,0,125.659785188,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
77,38,5,3,0.991122985435,534.30232254,53.0308635086,481.271459032,0,0,179.057908086,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
77,38,5,4,1.84599339475,534.30232254,134.770004182,399.532318358,0,0,148.779526417,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
77,39,5,1,3.25829383886,549.31732254,237.011418561,312.30590398,0,0,160.837279593,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
77,39,5,2,2.48447204969,549.31732254,119.240036289,430.077286251,0,0,136.774785188,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
77,39,5,3,1.18934758252,549.31732254,55.3708635086,493.946459032,0,0,191.732908086,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
77,39,5,4,2.15365896054,549.31732254,137.695004182,411.622318358,0,0,160.869526417,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
77,40,5,1,0.797857052406,561.406415205,239.935511226,321.47090398,0,0,170.002279593,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
77,40,5,2,3.10559006211,561.406415205,123.140036289,438.266378916,0,0,144.963877853,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
77,40,5,3,1.38757217961,561.406415205,57.7108635086,503.695551697,0,0,201.482000751,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
77,40,5,4,2.08586824266,561.406415205,140.620004182,420.786411024,0,0,170.033619082,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
91,17,3,1,5.02708192282,310.161312068,120.182437884,189.978874183,26.1356785959,0,50.4733923898,local/spatial shortage,hourly accounting diagnostic; not causal proof
91,18,3,1,4.52437373053,318.488548794,152.16811648,166.320432314,0,0,33.8903881596,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
91,19,3,1,3.01624915369,328.46688487,158.01811648,170.44876839,0,0,36.5481521348,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
91,20,3,1,1.86188219364,338.832313708,163.86811648,174.964197228,0,0,39.5164751162,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
91,21,3,1,1.39641164523,349.687187392,169.71811648,179.969070912,0,0,42.7953571037,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
91,22,3,1,0.930941096818,362.035065284,175.56811648,186.466948803,0,0,46.3847980975,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
91,23,3,1,0.465470548409,375.059300604,181.41811648,193.641184124,0,0,49.9742390913,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
91,24,3,1,0.465470548409,388.994224464,187.26811648,201.726107984,0,0,54.5270299712,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
91,25,4,1,0.930941096818,404.009224464,193.11811648,210.891107984,0,47.7718092858,63.2185402072,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
91,25,4,2,0.310559006211,404.009224464,107.908137939,296.101086526,0,0,29.9153718915,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
91,25,4,3,0.198224597087,404.009224464,31.3239827123,372.685241752,0.505882381832,0,85.2019827345,local/spatial shortage,hourly accounting diagnostic; not causal proof
91,25,4,4,0.521467060664,404.009224464,71.6589873331,332.350237131,47.2659269039,0,82.8695840781,local/spatial shortage,hourly accounting diagnostic; not causal proof
91,26,4,1,0.465470548409,419.024224464,151.196307195,267.82791727,0,0,120.155349493,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
91,26,4,2,0.310559006211,419.024224464,111.808137939,307.216086526,0,0,59.1022284141,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
91,26,4,3,0.396449194174,419.024224464,34.1698650942,384.85435937,0,0,115.442956875,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
91,26,4,4,0.260733530332,419.024224464,121.849914237,297.174310227,0,0,65.7655136967,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
91,27,4,1,0.465470548409,434.039224464,157.046307195,276.99291727,0,0,129.320349493,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
91,27,4,2,0.310559006211,434.039224464,115.708137939,318.331086526,0,0,64.3672284141,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
91,27,4,3,0.198224597087,434.039224464,36.5098650942,397.52935937,0,0,122.267956875,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
91,27,4,4,0.260733530332,434.039224464,124.774914237,309.264310227,0,0,72.0055136967,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
91,28,4,1,0.465470548409,449.054224464,162.896307195,286.15791727,0,0,138.485349493,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
91,28,4,2,0.621118012422,449.054224464,119.608137939,329.446086526,0,0,69.6322284141,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
91,28,4,3,0.198224597087,449.054224464,38.8498650942,410.20435937,0,0,129.092956875,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
91,28,4,4,0.260733530332,449.054224464,127.699914237,321.354310227,0,0,78.2455136967,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
91,29,4,1,0.930941096818,464.069224464,168.746307195,295.32291727,0,0,147.650349493,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
91,29,4,2,1.24223602484,464.069224464,123.508137939,340.561086526,0,0,74.8972284141,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
91,29,4,3,0.198224597087,464.069224464,41.1898650942,422.87935937,0,0,135.917956875,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
91,29,4,4,0.521467060664,464.069224464,130.624914237,333.444310227,0,0,84.4855136967,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
91,30,4,1,1.86188219364,479.084224464,174.596307195,304.48791727,0,0,156.815349493,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
91,30,4,2,3.03105590062,479.084224464,127.408137939,351.676086526,0,0,85.4903718915,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
91,30,4,3,0.396449194174,479.084224464,43.5298650942,435.55435937,0,0,148.071100353,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
91,30,4,4,1.04293412133,479.084224464,133.549914237,345.534310227,0,0,96.0536571742,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
91,31,4,1,4.31956668923,494.099224464,180.446307195,313.65291727,0,0,165.980349493,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
91,31,4,2,3.78881987578,494.099224464,131.308137939,362.791086526,0,0,96.6053718915,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
91,31,4,3,0.792898388348,494.099224464,45.8698650942,448.22935937,0,0,160.746100353,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
91,31,4,4,2.08586824266,494.099224464,136.474914237,357.624310227,0,0,108.143657174,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
91,32,4,1,5.39945836154,509.114224464,186.296307195,322.81791727,0,0,175.145349493,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
91,32,4,2,3.03105590062,509.114224464,135.208137939,373.906086526,0,0,107.720371892,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
91,32,4,3,1.5857967767,509.114224464,48.2098650942,460.90435937,0,0,173.421100353,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
91,32,4,4,2.60733530332,509.114224464,139.399914237,369.714310227,0,0,120.233657174,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
107,17,3,1,5.02708192282,203.099209615,76.5271722959,126.572037319,39.2265419804,0,40.5193890684,local/spatial shortage,hourly accounting diagnostic; not causal proof
107,17,3,2,2.7950310559,203.099209615,54.2037901125,148.895419503,0,39.2265419804,16.506300803,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
107,17,3,3,1.5857967767,203.099209615,30.9429194459,172.156290169,0,0,38.6601535734,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
107,17,3,4,2.60733530332,203.099209615,41.4253277609,161.673881854,0,0,44.3892385865,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
107,18,3,1,4.52437373053,218.114209615,121.603714276,96.5104953389,0,0,15.5989958609,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
107,18,3,2,1.86335403727,218.114209615,18.8772481321,199.236961483,0,0,66.8478427835,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
107,18,3,3,2.47780746359,218.114209615,33.2829194459,184.831290169,0,0,56.4763023465,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
107,18,3,4,2.34660177299,218.114209615,44.3503277609,173.763881854,0,0,61.6203873595,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
107,19,3,1,3.01624915369,233.129209615,127.453714276,105.675495339,0,0,20.8639958609,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
107,19,3,2,1.24223602484,233.129209615,22.7772481321,210.351961483,0,0,77.9628427835,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
107,19,3,3,2.23002671723,233.129209615,35.6229194459,197.506290169,0,0,65.2513023465,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
107,19,3,4,1.56440118199,233.129209615,47.2753277609,185.853881854,0,0,69.8103873595,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
107,20,3,1,1.86188219364,246.851640659,133.303714276,113.547926383,0,0,27.4952781318,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
107,20,3,2,0.931677018634,246.851640659,26.6772481321,220.174392527,0,0,87.7852738274,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
107,20,3,3,1.48668447815,246.851640659,36.6703504898,210.181290169,0,0,76.6851535734,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
107,20,3,4,0.938640709195,246.851640659,50.2003277609,196.651312898,0,0,79.3666696304,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
107,21,3,1,1.39641164523,260.022735873,139.153714276,120.869021597,0,0,34.8163733456,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
107,21,3,2,0.621118012422,260.022735873,30.5772481321,229.445487741,0,0,97.0563690411,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
107,21,3,3,0.991122985435,260.022735873,37.1664457036,222.856290169,0,0,89.3601535734,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
107,21,3,4,0.703980531896,260.022735873,53.1253277609,206.897408112,0,0,89.6127648441,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
107,22,3,1,0.930941096818,273.745166917,145.003714276,128.74145264,0,0,42.6888043895,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
107,22,3,2,0.310559006211,273.745166917,34.4772481321,239.267918785,0,0,106.878800085,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
107,22,3,3,0.594673791261,273.745166917,38.2138767475,235.531290169,0,0,102.035153573,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
107,22,3,4,0.469320354598,273.745166917,56.0503277609,217.694839156,0,0,100.410195888,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
107,23,3,1,0.465470548409,287.737143968,150.853714276,136.883429692,0,0,50.8307814407,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
107,23,3,2,0.310559006211,287.737143968,38.3772481321,249.359895836,0,0,116.970777136,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
107,23,3,3,0.396449194174,287.737143968,39.5308537987,248.206290169,0,0,114.710153573,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
107,23,3,4,0.260733530332,287.737143968,58.9753277609,228.761816207,0,0,111.477172939,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
107,24,3,1,0.465470548409,302.752143968,156.703714276,146.048429692,4.2242380032,0,59.9957814407,local/spatial shortage,hourly accounting diagnostic; not causal proof
107,24,3,2,0.621118012422,302.752143968,42.2772481321,260.474895836,0,0.214769742014,128.085777136,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
107,24,3,3,0.198224597087,302.752143968,41.8708537987,260.881290169,0,4.2242380032,127.385153573,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
107,24,3,4,0.260733530332,302.752143968,61.9003277609,240.851816207,0.214769742014,0,123.567172939,local/spatial shortage,hourly accounting diagnostic; not causal proof
116,25,4,3,0.198224597087,264.959843522,5.280310087,259.679533435,5.84147014394,0,209.666482349,local/spatial shortage,hourly accounting diagnostic; not causal proof
116,25,4,4,0.521467060664,264.959843522,52.7485808462,212.211262676,11.5498265046,0,178.564643234,local/spatial shortage,hourly accounting diagnostic; not causal proof
116,26,4,1,0.465470548409,279.664284516,137.115228413,142.549056103,0,0,103.991699506,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
116,26,4,3,0.396449194174,279.664284516,13.4617802309,266.202504285,0,0,216.189453199,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
116,26,4,4,0.260733530332,279.664284516,67.2234073509,212.440877165,0,0,175.891930999,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
116,27,4,1,0.465470548409,294.368725509,142.965228413,151.403497097,0,0,112.846140499,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
116,27,4,3,0.198224597087,294.368725509,15.8017802309,278.566945278,0,0,228.553894192,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
116,27,4,4,0.260733530332,294.368725509,70.1484073509,224.220318158,0,0,187.671371993,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
116,28,4,1,0.465470548409,308.762607497,148.815228413,159.947379084,0,0,121.390022487,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
116,28,4,3,0.198224597087,308.762607497,18.1417802309,290.620827266,0,0,240.60777618,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
116,28,4,4,0.260733530332,308.762607497,73.0734073509,235.689200146,0,0,199.14025398,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
116,29,4,1,0.203943179578,321.808373555,153.938230496,167.870143059,0,0,129.312786462,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
116,29,4,3,0.198224597087,321.808373555,20.4817802309,301.326593324,0,0,251.313542238,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
116,29,4,4,0.521467060664,321.808373555,75.9984073509,245.809966204,0,0,209.261020038,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
116,30,4,1,1.86188219364,333.792317654,159.788230496,174.004087159,0,0,135.446730561,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
116,30,4,3,0.396449194174,333.792317654,22.8217802309,310.970537423,0,0,260.957486337,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
116,30,4,4,1.04293412133,333.792317654,78.9234073509,254.868910303,0,0,218.319964138,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
116,31,4,1,4.31956668923,345.018497778,165.638230496,179.380267283,0,0,140.822910686,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
116,31,4,3,0.792898388348,345.018497778,25.1617802309,319.856717548,0,0,269.843666462,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
116,31,4,4,2.08586824266,345.018497778,81.8484073509,263.170090428,0,0,226.621144262,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
116,32,4,1,5.39945836154,357.002441878,171.488230496,185.514211382,0,0,146.956854785,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
116,32,4,3,1.5857967767,357.002441878,27.5017802309,329.500661647,0,0,279.487610561,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
116,32,4,4,2.60733530332,357.002441878,84.7734073509,272.229034527,0,0,235.680088361,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
152,25,4,1,0.930941096818,266.201343625,120.340688073,145.860655552,14.8605986681,0,0,local/spatial shortage,hourly accounting diagnostic; not causal proof
152,25,4,2,0.310559006211,266.201343625,76.7081379386,189.493205686,0,25.7963304053,0,local/spatial shortage,hourly accounting diagnostic; not causal proof
152,25,4,3,0.198224597087,266.201343625,16.403936767,249.797406858,0,0,0,local/spatial shortage,hourly accounting diagnostic; not causal proof
152,25,4,4,0.521467060664,266.201343625,52.7485808462,213.452762779,10.9357317373,0,0,local/spatial shortage,hourly accounting diagnostic; not causal proof
152,26,4,1,0.465470548409,281.216343625,141.051286741,140.165056884,0,0,0,local/spatial shortage,hourly accounting diagnostic; not causal proof
152,26,4,2,0.310559006211,281.216343625,54.8118075333,226.404536092,0,0,0,local/spatial shortage,hourly accounting diagnostic; not causal proof
152,26,4,3,0.396449194174,281.216343625,18.743936767,262.472406858,0,0,0,local/spatial shortage,hourly accounting diagnostic; not causal proof
152,26,4,4,0.260733530332,281.216343625,66.6093125835,214.607031041,0,0,0,local/spatial shortage,hourly accounting diagnostic; not causal proof
152,27,4,1,0.465470548409,296.231343625,146.901286741,149.330056884,0,0,0,local/spatial shortage,hourly accounting diagnostic; not causal proof
152,27,4,2,0.310559006211,296.231343625,58.7118075333,237.519536092,0,0,0,local/spatial shortage,hourly accounting diagnostic; not causal proof
152,27,4,3,0.198224597087,296.231343625,21.083936767,275.147406858,0,0,0,local/spatial shortage,hourly accounting diagnostic; not causal proof
152,27,4,4,0.260733530332,296.231343625,69.5343125835,226.697031041,0,0,0,local/spatial shortage,hourly accounting diagnostic; not causal proof
152,28,4,1,0.465470548409,311.246343625,152.751286741,158.495056884,0,0,0,local/spatial shortage,hourly accounting diagnostic; not causal proof
152,28,4,2,0.621118012422,311.246343625,62.6118075333,248.634536092,0,0,0,local/spatial shortage,hourly accounting diagnostic; not causal proof
152,28,4,3,0.198224597087,311.246343625,23.423936767,287.822406858,0,0,0,local/spatial shortage,hourly accounting diagnostic; not causal proof
152,28,4,4,0.260733530332,311.246343625,72.4593125835,238.787031041,0,0,0,local/spatial shortage,hourly accounting diagnostic; not causal proof
152,29,4,1,0.930941096818,326.261343625,158.601286741,167.660056884,0,0,0,local/spatial shortage,hourly accounting diagnostic; not causal proof
152,29,4,2,1.24223602484,326.261343625,66.5118075333,259.749536092,0,0,0,local/spatial shortage,hourly accounting diagnostic; not causal proof
152,29,4,3,0.198224597087,326.261343625,25.763936767,300.497406858,0,0,0,local/spatial shortage,hourly accounting diagnostic; not causal proof
152,29,4,4,0.521467060664,326.261343625,75.3843125835,250.877031041,0,0,0,local/spatial shortage,hourly accounting diagnostic; not causal proof
152,30,4,1,1.86188219364,341.276343625,164.451286741,176.825056884,0.690035195402,0,0,local/spatial shortage,hourly accounting diagnostic; not causal proof
152,30,4,2,3.03105590062,341.276343625,70.4118075333,270.864536092,0,0,0,local/spatial shortage,hourly accounting diagnostic; not causal proof
152,30,4,3,0.396449194174,341.276343625,28.103936767,313.172406858,0,0.690035195402,0,local/spatial shortage,hourly accounting diagnostic; not causal proof
152,30,4,4,1.04293412133,341.276343625,78.3093125835,262.967031041,0,0,0,local/spatial shortage,hourly accounting diagnostic; not causal proof
152,31,4,1,4.31956668923,356.291343625,170.991321936,185.300021688,0,0,0,local/spatial shortage,hourly accounting diagnostic; not causal proof
152,31,4,2,3.78881987578,356.291343625,74.3118075333,281.979536092,0,0,2.42834149596,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
152,31,4,3,0.792898388348,356.291343625,29.7539015716,326.537442053,0,0,2.42834149596,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
152,31,4,4,2.08586824266,356.291343625,81.2343125835,275.057031041,0,0,2.42834149596,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
152,32,4,1,5.39945836154,371.306343625,176.841321936,194.465021688,0,0,2.33293703837,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
152,32,4,2,3.03105590062,371.306343625,78.2118075333,293.094536092,0,0,10.6112785343,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
152,32,4,3,1.5857967767,371.306343625,32.0939015716,339.212442053,0,0,10.6112785343,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
152,32,4,4,2.60733530332,371.306343625,84.1593125835,287.147031041,0,0,8.27834149596,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
193,25,4,1,0.930941096818,385.291092961,149.294557045,235.996535916,26.0301190413,0,172.171967295,local/spatial shortage,hourly accounting diagnostic; not causal proof
193,26,4,1,0.465470548409,399.33835123,181.174676086,218.163675144,0,0,154.339106523,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
193,27,4,1,0.465470548409,413.583834097,187.024676086,226.55915801,0,0,162.734589389,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
193,28,4,1,0.465470548409,427.518757957,192.874676086,234.644081871,0,0,170.819513249,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
193,29,4,1,0.930941096818,440.571830274,198.724676086,241.847154188,0,0,178.022585567,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
193,30,4,1,1.86188219364,451.116391058,204.574676086,246.541714972,0,0,182.717146351,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
193,31,4,1,4.24717096939,459.391408831,210.352280366,249.039128465,0,0,185.214559844,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
193,33,5,2,1.55279503106,470.392327557,93.584239101,376.808088456,4.69178403674,0,228.025119705,local/spatial shortage,hourly accounting diagnostic; not causal proof
193,33,5,3,1.70473153495,470.392327557,34.975326759,435.417000798,8.53272314026,0,291.543427966,local/spatial shortage,hourly accounting diagnostic; not causal proof
193,34,5,1,0.955960344052,482.732267508,216.811862918,265.92040459,0,0,202.095835969,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
193,34,5,2,1.24223602484,482.732267508,102.176023138,380.55624437,0,0,231.773275618,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
193,34,5,3,1.36378522796,482.732267508,45.8480498992,436.884217608,0,0,293.010644776,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
193,35,5,2,1.24223602484,495.467367505,106.076023138,389.391344367,0,0,240.608375615,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
193,35,5,3,0.852365767474,495.467367505,48.1880498992,447.279317605,0,0,303.405744773,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
193,35,5,4,0.624916312052,495.467367505,120.403313744,375.064053761,0,0,245.919459131,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
193,36,5,2,1.39751552795,508.620485311,109.976023138,398.644462173,0,0,249.861493422,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
193,36,5,3,0.792898388348,508.620485311,50.5280498992,458.092435412,0,0,314.21886258,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
193,36,5,4,1.23066226317,508.620485311,123.328313744,385.292171567,0,0,256.147576937,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
193,37,5,2,1.67701863354,519.76980474,113.876023138,405.893781602,0,0,257.110812851,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
193,37,5,3,0.792898388348,519.76980474,52.8680498992,466.901754841,0,0,323.028182009,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
193,38,5,2,1.95652173913,530.145988055,117.776023138,412.369964917,0,0,263.586996166,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
193,38,5,3,0.991122985435,530.145988055,55.2080498992,474.937938156,0,0,331.064365324,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
193,39,5,2,2.48447204969,539.749035255,121.676023138,418.073012118,0,0,269.290043366,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
193,39,5,3,1.18934758252,539.749035255,57.5480498992,482.200985356,0,0,338.327412524,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
193,40,5,2,3.10559006211,548.954402626,125.576023138,423.378379488,0,0,274.595410736,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
193,40,5,3,1.38757217961,548.954402626,59.8880498992,489.066352726,0,0,345.192779894,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
216,25,4,1,0.930941096818,266.201343625,104.86859269,161.332750934,23.8505806157,0,9.42263281298,local/spatial shortage,hourly accounting diagnostic; not causal proof
216,25,4,2,0.310559006211,266.201343625,69.7007360816,196.500607543,0,17.4449164052,0,local/spatial shortage,hourly accounting diagnostic; not causal proof
216,25,4,3,0.198224597087,266.201343625,31.8760321496,234.325311475,0,0,9.42263281298,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
216,25,4,4,0.521467060664,266.201343625,59.7559827032,206.445360922,0,6.40566421052,9.42263281298,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
216,26,4,1,0.465470548409,281.216343625,134.569173306,146.647170319,0,0,0,local/spatial shortage,hourly accounting diagnostic; not causal proof
216,26,4,2,0.310559006211,281.216343625,56.1558196765,225.060523948,0,0,0,local/spatial shortage,hourly accounting diagnostic; not causal proof
216,26,4,3,0.396449194174,281.216343625,34.2160321496,247.000311475,0,0,0,local/spatial shortage,hourly accounting diagnostic; not causal proof
216,26,4,4,0.260733530332,281.216343625,56.2753184927,224.941025132,0,0,0,local/spatial shortage,hourly accounting diagnostic; not causal proof
216,27,4,1,0.465470548409,296.231343625,140.419173306,155.812170319,0,0,2.18895919141,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
216,27,4,2,0.310559006211,296.231343625,60.0558196765,236.175523948,0,0,2.18895919141,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
216,27,4,3,0.198224597087,296.231343625,36.5560321496,259.675311475,0,0,0,local/spatial shortage,hourly accounting diagnostic; not causal proof
216,27,4,4,0.260733530332,296.231343625,59.2003184927,237.031025132,0,0,2.18895919141,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
216,28,4,1,0.465470548409,311.246343625,146.269173306,164.977170319,0,0,8.20667559924,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
216,28,4,2,0.621118012422,311.246343625,63.9558196765,247.290523948,0,0,4.52895919141,HTT/transport-related candidate,hourly accounting diagnostic; not causal proof
