candidate,stage,hour_in_stage,global_hour,site,bus,Pmax_kW,P_EL_kW,Pmax_utilization,production_kg,begin_inventory_kg,inventory_pre_HTT_kg,end_inventory_kg,tank_capacity_kg,tank_headroom_kg,ordinary_demand_kg,ordinary_served_kg,ordinary_shortage_kg,HTT_in_kg,HTT_out_kg,site_voltage_pu,P_EL_ge90pct,P_EL_ge99pct,tank_binding
ARM-B0001,5,6,38,2,14,200,0,0,0,21.8503739634695,19.893852224339,19.893852224339,200,180.106147775661,1.95652173913043,1.95652173913043,0,0,0,0.936342889846972,0,0,0
ARM-B0001,5,7,39,2,14,200,0,0,0,19.893852224339,17.4093801746496,17.4093801746496,200,182.59061982535,2.48447204968944,2.48447204968944,0,0,0,0.939753770789519,0,0,0
ARM-B0001,5,8,40,2,14,200,0,0,0,17.4093801746496,14.3037901125378,14.3037901125378,200,185.696209887462,3.1055900621118,3.1055900621118,0,0,0,0.938472382903484,0,0,0
ARM-B0001,5,1,33,3,18,120,0,0,0,14.6776415005701,12.9729099656223,12.9729099656223,100,87.0270900343777,1.70473153494786,1.70473153494786,0,0,0,0.933695183382614,0,0,0
ARM-B0001,5,2,34,3,18,120,0,0,0,12.9729099656223,11.609124737664,11.609124737664,100,88.390875262336,1.36378522795829,1.36378522795829,0,0,0,0.934506838151662,0,0,0
ARM-B0001,5,3,35,3,18,120,0,0,0,11.609124737664,10.75675897019,10.75675897019,100,89.24324102981,0.852365767473929,0.852365767473929,0,0,0,0.932348215697739,0,0,0
ARM-B0001,5,4,36,3,18,120,0,0,0,10.75675897019,9.96386058184221,9.96386058184221,100,90.0361394181578,0.792898388347841,0.792898388347841,0,0,0,0.932029559840564,0,0,0
ARM-B0001,5,5,37,3,18,120,0,0,0,9.96386058184221,9.17096219349436,9.17096219349436,100,90.8290378065056,0.792898388347841,0.792898388347841,0,0,0,0.932031097678759,0,0,0
ARM-B0001,5,6,38,3,18,120,0,0,0,9.17096219349436,8.17983920805956,8.17983920805956,100,91.8201607919404,0.991122985434801,0.991122985434801,0,0,0,0.932999291691874,0,0,0
ARM-B0001,5,7,39,3,18,120,0,0,0,8.17983920805956,6.9904916255378,6.9904916255378,100,93.0095083744622,1.18934758252176,1.18934758252176,0,0,0,0.93679221777158,0,0,0
ARM-B0001,5,8,40,3,18,120,0,0,0,6.9904916255378,5.60291944592908,5.60291944592908,100,94.3970805540709,1.38757217960872,1.38757217960872,0,0,0,0.93526856944726,0,0,0
ARM-B0001,5,1,33,4,31,187.5,0,0,0,28.3685584666148,26.2826902239587,26.2826902239587,200,173.717309776041,2.08586824265601,2.08586824265601,0,0,0,0.937150630561584,0,0,0
ARM-B0001,5,2,34,4,31,187.5,0,0,0,26.2826902239587,24.9790225722987,24.9790225722987,200,175.020977427701,1.30366765166,1.30366765166,0,0,0,0.937559696080622,0,0,0
ARM-B0001,5,3,35,4,31,187.5,0,0,0,24.9790225722987,23.9360884509707,23.9360884509707,200,176.063911549029,1.042934121328,1.042934121328,0,0,0,0.934867934583353,0,0,0
ARM-B0001,5,4,36,4,31,187.5,0,0,0,23.9360884509707,22.7054261878037,22.7054261878037,200,177.294573812196,1.23066226316704,1.23066226316704,0,0,0,0.9335609229386,0,0,0
ARM-B0001,5,5,37,4,31,187.5,0,0,0,22.7054261878037,21.1670983588449,21.1670983588449,200,178.832901641155,1.5383278289588,1.5383278289588,0,0,0,0.932988021271496,0,0,0
ARM-B0001,5,6,38,4,31,187.5,0,0,0,21.1670983588449,19.3211049640943,19.3211049640943,200,180.678895035906,1.84599339475056,1.84599339475056,0,0,0,0.932442286835158,0,0,0
ARM-B0001,5,7,39,4,31,187.5,0,0,0,19.3211049640943,17.167446003552,17.167446003552,200,182.832553996448,2.15365896054233,2.15365896054233,0,0,0,0.9353965009238,0,0,0
ARM-B0001,5,8,40,4,31,187.5,0,0,0,17.167446003552,15.081577760896,15.081577760896,200,184.918422239104,2.08586824265601,2.08586824265601,0,0,0,0.93462508263946,0,0,0
ARM-B0001,6,1,41,1,24,300,0,0,0,18.3824378844091,13.3553559615925,13.3553559615925,300,286.644644038407,5.02708192281652,5.02708192281652,0,0,0,0.978107087433679,0,0,0
ARM-B0001,6,2,42,1,24,300,0,0,0,13.3553559615925,8.83098223105768,8.83098223105768,300,291.169017768942,4.52437373053487,4.52437373053487,0,0,0,0.978617935865678,0,0,0
ARM-B0001,6,3,43,1,24,300,0,0,0,8.83098223105768,5.81473307736777,5.81473307736777,300,294.185266922632,3.01624915368991,3.01624915368991,0,0,0,0.977471414178767,0,0,0
ARM-B0001,6,4,44,1,24,300,0,0,0,5.81473307736777,3.95285088373202,3.95285088373202,300,296.047149116268,1.86188219363575,1.86188219363575,0,0,0,0.974247247050156,0,0,0
ARM-B0001,6,5,45,1,24,300,0,0,0,3.95285088373202,2.55643923850521,2.55643923850521,300,297.443560761495,1.39641164522681,1.39641164522681,0,0,0,0.973599205346691,0,0,0
ARM-B0001,6,6,46,1,24,300,0,0,0,2.55643923850521,1.62549814168733,1.62549814168733,300,298.374501858313,0.930941096817874,0.930941096817874,0,0,0,0.974247247050156,0,0,0
ARM-B0001,6,7,47,1,24,300,0,0,0,1.62549814168733,1.1600275932784,1.1600275932784,300,298.839972406722,0.465470548408937,0.465470548408937,0,0,0,0.974563915357715,0,0,0
ARM-B0001,6,8,48,1,24,300,0,0,0,1.1600275932784,0.694557044869458,0.694557044869458,300,299.305442955131,0.465470548408937,0.465470548408937,0,0,0,0.976576647204817,0,0,0
ARM-B0001,6,1,41,2,14,200,0,0,0,14.3037901125378,11.5087590566372,7.1508924989465,200,192.849107501054,2.79503105590062,2.79503105590062,0,0,4.35786655769067,0.937777793160594,0,0,0
ARM-B0001,6,2,42,2,14,200,0,0,0,7.1508924989465,5.28753846167942,5.28753846167942,200,194.712461538321,1.86335403726708,1.86335403726708,0,0,0,0.938378923913478,0,0,0
ARM-B0001,6,3,43,2,14,200,0,0,0,5.28753846167942,4.0453024368347,4.0453024368347,200,195.954697563165,1.24223602484472,1.24223602484472,0,0,0,0.933667463683105,0,0,0
ARM-B0001,6,4,44,2,14,200,0,0,0,4.0453024368347,3.11362541820116,3.11362541820116,200,196.886374581799,0.93167701863354,0.93167701863354,0,0,0,0.923309231212958,0,0,0
ARM-B0001,6,5,45,2,14,200,0,0,0,3.11362541820116,2.4925074057788,2.4925074057788,200,197.507492594221,0.62111801242236,0.62111801242236,0,0,0,0.921323983730229,0,0,0
ARM-B0001,6,6,46,2,14,200,0,0,0,2.4925074057788,2.18194839956762,2.18194839956762,200,197.818051600432,0.31055900621118,0.31055900621118,0,0,0,0.923309231212958,0,0,0
ARM-B0001,6,7,47,2,14,200,0,0,0,2.18194839956762,1.87138939335644,1.87138939335644,200,198.128610606644,0.31055900621118,0.31055900621118,0,0,0,0.924278259268741,0,0,0
ARM-B0001,6,8,48,2,14,200,0,0,0,1.87138939335644,1.25027138093408,1.25027138093408,200,198.749728619066,0.62111801242236,0.62111801242236,0,0,0,0.930421081723434,0,0,0
ARM-B0001,6,1,41,3,18,120,0,0,0,5.60291944592908,4.0171226692334,8.37498922692407,100,91.6250107730759,1.58579677669568,1.58579677669568,0,4.35786655769067,0,0.934353864330492,0,0,0
ARM-B0001,6,2,42,3,18,120,0,0,0,8.37498922692407,5.89718176333707,5.89718176333707,100,94.1028182366629,2.477807463587,2.477807463587,0,0,0,0.934719750392014,0,0,0
ARM-B0001,6,3,43,3,18,120,0,0,0,5.89718176333707,3.66715504610876,3.66715504610876,100,96.3328449538912,2.2300267172283,2.2300267172283,0,0,0,0.929315773171461,0,0,0
ARM-B0001,6,4,44,3,18,120,0,0,0,3.66715504610876,2.18047056795656,2.18047056795656,100,97.8195294320434,1.4866844781522,1.4866844781522,0,0,0,0.918067572956939,0,0,0
ARM-B0001,6,5,45,3,18,120,0,0,0,2.18047056795656,1.18934758252176,1.18934758252176,100,98.8106524174782,0.991122985434801,0.991122985434801,0,0,0,0.915940163768486,0,0,0
ARM-B0001,6,6,46,3,18,120,0,0,0,1.18934758252176,0.594673791260881,0.594673791260881,100,99.4053262087391,0.594673791260881,0.594673791260881,0,0,0,0.918067572956939,0,0,0
ARM-B0001,6,7,47,3,18,120,0,0,0,0.594673791260881,0.19822459708696,0.19822459708696,100,99.801775402913,0.396449194173921,0.396449194173921,0,0,0,0.919105863079785,0,0,0
ARM-B0001,6,8,48,3,18,120,0,0,0,0.19822459708696,0,0,100,100,0.19822459708696,0.19822459708696,0,0,0,0.925685799078383,0,0,0
ARM-B0001,6,1,41,4,31,187.5,0,0,0,15.081577760896,12.474242457576,12.474242457576,200,187.525757542424,2.60733530332001,2.60733530332001,0,0,0,0.934510174314166,0,0,0
ARM-B0001,6,2,42,4,31,187.5,0,0,0,12.474242457576,10.127640684588,10.127640684588,200,189.872359315412,2.34660177298801,2.34660177298801,0,0,0,0.936064849522856,0,0,0
ARM-B0001,6,3,43,4,31,187.5,0,0,0,10.127640684588,8.56323950259598,8.56323950259598,200,191.436760497404,1.564401181992,1.564401181992,0,0,0,0.932540321529529,0,0,0
ARM-B0001,6,4,44,4,31,187.5,0,0,0,8.56323950259598,7.62459879340078,7.62459879340078,200,192.375401206599,0.938640709195203,0.938640709195203,0,0,0,0.922608220694844,0,0,0
ARM-B0001,6,5,45,4,31,187.5,0,0,0,7.62459879340078,6.92061826150438,6.92061826150438,200,193.079381738496,0.703980531896402,0.703980531896402,0,0,0,0.920604012870456,0,0,0
ARM-B0001,6,6,46,4,31,187.5,0,0,0,6.92061826150438,6.45129790690677,6.45129790690677,200,193.548702093093,0.469320354597601,0.469320354597601,0,0,0,0.922608220694844,0,0,0
ARM-B0001,6,7,47,4,31,187.5,0,0,0,6.45129790690677,6.19056437657477,6.19056437657477,200,193.809435623425,0.260733530332001,0.260733530332001,0,0,0,0.92358648741973,0,0,0
ARM-B0001,6,8,48,4,31,187.5,0,0,0,6.19056437657477,5.92983084624277,5.92983084624277,200,194.070169153757,0.260733530332001,0.260733530332001,0,0,0,0.929787631267956,0,0,0
