method,bus,global_hour,observed_records,mean_voltage_pu,q01_voltage_pu,q05_voltage_pu,q50_voltage_pu,minimum_voltage_pu,lower_bound_hit_frequency,lower_bound_hit_count,unit_note
saa,6,20,7936,0.952194706993721,0.946245427575739,0.946245427575739,0.953104848854037,0.946245427575739,0,0,p.u.
saa,6,21,7936,0.951011135312299,0.945444571961547,0.945444571961547,0.95191117044888,0.945444571961547,0,0,p.u.
saa,6,22,7936,0.950543041400903,0.946245427575739,0.946245427575739,0.951954897269523,0.946245427575739,0,0,p.u.
saa,6,23,7936,0.946711498752164,0.946636716273643,0.946636716273643,0.946636716273643,0.946636716273643,0,0,p.u.
saa,6,24,7936,0.949625402338231,0.949624833748259,0.949624833748259,0.949624833748259,0.949624833748259,0,0,p.u.
saa,6,25,5788,0.955056557675033,0.954825525936942,0.954825525936942,0.954825525936942,0.954825525936942,0,0,p.u.
saa,6,26,5788,0.957252306148063,0.957045742688954,0.957045742688954,0.957045742688954,0.957045742688954,0,0,p.u.
saa,6,27,5788,0.958005549525974,0.957771489841691,0.957771489841691,0.957771489841691,0.957771489841691,0,0,p.u.
saa,6,28,5788,0.958742669728254,0.958509858909306,0.958509858909306,0.958509858909306,0.958509858909306,0,0,p.u.
saa,6,29,5788,0.959900568142144,0.958957873546744,0.958957873546744,0.958957873546744,0.958957873546744,0,0,p.u.
saa,6,30,5788,0.961853771046076,0.959984893303986,0.959984893303986,0.959984893303986,0.959984893303986,0,0,p.u.
saa,6,31,5788,0.964080528221296,0.960721561246873,0.960721561246873,0.964724870898312,0.960721561246873,0,0,p.u.
saa,6,32,5788,0.964186668658183,0.958509858909306,0.958509858909306,0.966203410546373,0.958509858909306,0,0,p.u.
saa,6,33,2476,0.959717544416232,0.954076461943631,0.954076461943631,0.961805477297766,0.954076461943631,0,0,p.u.
saa,6,34,2476,0.960453948978531,0.954336649374676,0.954336649374676,0.962063574440271,0.954336649374676,0,0,p.u.
saa,6,35,2476,0.958944596719447,0.952733327972564,0.952733327972564,0.960473151709502,0.952733327972564,0,0,p.u.
saa,6,36,2476,0.958337648564427,0.951980245024653,0.951980245024653,0.959726142106332,0.951980245024653,0,0,p.u.
saa,6,37,2476,0.958137744225335,0.951655081588805,0.951655081588805,0.959403603932621,0.951655081588805,0,0,p.u.
saa,6,38,2476,0.957945419825782,0.951378269009612,0.951378269009612,0.959129027643743,0.951378269009612,0,0,p.u.
saa,6,39,2476,0.959459068385695,0.953184697702907,0.953184697702907,0.960920885848616,0.953184697702907,0,0,p.u.
saa,6,40,2476,0.958732496146224,0.952694611121136,0.952694611121136,0.960434746864335,0.952694611121136,0,0,p.u.
saa,6,41,427,0.957331252036283,0.952598232433972,0.952598232433972,0.958870853192256,0.952598232433972,0,0,p.u.
saa,6,42,427,0.959369302506669,0.953493966726686,0.953493966726686,0.961227665805192,0.953493966726686,0,0,p.u.
saa,6,43,427,0.957634231114339,0.951308916187149,0.951308916187149,0.959060235304475,0.951308916187149,0,0,p.u.
saa,6,44,427,0.952124617738721,0.946245427575739,0.946245427575739,0.953104848854037,0.946245427575739,0,0,p.u.
saa,6,45,427,0.950836778786668,0.945444571961547,0.945444571961547,0.95191117044888,0.945444571961547,0,0,p.u.
saa,6,46,427,0.951635870225884,0.946245427575739,0.946245427575739,0.953104848854037,0.946245427575739,0,0,p.u.
saa,6,47,427,0.94904632960612,0.946636716273643,0.946636716273643,0.946636716273643,0.946636716273643,0,0,p.u.
saa,6,48,427,0.950864159001351,0.949624833748259,0.949624833748259,0.949624833748259,0.949624833748259,0,0,p.u.
saa,7,1,10000,0.951784768662077,0.951784768662116,0.951784768662116,0.951784768662116,0.951784768662116,0,0,p.u.
saa,7,2,10000,0.954164902970217,0.95416490297025,0.95416490297025,0.95416490297025,0.95416490297025,0,0,p.u.
saa,7,3,10000,0.954942834011787,0.95494283401178,0.95494283401178,0.95494283401178,0.95494283401178,0,0,p.u.
saa,7,4,10000,0.955734249132507,0.955734249132463,0.955734249132463,0.955734249132463,0.955734249132463,0,0,p.u.
saa,7,5,10000,0.956214427851322,0.956214427851329,0.956214427851329,0.956214427851329,0.956214427851329,0,0,p.u.
saa,7,6,10000,0.957315116580494,0.957315116580469,0.957315116580469,0.957315116580469,0.957315116580469,0,0,p.u.
saa,7,7,10000,0.958104572146385,0.958104572146391,0.958104572146391,0.958104572146391,0.958104572146391,0,0,p.u.
saa,7,8,10000,0.955734249132507,0.955734249132463,0.955734249132463,0.955734249132463,0.955734249132463,0,0,p.u.
saa,7,9,8914,0.950979511313562,0.95097951131356,0.95097951131356,0.95097951131356,0.95097951131356,0,0,p.u.
saa,7,10,8914,0.951265411996222,0.951254427895511,0.951254427895511,0.951254427895511,0.951254427895511,0,0,p.u.
saa,7,11,8914,0.949538859036866,0.949527855065764,0.949527855065764,0.949527855065764,0.949527855065764,0,0,p.u.
saa,7,12,8914,0.949873535253388,0.948708875236087,0.948708875236087,0.948708875236087,0.948708875236087,0,0,p.u.
saa,7,13,8914,0.951504741306755,0.94835365550921,0.94835365550921,0.953264166618223,0.94835365550921,0,0,p.u.
saa,7,14,8914,0.952041098676235,0.948040215688494,0.948040215688494,0.952952341937067,0.948040215688494,0,0,p.u.
saa,7,15,8914,0.950274878189375,0.949970159432224,0.949970159432224,0.949970159432224,0.949970159432224,0,0,p.u.
saa,7,16,8914,0.949452251209539,0.949452251209509,0.949452251209509,0.949452251209509,0.949452251209509,0,0,p.u.
saa,7,17,7936,0.952061629865433,0.949357420721563,0.949357420721563,0.952812623918429,0.949357420721563,0,0,p.u.
saa,7,18,7936,0.95489207417771,0.95033163619635,0.95033163619635,0.955231979257544,0.95033163619635,0,0,p.u.
saa,7,19,7936,0.954908035123913,0.948006417586823,0.948006417586823,0.956175486571781,0.948006417586823,0,0,p.u.
saa,7,20,7936,0.948842937814393,0.942599987530806,0.942599987530806,0.94979779481945,0.942599987530806,0,0,p.u.
saa,7,21,7936,0.94757719779731,0.941748147412152,0.941748147412152,0.948517598805259,0.941748147412152,0,0,p.u.
saa,7,22,7936,0.947157014698393,0.942599987530806,0.942599987530806,0.948643834413232,0.942599987530806,0,0,p.u.
saa,7,23,7936,0.943097567916728,0.943016168892915,0.943016168892915,0.943016168892915,0.943016168892915,0,0,p.u.
saa,7,24,7936,0.946208459229573,0.94620783906962,0.94620783906962,0.94620783906962,0.94620783906962,0,0,p.u.
saa,7,25,5788,0.952030794195889,0.951784768662116,0.951784768662116,0.951784768662116,0.951784768662116,0,0,p.u.
saa,7,26,5788,0.954382972323735,0.95416490297025,0.95416490297025,0.95416490297025,0.95416490297025,0,0,p.u.
saa,7,27,5788,0.955191145739178,0.95494283401178,0.95494283401178,0.95494283401178,0.95494283401178,0,0,p.u.
saa,7,28,5788,0.955984289124017,0.955734249132463,0.955734249132463,0.955734249132463,0.955734249132463,0,0,p.u.
saa,7,29,5788,0.957221030934652,0.956214427851329,0.956214427851329,0.956214427851329,0.956214427851329,0,0,p.u.
saa,7,30,5788,0.959316981774337,0.957315116580469,0.957315116580469,0.957315116580469,0.957315116580469,0,0,p.u.
saa,7,31,5788,0.961681063603981,0.958104572146391,0.958104572146391,0.962467283307504,0.958104572146391,0,0,p.u.
saa,7,32,5788,0.961734640173632,0.955734249132463,0.955734249132463,0.963837822613209,0.955734249132463,0,0,p.u.
saa,7,33,2476,0.956933562940556,0.95097951131356,0.95097951131356,0.959123258123354,0.95097951131356,0,0,p.u.
saa,7,34,2476,0.957696513771199,0.951254427895511,0.951254427895511,0.959395841103033,0.951254427895511,0,0,p.u.
saa,7,35,2476,0.956070475174459,0.949527855065764,0.949527855065764,0.957683946237364,0.949527855065764,0,0,p.u.
saa,7,36,2476,0.955407416239234,0.948708875236087,0.948708875236087,0.956871947173027,0.948708875236087,0,0,p.u.
saa,7,37,2476,0.955186006742094,0.94835365550921,0.94835365550921,0.956519758945241,0.94835365550921,0,0,p.u.
saa,7,38,2476,0.954961961235963,0.948040215688494,0.948040215688494,0.956208995930109,0.948040215688494,0,0,p.u.
saa,7,39,2476,0.956579917650135,0.949970159432224,0.949970159432224,0.958122485461366,0.949970159432224,0,0,p.u.
saa,7,40,2476,0.955814447905334,0.949452251209509,0.949452251209509,0.957608986310062,0.949452251209509,0,0,p.u.
saa,7,41,427,0.954336185379999,0.949357420721563,0.949357420721563,0.955914083208763,0.949357420721563,0,0,p.u.
saa,7,42,427,0.956526991891539,0.95033163619635,0.95033163619635,0.958480887702312,0.95033163619635,0,0,p.u.
saa,7,43,427,0.954670404109815,0.948006417586823,0.948006417586823,0.956175486571781,0.948006417586823,0,0,p.u.
saa,7,44,427,0.948768174783255,0.942599987530806,0.942599987530806,0.94979779481945,0.942599987530806,0,0,p.u.
saa,7,45,427,0.94739102639842,0.941748147412152,0.941748147412152,0.948517598805259,0.941748147412152,0,0,p.u.
saa,7,46,427,0.948255243224079,0.942599987530806,0.942599987530806,0.94979779481945,0.942599987530806,0,0,p.u.
saa,7,47,427,0.945537291759193,0.943016168892915,0.943016168892915,0.943016168892915,0.943016168892915,0,0,p.u.
saa,7,48,427,0.947530167711449,0.94620783906962,0.94620783906962,0.94620783906962,0.94620783906962,0,0,p.u.
saa,8,1,10000,0.946588273614184,0.946588273614183,0.946588273614183,0.946588273614183,0.946588273614183,0,0,p.u.
saa,8,2,10000,0.949195150734954,0.949195150734954,0.949195150734954,0.949195150734954,0.949195150734954,0,0,p.u.
saa,8,3,10000,0.950047048692352,0.950047048692385,0.950047048692385,0.950047048692385,0.950047048692385,0,0,p.u.
saa,8,4,10000,0.950913641123138,0.95091364112314,0.95091364112314,0.95091364112314,0.95091364112314,0,0,p.u.
saa,8,5,10000,0.951439397333799,0.951439397333788,0.951439397333788,0.951439397333788,0.951439397333788,0,0,p.u.
saa,8,6,10000,0.952644461047229,0.952644461047239,0.952644461047239,0.952644461047239,0.952644461047239,0,0,p.u.
saa,8,7,10000,0.953508692833419,0.953508692833443,0.953508692833443,0.953508692833443,0.953508692833443,0,0,p.u.
saa,8,8,10000,0.950913641123138,0.95091364112314,0.95091364112314,0.95091364112314,0.95091364112314,0,0,p.u.
saa,8,9,8914,0.945721162560572,0.945721162560545,0.945721162560545,0.945721162560545,0.945721162560545,0,0,p.u.
saa,8,10,8914,0.946065046009717,0.946050653343967,0.946050653343967,0.946050653343967,0.946050653343967,0,0,p.u.
saa,8,11,8914,0.944225559574468,0.944211139058257,0.944211139058257,0.944211139058257,0.944211139058257,0,0,p.u.
saa,8,12,8914,0.944919978007618,0.943393701507291,0.943393701507291,0.943393701507291,0.943393701507291,0,0,p.u.
saa,8,13,8914,0.947178131848751,0.943050084821784,0.943050084821784,0.949485168291439,0.943050084821784,0,0,p.u.
saa,8,14,8914,0.948026960153696,0.942822631671132,0.942822631671132,0.949259257060118,0.942822631671132,0,0,p.u.
saa,8,15,8914,0.945386617240138,0.944987325696612,0.944987325696612,0.944987325696612,0.944987325696612,0,0,p.u.
saa,8,16,8914,0.944366730837155,0.944366730837161,0.944366730837161,0.944366730837161,0.944366730837161,0,0,p.u.
saa,8,17,7936,0.947694993158829,0.944203261235861,0.944203261235861,0.948731564407876,0.944203261235861,0,0,p.u.
saa,8,18,7936,0.950850005666979,0.945174492916831,0.945174492916831,0.951595210361862,0.945174492916831,0,0,p.u.
saa,8,19,7936,0.950736281565954,0.942501727378251,0.942501727378251,0.952210904331788,0.942501727378251,0,0,p.u.
saa,8,20,7936,0.944060442663326,0.93674404367608,0.93674404367608,0.945178709970487,0.93674404367608,0,0,p.u.
saa,8,21,7936,0.942690066448663,0.935904864127783,0.935904864127783,0.943777125020363,0.935904864127783,0,0,p.u.
saa,8,22,7936,0.942257388766212,0.93674404367608,0.93674404367608,0.94401910325365,0.93674404367608,0,0,p.u.
saa,8,23,7936,0.937260135805402,0.937154041895888,0.937154041895888,0.937154041895888,0.937154041895888,0,0,p.u.
saa,8,24,7936,0.940478273054737,0.940477459979331,0.940477459979331,0.940477459979331,0.940477459979331,0,0,p.u.
saa,8,25,5788,0.9468900858819,0.946588273614183,0.946588273614183,0.946588273614183,0.946588273614183,0,0,p.u.
saa,8,26,5788,0.949455907194852,0.949195150734954,0.949195150734954,0.949195150734954,0.949195150734954,0,0,p.u.
saa,8,27,5788,0.950348403409242,0.950047048692385,0.950047048692385,0.950047048692385,0.950047048692385,0,0,p.u.
saa,8,28,5788,0.951228131012489,0.95091364112314,0.95091364112314,0.95091364112314,0.95091364112314,0,0,p.u.
saa,8,29,5788,0.952684632828148,0.951439397333788,0.951439397333788,0.951439397333788,0.951439397333788,0,0,p.u.
saa,8,30,5788,0.955143667615785,0.952644461047239,0.952644461047239,0.952644461047239,0.952644461047239,0,0,p.u.
saa,8,31,5788,0.957897326950218,0.953508692833443,0.953508692833443,0.959138091489943,0.953508692833443,0,0,p.u.
saa,8,32,5788,0.958116397350476,0.95091364112314,0.95091364112314,0.960537793681979,0.95091364112314,0,0,p.u.
saa,8,33,2476,0.952833157148521,0.945721162560545,0.945721162560545,0.955397622737384,0.945721162560545,0,0,p.u.
saa,8,34,2476,0.953692535622151,0.946050653343967,0.946050653343967,0.955723777516245,0.946050653343967,0,0,p.u.
saa,8,35,2476,0.951975817177654,0.944211139058257,0.944211139058257,0.953902917145695,0.944211139058257,0,0,p.u.
saa,8,36,2476,0.951348944250151,0.943393701507291,0.943393701507291,0.953093791953868,0.943393701507291,0,0,p.u.
saa,8,37,2476,0.951169997962728,0.943050084821784,0.943050084821784,0.952753673674234,0.943050084821784,0,0,p.u.
saa,8,38,2476,0.951048334925006,0.942822631671132,0.942822631671132,0.952528537634781,0.942822631671132,0,0,p.u.
saa,8,39,2476,0.95283116500236,0.944987325696612,0.944987325696612,0.954671224005736,0.944987325696612,0,0,p.u.
saa,8,40,2476,0.951922591375247,0.944366730837161,0.944366730837161,0.954056928348326,0.944366730837161,0,0,p.u.
saa,8,41,427,0.950085811112541,0.944203261235861,0.944203261235861,0.951798757027361,0.944203261235861,0,0,p.u.
saa,8,42,427,0.95255081429014,0.945174492916831,0.945174492916831,0.954856493028122,0.945174492916831,0,0,p.u.
saa,8,43,427,0.950413985470235,0.942501727378251,0.942501727378251,0.952210904331788,0.942501727378251,0,0,p.u.
saa,8,44,427,0.943968389021999,0.93674404367608,0.93674404367608,0.945178709970487,0.93674404367608,0,0,p.u.
saa,8,45,427,0.942460197298464,0.935904864127783,0.935904864127783,0.943777125020363,0.935904864127783,0,0,p.u.
saa,8,46,427,0.943367045234523,0.93674404367608,0.93674404367608,0.945178709970487,0.93674404367608,0,0,p.u.
saa,8,47,427,0.940081730088867,0.937154041895888,0.937154041895888,0.937154041895888,0.937154041895888,0,0,p.u.
saa,8,48,427,0.942107849761346,0.940477459979331,0.940477459979331,0.940477459979331,0.940477459979331,0,0,p.u.
saa,9,1,10000,0.939617746532841,0.939617746532867,0.939617746532867,0.939617746532867,0.939617746532867,0,0,p.u.
saa,9,2,10000,0.942520751385485,0.94252075138552,0.94252075138552,0.94252075138552,0.94252075138552,0,0,p.u.
saa,9,3,10000,0.943469210488271,0.943469210488248,0.943469210488248,0.943469210488248,0.943469210488248,0,0,p.u.
saa,9,4,10000,0.944433924036116,0.944433924036118,0.944433924036118,0.944433924036118,0.944433924036118,0,0,p.u.
saa,9,5,10000,0.945019157934024,0.945019157934062,0.945019157934062,0.945019157934062,0.945019157934062,0,0,p.u.
saa,9,6,10000,0.946360400868602,0.946360400868581,0.946360400868581,0.946360400868581,0.946360400868581,0,0,p.u.
saa,9,7,10000,0.947322170152812,0.947322170152838,0.947322170152838,0.947322170152838,0.947322170152838,0,0,p.u.
saa,9,8,10000,0.944433924036116,0.944433924036118,0.944433924036118,0.944433924036118,0.944433924036118,0,0,p.u.
saa,9,9,8914,0.938674348544494,0.938674348544472,0.938674348544472,0.938674348544472,0.938674348544472,0,0,p.u.
saa,9,10,8914,0.939103058369396,0.939083685535497,0.939083685535497,0.939083685535497,0.939083685535497,0,0,p.u.
saa,9,11,8914,0.93713171259916,0.937112299383396,0.937112299383396,0.937112299383396,0.937112299383396,0,0,p.u.
saa,9,12,8914,0.93837565591537,0.936320983384997,0.936320983384997,0.936320983384997,0.936320983384997,0,0,p.u.
saa,9,13,8914,0.941561826546339,0.936006288765296,0.936006288765296,0.944668889312164,0.936006288765296,0,0,p.u.
saa,9,14,8914,0.942888269789699,0.935926167069285,0.935926167069285,0.944589502393022,0.935926167069285,0,0,p.u.
saa,9,15,8914,0.938949954212503,0.938412513500931,0.938412513500931,0.938412513500931,0.938412513500931,0,0,p.u.
saa,9,16,8914,0.937641814646952,0.937641814646985,0.937641814646985,0.937641814646985,0.937641814646985,0,0,p.u.
saa,9,17,7936,0.942012645640322,0.937370740164142,0.937370740164142,0.943467283695203,0.937370740164142,0,0,p.u.
saa,9,18,7936,0.945612779814382,0.938309084516921,0.938309084516921,0.946950619574789,0.938309084516921,0,0,p.u.
saa,9,19,7936,0.945325914688592,0.935144416252115,0.935144416252115,0.94710300124534,0.935144416252115,0,0,p.u.
saa,9,20,7936,0.937846868739637,0.928961636768686,0.928961636768686,0.93920395499116,0.928961636768686,0,0,p.u.
saa,9,21,7936,0.936343059484925,0.92816060320113,0.92816060320113,0.937644394932297,0.92816060320113,0,0,p.u.
saa,9,22,7936,0.93587342422486,0.928961636768686,0.928961636768686,0.938036962276748,0.928961636768686,0,0,p.u.
saa,9,23,7936,0.929495244886217,0.9293530077697,0.9293530077697,0.9293530077697,0.9293530077697,0,0,p.u.
saa,9,24,7936,0.932810030407692,0.93280893514316,0.93280893514316,0.93280893514316,0.93280893514316,0,0,p.u.
saa,9,25,5788,0.940001071748333,0.939617746532867,0.939617746532867,0.939617746532867,0.939617746532867,0,0,p.u.
saa,9,26,5788,0.942843837377752,0.94252075138552,0.94252075138552,0.94252075138552,0.94252075138552,0,0,p.u.
saa,9,27,5788,0.94384803569013,0.943469210488248,0.943469210488248,0.943469210488248,0.943469210488248,0,0,p.u.
saa,9,28,5788,0.944842539679116,0.944433924036118,0.944433924036118,0.944433924036118,0.944433924036118,0,0,p.u.
saa,9,29,5788,0.946612758896104,0.945019157934062,0.945019157934062,0.945019157934062,0.945019157934062,0,0,p.u.
saa,9,30,5788,0.949585354627509,0.946360400868581,0.946360400868581,0.946360400868581,0.946360400868581,0,0,p.u.
saa,9,31,5788,0.95289557428895,0.947322170152838,0.947322170152838,0.954664414970624,0.947322170152838,0,0,p.u.
saa,9,32,5788,0.953390971713252,0.944433924036118,0.944433924036118,0.956276347396861,0.944433924036118,0,0,p.u.
saa,9,33,2476,0.947477068604461,0.938674348544472,0.938674348544472,0.95058852735335,0.938674348544472,0,0,p.u.
saa,9,34,2476,0.948476949948549,0.939083685535497,0.939083685535497,0.950992736123339,0.939083685535497,0,0,p.u.
saa,9,35,2476,0.946661104416678,0.937112299383396,0.937112299383396,0.949046088120096,0.937112299383396,0,0,p.u.
saa,9,36,2476,0.946110708976428,0.936320983384997,0.936320983384997,0.948264730783271,0.936320983384997,0,0,p.u.
saa,9,37,2476,0.946005559058571,0.936006288765296,0.936006288765296,0.947954001167042,0.936006288765296,0,0,p.u.
saa,9,38,2476,0.946054493914695,0.935926167069285,0.935926167069285,0.947874889384366,0.935926167069285,0,0,p.u.
saa,9,39,2476,0.948056072698029,0.938412513500931,0.938412513500931,0.950329974911639,0.938412513500931,0,0,p.u.
saa,9,40,2476,0.946938930888573,0.937641814646985,0.937641814646985,0.949568948678774,0.937641814646985,0,0,p.u.
saa,9,41,427,0.944572054789002,0.937370740164142,0.937370740164142,0.946482282765259,0.937370740164142,0,0,p.u.
saa,9,42,427,0.947408897651505,0.938309084516921,0.938309084516921,0.950227843102592,0.938309084516921,0,0,p.u.
saa,9,43,427,0.944879845921163,0.935144416252115,0.935144416252115,0.94710300124534,0.935144416252115,0,0,p.u.
saa,9,44,427,0.937729546137787,0.928961636768686,0.928961636768686,0.93920395499116,0.928961636768686,0,0,p.u.
saa,9,45,427,0.936049290948243,0.92816060320113,0.92816060320113,0.937644394932297,0.92816060320113,0,0,p.u.
saa,9,46,427,0.936998974752334,0.928961636768686,0.928961636768686,0.93920395499116,0.928961636768686,0,0,p.u.
saa,9,47,427,0.932874762505939,0.9293530077697,0.9293530077697,0.9293530077697,0.9293530077697,0,0,p.u.
saa,9,48,427,0.93488981606369,0.93280893514316,0.93280893514316,0.93280893514316,0.93280893514316,0,0,p.u.
saa,10,1,10000,0.932942714673423,0.932942714673453,0.932942714673453,0.932942714673453,0.932942714673453,0,0,p.u.
saa,10,2,10000,0.93612392003813,0.936123920038118,0.936123920038118,0.936123920038118,0.936123920038118,0,0,p.u.
saa,10,3,10000,0.937163052289631,0.93716305228961,0.93716305228961,0.93716305228961,0.93716305228961,0,0,p.u.
saa,10,4,10000,0.938219882638654,0.938219882638676,0.938219882638676,0.938219882638676,0.938219882638676,0,0,p.u.
saa,10,5,10000,0.938860944238553,0.938860944238595,0.938860944238595,0.938860944238595,0.938860944238595,0,0,p.u.
saa,10,6,10000,0.940329980050604,0.940329980050641,0.940329980050641,0.940329980050641,0.940329980050641,0,0,p.u.
saa,10,7,10000,0.941383255100586,0.941383255100595,0.941383255100595,0.941383255100595,0.941383255100595,0,0,p.u.
saa,10,8,10000,0.938219882638654,0.938219882638676,0.938219882638676,0.938219882638676,0.938219882638676,0,0,p.u.
saa,10,9,8914,0.931931112930657,0.931931112930625,0.931931112930625,0.931931112930625,0.931931112930625,0,0,p.u.
saa,10,10,8914,0.932446547894052,0.932422093441263,0.932422093441263,0.932422093441263,0.932422093441263,0,0,p.u.
saa,10,11,8914,0.930363396127641,0.930338887551539,0.930338887551539,0.930338887551539,0.930338887551539,0,0,p.u.
saa,10,12,8914,0.93218461553604,0.929590747352006,0.929590747352006,0.929590747352006,0.929590747352006,0,0,p.u.
saa,10,13,8914,0.936325996664647,0.929313866062375,0.929313866062375,0.940249246850756,0.929313866062375,0,0,p.u.
saa,10,14,8914,0.938154145963107,0.929399213934916,0.929399213934916,0.940333602191508,0.929399213934916,0,0,p.u.
saa,10,15,8914,0.932877643881809,0.932199282731464,0.932199282731464,0.932199282731464,0.932199282731464,0,0,p.u.
saa,10,16,8914,0.931275268876106,0.931275268876094,0.931275268876094,0.931275268876094,0.931275268876094,0,0,p.u.
saa,10,17,7936,0.93670420929067,0.930889255453196,0.930889255453196,0.938586357265431,0.930889255453196,0,0,p.u.
saa,10,18,7936,0.940738402309444,0.931774313510649,0.931774313510649,0.942681152811415,0.931774313510649,0,0,p.u.
saa,10,19,7936,0.940286398179951,0.928118096646238,0.928118096646238,0.942372041056068,0.928118096646238,0,0,p.u.
saa,10,20,7936,0.932049437347592,0.921561823992759,0.921561823992759,0.933650447306581,0.921561823992759,0,0,p.u.
saa,10,21,7936,0.930422904598429,0.920813376891495,0.920813376891495,0.931943062486099,0.920813376891495,0,0,p.u.
saa,10,22,7936,0.929902513173811,0.921561823992759,0.921561823992759,0.932476504412915,0.921561823992759,0,0,p.u.
saa,10,23,7936,0.922106707014544,0.921927515812133,0.921927515812133,0.921927515812133,0.921927515812133,0,0,p.u.
saa,10,24,7936,0.925478761840113,0.925477378248652,0.925477378248652,0.925477378248652,0.925477378248652,0,0,p.u.
saa,10,25,5788,0.93340924216178,0.932942714673453,0.932942714673453,0.932942714673453,0.932942714673453,0,0,p.u.
saa,10,26,5788,0.936510584230466,0.936123920038118,0.936123920038118,0.936123920038118,0.936123920038118,0,0,p.u.
saa,10,27,5788,0.937620917465707,0.93716305228961,0.93716305228961,0.93716305228961,0.93716305228961,0,0,p.u.
saa,10,28,5788,0.938724509377134,0.938219882638676,0.938219882638676,0.938219882638676,0.938219882638676,0,0,p.u.
saa,10,29,5788,0.94080973472586,0.938860944238595,0.938860944238595,0.938860944238595,0.938860944238595,0,0,p.u.
saa,10,30,5788,0.944294512322151,0.940329980050641,0.940329980050641,0.940329980050641,0.940329980050641,0,0,p.u.
saa,10,31,5788,0.94816366615468,0.941383255100595,0.941383255100595,0.950645590806864,0.941383255100595,0,0,p.u.
saa,10,32,5788,0.948964662347058,0.938219882638676,0.938219882638676,0.952322639981049,0.938219882638676,0,0,p.u.
saa,10,33,2476,0.942458389941082,0.931931112930625,0.931931112930625,0.946127613850297,0.931931112930625,0,0,p.u.
saa,10,34,2476,0.943601316414855,0.932422093441263,0.932422093441263,0.946611231065495,0.932422093441263,0,0,p.u.
saa,10,35,2476,0.941707350497992,0.930338887551539,0.930338887551539,0.944559319541435,0.930338887551539,0,0,p.u.
saa,10,36,2476,0.9412512072525,0.929590747352006,0.929590747352006,0.943822451525924,0.929590747352006,0,0,p.u.
saa,10,37,2476,0.941229405598669,0.929313866062375,0.929313866062375,0.943549746488091,0.929313866062375,0,0,p.u.
saa,10,38,2476,0.941466712284894,0.929399213934916,0.929399213934916,0.943633806783534,0.929399213934916,0,0,p.u.
saa,10,39,2476,0.943675981767066,0.932199282731464,0.932199282731464,0.946391760935713,0.932199282731464,0,0,p.u.
saa,10,40,2476,0.942346555291766,0.931275268876094,0.931275268876094,0.945481617411034,0.931275268876094,0,0,p.u.
saa,10,41,427,0.939434781166573,0.930889255453196,0.930889255453196,0.942250509434495,0.930889255453196,0,0,p.u.
saa,10,42,427,0.94263109725068,0.931774313510649,0.931774313510649,0.945973167568819,0.931774313510649,0,0,p.u.
saa,10,43,427,0.939713965449414,0.928118096646238,0.928118096646238,0.942372041056068,0.928118096646238,0,0,p.u.
saa,10,44,427,0.931906317902324,0.921561823992759,0.921561823992759,0.933650447306581,0.921561823992759,0,0,p.u.
saa,10,45,427,0.930063855749809,0.920813376891495,0.920813376891495,0.931943062486099,0.920813376891495,0,0,p.u.
saa,10,46,427,0.931043738380813,0.921561823992759,0.921561823992759,0.933650447306581,0.921561823992759,0,0,p.u.
saa,10,47,427,0.926055951380701,0.921927515812133,0.921927515812133,0.921927515812133,0.921927515812133,0,0,p.u.
saa,10,48,427,0.928018519010988,0.925477378248652,0.925477378248652,0.925477378248652,0.925477378248652,0,0,p.u.
saa,11,1,10000,0.931858043022913,0.931858043022888,0.931858043022888,0.931858043022888,0.931858043022888,0,0,p.u.
saa,11,2,10000,0.935081158756322,0.935081158756334,0.935081158756334,0.935081158756334,0.935081158756334,0,0,p.u.
saa,11,3,10000,0.936133946951446,0.936133946951405,0.936133946951405,0.936133946951405,0.936133946951405,0,0,p.u.
saa,11,4,10000,0.937204648768339,0.937204648768362,0.937204648768362,0.937204648768362,0.937204648768362,0,0,p.u.
saa,11,5,10000,0.937854116289798,0.937854116289817,0.937854116289817,0.937854116289817,0.937854116289817,0,0,p.u.
saa,11,6,10000,0.939342391116992,0.939342391117029,0.939342391117029,0.939342391117029,0.939342391117029,0,0,p.u.
saa,11,7,10000,0.940409439971556,0.940409439971586,0.940409439971586,0.940409439971586,0.940409439971586,0,0,p.u.
saa,11,8,10000,0.937204648768339,0.937204648768362,0.937204648768362,0.937204648768362,0.937204648768362,0,0,p.u.
saa,11,9,8914,0.930837841123606,0.930837841123652,0.930837841123652,0.930837841123652,0.930837841123652,0,0,p.u.
saa,11,10,8914,0.931369705677947,0.93134428879739,0.93134428879739,0.93134428879739,0.93134428879739,0,0,p.u.
saa,11,11,8914,0.929275525973141,0.929250052501578,0.929250052501578,0.929250052501578,0.929250052501578,0,0,p.u.
saa,11,12,8914,0.931213298722858,0.928517350105003,0.928517350105003,0.928517350105003,0.928517350105003,0,0,p.u.
saa,11,13,8914,0.935539122285201,0.92825126356025,0.92825126356025,0.939616858407755,0.92825126356025,0,0,p.u.
saa,11,14,8914,0.937468638135322,0.928374491854348,0.928374491854348,0.939738596328084,0.928374491854348,0,0,p.u.
saa,11,15,8914,0.931932397126804,0.931227365078516,0.931227365078516,0.931227365078516,0.931227365078516,0,0,p.u.
