path_id,terminal_gap_class,final_target_kg,final_inventory_kg,final_total_margin_kg,final_site_shortfall_kg,final_site_surplus_kg,arrival_stage,final_intensity,final_location,production_last24h_kg,production_last16h_kg,production_last8h_kg,HTT_last24h_kg,ordinary_shortage_last24h_kg,mean_system_electrolyzer_utilization_last16h,final_state_confirmation_timing,total_inventory_minus24h_kg,inventory_minus_target_minus24h_kg,production_minus24h_kg,HTT_minus24h_kg,ordinary_shortage_minus24h_kg,storm_intensity_minus24h,storm_location_minus24h,system_electrolyzer_utilization_minus24h,inventory_site1_minus24h_kg,gap_site1_minus24h_kg,inventory_site2_minus24h_kg,gap_site2_minus24h_kg,inventory_site3_minus24h_kg,gap_site3_minus24h_kg,inventory_site4_minus24h_kg,gap_site4_minus24h_kg,total_inventory_minus16h_kg,inventory_minus_target_minus16h_kg,production_minus16h_kg,HTT_minus16h_kg,ordinary_shortage_minus16h_kg,storm_intensity_minus16h,storm_location_minus16h,system_electrolyzer_utilization_minus16h,inventory_site1_minus16h_kg,gap_site1_minus16h_kg,inventory_site2_minus16h_kg,gap_site2_minus16h_kg,inventory_site3_minus16h_kg,gap_site3_minus16h_kg,inventory_site4_minus16h_kg,gap_site4_minus16h_kg,total_inventory_minus8h_kg,inventory_minus_target_minus8h_kg,production_minus8h_kg,HTT_minus8h_kg,ordinary_shortage_minus8h_kg,storm_intensity_minus8h,storm_location_minus8h,system_electrolyzer_utilization_minus8h,inventory_site1_minus8h_kg,gap_site1_minus8h_kg,inventory_site2_minus8h_kg,gap_site2_minus8h_kg,inventory_site3_minus8h_kg,gap_site3_minus8h_kg,inventory_site4_minus8h_kg,gap_site4_minus8h_kg,total_inventory_minus4h_kg,inventory_minus_target_minus4h_kg,production_minus4h_kg,HTT_minus4h_kg,ordinary_shortage_minus4h_kg,storm_intensity_minus4h,storm_location_minus4h,system_electrolyzer_utilization_minus4h,inventory_site1_minus4h_kg,gap_site1_minus4h_kg,inventory_site2_minus4h_kg,gap_site2_minus4h_kg,inventory_site3_minus4h_kg,gap_site3_minus4h_kg,inventory_site4_minus4h_kg,gap_site4_minus4h_kg,total_inventory_t0h_kg,inventory_minus_target_t0h_kg,production_t0h_kg,HTT_t0h_kg,ordinary_shortage_t0h_kg,storm_intensity_t0h,storm_location_t0h,system_electrolyzer_utilization_t0h,inventory_site1_t0h_kg,gap_site1_t0h_kg,inventory_site2_t0h_kg,gap_site2_t0h_kg,inventory_site3_t0h_kg,gap_site3_t0h_kg,inventory_site4_t0h_kg,gap_site4_t0h_kg
4852,PURE_SPATIAL_MISMATCH,316.940731494,335.932332748,18.9916012538,3.04967570182,22.0412769556,3,4,5,313.293923476,199.413923476,79.2939234757,65.2171194213,0,0.830061286529,after Stage3,,,,,,,,,,,,,,,,,241.507481134,-75.4332503594,8.775,0,0,2,4,0.584415584416,90.0053559616,79.2628077555,64.9621752057,0,37.6776415006,0,48.8623084666,18.5977699741,302.134475204,-14.8062562901,15.015,3.45195725243,0,3,5,1,161.65535733,7.61280638677,81.5037901125,0,0,29.4574724764,58.9753277609,8.48475067983,303.270295663,-13.6704358306,2.34,0,0,3,7,0.155844155844,158.92577033,10.3423933874,64.5772920005,0,19.4738845397,9.98358793662,60.2933487934,7.16672964733,335.932332748,18.9916012538,15.015,0,0,3,7,1,169.02254652,0.245617197241,71.4072767414,0,26.6534139718,2.80405850458,68.8490955147,0
4863,PURE_SPATIAL_MISMATCH,156.407515605,158.630471701,2.22295609637,4.0152308685e-05,2.22299624868,4,3,3,61.1229905667,55.0532561552,46.2782561552,2.87456468029,0,0.229159407906,after Stage4,241.507481134,85.0999655297,8.775,0,0,2,4,0.584415584416,90.0053559616,0,64.9621752057,0,37.6776415006,0,48.8623084666,0,188.084209615,31.6766940104,0,0,0,2,2,0,70.6771722959,0,50.3037901125,0,28.6029194459,0,38.5003277609,0.62254457604,151.363143683,-5.0443719213,8.775,0,0,2,4,0.584415584416,58.8392914563,11.5155758975,38.7335732583,0,21.5166981226,1.39468088635,32.2735808462,6.84929149069,185.647337949,29.2398223443,9.45413267578,0,0,2,5,0.629645865853,79.9119387143,0,37.1807782273,0,25.8847078129,0,42.6699131946,0,158.630471701,2.22295609637,0,0,0,2,5,0,70.3548673538,0,26.0876105254,0,22.9113388566,4.01523087028e-05,39.2766549653,0
4869,PURE_SPATIAL_MISMATCH,395.525364721,469.351093054,73.8257283328,3.2984576866,77.1241860194,5,4,2,311.21661785,196.548683498,76.4286834976,40.1405929623,0,0.818134713194,after Stage5,302.134475204,-93.3908895176,15.015,0,0,3,6,1,114.332437884,53.9890610069,81.5037901125,0,47.3229194459,0,58.9753277609,73.5833618424,371.306343625,-24.2190210966,15.015,0,0,3,3,1,145.794057411,22.5274414808,104.008137939,0,48.2805674294,0,73.2235808462,59.335108757,452.415415487,56.8900507659,15.015,0,0,3,1,1,177.754856327,0,122.562175206,0,31.7297995762,2.63727338194,120.368584378,12.1901052252,472.253035862,76.7276711411,6.825,0,0,3,3,0.454545454545,172.599355824,0,132.727392597,0,34.0360186575,0.331054300665,132.890268784,0,469.351093054,73.8257283328,15.015,0,0,3,3,1,166.347121565,1.97437732639,132.994558534,0,33.042992598,1.32408036021,136.966420358,0
4875,MIXED_QUANTITY_AND_SPATIAL,546.93138762,491.731452255,-55.1999353655,70.6235111851,15.4235758196,5,5,4,333.596977051,237.9,120.12,32.8399252487,0,0.99025974026,after Stage5,302.134475204,-244.796912417,15.015,0,0,3,7,1,114.332437884,106.054363834,81.5037901125,55.9040419008,47.3229194459,22.8357222442,58.9753277609,60.0027844376,352.335386323,-194.596001297,15.015,0,0,3,7,1,143.444557045,76.9422446737,92.3081379386,45.0996940747,43.3591104935,26.7995311966,73.2235808462,45.7545313522,431.104458186,-115.826929435,12.675,0,0,3,7,0.844155844156,175.405355962,44.981445757,110.862175206,26.5456568076,55.7746185518,14.3840231384,89.0623084666,29.9158037319,464.982078561,-81.9493090596,15.015,0,0,4,7,1,195.846979671,24.5398220472,146.455010317,0,27.5809123844,42.5777293058,95.0991761878,23.8789360107,491.731452255,-55.1999353655,15.015,0,0,4,7,1,207.144745413,13.2420563059,152.831407833,0,32.5799712484,37.5786704417,99.1753277609,19.8027844376
4961,PURE_SPATIAL_MISMATCH,316.940731494,434.970888426,118.030156932,1.15217517173,119.182332104,6,4,5,327.784544801,207.664544801,87.5445448012,71.3287486442,0,0.86440453214,after Stage6,251.186343625,-65.7543878691,15.015,0,0,3,5,1,96.6445570449,72.6236066722,72.8081379386,0,31.9100677951,0,49.8235808462,17.6364975945,332.295415487,15.3546839933,15.015,0,0,3,3,1,128.605355962,40.6628077555,76.6334198679,0,46.6655758533,0,80.3910638045,0,392.922409557,75.9816780626,15.015,0,0,3,2,1,174.11675323,0,93.3106786179,0,23.0688994227,6.38857305364,102.426078286,0,396.983230016,80.0424985221,5.265,0,0,3,3,0.350649350649,171.38716623,0,90.0978072808,0,28.8291571875,0.628315288893,106.669099318,0,434.970888426,118.030156932,15.015,0,0,3,3,1,168.115988545,1.15217517173,94.9944161601,0,36.0086866195,0,135.851797101,0
4962,MIXED_QUANTITY_AND_SPATIAL,395.525364721,392.922409557,-2.60295516485,4.84181726676,2.23886210191,5,4,2,354.907934353,240.24,120.12,97.8908473114,0,1,after Stage5,182.014475204,-213.510889518,0,0,0,2,3,0,67.5324378844,100.789061007,50.3037901125,9.97431315612,28.6029194459,5.76415351225,35.5753277609,96.9833618424,251.186343625,-144.339021097,15.015,2.27329737878,0,3,2,1,127.312861706,41.0086371851,61.4853245012,0,1.24176313379,33.1253098244,61.1463942836,71.4122953196,332.295415487,-63.2299492341,15.015,0,0,3,1,1,160.223294889,8.09820400211,67.4831117831,0,27.6038869109,6.76318604723,76.985121904,55.5735676993,366.173035862,-29.3523288589,15.015,0,0,3,3,1,158.561065129,9.76043376233,51.1769576638,9.10114560487,30.069544217,4.29752874121,126.365468853,6.19322075051,392.922409557,-2.60295516485,15.015,0,0,3,3,1,169.85883087,0,57.5533551793,2.72474808934,35.0686030811,0,130.441620426,2.11706917742
4985,PURE_SPATIAL_MISMATCH,395.525364721,513.042409557,117.517044835,15.3810917635,132.898136599,5,4,2,354.907934353,240.24,120.12,75.8810626447,0,1,after Stage5,302.134475204,-93.3908895176,15.015,0,0,3,1,1,114.332437884,53.9890610069,81.5037901125,0,47.3229194459,0,58.9753277609,73.5833618424,371.306343625,-24.2190210966,15.015,0,0,3,3,1,143.444557045,24.8769418464,104.008137939,0,50.6300677951,0,73.2235808462,59.335108757,452.415415487,56.8900507659,15.015,0,0,4,2,1,220.738257227,0,102.963482021,0,20.0526745884,14.3143983698,108.661001651,23.8976879523,486.293035862,90.7676711411,15.015,0,0,4,1,1,222.818105213,0,121.005470289,0,26.6252889529,7.74178400528,115.844171408,16.7145181954,513.042409557,117.517044835,15.015,0,0,4,1,1,234.115870954,0,127.381867805,0,31.624347817,2.74272514119,119.920322981,12.6383666223
5008,PURE_QUANTITY_SHORTFALL,180.836278269,147.633409272,-33.2028689967,33.2028689967,0,3,3,4,124.995,11.115,11.115,0,0,0.0462662337662,after Stage3,,,,,,,,,,,,,,,,,241.507481134,60.6712028657,8.775,0,0,2,4,0.584415584416,90.0053559616,0,64.9621752057,0,37.6776415006,0,48.8623084666,0,182.014475204,1.17819693502,0,0,0,2,5,0,67.5324378844,3.3453016791,50.3037901125,0,28.6029194459,0,35.5753277609,3.70132720443,145.515295663,-35.3209826055,0,0,0,2,6,0,53.1028508837,17.7748886798,43.4714919759,4.29905290738,20.8226040103,2.08873484637,28.1183487934,11.1583061719,147.633409272,-33.2028689967,11.115,0,0,2,6,0.74025974026,55.6945570449,15.1831825186,41.6081379386,6.16240694465,20.9821334423,1.92920541433,29.3485808462,9.92807411909
5052,PURE_SPATIAL_MISMATCH,142.923283799,169.932023986,27.0087401871,9.36363150142,36.3723716886,4,3,1,72.4245428517,72.4245428517,48.6345428517,0,0,0.301467461088,after Stage4,241.507481134,98.5841973354,8.775,0,0,2,4,0.584415584416,90.0053559616,0,64.9621752057,0,37.6776415006,0,48.8623084666,5.68863150142,182.014475204,39.0911914047,0,0,0,2,2,0,67.5324378844,0,50.3037901125,0,28.6029194459,0,35.5753277609,18.9756122071,160.308409272,17.385125473,15.015,0,0,2,1,1,61.5445570449,2.27993059915,45.5081379386,0,20.9821334423,0,32.2735808462,22.2773591218,193.220630112,50.2973463126,8.775,0,0,2,3,0.584415584416,82.6172043028,0,43.9553429076,0,23.9781697066,0,42.6699131946,11.8810267735,169.932023986,27.0087401871,0,0,0,2,3,0,70.8777395635,0,32.8621752057,0,21.0048007503,0,45.1873084666,9.36363150142
5054,MIXED_QUANTITY_AND_SPATIAL,543.056863022,513.042409557,-30.0144534657,52.1095403752,22.0950869095,5,5,2,354.907934353,240.24,120.12,68.9723384039,0,1,after Stage5,302.134475204,-240.922387818,15.015,0,0,3,2,1,114.332437884,115.33124859,81.5037901125,14.7810511654,47.3229194459,0,58.9753277609,113.946678762,371.306343625,-171.750519397,15.015,0,0,3,2,1,143.444557045,86.21912943,104.008137939,0,50.6300677951,0,73.2235808462,99.6984256767,452.415415487,-90.641447535,15.015,10.4216262909,0,3,4,1,175.405355962,54.2583305132,112.140548915,0,31.3008871104,12.8854416361,133.568623501,39.3533830225,486.293035862,-56.7638271598,15.015,0,0,4,3,1,206.747065862,22.9166206125,112.003530672,0,35.9471061916,8.23922255478,131.595333137,41.3266733864,513.042409557,-30.0144534657,15.015,0,0,4,3,1,224.198461254,5.46522522042,118.379928187,0,34.792535405,9.39379334146,135.67148471,37.2505218133
5055,MIXED_QUANTITY_AND_SPATIAL,546.93138762,507.358432961,-39.5729546598,59.412066485,19.8391118252,5,5,4,335.936977051,240.24,120.12,69.6447279399,13.2869807057,1,after Stage5,302.134475204,-244.796912417,15.015,0,0,3,7,1,114.332437884,106.054363834,81.5037901125,55.9040419008,47.3229194459,22.8357222442,58.9753277609,60.0027844376,352.335386323,-194.596001297,15.015,0,0,3,7,1,143.444557045,76.9422446737,92.3081379386,45.0996940747,43.3591104935,26.7995311966,73.2235808462,45.7545313522,433.444458186,-113.486929435,15.015,4.33114492063,0,4,5,1,218.766152347,1.62064937209,106.531030285,30.8768017282,19.0849670875,51.0736746027,89.0623084666,29.9158037319,472.98521084,-73.9461767808,15.015,3.64848300634,1.23066226317,5,7,1,228.336308038,0,113.04776467,24.3600673433,23.7311861687,46.4274555214,107.869951963,11.1081602355,507.358432961,-39.5729546598,15.015,19.1762880586,2.08586824266,5,7,1,239.634073779,0,100.247874127,37.1599578863,47.9065330914,22.2521085987,119.569951963,0
5091,MIXED_QUANTITY_AND_SPATIAL,180.836278269,161.720751477,-19.1155267916,22.1011802928,2.98565350128,4,3,4,64.2132703427,64.2132703427,53.0982703427,1.38627250897,0,0.26728800509,after Stage4,241.507481134,60.6712028657,8.775,0,0,2,4,0.584415584416,90.0053559616,0,64.9621752057,0,37.6776415006,0,48.8623084666,0,182.014475204,1.17819693502,0,0,0,2,2,0,67.5324378844,3.3453016791,50.3037901125,0,28.6029194459,0,35.5753277609,3.70132720443,147.633409272,-33.2028689967,11.115,0,0,2,5,0.74025974026,55.6945570449,15.1831825186,40.2218654297,7.54867945362,22.3684059513,0.542932905357,29.3485808462,9.92807411909,179.159357603,-1.67692066611,8.775,0,0,2,3,0.584415584416,76.7672043028,0,38.6690703986,9.10147448468,23.9781697066,0,39.7449131946,0,161.720751477,-19.1155267916,0,0,0,2,3,0,70.8777395635,7.1054273576e-13,27.5759026967,20.1946421865,21.0048007503,1.9065381063,42.2623084666,0
5102,MIXED_QUANTITY_AND_SPATIAL,180.836278269,148.686330554,-32.1499477152,32.7908918911,0.64094417591,5,3,4,110.67185535,86.8818553498,14.5626386608,0,0,0.36164608454,after Stage5,182.014475204,1.17819693502,0,0,0,2,3,0,67.5324378844,3.3453016791,50.3037901125,0,28.6029194459,0,35.5753277609,3.70132720443,160.308409272,-20.5278689967,15.015,0,0,2,1,1,61.5445570449,9.33318251864,45.5081379386,2.26240694465,20.9821334423,1.92920541433,32.2735808462,7.00307411909,193.616697824,12.7804195548,0,0,0,2,4,0,86.8495726506,0,32.8621752057,14.9083696776,28.7176415006,0,45.1873084666,0,177.779927694,-3.05635057523,0,0,0,2,2,0,82.3288888321,0,27.427392597,20.3431522863,25.3657418862,0,42.6579043782,0,148.686330554,-32.1499477152,4.21702916599,0,0,2,2,0.280854423309,71.5186837394,0,18.2037901125,29.5667547707,21.0048007503,1.9065381063,37.9590559513,1.31759901404
5106,PURE_QUANTITY_SHORTFALL,180.836278269,136.518409272,-44.3178689967,44.3178689967,0,3,3,4,113.88,0,0,0,0,0,after Stage3,,,,,,,,,,,,,,,,,241.507481134,60.6712028657,8.775,0,0,2,4,0.584415584416,90.0053559616,0,64.9621752057,0,37.6776415006,0,48.8623084666,0,182.014475204,1.17819693502,0,0,0,2,5,0,67.5324378844,3.3453016791,50.3037901125,0,28.6029194459,0,35.5753277609,3.70132720443,145.515295663,-35.3209826055,0,0,0,2,7,0,53.1028508837,17.7748886798,43.4714919759,4.29905290738,20.8226040103,2.08873484637,28.1183487934,11.1583061719,136.518409272,-44.3178689967,0,0,0,2,7,0,49.8445570449,21.0331825186,41.6081379386,6.16240694465,18.6421334423,4.26920541433,26.4235808462,12.8530741191
5138,PURE_QUANTITY_SHORTFALL,180.836278269,156.348339871,-24.4879383976,24.4879383976,1.35003119794e-13,3,3,4,133.709930599,19.8299305991,19.8299305991,9.36574142711,0,0.0825421686611,after Stage3,,,,,,,,,,,,,,,,,241.507481134,60.6712028657,8.775,0,0,2,4,0.584415584416,90.0053559616,0,64.9621752057,0,37.6776415006,0,48.8623084666,0,182.014475204,1.17819693502,0,0,0,2,5,0,67.5324378844,3.3453016791,50.3037901125,0,28.6029194459,0,35.5753277609,3.70132720443,147.795226262,-33.0410520063,0,0,0,2,3,0,55.3827814829,15.4949580806,34.1057505488,13.6647943345,23.1852713183,0,35.1214229125,4.15523205284,156.348339871,-24.4879383976,8.775,0,0,2,3,0.584415584416,63.824487644,7.05325191949,32.2423965115,15.5281483718,21.0048007503,1.9065381063,39.2766549653,0
5152,MIXED_QUANTITY_AND_SPATIAL,423.861526765,371.128038481,-52.7334882837,79.4180631879,26.6845749041,5,4,4,264.03,240.24,120.12,67.7409160638,69.0835632777,1,after Stage5,182.014475204,-241.847051561,0,0,0,2,3,0,67.5324378844,101.030542556,50.3037901125,82.2551984544,28.6029194459,12.3102627668,35.5753277609,46.2510477842,160.308409272,-263.553117493,15.015,0,0,2,4,1,61.5445570449,107.018423396,45.5081379386,87.0508506283,20.9821334423,19.9310487704,32.2735808462,49.5527946989,251.008038481,-172.853488284,15.015,0,0.150814625226,3,3,1,111.210907996,57.3520724445,62.1565725466,70.4024160203,7.13897544445,33.7742067683,70.5015824945,11.3247930507,311.068038481,-112.793488284,15.015,8.12707955618,5.2829583731,4,1,1,148.39161297,20.1713674708,72.1029471291,60.4560414378,8.37189588826,32.5412863244,82.2015824945,0,371.128038481,-52.7334882837,15.015,0,10.3027948716,4,1,1,195.247555345,0,87.7029471291,44.8560414378,17.7318958883,23.1812863244,70.4456401195,11.3807354256
5172,PURE_SPATIAL_MISMATCH,374.764778406,445.461025084,70.6962466786,5.6691963695,76.3654430481,6,4,1,218.15468146,98.0346814596,27.9384777503,71.006981904,0,0.408069769645,after Stage6,371.306343625,-3.458434781,15.015,0,0,3,2,1,143.444557045,13.6619288059,104.008137939,0,50.6300677951,0,73.2235808462,62.6081582109,452.415415487,77.6506370814,15.015,0,0,3,2,1,175.405355962,0,122.562175206,0,30.5018025762,1.41080941074,123.946081744,11.8856573134,463.018613266,88.2538348599,15.015,2.40124565369,0,3,3,1,169.587249664,0,141.505035766,0,26.4023455322,5.51026645471,125.523982303,10.307756754,436.907911476,62.1431330698,0,0,0,3,4,0,175.85674363,0,124.362134414,0,18.6220300966,13.2905818904,118.067003336,17.7647357215,445.461025084,70.6962466786,8.775,11.5836676733,0,3,4,0.584415584416,184.298449791,0,99.0874206191,0,28.025227202,3.88738478498,134.049927473,1.78181158452
5212,MIXED_QUANTITY_AND_SPATIAL,423.861526765,346.718924749,-77.1426020163,79.8866068466,2.74400483037,5,4,4,258.18,240.24,120.12,32.4011456255,50.5244495452,1,after Stage5,182.014475204,-241.847051561,0,0,0,2,3,0,67.5324378844,101.030542556,50.3037901125,82.2551984544,28.6029194459,12.3102627668,35.5753277609,46.2510477842,154.458409272,-269.403117493,15.015,0,0,2,4,1,55.6945570449,112.868423396,45.5081379386,87.0508506283,20.9821334423,19.9310487704,32.2735808462,49.5527946989,256.812954062,-167.048572703,15.015,0,6.85179312973,3,3,1,106.106941888,62.4560385525,55.8670660193,76.6919225476,32.1252566575,8.78792555523,62.7136894975,19.1126860476,304.638522292,-119.223004473,15.015,0,3.0925444568,3,1,1,137.474454753,31.0885256878,53.7407709789,78.818217588,36.7714757387,4.14170647396,76.6518208219,5.17455472323,346.718924749,-77.1426020163,15.015,0,3.72376438727,3,1,1,169.176593917,0,60.1171684944,72.4418200725,33.4683954385,7.44478677416,83.9567668991,0
5230,PURE_SPATIAL_MISMATCH,189.355321264,244.342481134,54.9871598706,11.0304299414,66.0175898121,4,4,6,146.835,143.91,120.12,56.5239328833,0,0.599025974026,after Stage4,241.507481134,52.1521598706,8.775,0,0,2,4,0.584415584416,90.0053559616,15.8247072385,64.9621752057,0,37.6776415006,0,48.8623084666,0,184.939475204,-4.41584606007,0,0,0,2,2,0,67.5324378844,38.2976253157,50.3037901125,0,28.6029194459,0,38.5003277609,2.47515448908,163.233409272,-26.1219119918,15.015,0,0,2,3,1,61.5445570449,44.2855061552,45.5081379386,0,20.9821334423,1.92922470639,35.1985808462,5.77690140374,217.118470862,27.763149598,15.015,0,0,3,4,1,105.741113148,0.088950052064,26.8881233176,0,6.22710161165,16.684256537,78.2621327846,0,244.342481134,54.9871598706,15.015,0.732804448073,0,3,4,1,117.362069255,0,31.3949556157,0,11.8809282073,11.0304299414,83.7045280566,0
5235,PURE_QUANTITY_SHORTFALL,374.764778406,232.466682218,-142.298096188,142.298096188,0,4,4,1,120.12,120.12,120.12,23.3899076247,14.8392010833,0.5,after Stage4,241.507481134,-133.257297271,8.775,0,0,2,4,0.584415584416,90.0053559616,67.1011298892,64.9621752057,0,37.6776415006,0,48.8623084666,86.9694305905,182.014475204,-192.750303202,0,0,0,2,6,0,67.5324378844,89.5740479664,50.3037901125,0,28.6029194459,3.30969254102,35.5753277609,100.256411296,136.518409272,-238.246369134,0,0,0,2,7,0,49.8445570449,107.261928806,41.6081379386,8.30580357232,18.6421334423,13.2704785446,26.4235808462,109.408158211,192.730823604,-182.033954802,15.015,0,0.465470548409,3,4,1,80.980939451,76.1255463998,38.1559907088,11.7579508022,21.120455031,10.7921569559,52.4734384131,83.358300644,232.466682218,-142.298096188,15.015,0,5.39945836154,3,4,1,104.380939451,52.7255463998,42.6628230069,7.25111850404,27.5070860747,4.40552591225,57.9158336851,77.915905372
5247,PURE_SPATIAL_MISMATCH,316.940731494,352.762481134,35.8217496406,0.738330085795,36.5600797264,5,4,5,255.255,240.24,120.12,73.9725477815,59.4930059307,1,after Stage5,182.014475204,-134.92625629,0,0,0,2,5,0,67.5324378844,101.735725833,50.3037901125,0.451226747187,28.6029194459,0.854553030433,35.5753277609,31.8847506798,151.533409272,-165.407322222,15.015,0,0,2,7,1,55.6945570449,113.573606672,45.5081379386,5.2468789211,20.9821334423,8.47533903405,29.3485808462,38.1114975945,232.642481134,-84.2982503594,15.015,0,0,3,7,1,116.382415311,52.8857484058,64.0621752057,0,7.01058215089,22.4468903255,45.1873084666,22.2727699741,292.702481134,-24.2382503594,15.015,0,5.2829583731,4,3,1,139.782415311,29.4857484058,40.5675286143,10.1874882454,29.3539407432,0.103531733188,82.9985964657,0,352.762481134,35.8217496406,15.015,0,10.3027948716,4,3,1,169.333257152,0,50.0166867739,0.738330085795,38.7139407432,0,94.6985964657,0
5254,PURE_SPATIAL_MISMATCH,156.407515605,160.308409272,3.90089366726,17.5888473662,21.4897410335,3,3,3,137.67,23.79,23.79,0,0,0.099025974026,after Stage3,,,,,,,,,,,,,,,,,241.507481134,85.0999655297,8.775,0,0,2,4,0.584415584416,90.0053559616,0,64.9621752057,0,37.6776415006,0,48.8623084666,0,182.014475204,25.606959599,0,0,0,2,3,0,67.5324378844,2.82242946937,50.3037901125,0,28.6029194459,0,35.5753277609,3.54754457604,145.515295663,-10.8922199415,0,0,0,2,2,0,53.1028508837,17.25201647,43.4714919759,0,20.8226040103,2.08877499868,28.1183487934,11.0045235435,160.308409272,3.90089366726,15.015,0,0,2,2,1,61.5445570449,8.81031030891,45.5081379386,0,20.9821334423,1.92924556664,32.2735808462,6.84929149069
5255,PURE_SPATIAL_MISMATCH,395.525364721,491.426343625,95.9009789034,4.58871544448,100.489694348,5,4,2,354.907934353,240.24,120.12,99.1487637357,98.5039340683,1,after Stage5,182.014475204,-213.510889518,0,0,0,2,2,0,67.5324378844,100.789061007,50.3037901125,9.97431315612,28.6029194459,5.76415351225,35.5753277609,96.9833618424,251.186343625,-144.339021097,15.015,2.27329737878,0,3,2,1,127.312861706,41.0086371851,61.4853245012,0,1.24176313379,33.1253098244,61.1463942836,71.4122953196,371.306343625,-24.2190210966,15.015,0,12.6236463422,4,2,1,200.104964805,0,79.5558196765,0,17.820240651,16.5468323072,73.8253184927,58.7333711106,431.366343625,35.8409789034,15.015,0,5.2829583731,5,3,1,197.042468744,0,90.4527731983,0,27.6011275235,6.76594543466,116.269974159,16.2887154445,491.426343625,95.9009789034,15.015,0,10.3027948716,5,3,1,220.442468744,0,106.052773198,0,36.9611275235,0,127.969974159,4.58871544448
5265,PURE_QUANTITY_SHORTFALL,423.861526765,255.133897521,-168.727629244,168.727629244,0,5,4,4,217.119422318,193.329422318,120.12,16.9883218514,0,0.804734525132,after Stage5,182.014475204,-241.847051561,0,0,0,2,3,0,67.5324378844,101.030542556,50.3037901125,82.2551984544,28.6029194459,12.3102627668,35.5753277609,46.2510477842,160.308409272,-263.553117493,15.015,0,0,2,4,1,61.5445570449,107.018423396,45.5081379386,87.0508506283,20.9821334423,19.9310487704,32.2735808462,49.5527946989,194.506903452,-229.354623313,0,0,0,2,7,0,81.8053559616,86.7576244788,38.7965975233,93.7623910436,28.7176415006,12.1955407121,45.1873084666,36.6390670785,228.384523827,-195.477002938,15.015,0,0,3,6,1,98.9250820459,69.6378983946,42.5274182406,90.0315703263,22.8099354045,18.1032468082,64.1220881363,17.7042874088,255.133897521,-168.727629244,15.015,0,0,3,6,1,110.222847787,58.3401326532,48.9038157562,83.6551728107,27.8089942686,13.1041879441,68.1982397094,13.6281358357
5273,PURE_SPATIAL_MISMATCH,316.940731494,402.409596053,85.4688645593,2.15903897035,87.6279035296,5,4,5,244.275120849,129.607186497,11.8271864967,25.0535414332,0,0.539490453283,after Stage5,302.134475204,-14.8062562901,15.015,0,0,3,1,1,114.332437884,54.9357258327,81.5037901125,0,47.3229194459,0,58.9753277609,8.48475067983,371.306343625,54.3656121309,15.015,0,0,3,3,1,145.794057411,23.4741063066,104.008137939,0,48.2805674294,0,73.2235808462,0,450.075415487,133.134683993,12.675,0,0,3,5,0.844155844156,177.754856327,0,144.271286109,0,38.9869645846,0,89.0623084666,0,429.870222359,112.929490865,0,0,0,3,7,0,173.361359005,0,137.841573336,0,35.2681138304,0,83.3991761878,0,402.409596053,85.4688645593,5.85,0,0,3,7,0.38961038961,167.109124747,2.15903897035,128.617970851,0,30.9071726945,0,75.7753277609,0
5287,MIXED_QUANTITY_AND_SPATIAL,180.836278269,168.913562092,-11.9227161763,14.9083696776,2.98565350129,4,3,4,71.406080958,71.406080958,47.616080958,0,0,0.297228109216,after Stage4,241.507481134,60.6712028657,8.775,0,0,2,4,0.584415584416,90.0053559616,0,64.9621752057,0,37.6776415006,0,48.8623084666,0,182.014475204,1.17819693502,0,0,0,2,7,0,67.5324378844,3.3453016791,50.3037901125,0,28.6029194459,0,35.5753277609,3.70132720443,160.308409272,-20.5278689967,15.015,0,0,2,4,1,61.5445570449,9.33318251864,45.5081379386,2.26240694465,20.9821334423,1.92920541433,32.2735808462,7.00307411909,195.127168218,14.2908899492,9.98869735607,0,0,2,2,0.665247909162,82.6172043028,0,43.9553429076,3.81520197571,25.8847078129,0,42.6699131946,0,168.913562092,-11.9227161763,0,0,0,2,2,0,70.8777395635,0,32.8621752057,14.9083696776,22.9113388566,0,42.2623084666,0
5295,PURE_SPATIAL_MISMATCH,180.565756528,254.111343625,73.5455870969,19.1527115184,92.6982986153,3,3,2,231.472934353,117.592934353,114.667934353,39.6448340198,0,0.489481078724,after Stage3,,,,,,,,,,,,,,,,,241.507481134,60.9417246066,8.775,0,0,2,4,0.584415584416,90.0053559616,0,64.9621752057,0,37.6776415006,0,48.8623084666,6.77945909854,184.939475204,4.37371867585,0,0,0,2,2,0,67.5324378844,16.7483548688,50.3037901125,0,28.6029194459,0,38.5003277609,17.1414398043,207.207726707,26.6419701793,13.7224310439,0,0,3,4,0.913914821439,104.897858166,0,49.4846365192,0,0.495027771668,20.5097729787,52.33020425,3.3115633151,254.111343625,73.5455870969,15.015,1.66297128065,0,3,4,1,126.702535608,0,63.221282482,0,1.85208923192,19.1527115184,62.3354363029,0
