initial_state_id,parent_node_id,parent_stage,sample_support_count,effective_sample_size,parent_probability_mass,child_count,single_child,descendant_unique_leaf_count,descendant_leaf_probability_mass,observed_unique_native_child_count,theoretical_positive_child_count,theoretical_positive_unobserved_child_count,theoretical_child_support_coverage_share
14,s14:n2:a=1|loc=5|lfw=1>a=1|loc=2|lfw=2,2,3,3.0,0.0002,3,0,3,0.0002,3,21,18,0.14285714285714285
14,s14:n2:a=4|loc=7|lfw=1>a=5|loc=4|lfw=1,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,112,111,0.008928571428571428
14,s14:n2:a=4|loc=6|lfw=1>a=4|loc=5|lfw=0,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,105,104,0.009523809523809525
14,s14:n2:a=2|loc=8|lfw=1>a=2|loc=10|lfw=3,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,32,31,0.03125
14,s14:n2:a=4|loc=6|lfw=1>a=3|loc=7|lfw=0,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,105,104,0.009523809523809525
14,s14:n2:a=4|loc=5|lfw=0>a=3|loc=6|lfw=1,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,140,139,0.007142857142857143
14,s14:n2:a=2|loc=7|lfw=1>a=1|loc=5|lfw=2,2,3,3.0,0.0002,3,0,3,0.0002,3,21,18,0.14285714285714285
14,s14:n2:a=3|loc=9|lfw=0>a=4|loc=8|lfw=0,2,3,3.0,0.0002,3,0,3,0.0002,3,90,87,0.03333333333333333
14,s14:n2:a=4|loc=7|lfw=1>a=4|loc=7|lfw=1,2,5,5.0,0.0003333333333333,5,0,5,0.0003333333333333,5,140,135,0.03571428571428571
14,s14:n2:a=3|loc=8|lfw=2>a=3|loc=7|lfw=2,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,105,104,0.009523809523809525
14,s14:n2:a=2|loc=8|lfw=1>a=4|loc=6|lfw=0,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,105,104,0.009523809523809525
14,s14:n2:a=2|loc=8|lfw=2>a=2|loc=9|lfw=2,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,60,59,0.016666666666666666
14,s14:n2:a=3|loc=8|lfw=2>a=3|loc=6|lfw=3,2,3,3.0,0.0002,3,0,3,0.0002,3,70,67,0.04285714285714286
14,s14:n2:a=3|loc=9|lfw=1>a=2|loc=8|lfw=0,2,3,3.0,0.0002,3,0,3,0.0002,3,72,69,0.041666666666666664
14,s14:n2:a=4|loc=7|lfw=1>a=6|loc=7|lfw=2,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,63,62,0.015873015873015872
14,s14:n2:a=3|loc=6|lfw=1>a=2|loc=3|lfw=1,2,3,3.0,0.0002,2,0,2,0.0002,2,112,110,0.017857142857142856
14,s14:n2:a=4|loc=6|lfw=1>a=5|loc=6|lfw=2,2,2,2.0,0.0001333333333333,2,0,2,0.0001333333333333,2,84,82,0.023809523809523808
14,s14:n2:a=3|loc=5|lfw=1>a=3|loc=2|lfw=1,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,140,139,0.007142857142857143
14,s14:n2:a=3|loc=9|lfw=1>a=4|loc=6|lfw=2,2,2,2.0,0.0001333333333333,2,0,2,0.0001333333333333,2,105,103,0.01904761904761905
14,s14:n2:a=3|loc=9|lfw=1>a=1|loc=9|lfw=1,2,2,2.0,0.0001333333333333,1,1,1,0.0001333333333333,1,20,19,0.05
14,s14:n2:a=3|loc=10|lfw=0>a=2|loc=10|lfw=0,2,4,4.0,0.0002666666666666,4,0,4,0.0002666666666666,4,48,44,0.08333333333333333
14,s14:n2:a=3|loc=7|lfw=1>a=2|loc=7|lfw=0,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,84,83,0.011904761904761904
14,s14:n2:a=2|loc=4|lfw=1>a=2|loc=5|lfw=0,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,84,83,0.011904761904761904
14,s14:n2:a=3|loc=9|lfw=1>a=5|loc=7|lfw=2,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,84,83,0.011904761904761904
14,s14:n2:a=3|loc=4|lfw=1>a=4|loc=4|lfw=2,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,105,104,0.009523809523809525
14,s14:n2:a=4|loc=5|lfw=0>a=3|loc=3|lfw=1,2,3,3.0,0.0002,3,0,3,0.0002,3,140,137,0.02142857142857143
14,s14:n2:a=4|loc=5|lfw=0>a=3|loc=7|lfw=1,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,140,139,0.007142857142857143
14,s14:n2:a=2|loc=4|lfw=1>a=2|loc=1|lfw=0,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,84,83,0.011904761904761904
14,s14:n2:a=3|loc=5|lfw=2>a=2|loc=4|lfw=3,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,56,55,0.017857142857142856
14,s14:n2:a=3|loc=9|lfw=0>a=4|loc=8|lfw=1,2,4,4.0,0.0002666666666666,4,0,4,0.0002666666666666,4,120,116,0.03333333333333333
14,s14:n2:a=3|loc=6|lfw=0>a=1|loc=9|lfw=0,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,15,14,0.06666666666666667
14,s14:n2:a=3|loc=6|lfw=0>a=1|loc=5|lfw=2,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,21,20,0.047619047619047616
14,s14:n2:a=4|loc=8|lfw=1>a=4|loc=10|lfw=1,2,4,4.0,0.0002666666666666,4,0,4,0.0002666666666666,4,80,76,0.05
14,s14:n2:a=2|loc=5|lfw=0>a=2|loc=3|lfw=1,2,5,5.0,0.0003333333333333,3,0,3,0.0003333333333333,3,112,109,0.026785714285714284
14,s14:n2:a=2|loc=9|lfw=1>a=3|loc=9|lfw=0,2,2,2.0,0.0001333333333333,1,1,1,0.0001333333333333,1,75,74,0.013333333333333334
14,s14:n2:a=3|loc=9|lfw=0>a=4|loc=9|lfw=1,2,3,3.0,0.0002,3,0,3,0.0002,3,100,97,0.03
14,s14:n2:a=2|loc=6|lfw=0>a=2|loc=9|lfw=0,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,60,59,0.016666666666666666
14,s14:n2:a=1|loc=6|lfw=0>a=1|loc=4|lfw=1,2,3,3.0,0.0002,2,0,2,0.0002,2,28,26,0.07142857142857142
14,s14:n2:a=4|loc=10|lfw=0>a=4|loc=10|lfw=2,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,60,59,0.016666666666666666
14,s14:n2:a=3|loc=5|lfw=0>a=4|loc=5|lfw=1,2,2,2.0,0.0001333333333333,2,0,2,0.0001333333333333,2,140,138,0.014285714285714285
14,s14:n2:a=1|loc=5|lfw=1>a=1|loc=7|lfw=2,2,2,2.0,0.0001333333333333,2,0,2,0.0001333333333333,2,21,19,0.09523809523809523
14,s14:n2:a=3|loc=4|lfw=1>a=2|loc=7|lfw=1,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,112,111,0.008928571428571428
14,s14:n2:a=2|loc=5|lfw=1>a=2|loc=6|lfw=0,2,2,2.0,0.0001333333333333,2,0,2,0.0001333333333333,2,84,82,0.023809523809523808
14,s14:n2:a=3|loc=5|lfw=1>a=3|loc=7|lfw=0,2,5,5.0,0.0003333333333333,4,0,4,0.0003333333333333,4,105,101,0.0380952380952381
14,s14:n2:a=3|loc=10|lfw=0>a=2|loc=8|lfw=1,2,4,4.0,0.0002666666666666,3,0,3,0.0002666666666666,3,96,93,0.03125
14,s14:n2:a=4|loc=8|lfw=1>a=5|loc=8|lfw=2,2,2,2.0,0.0001333333333333,2,0,2,0.0001333333333333,2,72,70,0.027777777777777776
14,s14:n2:a=2|loc=4|lfw=0>a=4|loc=5|lfw=1,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,140,139,0.007142857142857143
14,s14:n2:a=3|loc=5|lfw=0>a=3|loc=7|lfw=0,2,4,4.0,0.0002666666666666,4,0,4,0.0002666666666666,4,105,101,0.0380952380952381
14,s14:n2:a=3|loc=5|lfw=1>a=3|loc=3|lfw=3,2,3,3.0,0.0002,2,0,2,0.0002,2,70,68,0.02857142857142857
14,s14:n2:a=3|loc=5|lfw=0>a=2|loc=7|lfw=0,2,4,4.0,0.0002666666666666,4,0,4,0.0002666666666666,4,84,80,0.047619047619047616
14,s14:n2:a=3|loc=8|lfw=2>a=2|loc=7|lfw=3,2,4,4.0,0.0002666666666666,4,0,4,0.0002666666666666,4,56,52,0.07142857142857142
14,s14:n2:a=1|loc=7|lfw=1>a=1|loc=5|lfw=1,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,28,27,0.03571428571428571
14,s14:n2:a=2|loc=8|lfw=0>a=2|loc=6|lfw=0,2,3,3.0,0.0002,3,0,3,0.0002,3,84,81,0.03571428571428571
14,s14:n2:a=3|loc=4|lfw=1>a=4|loc=7|lfw=2,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,105,104,0.009523809523809525
14,s14:n2:a=2|loc=5|lfw=1>a=2|loc=8|lfw=3,2,2,2.0,0.0001333333333333,2,0,2,0.0001333333333333,2,48,46,0.041666666666666664
14,s14:n2:a=2|loc=7|lfw=1>a=2|loc=6|lfw=3,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,56,55,0.017857142857142856
14,s14:n2:a=4|loc=6|lfw=1>a=4|loc=6|lfw=2,2,8,8.0,0.0005333333333333,5,0,5,0.0005333333333333,5,105,100,0.047619047619047616
14,s14:n2:a=3|loc=10|lfw=1>a=4|loc=7|lfw=1,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,140,139,0.007142857142857143
14,s14:n2:a=3|loc=7|lfw=0>a=2|loc=7|lfw=2,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,84,83,0.011904761904761904
14,s14:n2:a=2|loc=8|lfw=2>a=1|loc=9|lfw=3,2,2,2.0,0.0001333333333333,2,0,2,0.0001333333333333,2,10,8,0.2
14,s14:n2:a=2|loc=5|lfw=1>a=3|loc=5|lfw=1,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,140,139,0.007142857142857143
14,s14:n2:a=3|loc=8|lfw=2>a=1|loc=7|lfw=3,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,14,13,0.07142857142857142
14,s14:n2:a=3|loc=7|lfw=2>a=3|loc=5|lfw=3,2,2,2.0,0.0001333333333333,2,0,2,0.0001333333333333,2,70,68,0.02857142857142857
14,s14:n2:a=1|loc=8|lfw=1>a=1|loc=7|lfw=0,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,21,20,0.047619047619047616
14,s14:n2:a=1|loc=4|lfw=0>a=1|loc=6|lfw=1,2,2,2.0,0.0001333333333333,2,0,2,0.0001333333333333,2,28,26,0.07142857142857142
14,s14:n2:a=3|loc=7|lfw=0>a=3|loc=9|lfw=0,2,5,5.0,0.0003333333333333,4,0,4,0.0003333333333333,4,75,71,0.05333333333333334
14,s14:n2:a=3|loc=6|lfw=2>a=3|loc=9|lfw=3,2,2,2.0,0.0001333333333333,2,0,2,0.0001333333333333,2,50,48,0.04
14,s14:n2:a=3|loc=6|lfw=0>a=5|loc=6|lfw=1,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,112,111,0.008928571428571428
14,s14:n2:a=4|loc=9|lfw=0>a=5|loc=9|lfw=1,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,80,79,0.0125
14,s14:n2:a=3|loc=8|lfw=1>a=5|loc=6|lfw=1,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,112,111,0.008928571428571428
14,s14:n2:a=2|loc=9|lfw=1>a=1|loc=7|lfw=2,2,7,7.0,0.0004666666666666,6,0,6,0.0004666666666666,6,21,15,0.2857142857142857
14,s14:n2:a=3|loc=8|lfw=2>a=2|loc=8|lfw=3,2,3,3.0,0.0002,2,0,2,0.0002,2,48,46,0.041666666666666664
14,s14:n2:a=4|loc=5|lfw=0>a=4|loc=6|lfw=0,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,105,104,0.009523809523809525
14,s14:n2:a=2|loc=7|lfw=2>a=2|loc=5|lfw=3,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,56,55,0.017857142857142856
14,s14:n2:a=3|loc=7|lfw=0>a=4|loc=6|lfw=0,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,105,104,0.009523809523809525
14,s14:n2:a=2|loc=9|lfw=1>a=1|loc=9|lfw=3,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,10,9,0.1
14,s14:n2:a=4|loc=7|lfw=1>a=4|loc=9|lfw=2,2,5,5.0,0.0003333333333333,4,0,4,0.0003333333333333,4,75,71,0.05333333333333334
14,s14:n2:a=2|loc=9|lfw=1>a=3|loc=9|lfw=2,2,2,2.0,0.0001333333333333,2,0,2,0.0001333333333333,2,75,73,0.02666666666666667
14,s14:n2:a=4|loc=7|lfw=0>a=4|loc=8|lfw=0,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,90,89,0.011111111111111112
14,s14:n2:a=3|loc=8|lfw=1>a=4|loc=6|lfw=2,2,6,6.0,0.0004,5,0,5,0.0004,5,105,100,0.047619047619047616
14,s14:n2:a=3|loc=7|lfw=1>a=3|loc=8|lfw=0,2,6,6.0,0.0004,6,0,6,0.0004,6,90,84,0.06666666666666667
14,s14:n2:a=2|loc=4|lfw=1>a=1|loc=6|lfw=1,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,28,27,0.03571428571428571
14,s14:n2:a=4|loc=8|lfw=0>a=2|loc=7|lfw=0,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,84,83,0.011904761904761904
14,s14:n2:a=3|loc=10|lfw=0>a=2|loc=8|lfw=0,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,72,71,0.013888888888888888
14,s14:n2:a=4|loc=5|lfw=1>a=4|loc=5|lfw=2,2,6,6.0,0.0004,6,0,6,0.0004,6,105,99,0.05714285714285714
14,s14:n2:a=4|loc=7|lfw=1>a=2|loc=6|lfw=2,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,84,83,0.011904761904761904
14,s14:n2:a=3|loc=5|lfw=0>a=1|loc=6|lfw=1,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,28,27,0.03571428571428571
14,s14:n2:a=4|loc=8|lfw=0>a=5|loc=9|lfw=1,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,80,79,0.0125
14,s14:n2:a=2|loc=4|lfw=1>a=2|loc=3|lfw=1,2,4,4.0,0.0002666666666666,3,0,3,0.0002666666666666,3,112,109,0.026785714285714284
14,s14:n2:a=2|loc=4|lfw=1>a=3|loc=5|lfw=2,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,105,104,0.009523809523809525
14,s14:n2:a=2|loc=4|lfw=0>a=1|loc=5|lfw=1,2,3,3.0,0.0002,3,0,3,0.0002,3,28,25,0.10714285714285714
14,s14:n2:a=3|loc=9|lfw=1>a=2|loc=10|lfw=0,2,2,2.0,0.0001333333333333,2,0,2,0.0001333333333333,2,48,46,0.041666666666666664
14,s14:n2:a=3|loc=8|lfw=2>a=3|loc=8|lfw=3,2,3,3.0,0.0002,3,0,3,0.0002,3,60,57,0.05
14,s14:n2:a=4|loc=8|lfw=0>a=3|loc=6|lfw=1,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,140,139,0.007142857142857143
14,s14:n2:a=2|loc=7|lfw=1>a=4|loc=6|lfw=2,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,105,104,0.009523809523809525
14,s14:n2:a=3|loc=8|lfw=1>a=4|loc=8|lfw=1,2,2,2.0,0.0001333333333333,2,0,2,0.0001333333333333,2,120,118,0.016666666666666666
14,s14:n2:a=3|loc=7|lfw=2>a=3|loc=7|lfw=3,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,70,69,0.014285714285714285
14,s14:n2:a=1|loc=7|lfw=0>a=1|loc=9|lfw=1,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,20,19,0.05
14,s14:n2:a=4|loc=10|lfw=1>a=4|loc=10|lfw=3,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,40,39,0.025
14,s14:n2:a=2|loc=7|lfw=1>a=3|loc=9|lfw=2,2,2,2.0,0.0001333333333333,2,0,2,0.0001333333333333,2,75,73,0.02666666666666667
14,s14:n2:a=2|loc=4|lfw=0>a=1|loc=6|lfw=0,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,21,20,0.047619047619047616
14,s14:n2:a=2|loc=5|lfw=1>a=1|loc=3|lfw=1,2,2,2.0,0.0001333333333333,2,0,2,0.0001333333333333,2,28,26,0.07142857142857142
14,s14:n2:a=3|loc=9|lfw=1>a=4|loc=9|lfw=1,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,100,99,0.01
14,s14:n2:a=2|loc=8|lfw=1>a=2|loc=5|lfw=1,2,3,3.0,0.0002,3,0,3,0.0002,3,112,109,0.026785714285714284
14,s14:n2:a=3|loc=10|lfw=1>a=1|loc=10|lfw=1,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,16,15,0.0625
14,s14:n2:a=3|loc=10|lfw=1>a=3|loc=8|lfw=1,2,11,11.0,0.0007333333333333,9,0,9,0.0007333333333333,9,120,111,0.075
14,s14:n2:a=1|loc=9|lfw=1>a=1|loc=9|lfw=0,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,15,14,0.06666666666666667
14,s14:n2:a=4|loc=6|lfw=0>a=4|loc=4|lfw=0,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,105,104,0.009523809523809525
14,s14:n2:a=3|loc=9|lfw=1>a=5|loc=9|lfw=1,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,80,79,0.0125
14,s14:n2:a=1|loc=6|lfw=1>a=1|loc=3|lfw=2,2,2,2.0,0.0001333333333333,2,0,2,0.0001333333333333,2,21,19,0.09523809523809523
14,s14:n2:a=3|loc=9|lfw=0>a=2|loc=8|lfw=2,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,72,71,0.013888888888888888
14,s14:n2:a=5|loc=6|lfw=1>a=4|loc=7|lfw=2,2,2,2.0,0.0001333333333333,2,0,2,0.0001333333333333,2,105,103,0.01904761904761905
14,s14:n2:a=2|loc=7|lfw=1>a=2|loc=8|lfw=0,2,7,7.0,0.0004666666666666,4,0,4,0.0004666666666666,4,72,68,0.05555555555555555
14,s14:n2:a=3|loc=4|lfw=0>a=2|loc=5|lfw=1,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,112,111,0.008928571428571428
14,s14:n2:a=3|loc=6|lfw=1>a=4|loc=4|lfw=1,2,3,3.0,0.0002,3,0,3,0.0002,3,140,137,0.02142857142857143
14,s14:n2:a=5|loc=8|lfw=1>a=5|loc=9|lfw=2,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,60,59,0.016666666666666666
14,s14:n2:a=3|loc=5|lfw=1>a=4|loc=3|lfw=2,2,4,4.0,0.0002666666666666,3,0,3,0.0002666666666666,3,105,102,0.02857142857142857
14,s14:n2:a=2|loc=10|lfw=0>a=1|loc=10|lfw=1,2,3,3.0,0.0002,3,0,3,0.0002,3,16,13,0.1875
14,s14:n2:a=3|loc=6|lfw=0>a=4|loc=4|lfw=1,2,2,2.0,0.0001333333333333,2,0,2,0.0001333333333333,2,140,138,0.014285714285714285
14,s14:n2:a=2|loc=5|lfw=0>a=1|loc=3|lfw=1,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,28,27,0.03571428571428571
14,s14:n2:a=2|loc=9|lfw=0>a=1|loc=6|lfw=1,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,28,27,0.03571428571428571
14,s14:n2:a=3|loc=5|lfw=1>a=2|loc=3|lfw=1,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,112,111,0.008928571428571428
14,s14:n2:a=3|loc=7|lfw=1>a=3|loc=5|lfw=3,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,70,69,0.014285714285714285
14,s14:n2:a=3|loc=5|lfw=1>a=1|loc=3|lfw=1,2,2,2.0,0.0001333333333333,1,1,1,0.0001333333333333,1,28,27,0.03571428571428571
14,s14:n2:a=5|loc=6|lfw=1>a=5|loc=5|lfw=1,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,112,111,0.008928571428571428
14,s14:n2:a=3|loc=10|lfw=1>a=3|loc=8|lfw=3,2,3,3.0,0.0002,2,0,2,0.0002,2,60,58,0.03333333333333333
14,s14:n2:a=2|loc=10|lfw=1>a=2|loc=10|lfw=3,2,2,2.0,0.0001333333333333,2,0,2,0.0001333333333333,2,32,30,0.0625
14,s14:n2:a=2|loc=5|lfw=1>a=4|loc=6|lfw=2,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,105,104,0.009523809523809525
14,s14:n2:a=2|loc=5|lfw=1>a=2|loc=6|lfw=3,2,2,2.0,0.0001333333333333,2,0,2,0.0001333333333333,2,56,54,0.03571428571428571
14,s14:n2:a=1|loc=9|lfw=1>a=1|loc=8|lfw=1,2,2,2.0,0.0001333333333333,2,0,2,0.0001333333333333,2,24,22,0.08333333333333333
14,s14:n2:a=3|loc=6|lfw=1>a=4|loc=6|lfw=0,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,105,104,0.009523809523809525
14,s14:n2:a=3|loc=10|lfw=1>a=4|loc=9|lfw=2,2,5,5.0,0.0003333333333333,4,0,4,0.0003333333333333,4,75,71,0.05333333333333334
14,s14:n2:a=2|loc=10|lfw=2>a=2|loc=8|lfw=3,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,48,47,0.020833333333333332
14,s14:n2:a=2|loc=6|lfw=1>a=2|loc=9|lfw=0,2,3,3.0,0.0002,3,0,3,0.0002,3,60,57,0.05
14,s14:n2:a=2|loc=5|lfw=2>a=3|loc=5|lfw=3,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,70,69,0.014285714285714285
14,s14:n2:a=3|loc=7|lfw=0>a=1|loc=5|lfw=1,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,28,27,0.03571428571428571
14,s14:n2:a=2|loc=6|lfw=0>a=1|loc=6|lfw=1,2,2,2.0,0.0001333333333333,2,0,2,0.0001333333333333,2,28,26,0.07142857142857142
14,s14:n2:a=3|loc=7|lfw=1>a=3|loc=7|lfw=3,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,70,69,0.014285714285714285
14,s14:n2:a=3|loc=6|lfw=0>a=3|loc=7|lfw=2,2,2,2.0,0.0001333333333333,2,0,2,0.0001333333333333,2,105,103,0.01904761904761905
14,s14:n2:a=2|loc=8|lfw=1>a=1|loc=5|lfw=2,2,4,4.0,0.0002666666666666,4,0,4,0.0002666666666666,4,21,17,0.19047619047619047
14,s14:n2:a=1|loc=5|lfw=1>a=1|loc=8|lfw=2,2,2,2.0,0.0001333333333333,2,0,2,0.0001333333333333,2,18,16,0.1111111111111111
14,s14:n2:a=3|loc=9|lfw=0>a=4|loc=7|lfw=0,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,105,104,0.009523809523809525
14,s14:n2:a=2|loc=4|lfw=1>a=1|loc=7|lfw=2,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,21,20,0.047619047619047616
14,s14:n2:a=1|loc=6|lfw=1>a=1|loc=4|lfw=1,2,2,2.0,0.0001333333333333,2,0,2,0.0001333333333333,2,28,26,0.07142857142857142
14,s14:n2:a=2|loc=9|lfw=2>a=2|loc=6|lfw=3,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,56,55,0.017857142857142856
14,s14:n2:a=2|loc=6|lfw=1>a=4|loc=9|lfw=2,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,75,74,0.013333333333333334
14,s14:n2:a=3|loc=6|lfw=0>a=3|loc=3|lfw=0,2,5,5.0,0.0003333333333333,4,0,4,0.0003333333333333,4,105,101,0.0380952380952381
14,s14:n2:a=3|loc=10|lfw=1>a=2|loc=9|lfw=3,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,40,39,0.025
14,s14:n2:a=3|loc=8|lfw=2>a=3|loc=5|lfw=2,2,2,2.0,0.0001333333333333,1,1,1,0.0001333333333333,1,105,104,0.009523809523809525
14,s14:n2:a=3|loc=8|lfw=1>a=1|loc=5|lfw=2,2,2,2.0,0.0001333333333333,2,0,2,0.0001333333333333,2,21,19,0.09523809523809523
14,s14:n2:a=3|loc=7|lfw=1>a=3|loc=7|lfw=0,2,4,4.0,0.0002666666666666,4,0,4,0.0002666666666666,4,105,101,0.0380952380952381
14,s14:n2:a=3|loc=5|lfw=1>a=2|loc=7|lfw=1,2,2,2.0,0.0001333333333333,2,0,2,0.0001333333333333,2,112,110,0.017857142857142856
14,s14:n2:a=2|loc=8|lfw=0>a=1|loc=5|lfw=1,2,2,2.0,0.0001333333333333,2,0,2,0.0001333333333333,2,28,26,0.07142857142857142
14,s14:n2:a=3|loc=8|lfw=1>a=1|loc=9|lfw=0,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,15,14,0.06666666666666667
14,s14:n2:a=1|loc=6|lfw=1>a=1|loc=5|lfw=1,2,2,2.0,0.0001333333333333,2,0,2,0.0001333333333333,2,28,26,0.07142857142857142
14,s14:n2:a=3|loc=5|lfw=0>a=1|loc=4|lfw=1,2,3,3.0,0.0002,2,0,2,0.0002,2,28,26,0.07142857142857142
14,s14:n2:a=4|loc=7|lfw=1>a=4|loc=9|lfw=1,2,4,4.0,0.0002666666666666,3,0,3,0.0002666666666666,3,100,97,0.03
14,s14:n2:a=3|loc=4|lfw=0>a=2|loc=6|lfw=0,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,84,83,0.011904761904761904
14,s14:n2:a=1|loc=5|lfw=1>a=1|loc=5|lfw=2,2,2,2.0,0.0001333333333333,2,0,2,0.0001333333333333,2,21,19,0.09523809523809523
14,s14:n2:a=3|loc=6|lfw=1>a=1|loc=7|lfw=1,2,1,1.0,6.666666666666667e-05,1,1,1,6.666666666666667e-05,1,28,27,0.03571428571428571
14,s14:n2:a=4|loc=9|lfw=1>a=3|loc=9|lfw=2,2,2,2.0,0.0001333333333333,2,0,2,0.0001333333333333,2,75,73,0.02666666666666667
14,s14:n2:a=2|loc=8|lfw=0>a=1|loc=10|lfw=0,2,2,2.0,0.0001333333333333,2,0,2,0.0001333333333333,2,12,10,0.16666666666666666
