initial_state_id,scenario_id,path_id,T_label,T1_kg,T2_kg,T3_kg,T4_kg,operating_loss,service_cost,shortage_kg,shortage_loss,site1_service_kg,site2_service_kg,site3_service_kg,site4_service_kg,solver_status,batch_runtime_sec,max_demand_balance_error,max_site_capacity_violation,replay_max_DAC_error
7,121,121,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,122,122,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,123,123,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,124,124,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,125,125,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,126,126,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,127,127,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,128,128,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,129,129,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,130,130,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,131,131,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,132,132,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,133,133,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,134,134,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,135,135,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,136,136,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,137,137,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,138,138,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,139,139,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,140,140,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,141,141,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,142,142,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,143,143,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,144,144,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,145,145,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,146,146,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,147,147,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,148,148,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,149,149,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,150,150,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,151,151,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,152,152,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,153,153,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,154,154,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,155,155,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,23530.5172489881,1710.15339442085,10.9101819272836,21820.3638545673,66.2793552082481,50.7323459618689,44.7317459018629,19.6383274691105,OPTIMAL,0.0698392,0,0,0
7,156,156,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,157,157,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,158,158,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,159,159,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,160,160,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,161,161,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,162,162,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,163,163,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,164,164,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,165,165,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,166,166,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,167,167,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,168,168,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,169,169,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,170,170,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,171,171,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,172,172,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,173,173,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,174,174,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,175,175,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,176,176,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,177,177,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,178,178,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,179,179,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,180,180,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,181,181,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,182,182,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,183,183,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,184,184,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,185,185,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,186,186,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,187,187,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,188,188,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,189,189,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,190,190,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,191,191,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,192,192,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,193,193,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,194,194,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,195,195,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,196,196,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,197,197,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,198,198,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,199,199,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,200,200,STEP03YF_PERIOD_R2000,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,0,0,0,0,0,0,0,0,OPTIMAL,0.0698392,0,0,0
7,1,1,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,2,2,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,3,3,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,4,4,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,5,5,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,6,6,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,7,7,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,8,8,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,9,9,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,10,10,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,11,11,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,12,12,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,13,13,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,14,14,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,15,15,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,16,16,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,17,17,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,18,18,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,19,19,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,20,20,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,21,21,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,22,22,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,23,23,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,24,24,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,25,25,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,26,26,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,27,27,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,28,28,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,29,29,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,30,30,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,31,31,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,32,32,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,33,33,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,34,34,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,35,35,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,859.078049623756,859.078049623756,0,0,19.6383274691105,39.5494094864032,8.18263644546273,54.5509096364182,OPTIMAL,0.070568,0,0,0
7,36,36,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,37,37,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,38,38,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,39,39,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,40,40,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,41,41,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,42,42,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,43,43,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,44,44,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,45,45,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,46,46,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,47,47,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,48,48,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,49,49,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,50,50,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,51,51,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,52,52,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,53,53,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,54,54,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,55,55,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,56,56,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,57,57,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,58,58,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,59,59,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,60,60,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,61,61,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,62,62,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,63,63,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,64,64,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,65,65,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,66,66,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,67,67,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,68,68,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,69,69,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,70,70,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,71,71,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,72,72,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,73,73,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,74,74,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,75,75,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,76,76,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,77,77,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,78,78,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,79,79,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,80,80,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,81,81,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,82,82,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,83,83,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,84,84,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,85,85,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,86,86,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,87,87,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,88,88,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,89,89,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
7,90,90,ASYMMETRIC_CAPACITY_FRACTION,75,100,75,150,0,0,0,0,0,0,0,0,OPTIMAL,0.070568,0,0,0
