initial_state_id,T_label,eta,parent_id,child_id,nominal_conditional_probability,worst_conditional_probability,probability_shift
7,FULL_CAPACITY,0.01,s7:n1:a=1|loc=5|lfw=0,s7:n2:a=1|loc=5|lfw=0>a=1|loc=5|lfw=1,0.5,0.5,0.0
7,FULL_CAPACITY,0.01,s7:n1:a=1|loc=5|lfw=0,s7:n2:a=1|loc=5|lfw=0>a=1|loc=6|lfw=0,0.5,0.5,0.0
7,FULL_CAPACITY,0.01,s7:n1:a=1|loc=10|lfw=2,s7:n2:a=1|loc=10|lfw=2>a=1|loc=10|lfw=3,1.0,1.0,0.0
7,FULL_CAPACITY,0.01,s7:n1:a=1|loc=10|lfw=1,s7:n2:a=1|loc=10|lfw=1>a=1|loc=10|lfw=2,1.0,1.0,0.0
7,FULL_CAPACITY,0.01,s7:root,s7:n1:a=1|loc=6|lfw=1,0.035,0.03474293066957395,-0.00025706933042605323
7,FULL_CAPACITY,0.01,s7:root,s7:n1:a=2|loc=8|lfw=1,0.24,0.23823723887707848,-0.0017627611229215079
7,FULL_CAPACITY,0.01,s7:root,s7:n1:a=2|loc=6|lfw=1,0.12,0.11911861943853924,-0.0008813805614607539
7,FULL_CAPACITY,0.01,s7:root,s7:n1:a=1|loc=5|lfw=0,0.01,0.00992655161987827,-7.34483801217295e-05
7,FULL_CAPACITY,0.01,s7:root,s7:n1:a=2|loc=9|lfw=0,0.03,0.02977965485963481,-0.00022034514036518849
7,FULL_CAPACITY,0.01,s7:root,s7:n1:a=2|loc=7|lfw=1,0.12,0.11911861943853924,-0.0008813805614607539
7,FULL_CAPACITY,0.01,s7:root,s7:n1:a=2|loc=10|lfw=0,0.01,0.00992655161987827,-7.34483801217295e-05
7,FULL_CAPACITY,0.01,s7:root,s7:n1:a=2|loc=5|lfw=1,0.05,0.049632758099391355,-0.0003672419006086475
7,FULL_CAPACITY,0.01,s7:root,s7:n1:a=2|loc=9|lfw=1,0.085,0.0843756887689653,-0.0006243112310347076
7,FULL_CAPACITY,0.01,s7:root,s7:n1:a=2|loc=6|lfw=0,0.08,0.07941241295902617,-0.000587587040973836
7,FULL_CAPACITY,0.01,s7:root,s7:n1:a=2|loc=10|lfw=1,0.01,0.00992655161987827,-7.34483801217295e-05
7,FULL_CAPACITY,0.01,s7:root,s7:n1:a=3|loc=8|lfw=1,0.005,0.004963275809939135,-3.672419006086475e-05
7,FULL_CAPACITY,0.01,s7:root,s7:n1:a=2|loc=8|lfw=0,0.055,0.05459603390933049,-0.0004039660906695122
7,FULL_CAPACITY,0.01,s7:root,s7:n1:a=2|loc=8|lfw=2,0.005,0.004963275809939135,-3.672419006086475e-05
7,FULL_CAPACITY,0.01,s7:root,s7:n1:a=1|loc=5|lfw=1,0.01,0.00992655161987827,-7.34483801217295e-05
7,FULL_CAPACITY,0.01,s7:root,s7:n1:a=1|loc=8|lfw=1,0.015,0.014889827429817405,-0.00011017257018259424
7,FULL_CAPACITY,0.01,s7:root,s7:n1:a=2|loc=6|lfw=2,0.005,0.005222748104267946,0.00022274810426794588
7,FULL_CAPACITY,0.01,s7:root,s7:n1:a=2|loc=4|lfw=1,0.015,0.014889827429817405,-0.00011017257018259424
7,FULL_CAPACITY,0.01,s7:root,s7:n1:a=2|loc=4|lfw=2,0.005,0.004963275809939135,-3.672419006086475e-05
7,FULL_CAPACITY,0.01,s7:root,s7:n1:a=1|loc=7|lfw=1,0.01,0.00992655161987827,-7.34483801217295e-05
7,FULL_CAPACITY,0.01,s7:root,s7:n1:a=1|loc=10|lfw=2,0.005,0.004963275809939135,-3.672419006086475e-05
7,FULL_CAPACITY,0.01,s7:root,s7:n1:a=2|loc=4|lfw=0,0.005,0.004963275809939135,-3.672419006086475e-05
7,FULL_CAPACITY,0.01,s7:root,s7:n1:a=2|loc=7|lfw=0,0.025,0.024816379049695678,-0.00018362095030432374
7,FULL_CAPACITY,0.01,s7:root,s7:n1:a=3|loc=7|lfw=1,0.005,0.004963275809939135,-3.672419006086475e-05
7,FULL_CAPACITY,0.01,s7:root,s7:n1:a=1|loc=9|lfw=0,0.005,0.004963275809939135,-3.672419006086475e-05
7,FULL_CAPACITY,0.01,s7:root,s7:n1:a=2|loc=9|lfw=2,0.01,0.00992655161987827,-7.34483801217295e-05
7,FULL_CAPACITY,0.01,s7:root,s7:n1:a=3|loc=4|lfw=0,0.005,0.004963275809939135,-3.672419006086475e-05
7,FULL_CAPACITY,0.01,s7:root,s7:n1:a=4|loc=8|lfw=0,0.005,0.004963275809939135,-3.672419006086475e-05
7,FULL_CAPACITY,0.01,s7:root,s7:n1:a=1|loc=9|lfw=1,0.005,0.004963275809939135,-3.672419006086475e-05
7,FULL_CAPACITY,0.01,s7:root,s7:n1:a=2|loc=5|lfw=0,0.005,0.012048641527783278,0.007048641527783278
7,FULL_CAPACITY,0.01,s7:root,s7:n1:a=1|loc=10|lfw=1,0.005,0.004963275809939135,-3.672419006086475e-05
7,FULL_CAPACITY,0.01,s7:root,s7:n1:a=1|loc=8|lfw=0,0.005,0.004963275809939135,-3.672419006086475e-05
7,FULL_CAPACITY,0.05,s7:n2:a=4|loc=8|lfw=0>a=4|loc=7|lfw=1,s7:n3:a=4|loc=8|lfw=0>a=4|loc=7|lfw=1>a=4|loc=8|lfw=2,1.0,1.0,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=3|loc=8|lfw=1>a=2|loc=7|lfw=2,s7:n3:a=3|loc=8|lfw=1>a=2|loc=7|lfw=2>a=2|loc=7|lfw=2,1.0,1.0,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=3|loc=7|lfw=1>a=3|loc=6|lfw=2,s7:n3:a=3|loc=7|lfw=1>a=3|loc=6|lfw=2>a=3|loc=6|lfw=3,1.0,1.0,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=3|loc=4|lfw=0>a=2|loc=6|lfw=0,s7:n3:a=3|loc=4|lfw=0>a=2|loc=6|lfw=0>a=2|loc=5|lfw=1,1.0,1.0,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=9|lfw=2>a=2|loc=8|lfw=3,s7:n3:a=2|loc=9|lfw=2>a=2|loc=8|lfw=3>a=2|loc=9|lfw=2,1.0,1.0,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=9|lfw=2>a=2|loc=7|lfw=3,s7:n3:a=2|loc=9|lfw=2>a=2|loc=7|lfw=3>a=1|loc=7|lfw=3,1.0,1.0,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=9|lfw=1>a=4|loc=10|lfw=2,s7:n3:a=2|loc=9|lfw=1>a=4|loc=10|lfw=2>a=3|loc=10|lfw=3,1.0,1.0,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=9|lfw=1>a=2|loc=9|lfw=1,s7:n3:a=2|loc=9|lfw=1>a=2|loc=9|lfw=1>a=1|loc=10|lfw=2,1.0,1.0,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=9|lfw=1>a=2|loc=8|lfw=2,s7:n3:a=2|loc=9|lfw=1>a=2|loc=8|lfw=2>a=2|loc=9|lfw=2,0.5,0.5,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=9|lfw=1>a=2|loc=8|lfw=2,s7:n3:a=2|loc=9|lfw=1>a=2|loc=8|lfw=2>a=1|loc=7|lfw=3,0.5,0.5,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=9|lfw=1>a=2|loc=8|lfw=1,s7:n3:a=2|loc=9|lfw=1>a=2|loc=8|lfw=1>a=2|loc=9|lfw=2,1.0,1.0,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=9|lfw=1>a=2|loc=7|lfw=2,s7:n3:a=2|loc=9|lfw=1>a=2|loc=7|lfw=2>a=2|loc=7|lfw=3,1.0,1.0,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=9|lfw=1>a=2|loc=10|lfw=2,s7:n3:a=2|loc=9|lfw=1>a=2|loc=10|lfw=2>a=2|loc=10|lfw=1,0.2,0.2,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=9|lfw=1>a=2|loc=10|lfw=2,s7:n3:a=2|loc=9|lfw=1>a=2|loc=10|lfw=2>a=2|loc=10|lfw=3,0.2,0.2,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=9|lfw=1>a=2|loc=10|lfw=2,s7:n3:a=2|loc=9|lfw=1>a=2|loc=10|lfw=2>a=2|loc=9|lfw=3,0.4,0.4,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=9|lfw=1>a=2|loc=10|lfw=2,s7:n3:a=2|loc=9|lfw=1>a=2|loc=10|lfw=2>a=2|loc=9|lfw=1,0.2,0.2,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=9|lfw=1>a=2|loc=10|lfw=1,s7:n3:a=2|loc=9|lfw=1>a=2|loc=10|lfw=1>a=2|loc=10|lfw=1,1.0,1.0,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=9|lfw=1>a=2|loc=10|lfw=0,s7:n3:a=2|loc=9|lfw=1>a=2|loc=10|lfw=0>a=2|loc=9|lfw=1,1.0,1.0,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=9|lfw=1>a=1|loc=9|lfw=1,s7:n3:a=2|loc=9|lfw=1>a=1|loc=9|lfw=1>a=1|loc=10|lfw=2,1.0,1.0,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=9|lfw=1>a=1|loc=8|lfw=2,s7:n3:a=2|loc=9|lfw=1>a=1|loc=8|lfw=2>a=1|loc=7|lfw=3,1.0,1.0,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=9|lfw=1>a=1|loc=10|lfw=2,s7:n3:a=2|loc=9|lfw=1>a=1|loc=10|lfw=2>a=1|loc=9|lfw=2,1.0,1.0,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=9|lfw=0>a=2|loc=8|lfw=1,s7:n3:a=2|loc=9|lfw=0>a=2|loc=8|lfw=1>a=2|loc=8|lfw=2,0.5,0.5,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=9|lfw=0>a=2|loc=8|lfw=1,s7:n3:a=2|loc=9|lfw=0>a=2|loc=8|lfw=1>a=2|loc=9|lfw=2,0.5,0.5,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=9|lfw=0>a=2|loc=7|lfw=1,s7:n3:a=2|loc=9|lfw=0>a=2|loc=7|lfw=1>a=2|loc=8|lfw=2,1.0,1.0,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=9|lfw=0>a=2|loc=7|lfw=0,s7:n3:a=2|loc=9|lfw=0>a=2|loc=7|lfw=0>a=2|loc=7|lfw=0,1.0,1.0,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=9|lfw=0>a=2|loc=6|lfw=0,s7:n3:a=2|loc=9|lfw=0>a=2|loc=6|lfw=0>a=2|loc=6|lfw=0,1.0,1.0,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=9|lfw=0>a=1|loc=7|lfw=0,s7:n3:a=2|loc=9|lfw=0>a=1|loc=7|lfw=0>a=1|loc=7|lfw=1,1.0,1.0,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=8|lfw=2>a=2|loc=7|lfw=3,s7:n3:a=2|loc=8|lfw=2>a=2|loc=7|lfw=3>a=2|loc=6|lfw=3,1.0,1.0,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=8|lfw=1>a=3|loc=10|lfw=2,s7:n3:a=2|loc=8|lfw=1>a=3|loc=10|lfw=2>a=3|loc=10|lfw=2,1.0,1.0,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=8|lfw=1>a=2|loc=9|lfw=2,s7:n3:a=2|loc=8|lfw=1>a=2|loc=9|lfw=2>a=2|loc=9|lfw=3,0.2,0.2,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=8|lfw=1>a=2|loc=9|lfw=2,s7:n3:a=2|loc=8|lfw=1>a=2|loc=9|lfw=2>a=1|loc=8|lfw=2,0.2,0.2,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=8|lfw=1>a=2|loc=9|lfw=2,s7:n3:a=2|loc=8|lfw=1>a=2|loc=9|lfw=2>a=4|loc=9|lfw=3,0.1,0.1,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=8|lfw=1>a=2|loc=9|lfw=2,s7:n3:a=2|loc=8|lfw=1>a=2|loc=9|lfw=2>a=2|loc=7|lfw=3,0.1,0.1,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=8|lfw=1>a=2|loc=9|lfw=2,s7:n3:a=2|loc=8|lfw=1>a=2|loc=9|lfw=2>a=2|loc=10|lfw=3,0.2,0.2,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=8|lfw=1>a=2|loc=9|lfw=2,s7:n3:a=2|loc=8|lfw=1>a=2|loc=9|lfw=2>a=2|loc=9|lfw=2,0.2,0.2,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=8|lfw=1>a=2|loc=9|lfw=1,s7:n3:a=2|loc=8|lfw=1>a=2|loc=9|lfw=1>a=2|loc=8|lfw=2,0.3333333333333333,0.3333333333333333,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=8|lfw=1>a=2|loc=9|lfw=1,s7:n3:a=2|loc=8|lfw=1>a=2|loc=9|lfw=1>a=2|loc=8|lfw=1,0.3333333333333333,0.3333333333333333,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=8|lfw=1>a=2|loc=9|lfw=1,s7:n3:a=2|loc=8|lfw=1>a=2|loc=9|lfw=1>a=2|loc=10|lfw=2,0.3333333333333333,0.3333333333333333,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=8|lfw=1>a=2|loc=8|lfw=2,s7:n3:a=2|loc=8|lfw=1>a=2|loc=8|lfw=2>a=2|loc=7|lfw=3,0.2857142857142857,0.28571428571428575,5.551115123125783e-17
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=8|lfw=1>a=2|loc=8|lfw=2,s7:n3:a=2|loc=8|lfw=1>a=2|loc=8|lfw=2>a=1|loc=9|lfw=3,0.14285714285714285,0.14285714285714288,2.7755575615628914e-17
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=8|lfw=1>a=2|loc=8|lfw=2,s7:n3:a=2|loc=8|lfw=1>a=2|loc=8|lfw=2>a=2|loc=10|lfw=2,0.14285714285714285,0.14285714285714288,2.7755575615628914e-17
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=8|lfw=1>a=2|loc=8|lfw=2,s7:n3:a=2|loc=8|lfw=1>a=2|loc=8|lfw=2>a=2|loc=8|lfw=3,0.14285714285714285,0.14285714285714288,2.7755575615628914e-17
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=8|lfw=1>a=2|loc=8|lfw=2,s7:n3:a=2|loc=8|lfw=1>a=2|loc=8|lfw=2>a=2|loc=10|lfw=3,0.14285714285714285,0.14285714285714288,2.7755575615628914e-17
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=8|lfw=1>a=2|loc=8|lfw=2,s7:n3:a=2|loc=8|lfw=1>a=2|loc=8|lfw=2>a=2|loc=10|lfw=1,0.14285714285714285,0.14285714285714288,2.7755575615628914e-17
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=8|lfw=1>a=2|loc=8|lfw=1,s7:n3:a=2|loc=8|lfw=1>a=2|loc=8|lfw=1>a=2|loc=7|lfw=2,1.0,1.0,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=8|lfw=1>a=2|loc=8|lfw=0,s7:n3:a=2|loc=8|lfw=1>a=2|loc=8|lfw=0>a=2|loc=7|lfw=1,1.0,1.0,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=8|lfw=1>a=2|loc=7|lfw=2,s7:n3:a=2|loc=8|lfw=1>a=2|loc=7|lfw=2>a=2|loc=7|lfw=3,0.08333333333333333,0.08333333333333333,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=8|lfw=1>a=2|loc=7|lfw=2,s7:n3:a=2|loc=8|lfw=1>a=2|loc=7|lfw=2>a=2|loc=8|lfw=3,0.16666666666666666,0.16666666666666666,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=8|lfw=1>a=2|loc=7|lfw=2,s7:n3:a=2|loc=8|lfw=1>a=2|loc=7|lfw=2>a=2|loc=9|lfw=3,0.16666666666666666,0.16666666666666666,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=8|lfw=1>a=2|loc=7|lfw=2,s7:n3:a=2|loc=8|lfw=1>a=2|loc=7|lfw=2>a=2|loc=6|lfw=3,0.16666666666666666,0.16666666666666666,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=8|lfw=1>a=2|loc=7|lfw=2,s7:n3:a=2|loc=8|lfw=1>a=2|loc=7|lfw=2>a=2|loc=5|lfw=3,0.25,0.25,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=8|lfw=1>a=2|loc=7|lfw=2,s7:n3:a=2|loc=8|lfw=1>a=2|loc=7|lfw=2>a=2|loc=5|lfw=2,0.08333333333333333,0.08333333333333333,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=8|lfw=1>a=2|loc=7|lfw=2,s7:n3:a=2|loc=8|lfw=1>a=2|loc=7|lfw=2>a=2|loc=10|lfw=3,0.08333333333333333,0.08333333333333333,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=8|lfw=1>a=2|loc=7|lfw=1,s7:n3:a=2|loc=8|lfw=1>a=2|loc=7|lfw=1>a=2|loc=6|lfw=2,0.3333333333333333,0.3333333333333333,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=8|lfw=1>a=2|loc=7|lfw=1,s7:n3:a=2|loc=8|lfw=1>a=2|loc=7|lfw=1>a=2|loc=7|lfw=2,0.6666666666666666,0.6666666666666666,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=8|lfw=1>a=2|loc=6|lfw=2,s7:n3:a=2|loc=8|lfw=1>a=2|loc=6|lfw=2>a=1|loc=9|lfw=3,0.5,0.5,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=8|lfw=1>a=2|loc=6|lfw=2,s7:n3:a=2|loc=8|lfw=1>a=2|loc=6|lfw=2>a=2|loc=9|lfw=3,0.5,0.5,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=8|lfw=1>a=2|loc=10|lfw=2,s7:n3:a=2|loc=8|lfw=1>a=2|loc=10|lfw=2>a=1|loc=9|lfw=3,0.5,0.5,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=8|lfw=1>a=2|loc=10|lfw=2,s7:n3:a=2|loc=8|lfw=1>a=2|loc=10|lfw=2>a=2|loc=9|lfw=3,0.5,0.5,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=8|lfw=1>a=1|loc=9|lfw=2,s7:n3:a=2|loc=8|lfw=1>a=1|loc=9|lfw=2>a=1|loc=9|lfw=3,1.0,1.0,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=8|lfw=1>a=1|loc=6|lfw=2,s7:n3:a=2|loc=8|lfw=1>a=1|loc=6|lfw=2>a=1|loc=7|lfw=3,1.0,1.0,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=8|lfw=1>a=1|loc=6|lfw=1,s7:n3:a=2|loc=8|lfw=1>a=1|loc=6|lfw=1>a=1|loc=5|lfw=0,1.0,1.0,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=8|lfw=1>a=1|loc=10|lfw=2,s7:n3:a=2|loc=8|lfw=1>a=1|loc=10|lfw=2>a=1|loc=9|lfw=3,1.0,1.0,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=8|lfw=0>a=2|loc=9|lfw=0,s7:n3:a=2|loc=8|lfw=0>a=2|loc=9|lfw=0>a=1|loc=6|lfw=0,0.3333333333333333,0.3333333333333333,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=8|lfw=0>a=2|loc=9|lfw=0,s7:n3:a=2|loc=8|lfw=0>a=2|loc=9|lfw=0>a=2|loc=10|lfw=1,0.6666666666666666,0.6666666666666666,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=8|lfw=0>a=2|loc=8|lfw=1,s7:n3:a=2|loc=8|lfw=0>a=2|loc=8|lfw=1>a=2|loc=6|lfw=2,1.0,1.0,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=8|lfw=0>a=2|loc=7|lfw=1,s7:n3:a=2|loc=8|lfw=0>a=2|loc=7|lfw=1>a=2|loc=6|lfw=2,1.0,1.0,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=8|lfw=0>a=2|loc=6|lfw=1,s7:n3:a=2|loc=8|lfw=0>a=2|loc=6|lfw=1>a=2|loc=5|lfw=2,1.0,1.0,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=8|lfw=0>a=2|loc=5|lfw=1,s7:n3:a=2|loc=8|lfw=0>a=2|loc=5|lfw=1>a=2|loc=3|lfw=2,1.0,1.0,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=8|lfw=0>a=2|loc=10|lfw=1,s7:n3:a=2|loc=8|lfw=0>a=2|loc=10|lfw=1>a=2|loc=10|lfw=2,1.0,1.0,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=8|lfw=0>a=1|loc=7|lfw=0,s7:n3:a=2|loc=8|lfw=0>a=1|loc=7|lfw=0>a=1|loc=10|lfw=1,1.0,1.0,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=8|lfw=0>a=1|loc=10|lfw=1,s7:n3:a=2|loc=8|lfw=0>a=1|loc=10|lfw=1>a=1|loc=10|lfw=2,1.0,1.0,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=7|lfw=1>a=2|loc=9|lfw=2,s7:n3:a=2|loc=7|lfw=1>a=2|loc=9|lfw=2>a=2|loc=9|lfw=2,1.0,1.0,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=7|lfw=1>a=2|loc=9|lfw=0,s7:n3:a=2|loc=7|lfw=1>a=2|loc=9|lfw=0>a=3|loc=10|lfw=0,1.0,1.0,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=7|lfw=1>a=2|loc=8|lfw=2,s7:n3:a=2|loc=7|lfw=1>a=2|loc=8|lfw=2>a=2|loc=10|lfw=3,0.4,0.4,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=7|lfw=1>a=2|loc=8|lfw=2,s7:n3:a=2|loc=7|lfw=1>a=2|loc=8|lfw=2>a=2|loc=8|lfw=1,0.2,0.2,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=7|lfw=1>a=2|loc=8|lfw=2,s7:n3:a=2|loc=7|lfw=1>a=2|loc=8|lfw=2>a=2|loc=9|lfw=3,0.2,0.2,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=7|lfw=1>a=2|loc=8|lfw=2,s7:n3:a=2|loc=7|lfw=1>a=2|loc=8|lfw=2>a=2|loc=8|lfw=3,0.2,0.2,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=7|lfw=1>a=2|loc=7|lfw=2,s7:n3:a=2|loc=7|lfw=1>a=2|loc=7|lfw=2>a=1|loc=8|lfw=3,0.2,0.2,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=7|lfw=1>a=2|loc=7|lfw=2,s7:n3:a=2|loc=7|lfw=1>a=2|loc=7|lfw=2>a=1|loc=7|lfw=3,0.4,0.4,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=7|lfw=1>a=2|loc=7|lfw=2,s7:n3:a=2|loc=7|lfw=1>a=2|loc=7|lfw=2>a=2|loc=5|lfw=2,0.2,0.2,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=7|lfw=1>a=2|loc=7|lfw=2,s7:n3:a=2|loc=7|lfw=1>a=2|loc=7|lfw=2>a=2|loc=8|lfw=3,0.2,0.2,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=7|lfw=1>a=2|loc=7|lfw=1,s7:n3:a=2|loc=7|lfw=1>a=2|loc=7|lfw=1>a=2|loc=8|lfw=2,1.0,1.0,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=7|lfw=1>a=2|loc=6|lfw=2,s7:n3:a=2|loc=7|lfw=1>a=2|loc=6|lfw=2>a=1|loc=5|lfw=3,0.25,0.25,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=7|lfw=1>a=2|loc=6|lfw=2,s7:n3:a=2|loc=7|lfw=1>a=2|loc=6|lfw=2>a=2|loc=5|lfw=3,0.5,0.5,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=7|lfw=1>a=2|loc=6|lfw=2,s7:n3:a=2|loc=7|lfw=1>a=2|loc=6|lfw=2>a=2|loc=7|lfw=3,0.25,0.25,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=7|lfw=1>a=2|loc=6|lfw=1,s7:n3:a=2|loc=7|lfw=1>a=2|loc=6|lfw=1>a=2|loc=8|lfw=1,1.0,1.0,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=7|lfw=1>a=2|loc=5|lfw=1,s7:n3:a=2|loc=7|lfw=1>a=2|loc=5|lfw=1>a=1|loc=6|lfw=2,1.0,1.0,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=7|lfw=1>a=2|loc=4|lfw=2,s7:n3:a=2|loc=7|lfw=1>a=2|loc=4|lfw=2>a=2|loc=5|lfw=2,1.0,1.0,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=7|lfw=1>a=1|loc=9|lfw=1,s7:n3:a=2|loc=7|lfw=1>a=1|loc=9|lfw=1>a=1|loc=10|lfw=1,1.0,1.0,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=7|lfw=1>a=1|loc=7|lfw=2,s7:n3:a=2|loc=7|lfw=1>a=1|loc=7|lfw=2>a=1|loc=7|lfw=2,0.5,0.5,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=7|lfw=1>a=1|loc=7|lfw=2,s7:n3:a=2|loc=7|lfw=1>a=1|loc=7|lfw=2>a=1|loc=6|lfw=3,0.5,0.5,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=7|lfw=0>a=3|loc=7|lfw=1,s7:n3:a=2|loc=7|lfw=0>a=3|loc=7|lfw=1>a=2|loc=7|lfw=2,1.0,1.0,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=7|lfw=0>a=2|loc=8|lfw=1,s7:n3:a=2|loc=7|lfw=0>a=2|loc=8|lfw=1>a=2|loc=9|lfw=2,1.0,1.0,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=7|lfw=0>a=2|loc=6|lfw=1,s7:n3:a=2|loc=7|lfw=0>a=2|loc=6|lfw=1>a=2|loc=4|lfw=2,1.0,1.0,0.0
7,FULL_CAPACITY,0.05,s7:n2:a=2|loc=7|lfw=0>a=2|loc=6|lfw=0,s7:n3:a=2|loc=7|lfw=0>a=2|loc=6|lfw=0>a=2|loc=7|lfw=1,1.0,1.0,0.0
