initial_state_id,parent_id,child_id,parent_stage,child_stage,parent_native_state,child_native_state,parent_support_count,child_support_count,nominal_conditional_probability,theoretical_transition_probability
19,s19:n2:a=3|loc=6|lfw=1>a=3|loc=6|lfw=2,s19:n3:a=3|loc=6|lfw=1>a=3|loc=6|lfw=2>a=3|loc=5|lfw=3,2,3,a=3|loc=6|lfw=2,a=3|loc=5|lfw=3,56,9,0.16071428571428573,0.10587500000000005
19,s19:n1:a=4|loc=4|lfw=1,s19:n2:a=4|loc=4|lfw=1>a=5|loc=7|lfw=0,1,2,a=4|loc=4|lfw=1,a=5|loc=7|lfw=0,1859,1,0.0005379236148466917,0.00014000000000000001
19,s19:n2:a=4|loc=4|lfw=1>a=5|loc=7|lfw=0,s19:n3:a=4|loc=4|lfw=1>a=5|loc=7|lfw=0>a=5|loc=7|lfw=1,2,3,a=5|loc=7|lfw=0,a=5|loc=7|lfw=1,1,1,1.0,0.10503
19,s19:n1:a=5|loc=6|lfw=0,s19:n2:a=5|loc=6|lfw=0>a=3|loc=3|lfw=0,1,2,a=5|loc=6|lfw=0,a=3|loc=3|lfw=0,54,1,0.018518518518518517,0.00018400000000000003
19,s19:n2:a=5|loc=6|lfw=0>a=3|loc=3|lfw=0,s19:n3:a=5|loc=6|lfw=0>a=3|loc=3|lfw=0>a=2|loc=6|lfw=0,2,3,a=3|loc=3|lfw=0,a=2|loc=6|lfw=0,1,1,1.0,0.0032583333333333297
19,s19:n2:a=3|loc=4|lfw=1>a=2|loc=5|lfw=2,s19:n3:a=3|loc=4|lfw=1>a=2|loc=5|lfw=2>a=2|loc=4|lfw=3,2,3,a=2|loc=5|lfw=2,a=2|loc=4|lfw=3,26,3,0.11538461538461539,0.138765
19,s19:n2:a=4|loc=8|lfw=1>a=4|loc=10|lfw=2,s19:n3:a=4|loc=8|lfw=1>a=4|loc=10|lfw=2>a=4|loc=10|lfw=2,2,3,a=4|loc=10|lfw=2,a=4|loc=10|lfw=2,37,4,0.10810810810810811,0.04864444444444442
19,s19:n2:a=4|loc=8|lfw=1>a=4|loc=8|lfw=2,s19:n3:a=4|loc=8|lfw=1>a=4|loc=8|lfw=2>a=4|loc=10|lfw=3,2,3,a=4|loc=8|lfw=2,a=4|loc=10|lfw=3,40,7,0.175,0.07488684210526325
19,s19:n2:a=4|loc=4|lfw=1>a=4|loc=5|lfw=2,s19:n3:a=4|loc=4|lfw=1>a=4|loc=5|lfw=2>a=4|loc=5|lfw=3,2,3,a=4|loc=5|lfw=2,a=4|loc=5|lfw=3,305,29,0.09508196721311475,0.09850500000000005
19,s19:n1:a=3|loc=5|lfw=0,s19:n2:a=3|loc=5|lfw=0>a=3|loc=3|lfw=2,1,2,a=3|loc=5|lfw=0,a=3|loc=3|lfw=2,120,2,0.016666666666666666,0.001283333333333334
19,s19:n2:a=3|loc=5|lfw=0>a=3|loc=3|lfw=2,s19:n3:a=3|loc=5|lfw=0>a=3|loc=3|lfw=2>a=2|loc=3|lfw=3,2,3,a=3|loc=3|lfw=2,a=2|loc=3|lfw=3,2,1,0.5,0.03824999999999995
19,s19:n2:a=3|loc=4|lfw=1>a=2|loc=3|lfw=2,s19:n3:a=3|loc=4|lfw=1>a=2|loc=3|lfw=2>a=1|loc=5|lfw=3,2,3,a=2|loc=3|lfw=2,a=1|loc=5|lfw=3,36,2,0.05555555555555555,0.013845
19,s19:n2:a=3|loc=5|lfw=1>a=3|loc=6|lfw=3,s19:n3:a=3|loc=5|lfw=1>a=3|loc=6|lfw=3>a=2|loc=6|lfw=3,2,3,a=3|loc=6|lfw=3,a=2|loc=6|lfw=3,3,1,0.3333333333333333,0.04844999999999994
19,s19:n2:a=3|loc=6|lfw=1>a=2|loc=4|lfw=2,s19:n3:a=3|loc=6|lfw=1>a=2|loc=4|lfw=2>a=2|loc=3|lfw=2,2,3,a=2|loc=4|lfw=2,a=2|loc=3|lfw=2,14,1,0.07142857142857142,0.037004
19,s19:n2:a=4|loc=2|lfw=1>a=4|loc=3|lfw=2,s19:n3:a=4|loc=2|lfw=1>a=4|loc=3|lfw=2>a=2|loc=3|lfw=3,2,3,a=4|loc=3|lfw=2,a=2|loc=3|lfw=3,52,1,0.019230769230769232,0.0027
19,s19:root,s19:n1:a=5|loc=2|lfw=1,0,1,a=4|loc=5|lfw=0,a=5|loc=2|lfw=1,15000,25,0.0016666666666666668,0.00168
19,s19:n1:a=5|loc=2|lfw=1,s19:n2:a=5|loc=2|lfw=1>a=5|loc=4|lfw=2,1,2,a=5|loc=2|lfw=1,a=5|loc=4|lfw=2,25,1,0.04,0.075855
19,s19:n2:a=5|loc=2|lfw=1>a=5|loc=4|lfw=2,s19:n3:a=5|loc=2|lfw=1>a=5|loc=4|lfw=2>a=5|loc=2|lfw=3,2,3,a=5|loc=4|lfw=2,a=5|loc=2|lfw=3,1,1,1.0,0.058350000000000006
19,s19:n2:a=4|loc=6|lfw=1>a=4|loc=7|lfw=2,s19:n3:a=4|loc=6|lfw=1>a=4|loc=7|lfw=2>a=4|loc=10|lfw=3,2,3,a=4|loc=7|lfw=2,a=4|loc=10|lfw=3,322,6,0.018633540372670808,0.027362500000000015
19,s19:n2:a=4|loc=7|lfw=1>a=4|loc=9|lfw=2,s19:n3:a=4|loc=7|lfw=1>a=4|loc=9|lfw=2>a=3|loc=8|lfw=3,2,3,a=4|loc=9|lfw=2,a=3|loc=8|lfw=3,89,4,0.0449438202247191,0.03809756097560965
19,s19:n2:a=4|loc=6|lfw=1>a=4|loc=9|lfw=2,s19:n3:a=4|loc=6|lfw=1>a=4|loc=9|lfw=2>a=4|loc=10|lfw=2,2,3,a=4|loc=9|lfw=2,a=4|loc=10|lfw=2,67,4,0.05970149253731343,0.04983089430894306
19,s19:n1:a=4|loc=5|lfw=1,s19:n2:a=4|loc=5|lfw=1>a=4|loc=2|lfw=2,1,2,a=4|loc=5|lfw=1,a=4|loc=2|lfw=2,1495,32,0.02140468227424749,0.02189000000000001
19,s19:n2:a=4|loc=5|lfw=1>a=4|loc=2|lfw=2,s19:n3:a=4|loc=5|lfw=1>a=4|loc=2|lfw=2>a=4|loc=1|lfw=3,2,3,a=4|loc=2|lfw=2,a=4|loc=1|lfw=3,32,6,0.1875,0.12039500000000006
19,s19:n2:a=4|loc=6|lfw=1>a=4|loc=7|lfw=2,s19:n3:a=4|loc=6|lfw=1>a=4|loc=7|lfw=2>a=4|loc=7|lfw=3,2,3,a=4|loc=7|lfw=2,a=4|loc=7|lfw=3,322,25,0.07763975155279502,0.09850500000000005
19,s19:n1:a=4|loc=3|lfw=1,s19:n2:a=4|loc=3|lfw=1>a=4|loc=6|lfw=2,1,2,a=4|loc=3|lfw=1,a=4|loc=6|lfw=2,809,17,0.021013597033374538,0.027362500000000015
19,s19:n2:a=4|loc=3|lfw=1>a=4|loc=6|lfw=2,s19:n3:a=4|loc=3|lfw=1>a=4|loc=6|lfw=2>a=5|loc=7|lfw=3,2,3,a=4|loc=6|lfw=2,a=5|loc=7|lfw=3,17,1,0.058823529411764705,0.011760000000000003
19,s19:n1:a=2|loc=3|lfw=0,s19:n2:a=2|loc=3|lfw=0>a=3|loc=2|lfw=1,1,2,a=2|loc=3|lfw=0,a=3|loc=2|lfw=1,9,1,0.1111111111111111,0.00198
19,s19:n2:a=2|loc=3|lfw=0>a=3|loc=2|lfw=1,s19:n3:a=2|loc=3|lfw=0>a=3|loc=2|lfw=1>a=3|loc=2|lfw=1,2,3,a=3|loc=2|lfw=1,a=3|loc=2|lfw=1,1,1,1.0,0.02079000000000001
19,s19:n1:a=5|loc=6|lfw=0,s19:n2:a=5|loc=6|lfw=0>a=4|loc=9|lfw=0,1,2,a=5|loc=6|lfw=0,a=4|loc=9|lfw=0,54,1,0.018518518518518517,0.0022540000000000004
19,s19:n2:a=5|loc=6|lfw=0>a=4|loc=9|lfw=0,s19:n3:a=5|loc=6|lfw=0>a=4|loc=9|lfw=0>a=3|loc=9|lfw=0,2,3,a=4|loc=9|lfw=0,a=3|loc=9|lfw=0,1,1,1.0,0.009559024390243876
19,s19:n2:a=4|loc=6|lfw=1>a=4|loc=7|lfw=2,s19:n3:a=4|loc=6|lfw=1>a=4|loc=7|lfw=2>a=3|loc=7|lfw=3,2,3,a=4|loc=7|lfw=2,a=3|loc=7|lfw=3,322,8,0.024844720496894408,0.02555999999999995
19,s19:n2:a=4|loc=5|lfw=1>a=4|loc=4|lfw=1,s19:n3:a=4|loc=5|lfw=1>a=4|loc=4|lfw=1>a=4|loc=6|lfw=0,2,3,a=4|loc=4|lfw=1,a=4|loc=6|lfw=0,42,1,0.023809523809523808,0.004742833333333336
19,s19:n2:a=4|loc=7|lfw=1>a=4|loc=10|lfw=2,s19:n3:a=4|loc=7|lfw=1>a=4|loc=10|lfw=2>a=4|loc=9|lfw=1,2,3,a=4|loc=10|lfw=2,a=4|loc=9|lfw=1,34,1,0.029411764705882353,0.014863580246913572
19,s19:n2:a=4|loc=5|lfw=1>a=3|loc=6|lfw=2,s19:n3:a=4|loc=5|lfw=1>a=3|loc=6|lfw=2>a=3|loc=3|lfw=3,2,3,a=3|loc=6|lfw=2,a=3|loc=3|lfw=3,61,1,0.01639344262295082,0.01925000000000001
19,s19:n2:a=4|loc=4|lfw=1>a=4|loc=1|lfw=2,s19:n3:a=4|loc=4|lfw=1>a=4|loc=1|lfw=2>a=6|loc=2|lfw=3,2,3,a=4|loc=1|lfw=2,a=6|loc=2|lfw=3,42,1,0.023809523809523808,0.0010500000000000002
19,s19:n1:a=4|loc=2|lfw=1,s19:n2:a=4|loc=2|lfw=1>a=5|loc=0|lfw=2,1,2,a=4|loc=2|lfw=1,a=5|loc=0|lfw=2,330,3,0.00909090909090909,0.004200000000000001
19,s19:n2:a=4|loc=2|lfw=1>a=5|loc=0|lfw=2,s19:n3:a=4|loc=2|lfw=1>a=5|loc=0|lfw=2>a=5|loc=0|lfw=3,2,3,a=5|loc=0|lfw=2,a=5|loc=0|lfw=3,3,1,0.3333333333333333,0.10940625000000001
19,s19:n2:a=4|loc=5|lfw=1>a=4|loc=6|lfw=1,s19:n3:a=4|loc=5|lfw=1>a=4|loc=6|lfw=1>a=4|loc=5|lfw=2,2,3,a=4|loc=6|lfw=1,a=4|loc=5|lfw=2,51,4,0.0784313725490196,0.12039500000000006
19,s19:n2:a=4|loc=7|lfw=1>a=4|loc=10|lfw=2,s19:n3:a=4|loc=7|lfw=1>a=4|loc=10|lfw=2>a=4|loc=10|lfw=3,2,3,a=4|loc=10|lfw=2,a=4|loc=10|lfw=3,34,2,0.058823529411764705,0.18241666666666656
19,s19:n2:a=4|loc=5|lfw=1>a=4|loc=8|lfw=2,s19:n3:a=4|loc=5|lfw=1>a=4|loc=8|lfw=2>a=4|loc=9|lfw=3,2,3,a=4|loc=8|lfw=2,a=4|loc=9|lfw=3,48,9,0.1875,0.16129473684210527
19,s19:n1:a=4|loc=5|lfw=0,s19:n2:a=4|loc=5|lfw=0>a=4|loc=7|lfw=0,1,2,a=4|loc=5|lfw=0,a=4|loc=7|lfw=0,473,9,0.019027484143763214,0.021817033333333347
19,s19:n2:a=4|loc=5|lfw=0>a=4|loc=7|lfw=0,s19:n3:a=4|loc=5|lfw=0>a=4|loc=7|lfw=0>a=4|loc=6|lfw=1,2,3,a=4|loc=7|lfw=0,a=4|loc=6|lfw=1,9,1,0.1111111111111111,0.12039500000000006
19,s19:n2:a=4|loc=3|lfw=0>a=4|loc=3|lfw=1,s19:n3:a=4|loc=3|lfw=0>a=4|loc=3|lfw=1>a=4|loc=0|lfw=2,2,3,a=4|loc=3|lfw=1,a=4|loc=0|lfw=2,27,1,0.037037037037037035,0.02189000000000001
19,s19:n2:a=4|loc=5|lfw=1>a=4|loc=6|lfw=2,s19:n3:a=4|loc=5|lfw=1>a=4|loc=6|lfw=2>a=4|loc=4|lfw=1,2,3,a=4|loc=6|lfw=2,a=4|loc=4|lfw=1,213,2,0.009389671361502348,0.0036483333333333355
19,s19:n2:a=3|loc=6|lfw=1>a=3|loc=9|lfw=2,s19:n3:a=3|loc=6|lfw=1>a=3|loc=9|lfw=2>a=3|loc=9|lfw=3,2,3,a=3|loc=9|lfw=2,a=3|loc=9|lfw=3,23,4,0.17391304347826086,0.10564024390243898
19,s19:n1:a=5|loc=6|lfw=0,s19:n2:a=5|loc=6|lfw=0>a=5|loc=3|lfw=0,1,2,a=5|loc=6|lfw=0,a=5|loc=3|lfw=0,54,1,0.018518518518518517,0.007157600000000001
19,s19:n2:a=5|loc=6|lfw=0>a=5|loc=3|lfw=0,s19:n3:a=5|loc=6|lfw=0>a=5|loc=3|lfw=0>a=5|loc=3|lfw=1,2,3,a=5|loc=3|lfw=0,a=5|loc=3|lfw=1,1,1,1.0,0.10503
19,s19:n2:a=4|loc=4|lfw=1>a=4|loc=3|lfw=2,s19:n3:a=4|loc=4|lfw=1>a=4|loc=3|lfw=2>a=4|loc=2|lfw=3,2,3,a=4|loc=3|lfw=2,a=4|loc=2|lfw=3,237,29,0.12236286919831224,0.12039500000000006
19,s19:n1:a=4|loc=4|lfw=0,s19:n2:a=4|loc=4|lfw=0>a=4|loc=2|lfw=1,1,2,a=4|loc=4|lfw=0,a=4|loc=2|lfw=1,565,34,0.06017699115044248,0.05472500000000003
19,s19:n2:a=4|loc=4|lfw=0>a=4|loc=2|lfw=1,s19:n3:a=4|loc=4|lfw=0>a=4|loc=2|lfw=1>a=4|loc=4|lfw=2,2,3,a=4|loc=2|lfw=1,a=4|loc=4|lfw=2,34,1,0.029411764705882353,0.07114250000000004
19,s19:n1:a=3|loc=8|lfw=0,s19:n2:a=3|loc=8|lfw=0>a=3|loc=6|lfw=1,1,2,a=3|loc=8|lfw=0,a=3|loc=6|lfw=1,46,4,0.08695652173913043,0.05065789473684221
19,s19:n2:a=3|loc=8|lfw=0>a=3|loc=6|lfw=1,s19:n3:a=3|loc=8|lfw=0>a=3|loc=6|lfw=1>a=2|loc=7|lfw=2,2,3,a=3|loc=6|lfw=1,a=2|loc=7|lfw=2,4,1,0.25,0.05949999999999993
19,s19:n1:a=3|loc=7|lfw=0,s19:n2:a=3|loc=7|lfw=0>a=3|loc=6|lfw=1,1,2,a=3|loc=7|lfw=0,a=3|loc=6|lfw=1,80,6,0.075,0.10587500000000005
19,s19:n2:a=3|loc=7|lfw=0>a=3|loc=6|lfw=1,s19:n3:a=3|loc=7|lfw=0>a=3|loc=6|lfw=1>a=3|loc=7|lfw=2,2,3,a=3|loc=6|lfw=1,a=3|loc=7|lfw=2,6,2,0.3333333333333333,0.1347500000000001
19,s19:n2:a=4|loc=6|lfw=1>a=4|loc=5|lfw=1,s19:n3:a=4|loc=6|lfw=1>a=4|loc=5|lfw=1>a=3|loc=7|lfw=2,2,3,a=4|loc=5|lfw=1,a=3|loc=7|lfw=2,59,2,0.03389830508474576,0.018459999999999966
19,s19:n2:a=4|loc=4|lfw=1>a=4|loc=6|lfw=2,s19:n3:a=4|loc=4|lfw=1>a=4|loc=6|lfw=2>a=3|loc=8|lfw=3,2,3,a=4|loc=6|lfw=2,a=3|loc=8|lfw=3,131,2,0.015267175572519083,0.018459999999999966
19,s19:n1:a=4|loc=5|lfw=1,s19:n2:a=4|loc=5|lfw=1>a=5|loc=3|lfw=2,1,2,a=4|loc=5|lfw=1,a=5|loc=3|lfw=2,1495,13,0.008695652173913044,0.004200000000000001
19,s19:n2:a=4|loc=5|lfw=1>a=5|loc=3|lfw=2,s19:n3:a=4|loc=5|lfw=1>a=5|loc=3|lfw=2>a=6|loc=4|lfw=1,2,3,a=5|loc=3|lfw=2,a=6|loc=4|lfw=1,13,1,0.07692307692307693,8.400000000000002e-05
19,s19:n1:a=3|loc=5|lfw=0,s19:n2:a=3|loc=5|lfw=0>a=3|loc=7|lfw=1,1,2,a=3|loc=5|lfw=0,a=3|loc=7|lfw=1,120,11,0.09166666666666666,0.06256250000000005
19,s19:n2:a=3|loc=5|lfw=0>a=3|loc=7|lfw=1,s19:n3:a=3|loc=5|lfw=0>a=3|loc=7|lfw=1>a=3|loc=6|lfw=2,2,3,a=3|loc=7|lfw=1,a=3|loc=6|lfw=2,11,1,0.09090909090909091,0.10587500000000005
19,s19:n1:a=5|loc=5|lfw=1,s19:n2:a=5|loc=5|lfw=1>a=5|loc=3|lfw=2,1,2,a=5|loc=5|lfw=1,a=5|loc=3|lfw=2,121,5,0.04132231404958678,0.058350000000000006
19,s19:n2:a=5|loc=5|lfw=1>a=5|loc=3|lfw=2,s19:n3:a=5|loc=5|lfw=1>a=5|loc=3|lfw=2>a=5|loc=2|lfw=2,2,3,a=5|loc=3|lfw=2,a=5|loc=2|lfw=2,5,1,0.2,0.034232000000000005
19,s19:n2:a=4|loc=5|lfw=1>a=4|loc=6|lfw=2,s19:n3:a=4|loc=5|lfw=1>a=4|loc=6|lfw=2>a=3|loc=6|lfw=3,2,3,a=4|loc=6|lfw=2,a=3|loc=6|lfw=3,213,7,0.03286384976525822,0.02555999999999995
19,s19:n1:a=4|loc=4|lfw=1,s19:n2:a=4|loc=4|lfw=1>a=4|loc=3|lfw=0,1,2,a=4|loc=4|lfw=1,a=4|loc=3|lfw=0,1859,9,0.004841312533620226,0.008026333333333337
19,s19:n2:a=4|loc=4|lfw=1>a=4|loc=3|lfw=0,s19:n3:a=4|loc=4|lfw=1>a=4|loc=3|lfw=0>a=4|loc=2|lfw=1,2,3,a=4|loc=3|lfw=0,a=4|loc=2|lfw=1,9,2,0.2222222222222222,0.12039500000000006
19,s19:n2:a=4|loc=3|lfw=0>a=3|loc=3|lfw=1,s19:n3:a=4|loc=3|lfw=0>a=3|loc=3|lfw=1>a=3|loc=3|lfw=1,2,3,a=3|loc=3|lfw=1,a=3|loc=3|lfw=1,10,1,0.1,0.02079000000000001
19,s19:n2:a=4|loc=4|lfw=1>a=4|loc=5|lfw=2,s19:n3:a=4|loc=4|lfw=1>a=4|loc=5|lfw=2>a=4|loc=6|lfw=2,2,3,a=4|loc=5|lfw=2,a=4|loc=6|lfw=2,305,7,0.022950819672131147,0.04086133333333336
19,s19:n2:a=4|loc=6|lfw=1>a=4|loc=4|lfw=2,s19:n3:a=4|loc=6|lfw=1>a=4|loc=4|lfw=2>a=4|loc=7|lfw=3,2,3,a=4|loc=4|lfw=2,a=4|loc=7|lfw=3,112,1,0.008928571428571428,0.027362500000000015
19,s19:n2:a=4|loc=6|lfw=1>a=3|loc=4|lfw=2,s19:n3:a=4|loc=6|lfw=1>a=3|loc=4|lfw=2>a=2|loc=3|lfw=2,2,3,a=3|loc=4|lfw=2,a=2|loc=3|lfw=2,37,1,0.02702702702702703,0.012466666666666654
19,s19:n1:a=4|loc=5|lfw=1,s19:n2:a=4|loc=5|lfw=1>a=2|loc=5|lfw=2,1,2,a=4|loc=5|lfw=1,a=2|loc=5|lfw=2,1495,4,0.0026755852842809363,0.0027
19,s19:n2:a=4|loc=5|lfw=1>a=2|loc=5|lfw=2,s19:n3:a=4|loc=5|lfw=1>a=2|loc=5|lfw=2>a=2|loc=7|lfw=3,2,3,a=2|loc=5|lfw=2,a=2|loc=7|lfw=3,4,2,0.5,0.0819975
19,s19:n2:a=4|loc=7|lfw=1>a=4|loc=7|lfw=2,s19:n3:a=4|loc=7|lfw=1>a=4|loc=7|lfw=2>a=3|loc=7|lfw=3,2,3,a=4|loc=7|lfw=2,a=3|loc=7|lfw=3,97,1,0.010309278350515464,0.02555999999999995
19,s19:n2:a=4|loc=6|lfw=1>a=4|loc=3|lfw=2,s19:n3:a=4|loc=6|lfw=1>a=4|loc=3|lfw=2>a=3|loc=4|lfw=3,2,3,a=4|loc=3|lfw=2,a=3|loc=4|lfw=3,48,2,0.041666666666666664,0.039759999999999934
19,s19:n2:a=4|loc=5|lfw=1>a=4|loc=5|lfw=2,s19:n3:a=4|loc=5|lfw=1>a=4|loc=5|lfw=2>a=3|loc=5|lfw=3,2,3,a=4|loc=5|lfw=2,a=3|loc=5|lfw=3,162,4,0.024691358024691357,0.02555999999999995
19,s19:n1:a=3|loc=4|lfw=0,s19:n2:a=3|loc=4|lfw=0>a=2|loc=7|lfw=0,1,2,a=3|loc=4|lfw=0,a=2|loc=7|lfw=0,150,1,0.006666666666666667,0.0032583333333333297
19,s19:n2:a=3|loc=4|lfw=0>a=2|loc=7|lfw=0,s19:n3:a=3|loc=4|lfw=0>a=2|loc=7|lfw=0>a=2|loc=7|lfw=0,2,3,a=2|loc=7|lfw=0,a=2|loc=7|lfw=0,1,1,1.0,0.0348174
19,s19:n1:a=4|loc=7|lfw=1,s19:n2:a=4|loc=7|lfw=1>a=4|loc=10|lfw=1,1,2,a=4|loc=7|lfw=1,a=4|loc=10|lfw=1,1034,4,0.0038684719535783366,0.006567000000000003
19,s19:n2:a=4|loc=7|lfw=1>a=4|loc=10|lfw=1,s19:n3:a=4|loc=7|lfw=1>a=4|loc=10|lfw=1>a=4|loc=10|lfw=2,2,3,a=4|loc=10|lfw=1,a=4|loc=10|lfw=2,4,1,0.25,0.18241666666666656
19,s19:n1:a=4|loc=5|lfw=1,s19:n2:a=4|loc=5|lfw=1>a=3|loc=7|lfw=0,1,2,a=4|loc=5|lfw=1,a=3|loc=7|lfw=0,1495,1,0.0006688963210702341,0.0012306666666666646
19,s19:n2:a=4|loc=5|lfw=1>a=3|loc=7|lfw=0,s19:n3:a=4|loc=5|lfw=1>a=3|loc=7|lfw=0>a=3|loc=8|lfw=1,2,3,a=3|loc=7|lfw=0,a=3|loc=8|lfw=1,1,1,1.0,0.1347500000000001
19,s19:n1:a=3|loc=5|lfw=1,s19:n2:a=3|loc=5|lfw=1>a=3|loc=8|lfw=2,1,2,a=3|loc=5|lfw=1,a=3|loc=8|lfw=2,371,12,0.03234501347708895,0.024062500000000014
19,s19:n2:a=3|loc=5|lfw=1>a=3|loc=8|lfw=2,s19:n3:a=3|loc=5|lfw=1>a=3|loc=8|lfw=2>a=3|loc=7|lfw=3,2,3,a=3|loc=8|lfw=2,a=3|loc=7|lfw=3,12,1,0.08333333333333333,0.11144736842105267
19,s19:n1:a=3|loc=5|lfw=0,s19:n2:a=3|loc=5|lfw=0>a=2|loc=6|lfw=1,1,2,a=3|loc=5|lfw=0,a=2|loc=6|lfw=1,120,7,0.058333333333333334,0.05949999999999993
19,s19:n2:a=3|loc=5|lfw=0>a=2|loc=6|lfw=1,s19:n3:a=3|loc=5|lfw=0>a=2|loc=6|lfw=1>a=2|loc=8|lfw=2,2,3,a=2|loc=6|lfw=1,a=2|loc=8|lfw=2,7,2,0.2857142857142857,0.0819975
19,s19:n2:a=4|loc=6|lfw=1>a=4|loc=5|lfw=2,s19:n3:a=4|loc=6|lfw=1>a=4|loc=5|lfw=2>a=4|loc=4|lfw=2,2,3,a=4|loc=5|lfw=2,a=4|loc=4|lfw=2,282,13,0.04609929078014184,0.03210533333333335
19,s19:n1:a=4|loc=3|lfw=0,s19:n2:a=4|loc=3|lfw=0>a=4|loc=2|lfw=1,1,2,a=4|loc=3|lfw=0,a=4|loc=2|lfw=1,226,30,0.13274336283185842,0.12039500000000006
19,s19:n2:a=4|loc=3|lfw=0>a=4|loc=2|lfw=1,s19:n3:a=4|loc=3|lfw=0>a=4|loc=2|lfw=1>a=4|loc=4|lfw=0,2,3,a=4|loc=2|lfw=1,a=4|loc=4|lfw=0,30,1,0.03333333333333333,0.004742833333333336
19,s19:n2:a=4|loc=4|lfw=1>a=4|loc=4|lfw=2,s19:n3:a=4|loc=4|lfw=1>a=4|loc=4|lfw=2>a=5|loc=5|lfw=2,2,3,a=4|loc=4|lfw=2,a=5|loc=5|lfw=2,174,1,0.005747126436781609,0.0031360000000000008
19,s19:n1:a=3|loc=6|lfw=0,s19:n2:a=3|loc=6|lfw=0>a=1|loc=5|lfw=1,1,2,a=3|loc=6|lfw=0,a=1|loc=5|lfw=1,190,3,0.015789473684210527,0.0033
19,s19:n2:a=3|loc=6|lfw=0>a=1|loc=5|lfw=1,s19:n3:a=3|loc=6|lfw=0>a=1|loc=5|lfw=1>a=1|loc=6|lfw=2,2,3,a=1|loc=5|lfw=1,a=1|loc=6|lfw=2,3,1,0.3333333333333333,0.21000000000000002
19,s19:n1:a=5|loc=4|lfw=1,s19:n2:a=5|loc=4|lfw=1>a=5|loc=7|lfw=2,1,2,a=5|loc=4|lfw=1,a=5|loc=7|lfw=2,149,3,0.020134228187919462,0.029175000000000003
19,s19:n2:a=5|loc=4|lfw=1>a=5|loc=7|lfw=2,s19:n3:a=5|loc=4|lfw=1>a=5|loc=7|lfw=2>a=5|loc=8|lfw=3,2,3,a=5|loc=7|lfw=2,a=5|loc=8|lfw=3,3,3,1.0,0.16338000000000003
19,s19:n1:a=4|loc=3|lfw=0,s19:n2:a=4|loc=3|lfw=0>a=3|loc=4|lfw=1,1,2,a=4|loc=3|lfw=0,a=3|loc=4|lfw=1,226,6,0.02654867256637168,0.039759999999999934
19,s19:n2:a=4|loc=3|lfw=0>a=3|loc=4|lfw=1,s19:n3:a=4|loc=3|lfw=0>a=3|loc=4|lfw=1>a=2|loc=4|lfw=2,2,3,a=3|loc=4|lfw=1,a=2|loc=4|lfw=2,6,1,0.16666666666666666,0.03824999999999995
19,s19:n2:a=3|loc=4|lfw=1>a=3|loc=4|lfw=2,s19:n3:a=3|loc=4|lfw=1>a=3|loc=4|lfw=2>a=3|loc=5|lfw=3,2,3,a=3|loc=4|lfw=2,a=3|loc=5|lfw=3,45,5,0.1111111111111111,0.1347500000000001
19,s19:n1:a=3|loc=6|lfw=1,s19:n2:a=3|loc=6|lfw=1>a=2|loc=7|lfw=2,1,2,a=3|loc=6|lfw=1,a=2|loc=7|lfw=2,587,38,0.06473594548551959,0.05949999999999993
19,s19:n2:a=3|loc=6|lfw=1>a=2|loc=7|lfw=2,s19:n3:a=3|loc=6|lfw=1>a=2|loc=7|lfw=2>a=2|loc=6|lfw=3,2,3,a=2|loc=7|lfw=2,a=2|loc=6|lfw=3,38,2,0.05263157894736842,0.138765
19,s19:n2:a=4|loc=6|lfw=1>a=3|loc=7|lfw=2,s19:n3:a=4|loc=6|lfw=1>a=3|loc=7|lfw=2>a=3|loc=7|lfw=2,2,3,a=3|loc=7|lfw=2,a=3|loc=7|lfw=2,74,3,0.04054054054054054,0.023100000000000013
19,s19:n1:a=4|loc=4|lfw=0,s19:n2:a=4|loc=4|lfw=0>a=5|loc=2|lfw=1,1,2,a=4|loc=4|lfw=0,a=5|loc=2|lfw=1,565,3,0.005309734513274336,0.004200000000000001
19,s19:n2:a=4|loc=4|lfw=0>a=5|loc=2|lfw=1,s19:n3:a=4|loc=4|lfw=0>a=5|loc=2|lfw=1>a=5|loc=2|lfw=2,2,3,a=5|loc=2|lfw=1,a=5|loc=2|lfw=2,3,2,0.6666666666666666,0.10503
19,s19:n1:a=2|loc=6|lfw=0,s19:n2:a=2|loc=6|lfw=0>a=1|loc=6|lfw=1,1,2,a=2|loc=6|lfw=0,a=1|loc=6|lfw=1,15,2,0.13333333333333333,0.019169999999999996
19,s19:n2:a=2|loc=6|lfw=0>a=1|loc=6|lfw=1,s19:n3:a=2|loc=6|lfw=0>a=1|loc=6|lfw=1>a=1|loc=9|lfw=2,2,3,a=1|loc=6|lfw=1,a=1|loc=9|lfw=2,2,1,0.5,0.037500000000000006
19,s19:n2:a=3|loc=4|lfw=1>a=3|loc=2|lfw=2,s19:n3:a=3|loc=4|lfw=1>a=3|loc=2|lfw=2>a=3|loc=3|lfw=3,2,3,a=3|loc=2|lfw=2,a=3|loc=3|lfw=3,22,4,0.18181818181818182,0.1347500000000001
