initial_state_id,feature_name,sample_count,mean,std,q50,q90,q95,q99,q995,maximum,CVaR95,CVaR99,CVaR995
15,loss_T75,15000,22734.0972584379,68799.3154828104,908.168138231371,80903.3006434025,128094.134447599,364396.942967131,465588.029082199,941039.893346752,267638.085061581,502628.862078237,592902.491867872
15,loss_T100,15000,18642.702125738,60701.6983411109,908.168138231371,48148.5478181201,105148.450140627,309817.832812635,421000.190064971,941039.893346752,229928.666410836,461785.547294307,563875.153195681
15,audit_unique_D_count,1,3667,0,3667,3667,3667,3667,3667,3667,3667,3667,3667
15,audit_unique_A_count,1,1444,0,1444,1444,1444,1444,1444,1444,1444,1444,1444
15,audit_unique_Ctilde_count,1,8714,0,8714,8714,8714,8714,8714,8714,8714,8714,8714
15,audit_unique_joint_D_A_Ctilde_count,1,9136,0,9136,9136,9136,9136,9136,9136,9136,9136,9136
15,audit_zero_demand_share,1,0.308666666666667,0,0.308666666666667,0.308666666666667,0.308666666666667,0.308666666666667,0.308666666666667,0.308666666666667,0.308666666666667,0.308666666666667,0.308666666666667
15,audit_fully_unreachable_demand_share,1,0.000266666666666667,0,0.000266666666666667,0.000266666666666667,0.000266666666666667,0.000266666666666667,0.000266666666666667,0.000266666666666667,0.000266666666666667,0.000266666666666667,0.000266666666666667
15,audit_full_capacity_positive_loss_share,1,0.686266666666667,0,0.686266666666667,0.686266666666667,0.686266666666667,0.686266666666667,0.686266666666667,0.686266666666667,0.686266666666667,0.686266666666667,0.686266666666667
15,audit_tail95_threshold_loss_T50,1,375560.258870229,0,375560.258870229,375560.258870229,375560.258870229,375560.258870229,375560.258870229,375560.258870229,375560.258870229,375560.258870229,375560.258870229
15,audit_tail99_threshold_loss_T50,1,530663.029325671,0,530663.029325671,530663.029325671,530663.029325671,530663.029325671,530663.029325671,530663.029325671,530663.029325671,530663.029325671,530663.029325671
15,audit_tail995_threshold_loss_T50,1,608329.698226994,0,608329.698226994,608329.698226994,608329.698226994,608329.698226994,608329.698226994,608329.698226994,608329.698226994,608329.698226994,608329.698226994
15,audit_tail95_boundary_tie_count,1,1,0,1,1,1,1,1,1,1,1,1
15,audit_tail99_boundary_tie_count,1,1,0,1,1,1,1,1,1,1,1,1
15,audit_tail995_boundary_tie_count,1,1,0,1,1,1,1,1,1,1,1,1
16,total_D,15000,189.477529571137,183.144577586261,155.470092463792,426.315358808608,532.689632599624,607.969887897881,607.969887897881,607.969887897881,581.907109022759,607.969887897881,607.969887897881
16,unreachable_D,15000,8.93874842029657,29.7062155359728,0,29.4574912036658,52.3688732509615,144.025311622072,204.57000245479,435.589013446799,108.051952327402,224.069679695242,276.791315495186
16,unreachable_D_ratio,15000,0.0230540106767406,0.0684926396034513,0,0.0867727783163959,0.148148148148148,0.34185733512786,0.458972186697788,0.773889636608345,0.264427042868044,0.481128155822241,0.570159628793265
16,reachable_D_1,15000,168.760585149423,166.894513100255,129.422033112402,405.313258598587,462.346234623462,607.969887897881,607.969887897881,607.969887897881,544.454809117275,607.969887897881,607.969887897881
16,reachable_D_2,15000,163.06221531244,166.93475899374,115.375173881024,405.313258598587,457.436652756184,607.969887897881,607.969887897881,607.969887897881,542.902653901754,607.969887897881,607.969887897881
16,reachable_D_3,15000,147.333006027876,164.620816558801,80.3262144396258,395.494094864032,441.044104410441,607.969887897881,607.969887897881,607.969887897881,533.315299615067,607.969887897881,607.969887897881
16,reachable_D_4,15000,159.731264035494,166.058470647347,105.283255598287,405.040504050405,457.409377301366,607.969887897881,607.969887897881,607.969887897881,542.469986843945,607.969887897881,607.969887897881
16,demand_weighted_C_1,15000,15.5810003909345,11.6833361219507,18.8418665138405,29.1153021672132,30.2285346439175,36.5595266609907,39.553927655639,62.0183357756377,33.9750037403874,40.4342865134296,42.8967575740824
16,demand_weighted_C_2,15000,13.2236740893478,10.7933914523543,16.069611035739,25.2619344742213,28.6394874921111,35.7380424468111,40.0561679204366,68.2175793052474,33.5797322907908,41.1597890558789,44.5925808628953
16,demand_weighted_C_3,15000,12.9691122974696,11.6460799946871,17.3309347922688,26.4606400933695,29.0101393719307,34.2968031844751,38.591993217266,53.4810220473807,33.0322505132087,39.4840920213705,42.7145929202341
16,demand_weighted_C_4,15000,14.4494830258617,11.9945275695301,17.6320874601602,28.9801086998104,32.7573939391018,39.794787498396,40.0161895067912,63.484619929873,37.0535095584847,41.4243418885012,43.9278973950133
16,loss_T0,15000,378955.059142285,366289.155172525,310940.184927584,852630.717617216,1065379.26519925,1215939.77579576,1215939.77579576,1215939.77579576,1163814.21804552,1215939.77579576,1215939.77579576
16,loss_T25,15000,167913.621296404,236739.858986494,1462.61145367093,496447.466328533,690549.175704818,841134.698794512,861635.875008165,927625.822632221,802406.54254204,863618.638763295,881742.864660233
16,loss_T50,15000,54542.8337476639,122422.246556147,950.598187553659,197385.048589269,375526.470996989,537469.665343483,595449.669746473,871325.227249017,485713.524090574,619599.831581597,678778.053177171
16,loss_T75,15000,24049.7596184532,70510.444379703,921.185624221159,91079.8166546563,138965.512422544,371194.123332461,483186.911733914,871325.227249017,277743.387418032,506082.606024131,587191.150497578
16,loss_T100,15000,20083.9951056341,62820.3858644028,911.096477889749,61540.6865460992,114643.706230307,326312.629847754,446325.715468028,871325.227249017,241689.09227319,469419.956271602,566016.064648491
16,audit_unique_D_count,1,3986,0,3986,3986,3986,3986,3986,3986,3986,3986,3986
16,audit_unique_A_count,1,1560,0,1560,1560,1560,1560,1560,1560,1560,1560,1560
16,audit_unique_Ctilde_count,1,8860,0,8860,8860,8860,8860,8860,8860,8860,8860,8860
16,audit_unique_joint_D_A_Ctilde_count,1,9254,0,9254,9254,9254,9254,9254,9254,9254,9254,9254
16,audit_zero_demand_share,1,0.2942,0,0.2942,0.2942,0.2942,0.2942,0.2942,0.2942,0.2942,0.2942,0.2942
16,audit_fully_unreachable_demand_share,1,0,0,0,0,0,0,0,0,0,0,0
16,audit_full_capacity_positive_loss_share,1,0.699933333333333,0,0.699933333333333,0.699933333333333,0.699933333333333,0.699933333333333,0.699933333333333,0.699933333333333,0.699933333333333,0.699933333333333,0.699933333333333
16,audit_tail95_threshold_loss_T50,1,375526.470996989,0,375526.470996989,375526.470996989,375526.470996989,375526.470996989,375526.470996989,375526.470996989,375526.470996989,375526.470996989,375526.470996989
16,audit_tail99_threshold_loss_T50,1,537469.665343483,0,537469.665343483,537469.665343483,537469.665343483,537469.665343483,537469.665343483,537469.665343483,537469.665343483,537469.665343483,537469.665343483
16,audit_tail995_threshold_loss_T50,1,595449.669746473,0,595449.669746473,595449.669746473,595449.669746473,595449.669746473,595449.669746473,595449.669746473,595449.669746473,595449.669746473,595449.669746473
16,audit_tail95_boundary_tie_count,1,1,0,1,1,1,1,1,1,1,1,1
16,audit_tail99_boundary_tie_count,1,1,0,1,1,1,1,1,1,1,1,1
16,audit_tail995_boundary_tie_count,1,1,0,1,1,1,1,1,1,1,1,1
17,total_D,15000,183.639854894579,181.509709590485,141.286855958323,420.642064206421,532.144123503259,607.969887897881,607.969887897881,607.969887897881,581.965715913951,607.969887897881,607.969887897881
17,unreachable_D,15000,8.60735164425533,29.0833506534227,0,24.6024602460248,51.5915227886419,146.477375010228,211.112020292938,405.040504050405,110.631063106311,220.278391475511,266.330460797276
17,unreachable_D_ratio,15000,0.0221536058176671,0.067764387022658,0,0.0807537012113055,0.14535666218035,0.343812308717918,0.444450589170822,1,0.262338285639056,0.478511059508758,0.567433375765803
17,reachable_D_1,15000,162.743510714708,164.221437635992,119.466492103756,404.222240405859,455.22734091591,593.241142296048,607.969887897881,607.969887897881,537.140754694424,606.581637184697,607.969887897881
