matrix_type,initial_state_id,state_1,state_2,state_3,state_4,state_5,state_6,state_7,state_8,state_9,state_10,state_11,state_12,state_13,state_14,state_15,state_16,state_17,state_18,state_19,state_20,state_21,state_22,state_23,state_24,state_25,state_26,state_27,state_28,state_29,state_30,state_31,state_32,state_33,state_34,state_35
bulk_energy,21,0.750992654037915,0.752622439504436,0.736267880687331,0.735479668360273,0.74834742555667,0.75832835385198,0.782781186695183,0.106838672726176,0.0940783776470375,0.107366271915433,0.137079006384352,0.199710121882529,0.346878018827684,0.454496799039466,0.953396897170867,1.06566016377122,0.923634573590976,0.653374875949735,0.350096768638024,0.0872016868493519,0,3.64249867788823,3.8508820488842,3.48408944906472,3.0279235935618,2.2573423174021,1.39971174612512,0.640916408794382,5.43660357507701,5.59864160044361,5.4305780282269,4.61366003834045,3.80153996705849,2.68401405648436,1.83614434396569
bulk_energy,22,6.95853279837053,6.91386829005888,6.96444306565444,6.94574392844186,7.05111637321207,7.03121342718261,7.06951523638508,4.67362920940259,4.63543754252572,4.74886632073461,5.00229607599053,5.28594636114925,5.73633703012992,6.16316282628665,1.14361546752673,1.06363693189844,1.20670837571285,1.53586721921396,2.02448920765037,2.82817814549235,3.64249867788823,0,0.0124015446170325,0.0181302933766343,0.0616561226192576,0.241203225738981,0.701322135995801,1.39790598268028,0.354380727711956,0.426511835772615,0.420809591098728,0.210417987943237,0.0710649139016244,0.134553968287006,0.460713615404029
bulk_energy,23,7.15307231415265,7.13509626566428,7.17633522896775,7.15565819349317,7.22544616449056,7.26821804763962,7.32404528507515,4.85560996689461,4.89087090692868,5.0050404498894,5.13270916115792,5.58328564715517,5.96787904845837,6.3489185234897,1.33146460188596,1.26435017143709,1.34317134804243,1.68116877012062,2.19649433308339,2.97434544248046,3.8508820488842,0.0124015446170325,0,0.026519216002419,0.0834735529517134,0.317695256620363,0.815227283183074,1.56165014357095,0.293752088976748,0.349192436600728,0.360746463993776,0.144700995830457,0.0599730881683938,0.171385018560115,0.541601000668226
bulk_energy,24,6.6553199761126,6.64299588435788,6.65481636987537,6.69846520061597,6.72624019566813,6.77201682604817,6.77419263894462,4.41390411689707,4.47657422145031,4.51435196038712,4.67501883141645,5.04423170055115,5.45183377658201,5.83093409201249,1.05049605588824,0.995713168851244,1.09707244989295,1.39001687003177,1.8993179806741,2.61311939817554,3.48408944906472,0.0181302933766343,0.026519216002419,0,0.0302847961781647,0.185272551827611,0.576816417889443,1.25835450008271,0.403546198121286,0.477342944067759,0.469463073690254,0.214167918406853,0.0722644759523492,0.0791912822221117,0.3610888070687
bulk_energy,25,6.18203331964566,6.1456911374843,6.15873160348858,6.15866716567048,6.23431780154257,6.26554958753531,6.30876859210939,3.93073491229893,3.95971000847515,4.06715508275717,4.19233912430417,4.60813413132086,4.97943655214076,5.36196482631527,0.807279061757963,0.717520937869961,0.818343389395236,1.07382330593702,1.4855597528209,2.20403464393851,3.0279235935618,0.0616561226192576,0.0834735529517134,0.0302847961781647,0,0.0805491539607499,0.399658443385312,0.976545831480545,0.622191134718002,0.70094603507518,0.656236053566221,0.34503099970545,0.128134009828611,0.0288638772632432,0.195667145826467
bulk_energy,26,5.15742581354039,5.12113883975378,5.15364266808783,5.15673223892242,5.22036154789349,5.22963421433836,5.22292074853096,3.0736789908979,3.09763326697452,3.16394258244772,3.30358134661787,3.59341626305887,4.04628905131598,4.35248609549465,0.40211607693626,0.339778835925053,0.408910786574731,0.592122937159437,0.916025020941682,1.52683735787459,2.2573423174021,0.241203225738981,0.317695256620363,0.185272551827611,0.0805491539607499,0,0.131520598058369,0.506943388289807,1.06046861635076,1.14512713477342,1.06598732114898,0.698553325238759,0.343465381638013,0.0413318844831347,0.0423537255965534
bulk_energy,27,3.91132909679542,3.90157669135082,3.91887868284008,3.9503037426103,3.98694097415114,4.01962847057581,4.01778841387767,2.12481550571623,2.11618896727465,2.19041237047946,2.29279445216397,2.59067771765868,2.92789302996502,3.25061232912278,0.128702437902569,0.10354620646494,0.112982149775882,0.200782519149972,0.411106696193513,0.805285263824652,1.39971174612512,0.701322135995801,0.815227283183074,0.576816417889443,0.399658443385312,0.131520598058369,0,0.142918644654971,1.78206879759443,1.94258216226273,1.81276848904904,1.31876800600568,0.801181859931642,0.287801338645636,0.0460972064148133
bulk_energy,28,2.73518784736289,2.71471684241594,2.72054306544836,2.73918568501559,2.77074464660299,2.80426059328482,2.81187402470026,1.20961129477021,1.22360506982022,1.31705137732737,1.35274161623384,1.61095229466663,1.88634563336165,2.14024929193763,0.092786953790966,0.0890882044960617,0.0645925811343826,0.0260932912725491,0.0767557391042941,0.284400512777573,0.640916408794382,1.39790598268028,1.56165014357095,1.25835450008271,0.976545831480545,0.506943388289807,0.142918644654971,0,2.77336093734289,2.93339308086232,2.792399191189,2.17560353286532,1.54534512989335,0.803782009174645,0.32083094148568
bulk_energy,29,8.87484645544625,8.81492664061864,8.84670317065521,8.85442696188131,8.92005218755894,8.95209259870474,9.00801720300064,6.52239706689805,6.47137286293166,6.59857543726506,6.75110730244446,7.17099549182592,7.5892236535998,8.03454593450509,2.52717358293147,2.47197714801515,2.62501444435384,2.99690698961971,3.61980514622446,4.4410211542206,5.43660357507701,0.354380727711956,0.293752088976748,0.403546198121286,0.622191134718002,1.06046861635076,1.78206879759443,2.77336093734289,0,0.0149843644912919,0.020420327916324,0.0559158516878808,0.20933684338433,0.720656363913374,1.3739618507919
bulk_energy,30,8.9382607882967,8.92644652388534,8.94572661815845,8.93895926509913,8.98319220626812,9.05005786505391,9.07924665397,6.65044418287829,6.55813424855025,6.71992815760394,6.89339150622788,7.22536601903182,7.74013341423841,8.12990606058441,2.69287951910281,2.57913017308851,2.74430299736061,3.10607318956324,3.71909159217876,4.57111215302361,5.59864160044361,0.426511835772615,0.349192436600728,0.477342944067759,0.70094603507518,1.14512713477342,1.94258216226273,2.93339308086232,0.0149843644912919,0,0.0118816277791303,0.0727315503209298,0.247279205766571,0.803443687323116,1.45171915008517
bulk_energy,31,8.79194307007318,8.77525631503485,8.7603144338194,8.80821144848637,8.87528302482036,8.89236656013495,8.90460448900987,6.4263223479348,6.4178889166613,6.58062197462705,6.6983689744757,7.17840049107371,7.57054265734314,7.95559769297499,2.63555216547804,2.53366742092133,2.60836050267547,3.06388264396772,3.61594968482038,4.47450693202989,5.4305780282269,0.420809591098728,0.360746463993776,0.469463073690254,0.656236053566221,1.06598732114898,1.81276848904904,2.792399191189,0.020420327916324,0.0118816277791303,0,0.0541734546385202,0.224178219820737,0.760931608632317,1.37338086850024
bulk_energy,32,7.97169013240519,7.95964464459563,7.96830180527533,7.94126494266964,8.00129988620258,8.05989971903313,8.11210482300844,5.71471808643988,5.61101121701114,5.77701233931444,5.89412235213417,6.33150238922736,6.74150507405559,7.10479271497407,2.00512345525907,1.9352812689425,2.06145921651693,2.32946018265219,2.90897198078954,3.77585993606471,4.61366003834045,0.210417987943237,0.144700995830457,0.214167918406853,0.34503099970545,0.698553325238759,1.31876800600568,2.17560353286532,0.0559158516878808,0.0727315503209298,0.0541734546385202,0,0.0795237486447515,0.414325753301118,0.937904481363702
bulk_energy,33,7.06339085172233,7.01336742865706,7.04410862732479,7.07007725468966,7.12329105630847,7.14832665672088,7.17206314436983,4.78749762066056,4.80277629386651,4.86712621965435,5.03808634292938,5.45993198563998,5.85538829200994,6.24454100682582,1.40875962482469,1.29391330837106,1.42047464587608,1.70436528542153,2.18714346629754,2.94678139902912,3.80153996705849,0.0710649139016244,0.0599730881683938,0.0722644759523492,0.128134009828611,0.343465381638013,0.801181859931642,1.54534512989335,0.20933684338433,0.247279205766571,0.224178219820737,0.0795237486447515,0,0.164106226462349,0.513255914619105
bulk_energy,34,5.74959112125651,5.75039293488891,5.77334840885252,5.76998042090449,5.81056689097289,5.85216191532629,5.86280941622296,3.58377188998906,3.58917671603761,3.66348608854867,3.8846298513797,4.16242214975944,4.61602583186582,4.96981741248553,0.672536361048306,0.56826832871523,0.656198068208145,0.88479769644167,1.308783869443,1.89321358637906,2.68401405648436,0.134553968287006,0.171385018560115,0.0791912822221117,0.0288638772632432,0.0413318844831347,0.287801338645636,0.803782009174645,0.720656363913374,0.803443687323116,0.760931608632317,0.414325753301118,0.164106226462349,0,0.126942590532129
bulk_energy,35,4.55644517124277,4.5247969829161,4.56359026972864,4.54140018747801,4.59760175885159,4.6292128648232,4.65805133314777,2.60307607350187,2.62195379410125,2.6931237480961,2.83573896090241,3.11330627005417,3.49861686827158,3.85098725136131,0.251290508677873,0.214955505830458,0.240814892008814,0.385982991470986,0.6603348623177,1.17859720418978,1.83614434396569,0.460713615404029,0.541601000668226,0.3610888070687,0.195667145826467,0.0423537255965534,0.0460972064148133,0.32083094148568,1.3739618507919,1.45171915008517,1.37338086850024,0.937904481363702,0.513255914619105,0.126942590532129,0
