initial_state_id,scenario_r,path_id_r,scenario_s,path_id_s,neighbor_categories,nearest_all_rank,pair_type,r_tail95,r_tail99,r_tail995,s_tail95,s_tail99,s_tail995,loss_T50_r,loss_T50_s,d_D,d_Ctilde,d_new,D_l1_difference_kg,max_D_difference_node_id,max_D_difference_kg,A_reachability_change_count,C_common_reachable_l1_km,changed_local_count,max_local_Ctilde,local_dilution_ratio,T_r1,T_r2,T_r3,T_r4,T_s1,T_s2,T_s3,T_s4,d_T_normalized,T_L1_difference_kg,max_single_site_T_difference_kg,max_difference_site_id,optimal_objective_r,optimal_objective_s,own_operating_loss_r,own_operating_loss_s,cross_objective_r_to_s,cross_objective_s_to_r,regret_obj_r_to_s,regret_obj_s_to_r,regret_loss_r_to_s,regret_loss_s_to_r,relative_regret_obj_r_to_s,relative_regret_obj_s_to_r,multiple_optimum_r,multiple_optimum_s,capacity_saturated_r,capacity_saturated_s,tier_0,tier_1,tier_2,tier_3,historical_step03R_false_near,severity_score,top20_severity,diagnostic_classification,local_average_dilution_flag,actual_substitutability
18,5850,5850,948,948,all;non_tail,4,NONTAIL_TAIL,1,0,0,0,0,0,396617.811391441,250741.474665898,0.165545087482904,0.0481287557546399,0.118578554791598,100.646428279192,24,22.9113820472956,6,126.073369128166,22,1,3.46293321016509,147.287456018329,29.4574912036658,100,16.3652728909205,130.922183127404,19.6383274691105,96.009600960096,74.1892371055237,0.132260953368064,87.998799879988,57.8239642146032,4,298312.124099073,160336.450830628,297725.903658857,159694.932133314,275679.941470653,358360.281592314,115343.490640015,60048.1574932308,115398.788897114,59992.8592361324,0.719384082923548,0.201293050607913,0,0,1,0,0,1,1,1,0,1.69755021016815,0,TRUE_BIDIRECTIONAL_FALSE_NEAR,0,NOT_SUBSTITUTABLE
18,5850,5850,13147,13147,all;tail,6,TAIL_TAIL,1,0,0,1,0,0,396617.811391441,339852.61142613,0.0847913862717314,0.189748395246853,0.12677418986178,51.5506096064152,24,22.9113820472956,25,16.710519581213,31,1,1.23768364176656,147.287456018329,29.4574912036658,100,16.3652728909205,153.833565174699,19.6383274691105,14.7287456018329,128.740146741942,0.418198638045623,214.011401140114,112.374873851021,4,298312.124099073,226734.858084277,297725.903658857,226100.976514312,462794.875215387,487116.300483361,236060.0171311,188804.176384279,236107.678260849,188756.515254529,1.04112803441695,0.632908156027773,0,0,1,0,0,1,1,1,0,4.99240544717993,0,TRUE_BIDIRECTIONAL_FALSE_NEAR,0,NOT_SUBSTITUTABLE
18,5850,5850,12594,12594,all;tail,8,TAIL_TAIL,1,0,0,1,0,0,396617.811391441,355073.94370892,0.120233288469968,0.159683659664022,0.13601343694759,73.0982189128004,24,22.9113820472956,21,27.9447214014254,28,1,1.32838395968329,147.287456018329,29.4574912036658,100,16.3652728909205,114.556910236478,105.556010146469,14.7287456018329,16.3652728909205,0.335576739492131,194.100319122821,85.2712543981671,3,298312.124099073,344662.481451652,297725.903658857,344160.06757391,495735.001578995,532565.347061875,151072.520127333,234253.222962792,150988.713564859,234337.029525267,0.438320177731678,0.785262160129256,0,0,1,0,0,1,1,1,0,3.22262408456436,0,TRUE_BIDIRECTIONAL_FALSE_NEAR,0,NOT_SUBSTITUTABLE
18,5850,5850,7991,7991,all;tail,9,TAIL_TAIL,1,0,0,1,0,0,396617.811391441,405984.023270714,0.152534768954437,0.1218859293082,0.140275233095942,92.7365463819109,24,22.9113820472956,16,31.766109350287,23,1,1.42955323252971,147.287456018329,29.4574912036658,100,16.3652728909205,154.924583367428,19.6383274691105,14.7287456018329,55.6419278291415,0.297277455018229,142.004200420042,85.2712543981671,3,298312.124099073,396742.160435151,297725.903658857,396252.293266626,490104.524963237,486972.286081921,93362.3645280767,188660.161982839,93266.0112563858,188756.515254529,0.235322518851219,0.632425391869678,0,0,1,0,0,1,1,1,0,1.6775771008006,0,TRUE_BIDIRECTIONAL_FALSE_NEAR,0,NOT_SUBSTITUTABLE
18,5868,5868,3520,3520,all;tail,1,TAIL_TAIL,1,0,0,1,1,0,374755.270254606,544323.525548708,0.0726783310900554,0.111730348849642,0.0882991381938902,44.1862368054987,4,6.54610915637018,13,624.447844179991,58,1,3.93262836747463,86.1904372255407,161.026102662941,99.9999999473204,104.737746501923,45.8227640945913,200,100,111.283855658288,0.093267281339423,85.8876796770536,40.3676731309495,1,96576.0688994333,177791.146337128,95672.1603267679,176876.933097632,267014.454132947,176815.389658531,89223.3077958087,80239.3207590878,89233.612462639,80229.0160922575,0.501843368660317,0.830840617903327,0,0,1,1,0,1,1,1,0,5.68344582886361,0,TRUE_BIDIRECTIONAL_FALSE_NEAR,0,NOT_SUBSTITUTABLE
18,5868,5868,13167,13167,all;tail,2,TAIL_TAIL,1,0,0,1,0,0,374755.270254606,504403.622332577,0.0556303275010301,0.168030694133898,0.100590474154177,33.8215639745793,32,11.4556910236478,22,64.3059142996875,62,1,2.79530458478428,86.1904372255407,161.026102662941,99.9999999473204,104.737746501923,45.8227640945913,200,100,16.3652728909205,0.229644555430485,167.714044131691,88.3724736110024,4,96576.0688994333,208543.026466559,95672.1603267679,207818.650392598,285542.138168748,353030.767846495,76999.1117021793,256454.698947051,76819.5792034749,256634.231445756,0.369224102128023,2.65546839780853,0,0,1,1,0,1,1,1,0,3.67056727023778,0,TRUE_BIDIRECTIONAL_FALSE_NEAR,0,NOT_SUBSTITUTABLE
18,5868,5868,214,214,all;non_tail,4,NONTAIL_TAIL,1,0,0,0,0,0,374755.270254606,264520.665581333,0.111709286675456,0.115516263564038,0.113232077430888,67.9158824973406,32,11.4556910236478,15,88.6262824944234,57,1,3.73815918637984,86.1904372255407,161.026102662941,99.9999999473204,104.737746501923,132.013201320132,161.844366299353,99.9999999554543,16.3652728909255,0.186495922329672,135.013501350135,88.3724736109975,4,96576.0688994333,44319.8259358011,95672.1603267679,43499.3802548794,137238.525216959,272897.821361186,92918.6992811477,176321.752461743,92835.236389404,176405.215353487,2.09654928283615,1.8257292357316,0,0,1,1,0,1,1,1,0,16.1237811506721,0,TRUE_BIDIRECTIONAL_FALSE_NEAR,0,NOT_SUBSTITUTABLE
18,5868,5868,12576,12576,all;loss_similar_spatial;tail,5,TAIL_TAIL,1,0,0,1,0,0,374755.270254606,380006.410519199,0.0883804396588946,0.169440201750818,0.120804344495664,53.7326459918719,7,10.9101819272836,22,130.755951557674,65,1,2.90618305063405,86.1904372255407,161.026102662941,99.9999999473204,104.737746501923,91.6455281891825,200,100,58.9149824073267,0.129634554430385,90.251752447977,45.8227640945962,4,96576.0688994333,84734.4865246383,95672.1603267679,83833.3655034553,172497.481410382,187983.346826464,87762.9948857338,91407.2779270202,87760.2073342513,91410.0654785026,1.03574115434339,0.94647958825281,0,0,1,1,0,1,1,1,0,7.834814155105,0,TRUE_BIDIRECTIONAL_FALSE_NEAR,0,NOT_SUBSTITUTABLE
18,5868,5868,645,645,all;non_tail,6,NONTAIL_TAIL,1,0,0,0,0,0,374755.270254606,120121.445537387,0.170031404216858,0.0687932654954305,0.129536148728287,103.373973761012,32,11.4556910236478,9,28.826163323335,53,1,5.83654735130755,86.1904372255407,161.026102662941,99.9999999473204,104.737746501923,124.376073971033,86.0186018876609,99.999999972525,61.0970187927884,0.198315286168579,156.833865255111,75.0075007752796,2,96576.0688994333,49762.7609580618,95672.1603267679,49019.7775688238,125883.296498298,331781.313555865,76120.5355402267,235205.244656421,75959.6103567992,235366.169839849,1.52966865332016,2.43544024246132,0,0,1,1,0,1,1,1,0,11.8088168309586,0,TRUE_BIDIRECTIONAL_FALSE_NEAR,0,NOT_SUBSTITUTABLE
18,5868,5868,12448,12448,all;non_tail,7,NONTAIL_TAIL,1,0,0,0,0,0,374755.270254606,231041.34779378,0.152086137281042,0.099702891243397,0.131132838865984,92.4637918337288,32,11.4556910236478,13,57.4235894263646,55,1,4.17908308846822,86.1904372255407,161.026102662941,99.9999999473204,104.737746501923,101.464691923738,120.931184072199,99.9999999552943,39.2766549382211,0.171949013113029,120.830264860614,65.4610915637018,4,96576.0688994333,91813.9970370926,95672.1603267679,91090.6519753237,122389.510514333,306208.939557294,30575.5134772302,209632.87065785,30394.9499663337,209813.434168747,0.3330158196345,2.17065027647919,0,0,1,1,0,1,1,1,0,2.53953031532275,0,TRUE_BIDIRECTIONAL_FALSE_NEAR,0,NOT_SUBSTITUTABLE
18,5868,5868,40,40,all;non_tail,9,NONTAIL_TAIL,1,0,0,0,0,0,374755.270254606,267356.229584491,0.0161507402422345,0.313071986792223,0.13491923886223,9.81916373455527,21,4.90958186727764,41,116.253991804577,90,1,2.1778319702257,86.1904372255407,161.026102662941,99.9999999473204,104.737746501923,204.020402040204,177.563210918309,34.367073019176,91.6455281891825,0.304765703839691,213.092218310916,117.829964814663,1,96576.0688994333,5539.78371226815,95672.1603267679,4524.59128394441,142234.987820692,219779.846586662,136695.204108414,123203.777687218,136806.487964072,123092.49383156,24.6751879149087,1.27571746387296,0,0,1,0,0,1,1,1,0,9.45541551102015,0,TRUE_BIDIRECTIONAL_FALSE_NEAR,0,NOT_SUBSTITUTABLE
18,5868,5868,11212,11212,all;tail,10,TAIL_TAIL,1,0,0,1,0,0,374755.270254606,513746.126772604,0.115746971736014,0.165787953653469,0.135763364502996,70.3706734309795,24,22.9113820472956,21,315.726467426139,61,1,2.78742334371977,86.1904372255407,161.026102662941,99.9999999473204,104.737746501923,137.468292283774,200,100,24.5479093363832,0.225098646294117,170.441589613512,80.1898371655397,4,96576.0688994333,219276.710884908,95672.1603267679,218352.678481677,398191.919357162,256636.135192571,178915.208472245,160060.066293128,178935.332302809,160039.942462563,0.815933473966344,1.65734708522652,0,0,1,1,0,1,1,1,0,6.00996798328711,0,TRUE_BIDIRECTIONAL_FALSE_NEAR,0,NOT_SUBSTITUTABLE
