arm,transition_group,stage,global_hour,path_count,mean_total_P_EL_kW,mean_root_grid_import,mean_min_voltage_pu,mean_max_line_loading_pct,mean_total_HTT_kg,mean_fleet_utilization,mean_fleet_capacity_binding
BASE,PERSISTENT_FAILURE,5,37,128,571.4705367434183,3696.688536743414,0.9156044473084568,0.704441256019446,0.6885419421643799,0.006868789134466022,0.0
BASE,PERSISTENT_FAILURE,5,38,128,551.8402183765762,3685.836323376587,0.9167313167669551,0.7080208241506178,0.8155659996120556,0.007745756863656828,0.0
BASE,PERSISTENT_FAILURE,5,39,128,609.1803180274702,3601.713518027474,0.9189472273113357,0.6906208660720194,0.6280726598886349,0.005725488358457927,0.0
BASE,PERSISTENT_FAILURE,5,40,128,638.2173207537215,3673.285720753715,0.9162122909890845,0.700976706232897,2.8034355622091054,0.025923436786766986,0.0
BASE,PERSISTENT_FAILURE,6,41,38,643.7174394751917,3692.2685594751933,0.9159993211769537,0.7018987532425845,6.715703593967741,0.06420739418790716,0.0
BASE,PERSISTENT_FAILURE,6,42,38,563.1497309743216,3554.1312009743215,0.9182932027749738,0.6752632922262422,0.8270527040718395,0.009501392813588553,0.0
BASE,PERSISTENT_FAILURE,6,43,38,488.322184301304,3657.0925943013026,0.9149132186543307,0.6943037839387592,0.0,0.0,0.0
BASE,PERSISTENT_FAILURE,6,44,38,416.741689690545,4041.742099690543,0.9074259386963698,0.7709771984881085,0.0,0.0,0.0
BASE,PERSISTENT_FAILURE,6,45,38,416.14981479915,4131.14981479915,0.9059616835027302,0.788451240256514,1.3253846219919765,0.01450432783764614,0.0
BASE,PERSISTENT_FAILURE,6,46,38,478.8636128280274,4103.864022828026,0.9055187562236796,0.7799585541631873,1.4694674469430478,0.01438462417095637,0.0
BASE,PERSISTENT_FAILURE,6,47,38,659.0437281534835,4240.043678153484,0.9024701815268965,0.7974958279008941,0.5579002403604785,0.0051925598027347045,0.0
BASE,PERSISTENT_FAILURE,6,48,38,742.4602918754825,4043.4606918754826,0.9040766461533841,0.7551179707066314,4.268607616065023,0.039931904591012535,0.0
BASE,RECOVERED_PATHS,1,1,161,770.0,3679.0010300000013,0.9120816594557246,0.6826955831268446,0.0,0.0,0.0
BASE,RECOVERED_PATHS,1,2,161,770.0,3511.0013000000026,0.9160655654243051,0.6499335780762865,0.0,0.0,0.0
BASE,RECOVERED_PATHS,1,3,161,770.0,3456.000724999997,0.9173660768454963,0.6392115838735049,0.0,0.0,0.0
BASE,RECOVERED_PATHS,1,4,161,770.0,3400.000814999993,0.9186883264526925,0.6282968639428504,0.0,0.0,0.0
BASE,RECOVERED_PATHS,1,5,161,770.0,3366.001135000014,0.919490186928442,0.6216711959780807,0.0,0.0,0.0
BASE,RECOVERED_PATHS,1,6,161,638.6530347434153,3156.6540297434003,0.9281513410267649,0.5867686556586981,0.0,0.0,0.0
BASE,RECOVERED_PATHS,1,7,161,450.0,2912.0010849999967,0.9402635702747093,0.547801151600268,0.0,0.0,0.0
BASE,RECOVERED_PATHS,1,8,161,0.0,2630.0008149999944,0.9412669874988545,0.5155404100325525,0.0,0.0,0.0
BASE,RECOVERED_PATHS,2,9,161,125.8646368222765,3089.890491822287,0.9299968214831381,0.6000201072294103,0.0,0.0,0.0
BASE,RECOVERED_PATHS,2,10,161,124.34782608695652,3065.7616810869513,0.9308335625665632,0.5965785283214883,0.0,0.0,0.0
BASE,RECOVERED_PATHS,2,11,161,124.34782608695652,3181.3580960869695,0.9286662226196852,0.6214427367126093,0.0,0.0,0.0
BASE,RECOVERED_PATHS,2,12,161,122.85714285714286,3228.3208328571463,0.9284588398171417,0.6341641981593423,0.0,0.0,0.0
BASE,RECOVERED_PATHS,2,13,161,118.38509316770187,3243.6030931676964,0.9287222000631474,0.6393659994181744,0.0,0.0,0.0
BASE,RECOVERED_PATHS,2,14,161,118.38509316770187,3252.381198167715,0.9283969649341668,0.646221837763347,0.0,0.0,0.0
BASE,RECOVERED_PATHS,2,15,161,124.34782608695652,3116.881026086961,0.9310818056332294,0.621675048202279,0.4403933002824317,0.002973334396196975,0.0
BASE,RECOVERED_PATHS,2,16,161,124.34782608695652,3159.4162260869493,0.9301820676492022,0.6276021901709948,0.0,0.0,0.0
BASE,RECOVERED_PATHS,3,17,158,216.0759493670886,3264.6270693670954,0.9274316618622578,0.6407334018926716,6.4908714995734025,0.04889703854459969,0.0
BASE,RECOVERED_PATHS,3,18,158,205.44303797468353,3196.424507974683,0.9290735558659818,0.6237584745135963,0.334885989789798,0.0026504802719396455,0.0
BASE,RECOVERED_PATHS,3,19,158,185.782368660178,3354.552778660176,0.9242583532214047,0.6503986909146043,0.7607258898664082,0.006285790878458126,0.0
BASE,RECOVERED_PATHS,3,20,158,162.79337697367234,3787.7937869736666,0.9142404243371295,0.7341617353964582,0.25151277357681856,0.0018349717056147785,0.0
BASE,RECOVERED_PATHS,3,21,158,160.52673041642066,3875.52673041642,0.9124233528407788,0.7514458313855544,0.1368363753234756,0.0010316887244995172,0.0
BASE,RECOVERED_PATHS,3,22,158,191.78326292325846,3816.783672923254,0.913424452410753,0.7383805378899123,0.44456293652292034,0.003373547207153148,0.0
BASE,RECOVERED_PATHS,3,23,158,298.087911055989,3879.0878610559917,0.9123843820976694,0.7450302665826776,0.09298284747937559,0.0006777256431919258,0.0
BASE,RECOVERED_PATHS,3,24,158,617.1451301613566,3918.145530161366,0.9109574152161709,0.7366294856182724,0.6092833280226748,0.0046098576546919285,0.0
BASE,RECOVERED_PATHS,4,25,117,632.9835283505854,3541.9845583505844,0.9189353849170371,0.6623988872278435,7.443623091180872,0.06084089695678064,0.0
BASE,RECOVERED_PATHS,4,26,117,619.3507296153748,3360.3520296153774,0.9235643926519799,0.6275716457510093,0.788251115094135,0.0062643143139115,0.0
BASE,RECOVERED_PATHS,4,27,117,620.8515629875419,3306.852287987537,0.9249501318102009,0.6170571840739686,0.0148609780134473,0.00010529033005478804,0.0
BASE,RECOVERED_PATHS,4,28,117,631.6412752779951,3261.642090277992,0.9257798837368982,0.607718558260592,0.5786323705824669,0.005359600236743128,0.0
BASE,RECOVERED_PATHS,4,29,117,491.6240609683324,3087.625195968338,0.9298331732472569,0.5804964907107434,0.48517432979276004,0.0038589047405383683,0.0
BASE,RECOVERED_PATHS,4,30,117,445.4262946171575,2963.4272896171615,0.933386953131836,0.5584607686090953,0.4731565785288333,0.004422013235400988,0.0
BASE,RECOVERED_PATHS,4,31,117,359.40754167070196,2821.4086266707,0.935677833997491,0.5350447513822512,0.21686714089383832,0.001590036735123659,0.0
BASE,RECOVERED_PATHS,4,32,117,273.6724712246472,2903.6732862246463,0.9332225102280385,0.555517913374823,1.1553377449484945,0.010619020196973517,0.0
BASE,RECOVERED_PATHS,5,33,51,321.15354730596835,3285.1794023059706,0.924807698721525,0.6284060731074042,4.079068470771265,0.033020029667495954,0.0
BASE,RECOVERED_PATHS,5,34,51,274.8142219379744,3216.228076937975,0.9264174247687671,0.6184490746624564,0.40056950849945094,0.0038729096125637644,0.0
BASE,RECOVERED_PATHS,5,35,51,262.7982841323222,3319.808554132321,0.924753423948543,0.6414779100170316,0.0,0.0,0.0
BASE,RECOVERED_PATHS,5,36,51,243.38803674584264,3348.851726745844,0.9252478334564896,0.6514743923343094,1.3101406970029161,0.014742196100088568,0.0
BASE,RECOVERED_PATHS,5,37,51,235.86673756481136,3361.0847375648073,0.9253411411456511,0.656190080311021,0.7931303090216706,0.007509717011669196,0.0
BASE,RECOVERED_PATHS,5,38,51,214.8686733524491,3348.8647783524484,0.9256455992461804,0.659912777274711,0.06538936022358961,0.0004955169474218334,0.0
BASE,RECOVERED_PATHS,5,39,51,251.15065427128206,3243.683854271284,0.9282614344052587,0.6396501858949649,0.0,0.0,0.0
BASE,RECOVERED_PATHS,5,40,51,292.80599229436075,3327.87439229436,0.9257384631951291,0.6516286576724353,1.8731311481782307,0.015089067167742514,0.0
BASE,RECOVERED_PATHS,6,41,8,384.4692759259477,3433.020395925948,0.9243697516845507,0.6645354598897368,7.216856110020596,0.07795418174978719,0.0
BASE,RECOVERED_PATHS,6,42,8,227.49919488936013,3218.48066488936,0.9277028964701071,0.6268879058477514,0.0,0.0,0.0
BASE,RECOVERED_PATHS,6,43,8,145.4482126759375,3314.2186226759377,0.9248605625384442,0.6444991840143751,0.7286265752643,0.005958394891180025,0.0
BASE,RECOVERED_PATHS,6,44,8,103.10078801774237,3728.1011980177427,0.9154691073733843,0.725479343569939,0.33440583853036376,0.002734627184243625,0.0
BASE,RECOVERED_PATHS,6,45,8,126.96906000261825,3841.969060002619,0.9123503650202708,0.746552103133564,0.0,0.0,0.0
BASE,RECOVERED_PATHS,6,46,8,182.78367245885772,3807.7840824588575,0.9131913698532679,0.7370739718331443,0.0,0.0,0.0
BASE,RECOVERED_PATHS,6,47,8,452.23565489456814,4033.235604894569,0.91007061604849,0.7672937435085793,0.732219125516385,0.008657996416578887,0.0
BASE,RECOVERED_PATHS,6,48,8,568.75,3869.7504000000004,0.911606820967311,0.7296615315928812,0.44519960832919375,0.0030957588658652624,0.0
BASE,ZERO_TARGET_BOTH,1,1,8877,770.0,3679.0010300008353,0.9120816594558532,0.6826955831268219,0.0,0.0,0.0
BASE,ZERO_TARGET_BOTH,1,2,8877,770.0,3511.0012999997057,0.9160655654241618,0.649933578076338,0.0,0.0,0.0
BASE,ZERO_TARGET_BOTH,1,3,8877,770.0,3456.00072500032,0.9173660768455673,0.6392115838734792,0.0,0.0,0.0
BASE,ZERO_TARGET_BOTH,1,4,8877,770.0,3400.000815000323,0.9186883264528124,0.6282968639427945,0.0,0.0,0.0
BASE,ZERO_TARGET_BOTH,1,5,8877,770.0,3366.001134999358,0.9194901869284984,0.6216711959780551,0.0,0.0,0.0
BASE,ZERO_TARGET_BOTH,1,6,8877,638.6530347435097,3156.6540297429415,0.9281513410268816,0.5867686556585768,0.0,0.0,0.0
BASE,ZERO_TARGET_BOTH,1,7,8877,450.0,2912.001084999454,0.940263570274582,0.5478011516002871,0.0,0.0,0.0
BASE,ZERO_TARGET_BOTH,1,8,8877,0.0,2630.0008150003055,0.9412669874989523,0.5155404100324679,0.0,0.0,0.0
BASE,ZERO_TARGET_BOTH,2,9,7799,22.196684091739332,2986.2225390917843,0.9330461293954412,0.5849039307690475,0.23560412308009632,0.0016465258389546898,0.0
BASE,ZERO_TARGET_BOTH,2,10,7799,21.720733427362482,2963.134588427598,0.9338652005590015,0.5816340562197712,0.026169403126854264,0.00018904821469267397,0.0
BASE,ZERO_TARGET_BOTH,2,11,7799,21.720733427362482,3078.7310034271122,0.9317050553576036,0.6065585709820338,0.0,0.0,0.0
BASE,ZERO_TARGET_BOTH,2,12,7799,21.41300166688037,3126.8766916671807,0.9314094113284828,0.6195312523734172,0.052793961852596195,0.00038767375419677323,0.0
BASE,ZERO_TARGET_BOTH,2,13,7799,21.120656494422363,3146.338656494112,0.9313450918874441,0.6253899193172878,0.04194140227404078,0.00031636833611884194,0.0
BASE,ZERO_TARGET_BOTH,2,14,7799,21.120656494422363,3155.116761494724,0.9308109229479965,0.632346262678373,0.002483807472642441,1.808096121931889e-05,0.0
BASE,ZERO_TARGET_BOTH,2,15,7799,21.720733427362482,3014.253933427095,0.9337805990897116,0.6070597118053477,0.08674835053594256,0.0005940370248181023,0.0
BASE,ZERO_TARGET_BOTH,2,16,7799,21.720733427362482,3056.7891334269607,0.9329860538204527,0.6129375207829868,0.11421957542792359,0.0007824279371041226,0.0
BASE,ZERO_TARGET_BOTH,3,17,6785,38.277812143634,3086.8289321439643,0.9324443996632753,0.6152353134908481,0.950418200745101,0.00710565350989566,0.0
BASE,ZERO_TARGET_BOTH,3,18,6785,35.427218875085934,3026.4086888750853,0.9337510278904817,0.5992492499328369,0.02870611409204759,0.00021251986343147014,0.0
BASE,ZERO_TARGET_BOTH,3,19,6785,30.775159914954777,3199.54556991508,0.9284589489176259,0.627917787105407,0.05727391819086613,0.0004177864909304392,0.0
BASE,ZERO_TARGET_BOTH,3,20,6785,26.389667694666038,3651.390077695135,0.9174249278552115,0.7144039659252687,0.06023986658119473,0.0004353467232386089,0.0
BASE,ZERO_TARGET_BOTH,3,21,6785,26.638092523812706,3741.6380925238027,0.9153399990011133,0.7320770471363063,0.04495746389542965,0.0003544026777416604,0.0
BASE,ZERO_TARGET_BOTH,3,22,6785,32.81351630784161,3657.8139263083117,0.9172880822145324,0.7153365185357035,0.03293298452773063,0.0002442843728997448,0.0
BASE,ZERO_TARGET_BOTH,3,23,6785,128.2510121561047,3709.2509621556565,0.9168795348756905,0.7203830644831615,0.01997804621055364,0.00015783745819365476,0.0
BASE,ZERO_TARGET_BOTH,3,24,6785,529.8726217157316,3830.8730217153006,0.914476705631928,0.7238313186680033,0.14656148536457414,0.0010801601031475323,0.0
BASE,ZERO_TARGET_BOTH,4,25,4862,499.1396664529015,3408.14069645283,0.9242301112112706,0.6427072048389854,1.1708208338456156,0.009004992956452303,0.0
BASE,ZERO_TARGET_BOTH,4,26,4862,492.36636893089985,3233.3676689307745,0.9285472055960565,0.6088483264708935,0.10771993126890297,0.0008383196294877434,0.0
BASE,ZERO_TARGET_BOTH,4,27,4862,483.5507208964642,3169.5514458962025,0.9302533685184162,0.5968109409275998,0.06466055295414254,0.0004694006447008572,0.0
BASE,ZERO_TARGET_BOTH,4,28,4862,511.9855931371652,3141.9864081374,0.9306314075476768,0.5900415002714776,0.04330766615829081,0.00033762550084290917,0.0
BASE,ZERO_TARGET_BOTH,4,29,4862,339.3344266615974,2935.335561661293,0.9358141254711071,0.5580873710108043,0.038563217210601165,0.00030298860774558375,0.0
BASE,ZERO_TARGET_BOTH,4,30,4862,282.938324163052,2800.9393191632726,0.9394160932877034,0.534561761765329,0.055564623057701414,0.00043992026453916754,0.0
BASE,ZERO_TARGET_BOTH,4,31,4862,143.28678805223606,2605.287873052335,0.9420574032064857,0.5033458870162959,0.04748643017371938,0.00038038124794879984,0.0
BASE,ZERO_TARGET_BOTH,4,32,4862,59.95613326767726,2689.9569482679053,0.9396498308144678,0.5242530937069568,0.22321700018809987,0.0017877748996040707,0.0
BASE,ZERO_TARGET_BOTH,5,33,2062,108.38350440407282,3072.409359404134,0.9313175148653378,0.5973444616611773,1.6310927296240412,0.012451060300419797,0.0
BASE,ZERO_TARGET_BOTH,5,34,2062,58.42908266961212,2999.842937669706,0.932910287094636,0.586950920394413,0.07204681824683215,0.0005819915130432841,0.0
BASE,ZERO_TARGET_BOTH,5,35,2062,51.755056909574925,3108.7653269097077,0.9308957936806731,0.6109009902778957,0.1065576005180191,0.0008155380062337073,0.0
BASE,ZERO_TARGET_BOTH,5,36,2062,47.435331130913056,3152.8990211308133,0.9307048298186319,0.6232739738985816,0.10665630815161169,0.0007966737641047987,0.0
BASE,ZERO_TARGET_BOTH,5,37,2062,43.881352454907066,3169.099352455006,0.930721678028987,0.6286522223035088,0.04839135031762502,0.0003797103274500928,0.0
BASE,ZERO_TARGET_BOTH,5,38,2062,41.934347156031684,3175.930452156127,0.9302668965709023,0.6353072743751809,0.0026165752958119282,1.900657243036547e-05,0.0
BASE,ZERO_TARGET_BOTH,5,39,2062,49.228179768422045,3041.761379768527,0.9331284344820089,0.6109643016364112,0.12883899176816335,0.000900530226259278,0.0
BASE,ZERO_TARGET_BOTH,5,40,2062,76.88477498734957,3111.953174987482,0.9315803189696881,0.6207425817804897,0.3945751765358788,0.0029553585069625483,0.0
BASE,ZERO_TARGET_BOTH,6,41,358,134.27774672015119,3182.8288667201364,0.9303075251701851,0.6288153305973442,1.9419547511116342,0.01436647958247203,0.0
BASE,ZERO_TARGET_BOTH,6,42,358,80.98349186950848,3071.964961869508,0.9328203948375848,0.6057634152305172,0.08303512927693957,0.0006133423043529713,0.0
BASE,ZERO_TARGET_BOTH,6,43,358,54.91657435792258,3223.6869843579316,0.9278177548599511,0.6314189437509845,0.04925248829913104,0.0003473787395085109,0.0
BASE,ZERO_TARGET_BOTH,6,44,358,46.90264307276142,3671.90305307277,0.9168954017486597,0.7173770245276967,0.00474636368346445,3.433382430840363e-05,0.0
BASE,ZERO_TARGET_BOTH,6,45,358,46.25512548374721,3761.2551254837476,0.9148877059336349,0.7349180038265157,0.04145823821286975,0.00028685998624695556,0.0
BASE,ZERO_TARGET_BOTH,6,46,358,58.66991163402149,3683.67032163403,0.9167223420031362,0.7190724199969156,0.12357252281812478,0.0009251936708105704,0.0
BASE,ZERO_TARGET_BOTH,6,47,358,238.64205744501888,3819.642007445026,0.9149765344399922,0.7363589382726128,0.030051440830667873,0.0002567282878955243,0.0
BASE,ZERO_TARGET_BOTH,6,48,358,436.5849322320861,3737.585332232099,0.9150387936130949,0.7104111045486704,1.0494394851918594,0.007595425366546781,0.0
CANDIDATE,LOST_POSITIVE_TARGET,1,1,104,650.0,3559.0010300000004,0.9211148839714128,0.6647906329721974,0.0,0.0,0.0
CANDIDATE,LOST_POSITIVE_TARGET,1,2,104,576.4429345607845,3317.444234560773,0.9261615197087327,0.6210474515243619,0.0,0.0,0.0
CANDIDATE,LOST_POSITIVE_TARGET,1,3,104,751.2805810078133,3437.2813060078142,0.9187729579275052,0.636401644838669,0.0,0.0,0.0
CANDIDATE,LOST_POSITIVE_TARGET,1,4,104,450.0,3080.000815,0.9365363555056957,0.5806521633056506,0.0,0.0,0.0
CANDIDATE,LOST_POSITIVE_TARGET,1,5,104,450.0,3046.0011350000036,0.9372918631568253,0.5740030489252494,0.0,0.0,0.0
CANDIDATE,LOST_POSITIVE_TARGET,1,6,104,450.0,2968.0009950000044,0.9390228091577211,0.5587504320732164,0.0,0.0,0.0
CANDIDATE,LOST_POSITIVE_TARGET,1,7,104,0.0,2462.0010849999967,0.94512787938766,0.4826086142720403,0.0,0.0,0.0
CANDIDATE,LOST_POSITIVE_TARGET,1,8,104,0.0,2630.000815000004,0.9412669874988538,0.5155404100325515,0.0,0.0,0.0
CANDIDATE,LOST_POSITIVE_TARGET,2,9,104,325.7692307692308,3289.7950857692394,0.9240632789375918,0.6291829149633835,0.2888898427197423,0.0020787714833863076,0.0
CANDIDATE,LOST_POSITIVE_TARGET,2,10,104,325.7692307692308,3267.1830857692266,0.924883508179456,0.6259093461880253,0.0,0.0,0.0
CANDIDATE,LOST_POSITIVE_TARGET,2,11,104,318.84615384615387,3375.8564238461604,0.9232246323323777,0.6496293755994137,0.0,0.0,0.0
CANDIDATE,LOST_POSITIVE_TARGET,2,12,104,313.0769230769231,3418.540613076926,0.9233384239969396,0.6615740854089446,0.29095030684129425,0.0019643635685658366,0.0
CANDIDATE,LOST_POSITIVE_TARGET,2,13,104,302.1949628435747,3427.4129628435694,0.9238611168555655,0.6657620259823458,0.6116525677528212,0.004558739325244635,0.0
CANDIDATE,LOST_POSITIVE_TARGET,2,14,104,294.61538461538464,3428.611489615391,0.9241765593302501,0.6713282727036771,0.02784594832901308,0.00018800312336332114,0.0
CANDIDATE,LOST_POSITIVE_TARGET,2,15,104,318.84615384615387,3311.3793538461573,0.9263050160893237,0.6493497337395643,0.011063965552675385,7.469884150147307e-05,0.0
CANDIDATE,LOST_POSITIVE_TARGET,2,16,104,325.7692307692308,3360.837630769225,0.9246788148660954,0.6563838523107796,0.4145599336619442,0.002996079989019929,0.0
CANDIDATE,LOST_POSITIVE_TARGET,3,17,104,553.0769230769231,3601.6280430769257,0.9180352528337725,0.6890534324417795,4.753783995136458,0.038013386291254565,0.0
CANDIDATE,LOST_POSITIVE_TARGET,3,18,104,538.5576923076923,3529.5391623076916,0.9195163411383317,0.6718109384225445,0.7870896071090144,0.005953417737321702,0.0
CANDIDATE,LOST_POSITIVE_TARGET,3,19,104,487.1686117569821,3655.93902175698,0.9158440924236433,0.694123350522041,0.6603843434795033,0.005437199113106005,0.0
CANDIDATE,LOST_POSITIVE_TARGET,3,20,104,418.7287114330754,4043.7291214330758,0.9077250253903706,0.7712390094111613,0.03923066236492904,0.0003620973583260856,0.0
CANDIDATE,LOST_POSITIVE_TARGET,3,21,104,413.3729423935414,4128.372942393537,0.9067007811965458,0.7880270762559983,0.0,0.0,0.0
CANDIDATE,LOST_POSITIVE_TARGET,3,22,104,494.3397324038714,4119.340142403873,0.9059622204309925,0.7822416303491543,0.9550527413290422,0.0073898417362530016,0.0
CANDIDATE,LOST_POSITIVE_TARGET,3,23,104,521.7491267109258,4102.749076710932,0.9052431736804155,0.7776765047310545,0.27367737409334036,0.0022718189455400674,0.0
CANDIDATE,LOST_POSITIVE_TARGET,3,24,104,674.7727695735674,3975.7731695735715,0.9063672471836456,0.7452527765560892,0.309833273249063,0.002643988299270175,0.0
CANDIDATE,LOST_POSITIVE_TARGET,4,25,96,692.0427471411864,3601.0437771411885,0.9140326241040712,0.6712549395707897,7.536007575802465,0.06816965429363976,0.0
CANDIDATE,LOST_POSITIVE_TARGET,4,26,96,704.0891659233657,3445.0904659233674,0.9178021977228012,0.6402070791666817,0.8910506522574454,0.007714083568745555,0.0
CANDIDATE,LOST_POSITIVE_TARGET,4,27,96,699.5527547219664,3385.553479721962,0.9192709995729093,0.628819441574349,0.20523528803985888,0.0015109759691984657,0.0
CANDIDATE,LOST_POSITIVE_TARGET,4,28,96,718.7065502954614,3348.707365295462,0.9197656002260676,0.6206998698951683,0.007907310512737043,6.704357266128749e-05,0.0
CANDIDATE,LOST_POSITIVE_TARGET,4,29,96,649.8806077949729,3245.881742794976,0.9231272398550896,0.6040277449731504,0.1037098792835424,0.0010867801721329282,0.0
CANDIDATE,LOST_POSITIVE_TARGET,4,30,96,627.6598118117581,3145.660806811762,0.9255738060592211,0.5855846252185702,0.0,0.0,0.0
CANDIDATE,LOST_POSITIVE_TARGET,4,31,96,618.5491126557853,3080.5501976557825,0.9273453102175337,0.5733108137720417,0.2795297437583526,0.0025060299773417894,0.0
CANDIDATE,LOST_POSITIVE_TARGET,4,32,96,589.6220185888998,3219.6228335889004,0.924817788901569,0.6018008080842269,0.7707032295068333,0.007178518375501145,0.0
CANDIDATE,LOST_POSITIVE_TARGET,5,33,62,694.0661090077282,3658.0919640077336,0.9137028684134952,0.6828104877193053,5.846416154769545,0.06080211139234952,0.0
CANDIDATE,LOST_POSITIVE_TARGET,5,34,62,653.4479016504526,3594.861756650451,0.9151945165735469,0.6735189017010614,0.37885989118109786,0.004924214804641586,0.0
CANDIDATE,LOST_POSITIVE_TARGET,5,35,62,632.6348635627647,3689.6451335627635,0.9139319575175763,0.695043971548675,1.1504687750806566,0.01231022414197652,0.0
CANDIDATE,LOST_POSITIVE_TARGET,5,36,62,601.6280356997145,3707.0917256997172,0.9150873860025253,0.7030901745009399,0.19040849435716742,0.0017080730952506887,0.0
CANDIDATE,LOST_POSITIVE_TARGET,5,37,62,560.1843825671866,3685.4023825671825,0.9158843125654622,0.7027689500956493,0.34357031370105695,0.0030369983111077532,0.0
CANDIDATE,LOST_POSITIVE_TARGET,5,38,62,524.7932322452386,3658.789337245237,0.917342288961926,0.7041269546240821,0.17895754665917257,0.0017998603830663871,0.0
CANDIDATE,LOST_POSITIVE_TARGET,5,39,62,618.1130240385905,3610.6462240385936,0.9188339881245533,0.691851912882058,0.7645877338820476,0.008201964370710356,0.0
CANDIDATE,LOST_POSITIVE_TARGET,5,40,62,661.7993574869382,3696.8677574869353,0.915509157676612,0.704301937911511,1.1490329114862046,0.01030408247383725,0.0
CANDIDATE,LOST_POSITIVE_TARGET,6,41,10,703.0,3751.551120000001,0.91433974753459,0.7103987184596593,2.0612266463479068,0.02254466644443033,0.0
CANDIDATE,LOST_POSITIVE_TARGET,6,42,10,630.9359098021533,3621.9173798021534,0.9169235854261475,0.685027426539098,0.49458825833067,0.00432764726039336,0.0
CANDIDATE,LOST_POSITIVE_TARGET,6,43,10,539.0,3707.77041,0.9133188029640271,0.701625101904654,0.0,0.0,0.0
CANDIDATE,LOST_POSITIVE_TARGET,6,44,10,445.1900665640005,4070.1904765640006,0.9062849935925715,0.7750069372745216,0.0,0.0,0.0
CANDIDATE,LOST_POSITIVE_TARGET,6,45,10,480.6314090259374,4195.631409025938,0.9038461138222346,0.7977570290662424,1.1873113249231282,0.012986217616346659,0.0
CANDIDATE,LOST_POSITIVE_TARGET,6,46,10,550.3606160755253,4175.361026075525,0.9037337022968817,0.790284022537,0.5573920870179531,0.00609647595175887,0.0
CANDIDATE,LOST_POSITIVE_TARGET,6,47,10,697.5000806689504,4278.50003066895,0.900258698678107,0.8031379199819927,0.56279788640073,0.00568820393436101,0.0
CANDIDATE,LOST_POSITIVE_TARGET,6,48,10,770.0,4071.0004,0.9027175073192388,0.759197399636692,1.611020578230293,0.01584419511708793,0.0
CANDIDATE,NEW_FAILURES,1,1,33,650.0,3559.00103,0.9211148839714128,0.6647906329721956,0.0,0.0,0.0
CANDIDATE,NEW_FAILURES,1,2,33,576.4429345607839,3317.4442345607813,0.9261615197087351,0.6210474515243619,0.0,0.0,0.0
CANDIDATE,NEW_FAILURES,1,3,33,751.2805810078133,3437.2813060078083,0.9187729579275058,0.6364016448386675,0.0,0.0,0.0
CANDIDATE,NEW_FAILURES,1,4,33,450.0,3080.000815000002,0.936536355505698,0.5806521633056506,0.0,0.0,0.0
CANDIDATE,NEW_FAILURES,1,5,33,450.0,3046.001134999999,0.9372918631568234,0.5740030489252502,0.0,0.0,0.0
CANDIDATE,NEW_FAILURES,1,6,33,450.0,2968.000994999999,0.9390228091577233,0.558750432073216,0.0,0.0,0.0
CANDIDATE,NEW_FAILURES,1,7,33,0.0,2462.001084999998,0.9451278793876623,0.4826086142720407,0.0,0.0,0.0
CANDIDATE,NEW_FAILURES,1,8,33,0.0,2630.0008150000012,0.9412669874988557,0.5155404100325517,0.0,0.0,0.0
CANDIDATE,NEW_FAILURES,2,9,33,606.6666666666666,3570.6925216666664,0.9157580830938165,0.6701527609344586,2.2133980942448397,0.01608974329078418,0.0
CANDIDATE,NEW_FAILURES,2,10,33,606.6666666666666,3548.080521666669,0.9165857057516289,0.6668133977930738,1.6499452162009878,0.012152374277574606,0.0
CANDIDATE,NEW_FAILURES,2,11,33,599.3939393939394,3656.404209393939,0.9149335305659544,0.6903165554902367,0.0,0.0,0.0
CANDIDATE,NEW_FAILURES,2,12,33,592.1212121212121,3697.584902121213,0.9151579476187823,0.7018296646917109,1.8338686006966425,0.012713628157588546,0.0
CANDIDATE,NEW_FAILURES,2,13,33,584.3260215730481,3709.5440215730455,0.9154680343923619,0.7063562681967072,1.0106980343878442,0.007516977244262213,0.0
CANDIDATE,NEW_FAILURES,2,14,33,572.7272727272727,3706.7233777272713,0.9166426063346006,0.7110457468190939,0.12863198911462304,0.0008832725651165668,0.0
CANDIDATE,NEW_FAILURES,2,15,33,599.3939393939394,3591.927139393941,0.9189444950787945,0.6893019003731702,0.49891026093042784,0.0036444630130937792,0.0
CANDIDATE,NEW_FAILURES,2,16,33,606.6666666666666,3641.7350666666694,0.9170041111854798,0.6965220645761787,0.22005056163635822,0.0016049572914917907,0.0
CANDIDATE,NEW_FAILURES,3,17,33,759.0909090909091,3807.642029090912,0.9124256230241717,0.7185918175732453,8.326757103709095,0.06585262061136075,0.0
CANDIDATE,NEW_FAILURES,3,18,33,722.7272727272727,3713.708742727272,0.9147939386795513,0.6983323870018676,0.6126430702428546,0.004562324528145788,0.0
CANDIDATE,NEW_FAILURES,3,19,33,637.0991349997439,3805.8695449997417,0.9129840987887065,0.7157875634711524,0.8861988806791218,0.006421200228652931,0.0
CANDIDATE,NEW_FAILURES,3,20,33,516.5254176187491,4141.525827618747,0.9054383506744555,0.7853161926157741,0.9330793031996111,0.008202387299361681,0.0
CANDIDATE,NEW_FAILURES,3,21,33,527.5067361975881,4242.50673619759,0.9046098822689899,0.8044647353799144,0.0,0.0,0.0
