path_id,base_frozen_tail_group,base_terminal_site_gap_kg,selection_rank,selection_rule
6296,NORMAL95,0.0,5999,retrospective Base terminal_site_gap rank; ties path_id
6297,NORMAL95,0.0,6000,retrospective Base terminal_site_gap rank; ties path_id
6298,NORMAL95,0.0,6001,retrospective Base terminal_site_gap rank; ties path_id
6299,NORMAL95,0.0,6002,retrospective Base terminal_site_gap rank; ties path_id
6300,NORMAL95,0.0,6003,retrospective Base terminal_site_gap rank; ties path_id
6301,NORMAL95,0.0,6004,retrospective Base terminal_site_gap rank; ties path_id
6302,NORMAL95,0.0,6005,retrospective Base terminal_site_gap rank; ties path_id
6303,NORMAL95,0.0,6006,retrospective Base terminal_site_gap rank; ties path_id
6304,NORMAL95,0.0,6007,retrospective Base terminal_site_gap rank; ties path_id
6305,NORMAL95,0.0,6008,retrospective Base terminal_site_gap rank; ties path_id
6306,NORMAL95,0.0,6009,retrospective Base terminal_site_gap rank; ties path_id
6307,NORMAL95,0.0,6010,retrospective Base terminal_site_gap rank; ties path_id
6308,NORMAL95,0.0,6011,retrospective Base terminal_site_gap rank; ties path_id
6309,NORMAL95,0.0,6012,retrospective Base terminal_site_gap rank; ties path_id
6310,NORMAL95,0.0,6013,retrospective Base terminal_site_gap rank; ties path_id
6311,NORMAL95,0.0,6014,retrospective Base terminal_site_gap rank; ties path_id
6313,NORMAL95,0.0,6015,retrospective Base terminal_site_gap rank; ties path_id
6314,NORMAL95,0.0,6016,retrospective Base terminal_site_gap rank; ties path_id
6315,NORMAL95,0.0,6017,retrospective Base terminal_site_gap rank; ties path_id
6316,NORMAL95,0.0,6018,retrospective Base terminal_site_gap rank; ties path_id
6317,NORMAL95,0.0,6019,retrospective Base terminal_site_gap rank; ties path_id
6318,NORMAL95,0.0,6020,retrospective Base terminal_site_gap rank; ties path_id
6319,NORMAL95,0.0,6021,retrospective Base terminal_site_gap rank; ties path_id
6320,NORMAL95,0.0,6022,retrospective Base terminal_site_gap rank; ties path_id
6321,NORMAL95,0.0,6023,retrospective Base terminal_site_gap rank; ties path_id
6322,NORMAL95,0.0,6024,retrospective Base terminal_site_gap rank; ties path_id
6323,NORMAL95,0.0,6025,retrospective Base terminal_site_gap rank; ties path_id
6324,NORMAL95,0.0,6026,retrospective Base terminal_site_gap rank; ties path_id
6325,NORMAL95,0.0,6027,retrospective Base terminal_site_gap rank; ties path_id
6326,NORMAL95,0.0,6028,retrospective Base terminal_site_gap rank; ties path_id
6327,NORMAL95,0.0,6029,retrospective Base terminal_site_gap rank; ties path_id
6328,NORMAL95,0.0,6030,retrospective Base terminal_site_gap rank; ties path_id
6329,NORMAL95,0.0,6031,retrospective Base terminal_site_gap rank; ties path_id
6330,NORMAL95,0.0,6032,retrospective Base terminal_site_gap rank; ties path_id
6331,NORMAL95,0.0,6033,retrospective Base terminal_site_gap rank; ties path_id
6332,NORMAL95,0.0,6034,retrospective Base terminal_site_gap rank; ties path_id
6333,NORMAL95,0.0,6035,retrospective Base terminal_site_gap rank; ties path_id
6334,NORMAL95,0.0,6036,retrospective Base terminal_site_gap rank; ties path_id
6335,NORMAL95,0.0,6037,retrospective Base terminal_site_gap rank; ties path_id
6336,NORMAL95,0.0,6038,retrospective Base terminal_site_gap rank; ties path_id
6337,NORMAL95,0.0,6039,retrospective Base terminal_site_gap rank; ties path_id
6338,NORMAL95,0.0,6040,retrospective Base terminal_site_gap rank; ties path_id
6339,NORMAL95,0.0,6041,retrospective Base terminal_site_gap rank; ties path_id
6340,NORMAL95,0.0,6042,retrospective Base terminal_site_gap rank; ties path_id
6341,NORMAL95,0.0,6043,retrospective Base terminal_site_gap rank; ties path_id
6342,NORMAL95,0.0,6044,retrospective Base terminal_site_gap rank; ties path_id
6343,NORMAL95,0.0,6045,retrospective Base terminal_site_gap rank; ties path_id
6344,NORMAL95,0.0,6046,retrospective Base terminal_site_gap rank; ties path_id
6345,NORMAL95,0.0,6047,retrospective Base terminal_site_gap rank; ties path_id
6346,NORMAL95,0.0,6048,retrospective Base terminal_site_gap rank; ties path_id
6347,NORMAL95,0.0,6049,retrospective Base terminal_site_gap rank; ties path_id
6348,NORMAL95,0.0,6050,retrospective Base terminal_site_gap rank; ties path_id
6349,NORMAL95,0.0,6051,retrospective Base terminal_site_gap rank; ties path_id
6350,NORMAL95,0.0,6052,retrospective Base terminal_site_gap rank; ties path_id
6351,NORMAL95,0.0,6053,retrospective Base terminal_site_gap rank; ties path_id
6352,NORMAL95,0.0,6054,retrospective Base terminal_site_gap rank; ties path_id
6353,NORMAL95,0.0,6055,retrospective Base terminal_site_gap rank; ties path_id
6354,NORMAL95,0.0,6056,retrospective Base terminal_site_gap rank; ties path_id
6355,NORMAL95,0.0,6057,retrospective Base terminal_site_gap rank; ties path_id
6356,NORMAL95,0.0,6058,retrospective Base terminal_site_gap rank; ties path_id
6357,NORMAL95,0.0,6059,retrospective Base terminal_site_gap rank; ties path_id
6358,NORMAL95,0.0,6060,retrospective Base terminal_site_gap rank; ties path_id
6359,NORMAL95,0.0,6061,retrospective Base terminal_site_gap rank; ties path_id
6360,NORMAL95,0.0,6062,retrospective Base terminal_site_gap rank; ties path_id
6362,NORMAL95,0.0,6063,retrospective Base terminal_site_gap rank; ties path_id
6363,NORMAL95,0.0,6064,retrospective Base terminal_site_gap rank; ties path_id
6364,NORMAL95,0.0,6065,retrospective Base terminal_site_gap rank; ties path_id
6365,NORMAL95,0.0,6066,retrospective Base terminal_site_gap rank; ties path_id
6366,NORMAL95,0.0,6067,retrospective Base terminal_site_gap rank; ties path_id
6367,NORMAL95,0.0,6068,retrospective Base terminal_site_gap rank; ties path_id
6368,NORMAL95,0.0,6069,retrospective Base terminal_site_gap rank; ties path_id
6369,NORMAL95,0.0,6070,retrospective Base terminal_site_gap rank; ties path_id
6370,NORMAL95,0.0,6071,retrospective Base terminal_site_gap rank; ties path_id
6371,NORMAL95,0.0,6072,retrospective Base terminal_site_gap rank; ties path_id
6372,NORMAL95,0.0,6073,retrospective Base terminal_site_gap rank; ties path_id
6373,NORMAL95,0.0,6074,retrospective Base terminal_site_gap rank; ties path_id
6374,NORMAL95,0.0,6075,retrospective Base terminal_site_gap rank; ties path_id
6375,NORMAL95,0.0,6076,retrospective Base terminal_site_gap rank; ties path_id
6376,NORMAL95,0.0,6077,retrospective Base terminal_site_gap rank; ties path_id
6377,NORMAL95,0.0,6078,retrospective Base terminal_site_gap rank; ties path_id
6378,NORMAL95,0.0,6079,retrospective Base terminal_site_gap rank; ties path_id
6379,NORMAL95,0.0,6080,retrospective Base terminal_site_gap rank; ties path_id
6380,NORMAL95,0.0,6081,retrospective Base terminal_site_gap rank; ties path_id
6381,NORMAL95,0.0,6082,retrospective Base terminal_site_gap rank; ties path_id
6383,NORMAL95,0.0,6083,retrospective Base terminal_site_gap rank; ties path_id
6384,NORMAL95,0.0,6084,retrospective Base terminal_site_gap rank; ties path_id
6385,NORMAL95,0.0,6085,retrospective Base terminal_site_gap rank; ties path_id
6386,NORMAL95,0.0,6086,retrospective Base terminal_site_gap rank; ties path_id
6387,NORMAL95,0.0,6087,retrospective Base terminal_site_gap rank; ties path_id
6388,NORMAL95,0.0,6088,retrospective Base terminal_site_gap rank; ties path_id
6389,NORMAL95,0.0,6089,retrospective Base terminal_site_gap rank; ties path_id
6390,NORMAL95,0.0,6090,retrospective Base terminal_site_gap rank; ties path_id
6391,NORMAL95,0.0,6091,retrospective Base terminal_site_gap rank; ties path_id
6392,NORMAL95,0.0,6092,retrospective Base terminal_site_gap rank; ties path_id
6393,NORMAL95,0.0,6093,retrospective Base terminal_site_gap rank; ties path_id
6394,NORMAL95,0.0,6094,retrospective Base terminal_site_gap rank; ties path_id
6395,NORMAL95,0.0,6095,retrospective Base terminal_site_gap rank; ties path_id
6396,NORMAL95,0.0,6096,retrospective Base terminal_site_gap rank; ties path_id
6397,NORMAL95,0.0,6097,retrospective Base terminal_site_gap rank; ties path_id
6398,NORMAL95,0.0,6098,retrospective Base terminal_site_gap rank; ties path_id
6399,NORMAL95,0.0,6099,retrospective Base terminal_site_gap rank; ties path_id
6400,NORMAL95,0.0,6100,retrospective Base terminal_site_gap rank; ties path_id
6401,NORMAL95,0.0,6101,retrospective Base terminal_site_gap rank; ties path_id
6402,NORMAL95,0.0,6102,retrospective Base terminal_site_gap rank; ties path_id
6403,NORMAL95,0.0,6103,retrospective Base terminal_site_gap rank; ties path_id
6404,NORMAL95,0.0,6104,retrospective Base terminal_site_gap rank; ties path_id
6405,NORMAL95,0.0,6105,retrospective Base terminal_site_gap rank; ties path_id
6406,NORMAL95,0.0,6106,retrospective Base terminal_site_gap rank; ties path_id
6407,NORMAL95,0.0,6107,retrospective Base terminal_site_gap rank; ties path_id
6408,NORMAL95,0.0,6108,retrospective Base terminal_site_gap rank; ties path_id
6409,NORMAL95,0.0,6109,retrospective Base terminal_site_gap rank; ties path_id
6410,NORMAL95,0.0,6110,retrospective Base terminal_site_gap rank; ties path_id
6411,NORMAL95,0.0,6111,retrospective Base terminal_site_gap rank; ties path_id
6412,NORMAL95,0.0,6112,retrospective Base terminal_site_gap rank; ties path_id
6414,NORMAL95,0.0,6113,retrospective Base terminal_site_gap rank; ties path_id
6415,NORMAL95,0.0,6114,retrospective Base terminal_site_gap rank; ties path_id
6416,NORMAL95,0.0,6115,retrospective Base terminal_site_gap rank; ties path_id
6417,NORMAL95,0.0,6116,retrospective Base terminal_site_gap rank; ties path_id
6418,NORMAL95,0.0,6117,retrospective Base terminal_site_gap rank; ties path_id
6419,NORMAL95,0.0,6118,retrospective Base terminal_site_gap rank; ties path_id
6420,NORMAL95,0.0,6119,retrospective Base terminal_site_gap rank; ties path_id
6421,NORMAL95,0.0,6120,retrospective Base terminal_site_gap rank; ties path_id
6422,NORMAL95,0.0,6121,retrospective Base terminal_site_gap rank; ties path_id
6423,NORMAL95,0.0,6122,retrospective Base terminal_site_gap rank; ties path_id
6424,NORMAL95,0.0,6123,retrospective Base terminal_site_gap rank; ties path_id
6425,NORMAL95,0.0,6124,retrospective Base terminal_site_gap rank; ties path_id
6426,NORMAL95,0.0,6125,retrospective Base terminal_site_gap rank; ties path_id
6427,NORMAL95,0.0,6126,retrospective Base terminal_site_gap rank; ties path_id
6428,NORMAL95,0.0,6127,retrospective Base terminal_site_gap rank; ties path_id
6429,NORMAL95,0.0,6128,retrospective Base terminal_site_gap rank; ties path_id
6430,NORMAL95,0.0,6129,retrospective Base terminal_site_gap rank; ties path_id
6431,NORMAL95,0.0,6130,retrospective Base terminal_site_gap rank; ties path_id
6432,NORMAL95,0.0,6131,retrospective Base terminal_site_gap rank; ties path_id
6433,NORMAL95,0.0,6132,retrospective Base terminal_site_gap rank; ties path_id
6434,NORMAL95,0.0,6133,retrospective Base terminal_site_gap rank; ties path_id
6435,NORMAL95,0.0,6134,retrospective Base terminal_site_gap rank; ties path_id
6436,NORMAL95,0.0,6135,retrospective Base terminal_site_gap rank; ties path_id
6437,NORMAL95,0.0,6136,retrospective Base terminal_site_gap rank; ties path_id
6438,NORMAL95,0.0,6137,retrospective Base terminal_site_gap rank; ties path_id
6439,NORMAL95,0.0,6138,retrospective Base terminal_site_gap rank; ties path_id
6440,NORMAL95,0.0,6139,retrospective Base terminal_site_gap rank; ties path_id
6441,NORMAL95,0.0,6140,retrospective Base terminal_site_gap rank; ties path_id
6442,NORMAL95,0.0,6141,retrospective Base terminal_site_gap rank; ties path_id
6443,NORMAL95,0.0,6142,retrospective Base terminal_site_gap rank; ties path_id
6444,NORMAL95,0.0,6143,retrospective Base terminal_site_gap rank; ties path_id
6445,NORMAL95,0.0,6144,retrospective Base terminal_site_gap rank; ties path_id
6447,NORMAL95,0.0,6145,retrospective Base terminal_site_gap rank; ties path_id
6448,NORMAL95,0.0,6146,retrospective Base terminal_site_gap rank; ties path_id
6449,NORMAL95,0.0,6147,retrospective Base terminal_site_gap rank; ties path_id
6450,NORMAL95,0.0,6148,retrospective Base terminal_site_gap rank; ties path_id
6451,NORMAL95,0.0,6149,retrospective Base terminal_site_gap rank; ties path_id
6452,NORMAL95,0.0,6150,retrospective Base terminal_site_gap rank; ties path_id
6453,NORMAL95,0.0,6151,retrospective Base terminal_site_gap rank; ties path_id
6454,NORMAL95,0.0,6152,retrospective Base terminal_site_gap rank; ties path_id
6455,NORMAL95,0.0,6153,retrospective Base terminal_site_gap rank; ties path_id
6456,NORMAL95,0.0,6154,retrospective Base terminal_site_gap rank; ties path_id
6457,NORMAL95,0.0,6155,retrospective Base terminal_site_gap rank; ties path_id
6458,NORMAL95,0.0,6156,retrospective Base terminal_site_gap rank; ties path_id
6459,NORMAL95,0.0,6157,retrospective Base terminal_site_gap rank; ties path_id
6460,NORMAL95,0.0,6158,retrospective Base terminal_site_gap rank; ties path_id
6461,NORMAL95,0.0,6159,retrospective Base terminal_site_gap rank; ties path_id
6462,NORMAL95,0.0,6160,retrospective Base terminal_site_gap rank; ties path_id
6463,NORMAL95,0.0,6161,retrospective Base terminal_site_gap rank; ties path_id
6464,NORMAL95,0.0,6162,retrospective Base terminal_site_gap rank; ties path_id
6465,NORMAL95,0.0,6163,retrospective Base terminal_site_gap rank; ties path_id
6466,NORMAL95,0.0,6164,retrospective Base terminal_site_gap rank; ties path_id
6467,NORMAL95,0.0,6165,retrospective Base terminal_site_gap rank; ties path_id
6468,NORMAL95,0.0,6166,retrospective Base terminal_site_gap rank; ties path_id
6469,NORMAL95,0.0,6167,retrospective Base terminal_site_gap rank; ties path_id
6470,NORMAL95,0.0,6168,retrospective Base terminal_site_gap rank; ties path_id
6472,NORMAL95,0.0,6169,retrospective Base terminal_site_gap rank; ties path_id
6473,NORMAL95,0.0,6170,retrospective Base terminal_site_gap rank; ties path_id
6474,NORMAL95,0.0,6171,retrospective Base terminal_site_gap rank; ties path_id
6475,NORMAL95,0.0,6172,retrospective Base terminal_site_gap rank; ties path_id
6476,NORMAL95,0.0,6173,retrospective Base terminal_site_gap rank; ties path_id
6477,NORMAL95,0.0,6174,retrospective Base terminal_site_gap rank; ties path_id
6478,NORMAL95,0.0,6175,retrospective Base terminal_site_gap rank; ties path_id
6479,NORMAL95,0.0,6176,retrospective Base terminal_site_gap rank; ties path_id
6480,NORMAL95,0.0,6177,retrospective Base terminal_site_gap rank; ties path_id
6481,NORMAL95,0.0,6178,retrospective Base terminal_site_gap rank; ties path_id
6482,NORMAL95,0.0,6179,retrospective Base terminal_site_gap rank; ties path_id
6483,NORMAL95,0.0,6180,retrospective Base terminal_site_gap rank; ties path_id
6484,NORMAL95,0.0,6181,retrospective Base terminal_site_gap rank; ties path_id
6485,NORMAL95,0.0,6182,retrospective Base terminal_site_gap rank; ties path_id
6486,NORMAL95,0.0,6183,retrospective Base terminal_site_gap rank; ties path_id
6487,NORMAL95,0.0,6184,retrospective Base terminal_site_gap rank; ties path_id
6488,NORMAL95,0.0,6185,retrospective Base terminal_site_gap rank; ties path_id
6490,NORMAL95,0.0,6186,retrospective Base terminal_site_gap rank; ties path_id
6491,NORMAL95,0.0,6187,retrospective Base terminal_site_gap rank; ties path_id
6492,NORMAL95,0.0,6188,retrospective Base terminal_site_gap rank; ties path_id
6493,NORMAL95,0.0,6189,retrospective Base terminal_site_gap rank; ties path_id
6494,NORMAL95,0.0,6190,retrospective Base terminal_site_gap rank; ties path_id
6495,NORMAL95,0.0,6191,retrospective Base terminal_site_gap rank; ties path_id
6496,NORMAL95,0.0,6192,retrospective Base terminal_site_gap rank; ties path_id
6497,NORMAL95,0.0,6193,retrospective Base terminal_site_gap rank; ties path_id
6498,NORMAL95,0.0,6194,retrospective Base terminal_site_gap rank; ties path_id
6500,NORMAL95,0.0,6195,retrospective Base terminal_site_gap rank; ties path_id
6501,NORMAL95,0.0,6196,retrospective Base terminal_site_gap rank; ties path_id
6502,NORMAL95,0.0,6197,retrospective Base terminal_site_gap rank; ties path_id
6503,NORMAL95,0.0,6198,retrospective Base terminal_site_gap rank; ties path_id
6504,NORMAL95,0.0,6199,retrospective Base terminal_site_gap rank; ties path_id
6505,NORMAL95,0.0,6200,retrospective Base terminal_site_gap rank; ties path_id
6506,NORMAL95,0.0,6201,retrospective Base terminal_site_gap rank; ties path_id
6507,NORMAL95,0.0,6202,retrospective Base terminal_site_gap rank; ties path_id
6508,NORMAL95,0.0,6203,retrospective Base terminal_site_gap rank; ties path_id
6509,NORMAL95,0.0,6204,retrospective Base terminal_site_gap rank; ties path_id
6510,NORMAL95,0.0,6205,retrospective Base terminal_site_gap rank; ties path_id
6511,NORMAL95,0.0,6206,retrospective Base terminal_site_gap rank; ties path_id
6512,NORMAL95,0.0,6207,retrospective Base terminal_site_gap rank; ties path_id
6513,NORMAL95,0.0,6208,retrospective Base terminal_site_gap rank; ties path_id
6514,NORMAL95,0.0,6209,retrospective Base terminal_site_gap rank; ties path_id
6515,NORMAL95,0.0,6210,retrospective Base terminal_site_gap rank; ties path_id
6516,NORMAL95,0.0,6211,retrospective Base terminal_site_gap rank; ties path_id
6517,NORMAL95,0.0,6212,retrospective Base terminal_site_gap rank; ties path_id
6518,NORMAL95,0.0,6213,retrospective Base terminal_site_gap rank; ties path_id
6519,NORMAL95,0.0,6214,retrospective Base terminal_site_gap rank; ties path_id
6520,NORMAL95,0.0,6215,retrospective Base terminal_site_gap rank; ties path_id
6521,NORMAL95,0.0,6216,retrospective Base terminal_site_gap rank; ties path_id
6522,NORMAL95,0.0,6217,retrospective Base terminal_site_gap rank; ties path_id
6523,NORMAL95,0.0,6218,retrospective Base terminal_site_gap rank; ties path_id
6524,NORMAL95,0.0,6219,retrospective Base terminal_site_gap rank; ties path_id
6525,NORMAL95,0.0,6220,retrospective Base terminal_site_gap rank; ties path_id
6527,NORMAL95,0.0,6221,retrospective Base terminal_site_gap rank; ties path_id
6528,NORMAL95,0.0,6222,retrospective Base terminal_site_gap rank; ties path_id
6529,NORMAL95,0.0,6223,retrospective Base terminal_site_gap rank; ties path_id
6530,NORMAL95,0.0,6224,retrospective Base terminal_site_gap rank; ties path_id
6531,NORMAL95,0.0,6225,retrospective Base terminal_site_gap rank; ties path_id
6532,NORMAL95,0.0,6226,retrospective Base terminal_site_gap rank; ties path_id
6533,NORMAL95,0.0,6227,retrospective Base terminal_site_gap rank; ties path_id
6534,NORMAL95,0.0,6228,retrospective Base terminal_site_gap rank; ties path_id
6535,NORMAL95,0.0,6229,retrospective Base terminal_site_gap rank; ties path_id
6536,NORMAL95,0.0,6230,retrospective Base terminal_site_gap rank; ties path_id
6537,NORMAL95,0.0,6231,retrospective Base terminal_site_gap rank; ties path_id
6538,NORMAL95,0.0,6232,retrospective Base terminal_site_gap rank; ties path_id
6539,NORMAL95,0.0,6233,retrospective Base terminal_site_gap rank; ties path_id
6540,NORMAL95,0.0,6234,retrospective Base terminal_site_gap rank; ties path_id
6541,NORMAL95,0.0,6235,retrospective Base terminal_site_gap rank; ties path_id
6542,NORMAL95,0.0,6236,retrospective Base terminal_site_gap rank; ties path_id
6543,NORMAL95,0.0,6237,retrospective Base terminal_site_gap rank; ties path_id
6544,NORMAL95,0.0,6238,retrospective Base terminal_site_gap rank; ties path_id
6545,NORMAL95,0.0,6239,retrospective Base terminal_site_gap rank; ties path_id
6546,NORMAL95,0.0,6240,retrospective Base terminal_site_gap rank; ties path_id
6547,NORMAL95,0.0,6241,retrospective Base terminal_site_gap rank; ties path_id
6548,NORMAL95,0.0,6242,retrospective Base terminal_site_gap rank; ties path_id
6549,NORMAL95,0.0,6243,retrospective Base terminal_site_gap rank; ties path_id
6550,NORMAL95,0.0,6244,retrospective Base terminal_site_gap rank; ties path_id
6551,NORMAL95,0.0,6245,retrospective Base terminal_site_gap rank; ties path_id
6552,NORMAL95,0.0,6246,retrospective Base terminal_site_gap rank; ties path_id
6553,NORMAL95,0.0,6247,retrospective Base terminal_site_gap rank; ties path_id
6554,NORMAL95,0.0,6248,retrospective Base terminal_site_gap rank; ties path_id
6555,NORMAL95,0.0,6249,retrospective Base terminal_site_gap rank; ties path_id
6556,NORMAL95,0.0,6250,retrospective Base terminal_site_gap rank; ties path_id
6558,NORMAL95,0.0,6251,retrospective Base terminal_site_gap rank; ties path_id
6559,NORMAL95,0.0,6252,retrospective Base terminal_site_gap rank; ties path_id
6560,NORMAL95,0.0,6253,retrospective Base terminal_site_gap rank; ties path_id
6561,NORMAL95,0.0,6254,retrospective Base terminal_site_gap rank; ties path_id
6562,NORMAL95,0.0,6255,retrospective Base terminal_site_gap rank; ties path_id
6563,NORMAL95,0.0,6256,retrospective Base terminal_site_gap rank; ties path_id
6564,NORMAL95,0.0,6257,retrospective Base terminal_site_gap rank; ties path_id
6565,NORMAL95,0.0,6258,retrospective Base terminal_site_gap rank; ties path_id
6566,NORMAL95,0.0,6259,retrospective Base terminal_site_gap rank; ties path_id
6567,NORMAL95,0.0,6260,retrospective Base terminal_site_gap rank; ties path_id
6568,NORMAL95,0.0,6261,retrospective Base terminal_site_gap rank; ties path_id
6569,NORMAL95,0.0,6262,retrospective Base terminal_site_gap rank; ties path_id
6570,NORMAL95,0.0,6263,retrospective Base terminal_site_gap rank; ties path_id
6571,NORMAL95,0.0,6264,retrospective Base terminal_site_gap rank; ties path_id
6572,NORMAL95,0.0,6265,retrospective Base terminal_site_gap rank; ties path_id
6573,NORMAL95,0.0,6266,retrospective Base terminal_site_gap rank; ties path_id
6574,NORMAL95,0.0,6267,retrospective Base terminal_site_gap rank; ties path_id
6575,NORMAL95,0.0,6268,retrospective Base terminal_site_gap rank; ties path_id
6576,NORMAL95,0.0,6269,retrospective Base terminal_site_gap rank; ties path_id
6577,NORMAL95,0.0,6270,retrospective Base terminal_site_gap rank; ties path_id
6578,NORMAL95,0.0,6271,retrospective Base terminal_site_gap rank; ties path_id
6579,NORMAL95,0.0,6272,retrospective Base terminal_site_gap rank; ties path_id
6580,NORMAL95,0.0,6273,retrospective Base terminal_site_gap rank; ties path_id
6581,NORMAL95,0.0,6274,retrospective Base terminal_site_gap rank; ties path_id
6582,NORMAL95,0.0,6275,retrospective Base terminal_site_gap rank; ties path_id
6583,NORMAL95,0.0,6276,retrospective Base terminal_site_gap rank; ties path_id
6584,NORMAL95,0.0,6277,retrospective Base terminal_site_gap rank; ties path_id
6585,NORMAL95,0.0,6278,retrospective Base terminal_site_gap rank; ties path_id
6586,NORMAL95,0.0,6279,retrospective Base terminal_site_gap rank; ties path_id
6587,NORMAL95,0.0,6280,retrospective Base terminal_site_gap rank; ties path_id
6588,NORMAL95,0.0,6281,retrospective Base terminal_site_gap rank; ties path_id
6589,NORMAL95,0.0,6282,retrospective Base terminal_site_gap rank; ties path_id
6590,NORMAL95,0.0,6283,retrospective Base terminal_site_gap rank; ties path_id
6591,NORMAL95,0.0,6284,retrospective Base terminal_site_gap rank; ties path_id
6592,NORMAL95,0.0,6285,retrospective Base terminal_site_gap rank; ties path_id
6593,NORMAL95,0.0,6286,retrospective Base terminal_site_gap rank; ties path_id
6594,NORMAL95,0.0,6287,retrospective Base terminal_site_gap rank; ties path_id
6595,NORMAL95,0.0,6288,retrospective Base terminal_site_gap rank; ties path_id
6596,NORMAL95,0.0,6289,retrospective Base terminal_site_gap rank; ties path_id
6597,NORMAL95,0.0,6290,retrospective Base terminal_site_gap rank; ties path_id
6598,NORMAL95,0.0,6291,retrospective Base terminal_site_gap rank; ties path_id
6599,NORMAL95,0.0,6292,retrospective Base terminal_site_gap rank; ties path_id
6600,NORMAL95,0.0,6293,retrospective Base terminal_site_gap rank; ties path_id
6601,NORMAL95,0.0,6294,retrospective Base terminal_site_gap rank; ties path_id
6602,NORMAL95,0.0,6295,retrospective Base terminal_site_gap rank; ties path_id
6603,NORMAL95,0.0,6296,retrospective Base terminal_site_gap rank; ties path_id
6604,NORMAL95,0.0,6297,retrospective Base terminal_site_gap rank; ties path_id
6605,NORMAL95,0.0,6298,retrospective Base terminal_site_gap rank; ties path_id
6606,NORMAL95,0.0,6299,retrospective Base terminal_site_gap rank; ties path_id
6607,NORMAL95,0.0,6300,retrospective Base terminal_site_gap rank; ties path_id
6608,NORMAL95,0.0,6301,retrospective Base terminal_site_gap rank; ties path_id
6609,NORMAL95,0.0,6302,retrospective Base terminal_site_gap rank; ties path_id
6610,NORMAL95,0.0,6303,retrospective Base terminal_site_gap rank; ties path_id
6611,NORMAL95,0.0,6304,retrospective Base terminal_site_gap rank; ties path_id
6612,NORMAL95,0.0,6305,retrospective Base terminal_site_gap rank; ties path_id
6613,NORMAL95,0.0,6306,retrospective Base terminal_site_gap rank; ties path_id
6614,NORMAL95,0.0,6307,retrospective Base terminal_site_gap rank; ties path_id
6615,NORMAL95,0.0,6308,retrospective Base terminal_site_gap rank; ties path_id
6616,NORMAL95,0.0,6309,retrospective Base terminal_site_gap rank; ties path_id
6617,NORMAL95,0.0,6310,retrospective Base terminal_site_gap rank; ties path_id
6618,NORMAL95,0.0,6311,retrospective Base terminal_site_gap rank; ties path_id
6619,NORMAL95,0.0,6312,retrospective Base terminal_site_gap rank; ties path_id
6620,NORMAL95,0.0,6313,retrospective Base terminal_site_gap rank; ties path_id
6621,NORMAL95,0.0,6314,retrospective Base terminal_site_gap rank; ties path_id
6622,NORMAL95,0.0,6315,retrospective Base terminal_site_gap rank; ties path_id
6623,NORMAL95,0.0,6316,retrospective Base terminal_site_gap rank; ties path_id
6624,NORMAL95,0.0,6317,retrospective Base terminal_site_gap rank; ties path_id
6625,NORMAL95,0.0,6318,retrospective Base terminal_site_gap rank; ties path_id
6626,NORMAL95,0.0,6319,retrospective Base terminal_site_gap rank; ties path_id
6627,NORMAL95,0.0,6320,retrospective Base terminal_site_gap rank; ties path_id
6628,NORMAL95,0.0,6321,retrospective Base terminal_site_gap rank; ties path_id
6629,NORMAL95,0.0,6322,retrospective Base terminal_site_gap rank; ties path_id
6630,NORMAL95,0.0,6323,retrospective Base terminal_site_gap rank; ties path_id
6631,NORMAL95,0.0,6324,retrospective Base terminal_site_gap rank; ties path_id
6632,NORMAL95,0.0,6325,retrospective Base terminal_site_gap rank; ties path_id
6633,NORMAL95,0.0,6326,retrospective Base terminal_site_gap rank; ties path_id
6634,NORMAL95,0.0,6327,retrospective Base terminal_site_gap rank; ties path_id
6635,NORMAL95,0.0,6328,retrospective Base terminal_site_gap rank; ties path_id
6636,NORMAL95,0.0,6329,retrospective Base terminal_site_gap rank; ties path_id
6637,NORMAL95,0.0,6330,retrospective Base terminal_site_gap rank; ties path_id
6638,NORMAL95,0.0,6331,retrospective Base terminal_site_gap rank; ties path_id
6639,NORMAL95,0.0,6332,retrospective Base terminal_site_gap rank; ties path_id
6640,NORMAL95,0.0,6333,retrospective Base terminal_site_gap rank; ties path_id
6641,NORMAL95,0.0,6334,retrospective Base terminal_site_gap rank; ties path_id
6642,NORMAL95,0.0,6335,retrospective Base terminal_site_gap rank; ties path_id
6643,NORMAL95,0.0,6336,retrospective Base terminal_site_gap rank; ties path_id
6644,NORMAL95,0.0,6337,retrospective Base terminal_site_gap rank; ties path_id
6645,NORMAL95,0.0,6338,retrospective Base terminal_site_gap rank; ties path_id
6646,NORMAL95,0.0,6339,retrospective Base terminal_site_gap rank; ties path_id
6647,NORMAL95,0.0,6340,retrospective Base terminal_site_gap rank; ties path_id
6648,NORMAL95,0.0,6341,retrospective Base terminal_site_gap rank; ties path_id
6649,NORMAL95,0.0,6342,retrospective Base terminal_site_gap rank; ties path_id
6650,NORMAL95,0.0,6343,retrospective Base terminal_site_gap rank; ties path_id
6651,NORMAL95,0.0,6344,retrospective Base terminal_site_gap rank; ties path_id
6652,NORMAL95,0.0,6345,retrospective Base terminal_site_gap rank; ties path_id
6653,NORMAL95,0.0,6346,retrospective Base terminal_site_gap rank; ties path_id
