arm,transition_group,stage,global_hour,site,path_count,mean_H2_production_kg,mean_P_EL_kW,mean_end_inventory_kg,mean_HTT_in_kg,mean_HTT_out_kg,mean_ordinary_shortage_kg,mean_electrolyzer_capacity_binding,mean_storage_capacity_binding
BASE,ZERO_TARGET_BOTH,5,38,2,2062,0.1859775143949985,9.537308430512756,23.762528650886406,0.0,0.0026165752958119282,0.0028465398726436903,0.04655674102812803,0.0
BASE,ZERO_TARGET_BOTH,5,38,3,2062,0.1099526852042788,5.6385992412450605,17.3234384433157,0.0007395173414034723,0.0,0.0009613220033315238,0.04655674102812803,0.0
BASE,ZERO_TARGET_BOTH,5,38,4,2062,0.18440834141610132,9.456838021338505,36.11058195374589,0.0017749102974626044,0.0,0.008320876725397905,0.06304558680892337,0.0
BASE,ZERO_TARGET_BOTH,5,39,1,2062,0.3942886425040684,20.21993038482397,58.6255282786173,0.0,0.002347608501426591,0.015843283914602053,0.06692531522793405,0.0
BASE,ZERO_TARGET_BOTH,5,39,2,2062,0.23504288261521483,12.053481159754632,21.390222754351974,0.0,0.12649138326673678,0.0036146538065316776,0.05916585838991271,0.0
BASE,ZERO_TARGET_BOTH,5,39,3,2062,0.13275572443247713,6.807985868332159,16.393891180240942,0.12589100861084415,0.0,0.0011535864039978274,0.05625606207565471,0.0
BASE,ZERO_TARGET_BOTH,5,39,4,2062,0.1978622559324704,10.146782355511277,34.16645316392568,0.002947983157319205,0.0,0.008719931632271067,0.06692531522793405,0.0
BASE,ZERO_TARGET_BOTH,5,40,1,2062,0.6134697983244565,31.459989657664472,55.58938504076378,0.05863821820831566,0.004351759578720723,0.019864892463621,0.08389912706110572,0.0
BASE,ZERO_TARGET_BOTH,5,40,2,2062,0.24850087293906892,12.743634509695871,18.252187521220428,0.021706658691356427,0.307171019907922,0.004518317258164597,0.0635305528612997,0.0
BASE,ZERO_TARGET_BOTH,5,40,3,2062,0.15973467595073373,8.191521843627381,15.106222182024654,0.02151245881417268,0.08268980417748732,0.0013458508046641318,0.06692531522793405,0.0
BASE,ZERO_TARGET_BOTH,5,40,4,2062,0.47754776503905433,24.489628976361864,32.86060368713354,0.2927178408220343,0.00036259287174891515,0.010115752874180454,0.11930164888457807,0.0
BASE,ZERO_TARGET_BOTH,6,41,1,358,1.2705012581352504,65.1539106736025,58.038537759904685,0.08556821812258264,0.13844670857088068,0.028084256552047597,0.164804469273743,0.0
BASE,ZERO_TARGET_BOTH,6,41,2,358,0.28324022346368727,14.525139664804469,20.590792828466906,0.06594425022892111,1.611013713577504,0.007807349318158156,0.07262569832402235,0.0
BASE,ZERO_TARGET_BOTH,6,41,3,358,0.16720557425832716,8.574644833760361,18.377843932022014,1.1256569148537665,0.19240365529174527,0.004429599934904134,0.06983240223463687,0.0
BASE,ZERO_TARGET_BOTH,6,41,4,358,0.8974690051856873,46.02405154798387,34.773373344978886,0.6647853679063612,9.067367150344609e-05,0.016083817404349905,0.2681564245810056,0.0
BASE,ZERO_TARGET_BOTH,6,42,1,358,0.8201253142796634,42.05770842459812,54.359565174546326,0.0,0.0,0.02527583089684285,0.09776536312849161,0.0
BASE,ZERO_TARGET_BOTH,6,42,2,358,0.2723463687150839,13.966480446927374,18.976489890669924,0.013545804546993761,0.04204597333743653,0.005204899545438771,0.06983240223463687,0.0
BASE,ZERO_TARGET_BOTH,6,42,3,358,0.16340782122905037,8.379888268156424,16.077143347470628,0.03867464002194031,0.03189683211364022,0.00692124989828771,0.06983240223463687,0.0
BASE,ZERO_TARGET_BOTH,6,42,4,358,0.3232985872316177,16.579414729826556,32.791456780772094,0.0308146847080055,0.00909232382586281,0.019664260667497293,0.09776536312849161,0.0
BASE,ZERO_TARGET_BOTH,6,43,1,358,0.455845786887648,23.37670701987939,51.81601236167527,0.0,0.0,0.016850553931228546,0.07541899441340782,0.0
BASE,ZERO_TARGET_BOTH,6,43,2,358,0.24477161936272285,12.552390736549887,17.943652729009965,0.005204899545438771,0.044047588753692274,0.003469933030292514,0.061452513966480445,0.0
BASE,ZERO_TARGET_BOTH,6,43,3,358,0.15033519553072633,7.709497206703911,14.016137868745151,0.012456918063683774,0.0,0.006229124908458938,0.06424581005586592,0.0
BASE,ZERO_TARGET_BOTH,6,43,4,358,0.21992059819839282,11.27797939478938,31.48647147523471,0.031590670690008496,0.005204899545438771,0.013109507111664804,0.06983240223463687,0.0
BASE,ZERO_TARGET_BOTH,6,44,1,358,0.407825551007236,20.914130820883905,50.37235729554748,0.0,0.0,0.01040157650075838,0.0670391061452514,0.0
BASE,ZERO_TARGET_BOTH,6,44,2,358,0.2289514363019309,11.741099297534918,17.242738960215878,0.001977863724149363,0.002768499959315087,0.0026024497727193856,0.05307262569832402,0.0
BASE,ZERO_TARGET_BOTH,6,44,3,358,0.08173516713482065,4.191547032554895,12.616131943901914,0.002768499959315087,0.001977863724149363,0.004152749938972625,0.0111731843575419,0.0
BASE,ZERO_TARGET_BOTH,6,44,4,358,0.19608938547486027,10.05586592178771,30.751785855781367,0.0,0.0,0.007865704266998908,0.0670391061452514,0.0
BASE,ZERO_TARGET_BOTH,6,45,1,358,0.4277376395704784,21.935263567716852,49.411484472266686,0.0,0.0,0.007801182375568772,0.07262569832402235,0.0
BASE,ZERO_TARGET_BOTH,6,45,2,358,0.22751350872922377,11.667359422011474,16.809411184825056,0.0,0.04145823821286975,0.001734966515146257,0.055865921787709494,0.0
BASE,ZERO_TARGET_BOTH,6,45,3,358,0.05063441315850828,2.5966365722311946,11.71987010979781,0.04145823821286975,0.0,0.002768499959315087,0.008379888268156424,0.0
BASE,ZERO_TARGET_BOTH,6,45,4,358,0.19608938547486027,10.05586592178771,30.249793987560103,0.0,0.0,0.005899278200249178,0.0670391061452514,0.0
BASE,ZERO_TARGET_BOTH,6,46,1,358,0.5339606737852848,27.382598655655645,49.04864797952518,0.028943142040572627,0.0,0.005200788250379184,0.0782122905027933,0.0
BASE,ZERO_TARGET_BOTH,6,46,2,358,0.26197610575847946,13.434672090178431,16.721944283159136,0.027438948153386454,0.0671904326241657,0.0008674832575731285,0.06424581005586592,0.0
BASE,ZERO_TARGET_BOTH,6,46,3,358,0.07993131672218215,4.099041883188818,11.217597077664905,0.0671904326241657,0.05638209019395908,0.0016610999755890532,0.00558659217877095,0.0
BASE,ZERO_TARGET_BOTH,6,46,4,358,0.2681951805974727,13.753599004998605,30.05260166569342,0.0,0.0,0.00393285213349945,0.0893854748603352,0.0
BASE,ZERO_TARGET_BOTH,6,47,1,358,2.3402396543347503,120.01228996588438,50.92601747957598,0.0,0.0,0.002600394125189592,0.34916201117318435,0.0
BASE,ZERO_TARGET_BOTH,6,47,2,358,0.3403660777843185,17.45467065560607,16.77018157428549,0.017562736295671507,0.0,0.0008674832575731285,0.07262569832402235,0.0
BASE,ZERO_TARGET_BOTH,6,47,3,358,0.329070665814262,16.875418759705735,11.121274508458308,0.0,0.030051440830667873,0.0011073999837260362,0.06983240223463687,0.0
BASE,ZERO_TARGET_BOTH,6,47,4,358,1.6438437222445423,84.29967806382267,31.450385479992956,0.012488704534996368,0.0,0.002184917851944142,0.547486033519553,0.0
BASE,ZERO_TARGET_BOTH,6,48,1,358,4.049891234192138,207.6867299585717,54.51877149800871,0.005732938524145492,0.0,0.002600394125189592,0.6899441340782123,0.0
BASE,ZERO_TARGET_BOTH,6,48,2,358,1.1279009985781558,57.84107685016191,16.303419316606757,0.031141930403775955,1.0064221407534764,0.001734966515146257,0.26536312849162014,0.0
BASE,ZERO_TARGET_BOTH,6,48,3,358,1.3513309089485621,69.29902097172143,12.927987235456374,0.6917338266428165,0.03868111149821628,0.0005536999918630168,0.5642458100558659,0.0
BASE,ZERO_TARGET_BOTH,6,48,4,358,1.9842830368068007,101.75810445163104,33.492614461000656,0.320830789621121,0.0043362329401668434,0.002184917851944142,0.6759776536312849,0.0
CANDIDATE,LOST_POSITIVE_TARGET,1,1,1,104,5.850000000000012,300.0,62.9636159480515,0.0,0.0,0.0,1.0,0.0
CANDIDATE,LOST_POSITIVE_TARGET,1,1,2,104,3.899999999999994,200.0,53.89757893241371,0.0,0.0,0.0,1.0,0.0
CANDIDATE,LOST_POSITIVE_TARGET,1,1,3,104,0.0,0.0,25.06390884522244,0.0,0.0,0.0,0.0,0.0
CANDIDATE,LOST_POSITIVE_TARGET,1,1,4,104,2.925000000000006,150.0,35.42711378557885,0.0,0.0,0.0,1.0,0.0
CANDIDATE,LOST_POSITIVE_TARGET,1,2,1,104,5.850000000000012,300.0,68.3481453996428,0.0,0.0,0.0,1.0,0.0
CANDIDATE,LOST_POSITIVE_TARGET,1,2,2,104,0.12563722393528579,6.442934560783888,53.71265715013763,0.0,0.0,0.0,0.0,0.0
CANDIDATE,LOST_POSITIVE_TARGET,1,2,3,104,2.340000000000003,120.0,27.007459651048517,0.0,0.0,0.0,1.0,0.0
CANDIDATE,LOST_POSITIVE_TARGET,1,2,4,104,2.925000000000006,150.0,38.0913802552468,0.0,0.0,0.0,1.0,0.0
CANDIDATE,LOST_POSITIVE_TARGET,1,3,1,104,5.850000000000012,300.0,73.73267485123348,0.0,0.0,0.0,1.0,0.0
CANDIDATE,LOST_POSITIVE_TARGET,1,3,2,104,3.899999999999994,200.0,57.30209814392651,0.0,0.0,0.0,1.0,0.0
CANDIDATE,LOST_POSITIVE_TARGET,1,3,3,104,1.9749713296523537,101.28058100781328,28.78420638361377,0.0,0.0,0.0,0.0,0.0
CANDIDATE,LOST_POSITIVE_TARGET,1,3,4,104,2.925000000000006,150.0,40.75564672491475,0.0,0.0,0.0,1.0,0.0
CANDIDATE,LOST_POSITIVE_TARGET,1,4,1,104,5.850000000000012,300.0,79.11720430282465,0.0,0.0,0.0,1.0,0.0
CANDIDATE,LOST_POSITIVE_TARGET,1,4,2,104,0.0,0.0,56.68098013150401,0.0,0.0,0.0,0.0,0.0
CANDIDATE,LOST_POSITIVE_TARGET,1,4,3,104,0.0,0.0,28.585981786526947,0.0,0.0,0.0,0.0,0.0
CANDIDATE,LOST_POSITIVE_TARGET,1,4,4,104,2.925000000000006,150.0,43.41991319458281,0.0,0.0,0.0,1.0,0.0
CANDIDATE,LOST_POSITIVE_TARGET,1,5,1,104,5.850000000000012,300.0,84.03626320600695,0.0,0.0,0.0,1.0,0.0
CANDIDATE,LOST_POSITIVE_TARGET,1,5,2,104,0.0,0.0,55.43874410665929,0.0,0.0,0.0,0.0,0.0
CANDIDATE,LOST_POSITIVE_TARGET,1,5,3,104,0.0,0.0,28.387757189439945,0.0,0.0,0.0,0.0,0.0
CANDIDATE,LOST_POSITIVE_TARGET,1,5,4,104,2.925000000000006,150.0,45.82344613391885,0.0,0.0,0.0,1.0,0.0
CANDIDATE,LOST_POSITIVE_TARGET,1,6,1,104,5.850000000000012,300.0,88.02438101237122,0.0,0.0,0.0,1.0,0.0
CANDIDATE,LOST_POSITIVE_TARGET,1,6,2,104,0.0,0.0,52.40768820603816,0.0,0.0,0.0,0.0,0.0
CANDIDATE,LOST_POSITIVE_TARGET,1,6,3,104,0.0,0.0,27.99130799526604,0.0,0.0,0.0,0.0,0.0
CANDIDATE,LOST_POSITIVE_TARGET,1,6,4,104,2.925000000000006,150.0,47.70551201259069,0.0,0.0,0.0,1.0,0.0
CANDIDATE,LOST_POSITIVE_TARGET,1,7,1,104,0.0,0.0,83.70481432313613,0.0,0.0,0.0,0.0,0.0
CANDIDATE,LOST_POSITIVE_TARGET,1,7,2,104,0.0,0.0,48.618868330261925,0.0,0.0,0.0,0.0,0.0
CANDIDATE,LOST_POSITIVE_TARGET,1,7,3,104,0.0,0.0,27.19840960691818,0.0,0.0,0.0,0.0,0.0
CANDIDATE,LOST_POSITIVE_TARGET,1,7,4,104,0.0,0.0,45.619643769934854,0.0,0.0,0.0,0.0,0.0
CANDIDATE,LOST_POSITIVE_TARGET,1,8,1,104,0.0,0.0,78.30535596159274,0.0,0.0,0.0,0.0,0.0
CANDIDATE,LOST_POSITIVE_TARGET,1,8,2,104,0.0,0.0,45.58781242964082,0.0,0.0,0.0,0.0,0.0
CANDIDATE,LOST_POSITIVE_TARGET,1,8,3,104,0.0,0.0,25.612612830222545,0.0,0.0,0.0,0.0,0.0
CANDIDATE,LOST_POSITIVE_TARGET,1,8,4,104,0.0,0.0,43.01230846661475,0.0,0.0,0.0,0.0,0.0
CANDIDATE,LOST_POSITIVE_TARGET,2,9,1,104,2.4749999999999988,126.92307692307692,76.46078927235764,0.0,0.0,0.0,0.4230769230769231,0.0
CANDIDATE,LOST_POSITIVE_TARGET,2,9,2,104,1.6500000000000012,84.61538461538461,45.39612755586518,0.0,0.2888898427197423,0.0,0.4230769230769231,0.0
CANDIDATE,LOST_POSITIVE_TARGET,2,9,3,104,0.9900000000000009,50.76923076923077,24.8978812952746,0.0,0.0,0.0,0.4230769230769231,0.0
CANDIDATE,LOST_POSITIVE_TARGET,2,9,4,104,1.2374999999999994,63.46153846153846,42.45283006667848,0.2888898427197423,0.0,0.0,0.4230769230769231,0.0
CANDIDATE,LOST_POSITIVE_TARGET,2,10,1,104,2.4749999999999988,126.92307692307692,76.60843653031313,0.0,0.0,0.0,0.4230769230769231,0.0
CANDIDATE,LOST_POSITIVE_TARGET,2,10,2,104,1.6500000000000012,84.61538461538461,45.803891531020476,0.0,0.0,0.0,0.4230769230769231,0.0
CANDIDATE,LOST_POSITIVE_TARGET,2,10,3,104,0.9900000000000009,50.76923076923077,24.524096067316314,0.0,0.0,0.0,0.4230769230769231,0.0
CANDIDATE,LOST_POSITIVE_TARGET,2,10,4,104,1.2374999999999994,63.46153846153846,42.38666241501846,0.0,0.0,0.0,0.4230769230769231,0.0
CANDIDATE,LOST_POSITIVE_TARGET,2,11,1,104,2.4749999999999988,126.92307692307692,77.22155433667727,0.0,0.0,0.0,0.4230769230769231,0.0
CANDIDATE,LOST_POSITIVE_TARGET,2,11,2,104,1.6500000000000012,84.61538461538461,46.211655506175624,0.0,0.0,0.0,0.4230769230769231,0.0
CANDIDATE,LOST_POSITIVE_TARGET,2,11,3,104,0.8550000000000006,43.84615384615385,24.526730299842388,0.0,0.0,0.0,0.36538461538461536,0.0
CANDIDATE,LOST_POSITIVE_TARGET,2,11,4,104,1.2374999999999994,63.46153846153846,42.58122829369049,0.0,0.0,0.0,0.4230769230769231,0.0
CANDIDATE,LOST_POSITIVE_TARGET,2,12,1,104,2.4749999999999988,126.92307692307692,77.83467214304144,0.0,0.0,0.0,0.4230769230769231,0.0
CANDIDATE,LOST_POSITIVE_TARGET,2,12,2,104,1.6500000000000012,84.61538461538461,46.464139978225305,0.0,0.0,0.0,0.4230769230769231,0.0
CANDIDATE,LOST_POSITIVE_TARGET,2,12,3,104,0.7425000000000005,38.07692307692308,24.185381604653337,0.0,0.29095030684129425,0.0,0.3173076923076923,0.0
CANDIDATE,LOST_POSITIVE_TARGET,2,12,4,104,1.2374999999999994,63.46153846153846,42.87901633736473,0.29095030684129425,0.0,0.0,0.4230769230769231,0.0
CANDIDATE,LOST_POSITIVE_TARGET,2,13,1,104,2.4749999999999988,126.92307692307692,77.98231940099684,0.0,0.0,0.0,0.4230769230769231,0.0
CANDIDATE,LOST_POSITIVE_TARGET,2,13,2,104,1.5053017754497067,77.19496284357464,46.29242312013475,0.0,0.0,0.0,0.36538461538461536,0.0
CANDIDATE,LOST_POSITIVE_TARGET,2,13,3,104,0.6750000000000005,34.61538461538461,23.455830648552574,0.0,0.6116525677528212,0.0,0.28846153846153844,0.0
CANDIDATE,LOST_POSITIVE_TARGET,2,13,4,104,1.2374999999999994,63.46153846153846,43.189841076158714,0.6116525677528212,0.0,0.0,0.4230769230769231,0.0
CANDIDATE,LOST_POSITIVE_TARGET,2,14,1,104,2.4749999999999988,126.92307692307692,77.66449611054325,0.0,0.0,0.0,0.4230769230769231,0.0
CANDIDATE,LOST_POSITIVE_TARGET,2,14,2,104,1.425000000000001,73.07692307692308,45.760901381004295,0.0,0.0,0.0,0.36538461538461536,0.0
CANDIDATE,LOST_POSITIVE_TARGET,2,14,3,104,0.6075000000000004,31.153846153846153,23.044361714788792,0.0,0.02784594832901308,0.0,0.25961538461538464,0.0
CANDIDATE,LOST_POSITIVE_TARGET,2,14,4,104,1.2374999999999994,63.46153846153846,42.60919362973718,0.02784594832901308,0.0,0.0,0.4230769230769231,0.0
CANDIDATE,LOST_POSITIVE_TARGET,2,15,1,104,2.4749999999999988,126.92307692307692,76.8812022716807,0.0,0.0,0.0,0.4230769230769231,0.0
CANDIDATE,LOST_POSITIVE_TARGET,2,15,2,104,1.6500000000000012,84.61538461538461,44.92642933131487,0.0,0.0,0.0,0.4230769230769231,0.0
CANDIDATE,LOST_POSITIVE_TARGET,2,15,3,104,0.8550000000000006,43.84615384615385,22.69895016671438,0.0,0.011063965552675385,0.0,0.36538461538461536,0.0
CANDIDATE,LOST_POSITIVE_TARGET,2,15,4,104,1.2374999999999994,63.46153846153846,41.70409863474759,0.011063965552675385,0.0,0.0,0.4230769230769231,0.0
CANDIDATE,LOST_POSITIVE_TARGET,2,16,1,104,2.4749999999999988,126.92307692307692,75.6324378844091,0.0,0.0,0.0,0.4230769230769231,0.0
CANDIDATE,LOST_POSITIVE_TARGET,2,16,2,104,1.6500000000000012,84.61538461538461,43.470839269203005,0.0,0.0,0.0,0.4230769230769231,0.0
CANDIDATE,LOST_POSITIVE_TARGET,2,16,3,104,0.9900000000000009,50.76923076923077,21.88681805344368,0.0,0.4145599336619442,0.0,0.4230769230769231,0.0
CANDIDATE,LOST_POSITIVE_TARGET,2,16,4,104,1.2374999999999994,63.46153846153846,41.27029032575355,0.4145599336619442,0.0,0.0,0.4230769230769231,0.0
CANDIDATE,LOST_POSITIVE_TARGET,3,17,1,104,4.275000000000006,219.23076923076923,76.14423278066174,1.2155394928880199,0.0,0.04833732618092808,0.7307692307692307,0.0
CANDIDATE,LOST_POSITIVE_TARGET,3,17,2,104,2.775000000000001,142.30769230769232,41.895718617179675,0.0,1.6088401933516328,0.053750597228858076,0.7115384615384616,0.0
CANDIDATE,LOST_POSITIVE_TARGET,3,17,3,104,1.5975000000000017,81.92307692307692,19.263642302588455,0.3520399215171039,3.017414987536225,0.030496091859532306,0.6826923076923077,0.0
CANDIDATE,LOST_POSITIVE_TARGET,3,17,4,104,2.137500000000003,109.61538461538461,43.93434238420428,3.186204580731334,0.12752881424860288,0.07521159528807721,0.7307692307692307,0.0
CANDIDATE,LOST_POSITIVE_TARGET,3,18,1,104,4.275000000000006,219.23076923076923,76.62304718951546,0.6846845458258433,0.0,0.043503593562835285,0.7307692307692307,0.0
CANDIDATE,LOST_POSITIVE_TARGET,3,18,2,104,2.700000000000001,138.46153846153845,42.66579325011536,0.0,0.10240506128317114,0.035833731485905386,0.6923076923076923,0.0
CANDIDATE,LOST_POSITIVE_TARGET,3,18,3,104,1.4175000000000015,72.6923076923077,17.668705497989276,0.10240506128317114,0.6846845458258433,0.04765014353051923,0.6057692307692307,0.0
CANDIDATE,LOST_POSITIVE_TARGET,3,18,4,104,2.1093750000000027,108.17307692307692,43.764806046975536,0.0,0.0,0.06769043575926953,0.7211538461538461,0.0
CANDIDATE,LOST_POSITIVE_TARGET,3,19,1,104,3.9375000000000044,201.92307692307693,77.2540785932074,0.0,0.31922183832674034,0.029002395708556825,0.6730769230769231,0.0
CANDIDATE,LOST_POSITIVE_TARGET,3,19,2,104,2.1867877016801995,112.14295906052294,43.58916706321989,0.08167317951701808,0.1267401975718948,0.02388915432393692,0.5480769230769231,0.0
CANDIDATE,LOST_POSITIVE_TARGET,3,19,3,104,1.294250227580955,66.37180654261303,16.561391829938557,0.0,0.21442230758086808,0.042885129177467306,0.5480769230769231,0.0
CANDIDATE,LOST_POSITIVE_TARGET,3,19,4,104,2.0812500000000025,106.73076923076923,44.905492986118915,0.5787111639624851,0.0,0.045126957172846156,0.7115384615384616,0.0
CANDIDATE,LOST_POSITIVE_TARGET,3,20,1,104,3.4231464893517134,175.54597381290824,78.87247626468852,0.03923066236492904,0.0,0.01790271340034375,0.5673076923076923,0.0
CANDIDATE,LOST_POSITIVE_TARGET,3,20,2,104,2.0900085046030714,107.17992331297795,44.76541541493229,0.0,0.0,0.017916865742952693,0.5288461538461539,0.0
CANDIDATE,LOST_POSITIVE_TARGET,3,20,3,104,0.5989298789901899,30.714352768727696,15.662996654529913,0.0,0.03923066236492904,0.02859008611831154,0.019230769230769232,0.0
CANDIDATE,LOST_POSITIVE_TARGET,3,20,4,104,2.0531250000000023,105.28846153846153,46.0470534512274,0.0,0.0,0.027076174303707783,0.7019230769230769,0.0
CANDIDATE,LOST_POSITIVE_TARGET,3,21,1,104,3.589769109031036,184.09072354005303,81.0792607635429,0.0,0.0,0.01342703505025779,0.5961538461538461,0.0
CANDIDATE,LOST_POSITIVE_TARGET,3,21,2,104,2.0823952219011774,106.78949855903466,46.2386372015731,0.0,0.0,0.01194457716196846,0.5288461538461539,0.0
CANDIDATE,LOST_POSITIVE_TARGET,3,21,3,104,0.3073580457418457,15.761951063684418,14.998291772249145,0.0,0.0,0.01906005741220771,0.019230769230769232,0.0
CANDIDATE,LOST_POSITIVE_TARGET,3,21,4,104,2.0812500000000025,106.73076923076923,47.44463005005881,0.0,0.0,0.020307130727780825,0.7115384615384616,0.0
CANDIDATE,LOST_POSITIVE_TARGET,3,22,1,104,4.275000000000006,219.23076923076923,85.15303858792034,0.7189008876118096,0.0,0.010818033583547298,0.7307692307692307,0.0
CANDIDATE,LOST_POSITIVE_TARGET,3,22,2,104,2.5971596866296847,133.18767623741965,48.295058316855375,0.0,0.23615185371723246,0.00597228858098423,0.6538461538461539,0.0
CANDIDATE,LOST_POSITIVE_TARGET,3,22,3,104,0.6580900952458093,33.748210012605604,14.35424322306959,0.0,0.7189008876118096,0.011436034447324635,0.019230769230769232,0.0
CANDIDATE,LOST_POSITIVE_TARGET,3,22,4,104,2.1093750000000027,108.17307692307692,49.33437463633028,0.23615185371723246,0.0,0.013538087151853876,0.7211538461538461,0.0
CANDIDATE,LOST_POSITIVE_TARGET,3,23,1,104,4.275000000000006,219.23076923076923,88.97151939621155,0.0,0.0,0.008951356700171866,0.7307692307692307,0.0
CANDIDATE,LOST_POSITIVE_TARGET,3,23,2,104,2.835873287216131,145.42939934441694,50.858671831271586,0.1530021594618269,0.12067521463151346,0.00597228858098423,0.7211538461538461,0.0
CANDIDATE,LOST_POSITIVE_TARGET,3,23,3,104,0.952032342884159,48.82217142995685,15.038125609376234,0.12067521463151346,0.0,0.007624022964883096,0.009615384615384616,0.0
CANDIDATE,LOST_POSITIVE_TARGET,3,23,4,104,2.111202340762768,108.26678670578282,51.039362446828015,0.0,0.1530021594618269,0.00752115952880772,0.7211538461538461,0.0
CANDIDATE,LOST_POSITIVE_TARGET,3,24,1,104,5.287500000000009,271.15384615384613,94.04126369772997,0.23876349322711019,0.0,0.008951356700171866,0.9038461538461539,0.0
CANDIDATE,LOST_POSITIVE_TARGET,3,24,2,104,3.1499999999999986,161.53846153846155,53.2270207283721,0.0,0.17247766763906058,0.01194457716196846,0.8076923076923077,0.0
CANDIDATE,LOST_POSITIVE_TARGET,3,24,3,104,1.9643190066845686,100.73430803510595,16.701306466292465,0.015315020723100866,0.12204058488690153,0.0038120114824415382,0.8365384615384616,0.0
CANDIDATE,LOST_POSITIVE_TARGET,3,24,4,104,2.7562500000000054,141.34615384615384,53.58283981460056,0.05575475929885164,0.015315020723100866,0.00752115952880772,0.9423076923076923,0.0
CANDIDATE,LOST_POSITIVE_TARGET,4,25,1,96,5.138596178648506,263.517752751205,97.3616472090257,1.7336915996015148,0.5454032813745907,0.058183818551117115,0.875,0.0
CANDIDATE,LOST_POSITIVE_TARGET,4,25,2,96,3.511706140604637,180.08749438998152,53.8387328725502,1.4381140563403,3.381024495860215,0.009704968944099375,0.8958333333333334,0.0
CANDIDATE,LOST_POSITIVE_TARGET,4,25,3,96,2.1937500000000028,112.5,15.360071826013078,0.2397878903062646,3.4668513725956944,0.006194518658967499,0.9375,0.0
CANDIDATE,LOST_POSITIVE_TARGET,4,25,4,96,2.6507812500000045,135.9375,58.19295198546748,4.124414029554388,0.14272842597196542,0.027159742742916715,0.90625,0.0
CANDIDATE,LOST_POSITIVE_TARGET,4,26,1,96,5.278454483728355,270.6899735245306,102.29253165455304,0.08880860093247035,0.0,0.029091909275558558,0.8958333333333334,0.0
CANDIDATE,LOST_POSITIVE_TARGET,4,26,2,96,3.537798718176211,181.42557529108785,57.6338714336639,0.6786904754978109,0.12049659529324262,0.009704968944099375,0.8854166666666666,0.0
CANDIDATE,LOST_POSITIVE_TARGET,4,26,3,96,2.2134403064179704,113.50975930348552,16.6394969904045,0.019089608280065,0.5690445934506112,0.012389037317935031,0.9166666666666666,0.0
CANDIDATE,LOST_POSITIVE_TARGET,4,26,4,96,2.700045227183107,138.46385780426166,60.54879605772351,0.1044619675470989,0.20150946351359167,0.013579871371458385,0.90625,0.0
CANDIDATE,LOST_POSITIVE_TARGET,4,27,1,96,5.28070189106129,270.80522518262984,107.13685490648106,0.0,0.0,0.029091909275558558,0.8645833333333334,0.0
CANDIDATE,LOST_POSITIVE_TARGET,4,27,2,96,3.437223468505891,176.26787017978938,60.56500557686285,0.0,0.20523528803985888,0.009704968944099375,0.8645833333333334,0.0
CANDIDATE,LOST_POSITIVE_TARGET,4,27,3,96,2.2421033575111715,114.97965935954711,18.689570269487678,0.0,0.0,0.006194518658967499,0.9479166666666666,0.0
CANDIDATE,LOST_POSITIVE_TARGET,4,27,4,96,2.6812500000000044,137.5,63.188127686802865,0.20523528803985888,0.0,0.013579871371458385,0.9166666666666666,0.0
CANDIDATE,LOST_POSITIVE_TARGET,4,28,1,96,5.3650464022344595,275.1305847299719,112.07342998009476,0.007907310512737043,0.0,0.029091909275558558,0.90625,0.0
CANDIDATE,LOST_POSITIVE_TARGET,4,28,2,96,3.7243304427589545,190.9913047568696,63.68762794508765,0.0,0.0,0.01940993788819875,0.9479166666666666,0.0
CANDIDATE,LOST_POSITIVE_TARGET,4,28,3,96,2.2566019511151487,115.72317698026387,20.746234831662104,0.0,0.007907310512737043,0.006194518658967499,0.9479166666666666,0.0
CANDIDATE,LOST_POSITIVE_TARGET,4,28,4,96,2.6687989346529437,136.8614838283559,65.60977296249528,0.0,0.0,0.013579871371458385,0.90625,0.0
CANDIDATE,LOST_POSITIVE_TARGET,4,29,1,96,4.909081787806828,251.74778399009338,116.19532867703083,0.08557418739599916,0.0,0.058183818551117115,0.8333333333333334,0.0
CANDIDATE,LOST_POSITIVE_TARGET,4,29,2,96,3.263938363818451,167.38145455479236,65.74815015983775,0.0,0.0,0.0388198757763975,0.8229166666666666,0.0
CANDIDATE,LOST_POSITIVE_TARGET,4,29,3,96,1.9402767003767016,99.50136925008717,22.476345761723262,0.0,0.01813569188754323,0.006194518658967499,0.8229166666666666,0.0
CANDIDATE,LOST_POSITIVE_TARGET,4,29,4,96,2.559375000000004,131.25,67.60740214906572,0.01813569188754323,0.08557418739599916,0.027159742742916715,0.875,0.0
CANDIDATE,LOST_POSITIVE_TARGET,4,30,1,96,4.753125000000007,243.75,119.20293912049726,0.0,0.0,0.11636763710223437,0.8125,0.0
CANDIDATE,LOST_POSITIVE_TARGET,4,30,2,96,3.171866330329282,162.65981181175803,65.98368108644037,0.0,0.0,0.09472049689441002,0.8020833333333334,0.0
CANDIDATE,LOST_POSITIVE_TARGET,4,30,3,96,1.876875000000002,96.25,23.96916060486726,0.0,0.0,0.012389037317935031,0.8020833333333334,0.0
CANDIDATE,LOST_POSITIVE_TARGET,4,30,4,96,2.4375000000000036,125.0,69.05628751322354,0.0,0.0,0.054319485485833326,0.8333333333333334,0.0
