transition_group,stage,global_hour,site,mean_H2_production_kg_BASE,mean_H2_production_kg_CANDIDATE,mean_HTT_in_kg_BASE,mean_HTT_in_kg_CANDIDATE,mean_HTT_out_kg_BASE,mean_HTT_out_kg_CANDIDATE,mean_P_EL_kW_BASE,mean_P_EL_kW_CANDIDATE,mean_electrolyzer_capacity_binding_BASE,mean_electrolyzer_capacity_binding_CANDIDATE,mean_end_inventory_kg_BASE,mean_end_inventory_kg_CANDIDATE,mean_ordinary_shortage_kg_BASE,mean_ordinary_shortage_kg_CANDIDATE,mean_storage_capacity_binding_BASE,mean_storage_capacity_binding_CANDIDATE,delta_H2_production_kg,delta_P_EL_kW,delta_end_inventory_kg,delta_HTT_in_kg,delta_HTT_out_kg,delta_ordinary_shortage_kg,delta_electrolyzer_capacity_binding,delta_storage_capacity_binding
PERSISTENT_FAILURE,2,11,4,0.9339473684210543,0.9339473684210543,0.0,0.0,0.0,0.0,47.89473684210526,47.89473684210526,0.3192982456140351,0.3192982456140351,47.08729494760715,42.151316192901966,0.0,0.0,0.0,0.0,0.0,0.0,-4.935978754705182,0.0,0.0,0.0,0.0,0.0
PERSISTENT_FAILURE,2,12,1,1.8678947368421086,1.8678947368421086,0.4445781128262175,0.0,0.0,0.0,95.78947368421052,95.78947368421052,0.3192982456140351,0.3192982456140351,82.10606701666327,75.4062510904097,0.0,0.0,0.0,0.0,0.0,0.0,-6.699815926253578,-0.4445781128262175,0.0,0.0,0.0,0.0
PERSISTENT_FAILURE,2,12,2,1.2452631578947357,1.2452631578947357,0.0,0.0,0.0,0.0,63.85964912280702,63.85964912280702,0.3192982456140351,0.3192982456140351,55.250159160926145,44.45996995995199,0.0,0.0,0.0,0.0,0.0,0.0,-10.790189200974154,0.0,0.0,0.0,0.0,0.0
PERSISTENT_FAILURE,2,12,3,0.6814736842105271,0.5418947368421059,0.0,0.0,0.4445781128262175,0.8493707203226555,34.94736842105263,27.789473684210527,0.2912280701754386,0.23157894736842105,32.720081424888896,22.671622257602348,0.0,0.0,0.0,0.0,-0.13957894736842125,-7.157894736842103,-10.048459167286548,0.0,0.404792607496438,0.0,-0.05964912280701756,0.0
PERSISTENT_FAILURE,2,12,4,0.9339473684210543,0.9339473684210543,0.0,0.8493707203226555,0.0,0.0,47.89473684210526,47.89473684210526,0.3192982456140351,0.3192982456140351,46.79058005286128,42.703972018478595,0.0,0.0,0.0,0.0,0.0,0.0,-4.086608034382685,0.8493707203226555,0.0,0.0,0.0,0.0
PERSISTENT_FAILURE,2,13,1,1.8678947368421086,1.8678947368421086,0.0,0.0,0.0,0.0,95.78947368421052,95.78947368421052,0.3192982456140351,0.3192982456140351,81.64660901146075,74.94679308520695,0.0,0.0,0.0,0.0,0.0,0.0,-6.699815926253805,0.0,0.0,0.0,0.0,0.0
PERSISTENT_FAILURE,2,13,2,1.2452631578947357,1.1748602790492129,0.0,0.0,0.14346534926984386,0.0,63.85964912280702,60.24924507944685,0.3192982456140351,0.2912280701754386,54.67493833601019,43.957811605461,0.0,0.0,0.0,0.0,-0.07040287884552288,-3.6104040433601696,-10.71712673054919,0.0,-0.14346534926984386,0.0,-0.028070175438596467,0.0
PERSISTENT_FAILURE,2,13,3,0.5418947368421059,0.5172631578947374,0.0,0.0,0.0,0.36194143378140664,27.789473684210527,26.526315789473685,0.23157894736842105,0.22105263157894736,32.46907777338318,22.034045593367814,0.0,0.0,0.0,0.0,-0.02463157894736845,-1.2631578947368425,-10.435032180015362,0.0,0.36194143378140664,0.0,-0.01052631578947369,0.0
PERSISTENT_FAILURE,2,13,4,0.9339473684210543,0.9339473684210543,0.14346534926984386,0.36194143378140664,0.0,0.0,47.89473684210526,47.89473684210526,0.3192982456140351,0.3192982456140351,46.32966494159347,42.46153299172256,0.0,0.0,0.0,0.0,0.0,0.0,-3.8681319498709144,0.21847608451156278,0.0,0.0,0.0,0.0
PERSISTENT_FAILURE,2,14,1,1.8678947368421086,1.8678947368421086,0.0,0.0,0.0,0.0,95.78947368421052,95.78947368421052,0.3192982456140351,0.3192982456140351,80.72168045784923,74.02186453159571,0.0,0.0,0.0,0.0,0.0,0.0,-6.699815926253521,0.0,0.0,0.0,0.0,0.0
PERSISTENT_FAILURE,2,14,2,1.2452631578947357,1.13578947368421,0.0,0.0,0.0,0.0,63.85964912280702,58.24561403508772,0.3192982456140351,0.2912280701754386,53.9636797547747,43.13707934001434,0.0,0.0,0.0,0.0,-0.10947368421052572,-5.6140350877193015,-10.826600414760364,0.0,0.0,0.0,-0.028070175438596467,0.0
PERSISTENT_FAILURE,2,14,3,0.5418947368421059,0.47621052631579,0.0,0.0,0.0,0.05414849456658976,27.789473684210527,24.42105263157895,0.23157894736842105,0.20350877192982456,32.01984952479055,21.464984639682143,0.0,0.0,0.0,0.0,-0.0656842105263159,-3.3684210526315788,-10.554864885108408,0.0,0.05414849456658976,0.0,-0.028070175438596495,0.0
PERSISTENT_FAILURE,2,14,4,0.9339473684210543,0.9339473684210543,0.0,0.05414849456658976,0.0,0.0,47.89473684210526,47.89473684210526,0.3192982456140351,0.3192982456140351,45.41761891526387,41.60363545995954,0.0,0.0,0.0,0.0,0.0,0.0,-3.8139834553043315,0.05414849456658976,0.0,0.0,0.0,0.0
PERSISTENT_FAILURE,2,15,1,1.8678947368421086,1.8678947368421086,0.0,0.0,0.0,0.0,95.78947368421052,95.78947368421052,0.3192982456140351,0.3192982456140351,79.33128135582821,72.63146542957536,0.0,0.0,0.0,0.0,0.0,0.0,-6.699815926252853,0.0,0.0,0.0,0.0,0.0
PERSISTENT_FAILURE,2,15,2,1.2452631578947357,1.2452631578947357,0.0,0.0,1.3542862799814313,0.0,63.85964912280702,63.85964912280702,0.3192982456140351,0.3192982456140351,51.37018458299862,41.897870448219756,0.0,0.0,0.0,0.0,0.0,0.0,-9.472314134778863,0.0,-1.3542862799814313,0.0,0.0,0.0
PERSISTENT_FAILURE,2,15,3,0.747157894736843,0.6814736842105271,0.0,0.0,0.0,0.05714591658842014,38.31578947368421,34.94736842105263,0.3192982456140351,0.2912280701754386,31.57765983700559,20.8999648247827,0.0,0.0,0.0,0.0,-0.0656842105263159,-3.3684210526315823,-10.677695012222891,0.0,0.05714591658842014,0.0,-0.028070175438596467,0.0
PERSISTENT_FAILURE,2,15,4,0.9339473684210543,0.9339473684210543,1.3542862799814313,0.05714591658842014,0.0,0.0,47.89473684210526,47.89473684210526,0.3192982456140351,0.3192982456140351,45.552193603124145,40.44106978442636,0.0,0.0,0.0,0.0,0.0,0.0,-5.111123818697784,-1.2971403633930112,0.0,0.0,0.0,0.0
PERSISTENT_FAILURE,2,16,1,1.8678947368421086,1.8678947368421086,0.0,0.0,0.0,0.0,95.78947368421052,95.78947368421052,0.3192982456140351,0.3192982456140351,77.4754117053992,70.77559577914597,0.0,0.0,0.0,0.0,0.0,0.0,-6.699815926253223,0.0,0.0,0.0,0.0,0.0
PERSISTENT_FAILURE,2,16,2,1.2452631578947357,1.2452631578947357,0.0,0.0,0.9617257422535777,0.0,63.85964912280702,63.85964912280702,0.3192982456140351,0.3192982456140351,48.548131936527994,40.03754354400283,0.0,0.0,0.0,0.0,0.0,0.0,-8.510588392525165,0.0,-0.9617257422535777,0.0,0.0,0.0
PERSISTENT_FAILURE,2,16,3,0.747157894736843,0.747157894736843,0.0,0.0,0.0,0.19012495760142856,38.31578947368421,38.31578947368421,0.3192982456140351,0.3192982456140351,30.937245552133543,20.069425582309194,0.0,0.0,0.0,0.0,0.0,0.0,-10.86781996982435,0.0,0.19012495760142856,0.0,0.0,0.0
PERSISTENT_FAILURE,2,16,4,0.9339473684210543,0.9339473684210543,0.9617257422535777,0.19012495760142856,0.0,0.0,47.89473684210526,47.89473684210526,0.3192982456140351,0.3192982456140351,45.36199847114256,39.47927386779305,0.0,0.0,0.0,0.0,0.0,0.0,-5.882724603349516,-0.7716007846521491,0.0,0.0,0.0,0.0
PERSISTENT_FAILURE,3,17,1,3.5100000000000096,3.5100000000000096,6.050992939977853,2.4896334952317245,1.005911252033836,0.14335713423213792,180.0,180.0,0.6,0.6,81.16216142598402,71.74590128884661,0.15874995545736378,0.1411110715176567,0.0,0.0,0.0,0.0,-9.416260137137414,-3.5613594447461283,-0.8625541178016981,-0.017638883939707084,0.0,0.0
PERSISTENT_FAILURE,3,17,2,2.3263157894736772,2.3105330543521507,1.0255661970935137,0.10054160519977744,6.26079010265022,2.107460720303336,119.29824561403508,118.48887458216196,0.5964912280701754,0.5859649122807018,42.92264977663977,37.62458343944621,0.07845701209545598,0.07845701209545598,0.0,0.0,-0.015782735121526503,-0.8093710318731269,-5.298066337193561,-0.9250245918937363,-4.153329382346884,0.0,-0.010526315789473606,0.0
PERSISTENT_FAILURE,3,17,3,1.280842105263155,1.2562105263157868,0.17422723817610564,0.3576082934659531,2.050540404683006,2.847902872107819,65.6842105263158,64.42105263157895,0.5473684210526316,0.5368421052631579,28.789362909493118,17.2940583470194,0.033385195298856425,0.04451359373180857,0.0,0.0,-0.024631578947368116,-1.2631578947368496,-11.495304562473716,0.18338105528984744,0.7973624674248128,0.011128398432952144,-0.010526315789473717,0.0
PERSISTENT_FAILURE,3,17,4,1.6934210526315836,1.744736842105268,3.094797839015565,2.3323977297907614,1.028342454895971,0.18146039704492264,86.84210526315789,89.47368421052632,0.5789473684210527,0.5964912280701754,46.5877279639652,40.859098188563365,0.07318835939143888,0.09148544923929859,0.0,0.0,0.051315789473684426,2.631578947368425,-5.728629775401835,-0.7624001092248034,-0.8468820578510483,0.018297089847859715,0.01754385964912275,0.0
PERSISTENT_FAILURE,3,18,1,3.4987328590519735,3.4960836219737277,0.07764420762047171,0.10848704349394,0.0,0.0,179.4221979001007,179.28633958839578,0.5964912280701754,0.5964912280701754,80.35703972203311,70.95309818814545,0.14287495991162746,0.1269999643658911,0.0,0.0,-0.002649237078245825,-0.13585831170493634,-9.40394153388766,0.030842835873468297,0.0,-0.015874995545736376,0.0,0.0
PERSISTENT_FAILURE,3,18,2,2.1503050423377634,2.1347368421052573,0.1316331274951238,0.0,0.17195684098198197,0.1410531241909265,110.27205345321896,109.47368421052632,0.5508771929824562,0.5473684210526316,43.22158174295398,37.8072177948237,0.05230467473030399,0.05230467473030399,0.0,0.0,-0.015568200232506157,-0.7983692426926439,-5.41436394813028,-0.1316331274951238,-0.03090371679105547,0.0,-0.0035087719298245723,0.0
PERSISTENT_FAILURE,3,18,3,1.1658947368421035,1.1658947368421035,0.0,0.1331088881090081,0.15489066215359604,0.10848704349394,59.78947368421053,59.78947368421053,0.4982456140350877,0.4982456140350877,27.383417949524805,16.07631995509551,0.06085842893020703,0.06955249020595089,0.0,0.0,0.0,0.0,-11.307097994429295,0.1331088881090081,-0.04640361865965603,0.008694061275743861,0.0,0.0
PERSISTENT_FAILURE,3,18,4,1.691217918814806,1.744736842105268,0.12027454625381573,0.007944236081918422,0.002704378233833221,0.0,86.7291240417847,89.47368421052632,0.5719298245614035,0.5964912280701754,46.11578380126427,40.34751439807792,0.065869523452295,0.08233690431536876,0.0,0.0,0.05351892329046204,2.7445601687416143,-5.768269403186352,-0.1123303101718973,-0.002704378233833221,0.016467380863073755,0.024561403508771895,0.0
PERSISTENT_FAILURE,3,19,1,3.1114975139899497,3.202105263157903,0.19768521766927344,0.08171001450599227,0.0,0.11648796907361754,159.56397507640727,164.21052631578948,0.5298245614035088,0.5473684210526316,80.73508722898002,71.18884298595634,0.08511392897770372,0.08466664291059395,0.0,0.0,0.09060774916795333,4.646551239382205,-9.54624424302368,-0.11597520316328117,0.11648796907361754,-0.00044728606710976726,0.01754385964912286,0.0
PERSISTENT_FAILURE,3,19,2,1.9039042986472914,1.8378929239007225,0.1221171607165442,0.0,0.16519259966196642,0.3296264190210621,97.63611787934853,94.25091917439626,0.48771929824561405,0.47017543859649125,43.87504436096471,38.10811805801221,0.034869783153536,0.034869783153536,0.0,0.0,-0.06601137474656893,-3.3851987049522734,-5.766926302952498,-0.1221171607165442,0.16443381935909568,0.0,-0.017543859649122806,0.0
PERSISTENT_FAILURE,3,19,3,1.1002105263157884,1.1002105263157884,0.03287978163976888,0.02365935562437112,0.17130183117320433,0.13015180158894105,56.421052631578945,56.421052631578945,0.47017543859649125,0.47017543859649125,26.169952295116016,14.902608559403795,0.05477258603718632,0.06259724118535578,0.0,0.0,0.0,0.0,-11.26734373571222,-0.00922042601539776,-0.04115002958426328,0.007824655148169463,0.0,0.0
PERSISTENT_FAILURE,3,19,4,1.658646864531256,1.7139473684210573,0.10592943152612842,0.47089681955325724,0.1221171607165442,0.0,85.05881356570521,87.89473684210526,0.5649122807017544,0.5859649122807018,46.23775477024801,41.02284867360385,0.04391301563486316,0.05489126954357895,0.0,0.0,0.055300503889801345,2.8359232764000524,-5.214906096644157,0.3649673880271288,-0.1221171607165442,0.01097825390871579,0.021052631578947434,0.0
PERSISTENT_FAILURE,3,20,1,2.9890288643168104,2.853157894736849,0.04619599018531898,0.07413807284667578,0.0,0.0,153.2835315034258,146.31578947368422,0.49122807017543857,0.48771929824561405,81.96069324966767,72.30652011972556,0.05226335982135439,0.05226335982135439,0.0,0.0,-0.13587096957996136,-6.967742029741572,-9.654173129942109,0.027942082661356803,0.0,0.0,-0.003508771929824517,0.0
PERSISTENT_FAILURE,3,20,2,1.8142678599620419,1.8113173363785906,0.20351473295561265,0.0,0.3286339775103202,0.10728807882106821,93.03937743395109,92.88806853223564,0.45964912280701753,0.45614035087719296,44.65866829510363,38.90662263430113,0.026152337365151997,0.026152337365151997,0.0,0.0,-0.00295052358345127,-0.15130890171545275,-5.7520456608025015,-0.20351473295561265,-0.22134589868925197,0.0,-0.0035087719298245723,0.0
PERSISTENT_FAILURE,3,20,3,0.5069424725060544,0.5182357140874192,0.0,0.0007295163628870948,0.24852839496634738,0.07413807284667578,25.997049872105304,26.576190466021473,0.014035087719298246,0.017543859649122806,24.978196951861648,13.902482732978749,0.036515057358124214,0.04173149412357052,0.0,0.0,0.011293241581364799,0.5791405939161685,-11.075714218882899,0.0007295163628870948,-0.1743903221196716,0.005216436765446308,0.00350877192982456,0.0
PERSISTENT_FAILURE,3,20,4,1.6031247410882228,1.702098752010208,0.32877119299209245,0.10655856245818111,0.0013195436563565087,0.0,82.21152518401122,87.28711548770274,0.5473684210526316,0.5789473684210527,47.25603826085763,41.92580004060328,0.026347809380917984,0.03293476172614748,0.0,0.0,0.09897401092198521,5.075590303691513,-5.330238220254351,-0.22221263053391133,-0.0013195436563565087,0.006586952345229498,0.03157894736842104,0.0
PERSISTENT_FAILURE,3,21,1,3.0552552017130905,2.9850835631218393,0.1291791345987635,0.0,0.02595008476309505,0.0892182582664049,156.67975393400425,153.08120836522215,0.519298245614035,0.5017543859649123,83.76196337585573,73.84517129922015,0.03919751986601572,0.03919751986601572,0.0,0.0,-0.0701716385912512,-3.5985455687821,-9.916792076635573,-0.1291791345987635,0.06326817350330985,0.0,-0.01754385964912275,0.0
PERSISTENT_FAILURE,3,21,2,1.8779683629566049,1.808492539445486,0.1572161840544821,0.0892182582664049,0.16092610335325508,0.0,96.30606989521073,92.74320715105078,0.47368421052631576,0.45614035087719296,45.93065124351073,40.20065031116779,0.01884251717178223,0.017434891576768,0.0,0.0,-0.0694758235111188,-3.5628627441599434,-5.730000932342939,-0.06799792578807719,-0.16092610335325508,-0.0014076255950142315,-0.017543859649122806,0.0
PERSISTENT_FAILURE,3,21,3,0.2573904651784779,0.2675975129594303,0.03500758605437537,0.0,0.23022770787076124,0.020483354441749476,13.199511034793748,13.722949382534889,0.014035087719298246,0.017543859649122806,24.07358768136101,13.186294902144047,0.02434337157208283,0.02782099608238038,0.0,0.0,0.010207047780952383,0.5234383477411413,-10.887292779216962,-0.03500758605437537,-0.20974435342901177,0.0034776245102975493,0.00350877192982456,0.0
PERSISTENT_FAILURE,3,21,4,1.652368421052636,1.7036842105263204,0.18008166056481562,0.020483354441749476,0.08438066928532527,0.0,84.73684210526316,87.36842105263158,0.5649122807017544,0.5824561403508772,48.31988799832904,42.97068814496947,0.019760857035688476,0.024701071294610598,0.0,0.0,0.051315789473684426,2.6315789473684106,-5.349199853359565,-0.15959830612306614,-0.08438066928532527,0.004940214258922122,0.01754385964912286,0.0
PERSISTENT_FAILURE,3,22,1,3.489473684210536,3.45561754863107,0.4461035328925955,0.06683228875979544,0.0,0.09264042518481298,178.94736842105263,177.2111563400544,0.5964912280701754,0.5894736842105263,86.79599763604068,76.3701712945187,0.029398139899511802,0.026131679910677157,0.0,0.0,-0.033856135579465985,-1.7362120809982287,-10.425826341521983,-0.3792712441328001,0.09264042518481298,-0.0032664599888346454,-0.007017543859649145,0.0
PERSISTENT_FAILURE,3,22,2,2.138261780384159,2.0464840235464727,0.035554213411941406,0.04734626212620597,0.6140354953480527,0.08617471153190237,109.65445027611104,104.94789864340915,0.543859649122807,0.512280701754386,47.18967986225965,41.90646432488572,0.009807126511932,0.008717445788384,0.0,0.0,-0.0917777568376863,-4.706551632701888,-5.283215537373934,0.011792048714264564,-0.5278607838161503,-0.0010896807235480001,-0.03157894736842104,0.0
PERSISTENT_FAILURE,3,22,3,0.5429277117636861,0.5445545719841931,0.0,0.0,0.2053967515389477,0.12759066609185757,27.842446757112068,27.925875486368852,0.007017543859649123,0.017543859649122806,23.831050873268083,13.025277614424912,0.01460602294324971,0.01669259764942824,0.0,0.0,0.0016268602205069538,0.08342872925678435,-10.805773258843171,0.0,-0.07780608544709014,0.0020865747061785296,0.010526315789473682,0.0
PERSISTENT_FAILURE,3,22,4,1.662631578947373,1.724210526315794,0.3733287139944049,0.23957351404877747,0.035554213411941406,0.04734626212620597,85.26315789473684,88.42105263157895,0.5684210526315789,0.5894736842105263,49.86414762795177,44.43427294947339,0.013173904690458973,0.016467380863073717,0.0,0.0,0.06157894736842118,3.1578947368421098,-5.4298746784783845,-0.13375519994562746,0.011792048714264564,0.0032934761726147437,0.021052631578947323,0.0
PERSISTENT_FAILURE,3,23,1,3.7293767848289097,3.5100000000000096,0.19125027187251084,0.1346129710613027,0.029828345952142562,0.0,191.25009152968727,180.0,0.6280701754385964,0.6,90.23602486833074,79.56237955712633,0.014699069949755901,0.013065839955338578,0.0,0.0,-0.2193767848289001,-11.250091529687268,-10.67364531120441,-0.05663730081120813,-0.029828345952142562,-0.0016332299944173227,-0.028070175438596467,0.0
PERSISTENT_FAILURE,3,23,2,2.3399999999999928,2.3377122225207962,0.016889723868943437,0.0,0.012636090858535088,0.15351673676869476,120.0,119.88267807798992,0.6,0.5964912280701754,49.23209193484713,43.788818250214895,0.008717445788384,0.008717445788384,0.0,0.0,-0.0022877774791965066,-0.11732192201007763,-5.4432736846322385,-0.016889723868943437,0.14088064591015967,0.0,-0.0035087719298245723,0.0
PERSISTENT_FAILURE,3,23,3,0.7756953852019256,0.7799128685873926,0.029828345952142562,0.07704066395883474,0.24371873676210656,0.11384769340773011,39.77925052317581,39.99553172243049,0.0,0.0035087719298245615,24.006144022114924,13.383062657822375,0.009737348628833147,0.011128398432952168,0.0,0.0,0.0042174833854670135,0.2162811992546807,-10.623081364292549,0.04721231800669218,-0.12987104335437644,0.0013910498041190215,0.0035087719298245615,0.0
PERSISTENT_FAILURE,3,23,4,2.2938151248183134,1.744736842105268,0.04821483187918736,0.0557107951562874,0.0,0.0,117.63154486247781,89.47368421052632,0.7614035087719299,0.5964912280701754,51.952762890256544,45.98313560132666,0.007318835939143889,0.009148544923929861,0.0,0.0,-0.5490782827130454,-28.157860651951495,-5.969627288929885,0.007495963277100039,0.0,0.0018297089847859726,-0.16491228070175445,0.0
PERSISTENT_FAILURE,3,24,1,5.788421052631556,4.65947368421052,1.5509414978966976,0.02647720439960681,0.0,0.15459691159672317,296.8421052631579,238.94736842105263,0.9894736842105263,0.7964912280701755,97.12461594039978,83.64132882568637,0.014699069949755901,0.013065839955338578,0.0,0.0,-1.1289473684210352,-57.89473684210529,-13.483287114713406,-1.5244642934970907,0.15459691159672317,-0.0016332299944173227,-0.1929824561403508,0.0
PERSISTENT_FAILURE,3,24,2,2.767205546759506,2.695789473684201,0.013992845607550385,0.0,1.2833794128315261,0.27681071299284093,141.90797675689822,138.24561403508773,0.6912280701754386,0.6912280701754386,50.12622779353725,45.60411389006068,0.017434891576768,0.017434891576768,0.0,0.0,-0.07141607307530462,-3.6623627218104957,-4.522113903476566,-0.013992845607550385,-1.0065686998386851,0.0,0.0,0.0
PERSISTENT_FAILURE,3,24,3,2.0526315789473637,1.7181945460519528,0.1457220622801035,0.1671398362932114,0.30780313405049736,0.3952017437143985,105.26315789473684,88.11254082317747,0.8771929824561403,0.7298245614035088,25.70333860651943,14.680534898582692,0.004868674314416562,0.005564199216476071,0.0,0.0,-0.33443703289541094,-17.150617071559367,-11.022803707936738,0.021417774013107904,0.08739860966390112,0.000695524902059509,-0.14736842105263148,0.0
PERSISTENT_FAILURE,3,24,4,2.914736842105251,2.565789473684204,0.08575913297757404,0.6329923276111442,0.2052329918799014,0.0,149.47368421052633,131.57894736842104,0.9964912280701754,0.8771929824561403,54.49461117906657,48.930332417213975,0.007318835939143889,0.009148544923929861,0.0,0.0,-0.3489473684210469,-17.89473684210529,-5.5642787618525915,0.5472331946335702,-0.2052329918799014,0.0018297089847859726,-0.11929824561403513,0.0
PERSISTENT_FAILURE,4,25,1,5.7819767441860295,5.125039384564168,4.0436508718676345,3.3789128612503134,1.7448376561298669,0.5422556824465742,296.51162790697674,262.8225325417526,0.9883720930232558,0.8643410852713178,99.19259232380848,86.52437027113929,0.18402324006864965,0.15876514829452126,0.0,0.0,-0.6569373596218613,-33.68909536522415,-12.668222052669194,-0.6647380106173211,-1.2025819736832926,-0.025258091774128383,-0.12403100775193798,0.0
PERSISTENT_FAILURE,4,25,2,3.29534883720929,3.370930232558127,2.991248587837982,0.49113852200267255,6.830084857707204,6.126372177878103,168.9922480620155,172.86821705426357,0.8449612403100775,0.8643410852713178,48.7079580652523,41.07574780829216,0.050556117290192104,0.044984084742811015,0.0,0.0,0.0755813953488369,3.875968992248062,-7.632210256960143,-2.5001100658353095,-0.7037126798291009,-0.0055720325473810894,0.019379844961240345,0.0
PERSISTENT_FAILURE,4,25,3,2.1404651162790627,2.113255813953481,0.6919889611500516,0.16363016275030065,5.653209193241122,3.494095883668614,109.76744186046511,108.37209302325581,0.9147286821705426,0.9031007751937985,21.44241398209019,12.43217313137725,0.028427558496967136,0.027659246105157215,0.0,0.0,-0.027209302325581497,-1.3953488372092977,-9.010240850712941,-0.528358798399751,-2.159113309572508,-0.0007683123918099215,-0.011627906976744096,0.0
PERSISTENT_FAILURE,4,25,4,2.90232558139534,2.599510181811225,6.611047286011869,6.4030491821223565,0.10980399978934556,0.27400698413235014,148.8372093023256,133.3082144518579,0.9922480620155039,0.8875968992248062,60.20685258743004,53.82202093279501,0.1051018881958452,0.09499593740778317,0.0,0.0,-0.30281539958411496,-15.528994850467683,-6.384831654635029,-0.2079981038895129,0.16420298434300457,-0.010105950788062035,-0.10465116279069764,0.0
PERSISTENT_FAILURE,4,26,1,5.667021142796398,5.03824907511625,0.4643125022432481,0.2783901591269278,0.702636010685799,0.0,290.6164688613546,258.37174744185927,0.9534883720930233,0.8565891472868217,104.24942215543997,91.45841709831912,0.09360274568647847,0.08287814134539899,0.0,0.0,-0.6287720676801483,-32.244721419495306,-12.791005057120856,-0.18592234311632028,-0.702636010685799,-0.010724604341079483,-0.09689922480620161,0.0
PERSISTENT_FAILURE,4,26,2,3.275227174993805,3.421791537046454,0.26870740517334535,0.01474053651051407,0.4567028679477068,0.35600583270523717,167.96036794840086,175.4764890793059,0.8178294573643411,0.8604651162790697,51.53518688855077,43.890252574831244,0.050556117290192104,0.04453753189850256,0.0,0.0,0.1465643620526489,7.516121130905049,-7.644934313719524,-0.2539668686628313,-0.10069703524246965,-0.006018585391689542,0.04263565891472865,0.0
PERSISTENT_FAILURE,4,26,3,2.1135447032876,2.1597662549552705,0.0,0.0,0.2988934052935475,0.12968223680989338,108.38690786090294,110.7572438438604,0.8875968992248062,0.9031007751937985,22.912707117768548,14.12225418119697,0.052091031858206,0.05644622584824322,0.0,0.0,0.046221551667670724,2.3703359829574566,-8.790452936571578,0.0,-0.16921116848365414,0.004355193990037219,0.015503875968992276,0.0
PERSISTENT_FAILURE,4,26,4,2.8939437748467642,2.621037814484563,0.7252123765104597,0.19255737387768876,0.0,0.0,148.40737306906527,134.41219561459317,0.9883720930232558,0.8914728682170543,63.61746765259932,56.4223805595292,0.052192444144092444,0.04749796870389162,0.0,0.0,-0.27290596036220105,-13.995177454472099,-7.195087093070121,-0.5326550026327709,0.0,-0.004694475440200824,-0.0968992248062015,0.0
PERSISTENT_FAILURE,4,27,1,5.631413338444517,5.1092299537692645,0.07950571654682001,0.40330749902258384,0.07713092216483824,0.10771935921915776,288.79042761254004,262.0117925009883,0.9612403100775194,0.8449612403100775,109.50975135989205,96.47895136704236,0.09201162003432482,0.08118672355969837,0.0,0.0,-0.5221833846752526,-26.77863511155175,-13.030799992849694,0.32380178247576386,0.030588437054319517,-0.01082489647462645,-0.11627906976744196,0.0
PERSISTENT_FAILURE,4,27,2,3.2637544072963,3.30117634722784,0.0,0.0,0.0,0.0954860131437363,167.37202088699036,169.29109472963344,0.8294573643410853,0.8217054263565892,54.538938406926206,46.829921434602696,0.050556117290192104,0.04453753189850256,0.0,0.0,0.037421939931540305,1.919073842643087,-7.709016972323511,0.0,0.0954860131437363,-0.006018585391689542,-0.007751937984496138,0.0
PERSISTENT_FAILURE,4,27,3,2.0760653862688234,2.1500886226936737,0.0,0.0,0.07950571654682001,0.21165924281741638,106.46489160352984,110.26095500993235,0.8798449612403101,0.9108527131782945,24.73946974890054,15.890886522483234,0.028427558496967136,0.028427558496967136,0.0,0.0,0.07402323642485031,3.79606340640251,-8.848583226417306,0.0,0.13215352627059637,0.0,0.03100775193798444,0.0
PERSISTENT_FAILURE,4,27,4,2.8909883720930147,2.627207056956406,0.07713092216483824,0.2996518304067607,0.0,0.2880947142490341,148.25581395348837,134.72856702340565,0.9883720930232558,0.8953488372093024,66.37740436062312,58.847909171015225,0.05255094409792264,0.04749796870389162,0.0,0.0,-0.26378131513660863,-13.527246930082725,-7.529495189607893,0.22252090824192244,0.2880947142490341,-0.005052975394031017,-0.09302325581395343,0.0
PERSISTENT_FAILURE,4,28,1,5.775924477571011,5.044287993488796,0.23162377653361887,0.06601292001581212,0.0008379309558634071,0.04008904281291628,296.2012552600528,258.6814355635283,0.9844961240310077,0.8527131782945736,115.14480690407882,101.1666835622973,0.09381576944676256,0.08299087297213611,0.0,0.0,-0.7316364840822152,-37.51981969652451,-13.978123341781526,-0.16561085651780677,0.03925111185705287,-0.01082489647462645,-0.13178294573643412,0.0
PERSISTENT_FAILURE,4,28,2,3.295844907726741,3.3523974868028183,0.04649189143967789,0.0,0.0,0.07481733226461405,169.01768757573092,171.91781983604258,0.8449612403100775,0.8527131782945736,57.35645455993721,49.57545864051553,0.09629736626703257,0.08907506379700512,0.0,0.0,0.05655257907607725,2.900132260311665,-7.7809959194216844,-0.04649189143967789,0.07481733226461405,-0.007222302470027447,0.007751937984496138,0.0
PERSISTENT_FAILURE,4,28,3,2.1264386459941207,2.111079699648364,0.0,0.0,0.3492890960749158,0.06407244635823915,109.04813569200658,108.26049741786524,0.8992248062015504,0.8798449612403101,26.346822260229793,17.767328424791565,0.028427558496967136,0.027659246105157215,0.0,0.0,-0.015358946345756852,-0.7876382741413437,-8.579493835438228,0.0,-0.28521664971667665,-0.0007683123918099215,-0.019379844961240345,0.0
