intensity_a,loc,lf,beta_transport_risk,gamma_transport_availability,alpha_loh_activation,notes
5,5,5,0.4038095238095238,0.5961904761904762,0.0,"v2 full-state parameterized beta; beta is transport friction, not absorbing"
5,5,6,0.5047619047619049,0.49523809523809514,0.0,"v2 full-state parameterized beta; beta is transport friction, not absorbing"
5,5,7,0.6057142857142856,0.39428571428571435,0.0,"v2 full-state parameterized beta; beta is transport friction, not absorbing"
5,5,8,0.7066666666666667,0.29333333333333333,0.0,"v2 full-state parameterized beta; beta is transport friction, not absorbing"
5,6,1,0.0,1.0,0.0,"v2 full-state parameterized beta; beta is transport friction, not absorbing"
5,6,2,0.10761904761904761,0.8923809523809524,0.0,"v2 full-state parameterized beta; beta is transport friction, not absorbing"
5,6,3,0.21523809523809523,0.7847619047619048,0.0,"v2 full-state parameterized beta; beta is transport friction, not absorbing"
5,6,4,0.32285714285714284,0.6771428571428572,0.0,"v2 full-state parameterized beta; beta is transport friction, not absorbing"
5,6,5,0.43047619047619046,0.5695238095238095,0.0,"v2 full-state parameterized beta; beta is transport friction, not absorbing"
5,6,6,0.5380952380952382,0.4619047619047618,0.0,"v2 full-state parameterized beta; beta is transport friction, not absorbing"
5,6,7,0.6457142857142857,0.3542857142857143,0.0,"v2 full-state parameterized beta; beta is transport friction, not absorbing"
5,6,8,0.7533333333333334,0.2466666666666666,0.0,"v2 full-state parameterized beta; beta is transport friction, not absorbing"
5,7,1,0.0,1.0,0.0,"v2 full-state parameterized beta; beta is transport friction, not absorbing"
5,7,2,0.11428571428571428,0.8857142857142857,0.0,"v2 full-state parameterized beta; beta is transport friction, not absorbing"
5,7,3,0.22857142857142856,0.7714285714285715,0.0,"v2 full-state parameterized beta; beta is transport friction, not absorbing"
5,7,4,0.34285714285714286,0.6571428571428571,0.0,"v2 full-state parameterized beta; beta is transport friction, not absorbing"
5,7,5,0.45714285714285713,0.5428571428571429,0.0,"v2 full-state parameterized beta; beta is transport friction, not absorbing"
5,7,6,0.5714285714285715,0.4285714285714285,0.0,"v2 full-state parameterized beta; beta is transport friction, not absorbing"
5,7,7,0.6857142857142857,0.3142857142857143,0.0,"v2 full-state parameterized beta; beta is transport friction, not absorbing"
5,7,8,0.8,0.19999999999999996,0.0,"v2 full-state parameterized beta; beta is transport friction, not absorbing"
6,1,1,0.0,1.0,0.0,"v2 full-state parameterized beta; beta is transport friction, not absorbing"
6,1,2,0.09285714285714286,0.9071428571428571,0.0,"v2 full-state parameterized beta; beta is transport friction, not absorbing"
6,1,3,0.18571428571428572,0.8142857142857143,0.0,"v2 full-state parameterized beta; beta is transport friction, not absorbing"
6,1,4,0.2785714285714286,0.7214285714285714,0.0,"v2 full-state parameterized beta; beta is transport friction, not absorbing"
6,1,5,0.37142857142857144,0.6285714285714286,0.0,"v2 full-state parameterized beta; beta is transport friction, not absorbing"
6,1,6,0.4642857142857143,0.5357142857142857,0.0,"v2 full-state parameterized beta; beta is transport friction, not absorbing"
6,1,7,0.5571428571428572,0.44285714285714284,0.0,"v2 full-state parameterized beta; beta is transport friction, not absorbing"
6,1,8,0.65,0.35,0.0,"v2 full-state parameterized beta; beta is transport friction, not absorbing"
6,2,1,0.0,1.0,0.0,"v2 full-state parameterized beta; beta is transport friction, not absorbing"
6,2,2,0.10119047619047619,0.8988095238095238,0.0,"v2 full-state parameterized beta; beta is transport friction, not absorbing"
6,2,3,0.20238095238095238,0.7976190476190477,0.0,"v2 full-state parameterized beta; beta is transport friction, not absorbing"
6,2,4,0.30357142857142855,0.6964285714285714,0.0,"v2 full-state parameterized beta; beta is transport friction, not absorbing"
6,2,5,0.40476190476190477,0.5952380952380952,0.0,"v2 full-state parameterized beta; beta is transport friction, not absorbing"
6,2,6,0.505952380952381,0.49404761904761896,0.0,"v2 full-state parameterized beta; beta is transport friction, not absorbing"
6,2,7,0.6071428571428571,0.3928571428571429,0.0,"v2 full-state parameterized beta; beta is transport friction, not absorbing"
6,2,8,0.7083333333333334,0.29166666666666663,0.0,"v2 full-state parameterized beta; beta is transport friction, not absorbing"
6,3,1,0.0,1.0,0.0,"v2 full-state parameterized beta; beta is transport friction, not absorbing"
6,3,2,0.10952380952380952,0.8904761904761904,0.0,"v2 full-state parameterized beta; beta is transport friction, not absorbing"
6,3,3,0.21904761904761905,0.780952380952381,0.0,"v2 full-state parameterized beta; beta is transport friction, not absorbing"
6,3,4,0.32857142857142857,0.6714285714285715,0.0,"v2 full-state parameterized beta; beta is transport friction, not absorbing"
6,3,5,0.4380952380952381,0.5619047619047619,0.0,"v2 full-state parameterized beta; beta is transport friction, not absorbing"
6,3,6,0.5476190476190477,0.45238095238095233,0.0,"v2 full-state parameterized beta; beta is transport friction, not absorbing"
6,3,7,0.6571428571428571,0.34285714285714286,0.0,"v2 full-state parameterized beta; beta is transport friction, not absorbing"
6,3,8,0.7666666666666667,0.23333333333333328,0.0,"v2 full-state parameterized beta; beta is transport friction, not absorbing"
6,4,1,0.0,1.0,0.0,"v2 full-state parameterized beta; beta is transport friction, not absorbing"
6,4,2,0.11785714285714284,0.8821428571428571,0.0,"v2 full-state parameterized beta; beta is transport friction, not absorbing"
6,4,3,0.23571428571428568,0.7642857142857143,0.0,"v2 full-state parameterized beta; beta is transport friction, not absorbing"
6,4,4,0.35357142857142854,0.6464285714285715,0.0,"v2 full-state parameterized beta; beta is transport friction, not absorbing"
6,4,5,0.47142857142857136,0.5285714285714287,0.0,"v2 full-state parameterized beta; beta is transport friction, not absorbing"
6,4,6,0.5892857142857143,0.4107142857142857,0.0,"v2 full-state parameterized beta; beta is transport friction, not absorbing"
6,4,7,0.7071428571428571,0.2928571428571429,0.0,"v2 full-state parameterized beta; beta is transport friction, not absorbing"
6,4,8,0.825,0.17500000000000004,0.0,"v2 full-state parameterized beta; beta is transport friction, not absorbing"
6,5,1,0.0,1.0,0.0,"v2 full-state parameterized beta; beta is transport friction, not absorbing"
6,5,2,0.1261904761904762,0.8738095238095238,0.0,"v2 full-state parameterized beta; beta is transport friction, not absorbing"
6,5,3,0.2523809523809524,0.7476190476190476,0.0,"v2 full-state parameterized beta; beta is transport friction, not absorbing"
6,5,4,0.37857142857142856,0.6214285714285714,0.0,"v2 full-state parameterized beta; beta is transport friction, not absorbing"
6,5,5,0.5047619047619047,0.49523809523809526,0.0,"v2 full-state parameterized beta; beta is transport friction, not absorbing"
6,5,6,0.6309523809523809,0.36904761904761907,0.0,"v2 full-state parameterized beta; beta is transport friction, not absorbing"
6,5,7,0.7571428571428571,0.24285714285714288,0.0,"v2 full-state parameterized beta; beta is transport friction, not absorbing"
6,5,8,0.8833333333333333,0.1166666666666667,0.0,"v2 full-state parameterized beta; beta is transport friction, not absorbing"
6,6,1,0.0,1.0,0.0,"v2 full-state parameterized beta; beta is transport friction, not absorbing"
6,6,2,0.13452380952380952,0.8654761904761905,0.0,"v2 full-state parameterized beta; beta is transport friction, not absorbing"
6,6,3,0.26904761904761904,0.730952380952381,0.0,"v2 full-state parameterized beta; beta is transport friction, not absorbing"
6,6,4,0.4035714285714285,0.5964285714285715,0.0,"v2 full-state parameterized beta; beta is transport friction, not absorbing"
6,6,5,0.5380952380952381,0.46190476190476193,0.0,"v2 full-state parameterized beta; beta is transport friction, not absorbing"
6,6,6,0.6726190476190477,0.32738095238095233,0.0,"v2 full-state parameterized beta; beta is transport friction, not absorbing"
6,6,7,0.807142857142857,0.19285714285714295,0.0,"v2 full-state parameterized beta; beta is transport friction, not absorbing"
6,6,8,0.9416666666666667,0.05833333333333335,0.0,"v2 full-state parameterized beta; beta is transport friction, not absorbing"
6,7,1,0.0,1.0,0.0,"v2 full-state parameterized beta; beta is transport friction, not absorbing"
6,7,2,0.14285714285714285,0.8571428571428572,0.0,"v2 full-state parameterized beta; beta is transport friction, not absorbing"
6,7,3,0.2857142857142857,0.7142857142857143,0.0,"v2 full-state parameterized beta; beta is transport friction, not absorbing"
6,7,4,0.42857142857142855,0.5714285714285714,0.0,"v2 full-state parameterized beta; beta is transport friction, not absorbing"
6,7,5,0.5714285714285714,0.4285714285714286,0.0,"v2 full-state parameterized beta; beta is transport friction, not absorbing"
6,7,6,0.7142857142857143,0.2857142857142857,0.0,"v2 full-state parameterized beta; beta is transport friction, not absorbing"
6,7,7,0.8571428571428571,0.1428571428571429,0.0,"v2 full-state parameterized beta; beta is transport friction, not absorbing"
6,7,8,0.95,0.050000000000000044,0.0,"v2 full-state parameterized beta; beta is transport friction, not absorbing"
