method,path_id,state,decision_stage,current_k,current_a,current_loc,current_lf,history_node_id,selection_reason,terminal_gap_kg,node_oos_path_count,future_terminal_state_count,realized_terminal_state_probability,positive_target_modal_top_site,positive_target_modal_top_site_probability,conditional_max_site_target_range_kg,inventory_vs_realized_target_distribution_l1,site,x_site_kg,realized_target_kg,node_conditional_mean_target_kg,total_cut_count,active_cut_count,active_cut_rhs,chosen_cut_row,chosen_cut_slope,chosen_marginal_value_of_1kg_inventory,chosen_marginal_value_rank,active_marginal_value_min,active_marginal_value_max,active_marginal_value_mean,realized_target_rank,node_conditional_mean_target_rank,chosen_marginal_minus_other_sites_mean,positive_marginal_value_flag,active_rhs_reconstruction_residual
chi2_eta003,2719,14,3,69,2,2,5,t3_k69,largest_terminal_gap_distinct_latest_information_node,51.599374062704,295,17,0.00677966101694915,1,0.941176470588235,245.768350802666,0.197679600353366,2,73.7990228565253,32.7305207407448,20.2039021077273,1198,22,9968.13144292133,980,-85.8123398190511,85.8123398190511,4,85.8123398190511,93.8043398190511,86.1756125463238,3,3,-17.541798615547,1,0
chi2_eta003,2719,14,3,69,2,2,5,t3_k69,largest_terminal_gap_distinct_latest_information_node,51.599374062704,295,17,0.00677966101694915,1,0.941176470588235,245.768350802666,0.197679600353366,3,19.1318575622912,9.81917939576067,5.74899123720928,1198,22,9968.13144292133,980,-87.9079446227592,87.9079446227592,3,86.7634210878084,87.9079446227592,87.4149447967035,4,4,-14.7476588772695,1,0
chi2_eta003,2719,14,3,69,2,2,5,t3_k69,largest_terminal_gap_distinct_latest_information_node,51.599374062704,295,17,0.00677966101694915,1,0.941176470588235,245.768350802666,0.197679600353366,4,69.5525548632337,52.6417371664842,20.2234546405166,1198,22,9968.13144292133,980,-108.753925354871,108.753925354871,2,107.565925354871,108.753925354871,108.537925354871,2,2,13.0469820988801,1,0
chi2_eta003,7671,14,3,84,2,4,4,t3_k84,largest_terminal_gap_distinct_latest_information_node,51.2926566777708,365,18,0.0164383561643836,1,0.87962962962963,252.702273520957,0.196706441479805,1,153.000375243545,204.293031921316,55.1778199697472,1198,3,9808.74362227408,1071,-103.404606366182,103.404606366182,1,103.191699246338,103.404606366182,103.293364181859,1,1,20.7198843269153,1,0
chi2_eta003,7671,14,3,84,2,4,4,t3_k84,largest_terminal_gap_distinct_latest_information_node,51.2926566777708,365,18,0.0164383561643836,1,0.87962962962963,252.702273520957,0.196706441479805,2,85.696867313433,32.7305207407448,18.181921074589,1198,3,9808.74362227408,1071,-75.6644779190949,75.6644779190949,4,75.536193939714,77.9735681257171,76.3914133281753,3,3,-16.266953602534,1,0
chi2_eta003,7671,14,3,84,2,4,4,t3_k84,largest_terminal_gap_distinct_latest_information_node,51.2926566777708,365,18,0.0164383561643836,1,0.87962962962963,252.702273520957,0.196706441479805,3,16.6084598990959,9.81917939576067,5.44871468474703,1198,3,9808.74362227408,1071,-77.0171517439897,77.0171517439897,3,77.0171517439897,78.9778814649154,77.6955009129909,4,4,-14.4633885026743,1,0
chi2_eta003,7671,14,3,84,2,4,4,t3_k84,largest_terminal_gap_distinct_latest_information_node,51.2926566777708,365,18,0.0164383561643836,1,0.87962962962963,252.702273520957,0.196706441479805,4,59.871390684588,52.6417371664842,18.4736684428779,1198,3,9808.74362227408,1071,-95.3725364547151,95.3725364547151,2,95.2529690813314,95.3725364547151,95.315072876315,2,2,10.010457778293,1,0
chi2_eta003,7815,14,3,61,2,1,5,t3_k61,largest_terminal_gap_distinct_latest_information_node,57.8057198198949,159,16,0.00628930817610063,1,0.936363636363636,245.768350802666,0.217371214662471,1,146.487312101421,204.293031921316,65.2935329179776,1198,3,10357.8352519963,1085,-114.468261940424,114.468261940424,1,114.468261940424,114.468261940424,114.468261940424,1,1,16.1758075844067,1,0
chi2_eta003,7815,14,3,61,2,1,5,t3_k61,largest_terminal_gap_distinct_latest_information_node,57.8057198198949,159,16,0.00628930817610063,1,0.936363636363636,245.768350802666,0.217371214662471,2,83.6659942773494,32.7305207407448,20.6475887396815,1198,3,10357.8352519963,1085,-88.7182742909391,88.7182742909391,4,88.7182742909391,90.7944302909391,89.4103262909391,3,2,-18.1575092815732,1,0
chi2_eta003,7815,14,3,61,2,1,5,t3_k61,largest_terminal_gap_distinct_latest_information_node,57.8057198198949,159,16,0.00628930817610063,1,0.936363636363636,245.768350802666,0.217371214662471,3,20.2729853352829,9.81917939576067,5.74192122016609,1198,3,10357.8352519963,1085,-95.7022742909391,95.7022742909391,3,95.7022742909391,95.7022742909391,95.7022742909391,4,4,-8.84550928157314,1,0
chi2_eta003,7815,14,3,61,2,1,5,t3_k61,largest_terminal_gap_distinct_latest_information_node,57.8057198198949,159,16,0.00628930817610063,1,0.936363636363636,245.768350802666,0.217371214662471,4,64.7508014266087,52.6417371664842,19.0094691618732,1198,3,10357.8352519963,1085,-110.456814486174,110.456814486174,2,110.456814486174,111.164970486174,110.692866486174,2,3,10.8272109787396,1,0
chi2_eta003,1529,19,5,214,4,6,6,t5_k214,largest_terminal_gap_distinct_latest_information_node,12.8036604251022,8,3,0.125,1,1,51.1843731811012,0.0283275634597358,1,243.153970969527,231.297621603105,242.807320173124,1198,4,41405.637297891,220,-1033.28,1033.28,1,874.16,1033.28,953.72,1,1,91.1466666666666,1,0
chi2_eta003,1529,19,5,214,4,6,6,t5_k214,largest_terminal_gap_distinct_latest_information_node,12.8036604251022,8,3,0.125,1,1,51.1843731811012,0.0283275634597358,2,114.218032803913,121.918688071935,106.930820607498,1198,4,41405.637297891,220,-958.4,958.4,3,958.4,1237.28,1028.12,3,3,-8.6933333333335,1,0
chi2_eta003,1529,19,5,214,4,6,6,t5_k214,largest_terminal_gap_distinct_latest_information_node,12.8036604251022,8,3,0.125,1,1,51.1843731811012,0.0283275634597358,3,44.9922799597377,50.0952851168181,41.9245619752392,1198,4,41405.637297891,220,-834.72,834.72,4,834.72,1237.28,1036,4,4,-173.6,1,0
chi2_eta003,1529,19,5,214,4,6,6,t5_k214,largest_terminal_gap_distinct_latest_information_node,12.8036604251022,8,3,0.125,1,1,51.1843731811012,0.0283275634597358,4,149.530817776519,139.650041540419,130.105496866691,1198,4,41405.637297891,220,-1033.28,1033.28,2,754.4,1033.28,893.84,2,2,91.1466666666666,1,0
chi2_eta003,5371,19,6,142,3,4,6,t6_k142,largest_terminal_gap_distinct_latest_information_node,10.8552150644057,13,8,0.0769230769230769,1,1,242.490845037318,0.0153021697613869,1,234.531627132872,231.297621603105,188.368509852039,1198,12,12715.6462442269,313,-431,431,1,251,431,326,1,1,160.166666666667,1,0
chi2_eta003,5371,19,6,142,3,4,6,t6_k142,largest_terminal_gap_distinct_latest_information_node,10.8552150644057,13,8,0.0769230769230769,1,1,242.490845037318,0.0153021697613869,2,121.918678398675,121.918688071935,79.2184680380246,1198,12,12715.6462442269,313,-251,251,3,251,326,307.25,3,3,-79.8333333333333,1,0
chi2_eta003,5371,19,6,142,3,4,6,t6_k142,largest_terminal_gap_distinct_latest_information_node,10.8552150644057,13,8,0.0769230769230769,1,1,242.490845037318,0.0153021697613869,3,44.7316246454212,50.0952851168181,26.8059084592273,1198,12,12715.6462442269,313,-235.5,235.5,4,235.5,326,288.791666666667,4,4,-100.5,1,0
chi2_eta003,5371,19,6,142,3,4,6,t6_k142,largest_terminal_gap_distinct_latest_information_node,10.8552150644057,13,8,0.0769230769230769,1,1,242.490845037318,0.0153021697613869,4,134.158496620671,139.650041540419,96.5800980202639,1198,12,12715.6462442269,313,-326,326,2,326,326,326,2,2,20.1666666666667,1,0
chi2_eta003,8650,19,5,222,4,7,6,t5_k222,largest_terminal_gap_distinct_latest_information_node,10.9409325282769,33,9,0.0606060606060606,1,1,109.078997891597,0.0276222407837327,1,247.336479639779,231.297621603105,237.251710425876,1198,3,33417.482566627,402,-779.84,779.84,4,764,779.84,769.28,1,1,-197.68,1,0
chi2_eta003,8650,19,5,222,4,7,6,t5_k222,largest_terminal_gap_distinct_latest_information_node,10.9409325282769,33,9,0.0606060606060606,1,1,109.078997891597,0.0276222407837327,2,112.744249555329,121.918688071935,103.569493588837,1198,3,33417.482566627,402,-1033.28,1033.28,1,752.16,1033.28,845.866666666667,3,3,140.24,1,0
chi2_eta003,8650,19,5,222,4,7,6,t5_k222,largest_terminal_gap_distinct_latest_information_node,10.9409325282769,33,9,0.0606060606060606,1,1,109.078997891597,0.0276222407837327,3,53.9308247858408,50.0952851168181,37.288531810639,1198,3,33417.482566627,402,-866,866,3,755.12,866,829.04,4,4,-82.8,1,0
chi2_eta003,8650,19,5,222,4,7,6,t5_k222,largest_terminal_gap_distinct_latest_information_node,10.9409325282769,33,9,0.0606060606060606,1,1,109.078997891597,0.0276222407837327,4,137.883547528748,139.650041540419,121.287317552971,1198,3,33417.482566627,402,-1033.28,1033.28,2,764,1033.28,943.52,2,2,140.24,1,0
