decision_stage,history_node_id,current_k,current_a,current_loc,current_lf,node_oos_path_count,future_terminal_state_id,future_outcome_kind,outcome_path_count,outcome_frequency,T1_kg,T2_kg,T3_kg,T4_kg,TerminalLOH_total_kg,target_top_site,target_ranking
3,t3_k84,84,2,4,4,365,10,terminal_state,7,0.0191780821917808,207.714537766758,86.042681642297,27.2746757992166,84.2813634386846,405.313258646956,1,1>2>4>3
3,t3_k84,84,2,4,4,365,11,terminal_state,4,0.010958904109589,202.228721913838,73.7990228568447,24.5479067527522,95.4648007624855,396.04045228592,1,1>4>2>3
3,t3_k84,84,2,4,4,365,12,terminal_state,2,0.00547945205479452,234.531627132872,39.2765472048076,16.3652905806895,92.1910086220283,382.364473540397,1,1>4>2>3
3,t3_k84,84,2,4,4,365,13,terminal_state,4,0.010958904109589,183.83696804374,85.3716494567399,16.3652799793359,69.5525548649856,355.126452344801,1,1>2>4>3
3,t3_k84,84,2,4,4,365,14,terminal_state,6,0.0164383561643836,204.293031921316,32.7305207407448,9.81917939576067,52.6417371664842,299.484469224306,1,1>4>2>3
3,t3_k84,84,2,4,4,365,16,terminal_state,2,0.00547945205479452,245.768350802666,136.921371377604,52.3694238524147,150,585.059146032685,1,1>4>2>3
3,t3_k84,84,2,4,4,365,18,terminal_state,2,0.00547945205479452,252.702273520957,124.532268421669,44.7317455611508,150,571.966287503776,1,1>4>2>3
3,t3_k84,84,2,4,4,365,19,terminal_state,1,0.00273972602739726,231.297621603105,121.918688071935,50.0952851168181,139.650041540419,542.961636332278,1,1>4>2>3
3,t3_k84,84,2,4,4,365,21,terminal_state,1,0.00273972602739726,215.20334957964,93.221622471828,24.547901451242,101.525074402858,434.497947905568,1,1>4>2>3
3,t3_k85,85,2,4,5,220,0,no_terminal_event,53,0.240909090909091,0,0,0,0,0,0,zero_target
3,t3_k85,85,2,4,5,220,1,terminal_state,9,0.0409090909090909,63.6167837525965,13.0921331708544,4.909665412351,30.5481142906031,112.166696626405,1,1>4>2>3
3,t3_k85,85,2,4,5,220,2,terminal_state,23,0.104545454545455,58.9150686076349,27.0027363942657,8.1826619672842,16.3652543612975,110.465721330482,1,1>2>4>3
3,t3_k85,85,2,4,5,220,3,terminal_state,23,0.104545454545455,69.666481390842,9.81885571292145,0,0,79.4853371037635,1,1>2>3>4
3,t3_k85,85,2,4,5,220,4,terminal_state,15,0.0681818181818182,33.2760597503793,13.0922205927513,4.90957965375079,16.3652705877819,67.6431305846633,1,1>4>2>3
3,t3_k85,85,2,4,5,220,5,terminal_state,20,0.0909090909090909,30.2757519474911,0,0,0,30.2757519474911,1,1>2>3>4
3,t3_k85,85,2,4,5,220,6,terminal_state,15,0.0681818181818182,0,0,0.71367875842609,0,0.71367875842609,3,3>1>2>4
3,t3_k85,85,2,4,5,220,7,terminal_state,35,0.159090909090909,0,0,0,0,0,0,zero_target
3,t3_k85,85,2,4,5,220,8,terminal_state,1,0.00454545454545455,195.980588261073,97.5192645430117,16.3652728831405,95.4481399001905,405.313265587416,1,1>2>4>3
3,t3_k85,85,2,4,5,220,9,terminal_state,6,0.0272727272727273,181.109015453749,85.6457634485623,28.3643588926193,110.194137130854,405.313274925785,1,1>4>2>3
3,t3_k85,85,2,4,5,220,10,terminal_state,5,0.0227272727272727,207.714537766758,86.042681642297,27.2746757992166,84.2813634386846,405.313258646956,1,1>2>4>3
3,t3_k85,85,2,4,5,220,11,terminal_state,1,0.00454545454545455,202.228721913838,73.7990228568447,24.5479067527522,95.4648007624855,396.04045228592,1,1>4>2>3
3,t3_k85,85,2,4,5,220,12,terminal_state,2,0.00909090909090909,234.531627132872,39.2765472048076,16.3652905806895,92.1910086220283,382.364473540397,1,1>4>2>3
3,t3_k85,85,2,4,5,220,13,terminal_state,1,0.00454545454545455,183.83696804374,85.3716494567399,16.3652799793359,69.5525548649856,355.126452344801,1,1>2>4>3
3,t3_k85,85,2,4,5,220,14,terminal_state,3,0.0136363636363636,204.293031921316,32.7305207407448,9.81917939576067,52.6417371664842,299.484469224306,1,1>4>2>3
3,t3_k85,85,2,4,5,220,16,terminal_state,2,0.00909090909090909,245.768350802666,136.921371377604,52.3694238524147,150,585.059146032685,1,1>4>2>3
3,t3_k85,85,2,4,5,220,17,terminal_state,2,0.00909090909090909,242.495486475516,141.285253689067,44.7316160596879,150,578.512356224272,1,1>4>2>3
3,t3_k85,85,2,4,5,220,18,terminal_state,1,0.00454545454545455,252.702273520957,124.532268421669,44.7317455611508,150,571.966287503776,1,1>4>2>3
3,t3_k85,85,2,4,5,220,19,terminal_state,1,0.00454545454545455,231.297621603105,121.918688071935,50.0952851168181,139.650041540419,542.961636332278,1,1>4>2>3
3,t3_k85,85,2,4,5,220,21,terminal_state,2,0.00909090909090909,215.20334957964,93.221622471828,24.547901451242,101.525074402858,434.497947905568,1,1>4>2>3
3,t3_k86,86,2,4,6,61,0,no_terminal_event,4,0.0655737704918033,0,0,0,0,0,0,zero_target
3,t3_k86,86,2,4,6,61,1,terminal_state,8,0.131147540983607,63.6167837525965,13.0921331708544,4.909665412351,30.5481142906031,112.166696626405,1,1>4>2>3
3,t3_k86,86,2,4,6,61,2,terminal_state,13,0.213114754098361,58.9150686076349,27.0027363942657,8.1826619672842,16.3652543612975,110.465721330482,1,1>2>4>3
3,t3_k86,86,2,4,6,61,3,terminal_state,11,0.180327868852459,69.666481390842,9.81885571292145,0,0,79.4853371037635,1,1>2>3>4
3,t3_k86,86,2,4,6,61,5,terminal_state,7,0.114754098360656,30.2757519474911,0,0,0,30.2757519474911,1,1>2>3>4
3,t3_k86,86,2,4,6,61,6,terminal_state,7,0.114754098360656,0,0,0.71367875842609,0,0.71367875842609,3,3>1>2>4
3,t3_k86,86,2,4,6,61,7,terminal_state,10,0.163934426229508,0,0,0,0,0,0,zero_target
3,t3_k86,86,2,4,6,61,8,terminal_state,1,0.0163934426229508,195.980588261073,97.5192645430117,16.3652728831405,95.4481399001905,405.313265587416,1,1>2>4>3
3,t3_k91,91,2,5,3,303,0,no_terminal_event,108,0.356435643564356,0,0,0,0,0,0,zero_target
3,t3_k91,91,2,5,3,303,1,terminal_state,13,0.0429042904290429,63.6167837525965,13.0921331708544,4.909665412351,30.5481142906031,112.166696626405,1,1>4>2>3
3,t3_k91,91,2,5,3,303,2,terminal_state,16,0.0528052805280528,58.9150686076349,27.0027363942657,8.1826619672842,16.3652543612975,110.465721330482,1,1>2>4>3
3,t3_k91,91,2,5,3,303,3,terminal_state,14,0.0462046204620462,69.666481390842,9.81885571292145,0,0,79.4853371037635,1,1>2>3>4
3,t3_k91,91,2,5,3,303,4,terminal_state,25,0.0825082508250825,33.2760597503793,13.0922205927513,4.90957965375079,16.3652705877819,67.6431305846633,1,1>4>2>3
3,t3_k91,91,2,5,3,303,5,terminal_state,36,0.118811881188119,30.2757519474911,0,0,0,30.2757519474911,1,1>2>3>4
3,t3_k91,91,2,5,3,303,6,terminal_state,18,0.0594059405940594,0,0,0.71367875842609,0,0.71367875842609,3,3>1>2>4
3,t3_k91,91,2,5,3,303,7,terminal_state,43,0.141914191419142,0,0,0,0,0,0,zero_target
3,t3_k91,91,2,5,3,303,8,terminal_state,2,0.0066006600660066,195.980588261073,97.5192645430117,16.3652728831405,95.4481399001905,405.313265587416,1,1>2>4>3
3,t3_k91,91,2,5,3,303,9,terminal_state,4,0.0132013201320132,181.109015453749,85.6457634485623,28.3643588926193,110.194137130854,405.313274925785,1,1>4>2>3
3,t3_k91,91,2,5,3,303,10,terminal_state,1,0.0033003300330033,207.714537766758,86.042681642297,27.2746757992166,84.2813634386846,405.313258646956,1,1>2>4>3
3,t3_k91,91,2,5,3,303,11,terminal_state,1,0.0033003300330033,202.228721913838,73.7990228568447,24.5479067527522,95.4648007624855,396.04045228592,1,1>4>2>3
3,t3_k91,91,2,5,3,303,12,terminal_state,6,0.0198019801980198,234.531627132872,39.2765472048076,16.3652905806895,92.1910086220283,382.364473540397,1,1>4>2>3
3,t3_k91,91,2,5,3,303,14,terminal_state,7,0.0231023102310231,204.293031921316,32.7305207407448,9.81917939576067,52.6417371664842,299.484469224306,1,1>4>2>3
3,t3_k91,91,2,5,3,303,17,terminal_state,3,0.0099009900990099,242.495486475516,141.285253689067,44.7316160596879,150,578.512356224272,1,1>4>2>3
3,t3_k91,91,2,5,3,303,19,terminal_state,1,0.0033003300330033,231.297621603105,121.918688071935,50.0952851168181,139.650041540419,542.961636332278,1,1>4>2>3
3,t3_k91,91,2,5,3,303,20,terminal_state,1,0.0033003300330033,232.932859424932,100.1863762794,36.54780138014,122.192673667446,491.859710751919,1,1>4>2>3
3,t3_k91,91,2,5,3,303,21,terminal_state,2,0.0066006600660066,215.20334957964,93.221622471828,24.547901451242,101.525074402858,434.497947905568,1,1>4>2>3
3,t3_k91,91,2,5,3,303,25,terminal_state,1,0.0033003300330033,276.300390904299,141.809518632341,54.0207737598781,150,622.130683296519,1,1>4>2>3
3,t3_k91,91,2,5,3,303,28,terminal_state,1,0.0033003300330033,266.387722760742,113.46575234314,52.9143765828423,149.154677546133,581.922529232857,1,1>4>2>3
3,t3_k92,92,2,5,4,370,0,no_terminal_event,89,0.240540540540541,0,0,0,0,0,0,zero_target
3,t3_k92,92,2,5,4,370,1,terminal_state,11,0.0297297297297297,63.6167837525965,13.0921331708544,4.909665412351,30.5481142906031,112.166696626405,1,1>4>2>3
3,t3_k92,92,2,5,4,370,2,terminal_state,30,0.0810810810810811,58.9150686076349,27.0027363942657,8.1826619672842,16.3652543612975,110.465721330482,1,1>2>4>3
3,t3_k92,92,2,5,4,370,3,terminal_state,38,0.102702702702703,69.666481390842,9.81885571292145,0,0,79.4853371037635,1,1>2>3>4
3,t3_k92,92,2,5,4,370,4,terminal_state,36,0.0972972972972973,33.2760597503793,13.0922205927513,4.90957965375079,16.3652705877819,67.6431305846633,1,1>4>2>3
3,t3_k92,92,2,5,4,370,5,terminal_state,26,0.0702702702702703,30.2757519474911,0,0,0,30.2757519474911,1,1>2>3>4
3,t3_k92,92,2,5,4,370,6,terminal_state,25,0.0675675675675676,0,0,0.71367875842609,0,0.71367875842609,3,3>1>2>4
3,t3_k92,92,2,5,4,370,7,terminal_state,76,0.205405405405405,0,0,0,0,0,0,zero_target
3,t3_k92,92,2,5,4,370,9,terminal_state,3,0.00810810810810811,181.109015453749,85.6457634485623,28.3643588926193,110.194137130854,405.313274925785,1,1>4>2>3
3,t3_k92,92,2,5,4,370,10,terminal_state,3,0.00810810810810811,207.714537766758,86.042681642297,27.2746757992166,84.2813634386846,405.313258646956,1,1>2>4>3
3,t3_k92,92,2,5,4,370,11,terminal_state,5,0.0135135135135135,202.228721913838,73.7990228568447,24.5479067527522,95.4648007624855,396.04045228592,1,1>4>2>3
3,t3_k92,92,2,5,4,370,12,terminal_state,4,0.0108108108108108,234.531627132872,39.2765472048076,16.3652905806895,92.1910086220283,382.364473540397,1,1>4>2>3
3,t3_k92,92,2,5,4,370,13,terminal_state,2,0.00540540540540541,183.83696804374,85.3716494567399,16.3652799793359,69.5525548649856,355.126452344801,1,1>2>4>3
3,t3_k92,92,2,5,4,370,14,terminal_state,13,0.0351351351351351,204.293031921316,32.7305207407448,9.81917939576067,52.6417371664842,299.484469224306,1,1>4>2>3
3,t3_k92,92,2,5,4,370,16,terminal_state,1,0.0027027027027027,245.768350802666,136.921371377604,52.3694238524147,150,585.059146032685,1,1>4>2>3
3,t3_k92,92,2,5,4,370,17,terminal_state,1,0.0027027027027027,242.495486475516,141.285253689067,44.7316160596879,150,578.512356224272,1,1>4>2>3
3,t3_k92,92,2,5,4,370,18,terminal_state,1,0.0027027027027027,252.702273520957,124.532268421669,44.7317455611508,150,571.966287503776,1,1>4>2>3
3,t3_k92,92,2,5,4,370,19,terminal_state,1,0.0027027027027027,231.297621603105,121.918688071935,50.0952851168181,139.650041540419,542.961636332278,1,1>4>2>3
3,t3_k92,92,2,5,4,370,21,terminal_state,3,0.00810810810810811,215.20334957964,93.221622471828,24.547901451242,101.525074402858,434.497947905568,1,1>4>2>3
3,t3_k92,92,2,5,4,370,28,terminal_state,2,0.00540540540540541,266.387722760742,113.46575234314,52.9143765828423,149.154677546133,581.922529232857,1,1>4>2>3
3,t3_k93,93,2,5,5,166,0,no_terminal_event,35,0.210843373493976,0,0,0,0,0,0,zero_target
3,t3_k93,93,2,5,5,166,1,terminal_state,10,0.0602409638554217,63.6167837525965,13.0921331708544,4.909665412351,30.5481142906031,112.166696626405,1,1>4>2>3
3,t3_k93,93,2,5,5,166,2,terminal_state,11,0.0662650602409639,58.9150686076349,27.0027363942657,8.1826619672842,16.3652543612975,110.465721330482,1,1>2>4>3
3,t3_k93,93,2,5,5,166,3,terminal_state,18,0.108433734939759,69.666481390842,9.81885571292145,0,0,79.4853371037635,1,1>2>3>4
3,t3_k93,93,2,5,5,166,4,terminal_state,19,0.114457831325301,33.2760597503793,13.0922205927513,4.90957965375079,16.3652705877819,67.6431305846633,1,1>4>2>3
3,t3_k93,93,2,5,5,166,5,terminal_state,14,0.0843373493975904,30.2757519474911,0,0,0,30.2757519474911,1,1>2>3>4
3,t3_k93,93,2,5,5,166,6,terminal_state,20,0.120481927710843,0,0,0.71367875842609,0,0.71367875842609,3,3>1>2>4
3,t3_k93,93,2,5,5,166,7,terminal_state,28,0.168674698795181,0,0,0,0,0,0,zero_target
3,t3_k93,93,2,5,5,166,8,terminal_state,1,0.00602409638554217,195.980588261073,97.5192645430117,16.3652728831405,95.4481399001905,405.313265587416,1,1>2>4>3
3,t3_k93,93,2,5,5,166,9,terminal_state,3,0.0180722891566265,181.109015453749,85.6457634485623,28.3643588926193,110.194137130854,405.313274925785,1,1>4>2>3
3,t3_k93,93,2,5,5,166,10,terminal_state,2,0.0120481927710843,207.714537766758,86.042681642297,27.2746757992166,84.2813634386846,405.313258646956,1,1>2>4>3
3,t3_k93,93,2,5,5,166,12,terminal_state,1,0.00602409638554217,234.531627132872,39.2765472048076,16.3652905806895,92.1910086220283,382.364473540397,1,1>4>2>3
3,t3_k93,93,2,5,5,166,13,terminal_state,2,0.0120481927710843,183.83696804374,85.3716494567399,16.3652799793359,69.5525548649856,355.126452344801,1,1>2>4>3
3,t3_k93,93,2,5,5,166,14,terminal_state,2,0.0120481927710843,204.293031921316,32.7305207407448,9.81917939576067,52.6417371664842,299.484469224306,1,1>4>2>3
3,t3_k94,94,2,5,6,48,0,no_terminal_event,13,0.270833333333333,0,0,0,0,0,0,zero_target
3,t3_k94,94,2,5,6,48,1,terminal_state,1,0.0208333333333333,63.6167837525965,13.0921331708544,4.909665412351,30.5481142906031,112.166696626405,1,1>4>2>3
3,t3_k94,94,2,5,6,48,2,terminal_state,2,0.0416666666666667,58.9150686076349,27.0027363942657,8.1826619672842,16.3652543612975,110.465721330482,1,1>2>4>3
3,t3_k94,94,2,5,6,48,3,terminal_state,9,0.1875,69.666481390842,9.81885571292145,0,0,79.4853371037635,1,1>2>3>4
3,t3_k94,94,2,5,6,48,4,terminal_state,5,0.104166666666667,33.2760597503793,13.0922205927513,4.90957965375079,16.3652705877819,67.6431305846633,1,1>4>2>3
3,t3_k94,94,2,5,6,48,6,terminal_state,4,0.0833333333333333,0,0,0.71367875842609,0,0.71367875842609,3,3>1>2>4
3,t3_k94,94,2,5,6,48,7,terminal_state,11,0.229166666666667,0,0,0,0,0,0,zero_target
3,t3_k94,94,2,5,6,48,10,terminal_state,1,0.0208333333333333,207.714537766758,86.042681642297,27.2746757992166,84.2813634386846,405.313258646956,1,1>2>4>3
3,t3_k94,94,2,5,6,48,14,terminal_state,2,0.0416666666666667,204.293031921316,32.7305207407448,9.81917939576067,52.6417371664842,299.484469224306,1,1>4>2>3
3,t3_k99,99,2,6,3,252,0,no_terminal_event,85,0.337301587301587,0,0,0,0,0,0,zero_target
3,t3_k99,99,2,6,3,252,1,terminal_state,6,0.0238095238095238,63.6167837525965,13.0921331708544,4.909665412351,30.5481142906031,112.166696626405,1,1>4>2>3
3,t3_k99,99,2,6,3,252,2,terminal_state,12,0.0476190476190476,58.9150686076349,27.0027363942657,8.1826619672842,16.3652543612975,110.465721330482,1,1>2>4>3
3,t3_k99,99,2,6,3,252,3,terminal_state,13,0.0515873015873016,69.666481390842,9.81885571292145,0,0,79.4853371037635,1,1>2>3>4
3,t3_k99,99,2,6,3,252,4,terminal_state,23,0.0912698412698413,33.2760597503793,13.0922205927513,4.90957965375079,16.3652705877819,67.6431305846633,1,1>4>2>3
3,t3_k99,99,2,6,3,252,5,terminal_state,18,0.0714285714285714,30.2757519474911,0,0,0,30.2757519474911,1,1>2>3>4
3,t3_k99,99,2,6,3,252,6,terminal_state,23,0.0912698412698413,0,0,0.71367875842609,0,0.71367875842609,3,3>1>2>4
3,t3_k99,99,2,6,3,252,7,terminal_state,41,0.162698412698413,0,0,0,0,0,0,zero_target
3,t3_k99,99,2,6,3,252,9,terminal_state,2,0.00793650793650794,181.109015453749,85.6457634485623,28.3643588926193,110.194137130854,405.313274925785,1,1>4>2>3
3,t3_k99,99,2,6,3,252,10,terminal_state,1,0.00396825396825397,207.714537766758,86.042681642297,27.2746757992166,84.2813634386846,405.313258646956,1,1>2>4>3
3,t3_k99,99,2,6,3,252,11,terminal_state,1,0.00396825396825397,202.228721913838,73.7990228568447,24.5479067527522,95.4648007624855,396.04045228592,1,1>4>2>3
3,t3_k99,99,2,6,3,252,12,terminal_state,6,0.0238095238095238,234.531627132872,39.2765472048076,16.3652905806895,92.1910086220283,382.364473540397,1,1>4>2>3
3,t3_k99,99,2,6,3,252,13,terminal_state,3,0.0119047619047619,183.83696804374,85.3716494567399,16.3652799793359,69.5525548649856,355.126452344801,1,1>2>4>3
3,t3_k99,99,2,6,3,252,14,terminal_state,8,0.0317460317460317,204.293031921316,32.7305207407448,9.81917939576067,52.6417371664842,299.484469224306,1,1>4>2>3
3,t3_k99,99,2,6,3,252,16,terminal_state,1,0.00396825396825397,245.768350802666,136.921371377604,52.3694238524147,150,585.059146032685,1,1>4>2>3
3,t3_k99,99,2,6,3,252,17,terminal_state,1,0.00396825396825397,242.495486475516,141.285253689067,44.7316160596879,150,578.512356224272,1,1>4>2>3
3,t3_k99,99,2,6,3,252,19,terminal_state,2,0.00793650793650794,231.297621603105,121.918688071935,50.0952851168181,139.650041540419,542.961636332278,1,1>4>2>3
3,t3_k99,99,2,6,3,252,21,terminal_state,2,0.00793650793650794,215.20334957964,93.221622471828,24.547901451242,101.525074402858,434.497947905568,1,1>4>2>3
3,t3_k99,99,2,6,3,252,22,terminal_state,1,0.00396825396825397,264.325715491973,144.555682281606,51.2754324636032,150,610.156830237183,1,1>4>2>3
3,t3_k99,99,2,6,3,252,24,terminal_state,1,0.00396825396825397,278.513576350821,136.906705367182,61.1125785326699,150,626.532860250673,1,1>4>2>3
3,t3_k99,99,2,6,3,252,28,terminal_state,2,0.00793650793650794,266.387722760742,113.46575234314,52.9143765828423,149.154677546133,581.922529232857,1,1>4>2>3
4,t4_k100,100,2,6,4,126,0,no_terminal_event,34,0.26984126984127,0,0,0,0,0,0,zero_target
4,t4_k100,100,2,6,4,126,1,terminal_state,5,0.0396825396825397,63.6167837525965,13.0921331708544,4.909665412351,30.5481142906031,112.166696626405,1,1>4>2>3
4,t4_k100,100,2,6,4,126,2,terminal_state,7,0.0555555555555556,58.9150686076349,27.0027363942657,8.1826619672842,16.3652543612975,110.465721330482,1,1>2>4>3
4,t4_k100,100,2,6,4,126,3,terminal_state,8,0.0634920634920635,69.666481390842,9.81885571292145,0,0,79.4853371037635,1,1>2>3>4
4,t4_k100,100,2,6,4,126,4,terminal_state,7,0.0555555555555556,33.2760597503793,13.0922205927513,4.90957965375079,16.3652705877819,67.6431305846633,1,1>4>2>3
4,t4_k100,100,2,6,4,126,5,terminal_state,8,0.0634920634920635,30.2757519474911,0,0,0,30.2757519474911,1,1>2>3>4
4,t4_k100,100,2,6,4,126,6,terminal_state,8,0.0634920634920635,0,0,0.71367875842609,0,0.71367875842609,3,3>1>2>4
4,t4_k100,100,2,6,4,126,7,terminal_state,31,0.246031746031746,0,0,0,0,0,0,zero_target
4,t4_k100,100,2,6,4,126,8,terminal_state,1,0.00793650793650794,195.980588261073,97.5192645430117,16.3652728831405,95.4481399001905,405.313265587416,1,1>2>4>3
4,t4_k100,100,2,6,4,126,9,terminal_state,1,0.00793650793650794,181.109015453749,85.6457634485623,28.3643588926193,110.194137130854,405.313274925785,1,1>4>2>3
4,t4_k100,100,2,6,4,126,10,terminal_state,1,0.00793650793650794,207.714537766758,86.042681642297,27.2746757992166,84.2813634386846,405.313258646956,1,1>2>4>3
4,t4_k100,100,2,6,4,126,12,terminal_state,3,0.0238095238095238,234.531627132872,39.2765472048076,16.3652905806895,92.1910086220283,382.364473540397,1,1>4>2>3
4,t4_k100,100,2,6,4,126,13,terminal_state,1,0.00793650793650794,183.83696804374,85.3716494567399,16.3652799793359,69.5525548649856,355.126452344801,1,1>2>4>3
4,t4_k100,100,2,6,4,126,14,terminal_state,6,0.0476190476190476,204.293031921316,32.7305207407448,9.81917939576067,52.6417371664842,299.484469224306,1,1>4>2>3
4,t4_k100,100,2,6,4,126,17,terminal_state,2,0.0158730158730159,242.495486475516,141.285253689067,44.7316160596879,150,578.512356224272,1,1>4>2>3
4,t4_k100,100,2,6,4,126,18,terminal_state,1,0.00793650793650794,252.702273520957,124.532268421669,44.7317455611508,150,571.966287503776,1,1>4>2>3
4,t4_k100,100,2,6,4,126,19,terminal_state,1,0.00793650793650794,231.297621603105,121.918688071935,50.0952851168181,139.650041540419,542.961636332278,1,1>4>2>3
4,t4_k100,100,2,6,4,126,21,terminal_state,1,0.00793650793650794,215.20334957964,93.221622471828,24.547901451242,101.525074402858,434.497947905568,1,1>4>2>3
4,t4_k101,101,2,6,5,191,0,no_terminal_event,56,0.293193717277487,0,0,0,0,0,0,zero_target
4,t4_k101,101,2,6,5,191,1,terminal_state,2,0.0104712041884817,63.6167837525965,13.0921331708544,4.909665412351,30.5481142906031,112.166696626405,1,1>4>2>3
4,t4_k101,101,2,6,5,191,2,terminal_state,16,0.0837696335078534,58.9150686076349,27.0027363942657,8.1826619672842,16.3652543612975,110.465721330482,1,1>2>4>3
4,t4_k101,101,2,6,5,191,3,terminal_state,11,0.0575916230366492,69.666481390842,9.81885571292145,0,0,79.4853371037635,1,1>2>3>4
4,t4_k101,101,2,6,5,191,4,terminal_state,13,0.0680628272251309,33.2760597503793,13.0922205927513,4.90957965375079,16.3652705877819,67.6431305846633,1,1>4>2>3
4,t4_k101,101,2,6,5,191,5,terminal_state,19,0.0994764397905759,30.2757519474911,0,0,0,30.2757519474911,1,1>2>3>4
4,t4_k101,101,2,6,5,191,6,terminal_state,12,0.06282722513089,0,0,0.71367875842609,0,0.71367875842609,3,3>1>2>4
4,t4_k101,101,2,6,5,191,7,terminal_state,48,0.25130890052356,0,0,0,0,0,0,zero_target
4,t4_k101,101,2,6,5,191,8,terminal_state,1,0.00523560209424084,195.980588261073,97.5192645430117,16.3652728831405,95.4481399001905,405.313265587416,1,1>2>4>3
4,t4_k101,101,2,6,5,191,10,terminal_state,1,0.00523560209424084,207.714537766758,86.042681642297,27.2746757992166,84.2813634386846,405.313258646956,1,1>2>4>3
4,t4_k101,101,2,6,5,191,12,terminal_state,4,0.0209424083769634,234.531627132872,39.2765472048076,16.3652905806895,92.1910086220283,382.364473540397,1,1>4>2>3
4,t4_k101,101,2,6,5,191,13,terminal_state,3,0.0157068062827225,183.83696804374,85.3716494567399,16.3652799793359,69.5525548649856,355.126452344801,1,1>2>4>3
4,t4_k101,101,2,6,5,191,14,terminal_state,3,0.0157068062827225,204.293031921316,32.7305207407448,9.81917939576067,52.6417371664842,299.484469224306,1,1>4>2>3
4,t4_k101,101,2,6,5,191,18,terminal_state,1,0.00523560209424084,252.702273520957,124.532268421669,44.7317455611508,150,571.966287503776,1,1>4>2>3
4,t4_k101,101,2,6,5,191,20,terminal_state,1,0.00523560209424084,232.932859424932,100.1863762794,36.54780138014,122.192673667446,491.859710751919,1,1>4>2>3
4,t4_k102,102,2,6,6,151,0,no_terminal_event,19,0.125827814569536,0,0,0,0,0,0,zero_target
4,t4_k102,102,2,6,6,151,1,terminal_state,4,0.0264900662251656,63.6167837525965,13.0921331708544,4.909665412351,30.5481142906031,112.166696626405,1,1>4>2>3
4,t4_k102,102,2,6,6,151,2,terminal_state,3,0.0198675496688742,58.9150686076349,27.0027363942657,8.1826619672842,16.3652543612975,110.465721330482,1,1>2>4>3
4,t4_k102,102,2,6,6,151,3,terminal_state,8,0.0529801324503311,69.666481390842,9.81885571292145,0,0,79.4853371037635,1,1>2>3>4
4,t4_k102,102,2,6,6,151,4,terminal_state,32,0.211920529801325,33.2760597503793,13.0922205927513,4.90957965375079,16.3652705877819,67.6431305846633,1,1>4>2>3
4,t4_k102,102,2,6,6,151,5,terminal_state,15,0.0993377483443709,30.2757519474911,0,0,0,30.2757519474911,1,1>2>3>4
4,t4_k102,102,2,6,6,151,6,terminal_state,1,0.00662251655629139,0,0,0.71367875842609,0,0.71367875842609,3,3>1>2>4
4,t4_k102,102,2,6,6,151,7,terminal_state,60,0.397350993377483,0,0,0,0,0,0,zero_target
4,t4_k102,102,2,6,6,151,11,terminal_state,4,0.0264900662251656,202.228721913838,73.7990228568447,24.5479067527522,95.4648007624855,396.04045228592,1,1>4>2>3
4,t4_k102,102,2,6,6,151,12,terminal_state,3,0.0198675496688742,234.531627132872,39.2765472048076,16.3652905806895,92.1910086220283,382.364473540397,1,1>4>2>3
4,t4_k102,102,2,6,6,151,14,terminal_state,2,0.0132450331125828,204.293031921316,32.7305207407448,9.81917939576067,52.6417371664842,299.484469224306,1,1>4>2>3
4,t4_k108,108,2,7,4,252,0,no_terminal_event,61,0.242063492063492,0,0,0,0,0,0,zero_target
4,t4_k108,108,2,7,4,252,1,terminal_state,4,0.0158730158730159,63.6167837525965,13.0921331708544,4.909665412351,30.5481142906031,112.166696626405,1,1>4>2>3
4,t4_k108,108,2,7,4,252,2,terminal_state,6,0.0238095238095238,58.9150686076349,27.0027363942657,8.1826619672842,16.3652543612975,110.465721330482,1,1>2>4>3
4,t4_k108,108,2,7,4,252,3,terminal_state,14,0.0555555555555556,69.666481390842,9.81885571292145,0,0,79.4853371037635,1,1>2>3>4
4,t4_k108,108,2,7,4,252,4,terminal_state,19,0.0753968253968254,33.2760597503793,13.0922205927513,4.90957965375079,16.3652705877819,67.6431305846633,1,1>4>2>3
4,t4_k108,108,2,7,4,252,5,terminal_state,31,0.123015873015873,30.2757519474911,0,0,0,30.2757519474911,1,1>2>3>4
4,t4_k108,108,2,7,4,252,6,terminal_state,20,0.0793650793650794,0,0,0.71367875842609,0,0.71367875842609,3,3>1>2>4
4,t4_k108,108,2,7,4,252,7,terminal_state,71,0.281746031746032,0,0,0,0,0,0,zero_target
4,t4_k108,108,2,7,4,252,9,terminal_state,3,0.0119047619047619,181.109015453749,85.6457634485623,28.3643588926193,110.194137130854,405.313274925785,1,1>4>2>3
4,t4_k108,108,2,7,4,252,12,terminal_state,2,0.00793650793650794,234.531627132872,39.2765472048076,16.3652905806895,92.1910086220283,382.364473540397,1,1>4>2>3
4,t4_k108,108,2,7,4,252,13,terminal_state,4,0.0158730158730159,183.83696804374,85.3716494567399,16.3652799793359,69.5525548649856,355.126452344801,1,1>2>4>3
4,t4_k108,108,2,7,4,252,14,terminal_state,11,0.0436507936507936,204.293031921316,32.7305207407448,9.81917939576067,52.6417371664842,299.484469224306,1,1>4>2>3
4,t4_k108,108,2,7,4,252,18,terminal_state,1,0.00396825396825397,252.702273520957,124.532268421669,44.7317455611508,150,571.966287503776,1,1>4>2>3
