decision_stage,history_node_id,current_k,current_a,current_loc,current_lf,node_oos_path_count,site,unconditional_target_mean_kg,unconditional_target_min_kg,unconditional_target_max_kg,unconditional_target_std_kg,unconditional_target_range_kg,conditional_terminal_target_mean_kg,conditional_terminal_target_min_kg,conditional_terminal_target_max_kg,conditional_terminal_target_std_kg,conditional_terminal_target_range_kg
3,t3_k158,158,3,6,6,5,1,216.952222760916,204.293031921316,245.768350802666,15.2118149841084,41.4753188813501,216.952222760916,204.293031921316,245.768350802666,15.2118149841084,41.4753188813501
3,t3_k158,158,3,6,6,5,2,77.76513156055,32.7305207407448,136.921371377604,40.0836606992333,104.190850636859,77.76513156055,32.7305207407448,136.921371377604,40.0836606992333,104.190850636859
3,t3_k158,158,3,6,6,5,3,24.220717109284,9.81917939576067,52.3694238524147,15.539448944709,42.550244456654,24.220717109284,9.81917939576067,52.3694238524147,15.539448944709,42.550244456654
3,t3_k158,158,3,6,6,5,4,91.6667246277368,52.6417371664842,150,36.4500875964253,97.3582628335158,91.6667246277368,52.6417371664842,150,36.4500875964253,97.3582628335158
3,t3_k163,163,3,7,3,45,1,157.354553764731,0,278.513576350821,102.595679335325,278.513576350821,186.340918931918,0,278.513576350821,84.0446558612808,278.513576350821
3,t3_k163,163,3,7,3,45,2,65.0861792374662,0,141.809518632341,51.6857924644489,141.809518632341,77.0757385706836,0,141.809518632341,47.3225199734458,141.809518632341
3,t3_k163,163,3,7,3,45,3,21.429351459967,0,61.1125785326699,19.3806280248421,61.1125785326699,25.3768635710135,0,61.1125785326699,18.5640607228153,61.1125785326699
3,t3_k163,163,3,7,3,45,4,74.7879686435509,0,150,55.3173847752315,150,88.5646997094682,0,150,49.026193249687,150
3,t3_k164,164,3,7,4,37,1,141.282377469838,0,300,100.917514440222,300,158.407514132849,0,300,93.3062721342053,300
3,t3_k164,164,3,7,4,37,2,54.2059290450447,0,142.378525477599,47.3184263975286,142.378525477599,60.7763446868683,0,142.378525477599,45.9467695070641,142.378525477599
3,t3_k164,164,3,7,4,37,3,18.0459025224895,0,73.6444866111792,18.7179397279112,73.6444866111792,20.2332846464276,0,73.6444866111792,18.6700662815355,73.6444866111792
3,t3_k164,164,3,7,4,37,4,62.3634927349206,0,150,54.3011734489495,150,69.9227039755171,0,150,52.7016614763061,150
3,t3_k165,165,3,7,5,17,1,131.21092875278,0,271.951288207453,98.6014908781847,271.951288207453,148.705719253151,0,271.951288207453,91.7440959007537,271.951288207453
3,t3_k165,165,3,7,5,17,2,47.9397120556967,0,131.468495838033,41.1152739276789,131.468495838033,54.3316736631229,0,131.468495838033,39.6052422209391,131.468495838033
3,t3_k165,165,3,7,5,17,3,14.8249269822657,0,54.5501038750447,14.1103449002057,54.5501038750447,16.8015839132345,0,54.5501038750447,13.8721943831217,54.5501038750447
3,t3_k165,165,3,7,5,17,4,56.0618861352578,0,150,45.9973377592121,150,63.5368042866256,0,150,43.8511498908643,150
3,t3_k166,166,3,7,6,6,1,173.69919422247,30.2757519474911,215.20334957964,64.8120383357361,184.927597632149,173.69919422247,30.2757519474911,215.20334957964,64.8120383357361,184.927597632149
3,t3_k166,166,3,7,6,6,2,46.1308056918004,0,93.221622471828,32.7214073364763,93.221622471828,46.1308056918004,0,93.221622471828,32.7214073364763,93.221622471828
3,t3_k166,166,3,7,6,6,3,11.7284532696433,0,24.547901451242,7.46470595414505,24.547901451242,11.7284532696433,0,24.547901451242,7.46470595414505,24.547901451242
3,t3_k166,166,3,7,6,6,4,54.8338067945494,0,101.525074402858,30.0496197729036,101.525074402858,54.8338067945494,0,101.525074402858,30.0496197729036,101.525074402858
3,t3_k171,171,4,1,3,8,1,250.97370538124,215.20334957964,278.513576350821,24.3650642938185,63.3102267711805,250.97370538124,215.20334957964,278.513576350821,24.3650642938185,63.3102267711805
3,t3_k171,171,4,1,3,8,2,124.92790194139,93.221622471828,142.378525477599,20.2839813677647,49.1569030057706,124.92790194139,93.221622471828,142.378525477599,20.2839813677647,49.1569030057706
3,t3_k171,171,4,1,3,8,3,45.3492403877288,24.547901451242,61.1125785326699,12.7487742318036,36.564677081428,45.3492403877288,24.547901451242,61.1125785326699,12.7487742318036,36.564677081428
3,t3_k171,171,4,1,3,8,4,137.775603293981,101.525074402858,150,20.9310307759165,48.4749255971421,137.775603293981,101.525074402858,150,20.9310307759165,48.4749255971421
3,t3_k172,172,4,1,4,7,1,264.255531901566,242.490845037318,278.513576350821,13.4172763089472,36.0227313135032,264.255531901566,242.490845037318,278.513576350821,13.4172763089472,36.0227313135032
3,t3_k172,172,4,1,4,7,2,139.548604756086,136.906705367182,144.555682281606,3.01736760468323,7.6489769144238,139.548604756086,136.906705367182,144.555682281606,3.01736760468323,7.6489769144238
3,t3_k172,172,4,1,4,7,3,52.7625359675981,49.6407679003528,61.1125785326699,3.69105258029716,11.4718106323171,52.7625359675981,49.6407679003528,61.1125785326699,3.69105258029716,11.4718106323171
3,t3_k172,172,4,1,4,7,4,150,150,150,0,0,150,150,150,0,0
3,t3_k173,173,4,1,5,7,1,135.412347011822,0,278.513576350821,120.250277602804,278.513576350821,236.971607270688,181.109015453749,278.513576350821,35.1932532518579,97.4045608970722
3,t3_k173,173,4,1,5,7,2,71.5370134117738,0,141.285253689067,64.3259752088171,141.285253689067,125.189773470604,85.6457634485623,141.285253689067,22.9003826092866,55.6394902405052
3,t3_k173,173,4,1,5,7,3,26.6539967624845,0,61.1125785326699,24.8127540256,61.1125785326699,46.644494334348,28.3643588926193,61.1125785326699,12.0407924720321,32.7482196400506
3,t3_k173,173,4,1,5,7,4,80.0277338758363,0,150,70.5201901513741,150,140.048534282714,110.194137130854,150,17.2364442321199,39.8058628691457
3,t3_k174,174,4,1,6,1,1,252.702273520957,252.702273520957,252.702273520957,0,0,252.702273520957,252.702273520957,252.702273520957,0,0
3,t3_k174,174,4,1,6,1,2,124.532268421669,124.532268421669,124.532268421669,0,0,124.532268421669,124.532268421669,124.532268421669,0,0
3,t3_k174,174,4,1,6,1,3,44.7317455611508,44.7317455611508,44.7317455611508,0,0,44.7317455611508,44.7317455611508,44.7317455611508,0,0
3,t3_k174,174,4,1,6,1,4,150,150,150,0,0,150,150,150,0,0
3,t3_k179,179,4,2,3,13,1,262.151748761041,202.228721913838,300,22.9568860980292,97.7712780861622,262.151748761041,202.228721913838,300,22.9568860980292,97.7712780861622
3,t3_k179,179,4,2,3,13,2,130.60977624801,73.7990228568447,144.555682281606,19.0691090111169,70.7566594247616,130.60977624801,73.7990228568447,144.555682281606,19.0691090111169,70.7566594247616
3,t3_k179,179,4,2,3,13,3,53.1079554915479,24.5479067527522,83.7691237697975,12.3514033052427,59.2212170170453,53.1079554915479,24.5479067527522,83.7691237697975,12.3514033052427,59.2212170170453
3,t3_k179,179,4,2,3,13,4,145.67493506575,95.4648007624855,150,14.4975771691108,54.5351992375145,145.67493506575,95.4648007624855,150,14.4975771691108,54.5351992375145
3,t3_k180,180,4,2,4,11,1,242.449939840181,181.109015453749,276.300390904299,25.9651702132497,95.1913754505503,242.449939840181,181.109015453749,276.300390904299,25.9651702132497,95.1913754505503
3,t3_k180,180,4,2,4,11,2,126.819705307989,85.6457634485623,142.378525477599,21.0376821563329,56.7327620290363,126.819705307989,85.6457634485623,142.378525477599,21.0376821563329,56.7327620290363
3,t3_k180,180,4,2,4,11,3,44.9808045251757,24.547901451242,54.0207737598781,9.90147789618249,29.4728723086362,44.9808045251757,24.547901451242,54.0207737598781,9.90147789618249,29.4728723086362
3,t3_k180,180,4,2,4,11,4,139.446535018287,101.525074402858,150,17.7928501315664,48.4749255971421,139.446535018287,101.525074402858,150,17.7928501315664,48.4749255971421
3,t3_k181,181,4,2,5,9,1,205.290073160657,0,278.513576350821,110.386447458429,278.513576350821,263.944379777988,242.490845037318,278.513576350821,13.6077077554204,36.0227313135032
3,t3_k181,181,4,2,5,9,2,102.281304892309,0,142.378525477599,55.3838492080809,142.378525477599,131.50453486154,113.46575234314,142.378525477599,10.0386818154427,28.9127731344581
3,t3_k181,181,4,2,5,9,3,41.1002006549197,0,61.1125785326699,22.6468626054402,61.1125785326699,52.8431151277539,44.7317455611508,61.1125785326699,6.23582051954383,16.3808329715191
3,t3_k181,181,4,2,5,9,4,116.57274194957,0,150,62.3112976586294,150,149.879239649448,149.154677546133,150,0.295801240013124,0.845322453867141
3,t3_k182,182,4,2,6,2,1,244.129597919992,242.490845037318,245.768350802666,1.63875288267424,3.27750576534848,244.129597919992,242.490845037318,245.768350802666,1.63875288267424,3.27750576534848
3,t3_k182,182,4,2,6,2,2,139.649948427601,136.921371377604,142.378525477599,2.72857704999718,5.45715409999437,139.649948427601,136.921371377604,142.378525477599,2.72857704999718,5.45715409999437
3,t3_k182,182,4,2,6,2,3,51.823715608165,51.2780073639153,52.3694238524147,0.545708244249703,1.09141648849941,51.823715608165,51.2780073639153,52.3694238524147,0.545708244249703,1.09141648849941
3,t3_k182,182,4,2,6,2,4,150,150,150,0,0,150,150,150,0,0
3,t3_k187,187,4,3,3,13,1,240.572677282071,181.109015453749,278.513576350821,28.4941635432071,97.4045608970722,240.572677282071,181.109015453749,278.513576350821,28.4941635432071,97.4045608970722
3,t3_k187,187,4,3,3,13,2,111.186737561741,32.7305207407448,141.287090282329,29.504981465522,108.556569541584,111.186737561741,32.7305207407448,141.287090282329,29.504981465522,108.556569541584
3,t3_k187,187,4,3,3,13,3,42.5927188283283,9.81917939576067,61.1125785326699,15.5763918109886,51.2933991369093,42.5927188283283,9.81917939576067,61.1125785326699,15.5763918109886,51.2933991369093
3,t3_k187,187,4,3,3,13,4,129.722157835597,52.6417371664842,150,29.3414513102641,97.3582628335158,129.722157835597,52.6417371664842,150,29.3414513102641,97.3582628335158
3,t3_k188,188,4,3,4,11,1,185.94021913945,0,278.513576350821,114.845034740901,278.513576350821,255.667801316743,232.932859424932,278.513576350821,17.5585486295782,45.5807169258889
3,t3_k188,188,4,3,4,11,2,97.1434290954659,0,141.809518632341,60.6332402453793,141.809518632341,133.572215006266,100.1863762794,141.809518632341,13.753631595129,41.623142352941
3,t3_k188,188,4,3,4,11,3,35.6095091630379,0,61.1125785326699,22.9165114094504,61.1125785326699,48.9630750991772,36.54780138014,61.1125785326699,8.26270410330497,24.5647771525299
3,t3_k188,188,4,3,4,11,4,106.562970333404,0,150,65.7258191891555,150,146.524084208431,122.192673667446,150,9.19640876269436,27.8073263325537
3,t3_k189,189,4,3,5,6,1,210.679671120377,0,271.194922361943,95.1793496292861,271.194922361943,252.815605344453,231.297621603105,271.194922361943,14.7752697914794,39.8973007588374
3,t3_k189,189,4,3,5,6,2,106.389362933991,0,141.285253689067,48.4803498273626,141.285253689067,127.66723552079,113.46575234314,141.285253689067,10.1944108382987,27.819501345927
3,t3_k189,189,4,3,5,6,3,40.3522985368087,0,52.9143765828423,18.283294883852,52.9143765828423,48.4227582441704,44.7316160596879,52.9143765828423,3.21570005488243,8.18276052315444
3,t3_k189,189,4,3,5,6,4,123.134119847759,0,150,55.1923652812574,150,147.76094381731,139.650041540419,150,4.0686446691708,10.3499584595809
3,t3_k190,190,4,3,6,2,1,247.596559279137,242.490845037318,252.702273520957,5.10571424181954,10.2114284836391,247.596559279137,242.490845037318,252.702273520957,5.10571424181954,10.2114284836391
3,t3_k190,190,4,3,6,2,2,133.455396949634,124.532268421669,142.378525477599,8.92312852796483,17.8462570559297,133.455396949634,124.532268421669,142.378525477599,8.92312852796483,17.8462570559297
3,t3_k190,190,4,3,6,2,3,48.004876462533,44.7317455611508,51.2780073639153,3.27313090138225,6.5462618027645,48.004876462533,44.7317455611508,51.2780073639153,3.27313090138225,6.5462618027645
3,t3_k190,190,4,3,6,2,4,150,150,150,0,0,150,150,150,0,0
3,t3_k195,195,4,4,3,2,1,215.20334957964,215.20334957964,215.20334957964,0,0,215.20334957964,215.20334957964,215.20334957964,0,0
3,t3_k195,195,4,4,3,2,2,93.221622471828,93.221622471828,93.221622471828,0,0,93.221622471828,93.221622471828,93.221622471828,0,0
3,t3_k195,195,4,4,3,2,3,24.547901451242,24.547901451242,24.547901451242,0,0,24.547901451242,24.547901451242,24.547901451242,0,0
3,t3_k195,195,4,4,3,2,4,101.525074402858,101.525074402858,101.525074402858,0,0,101.525074402858,101.525074402858,101.525074402858,0,0
3,t3_k196,196,4,4,4,5,1,212.151569366348,0,277.406850906388,106.606103029418,277.406850906388,265.189461707935,245.768350802666,277.406850906388,11.873768723943,31.6385001037221
3,t3_k196,196,4,4,4,5,2,105.761685816242,0,141.287090282329,53.7812286709681,141.287090282329,132.202107270302,113.46575234314,141.287090282329,10.9565625703041,27.8213379391887
3,t3_k196,196,4,4,4,5,3,43.2042843432249,0,61.0968533805147,21.9384056233373,61.0968533805147,54.0053554290311,49.6407679003528,61.0968533805147,4.27800988946941,11.4560854801619
3,t3_k196,196,4,4,4,5,4,119.830935509227,0,150,59.9163622206969,150,149.788669386533,149.154677546133,150,0.366035359719172,0.845322453867141
3,t3_k197,197,4,4,5,4,1,188.662890009731,0,266.387722760742,109.308986121474,266.387722760742,251.550520012975,242.495486475516,266.387722760742,10.5762264618889,23.8922362852254
3,t3_k197,197,4,4,5,4,2,97.918094352453,0,141.285253689067,57.5144525276892,141.285253689067,130.557459136604,113.46575234314,141.285253689067,12.2162650604941,27.819501345927
3,t3_k197,197,4,4,5,4,3,37.5038541237362,0,52.9143765828423,21.8932008998119,52.9143765828423,50.0051388316483,44.7316160596879,52.9143765828423,3.73557449302325,8.18276052315444
3,t3_k197,197,4,4,5,4,4,112.288669386533,0,150,64.8308120099892,150,149.718225848711,149.154677546133,150,0.398488826279138,0.845322453867141
3,t3_k198,198,4,4,6,1,1,245.768350802666,245.768350802666,245.768350802666,0,0,245.768350802666,245.768350802666,245.768350802666,0,0
3,t3_k198,198,4,4,6,1,2,136.921371377604,136.921371377604,136.921371377604,0,0,136.921371377604,136.921371377604,136.921371377604,0,0
3,t3_k198,198,4,4,6,1,3,52.3694238524147,52.3694238524147,52.3694238524147,0,0,52.3694238524147,52.3694238524147,52.3694238524147,0,0
3,t3_k198,198,4,4,6,1,4,150,150,150,0,0,150,150,150,0,0
3,t3_k203,203,4,5,3,8,1,184.816688096744,0,278.513576350821,108.79410583913,278.513576350821,211.219072110565,0,278.513576350821,89.1647354638305,278.513576350821
3,t3_k203,203,4,5,3,8,2,85.7264370807301,0,136.921371377604,53.1096747279079,136.921371377604,97.9730709494059,0,136.921371377604,44.9860583090286,136.921371377604
3,t3_k203,203,4,5,3,8,3,34.1171889275495,0,61.1125785326699,22.0939876610509,61.1125785326699,38.9910730600566,0.71367875842609,61.1125785326699,19.179187082637,60.3988997742438
3,t3_k203,203,4,5,3,8,4,102.101518997008,0,150,61.63798956867,150,116.687450282295,0,150,51.3808860275458,150
3,t3_k204,204,4,5,4,7,1,249.782079329806,204.293031921316,277.406850906388,27.6092118727014,73.1138189850722,249.782079329806,204.293031921316,277.406850906388,27.6092118727014,73.1138189850722
3,t3_k204,204,4,5,4,7,2,111.037930071799,32.7305207407448,141.809518632341,36.3279954159518,109.078997891597,111.037930071799,32.7305207407448,141.809518632341,36.3279954159518,109.078997891597
3,t3_k204,204,4,5,4,7,3,42.8635824589669,9.81917939576067,61.0968533805147,17.2786338141257,51.277673984754,42.8635824589669,9.81917939576067,61.0968533805147,17.2786338141257,51.277673984754
3,t3_k204,204,4,5,4,7,4,128.925166665944,52.6417371664842,150,35.296375154444,97.3582628335158,128.925166665944,52.6417371664842,150,35.296375154444,97.3582628335158
3,t3_k205,205,4,5,5,3,1,239.4840864634,215.20334957964,271.951288207453,23.8795001316769,56.747938627813,239.4840864634,215.20334957964,271.951288207453,23.8795001316769,56.747938627813
3,t3_k205,205,4,5,5,3,2,115.536268793932,93.221622471828,131.468495838033,16.2533542682282,38.2468733662049,115.536268793932,93.221622471828,131.468495838033,16.2533542682282,38.2468733662049
3,t3_k205,205,4,5,5,3,3,43.0644301477016,24.547901451242,54.5501038750447,13.2188685538834,30.0022024238027,43.0644301477016,24.547901451242,54.5501038750447,13.2188685538834,30.0022024238027
3,t3_k205,205,4,5,5,3,4,130.391705314426,101.525074402858,150,20.8445387758564,48.4749255971421,130.391705314426,101.525074402858,150,20.8445387758564,48.4749255971421
3,t3_k206,206,4,5,6,2,1,249.235312161811,245.768350802666,252.702273520957,3.4669613591453,6.9339227182906,249.235312161811,245.768350802666,252.702273520957,3.4669613591453,6.9339227182906
3,t3_k206,206,4,5,6,2,2,130.726819899637,124.532268421669,136.921371377604,6.19455147796765,12.3891029559353,130.726819899637,124.532268421669,136.921371377604,6.19455147796765,12.3891029559353
3,t3_k206,206,4,5,6,2,3,48.5505847067827,44.7317455611508,52.3694238524147,3.81883914563196,7.63767829126391,48.5505847067827,44.7317455611508,52.3694238524147,3.81883914563196,7.63767829126391
3,t3_k206,206,4,5,6,2,4,150,150,150,0,0,150,150,150,0,0
3,t3_k211,211,4,6,3,6,1,242.1633862055,215.20334957964,271.194922361943,21.92242498774,55.9915727823024,242.1633862055,215.20334957964,271.194922361943,21.92242498774,55.9915727823024
3,t3_k211,211,4,6,3,6,2,119.935619957178,93.221622471828,141.285253689067,21.120842412745,48.0636312172394,119.935619957178,93.221622471828,141.285253689067,21.120842412745,48.0636312172394
3,t3_k211,211,4,6,3,6,3,40.1856965841758,24.547901451242,52.9143765828423,11.4151194262795,28.3664751316004,40.1856965841758,24.547901451242,52.9143765828423,11.4151194262795,28.3664751316004
3,t3_k211,211,4,6,3,6,4,133.700804391975,101.525074402858,150,22.7536397401087,48.4749255971421,133.700804391975,101.525074402858,150,22.7536397401087,48.4749255971421
3,t3_k212,212,4,6,4,5,1,196.023039574409,0,278.513576350821,101.603446051074,278.513576350821,245.028799468011,215.20334957964,278.513576350821,29.937481491766,63.3102267711805
3,t3_k212,212,4,6,4,5,2,92.0968330777949,0,137.134215078136,50.0412777561823,137.134215078136,115.121041347244,93.221622471828,137.134215078136,21.8995665976403,43.9125926063079
3,t3_k212,212,4,6,4,5,3,31.9698298671013,0,61.1125785326699,21.4186923751717,61.1125785326699,39.9622873338767,24.547901451242,61.1125785326699,15.9390588504069,36.564677081428
3,t3_k212,212,4,6,4,5,4,100.610029761143,0,150,54.7773511997816,150,125.762537201429,101.525074402858,150,24.237462798571,48.4749255971421
3,t3_k213,213,4,6,5,4,1,231.407678130921,195.980588261073,271.951288207453,28.6547673711047,75.9706999463803,231.407678130921,195.980588261073,271.951288207453,28.6547673711047,75.9706999463803
3,t3_k213,213,4,6,5,4,2,115.873659135485,93.221622471828,141.285253689067,20.8503395380187,48.0636312172394,115.873659135485,93.221622471828,141.285253689067,20.8503395380187,48.0636312172394
3,t3_k213,213,4,6,5,4,3,35.0487235672788,16.3652728831405,54.5501038750447,15.275804688354,38.1848309919042,35.0487235672788,16.3652728831405,54.5501038750447,15.275804688354,38.1848309919042
3,t3_k213,213,4,6,5,4,4,124.243303575762,95.4481399001905,150,25.8461515957224,54.5518600998095,124.243303575762,95.4481399001905,150,25.8461515957224,54.5518600998095
3,t3_k219,219,4,7,3,14,1,254.925122919472,215.20334957964,300,26.8920443571795,84.7966504203596,254.925122919472,215.20334957964,300,26.8920443571795,84.7966504203596
3,t3_k219,219,4,7,3,14,2,115.105346120379,93.221622471828,141.809518632341,17.4235919809721,48.5878961605134,115.105346120379,93.221622471828,141.809518632341,17.4235919809721,48.5878961605134
3,t3_k219,219,4,7,3,14,3,43.4652079658651,24.547901451242,54.0207737598781,12.1674298624604,29.4728723086362,43.4652079658651,24.547901451242,54.0207737598781,12.1674298624604,29.4728723086362
3,t3_k219,219,4,7,3,14,4,135.908500556855,101.525074402858,150,21.7488044581298,48.4749255971421,135.908500556855,101.525074402858,150,21.7488044581298,48.4749255971421
3,t3_k220,220,4,7,4,5,1,212.518090209389,0,277.406850906388,106.998367661463,277.406850906388,265.647612761736,242.495486475516,277.406850906388,14.0386081778164,34.9113644308721
3,t3_k220,220,4,7,4,5,2,107.569522989376,0,141.809518632341,54.8670574008727,141.809518632341,134.46190373672,113.46575234314,141.809518632341,12.1240163925886,28.3437662892009
3,t3_k220,220,4,7,4,5,3,42.5527239565846,0,61.0968533805147,21.9008978558039,61.0968533805147,53.1909049457308,44.7316160596879,61.0968533805147,5.80578890623761,16.3652373208268
3,t3_k220,220,4,7,4,5,4,119.830935509227,0,150,59.9163622206969,150,149.788669386533,149.154677546133,150,0.366035359719172,0.845322453867141
3,t3_k221,221,4,7,5,4,1,241.997336070491,215.20334957964,271.194922361943,26.8478371209419,55.9915727823024,241.997336070491,215.20334957964,271.194922361943,26.8478371209419,55.9915727823024
3,t3_k221,221,4,7,5,4,2,109.260803091233,93.221622471828,137.134215078136,18.0908770094662,43.9125926063079,109.260803091233,93.221622471828,137.134215078136,18.0908770094662,43.9125926063079
3,t3_k221,221,4,7,5,4,3,37.9127368464198,24.547901451242,52.9143765828423,13.4148570385955,28.3664751316004,37.9127368464198,24.547901451242,52.9143765828423,13.4148570385955,28.3664751316004
3,t3_k221,221,4,7,5,4,4,125.551206587962,101.525074402858,150,24.0279909487347,48.4749255971421,125.551206587962,101.525074402858,150,24.0279909487347,48.4749255971421
3,t3_k222,222,4,7,6,1,1,215.20334957964,215.20334957964,215.20334957964,0,0,215.20334957964,215.20334957964,215.20334957964,0,0
3,t3_k222,222,4,7,6,1,2,93.221622471828,93.221622471828,93.221622471828,0,0,93.221622471828,93.221622471828,93.221622471828,0,0
3,t3_k222,222,4,7,6,1,3,24.547901451242,24.547901451242,24.547901451242,0,0,24.547901451242,24.547901451242,24.547901451242,0,0
3,t3_k222,222,4,7,6,1,4,101.525074402858,101.525074402858,101.525074402858,0,0,101.525074402858,101.525074402858,101.525074402858,0,0
3,t3_k59,59,2,1,3,286,1,40.1659109850501,0,266.387722760742,62.7591108689245,266.387722760742,62.4317964224148,0,266.387722760742,68.7896785668629,266.387722760742
3,t3_k59,59,2,1,3,286,2,13.9086559845592,0,142.378525477599,27.9051097417147,142.378525477599,21.6188891933909,0,142.378525477599,32.3059814232485,142.378525477599
3,t3_k59,59,2,1,3,286,3,4.22946693030804,0,52.9143765828423,9.2854311909712,52.9143765828423,6.57406272863098,0,52.9143765828423,10.8904158139109,52.9143765828423
3,t3_k59,59,2,1,3,286,4,14.622519107338,0,150,31.9818133192095,150,22.7284807864058,0,150,37.491429878945,150
3,t3_k60,60,2,1,4,256,1,45.5760961862635,0,245.768350802666,59.2802088412632,245.768350802666,65.9179696253302,0,245.768350802666,61.1694984563384,245.768350802666
3,t3_k60,60,2,1,4,256,2,14.4427600970185,0,142.378525477599,24.7251790621672,142.378525477599,20.8889637561398,0,142.378525477599,27.3776453931963,142.378525477599
3,t3_k60,60,2,1,4,256,3,4.27355839587985,0,52.3694238524147,8.05275820293987,52.3694238524147,6.18096581550983,0,52.3694238524147,9.05539992681521,52.3694238524147
3,t3_k60,60,2,1,4,256,4,14.9000563098295,0,150,29.2653806072917,150,21.5503639283409,0,150,33.0969617538647,150
3,t3_k61,61,2,1,5,159,1,50.0994403521589,0,245.768350802666,57.9645473650709,245.768350802666,65.2935329179776,0,245.768350802666,58.1961804777282,245.768350802666
3,t3_k61,61,2,1,5,159,2,15.8428039386235,0,142.378525477599,26.761166049548,142.378525477599,20.6475887396815,0,142.378525477599,28.8816352701349,142.378525477599
3,t3_k61,61,2,1,5,159,3,4.40575087333498,0,52.3694238524147,8.84133518425287,52.3694238524147,5.74192122016609,0,52.3694238524147,9.70587851814025,52.3694238524147
3,t3_k61,61,2,1,5,159,4,14.5858819984184,0,150,30.0193451726993,150,19.0094691618732,0,150,33.020811509036,150
3,t3_k62,62,2,1,6,40,1,55.2825066643815,0,202.228721913838,31.2015745976476,202.228721913838,58.1921122782963,0,202.228721913838,29.2482651870716,202.228721913838
3,t3_k62,62,2,1,6,40,2,16.0008401077736,0,73.7990228568447,12.9189614398106,73.7990228568447,16.8429895871301,0,73.7990228568447,12.708242891392,73.7990228568447
3,t3_k62,62,2,1,6,40,3,4.05041218975423,0,24.5479067527522,4.85455824748168,24.5479067527522,4.26359177868866,0,24.5479067527522,4.88857643389863,24.5479067527522
3,t3_k62,62,2,1,6,40,4,10.5692504450078,0,95.4648007624855,15.8126541422205,95.4648007624855,11.1255267842187,0,95.4648007624855,16.0315677755756,95.4648007624855
3,t3_k67,67,2,2,3,558,1,47.0640261386801,0,276.300390904299,67.5105698648667,276.300390904299,67.1655411390882,0,276.300390904299,71.7925987566744,276.300390904299
3,t3_k67,67,2,2,3,558,2,16.005109662115,0,142.378525477599,29.9157934423526,142.378525477599,22.8410516405631,0,142.378525477599,33.4822142549238,142.378525477599
3,t3_k67,67,2,2,3,558,3,4.73820541560055,0,54.0207737598781,9.54659667366035,54.0207737598781,6.76194020947598,0,54.0207737598781,10.78790401819,54.0207737598781
3,t3_k67,67,2,2,3,558,4,16.6451711451804,0,150,33.2902954235365,150,23.7544897672906,0,150,37.5860013957826,150
3,t3_k68,68,2,2,4,518,1,47.7291330334457,0,266.387722760742,63.9360096016467,266.387722760742,66.2833536496646,0,266.387722760742,66.686383087437,266.387722760742
3,t3_k68,68,2,2,4,518,2,15.4933955976327,0,144.555682281606,27.1041580918567,144.555682281606,21.5162973715114,0,144.555682281606,29.8433738168795,144.555682281606
3,t3_k68,68,2,2,4,518,3,4.63267366719393,0,52.9143765828423,8.86316959388934,52.9143765828423,6.43357898017817,0,52.9143765828423,9.87457728420483,52.9143765828423
3,t3_k68,68,2,2,4,518,4,16.096684696232,0,150,31.3355723242702,150,22.3541090419522,0,150,34.9821344906754,150
3,t3_k69,69,2,2,5,295,1,47.563904850849,0,245.768350802666,57.0632174357194,245.768350802666,62.6399639776806,0,245.768350802666,57.8268926089637,245.768350802666
3,t3_k69,69,2,2,5,295,2,15.3412680411218,0,142.378525477599,25.3697149130277,142.378525477599,20.2039021077273,0,142.378525477599,27.3748712765361,142.378525477599
3,t3_k69,69,2,2,5,295,3,4.36533571910128,0,52.3694238524147,7.95736599453603,52.3694238524147,5.74899123720928,0,52.3694238524147,8.68533967252704,52.3694238524147
3,t3_k69,69,2,2,5,295,4,15.3561147100872,0,150,28.5398387947383,150,20.2234546405166,0,150,31.2131779917261,150
3,t3_k70,70,2,2,6,99,1,53.2686793854834,0,234.531627132872,45.7189717731883,234.531627132872,60.6160834386535,0,234.531627132872,43.9677192254417,234.531627132872
3,t3_k70,70,2,2,6,99,2,15.2969069812332,0,97.5192645430117,16.6106718365313,97.5192645430117,17.4068251855412,0,97.5192645430117,16.6506637328652,97.5192645430117
3,t3_k70,70,2,2,6,99,3,4.36918250758453,0,24.5479067527522,5.18018881295893,24.5479067527522,4.97182837069964,0,24.5479067527522,5.24779904721631,24.5479067527522
3,t3_k70,70,2,2,6,99,4,15.0178476124979,0,95.4648007624855,21.4235715913063,95.4648007624855,17.0892748693942,0,95.4648007624855,22.0652749092727,95.4648007624855
3,t3_k75,75,2,3,3,459,1,49.3121999521147,0,277.406850906388,70.2391362134921,277.406850906388,69.2180421346197,0,277.406850906388,74.4796083214483,277.406850906388
3,t3_k75,75,2,3,3,459,2,16.236477730625,0,142.378525477599,28.8859216946583,142.378525477599,22.790652227391,0,142.378525477599,31.9662815294314,142.378525477599
3,t3_k75,75,2,3,3,459,3,4.84743626638619,0,61.0968533805147,9.38314725812786,61.0968533805147,6.80419952988154,0,61.0968533805147,10.5009390539917,61.0968533805147
3,t3_k75,75,2,3,3,459,4,17.3516338554716,0,150,33.9230449889169,150,24.3559631182308,0,150,38.009314763244,150
3,t3_k76,76,2,3,4,454,1,41.4461563156831,0,277.406850906388,53.9400804108528,277.406850906388,55.5060618505018,0,277.406850906388,55.8223231532837,277.406850906388
