dataset_role,initial_state_id,a0,loc0,lfw0,seed_group,base_joint_seed,metric,frozen_value,step3i_value,absolute_difference,passed
validation-1,7,2,7,0,2,20260724,C_reachable_q95_km,19.0137618887991,19.0137618887991,3.90798504668055e-14,1
validation-1,7,2,7,0,2,20260724,W3_failed_lines_mean,0.0408,0.0408,0,1
validation-1,7,2,7,0,2,20260724,W3_failed_lines_q95,0,0,0,1
validation-1,7,2,7,0,2,20260724,W3_closed_roads_mean,0.0139333333333333,0.0139333333333333,3.46944695195361e-17,1
validation-1,7,2,7,0,2,20260724,W3_closed_roads_q95,0,0,0,1
validation-1,7,2,7,0,2,20260724,D_upper_bound_hit_share,0,0,0,1
validation-1,8,3,1,0,2,20260724,D_mean_kg,40.9625508005346,40.9625508005346,3.5527136788005e-14,1
validation-1,8,3,1,0,2,20260724,D_q95_kg,304.394075771214,304.394075771213,5.11590769747272e-13,1
validation-1,8,3,1,0,2,20260724,D_q99_kg,405.313258598587,405.313258598587,5.6843418860808e-14,1
validation-1,8,3,1,0,2,20260724,full_loss_probability,0.00253333333333333,0.00253333333333333,3.03576608295941e-18,1
validation-1,8,3,1,0,2,20260724,A0_pair_share,0.00495488215488216,0.00495488215488216,1.73472347597681e-18,1
validation-1,8,3,1,0,2,20260724,reachable_pair_share,0.995045117845118,0.995045117845118,1.11022302462516e-16,1
validation-1,8,3,1,0,2,20260724,C_reachable_mean_km,19.1382732285972,19.1382732285972,4.61852778244065e-14,1
validation-1,8,3,1,0,2,20260724,C_reachable_q95_km,19.5936495520007,19.5936495520007,4.61852778244065e-14,1
validation-1,8,3,1,0,2,20260724,W3_failed_lines_mean,0.945533333333333,0.945533333333333,3.33066907387547e-16,1
validation-1,8,3,1,0,2,20260724,W3_failed_lines_q95,6,6,0,1
validation-1,8,3,1,0,2,20260724,W3_closed_roads_mean,0.292733333333333,0.292733333333333,3.33066907387547e-16,1
validation-1,8,3,1,0,2,20260724,W3_closed_roads_q95,2,2,0,1
validation-1,8,3,1,0,2,20260724,D_upper_bound_hit_share,0.00253333333333333,0.00253333333333333,3.03576608295941e-18,1
validation-1,9,3,2,0,2,20260724,D_mean_kg,43.7263726372637,43.7263726372637,1.4210854715202e-14,1
validation-1,9,3,2,0,2,20260724,D_q95_kg,325.668930529417,325.668930529417,4.54747350886464e-13,1
validation-1,9,3,2,0,2,20260724,D_q99_kg,413.49589504405,413.49589504405,1.70530256582424e-13,1
validation-1,9,3,2,0,2,20260724,full_loss_probability,0.0024,0.0024,0,1
validation-1,9,3,2,0,2,20260724,A0_pair_share,0.00545555555555556,0.00545555555555556,1.73472347597681e-18,1
validation-1,9,3,2,0,2,20260724,reachable_pair_share,0.994544444444444,0.994544444444445,5.55111512312578e-16,1
validation-1,9,3,2,0,2,20260724,C_reachable_mean_km,19.1532499026674,19.1532499026674,2.1316282072803e-14,1
validation-1,9,3,2,0,2,20260724,C_reachable_q95_km,19.7375270354771,19.7375270354771,1.77635683940025e-14,1
validation-1,9,3,2,0,2,20260724,W3_failed_lines_mean,1.01746666666667,1.01746666666667,3.33066907387547e-15,1
validation-1,9,3,2,0,2,20260724,W3_failed_lines_q95,7,7,0,1
validation-1,9,3,2,0,2,20260724,W3_closed_roads_mean,0.315933333333333,0.315933333333333,3.33066907387547e-16,1
validation-1,9,3,2,0,2,20260724,W3_closed_roads_q95,2,2,0,1
validation-1,9,3,2,0,2,20260724,D_upper_bound_hit_share,0.0024,0.0024,0,1
validation-1,10,3,3,0,2,20260724,D_mean_kg,38.5683659275018,38.5683659275018,2.1316282072803e-14,1
validation-1,10,3,3,0,2,20260724,D_q95_kg,270.299757248452,270.299757248452,1.13686837721616e-13,1
validation-1,10,3,3,0,2,20260724,D_q99_kg,405.313258598587,405.313258598587,5.6843418860808e-14,1
validation-1,10,3,3,0,2,20260724,full_loss_probability,0.002,0.002,0,1
validation-1,10,3,3,0,2,20260724,A0_pair_share,0.00525723905723906,0.00525723905723906,0,1
validation-1,10,3,3,0,2,20260724,reachable_pair_share,0.994742760942761,0.994742760942761,1.11022302462516e-16,1
validation-1,10,3,3,0,2,20260724,C_reachable_mean_km,19.1381004315638,19.1381004315638,2.1316282072803e-14,1
validation-1,10,3,3,0,2,20260724,C_reachable_q95_km,19.5674822109483,19.5674822109483,2.1316282072803e-14,1
validation-1,10,3,3,0,2,20260724,W3_failed_lines_mean,0.940133333333333,0.940133333333333,3.33066907387547e-16,1
validation-1,10,3,3,0,2,20260724,W3_failed_lines_q95,6,6,0,1
validation-1,10,3,3,0,2,20260724,W3_closed_roads_mean,0.296333333333333,0.296333333333333,3.33066907387547e-16,1
validation-1,10,3,3,0,2,20260724,W3_closed_roads_q95,2,2,0,1
validation-1,10,3,3,0,2,20260724,D_upper_bound_hit_share,0.002,0.002,0,1
validation-1,11,3,4,0,2,20260724,D_mean_kg,35.89346207348,35.89346207348,7.105427357601e-15,1
validation-1,11,3,4,0,2,20260724,D_q95_kg,244.388075171153,244.388075171153,4.54747350886464e-13,1
validation-1,11,3,4,0,2,20260724,D_q99_kg,405.313258598587,405.313258598587,5.6843418860808e-14,1
validation-1,11,3,4,0,2,20260724,full_loss_probability,0.00146666666666667,0.00146666666666667,3.25260651745651e-18,1
validation-1,11,3,4,0,2,20260724,A0_pair_share,0.00514343434343434,0.00514343434343435,6.07153216591882e-18,1
validation-1,11,3,4,0,2,20260724,reachable_pair_share,0.994856565656566,0.994856565656566,3.33066907387547e-16,1
validation-1,11,3,4,0,2,20260724,C_reachable_mean_km,19.1329082486567,19.1329082486567,1.4210854715202e-14,1
validation-1,11,3,4,0,2,20260724,C_reachable_q95_km,19.5087190164719,19.5087190164719,3.19744231092045e-14,1
validation-1,11,3,4,0,2,20260724,W3_failed_lines_mean,0.887133333333333,0.887133333333333,3.33066907387547e-16,1
validation-1,11,3,4,0,2,20260724,W3_failed_lines_q95,6,6,0,1
validation-1,11,3,4,0,2,20260724,W3_closed_roads_mean,0.272733333333333,0.272733333333333,3.33066907387547e-16,1
validation-1,11,3,4,0,2,20260724,W3_closed_roads_q95,2,2,0,1
validation-1,11,3,4,0,2,20260724,D_upper_bound_hit_share,0.00146666666666667,0.00146666666666667,3.25260651745651e-18,1
validation-1,12,3,5,0,2,20260724,D_mean_kg,28.6449190373582,28.6449190373582,3.90798504668055e-14,1
validation-1,12,3,5,0,2,20260724,D_q95_kg,224.204238605679,224.204238605679,2.8421709430404e-13,1
validation-1,12,3,5,0,2,20260724,D_q99_kg,405.313258598587,405.313258598587,5.6843418860808e-14,1
validation-1,12,3,5,0,2,20260724,full_loss_probability,0.00133333333333333,0.00133333333333333,3.25260651745651e-18,1
validation-1,12,3,5,0,2,20260724,A0_pair_share,0.00468720538720539,0.00468720538720539,2.60208521396521e-18,1
validation-1,12,3,5,0,2,20260724,reachable_pair_share,0.995312794612795,0.995312794612795,3.33066907387547e-16,1
validation-1,12,3,5,0,2,20260724,C_reachable_mean_km,19.1100161316672,19.1100161316672,3.90798504668055e-14,1
validation-1,12,3,5,0,2,20260724,C_reachable_q95_km,19.2846044937776,19.2846044937776,1.06581410364015e-14,1
validation-1,12,3,5,0,2,20260724,W3_failed_lines_mean,0.760933333333333,0.760933333333333,3.33066907387547e-16,1
validation-1,12,3,5,0,2,20260724,W3_failed_lines_q95,5,5,0,1
validation-1,12,3,5,0,2,20260724,W3_closed_roads_mean,0.240533333333333,0.240533333333333,3.33066907387547e-16,1
validation-1,12,3,5,0,2,20260724,W3_closed_roads_q95,1,1,0,1
validation-1,12,3,5,0,2,20260724,D_upper_bound_hit_share,0.00133333333333333,0.00133333333333333,3.25260651745651e-18,1
validation-1,13,3,6,0,2,20260724,D_mean_kg,19.5804671376228,19.5804671376228,1.06581410364015e-14,1
validation-1,13,3,6,0,2,20260724,D_q95_kg,144.83266508469,144.83266508469,2.8421709430404e-13,1
validation-1,13,3,6,0,2,20260724,D_q99_kg,374.764749202193,374.764749202193,5.6843418860808e-14,1
validation-1,13,3,6,0,2,20260724,full_loss_probability,0.000533333333333333,0.000533333333333333,3.25260651745651e-19,1
validation-1,13,3,6,0,2,20260724,A0_pair_share,0.0031540404040404,0.00315404040404041,5.20417042793042e-18,1
validation-1,13,3,6,0,2,20260724,reachable_pair_share,0.99684595959596,0.99684595959596,4.44089209850063e-16,1
validation-1,13,3,6,0,2,20260724,C_reachable_mean_km,19.0813898011446,19.0813898011446,3.5527136788005e-14,1
validation-1,13,3,6,0,2,20260724,C_reachable_q95_km,19.0482004269416,19.0482004269416,1.06581410364015e-14,1
validation-1,13,3,6,0,2,20260724,W3_failed_lines_mean,0.544266666666667,0.544266666666667,3.33066907387547e-16,1
validation-1,13,3,6,0,2,20260724,W3_failed_lines_q95,3,3,0,1
validation-1,13,3,6,0,2,20260724,W3_closed_roads_mean,0.1654,0.1654,0,1
validation-1,13,3,6,0,2,20260724,W3_closed_roads_q95,0,0,0,1
validation-1,13,3,6,0,2,20260724,D_upper_bound_hit_share,0.000533333333333333,0.000533333333333333,3.25260651745651e-19,1
validation-1,14,3,7,0,2,20260724,D_mean_kg,13.1783905663293,13.1783905663293,3.19744231092045e-14,1
validation-1,14,3,7,0,2,20260724,D_q95_kg,91.6455281891825,91.6455281891825,4.2632564145606e-14,1
validation-1,14,3,7,0,2,20260724,D_q99_kg,336.306357908518,336.306357908518,5.6843418860808e-14,1
validation-1,14,3,7,0,2,20260724,full_loss_probability,0.0002,0.0002,0,1
validation-1,14,3,7,0,2,20260724,A0_pair_share,0.00237424242424242,0.00237424242424242,3.90312782094782e-18,1
validation-1,14,3,7,0,2,20260724,reachable_pair_share,0.997625757575758,0.997625757575758,4.44089209850063e-16,1
validation-1,14,3,7,0,2,20260724,C_reachable_mean_km,19.0608997803026,19.0608997803026,2.48689957516035e-14,1
validation-1,14,3,7,0,2,20260724,C_reachable_q95_km,19.0140834154334,19.0140834154334,3.5527136788005e-14,1
validation-1,14,3,7,0,2,20260724,W3_failed_lines_mean,0.390266666666667,0.390266666666667,3.33066907387547e-16,1
validation-1,14,3,7,0,2,20260724,W3_failed_lines_q95,2,2,0,1
validation-1,14,3,7,0,2,20260724,W3_closed_roads_mean,0.118066666666667,0.118066666666667,3.33066907387547e-16,1
validation-1,14,3,7,0,2,20260724,W3_closed_roads_q95,0,0,0,1
validation-1,14,3,7,0,2,20260724,D_upper_bound_hit_share,0.0002,0.0002,0,1
validation-1,15,4,1,0,2,20260724,D_mean_kg,185.913809562773,185.913809562773,3.69482222595252e-13,1
validation-1,15,4,1,0,2,20260724,D_q95_kg,532.689632599624,532.689632599624,4.54747350886464e-13,1
validation-1,15,4,1,0,2,20260724,D_q99_kg,607.969887897881,607.969887897881,4.54747350886464e-13,1
validation-1,15,4,1,0,2,20260724,full_loss_probability,0.0242666666666667,0.0242666666666667,3.46944695195361e-17,1
validation-1,15,4,1,0,2,20260724,A0_pair_share,0.037954713804714,0.037954713804714,4.16333634234434e-17,1
validation-1,15,4,1,0,2,20260724,reachable_pair_share,0.962045286195286,0.962045286195288,1.88737914186277e-15,1
validation-1,15,4,1,0,2,20260724,C_reachable_mean_km,19.9354204510479,19.9354204510479,1.4210854715202e-14,1
validation-1,15,4,1,0,2,20260724,C_reachable_q95_km,23.6603048310513,23.6603048310513,4.2632564145606e-14,1
validation-1,15,4,1,0,2,20260724,W3_failed_lines_mean,4.85673333333333,4.85673333333333,3.5527136788005e-15,1
validation-1,15,4,1,0,2,20260724,W3_failed_lines_q95,16,16,0,1
validation-1,15,4,1,0,2,20260724,W3_closed_roads_mean,2.06846666666667,2.06846666666667,3.10862446895044e-15,1
validation-1,15,4,1,0,2,20260724,W3_closed_roads_q95,10,10,0,1
validation-1,15,4,1,0,2,20260724,D_upper_bound_hit_share,0.0242666666666667,0.0242666666666667,3.46944695195361e-17,1
validation-1,16,4,2,0,2,20260724,D_mean_kg,190.490776350361,190.490776350361,3.12638803734444e-13,1
validation-1,16,4,2,0,2,20260724,D_q95_kg,533.235141695988,533.235141695988,2.27373675443232e-13,1
validation-1,16,4,2,0,2,20260724,D_q99_kg,607.969887897881,607.969887897881,4.54747350886464e-13,1
validation-1,16,4,2,0,2,20260724,full_loss_probability,0.0265333333333333,0.0265333333333333,3.12250225675825e-17,1
validation-1,16,4,2,0,2,20260724,A0_pair_share,0.0418808080808082,0.0418808080808082,6.93889390390723e-18,1
validation-1,16,4,2,0,2,20260724,reachable_pair_share,0.958119191919192,0.958119191919196,4.21884749357559e-15,1
validation-1,16,4,2,0,2,20260724,C_reachable_mean_km,20.0176223069897,20.0176223069897,3.5527136788005e-15,1
validation-1,16,4,2,0,2,20260724,C_reachable_q95_km,23.9715888465706,23.9715888465706,4.2632564145606e-14,1
validation-1,16,4,2,0,2,20260724,W3_failed_lines_mean,5.03673333333333,5.03673333333333,3.5527136788005e-15,1
validation-1,16,4,2,0,2,20260724,W3_failed_lines_q95,17,17,0,1
validation-1,16,4,2,0,2,20260724,W3_closed_roads_mean,2.1834,2.1834,0,1
validation-1,16,4,2,0,2,20260724,W3_closed_roads_q95,10,10,0,1
validation-1,16,4,2,0,2,20260724,D_upper_bound_hit_share,0.0265333333333333,0.0265333333333333,3.12250225675825e-17,1
validation-1,17,4,3,0,2,20260724,D_mean_kg,184.640391311857,184.640391311857,2.8421709430404e-13,1
validation-1,17,4,3,0,2,20260724,D_q95_kg,532.144123503259,532.144123503259,2.27373675443232e-13,1
validation-1,17,4,3,0,2,20260724,D_q99_kg,607.969887897881,607.969887897881,4.54747350886464e-13,1
validation-1,17,4,3,0,2,20260724,full_loss_probability,0.0217333333333333,0.0217333333333333,3.46944695195361e-17,1
validation-1,17,4,3,0,2,20260724,A0_pair_share,0.0425986531986533,0.0425986531986533,2.08166817117217e-17,1
validation-1,17,4,3,0,2,20260724,reachable_pair_share,0.957401346801347,0.95740134680135,3.33066907387547e-15,1
validation-1,17,4,3,0,2,20260724,C_reachable_mean_km,20.0149200772627,20.0149200772627,3.19744231092045e-14,1
validation-1,17,4,3,0,2,20260724,C_reachable_q95_km,23.8396639061854,23.8396639061854,2.48689957516035e-14,1
validation-1,17,4,3,0,2,20260724,W3_failed_lines_mean,5.0114,5.0114,0,1
validation-1,17,4,3,0,2,20260724,W3_failed_lines_q95,17,17,0,1
validation-1,17,4,3,0,2,20260724,W3_closed_roads_mean,2.19553333333333,2.19553333333333,3.10862446895044e-15,1
validation-1,17,4,3,0,2,20260724,W3_closed_roads_q95,10,10,0,1
validation-1,17,4,3,0,2,20260724,D_upper_bound_hit_share,0.0217333333333333,0.0217333333333333,3.46944695195361e-17,1
validation-1,18,4,4,0,2,20260724,D_mean_kg,162.584876669484,162.584876669484,4.2632564145606e-13,1
validation-1,18,4,4,0,2,20260724,D_q95_kg,497.777050432316,497.777050432316,5.6843418860808e-14,1
validation-1,18,4,4,0,2,20260724,D_q99_kg,607.969887897881,607.969887897881,4.54747350886464e-13,1
validation-1,18,4,4,0,2,20260724,full_loss_probability,0.0162,0.0162,0,1
validation-1,18,4,4,0,2,20260724,A0_pair_share,0.0400829966329967,0.0400829966329967,0,1
validation-1,18,4,4,0,2,20260724,reachable_pair_share,0.959917003367003,0.959917003367006,2.77555756156289e-15,1
validation-1,18,4,4,0,2,20260724,C_reachable_mean_km,19.9126409689173,19.9126409689173,2.48689957516035e-14,1
validation-1,18,4,4,0,2,20260724,C_reachable_q95_km,23.5681679902548,23.5681679902548,3.5527136788005e-14,1
validation-1,18,4,4,0,2,20260724,W3_failed_lines_mean,4.54213333333333,4.54213333333333,3.5527136788005e-15,1
validation-1,18,4,4,0,2,20260724,W3_failed_lines_q95,16,16,0,1
validation-1,18,4,4,0,2,20260724,W3_closed_roads_mean,1.97213333333333,1.97213333333333,3.33066907387547e-15,1
validation-1,18,4,4,0,2,20260724,W3_closed_roads_q95,10,10,0,1
validation-1,18,4,4,0,2,20260724,D_upper_bound_hit_share,0.0162,0.0162,0,1
validation-1,19,4,5,0,2,20260724,D_mean_kg,131.129531134931,131.129531134931,1.13686837721616e-13,1
validation-1,19,4,5,0,2,20260724,D_q95_kg,429.861167934975,429.861167934975,2.27373675443232e-13,1
validation-1,19,4,5,0,2,20260724,D_q99_kg,597.605215066961,597.605215066961,1.13686837721616e-13,1
validation-1,19,4,5,0,2,20260724,full_loss_probability,0.00973333333333333,0.00973333333333333,3.46944695195361e-18,1
validation-1,19,4,5,0,2,20260724,A0_pair_share,0.0339941077441078,0.0339941077441078,4.16333634234434e-17,1
validation-1,19,4,5,0,2,20260724,reachable_pair_share,0.966005892255892,0.966005892255893,7.7715611723761e-16,1
validation-1,19,4,5,0,2,20260724,C_reachable_mean_km,19.7637024736086,19.7637024736086,4.61852778244065e-14,1
validation-1,19,4,5,0,2,20260724,C_reachable_q95_km,23.2010383569198,23.2010383569198,1.4210854715202e-14,1
validation-1,19,4,5,0,2,20260724,W3_failed_lines_mean,3.87106666666667,3.87106666666667,3.5527136788005e-15,1
validation-1,19,4,5,0,2,20260724,W3_failed_lines_q95,15,15,0,1
validation-1,19,4,5,0,2,20260724,W3_closed_roads_mean,1.6632,1.6632,0,1
validation-1,19,4,5,0,2,20260724,W3_closed_roads_q95,9,9,0,1
validation-1,19,4,5,0,2,20260724,D_upper_bound_hit_share,0.00973333333333333,0.00973333333333333,3.46944695195361e-18,1
validation-1,20,4,6,0,2,20260724,D_mean_kg,97.1468419569228,97.1468419569228,0,1
validation-1,20,4,6,0,2,20260724,D_q95_kg,405.313258598587,405.313258598587,5.6843418860808e-14,1
validation-1,20,4,6,0,2,20260724,D_q99_kg,532.689632599624,532.689632599624,4.54747350886464e-13,1
validation-1,20,4,6,0,2,20260724,full_loss_probability,0.00406666666666667,0.00406666666666667,3.46944695195361e-18,1
validation-1,20,4,6,0,2,20260724,A0_pair_share,0.0258031986531987,0.0258031986531987,0,1
validation-1,20,4,6,0,2,20260724,reachable_pair_share,0.974196801346801,0.974196801346803,1.66533453693773e-15,1
validation-1,20,4,6,0,2,20260724,C_reachable_mean_km,19.5723368308938,19.5723368308938,3.5527136788005e-14,1
validation-1,20,4,6,0,2,20260724,C_reachable_q95_km,22.407515767938,22.407515767938,0,1
validation-1,20,4,6,0,2,20260724,W3_failed_lines_mean,3.069,3.069,0,1
validation-1,20,4,6,0,2,20260724,W3_failed_lines_q95,13,13,0,1
validation-1,20,4,6,0,2,20260724,W3_closed_roads_mean,1.30226666666667,1.30226666666667,3.33066907387547e-15,1
validation-1,20,4,6,0,2,20260724,W3_closed_roads_q95,7,7,0,1
validation-1,20,4,6,0,2,20260724,D_upper_bound_hit_share,0.00406666666666667,0.00406666666666667,3.46944695195361e-18,1
validation-1,21,4,7,0,2,20260724,D_mean_kg,67.503732191401,67.5037321914011,5.6843418860808e-14,1
validation-1,21,4,7,0,2,20260724,D_q95_kg,366.58211275673,366.58211275673,1.70530256582424e-13,1
validation-1,21,4,7,0,2,20260724,D_q99_kg,463.955486457737,463.955486457737,3.97903932025656e-13,1
validation-1,21,4,7,0,2,20260724,full_loss_probability,0.0028,0.0028,0,1
validation-1,21,4,7,0,2,20260724,A0_pair_share,0.0176158249158249,0.0176158249158249,3.81639164714898e-17,1
validation-1,21,4,7,0,2,20260724,reachable_pair_share,0.982384175084175,0.982384175084175,1.11022302462516e-16,1
validation-1,21,4,7,0,2,20260724,C_reachable_mean_km,19.3900266326921,19.3900266326921,0,1
validation-1,21,4,7,0,2,20260724,C_reachable_q95_km,21.5051364928052,21.5051364928052,4.61852778244065e-14,1
validation-1,21,4,7,0,2,20260724,W3_failed_lines_mean,2.22673333333333,2.22673333333333,3.10862446895044e-15,1
validation-1,21,4,7,0,2,20260724,W3_failed_lines_q95,11,11,0,1
validation-1,21,4,7,0,2,20260724,W3_closed_roads_mean,0.880733333333333,0.880733333333333,3.33066907387547e-16,1
validation-1,21,4,7,0,2,20260724,W3_closed_roads_q95,6,6,0,1
validation-1,21,4,7,0,2,20260724,D_upper_bound_hit_share,0.0028,0.0028,0,1
validation-1,22,5,1,0,2,20260724,D_mean_kg,376.814517815415,376.814517815415,1.13686837721616e-13,1
validation-1,22,5,1,0,2,20260724,D_q95_kg,607.969887897881,607.969887897881,4.54747350886464e-13,1
validation-1,22,5,1,0,2,20260724,D_q99_kg,607.969887897881,607.969887897881,4.54747350886464e-13,1
validation-1,22,5,1,0,2,20260724,full_loss_probability,0.1354,0.1354,0,1
validation-1,22,5,1,0,2,20260724,A0_pair_share,0.152058249158248,0.152058249158248,2.22044604925031e-16,1
validation-1,22,5,1,0,2,20260724,reachable_pair_share,0.847941750841752,0.847941750841757,4.88498130835069e-15,1
validation-1,22,5,1,0,2,20260724,C_reachable_mean_km,21.5728515222903,21.5728515222903,4.2632564145606e-14,1
validation-1,22,5,1,0,2,20260724,C_reachable_q95_km,28.3077855558581,28.3077855558581,1.77635683940025e-14,1
validation-1,22,5,1,0,2,20260724,W3_failed_lines_mean,10.8587333333333,10.8587333333333,3.37507799486048e-14,1
validation-1,22,5,1,0,2,20260724,W3_failed_lines_q95,23,23,0,1
validation-1,22,5,1,0,2,20260724,W3_closed_roads_mean,6.16413333333333,6.16413333333333,2.66453525910038e-15,1
validation-1,22,5,1,0,2,20260724,W3_closed_roads_q95,16,16,0,1
validation-1,22,5,1,0,2,20260724,D_upper_bound_hit_share,0.1354,0.1354,0,1
validation-1,23,5,2,0,2,20260724,D_mean_kg,385.712534889851,385.712534889851,3.41060513164848e-13,1
validation-1,23,5,2,0,2,20260724,D_q95_kg,607.969887897881,607.969887897881,4.54747350886464e-13,1
validation-1,23,5,2,0,2,20260724,D_q99_kg,607.969887897881,607.969887897881,4.54747350886464e-13,1
validation-1,23,5,2,0,2,20260724,full_loss_probability,0.129333333333333,0.129333333333333,3.33066907387547e-16,1
validation-1,23,5,2,0,2,20260724,A0_pair_share,0.168466666666665,0.168466666666665,2.22044604925031e-16,1
validation-1,23,5,2,0,2,20260724,reachable_pair_share,0.831533333333335,0.831533333333337,1.77635683940025e-15,1
validation-1,23,5,2,0,2,20260724,C_reachable_mean_km,21.8058411629153,21.8058411629153,3.5527136788005e-15,1
validation-1,23,5,2,0,2,20260724,C_reachable_q95_km,28.6257969575932,28.6257969575932,7.105427357601e-15,1
validation-1,23,5,2,0,2,20260724,W3_failed_lines_mean,11.2636,11.2636,0,1
validation-1,23,5,2,0,2,20260724,W3_failed_lines_q95,23,23,0,1
validation-1,23,5,2,0,2,20260724,W3_closed_roads_mean,6.48486666666667,6.48486666666667,2.66453525910038e-15,1
validation-1,23,5,2,0,2,20260724,W3_closed_roads_q95,17,17,0,1
validation-1,23,5,2,0,2,20260724,D_upper_bound_hit_share,0.129333333333333,0.129333333333333,3.33066907387547e-16,1
validation-1,24,5,3,0,2,20260724,D_mean_kg,369.900826446279,369.900826446279,5.11590769747272e-13,1
validation-1,24,5,3,0,2,20260724,D_q95_kg,607.969887897881,607.969887897881,4.54747350886464e-13,1
validation-1,24,5,3,0,2,20260724,D_q99_kg,607.969887897881,607.969887897881,4.54747350886464e-13,1
validation-1,24,5,3,0,2,20260724,full_loss_probability,0.1206,0.1206,0,1
validation-1,24,5,3,0,2,20260724,A0_pair_share,0.164580639730638,0.164580639730638,2.4980018054066e-16,1
validation-1,24,5,3,0,2,20260724,reachable_pair_share,0.835419360269362,0.835419360269365,3.21964677141295e-15,1
validation-1,24,5,3,0,2,20260724,C_reachable_mean_km,21.7448784744923,21.7448784744923,7.105427357601e-15,1
validation-1,24,5,3,0,2,20260724,C_reachable_q95_km,28.4748173647903,28.4748173647903,1.4210854715202e-14,1
validation-1,24,5,3,0,2,20260724,W3_failed_lines_mean,10.9816666666667,10.9816666666667,3.19744231092045e-14,1
validation-1,24,5,3,0,2,20260724,W3_failed_lines_q95,23,23,0,1
validation-1,24,5,3,0,2,20260724,W3_closed_roads_mean,6.23526666666667,6.23526666666667,2.66453525910038e-15,1
validation-1,24,5,3,0,2,20260724,W3_closed_roads_q95,16,16,0,1
validation-1,24,5,3,0,2,20260724,D_upper_bound_hit_share,0.1206,0.1206,0,1
validation-1,25,5,4,0,2,20260724,D_mean_kg,343.974924765202,343.974924765202,1.13686837721616e-13,1
validation-1,25,5,4,0,2,20260724,D_q95_kg,607.969887897881,607.969887897881,4.54747350886464e-13,1
validation-1,25,5,4,0,2,20260724,D_q99_kg,607.969887897881,607.969887897881,4.54747350886464e-13,1
validation-1,25,5,4,0,2,20260724,full_loss_probability,0.0955333333333333,0.0955333333333333,2.77555756156289e-17,1
validation-1,25,5,4,0,2,20260724,A0_pair_share,0.151204545454544,0.151204545454544,4.16333634234434e-16,1
validation-1,25,5,4,0,2,20260724,reachable_pair_share,0.848795454545456,0.848795454545459,3.44169137633799e-15,1
validation-1,25,5,4,0,2,20260724,C_reachable_mean_km,21.5111030379612,21.5111030379612,1.06581410364015e-14,1
validation-1,25,5,4,0,2,20260724,C_reachable_q95_km,28.0730144670046,28.0730144670046,0,1
validation-1,25,5,4,0,2,20260724,W3_failed_lines_mean,10.2501333333333,10.2501333333333,3.37507799486048e-14,1
validation-1,25,5,4,0,2,20260724,W3_failed_lines_q95,22,22,0,1
validation-1,25,5,4,0,2,20260724,W3_closed_roads_mean,5.73113333333333,5.73113333333333,3.5527136788005e-15,1
validation-1,25,5,4,0,2,20260724,W3_closed_roads_q95,16,16,0,1
validation-1,25,5,4,0,2,20260724,D_upper_bound_hit_share,0.0955333333333333,0.0955333333333333,2.77555756156289e-17,1
validation-1,26,5,5,0,2,20260724,D_mean_kg,294.419096455098,294.419096455098,1.70530256582424e-13,1
validation-1,26,5,5,0,2,20260724,D_q95_kg,607.969887897881,607.969887897881,4.54747350886464e-13,1
validation-1,26,5,5,0,2,20260724,D_q99_kg,607.969887897881,607.969887897881,4.54747350886464e-13,1
validation-1,26,5,5,0,2,20260724,full_loss_probability,0.0681333333333333,0.0681333333333333,4.16333634234434e-17,1
validation-1,26,5,5,0,2,20260724,A0_pair_share,0.127586531986531,0.127586531986531,3.05311331771918e-16,1
validation-1,26,5,5,0,2,20260724,reachable_pair_share,0.872413468013469,0.872413468013471,2.22044604925031e-15,1
validation-1,26,5,5,0,2,20260724,C_reachable_mean_km,21.044118762658,21.044118762658,7.105427357601e-15,1
validation-1,26,5,5,0,2,20260724,C_reachable_q95_km,27.1156054634469,27.1156054634469,1.06581410364015e-14,1
validation-1,26,5,5,0,2,20260724,W3_failed_lines_mean,8.88606666666667,8.88606666666667,3.5527136788005e-15,1
validation-1,26,5,5,0,2,20260724,W3_failed_lines_q95,22,22,0,1
validation-1,26,5,5,0,2,20260724,W3_closed_roads_mean,4.81513333333333,4.81513333333333,3.5527136788005e-15,1
validation-1,26,5,5,0,2,20260724,W3_closed_roads_q95,16,16,0,1
validation-1,26,5,5,0,2,20260724,D_upper_bound_hit_share,0.0681333333333333,0.0681333333333333,4.16333634234434e-17,1
validation-1,27,5,6,0,2,20260724,D_mean_kg,235.188227913699,235.188227913699,3.69482222595252e-13,1
validation-1,27,5,6,0,2,20260724,D_q95_kg,587.240542236042,587.240542236042,3.41060513164848e-13,1
validation-1,27,5,6,0,2,20260724,D_q99_kg,607.969887897881,607.969887897881,4.54747350886464e-13,1
validation-1,27,5,6,0,2,20260724,full_loss_probability,0.0395333333333333,0.0395333333333333,2.77555756156289e-17,1
validation-1,27,5,6,0,2,20260724,A0_pair_share,0.093493939393939,0.093493939393939,2.77555756156289e-17,1
validation-1,27,5,6,0,2,20260724,reachable_pair_share,0.906506060606061,0.906506060606063,1.99840144432528e-15,1
validation-1,27,5,6,0,2,20260724,C_reachable_mean_km,20.5068791588079,20.5068791588079,1.4210854715202e-14,1
validation-1,27,5,6,0,2,20260724,C_reachable_q95_km,25.8543510273543,25.8543510273543,2.8421709430404e-14,1
