initial_state_id,R,site_id,positive_demand_scenario_count,mean_total_demand_kg,max_total_demand_kg,scenario_weight,T_aggregate_kg,T_period_kg,period_minus_aggregate_kg,site_absolute_difference_kg,site_difference_fraction_of_capacity,aggregate_total_T_kg,period_total_T_kg,period_minus_aggregate_total_kg,total_absolute_difference_kg,total_difference_fraction_of_total_capacity,aggregate_at_capacity,period_at_capacity,aggregate_objective,period_objective,aggregate_TerminalLOH_cost,period_TerminalLOH_cost,aggregate_mean_service_cost,period_mean_service_cost,aggregate_mean_shortage_loss,period_mean_shortage_loss,aggregate_mean_operating_loss,period_mean_operating_loss,aggregate_regret_of_period_T,period_regret_of_aggregate_T,aggregate_relative_regret,period_relative_regret,replay_complete,failure_message,case_pass
2,500,1,9,2.0849357663039,322.395875951231,0.002,111.283855658293,111.283855658293,0,0,0,322.395875951231,322.395875951231,0,0,0,0,0,655.874591465165,655.874591465165,644.791751902463,644.791751902463,11.0828395627021,11.0828395627021,0,0,11.0828395627021,11.0828395627021,-3.41060513164848e-13,1.13686837721616e-13,-5.2000872972217e-16,1.73336243240724e-16,1,,1
2,500,2,9,2.0849357663039,322.395875951231,0.002,50.7323459618689,50.7323459618689,-1.4210854715202e-14,1.4210854715202e-14,7.105427357601e-17,322.395875951231,322.395875951231,0,0,0,0,0,655.874591465165,655.874591465165,644.791751902463,644.791751902463,11.0828395627021,11.0828395627021,0,0,11.0828395627021,11.0828395627021,-3.41060513164848e-13,1.13686837721616e-13,-5.2000872972217e-16,1.73336243240724e-16,1,,1
2,500,3,9,2.0849357663039,322.395875951231,0.002,66.5521097564302,66.5521097564302,-1.4210854715202e-14,1.4210854715202e-14,1.4210854715202e-16,322.395875951231,322.395875951231,0,0,0,0,0,655.874591465165,655.874591465165,644.791751902463,644.791751902463,11.0828395627021,11.0828395627021,0,0,11.0828395627021,11.0828395627021,-3.41060513164848e-13,1.13686837721616e-13,-5.2000872972217e-16,1.73336243240724e-16,1,,1
2,500,4,9,2.0849357663039,322.395875951231,0.002,93.8275645746393,93.8275645746393,1.4210854715202e-14,1.4210854715202e-14,9.473903143468e-17,322.395875951231,322.395875951231,0,0,0,0,0,655.874591465165,655.874591465165,644.791751902463,644.791751902463,11.0828395627021,11.0828395627021,0,0,11.0828395627021,11.0828395627021,-3.41060513164848e-13,1.13686837721616e-13,-5.2000872972217e-16,1.73336243240724e-16,1,,1
3,100,1,3,4.76502195674113,405.313258598587,0.01,194.201238305649,194.201238305649,2.8421709430404e-14,2.8421709430404e-14,9.473903143468e-17,405.313258598587,405.313258598587,5.6843418860808e-14,5.6843418860808e-14,7.5791225147744e-17,0,0,844.618268332344,844.618268332345,810.626517197174,810.626517197174,33.9917511351701,33.9917511351701,0,0,33.9917511351701,33.9917511351701,2.27373675443232e-13,-3.41060513164848e-13,2.69202886047172e-16,-4.03804329070758e-16,1,,1
3,100,2,3,4.76502195674113,405.313258598587,0.01,80.1898371655347,80.1898371655347,1.4210854715202e-14,1.4210854715202e-14,7.105427357601e-17,405.313258598587,405.313258598587,5.6843418860808e-14,5.6843418860808e-14,7.5791225147744e-17,0,0,844.618268332344,844.618268332345,810.626517197174,810.626517197174,33.9917511351701,33.9917511351701,0,0,33.9917511351701,33.9917511351701,2.27373675443232e-13,-3.41060513164848e-13,2.69202886047172e-16,-4.03804329070758e-16,1,,1
3,100,3,3,4.76502195674113,405.313258598587,0.01,66.5521097564302,66.5521097564302,0,0,0,405.313258598587,405.313258598587,5.6843418860808e-14,5.6843418860808e-14,7.5791225147744e-17,0,0,844.618268332344,844.618268332345,810.626517197174,810.626517197174,33.9917511351701,33.9917511351701,0,0,33.9917511351701,33.9917511351701,2.27373675443232e-13,-3.41060513164848e-13,2.69202886047172e-16,-4.03804329070758e-16,1,,1
3,100,4,3,4.76502195674113,405.313258598587,0.01,64.3700733709735,64.3700733709735,0,0,0,405.313258598587,405.313258598587,5.6843418860808e-14,5.6843418860808e-14,7.5791225147744e-17,0,0,844.618268332344,844.618268332345,810.626517197174,810.626517197174,33.9917511351701,33.9917511351701,0,0,33.9917511351701,33.9917511351701,2.27373675443232e-13,-3.41060513164848e-13,2.69202886047172e-16,-4.03804329070758e-16,1,,1
3,500,1,7,1.98892616534381,405.313258598587,0.002,186.56411095655,186.56411095655,0,0,0,405.313258598587,405.313258598587,0,0,0,0,0,825.696299042315,825.696299042314,810.626517197174,810.626517197174,15.0697818451406,15.0697818451406,0,0,15.0697818451406,15.0697818451406,-2.27373675443232e-13,9.09494701772928e-13,-2.75372041399425e-16,1.1014881655977e-15,1,,1
3,500,2,7,1.98892616534381,405.313258598587,0.002,80.1898371655347,80.1898371655347,1.4210854715202e-14,1.4210854715202e-14,7.105427357601e-17,405.313258598587,405.313258598587,0,0,0,0,0,825.696299042315,825.696299042314,810.626517197174,810.626517197174,15.0697818451406,15.0697818451406,0,0,15.0697818451406,15.0697818451406,-2.27373675443232e-13,9.09494701772928e-13,-2.75372041399425e-16,1.1014881655977e-15,1,,1
3,500,3,7,1.98892616534381,405.313258598587,0.002,44.7317459018629,44.7317459018629,0,0,0,405.313258598587,405.313258598587,0,0,0,0,0,825.696299042315,825.696299042314,810.626517197174,810.626517197174,15.0697818451406,15.0697818451406,0,0,15.0697818451406,15.0697818451406,-2.27373675443232e-13,9.09494701772928e-13,-2.75372041399425e-16,1.1014881655977e-15,1,,1
3,500,4,7,1.98892616534381,405.313258598587,0.002,93.8275645746393,93.8275645746393,0,0,0,405.313258598587,405.313258598587,0,0,0,0,0,825.696299042315,825.696299042314,810.626517197174,810.626517197174,15.0697818451406,15.0697818451406,0,0,15.0697818451406,15.0697818451406,-2.27373675443232e-13,9.09494701772928e-13,-2.75372041399425e-16,1.1014881655977e-15,1,,1
4,100,1,2,1.47287456018329,103.646728309195,0.01,0,0,0,0,0,103.646728309195,103.646728309195,-2.8421709430404e-14,2.8421709430404e-14,3.7895612573872e-17,0,0,211.868914164144,211.868914164144,207.293456618389,207.293456618389,4.57545754575457,4.57545754575457,0,0,4.57545754575457,4.57545754575457,-8.5265128291212e-14,-5.6843418860808e-14,-4.02442843621474e-16,-2.68295229080983e-16,1,,1
4,100,2,2,1.47287456018329,103.646728309195,0.01,0,0,0,0,0,103.646728309195,103.646728309195,-2.8421709430404e-14,2.8421709430404e-14,3.7895612573872e-17,0,0,211.868914164144,211.868914164144,207.293456618389,207.293456618389,4.57545754575457,4.57545754575457,0,0,4.57545754575457,4.57545754575457,-8.5265128291212e-14,-5.6843418860808e-14,-4.02442843621474e-16,-2.68295229080983e-16,1,,1
4,100,3,2,1.47287456018329,103.646728309195,0.01,16.3652728909255,16.3652728909255,0,0,0,103.646728309195,103.646728309195,-2.8421709430404e-14,2.8421709430404e-14,3.7895612573872e-17,0,0,211.868914164144,211.868914164144,207.293456618389,207.293456618389,4.57545754575457,4.57545754575457,0,0,4.57545754575457,4.57545754575457,-8.5265128291212e-14,-5.6843418860808e-14,-4.02442843621474e-16,-2.68295229080983e-16,1,,1
4,100,4,2,1.47287456018329,103.646728309195,0.01,87.2814554182691,87.2814554182691,-2.8421709430404e-14,2.8421709430404e-14,1.8947806286936e-16,103.646728309195,103.646728309195,-2.8421709430404e-14,2.8421709430404e-14,3.7895612573872e-17,0,0,211.868914164144,211.868914164144,207.293456618389,207.293456618389,4.57545754575457,4.57545754575457,0,0,4.57545754575457,4.57545754575457,-8.5265128291212e-14,-5.6843418860808e-14,-4.02442843621474e-16,-2.68295229080983e-16,1,,1
4,500,1,6,1.72162670812536,384.583912936748,0.002,140.02400240024,140.02400240024,0,0,0,384.583912936748,384.583912936748,0,0,0,0,0,819.339489806438,819.339489806438,769.167825873496,769.167825873496,10.8950089947206,10.8950089947206,39.2766549382211,39.2766549382211,50.1716639329417,50.1716639329417,0,3.41060513164848e-13,0,4.16262754826355e-16,1,,1
4,500,2,6,1.72162670812536,384.583912936748,0.002,57.2784551182391,57.2784551182391,0,0,0,384.583912936748,384.583912936748,0,0,0,0,0,819.339489806438,819.339489806438,769.167825873496,769.167825873496,10.8950089947206,10.8950089947206,39.2766549382211,39.2766549382211,50.1716639329417,50.1716639329417,0,3.41060513164848e-13,0,4.16262754826355e-16,1,,1
4,500,3,6,1.72162670812536,384.583912936748,0.002,100,100,0,0,0,384.583912936748,384.583912936748,0,0,0,1,1,819.339489806438,819.339489806438,769.167825873496,769.167825873496,10.8950089947206,10.8950089947206,39.2766549382211,39.2766549382211,50.1716639329417,50.1716639329417,0,3.41060513164848e-13,0,4.16262754826355e-16,1,,1
4,500,4,6,1.72162670812536,384.583912936748,0.002,87.2814554182691,87.2814554182691,-1.4210854715202e-14,1.4210854715202e-14,9.473903143468e-17,384.583912936748,384.583912936748,0,0,0,0,0,819.339489806438,819.339489806438,769.167825873496,769.167825873496,10.8950089947206,10.8950089947206,39.2766549382211,39.2766549382211,50.1716639329417,50.1716639329417,0,3.41060513164848e-13,0,4.16262754826355e-16,1,,1
5,100,1,1,4.15677931429507,415.677931429507,0.01,183.291056378365,180.01800180018,-3.27305457818505,3.27305457818505,0.0109101819272835,415.677931429507,415.677931429507,5.6843418860808e-14,5.6843418860808e-14,7.5791225147744e-17,0,0,858.088800916519,858.084742053897,831.355862859013,831.355862859013,26.7329380575058,26.7288791948842,0,0,26.7329380575058,26.7288791948842,0.00229032881134117,0.00405886262160493,2.66910465314882e-06,4.73014193433822e-06,1,,1
5,100,2,1,4.15677931429507,415.677931429507,0.01,60.5515096964242,60.5515096964242,0,0,0,415.677931429507,415.677931429507,5.6843418860808e-14,5.6843418860808e-14,7.5791225147744e-17,0,0,858.088800916519,858.084742053897,831.355862859013,831.355862859013,26.7329380575058,26.7288791948842,0,0,26.7329380575058,26.7288791948842,0.00229032881134117,0.00405886262160493,2.66910465314882e-06,4.73014193433822e-06,1,,1
5,100,3,1,4.15677931429507,415.677931429507,0.01,78.007800780078,81.2808553582631,3.27305457818511,3.27305457818511,0.0327305457818511,415.677931429507,415.677931429507,5.6843418860808e-14,5.6843418860808e-14,7.5791225147744e-17,0,0,858.088800916519,858.084742053897,831.355862859013,831.355862859013,26.7329380575058,26.7288791948842,0,0,26.7329380575058,26.7288791948842,0.00229032881134117,0.00405886262160493,2.66910465314882e-06,4.73014193433822e-06,1,,1
5,100,4,1,4.15677931429507,415.677931429507,0.01,93.8275645746393,93.8275645746393,0,0,0,415.677931429507,415.677931429507,5.6843418860808e-14,5.6843418860808e-14,7.5791225147744e-17,0,0,858.088800916519,858.084742053897,831.355862859013,831.355862859013,26.7329380575058,26.7288791948842,0,0,26.7329380575058,26.7288791948842,0.00229032881134117,0.00405886262160493,2.66910465314882e-06,4.73014193433822e-06,1,,1
5,500,1,9,3.71164389166189,423.587813326787,0.002,196.671030739438,141.559610506505,-55.1114202329324,55.1114202329324,0.183704734109775,415.677931429506,415.677931429507,5.6843418860808e-14,5.6843418860808e-14,7.5791225147744e-17,0,0,991.455931480508,915.441843629162,831.355862859013,831.355862859013,29.177885494092,25.1709983628196,130.922183127404,58.9149824073316,160.100068621496,84.0859807701512,291.220152088368,3.24930163931151,0.29372979962256,0.00354943534854168,1,,1
5,500,2,9,3.71164389166189,423.587813326787,0.002,44.4589913536808,90.2817554482721,45.8227640945913,45.8227640945913,0.229113820472957,415.677931429506,415.677931429507,5.6843418860808e-14,5.6843418860808e-14,7.5791225147744e-17,0,0,991.455931480508,915.441843629162,831.355862859013,831.355862859013,29.177885494092,25.1709983628196,130.922183127404,58.9149824073316,160.100068621496,84.0859807701512,291.220152088368,3.24930163931151,0.29372979962256,0.00354943534854168,1,,1
5,500,3,9,3.71164389166189,423.587813326787,0.002,24.5479093363882,52.9143823473256,28.3664730109375,28.3664730109375,0.283664730109375,415.677931429506,415.677931429507,5.6843418860808e-14,5.6843418860808e-14,7.5791225147744e-17,0,0,991.455931480508,915.441843629162,831.355862859013,831.355862859013,29.177885494092,25.1709983628196,130.922183127404,58.9149824073316,160.100068621496,84.0859807701512,291.220152088368,3.24930163931151,0.29372979962256,0.00354943534854168,1,,1
5,500,4,9,3.71164389166189,423.587813326787,0.002,150,130.922183127404,-19.0778168725964,19.0778168725964,0.127185445817309,415.677931429506,415.677931429507,5.6843418860808e-14,5.6843418860808e-14,7.5791225147744e-17,1,0,991.455931480508,915.441843629162,831.355862859013,831.355862859013,29.177885494092,25.1709983628196,130.922183127404,58.9149824073316,160.100068621496,84.0859807701512,291.220152088368,3.24930163931151,0.29372979962256,0.00354943534854168,1,,1
6,100,1,1,0.482775550282301,48.2775550282301,0.01,0,0,0,0,0,48.2775550282301,48.2775550282301,0,0,0,0,0,98.0877808060526,98.0877808060526,96.5551100564602,96.5551100564602,1.53267074959244,1.53267074959244,0,0,1.53267074959244,1.53267074959244,0,0,0,0,1,,1
6,100,2,1,0.482775550282301,48.2775550282301,0.01,22.0931184027494,22.0931184027494,0,0,0,48.2775550282301,48.2775550282301,0,0,0,0,0,98.0877808060526,98.0877808060526,96.5551100564602,96.5551100564602,1.53267074959244,1.53267074959244,0,0,1.53267074959244,1.53267074959244,0,0,0,0,1,,1
6,100,3,1,0.482775550282301,48.2775550282301,0.01,11.4556910236478,11.4556910236478,0,0,0,48.2775550282301,48.2775550282301,0,0,0,0,0,98.0877808060526,98.0877808060526,96.5551100564602,96.5551100564602,1.53267074959244,1.53267074959244,0,0,1.53267074959244,1.53267074959244,0,0,0,0,1,,1
6,100,4,1,0.482775550282301,48.2775550282301,0.01,14.7287456018329,14.7287456018329,0,0,0,48.2775550282301,48.2775550282301,0,0,0,0,0,98.0877808060526,98.0877808060526,96.5551100564602,96.5551100564602,1.53267074959244,1.53267074959244,0,0,1.53267074959244,1.53267074959244,0,0,0,0,1,,1
6,500,1,5,1.48705779668876,384.583912936748,0.002,137.468292283774,134.195237705589,-3.27305457818508,3.27305457818508,0.0109101819272836,374.764749202193,374.764749202193,5.6843418860808e-14,5.6843418860808e-14,7.5791225147744e-17,0,0,866.989214453156,866.983882005783,749.529498404386,749.529498404386,8.35789677593359,8.35256432856082,109.101819272836,109.101819272836,117.45971604877,117.454383601397,0.00829942409666273,0.0053324473730072,9.57269589783479e-06,6.15057267347403e-06,1,,1
6,500,2,5,1.48705779668876,384.583912936748,0.002,57.2784551182391,92.1910372855468,34.9125821673077,34.9125821673077,0.174562910836538,374.764749202193,374.764749202193,5.6843418860808e-14,5.6843418860808e-14,7.5791225147744e-17,0,0,866.989214453156,866.983882005783,749.529498404386,749.529498404386,8.35789677593359,8.35256432856082,109.101819272836,109.101819272836,117.45971604877,117.454383601397,0.00829942409666273,0.0053324473730072,9.57269589783479e-06,6.15057267347403e-06,1,,1
6,500,3,5,1.48705779668876,384.583912936748,0.002,86.1904372255407,54.5509096364182,-31.6395275891225,31.6395275891225,0.316395275891225,374.764749202193,374.764749202193,5.6843418860808e-14,5.6843418860808e-14,7.5791225147744e-17,0,0,866.989214453156,866.983882005783,749.529498404386,749.529498404386,8.35789677593359,8.35256432856082,109.101819272836,109.101819272836,117.45971604877,117.454383601397,0.00829942409666273,0.0053324473730072,9.57269589783479e-06,6.15057267347403e-06,1,,1
6,500,4,5,1.48705779668876,384.583912936748,0.002,93.8275645746393,93.8275645746393,1.4210854715202e-14,1.4210854715202e-14,9.473903143468e-17,374.764749202193,374.764749202193,5.6843418860808e-14,5.6843418860808e-14,7.5791225147744e-17,0,0,866.989214453156,866.983882005783,749.529498404386,749.529498404386,8.35789677593359,8.35256432856082,109.101819272836,109.101819272836,117.45971604877,117.454383601397,0.00829942409666273,0.0053324473730072,9.57269589783479e-06,6.15057267347403e-06,1,,1
7,100,1,1,1.21921283037395,121.921283037395,0.01,19.6383274691105,19.6383274691105,0,0,0,121.921283037395,121.921283037395,0,0,0,0,0,252.433346571027,252.433346571027,243.842566074789,243.842566074789,8.59078049623756,8.59078049623756,0,0,8.59078049623756,8.59078049623756,-5.6843418860808e-14,-5.6843418860808e-14,-2.25181893093566e-16,-2.25181893093566e-16,1,,1
7,100,2,1,1.21921283037395,121.921283037395,0.01,39.5494094864032,39.5494094864032,0,0,0,121.921283037395,121.921283037395,0,0,0,0,0,252.433346571027,252.433346571027,243.842566074789,243.842566074789,8.59078049623756,8.59078049623756,0,0,8.59078049623756,8.59078049623756,-5.6843418860808e-14,-5.6843418860808e-14,-2.25181893093566e-16,-2.25181893093566e-16,1,,1
7,100,3,1,1.21921283037395,121.921283037395,0.01,8.18263644546273,8.18263644546273,0,0,0,121.921283037395,121.921283037395,0,0,0,0,0,252.433346571027,252.433346571027,243.842566074789,243.842566074789,8.59078049623756,8.59078049623756,0,0,8.59078049623756,8.59078049623756,-5.6843418860808e-14,-5.6843418860808e-14,-2.25181893093566e-16,-2.25181893093566e-16,1,,1
7,100,4,1,1.21921283037395,121.921283037395,0.01,54.5509096364182,54.5509096364182,0,0,0,121.921283037395,121.921283037395,0,0,0,0,0,252.433346571027,252.433346571027,243.842566074789,243.842566074789,8.59078049623756,8.59078049623756,0,0,8.59078049623756,8.59078049623756,-5.6843418860808e-14,-5.6843418860808e-14,-2.25181893093566e-16,-2.25181893093566e-16,1,,1
7,500,1,5,1.28303739464856,243.842566074789,0.002,65.4610915637018,65.4610915637018,0,0,0,243.842566074789,243.842566074789,0,0,0,0,0,632.305305715473,632.305305715473,487.685132149579,487.685132149579,9.33391766757692,9.33391766757692,135.286255898317,135.286255898317,144.620173565894,144.620173565894,-1.13686837721616e-13,-2.27373675443232e-13,-1.79797380622919e-16,-3.59594761245838e-16,1,,1
7,500,2,5,1.28303739464856,243.842566074789,0.002,51.5506096064152,51.5506096064152,7.105427357601e-15,7.105427357601e-15,3.5527136788005e-17,243.842566074789,243.842566074789,0,0,0,0,0,632.305305715473,632.305305715473,487.685132149579,487.685132149579,9.33391766757692,9.33391766757692,135.286255898317,135.286255898317,144.620173565894,144.620173565894,-1.13686837721616e-13,-2.27373675443232e-13,-1.79797380622919e-16,-3.59594761245838e-16,1,,1
7,500,3,5,1.28303739464856,243.842566074789,0.002,44.7317459018629,44.7317459018629,0,0,0,243.842566074789,243.842566074789,0,0,0,0,0,632.305305715473,632.305305715473,487.685132149579,487.685132149579,9.33391766757692,9.33391766757692,135.286255898317,135.286255898317,144.620173565894,144.620173565894,-1.13686837721616e-13,-2.27373675443232e-13,-1.79797380622919e-16,-3.59594761245838e-16,1,,1
7,500,4,5,1.28303739464856,243.842566074789,0.002,82.0991190028094,82.0991190028094,0,0,0,243.842566074789,243.842566074789,0,0,0,0,0,632.305305715473,632.305305715473,487.685132149579,487.685132149579,9.33391766757692,9.33391766757692,135.286255898317,135.286255898317,144.620173565894,144.620173565894,-1.13686837721616e-13,-2.27373675443232e-13,-1.79797380622919e-16,-3.59594761245838e-16,1,,1
8,100,1,27,50.669612415787,420.04200420042,0.01,250.934184327524,250.934184327524,-2.8421709430404e-14,2.8421709430404e-14,9.473903143468e-17,420.04200420042,420.04200420042,-1.13686837721616e-13,1.13686837721616e-13,1.51582450295488e-16,0,0,3856.32373371269,3852.28068509354,840.08400840084,840.08400840084,354.155335054641,350.112286435492,2662.08439025721,2662.08439025721,3016.23972531185,3012.1966766927,0.550802563854631,0.0769799268282441,0.000142830997055412,1.99829485754034e-05,1,,1
8,100,2,27,50.669612415787,420.04200420042,0.01,58.9149824073316,54.5509096364182,-4.36407277091347,4.36407277091347,0.0218203638545673,420.04200420042,420.04200420042,-1.13686837721616e-13,1.13686837721616e-13,1.51582450295488e-16,0,0,3856.32373371269,3852.28068509354,840.08400840084,840.08400840084,354.155335054641,350.112286435492,2662.08439025721,2662.08439025721,3016.23972531185,3012.1966766927,0.550802563854631,0.0769799268282441,0.000142830997055412,1.99829485754034e-05,1,,1
8,100,3,27,50.669612415787,420.04200420042,0.01,29.4574912036658,33.8215639745793,4.36407277091345,4.36407277091345,0.0436407277091345,420.04200420042,420.04200420042,-1.13686837721616e-13,1.13686837721616e-13,1.51582450295488e-16,0,0,3856.32373371269,3852.28068509354,840.08400840084,840.08400840084,354.155335054641,350.112286435492,2662.08439025721,2662.08439025721,3016.23972531185,3012.1966766927,0.550802563854631,0.0769799268282441,0.000142830997055412,1.99829485754034e-05,1,,1
8,100,4,27,50.669612415787,420.04200420042,0.01,80.7353462618989,80.7353462618989,-1.4210854715202e-14,1.4210854715202e-14,9.473903143468e-17,420.04200420042,420.04200420042,-1.13686837721616e-13,1.13686837721616e-13,1.51582450295488e-16,0,0,3856.32373371269,3852.28068509354,840.08400840084,840.08400840084,354.155335054641,350.112286435492,2662.08439025721,2662.08439025721,3016.23972531185,3012.1966766927,0.550802563854631,0.0769799268282441,0.000142830997055412,1.99829485754034e-05,1,,1
8,500,1,127,39.6590568147724,607.969887897881,0.002,281.7554482721,284.755748302103,3.00030003000296,3.00030003000296,0.0100010001000099,607.969887897881,607.969887897881,0,0,0,0,0,2820.96804094843,2820.16893248943,1215.93977579576,1215.93977579576,234.709415085858,233.910306626879,1370.31885006682,1370.31885006682,1605.02826515268,1604.2291566937,0.129860484301389,0.0673088013750203,4.60340147128107e-05,2.38669395296136e-05,1,,1
8,500,2,127,39.6590568147724,607.969887897881,0.002,107.465291983744,88.9179827073617,-18.5473092763822,18.5473092763822,0.0927365463819108,607.969887897881,607.969887897881,0,0,0,0,0,2820.96804094843,2820.16893248943,1215.93977579576,1215.93977579576,234.709415085858,233.910306626879,1370.31885006682,1370.31885006682,1605.02826515268,1604.2291566937,0.129860484301389,0.0673088013750203,4.60340147128107e-05,2.38669395296136e-05,1,,1
8,500,3,127,39.6590568147724,607.969887897881,0.002,78.007800780078,87.008700870087,9.000900090009,9.000900090009,0.09000900090009,607.969887897881,607.969887897881,0,0,0,0,0,2820.96804094843,2820.16893248943,1215.93977579576,1215.93977579576,234.709415085858,233.910306626879,1370.31885006682,1370.31885006682,1605.02826515268,1604.2291566937,0.129860484301389,0.0673088013750203,4.60340147128107e-05,2.38669395296136e-05,1,,1
8,500,4,127,39.6590568147724,607.969887897881,0.002,140.741346861959,147.287456018329,6.54610915637019,6.54610915637019,0.0436407277091346,607.969887897881,607.969887897881,0,0,0,0,0,2820.96804094843,2820.16893248943,1215.93977579576,1215.93977579576,234.709415085858,233.910306626879,1370.31885006682,1370.31885006682,1605.02826515268,1604.2291566937,0.129860484301389,0.0673088013750203,4.60340147128107e-05,2.38669395296136e-05,1,,1
9,100,1,23,35.0025911682077,607.969887897881,0.01,198.580312576712,210.293756648392,11.7134440716799,11.7134440716799,0.0390448135722664,531.871368955077,499.959086817773,-31.9122821373047,31.9122821373047,0.0425497095164063,0,0,4482.34258431443,4422.64760507178,1063.74273791015,999.918173635545,211.006359782881,215.135944814839,3207.59348662139,3207.59348662139,3418.59984640427,3422.72943143623,567.147000815494,58.7648492788603,0.126529150806138,0.0132872556274821,1,,1
