tau,branch,from_bus,to_bus,p_kw,q_kvar,true_s_mva,true_utilization,true_circle_pass,hour_octagon_violation,hour_true_circle_violation_mva
33,3,3,4,1781.425695,1273.71243,2.18993626873997,0.364989378123328,1,0,0
33,4,4,5,1685.296455,1209.62627,2.0744685715406,0.345744761923433,1,0,0
33,5,5,6,1637.231835,1185.59396,2.02142551669013,0.336904252781688,1,0,0
33,6,6,7,855.170175,408.54927,0.947749193735908,0.157958198955985,1,0,0
33,7,7,8,694.954775,328.44157,0.768658574530569,0.128109762421761,1,0,0
33,8,8,9,534.739375,248.33387,0.589589611649126,0.0982649352748544,1,0,0
33,9,9,10,486.674755,232.31233,0.539278532693764,0.0898797554489606,1,0,0
33,10,10,11,438.610135,216.29079,0.489040444506937,0.0815067407511561,1,0,0
33,11,11,12,402.56167,192.25848,0.446115703921191,0.0743526173201984,1,0,0
33,12,12,13,354.49705,164.220785,0.390687374616481,0.0651145624360802,1,0,0
33,13,13,14,306.43243,136.18309,0.33533068478392,0.0558884474639867,1,0,0
33,14,14,15,213.29699,72.09693,0.225152333451121,0.0375253889085202,1,0,0
33,15,15,16,165.23237,64.08616,0.177225201366404,0.0295375335610674,1,0,0
33,16,16,17,117.16775,48.06462,0.126643157477247,0.0211071929128746,1,0,0
33,17,17,18,69.10313,32.04308,0.0761708707557115,0.0126951451259519,1,0,0
33,18,2,19,288.38772,128.17232,0.315587738451577,0.0525979564085961,1,0,0
33,19,19,20,216.29079,96.12924,0.236690803838683,0.0394484673064471,1,0,0
33,20,20,21,144.19386,64.08616,0.157793869225788,0.0262989782042981,1,0,0
33,21,21,22,72.09693,32.04308,0.0788969346128942,0.013149489102149,1,0,0
33,22,3,23,742.00781,360.48465,0.824939254119125,0.137489875686521,1,0,0
33,23,23,24,669.91088,320.4308,0.742601161277717,0.123766860212953,1,0,0
33,24,24,25,336.45234,160.2154,0.372651514807918,0.0621085858013196,1,0,0
33,25,6,26,733.99704,761.02315,1.05731163313599,0.176218605522664,1,0,0
33,26,26,27,685.93242,740.996225,1.00974189289704,0.168290315482841,1,0,0
33,27,27,28,637.8678,720.9693,0.962638074158367,0.160439679026395,1,0,0
33,28,28,29,589.80318,704.94776,0.919140432941088,0.153190072156848,1,0,0
33,29,29,30,493.67394,648.87237,0.815321600096882,0.13588693334948,1,0,0
33,30,30,31,333.45854,168.22617,0.373489815352173,0.0622483025586955,1,0,0
33,31,31,32,216.29079,112.15078,0.243638057974185,0.0406063429956976,1,0,0
33,32,32,33,48.06462,32.04308,0.0577664839818973,0.00962774733031622,1,0,0
34,1,1,2,2941.413855,1842.4771,3.47082660621506,0.578471101035844,1,0,0
34,2,2,3,2572.918435,1666.24016,3.06533286022247,0.510888810037079,1,0,0
34,3,3,4,1764.466695,1273.71243,2.17616315383308,0.36269385897218,1,0,0
34,4,4,5,1668.337455,1209.62627,2.06071482181062,0.343452470301771,1,0,0
34,5,5,6,1620.272835,1185.59396,2.0077143964786,0.334619066079766,1,0,0
34,6,6,7,843.864175,408.54927,0.937560265724803,0.156260044287467,1,0,0
34,7,7,8,683.648775,328.44157,0.75845205020691,0.126408675034485,1,0,0
34,8,8,9,523.433375,248.33387,0.579354993983022,0.096559165663837,1,0,0
34,9,9,10,475.368755,232.31233,0.529097790488941,0.0881829650814901,1,0,0
34,10,10,11,427.304135,216.29079,0.478926434462457,0.0798210724104095,1,0,0
34,11,11,12,391.25567,192.25848,0.435940732713817,0.0726567887856361,1,0,0
34,12,12,13,343.19105,164.220785,0.380458359122413,0.0634097265204021,1,0,0
34,13,13,14,295.12643,136.18309,0.325031450303648,0.0541719083839414,1,0,0
34,14,14,15,207.64399,72.09693,0.219804444674226,0.0366340741123711,1,0,0
34,15,15,16,159.57937,64.08616,0.17196688993275,0.028661148322125,1,0,0
34,16,16,17,111.51475,48.06462,0.121432068101086,0.0202386780168477,1,0,0
34,17,17,18,63.45013,32.04308,0.0710821916720588,0.0118470319453431,1,0,0
34,18,2,19,288.38772,128.17232,0.315587738451577,0.0525979564085961,1,0,0
34,19,19,20,216.29079,96.12924,0.236690803838683,0.0394484673064471,1,0,0
34,20,20,21,144.19386,64.08616,0.157793869225788,0.0262989782042981,1,0,0
34,21,21,22,72.09693,32.04308,0.0788969346128942,0.013149489102149,1,0,0
34,22,3,23,736.35481,360.48465,0.819858273786243,0.136643045631041,1,0,0
34,23,23,24,664.25788,320.4308,0.737505544881348,0.122917590813558,1,0,0
34,24,24,25,336.45234,160.2154,0.372651514807918,0.0621085858013196,1,0,0
34,25,6,26,728.34404,761.02315,1.05339511838599,0.175565853064332,1,0,0
34,26,26,27,680.27942,740.996225,1.00591028165527,0.167651713609212,1,0,0
34,27,27,28,632.2148,720.9693,0.958901603336614,0.159816933889436,1,0,0
34,28,28,29,584.15018,704.94776,0.915523225878541,0.15258720431309,1,0,0
34,29,29,30,488.02094,648.87237,0.811911196146414,0.135318532691069,1,0,0
34,30,30,31,327.80554,168.22617,0.368451511501256,0.0614085852502094,1,0,0
34,31,31,32,216.29079,112.15078,0.243638057974185,0.0406063429956976,1,0,0
34,32,32,33,48.06462,32.04308,0.0577664839818973,0.00962774733031622,1,0,0
35,1,1,2,3057.01027,1939.6774,3.62045027682417,0.603408379470696,1,0,0
35,2,2,3,2669.07479,1754.14304,3.1938969988705,0.532316166478417,1,0,0
35,3,3,4,1827.86763,1340.90742,2.26696554491083,0.377827590818472,1,0,0
35,4,4,5,1726.66707,1273.44038,2.14546721532559,0.357577869220931,1,0,0
35,5,5,6,1676.06679,1248.14024,2.08974973220435,0.348291622034059,1,0,0
35,6,6,7,868.59315,430.10238,0.969248222855521,0.16154137047592,1,0,0
35,7,7,8,699.92555,345.76858,0.780673866898348,0.130112311149725,1,0,0
35,8,8,9,531.25795,261.43478,0.592100627961034,0.0986834379935057,1,0,0
35,9,9,10,480.65767,244.56802,0.539300762225077,0.0898834603708462,1,0,0
35,10,10,11,430.05739,227.70126,0.486618148550996,0.0811030247584994,1,0,0
35,11,11,12,392.10718,202.40112,0.441264381051549,0.0735440635085915,1,0,0
35,12,12,13,341.5069,172.88429,0.382774007054311,0.0637956678423852,1,0,0
35,13,13,14,290.90662,143.36746,0.324316034365672,0.0540526723942787,1,0,0
35,14,14,15,208.70366,75.90042,0.222076769279391,0.0370127948798986,1,0,0
35,15,15,16,158.10338,67.46704,0.171896713912122,0.028649452318687,1,0,0
35,16,16,17,107.5031,50.60028,0.11881626507212,0.0198027108453534,1,0,0
35,17,17,18,56.90282,33.73352,0.0661504444092615,0.0110250740682103,1,0,0
35,18,2,19,303.60168,134.93408,0.332236641634045,0.0553727736056742,1,0,0
35,19,19,20,227.70126,101.20056,0.249177481225534,0.0415295802042556,1,0,0
35,20,20,21,151.80084,67.46704,0.166118320817022,0.0276863868028371,1,0,0
35,21,21,22,75.90042,33.73352,0.0830591604085112,0.0138431934014185,1,0,0
35,22,3,23,765.30674,379.5021,0.85423430637843,0.142372384396405,1,0,0
35,23,23,24,689.40632,337.3352,0.767512938793205,0.127918823132201,1,0,0
35,24,24,25,354.20196,168.6676,0.392310830538237,0.0653851384230396,1,0,0
35,25,6,26,756.87336,801.1711,1.10214899834501,0.183691499724168,1,0,0
35,26,26,27,706.27308,780.08765,1.05231098312961,0.175385163854935,1,0,0
35,27,27,28,655.6728,759.0042,1.00299262025076,0.16716543670846,1,0,0
35,28,28,29,605.07252,742.13744,0.957538894410511,0.159589815735085,1,0,0
35,29,29,30,503.87196,683.10378,0.848833155764153,0.141472192627359,1,0,0
35,30,30,31,335.20436,177.10098,0.379113070310125,0.0631855117183542,1,0,0
35,31,31,32,227.70126,118.06732,0.256491239338832,0.0427485398898053,1,0,0
35,32,32,33,50.60028,33.73352,0.060813968030945,0.0101356613384908,1,0,0
36,1,1,2,3105.46369,2009.0178,3.69865614117145,0.616442690195241,1,0,0
36,2,2,3,2703.66013,1816.85088,3.25741081515801,0.542901802526336,1,0,0
36,3,3,4,1847.58861,1388.84274,2.31137790684527,0.385229651140879,1,0,0
36,4,4,5,1742.77029,1318.96386,2.18561523322217,0.364269205537028,1,0,0
36,5,5,6,1690.36113,1292.75928,2.12803837038738,0.354673061731231,1,0,0
36,6,6,7,869.22905,445.47786,0.976734183447105,0.162789030574517,1,0,0
36,7,7,8,694.53185,358.12926,0.781428856347505,0.130238142724584,1,0,0
36,8,8,9,519.83465,270.78066,0.586131580083054,0.0976885966805091,1,0,0
36,9,9,10,467.42549,253.31094,0.531651221220664,0.0886085368701107,1,0,0
36,10,10,11,415.01633,235.84122,0.477346451979856,0.0795577419966427,1,0,0
36,11,11,12,375.70946,209.63664,0.430238444544396,0.071706407424066,1,0,0
36,12,12,13,323.3003,179.06463,0.369577090330457,0.0615961817217429,1,0,0
36,13,13,14,270.89114,148.49262,0.308920811738161,0.0514868019563601,1,0,0
36,14,14,15,200.95702,78.61374,0.215786570490538,0.0359644284150897,1,0,0
36,15,15,16,148.54786,69.87888,0.164163103591014,0.027360517265169,1,0,0
36,16,16,17,96.1387,52.40916,0.109495980244005,0.0182493300406676,1,0,0
36,17,17,18,43.72954,34.93944,0.0559735396069,0.00932892326781666,1,0,0
36,18,2,19,314.45496,139.75776,0.344113576234387,0.0573522627057311,1,0,0
36,19,19,20,235.84122,104.81832,0.25808518217579,0.0430141970292984,1,0,0
36,20,20,21,157.22748,69.87888,0.172056788117193,0.0286761313528656,1,0,0
36,21,21,22,78.61374,34.93944,0.0860283940585967,0.0143380656764328,1,0,0
36,22,3,23,777.45778,393.0687,0.871173692556323,0.145195615426054,1,0,0
36,23,23,24,698.84404,349.3944,0.781319037906335,0.130219839651056,1,0,0
36,24,24,25,366.86412,174.6972,0.406335322401603,0.0677225537336004,1,0,0
36,25,6,26,768.72292,829.8117,1.13115975228533,0.188526625380889,1,0,0
36,26,26,27,716.31376,807.97455,1.07978158727265,0.179963597878775,1,0,0
36,27,27,28,663.9046,786.1374,1.02897100521828,0.17149516753638,1,0,0
36,28,28,29,611.49544,768.66768,0.982230459422521,0.16370507657042,1,0,0
36,29,29,30,506.67712,707.52366,0.870236423847732,0.145039403974622,1,0,0
36,30,30,31,331.97992,183.43206,0.379286155717619,0.0632143592862699,1,0,0
36,31,31,32,235.84122,122.28804,0.265660395577004,0.0442767325961673,1,0,0
36,32,32,33,52.40916,34.93944,0.0629879712279988,0.0104979952046665,1,0,0
37,1,1,2,3125.218,2043.688,3.73411946633581,0.622353244389301,1,0,0
37,2,2,3,2716.4804,1848.2048,3.2855938194377,0.547598969906283,1,0,0
37,3,3,4,1854.0948,1412.8104,2.33102997701342,0.388504996168904,1,0,0
37,4,4,5,1747.4676,1341.7256,2.20315015347232,0.367191692245387,1,0,0
37,5,5,6,1694.154,1315.0688,2.14465934927891,0.357443224879818,1,0,0
37,6,6,7,867.3108,453.1656,0.978563786791643,0.163093964465274,1,0,0
37,7,7,8,689.5988,364.3096,0.779915373366624,0.129985895561104,1,0,0
37,8,8,9,511.8868,275.4536,0.581294057914925,0.0968823429858208,1,0,0
37,9,9,10,458.5732,257.6824,0.52601292667386,0.0876688211123101,1,0,0
37,10,10,11,405.2596,239.9112,0.470948752283728,0.0784914587139546,1,0,0
37,11,11,12,365.2744,213.2544,0.422969060824453,0.0704948434707422,1,0,0
37,12,12,13,311.9608,182.1548,0.361247715424859,0.0602079525708099,1,0,0
37,13,13,14,258.6472,151.0552,0.29952637198564,0.0499210619976067,1,0,0
37,14,14,15,195.9656,79.9704,0.211654863538545,0.0352758105897575,1,0,0
37,15,15,16,142.652,71.0848,0.159382062651479,0.0265636771085798,1,0,0
37,16,16,17,89.3384,53.3136,0.104036962948368,0.0173394938247279,1,0,0
37,17,17,18,36.0248,35.5424,0.0506068020408324,0.0084344670068054,1,0,0
37,18,2,19,319.8816,142.1696,0.350052043534558,0.0583420072557596,1,0,0
37,19,19,20,239.9112,106.6272,0.262539032650918,0.0437565054418197,1,0,0
37,20,20,21,159.9408,71.0848,0.175026021767279,0.0291710036278798,1,0,0
37,21,21,22,79.9704,35.5424,0.0875130108836395,0.0145855018139399,1,0,0
37,22,3,23,782.4152,399.852,0.878666698523985,0.146444449753998,1,0,0
37,23,23,24,702.4448,355.424,0.787245144045386,0.131207524007564,1,0,0
37,24,24,25,373.1952,177.712,0.413347568333285,0.0688912613888809,1,0,0
37,25,6,26,773.5296,844.132,1.14494841608701,0.190824736014502,1,0,0
37,26,26,27,720.216,821.918,1.09282216548714,0.18213702758119,1,0,0
37,27,27,28,666.9024,799.704,1.04129020870349,0.173548368117248,1,0,0
37,28,28,29,613.5888,781.9328,0.993936677661751,0.165656112943625,1,0,0
37,29,29,30,506.9616,719.7336,0.880355904645116,0.146725984107519,1,0,0
37,30,30,31,329.2496,186.5976,0.378449419904325,0.0630749033173875,1,0,0
37,31,31,32,239.9112,124.3984,0.270244973696089,0.0450408289493482,1,0,0
37,32,32,33,53.3136,35.5424,0.0640749728265256,0.0106791621377543,1,0,0
38,1,1,2,3133.996105,2106.2181,3.77598811848273,0.629331353080456,1,0,0
38,2,2,3,2712.752485,1904.75376,3.31468142226486,0.552446903710811,1,0,0
38,3,3,4,1845.691545,1456.03773,2.35087710237435,0.391812850395726,1,0,0
38,4,4,5,1735.801905,1382.77797,2.21925283997091,0.369875473328485,1,0,0
38,5,5,6,1680.857085,1355.30556,2.15919746692182,0.35986624448697,1,0,0
38,6,6,7,850.426025,467.03097,0.970227989153292,0.161704664858882,1,0,0
38,7,7,8,667.276625,375.45627,0.765653645556333,0.127608940926056,1,0,0
38,8,8,9,484.127225,283.88157,0.561220024386038,0.0935366707310064,1,0,0
38,9,9,10,429.182405,265.56663,0.504701071656422,0.0841168452760703,1,0,0
38,10,10,11,374.237585,247.25169,0.448538926108413,0.0747564876847355,1,0,0
38,11,11,12,333.02897,219.77928,0.399012815303693,0.0665021358839489,1,0,0
38,12,12,13,278.08415,187.728135,0.335518475127378,0.0559197458545629,1,0,0
38,13,13,14,223.13933,155.67699,0.272078087703345,0.0453463479505575,1,0,0
38,14,14,15,180.25069,82.41723,0.19819917014546,0.0330331950242433,1,0,0
38,15,15,16,125.30587,73.25976,0.145150106757503,0.0241916844595838,1,0,0
38,16,16,17,70.36105,54.94482,0.089272675561646,0.0148787792602743,1,0,0
38,17,17,18,15.41623,36.62988,0.0397417696665272,0.00662362827775453,1,0,0
38,18,2,19,329.66892,146.51952,0.360762479416855,0.0601270799028092,1,0,0
38,19,19,20,247.25169,109.88964,0.270571859562641,0.0450953099271069,1,0,0
38,20,20,21,164.83446,73.25976,0.180381239708428,0.0300635399514046,1,0,0
38,21,21,22,82.41723,36.62988,0.0901906198542138,0.0150317699757023,1,0,0
38,22,3,23,784.64371,412.08615,0.886273516847021,0.147712252807837,1,0,0
38,23,23,24,702.22648,366.2988,0.792020732111622,0.132003455351937,1,0,0
38,24,24,25,384.61374,183.1494,0.425994638131923,0.0709991063553204,1,0,0
38,25,6,26,775.48624,869.95965,1.16542211282327,0.194237018803879,1,0,0
38,26,26,27,720.54142,847.065975,1.11207045817175,0.185345076361958,1,0,0
38,27,27,28,665.5966,824.1723,1.05937661575988,0.176562769293313,1,0,0
38,28,28,29,610.65178,805.85736,1.01108935365938,0.168514892276563,1,0,0
38,29,29,30,500.76214,741.75507,0.894965532703961,0.149160922117327,1,0,0
38,30,30,31,317.61274,192.30687,0.371294741222529,0.0618824568704214,1,0,0
38,31,31,32,247.25169,128.20458,0.27851357694165,0.046418929490275,1,0,0
38,32,32,33,54.94482,36.62988,0.0660354552770464,0.0110059092128411,1,0,0
39,1,1,2,2992.5332,2043.688,3.62379850356587,0.603966417260978,1,0,0
39,2,2,3,2583.7956,1848.2048,3.17676890650271,0.529461484417118,1,0,0
39,3,3,4,1754.5812,1412.8104,2.25268471245791,0.375447452076319,1,0,0
39,4,4,5,1647.954,1341.7256,2.12508352113778,0.354180586856297,1,0,0
39,5,5,6,1594.6404,1315.0688,2.06695039951267,0.344491733252112,1,0,0
39,6,6,7,800.9684,453.1656,0.920276827276402,0.153379471212734,1,0,0
39,7,7,8,623.2564,364.3096,0.72192106548647,0.120320177581078,1,0,0
39,8,8,9,445.5444,275.4536,0.523817237330274,0.0873028728883789,1,0,0
39,9,9,10,392.2308,257.6824,0.469302908299533,0.0782171513832555,1,0,0
39,10,10,11,338.9172,239.9112,0.415237585415001,0.0692062642358335,1,0,0
39,11,11,12,298.932,213.2544,0.367202641253246,0.0612004402088743,1,0,0
39,12,12,13,245.6184,182.1548,0.305792036491469,0.0509653394152449,1,0,0
39,13,13,14,192.3048,151.0552,0.244537951144766,0.0407563251907943,1,0,0
39,14,14,15,162.7944,79.9704,0.181376077660534,0.0302293462767556,1,0,0
39,15,15,16,109.4808,71.0848,0.130533882037117,0.0217556470061862,1,0,0
39,16,16,17,56.1672,53.3136,0.0774409084450848,0.0129068180741808,1,0,0
39,17,17,18,2.8536,35.5424,0.0356567697740555,0.00594279496234259,1,0,0
39,18,2,19,319.8816,142.1696,0.350052043534558,0.0583420072557596,1,0,0
39,19,19,20,239.9112,106.6272,0.262539032650918,0.0437565054418197,1,0,0
39,20,20,21,159.9408,71.0848,0.175026021767279,0.0291710036278798,1,0,0
39,21,21,22,79.9704,35.5424,0.0875130108836395,0.0145855018139399,1,0,0
39,22,3,23,749.244,399.852,0.849263323969663,0.141543887328277,1,0,0
39,23,23,24,669.2736,355.424,0.757795072188359,0.12629917869806,1,0,0
39,24,24,25,373.1952,177.712,0.413347568333285,0.0688912613888809,1,0,0
39,25,6,26,740.3584,844.132,1.1228042544783,0.187134042413049,1,0,0
39,26,26,27,687.0448,821.918,1.0712514905152,0.178541915085867,1,0,0
39,27,27,28,633.7312,799.704,1.02036352417628,0.170060587362713,1,0,0
39,28,28,29,580.4176,781.9328,0.973808756433007,0.162301459405501,1,0,0
39,29,29,30,473.7904,719.7336,0.861680798266458,0.143613466377743,1,0,0
39,30,30,31,296.0784,186.5976,0.349972975059961,0.0583288291766601,1,0,0
39,31,31,32,239.9112,124.3984,0.270244973696089,0.0450408289493482,1,0,0
39,32,32,33,53.3136,35.5424,0.0640749728265256,0.0106791621377543,1,0,0
40,1,1,2,3035.0684,2043.688,3.65900271030544,0.609833785050907,1,0,0
40,2,2,3,2626.3308,1848.2048,3.21145986332878,0.535243310554796,1,0,0
40,3,3,4,1786.4826,1412.8104,2.27762009704229,0.379603349507048,1,0,0
40,4,4,5,1679.8554,1341.7256,2.1499166845728,0.358319447428801,1,0,0
40,5,5,6,1626.5418,1315.0688,2.09166062636382,0.34861010439397,1,0,0
40,6,6,7,822.236,453.1656,0.938845621345363,0.156474270224227,1,0,0
40,7,7,8,644.524,364.3096,0.740359825509299,0.12339330425155,1,0,0
40,8,8,9,466.812,275.4536,0.542022258857475,0.0903370431429126,1,0,0
40,9,9,10,413.4984,257.6824,0.487217760423735,0.0812029600706225,1,0,0
40,10,10,11,360.1848,239.9112,0.432770694521337,0.0721284490868894,1,0,0
40,11,11,12,320.1996,213.2544,0.384714469391938,0.0641190782319896,1,0,0
40,12,12,13,266.886,182.1548,0.323123054205422,0.0538538423675703,1,0,0
40,13,13,14,213.5724,151.0552,0.261592896480008,0.0435988160800013,1,0,0
40,14,14,15,173.4282,79.9704,0.19097802342521,0.0318296705708683,1,0,0
40,15,15,16,120.1146,71.0848,0.13957279793785,0.0232621329896417,1,0,0
40,16,16,17,66.801,53.3136,0.085467616943261,0.0142446028238768,1,0,0
40,17,17,18,13.4874,35.5424,0.0380154199834751,0.00633590333057919,1,0,0
40,18,2,19,319.8816,142.1696,0.350052043534558,0.0583420072557596,1,0,0
40,19,19,20,239.9112,106.6272,0.262539032650918,0.0437565054418197,1,0,0
40,20,20,21,159.9408,71.0848,0.175026021767279,0.0291710036278798,1,0,0
40,21,21,22,79.9704,35.5424,0.0875130108836395,0.0145855018139399,1,0,0
40,22,3,23,759.8778,399.852,0.858659357857841,0.143109892976307,1,0,0
40,23,23,24,679.9074,355.424,0.767202901682964,0.127867150280494,1,0,0
40,24,24,25,373.1952,177.712,0.413347568333285,0.0688912613888809,1,0,0
40,25,6,26,750.9922,844.132,1.12984428922079,0.188307381536799,1,0,0
40,26,26,27,697.6786,821.918,1.07810232706453,0.179683721177422,1,0,0
40,27,27,28,644.365,799.704,1.02700182124522,0.171166970207537,1,0,0
40,28,28,29,591.0514,781.9328,0.980183993522543,0.163363998920424,1,0,0
40,29,29,30,484.4242,719.7336,0.867573201819074,0.144595533636512,1,0,0
40,30,30,31,306.7122,186.5976,0.359013980165954,0.0598356633609923,1,0,0
40,31,31,32,239.9112,124.3984,0.270244973696089,0.0450408289493482,1,0,0
40,32,32,33,53.3136,35.5424,0.0640749728265256,0.0106791621377543,1,0,0
41,1,1,2,3048.55112,2022.6384,3.65851472983338,0.60975245497223,1,0,0
41,2,2,3,2644.02344,1829.16864,3.21507664991503,0.535846108319172,1,0,0
41,3,3,4,1801.63968,1398.25872,2.28057733580919,0.380096222634865,1,0,0
41,4,4,5,1696.11072,1327.90608,2.15409520026388,0.359015866710647,1,0,0
41,5,5,6,1643.34624,1301.52384,2.09631848024352,0.349386413373919,1,0,0
41,6,6,7,836.1388,448.49808,0.948830132652376,0.158138355442063,1,0,0
41,7,7,8,660.2572,360.55728,0.75229058369279,0.125381763948798,1,0,0
41,8,8,9,484.3756,272.61648,0.555823233630037,0.0926372056050061,1,0,0
41,9,9,10,431.61112,255.02832,0.501325845044594,0.0835543075074324,1,0,0
41,10,10,11,378.84664,237.44016,0.447104692684068,0.0745174487806781,1,0,0
41,11,11,12,339.27328,211.05792,0.399564518090239,0.0665940863483731,1,0,0
41,12,12,13,286.5088,180.27864,0.33850802134911,0.056418003558185,1,0,0
41,13,13,14,233.74432,149.49936,0.277464350453661,0.0462440584089435,1,0,0
41,14,14,15,182.82776,79.14672,0.199223977255189,0.0332039962091981,1,0,0
41,15,15,16,130.06328,70.35264,0.147871399395989,0.0246452332326648,1,0,0
41,16,16,17,77.2988,52.76448,0.0935905702040029,0.0155984283673338,1,0,0
41,17,17,18,24.53432,35.17632,0.0428871349778089,0.00714785582963482,1,0,0
41,18,2,19,316.58688,140.70528,0.346446573670476,0.0577410956117461,1,0,0
41,19,19,20,237.44016,105.52896,0.259834930252857,0.0433058217088095,1,0,0
41,20,20,21,158.29344,70.35264,0.173223286835238,0.028870547805873,1,0,0
41,21,21,22,79.14672,35.17632,0.0866116434176191,0.0144352739029365,1,0,0
41,22,3,23,763.23704,395.7336,0.859730109625644,0.143288351604274,1,0,0
41,23,23,24,684.09032,351.7632,0.769231379229905,0.128205229871651,1,0,0
41,24,24,25,369.35136,175.8816,0.409090166531059,0.0681816944218432,1,0,0
41,25,6,26,754.44296,835.4376,1.12567320452577,0.187612200754295,1,0,0
41,26,26,27,701.67848,813.4524,1.0742706811418,0.179045113523634,1,0,0
41,27,27,28,648.914,791.4672,1.0234792172154,0.170579869535899,1,0,0
41,28,28,29,596.14952,773.87904,0.976874105884454,0.162812350980742,1,0,0
41,29,29,30,490.62056,712.32048,0.864932945448457,0.144155490908076,1,0,0
41,30,30,31,314.73896,184.67568,0.364918785108884,0.0608197975181474,1,0,0
41,31,31,32,237.44016,123.11712,0.267461501562225,0.0445769169270375,1,0,0
41,32,32,33,52.76448,35.17632,0.0634150127210647,0.0105691687868441,1,0,0
42,1,1,2,2990.98147,1939.6774,3.5648728686945,0.594145478115749,1,0,0
42,2,2,3,2603.04599,1754.14304,3.1389275606225,0.523154593437083,1,0,0
42,3,3,4,1778.34603,1340.90742,2.2272286167854,0.371204769464234,1,0,0
42,4,4,5,1677.14547,1273.44038,2.10581749659273,0.350969582765455,1,0,0
42,5,5,6,1626.54519,1248.14024,2.05024469608371,0.341707449347285,1,0,0
42,6,6,7,835.57875,430.10238,0.939776518504919,0.15662941975082,1,0,0
42,7,7,8,666.91115,345.76858,0.751216608515506,0.125202768085918,1,0,0
42,8,8,9,498.24355,261.43478,0.56266755665335,0.0937779261088917,1,0,0
42,9,9,10,447.64327,244.56802,0.510096082697185,0.0850160137828641,1,0,0
42,10,10,11,397.04299,227.70126,0.457701867719291,0.0762836446198819,1,0,0
42,11,11,12,359.09278,202.40112,0.412206062577181,0.0687010104295302,1,0,0
42,12,12,13,308.4925,172.88429,0.353633426424955,0.0589389044041592,1,0,0
42,13,13,14,257.89222,143.36746,0.295063765520912,0.0491772942534854,1,0,0
42,14,14,15,192.19646,75.90042,0.206640637321675,0.0344401062202792,1,0,0
42,15,15,16,141.59618,67.46704,0.15684795082166,0.0261413251369434,1,0,0
42,16,16,17,90.9959,50.60028,0.104118404486855,0.0173530674144759,1,0,0
42,17,17,18,40.39562,33.73352,0.0526284760065765,0.00877141266776275,1,0,0
42,18,2,19,303.60168,134.93408,0.332236641634045,0.0553727736056742,1,0,0
42,19,19,20,227.70126,101.20056,0.249177481225534,0.0415295802042556,1,0,0
42,20,20,21,151.80084,67.46704,0.166118320817022,0.0276863868028371,1,0,0
42,21,21,22,75.90042,33.73352,0.0830591604085112,0.0138431934014185,1,0,0
42,22,3,23,748.79954,379.5021,0.839477572665656,0.139912928777609,1,0,0
42,23,23,24,672.89912,337.3352,0.752720574221148,0.125453429036858,1,0,0
42,24,24,25,354.20196,168.6676,0.392310830538237,0.0653851384230396,1,0,0
42,25,6,26,740.36616,801.1711,1.0908790869516,0.1818131811586,1,0,0
42,26,26,27,689.76588,780.08765,1.04130385137802,0.173550641896337,1,0,0
42,27,27,28,639.1656,759.0042,0.992280222437694,0.165380037072949,1,0,0
42,28,28,29,588.56532,742.13744,0.947194338959253,0.157865723159875,1,0,0
42,29,29,30,487.36476,683.10378,0.839139549503029,0.139856591583838,1,0,0
42,30,30,31,318.69716,177.10098,0.36459928265018,0.0607665471083634,1,0,0
42,31,31,32,227.70126,118.06732,0.256491239338832,0.0427485398898053,1,0,0
42,32,32,33,50.60028,33.73352,0.060813968030945,0.0101356613384908,1,0,0
43,1,1,2,3168.77041,1987.9682,3.74073835966949,0.623456393278249,1,0,0
43,2,2,3,2771.17677,1797.81472,3.30326481803023,0.550544136338372,1,0,0
43,3,3,4,1900.11369,1374.29106,2.34501768703806,0.39083628117301,1,0,0
43,4,4,5,1796.39361,1305.14434,2.22045755426283,0.370076259043805,1,0,0
43,5,5,6,1744.53357,1279.21432,2.16328145495449,0.360546909159081,1,0,0
43,6,6,7,908.04385,440.81034,1.00938465877669,0.168230776462782,1,0,0
43,7,7,8,735.17705,354.37694,0.816130081819354,0.136021680303226,1,0,0
43,8,8,9,562.31025,267.94354,0.622885669993133,0.103814278332189,1,0,0
43,9,9,10,510.45021,250.65686,0.568672382267773,0.0947787303779621,1,0,0
43,10,10,11,458.59017,233.37018,0.514554744350746,0.0857591240584576,1,0,0
43,11,11,12,419.69514,207.44016,0.468161756789729,0.0780269594649548,1,0,0
43,12,12,13,367.8351,177.18847,0.408287171844709,0.0680478619741182,1,0,0
43,13,13,14,315.97506,146.93678,0.348469017071492,0.0580781695119154,1,0,0
43,14,14,15,222.81258,77.79006,0.23600156618349,0.0393335943639149,1,0,0
43,15,15,16,170.95254,69.14672,0.184407266177909,0.0307345443629848,1,0,0
43,16,16,17,119.0925,51.86004,0.129894138840256,0.0216490231400426,1,0,0
43,17,17,18,67.23246,34.57336,0.0756010641415926,0.0126001773569321,1,0,0
43,18,2,19,311.16024,138.29344,0.340508106370305,0.0567513510617176,1,0,0
43,19,19,20,233.37018,103.72008,0.255381079777729,0.0425635132962882,1,0,0
43,20,20,21,155.58012,69.14672,0.170254053185153,0.0283756755308588,1,0,0
43,21,21,22,77.79006,34.57336,0.0851270265925764,0.0141878377654294,1,0,0
43,22,3,23,793.27302,388.9503,0.883495568823076,0.147249261470513,1,0,0
43,23,23,24,715.48296,345.7336,0.794636764955739,0.132439460825956,1,0,0
