tau,bus,v_sq,v_pu,lower_margin_pu,upper_margin_pu,voltage_pass
23,4,0.955571614712907,0.977533434063975,0.0775334340639746,0.122466565936025,1
23,5,0.942350983103666,0.97074764130729,0.0707476413072897,0.12925235869271,1
23,6,0.909520591432695,0.953687889947594,0.0536878899475942,0.146312110052406,1
23,7,0.903303974380068,0.950423050215044,0.0504230502150438,0.149576949784956,1
23,8,0.89465716222176,0.945863183669689,0.0458631836696892,0.154136816330311,1
23,9,0.883535096548632,0.939965476253587,0.0399654762535868,0.160034523746413,1
23,10,0.873260432083174,0.934484045922227,0.0344840459222266,0.165515954077773,1
23,11,0.871736878085061,0.933668505458474,0.0336685054584742,0.166331494541526,1
23,12,0.869082738115159,0.932246071654453,0.0322460716544528,0.167753928345547,1
23,13,0.858288747217605,0.926438744449737,0.026438744449737,0.173561255550263,1
23,14,0.854290300556853,0.924278259268741,0.0242782592687406,0.175721740731259,1
23,15,0.851801503056797,0.922930930815951,0.0229309308159507,0.177069069184049,1
23,16,0.849391936667528,0.921624618088909,0.0216246180889091,0.178375381911091,1
23,17,0.845824191142944,0.919687007162189,0.0196870071621886,0.180312992837811,1
23,18,0.844755587547637,0.919105863079785,0.019105863079785,0.180894136920215,1
23,19,0.993549009455089,0.996769285970976,0.0967692859709756,0.103230714029025,1
23,20,0.986707468593473,0.993331499849608,0.0933314998496084,0.106668500150392,1
23,21,0.985360503624881,0.992653264551566,0.0926532645515659,0.107346735448434,1
23,22,0.984142110288778,0.992039369324009,0.092039369324009,0.107960630675991,1
23,23,0.962259829482342,0.980948433650995,0.0809484336509955,0.119051566349005,1
23,24,0.94977482511736,0.974563915357715,0.0745639153577153,0.125436084642285,1
23,25,0.943561672245682,0.971371027077543,0.0713710270775434,0.128628972922457,1
23,26,0.90609261598665,0.951888972510266,0.0518889725102663,0.148111027489734,1
23,27,0.90154275712061,0.949496054294387,0.0494960542943871,0.150503945705613,1
23,28,0.881244461024385,0.938746217581933,0.0387462175819326,0.161253782418067,1
23,29,0.866670411206696,0.930951347389699,0.0309513473896992,0.169048652610301,1
23,30,0.860367105431519,0.927559758415337,0.0275597584153374,0.172440241584663,1
23,31,0.853011999744315,0.92358648741973,0.0235864874197301,0.17641351258027,1
23,32,0.851394167099421,0.922710229215771,0.0227102292157713,0.177289770784229,1
23,33,0.850892967475274,0.922438598214143,0.0224385982141433,0.177561401785857,1
24,1,1,1,0.1,0.1,1
24,2,0.994985685226198,0.997489691789443,0.0974896917894429,0.102510308210557,1
24,3,0.971401686343274,0.985597121720266,0.0855971217202665,0.114402878279734,1
24,4,0.959045484598779,0.979308676873017,0.0793086768730167,0.120691323126983,1
24,5,0.946858578472082,0.973066584809119,0.0730665848091187,0.126933415190881,1
24,6,0.916595205796515,0.957389787806678,0.0573897878066777,0.142610212193322,1
24,7,0.910864668051781,0.954392303013693,0.054392303013693,0.145607696986307,1
24,8,0.90289395294655,0.950207321033968,0.0502073210339675,0.149792678966033,1
24,9,0.892641525203337,0.944797081495988,0.0447970814959883,0.155202918504012,1
24,10,0.883170240091942,0.939771376501722,0.0397713765017221,0.160228623498278,1
24,11,0.881765813276132,0.939023861931171,0.0390238619311715,0.160976138068829,1
24,12,0.879319201373135,0.937720214868558,0.037720214868558,0.162279785131442,1
24,13,0.869369196132162,0.932399697625521,0.0323996976255205,0.16760030237448,1
24,14,0.865683389315404,0.930421081723434,0.0304210817234335,0.169578918276567,1
24,15,0.863389191700795,0.929187382448123,0.0291873824481235,0.170812617551877,1
24,16,0.861168030090669,0.927991395483099,0.0279913954830986,0.172008604516901,1
24,17,0.857879247748254,0.926217710772286,0.0262177107722857,0.173782289227714,1
24,18,0.856894198615385,0.925685799078383,0.0256857990783832,0.174314200921617,1
24,19,0.994053414502519,0.997022273824672,0.0970222738246721,0.102977726175328,1
24,20,0.987746815944536,0.99385452453794,0.0938545245379403,0.10614547546206,1
24,21,0.986505170604633,0.99322966659511,0.09322966659511,0.10677033340489,1
24,22,0.985382043839486,0.992664114310317,0.0926641143103172,0.107335885689683,1
24,23,0.965210745681564,0.982451396091208,0.0824513960912079,0.117548603908792,1
24,24,0.953701947865801,0.976576647204817,0.0765766472048167,0.123423352795183,1
24,25,0.947974603436581,0.97363987358601,0.0736398735860095,0.126360126413991,1
24,26,0.91343526486477,0.955738073357324,0.0557380733573244,0.144261926642676,1
24,27,0.909241160942277,0.953541378725788,0.053541378725788,0.146458621274212,1
24,28,0.890529995215242,0.943678968301849,0.0436789683018487,0.156321031698151,1
24,29,0.877095495089708,0.936533766123629,0.0365337661236288,0.163466233876371,1
24,30,0.871285046841815,0.9334265085382,0.0334265085382003,0.1665734914618,1
24,31,0.864505039258876,0.929787631267956,0.0297876312679559,0.170212368732044,1
24,32,0.86301370547432,0.928985309611686,0.0289853096116861,0.171014690388314,1
24,33,0.862551694811687,0.928736612184362,0.0287366121843623,0.171263387815638,1
25,1,1,1,0.1,0.1,1
25,2,0.995581143570375,0.997788125590987,0.0977881255909869,0.102211874409013,1
25,3,0.974797784367527,0.987318481730959,0.0873184817309595,0.112681518269041,1
25,4,0.963908902438999,0.981788624113663,0.0817886241136627,0.118211375886337,1
25,5,0.953169211987863,0.976303852285682,0.0763038522856823,0.123696147714318,1
25,6,0.926499665905865,0.962548526520022,0.0625485265200215,0.137451473479979,1
25,7,0.921449639192179,0.959921683884774,0.0599216838847735,0.140078316115227,1
25,8,0.914425459961254,0.956255959438295,0.0562559594382951,0.143744040561705,1
25,9,0.905390525319924,0.951520112935047,0.0515201129350467,0.148479887064953,1
25,10,0.897043971304216,0.947124052753501,0.0471240527535007,0.152875947246499,1
25,11,0.895806322543631,0.946470455187921,0.0464704551879214,0.153529544812079,1
25,12,0.893650249934301,0.945330762185544,0.0453307621855435,0.154669237814457,1
25,13,0.884881824612542,0.940681574504647,0.0406815745046473,0.159318425495353,1
25,14,0.881633713577375,0.938953520456351,0.0389535204563511,0.161046479543649,1
25,15,0.879611955802393,0.937876300906678,0.0378763009066776,0.162123699093322,1
25,16,0.877654560883066,0.936832194623491,0.0368321946234909,0.163167805376509,1
25,17,0.874756326995687,0.93528408892469,0.0352840889246899,0.16471591107531,1
25,18,0.873888254110233,0.934819904639515,0.0348199046395153,0.165180095360485,1
25,19,0.994759581568923,0.997376349012208,0.0973763490122084,0.102623650987792,1
25,20,0.989201902236024,0.994586297028078,0.0945862970280776,0.105413702971922,1
25,21,0.988107704376287,0.994036067945367,0.0940360679453673,0.105963932054633,1
25,22,0.987117950810479,0.993538097312065,0.0935380973120653,0.106461902687935,1
25,23,0.969342028360474,0.984551689024235,0.084551689024235,0.115448310975765,1
25,24,0.959199919713618,0.979387522747568,0.0793875227475681,0.120612477252432,1
25,25,0.954152707103839,0.976807405328112,0.076807405328112,0.123192594671888,1
25,26,0.923714973294138,0.961100917330817,0.0611009173308171,0.138899082669183,1
25,27,0.920018926292611,0.959176170623839,0.0591761706238385,0.140823829376162,1
25,28,0.90352974308244,0.950541815535982,0.0505418155359818,0.149458184464018,1
25,29,0.891690612525924,0.944293710942694,0.044293710942694,0.155706289057306,1
25,30,0.886570164816229,0.94157854946692,0.04157854946692,0.15842145053308,1
25,31,0.880595294579262,0.938400391399781,0.038400391399781,0.161599608600219,1
25,32,0.879281059199179,0.937699876932475,0.0376998769324753,0.162300123067525,1
25,33,0.878873913082665,0.937482753485452,0.0374827534854522,0.162517246514548,1
26,1,1,1,0.1,0.1,1
26,2,0.995836340003594,0.99791599847061,0.0979159984706096,0.10208400152939,1
26,3,0.97625325494935,0.988055289419246,0.0880552894192458,0.111944710580754,1
26,4,0.965993224370522,0.98284954309931,0.0828495430993096,0.11715045690069,1
26,5,0.955873769208913,0.977687971291921,0.0776879712919212,0.122312028708079,1
26,6,0.930744434524157,0.964750970211566,0.0647509702115655,0.135249029788435,1
26,7,0.925986055395207,0.962281692330893,0.0622816923308925,0.137718307669108,1
26,8,0.919367534396128,0.958836552492721,0.0588365524927215,0.141163447507279,1
26,9,0.910854382512747,0.954386914470618,0.0543869144706179,0.145613085529382,1
26,10,0.902989856109476,0.950257784029932,0.0502577840299316,0.149742215970068,1
26,11,0.901823683658273,0.949643977319013,0.0496439773190127,0.150356022680987,1
26,12,0.899792127889086,0.948573733501559,0.0485737335015586,0.151426266498441,1
26,13,0.891530093961277,0.944208713135648,0.0442087131356481,0.155791286864352,1
26,14,0.888469566832506,0.942586636247568,0.0425866362475684,0.157413363752432,1
26,15,0.886564568988792,0.941575577948362,0.0415755779483619,0.158424422051638,1
26,16,0.884720216936951,0.940595671336495,0.0405956713364946,0.159404328663506,1
26,17,0.881989360958873,0.939142886337789,0.039142886337789,0.160857113662211,1
26,18,0.881171420750881,0.938707313677102,0.0387073136771021,0.161292686322898,1
26,19,0.995062224597381,0.997528057047711,0.0975280570477108,0.102471942952289,1
26,20,0.989825510646661,0.99489974904342,0.0948997490434205,0.10510025095658,1
26,21,0.988794504564138,0.994381468333023,0.0943814683330227,0.105618531666977,1
26,22,0.987861910940904,0.993912426193024,0.0939124261930244,0.106087573806976,1
26,23,0.971112578080007,0.985450444253798,0.0854504442537976,0.114549555746203,1
26,24,0.961556193362683,0.980589717141008,0.0805897171410083,0.119410282858992,1
26,25,0.956800465818378,0.978161778960095,0.0781617789600949,0.121838221039905,1
26,26,0.92812056262101,0.96339014040056,0.0633901404005597,0.13660985959944,1
26,27,0.924637968585611,0.96158097349397,0.06158097349397,0.13841902650603,1
26,28,0.909101063596954,0.953467914298617,0.0534679142986165,0.146532085701384,1
26,29,0.897945662855731,0.947599948741942,0.0475999487419418,0.152400051258058,1
26,30,0.893120929662406,0.945050755072132,0.0450507550721317,0.154949244927868,1
26,31,0.887491118287999,0.942067470135764,0.0420674701357641,0.157932529864236,1
26,32,0.886252782224119,0.941409996879212,0.0414099968792124,0.158590003120788,1
26,33,0.885869149484513,0.941206220487579,0.0412062204875787,0.158793779512421,1
27,1,1,1,0.1,0.1,1
27,2,0.995919887462658,0.9979578585605,0.0979578585604995,0.102042141439501,1
27,3,0.976729754041913,0.988296389774805,0.0882963897748048,0.111703610225195,1
27,4,0.966675599900047,0.983196623214323,0.0831966232143229,0.116803376785677,1
27,5,0.956759200407392,0.978140685385999,0.0781406853859992,0.121859314614001,1
27,6,0.93213410767868,0.965470925340934,0.0654709253409342,0.134529074659066,1
27,7,0.92747120956543,0.963053066848048,0.0630530668480476,0.136946933151952,1
27,8,0.920985494946486,0.95967989191526,0.0596798919152605,0.14032010808474,1
27,9,0.91264316685974,0.955323592747369,0.0553235927473688,0.144676407252631,1
27,10,0.904936449018722,0.95128147728142,0.0512814772814204,0.14871852271858,1
27,11,0.903793676832001,0.950680638717335,0.0506806387173353,0.149319361282665,1
27,12,0.901802885996215,0.949633027014233,0.0496330270142332,0.150366972985767,1
27,13,0.893706636964859,0.945360585684034,0.0453605856840338,0.154639414315966,1
27,14,0.890707521974742,0.943773024606416,0.0437730246064157,0.156226975393584,1
27,15,0.888840749569585,0.942783511507061,0.0427835115070613,0.157216488492939,1
27,16,0.887033406045743,0.941824509155364,0.0418245091553641,0.158175490844636,1
27,17,0.884357347067957,0.94040275790108,0.0404027579010797,0.15959724209892,1
27,18,0.883555819541621,0.939976499462418,0.0399764994624179,0.160023500537582,1
27,19,0.995161305355338,0.997577718954938,0.0975777189549384,0.102422281045062,1
27,20,0.990029670624537,0.995002347044738,0.0950023470447378,0.104997652955262,1
27,21,0.989019352575751,0.994494521139132,0.0944945211391316,0.105505478860868,1
27,22,0.988105472254666,0.994034945187877,0.0940349451878774,0.105965054812123,1
27,23,0.971692229324925,0.985744505094969,0.085744505094969,0.114255494905031,1
27,24,0.962327601778374,0.980982977313253,0.080982977313253,0.119017022686747,1
27,25,0.957667302043418,0.978604773155853,0.0786047731558526,0.121395226844147,1
27,26,0.929562886047315,0.964138416435791,0.064138416435791,0.135861583564209,1
27,27,0.926150173290133,0.962366963943657,0.0623669639436574,0.137633036056343,1
27,28,0.910925029812897,0.954423925628909,0.0544239256289091,0.145576074371091,1
27,29,0.89999347188967,0.948679857428032,0.0486798574280315,0.151320142571969,1
27,30,0.895265551164057,0.946184734163502,0.0461847341635022,0.153815265836498,1
27,31,0.889748706851261,0.943264918700606,0.0432649187006062,0.156735081299394,1
27,32,0.888535219077514,0.94262146118021,0.0426214611802099,0.15737853881979,1
27,33,0.888159284262483,0.942422030866471,0.0424220308664707,0.157577969133529,1
28,1,1,1,0.1,0.1,1
28,2,0.996004952940398,0.998000477424935,0.0980004774249348,0.101999522575065,1
28,3,0.97721491090252,0.988541810396768,0.0885418103967684,0.111458189603232,1
28,4,0.967370373877221,0.983549883776731,0.0835498837767312,0.116450116223269,1
28,5,0.957660719481075,0.978601409911653,0.078601409911653,0.121398590088347,1
28,6,0.933549030551444,0.966203410546373,0.0662034105463735,0.133796589453627,1
28,7,0.928983348299772,0.963837822613209,0.0638378226132092,0.136162177386791,1
28,8,0.922632853091444,0.960537793681979,0.0605377936819788,0.139462206318021,1
28,9,0.914464452590681,0.956276347396861,0.0562763473968606,0.143723652603139,1
28,10,0.906918410620475,0.952322639981049,0.0523226399810491,0.147677360018951,1
28,11,0.905799463870215,0.95173497564722,0.0517349756472202,0.14826502435278,1
28,12,0.90385017864781,0.950710354759961,0.0507103547599607,0.149289645240039,1
28,13,0.895922726747771,0.946531947029666,0.0465319470296661,0.153468052970334,1
28,14,0.892986139726452,0.944979438785021,0.0449794387850205,0.15502056121498,1
28,15,0.891158287298385,0.94401180463932,0.0440118046393195,0.155988195360681,1
28,16,0.889388624730371,0.943074029294822,0.043074029294822,0.156925970705178,1
28,17,0.886768358389019,0.941683788959446,0.0416837889594461,0.158316211040554,1
28,18,0.88598354175517,0.941266987498855,0.0412669874988554,0.158733012501145,1
28,19,0.995262186364824,0.997628280656089,0.0976282806560889,0.102371719343911,1
28,20,0.990237540094749,0.995106798336113,0.0951067983361129,0.104893201663887,1
28,21,0.989248285971701,0.994609614859871,0.0946096148598712,0.105390385140129,1
28,22,0.988353458964808,0.994159674783084,0.0941596747830844,0.105840325216916,1
28,23,0.97228241256477,0.986043818785337,0.0860438187853366,0.113956181214663,1
28,24,0.963113026328063,0.981383220932609,0.0813832209326092,0.118616779067391,1
28,25,0.958549888281598,0.979055610413217,0.0790556104132173,0.120944389586783,1
28,26,0.931031415822939,0.964899692104282,0.0648996921042823,0.135100307895718,1
28,27,0.927689854054466,0.963166576483251,0.063166576483251,0.136833423516749,1
28,28,0.912782136651068,0.955396324386413,0.0553963243864132,0.144603675613587,1
28,29,0.902078488666272,0.94977812602011,0.0497781260201101,0.15022187397989,1
28,30,0.897449139446116,0.947337922520848,0.0473379225208481,0.152662077479152,1
28,31,0.892047314754173,0.944482564558062,0.0444825645580618,0.155517435441938,1
28,32,0.890859126752494,0.943853339641543,0.0438533396415428,0.156146660358457,1
28,33,0.890491029729765,0.943658322556298,0.0436583225562975,0.156341677443703,1
29,1,1,1,0.1,0.1,1
29,2,0.996056599434512,0.998026352074188,0.0980263520741882,0.101973647925812,1
29,3,0.977509468126103,0.988690784889848,0.0886907848898475,0.111309215110153,1
29,4,0.967792197642586,0.983764299841474,0.083764299841474,0.116235700158526,1
29,5,0.958208066075366,0.978881027538774,0.0788810275387741,0.121118972461226,1
29,6,0.934408084162399,0.966647859441275,0.0666478594412749,0.133352140558725,1
29,7,0.929901425366026,0.964313966178042,0.0643139661780419,0.135686033821958,1
29,8,0.923633027016258,0.961058284921502,0.0610582849215016,0.138941715078499,1
29,9,0.915570224582825,0.956854338226475,0.0568543382264747,0.143145661773525,1
29,10,0.90812173505853,0.9529542145657,0.0529542145657,0.1470457854343,1
29,11,0.907017253638938,0.952374534329293,0.0523745343292932,0.147625465670707,1
29,12,0.905093168056554,0.951363846305163,0.0513638463051629,0.148636153694837,1
29,13,0.897268199329249,0.94724241845963,0.0472424184596301,0.15275758154037,1
29,14,0.894369575421268,0.945711147984028,0.0457111479840279,0.154288852015972,1
29,15,0.892565352794867,0.94475676911831,0.0447567691183096,0.15524323088169,1
29,16,0.890818567771482,0.943831853547803,0.0438318535478034,0.156168146452197,1
29,17,0.888232175266447,0.942460702239858,0.0424607022398584,0.157539297760142,1
29,18,0.887457504452424,0.942049629506017,0.0420496295060171,0.157950370493983,1
29,19,0.995323435071127,0.997658977342021,0.0976589773420211,0.102341022657979,1
29,20,0.990363745573812,0.995170209348035,0.0951702093480349,0.104829790651965,1
29,21,0.989387280163007,0.994679486147677,0.094679486147677,0.105320513852323,1
29,22,0.988504021149445,0.994235395240707,0.094235395240707,0.105764604759293,1
29,23,0.972640735306647,0.986225499217419,0.0862254992174187,0.113774500782581,1
29,24,0.963589887511474,0.98162614447226,0.0816261444722598,0.11837385552774,1
29,25,0.959085740029761,0.979329229641269,0.0793292296412689,0.120670770358731,1
29,26,0.931923016228041,0.965361598691413,0.065361598691413,0.134638401308587,1
29,27,0.928624652936991,0.963651728030927,0.0636517280309266,0.136348271969074,1
29,28,0.913909657002862,0.955986222182549,0.0559862221825492,0.144013777817451,1
29,29,0.903344381829299,0.950444307589508,0.0504443075895078,0.149555692410492,1
29,30,0.898774879127515,0.94803738276901,0.0480373827690104,0.15196261723099,1
29,31,0.893442887231781,0.94522107849528,0.0452210784952801,0.15477892150472,1
29,32,0.892270059686116,0.944600476225857,0.0446004762258568,0.155399523774143,1
29,33,0.89190672128586,0.944408132793158,0.0444081327931584,0.155591867206842,1
30,1,1,1,0.1,0.1,1
30,2,0.996175083895877,0.998085709694251,0.098085709694251,0.101914290305749,1
30,3,0.978185224623736,0.989032468943126,0.089032468943126,0.110967531056874,1
30,4,0.96875992183157,0.984256024534049,0.0842560245340488,0.115743975465951,1
30,5,0.959463757628441,0.979522208849009,0.0795222088490088,0.120477791150991,1
30,6,0.936378876296972,0.967666717572208,0.0676667175722084,0.132333282427792,1
30,7,0.932007625768458,0.965405420415929,0.0654054204159294,0.134594579584071,1
30,8,0.925927569381359,0.962251302613491,0.0622513026134905,0.13774869738651,1
30,9,0.918107024052563,0.958179014617083,0.0581790146170825,0.141820985382918,1
30,10,0.910882333823982,0.954401557953455,0.0544015579534549,0.145598442046545,1
30,11,0.909811037946643,0.953840153247201,0.0538401532472006,0.146159846752799,1
30,12,0.907944763951001,0.952861356101191,0.0528613561011909,0.147138643898809,1
30,13,0.900354906313594,0.948870331664761,0.048870331664761,0.151129668335239,1
30,14,0.897543375229873,0.947387658368987,0.0473876583689872,0.152612341631013,1
30,15,0.895793362755984,0.946463608785876,0.0464636087858762,0.153536391214124,1
30,16,0.894099062099627,0.945568116054908,0.0455681160549076,0.154431883945092,1
30,17,0.891590381031143,0.944240637248336,0.0442406372483355,0.155759362751665,1
30,18,0.89083898618227,0.943842670248739,0.043842670248739,0.156157329751261,1
30,19,0.995463948383796,0.997729396371479,0.0977293963714793,0.102270603628521,1
30,20,0.990653279035174,0.995315668034606,0.0953156680346062,0.104684331965394,1
30,21,0.989706152763602,0.994839762355527,0.0948397623555274,0.105160237644473,1
30,22,0.988849432385092,0.994409087038675,0.0944090870386752,0.105590912961325,1
30,23,0.973462779044458,0.986642173761318,0.0866421737613178,0.113357826238682,1
30,24,0.964683875427439,0.98218321886878,0.0821832188687804,0.11781678113122,1
30,25,0.960315060757957,0.979956662693793,0.0799566626937932,0.120043337306207,1
30,26,0.933968475374187,0.966420444410292,0.0664204444102922,0.133579555589708,1
30,27,0.930769215583133,0.964763813367362,0.0647638133673615,0.135236186632639,1
30,28,0.916496350327411,0.95733815881715,0.0573381588171502,0.14266184118285,1
30,29,0.906248522219477,0.951970862064316,0.051970862064316,0.148029137935684,1
30,30,0.901816316010235,0.949640098147838,0.0496400981478377,0.150359901852162,1
30,31,0.896644530559998,0.946913158932749,0.0469131589327492,0.153086841067251,1
30,32,0.895506942102453,0.94631228571886,0.04631228571886,0.15368771428114,1
30,33,0.895154520664331,0.946126059605342,0.0461260596053417,0.153873940394658,1
31,1,1,1,0.1,0.1,1
31,2,0.996260149373617,0.998128323099599,0.0981283230995985,0.101871676900402,1
31,3,0.978670381484343,0.989277706958134,0.0892777069581338,0.110722293041866,1
31,4,0.969454695808744,0.98460890500175,0.0846089050017497,0.11539109499825,1
31,5,0.960365276702124,0.979982283871563,0.0799822838715628,0.120017716128437,1
31,6,0.937793799169736,0.968397541906079,0.0683975419060792,0.131602458093921,1
31,7,0.9335197645028,0.966188265558426,0.0661882655584263,0.133811734441574,1
31,8,0.927574927526317,0.963106913860718,0.0631069138607183,0.136893086139282,1
31,9,0.919928309783504,0.959128932825772,0.0591289328257719,0.140871067174228,1
31,10,0.912864295425735,0.955439320640372,0.0554393206403719,0.144560679359628,1
31,11,0.911816824984857,0.954891001625242,0.0548910016252417,0.145108998374758,1
31,12,0.909992056602596,0.953935037936334,0.0539350379363345,0.146064962063666,1
31,13,0.902570996096505,0.950037365631745,0.0500373656317445,0.149962634368256,1
31,14,0.899821992981583,0.948589475474814,0.0485894754748142,0.151410524525186,1
31,15,0.898110900484784,0.947687132172208,0.0476871321722079,0.152312867827792,1
31,16,0.896454280784255,0.946812695724057,0.0468126957240569,0.153187304275943,1
31,17,0.894001392352205,0.945516468577996,0.0455164685779961,0.154483531422004,1
31,18,0.89326670839582,0.945127879387662,0.0451278793876623,0.154872120612338,1
31,19,0.995564829393283,0.997779950386498,0.0977799503864981,0.102220049613502,1
31,20,0.990861148505387,0.995420086448624,0.0954200864486244,0.104579913551376,1
31,21,0.989935086159553,0.994954816139684,0.0949548161396842,0.105045183860316,1
31,22,0.989097419095234,0.99453376971083,0.0945337697108296,0.10546623028917,1
31,23,0.974052962284303,0.986941215212083,0.0869412152120829,0.113058784787917,1
31,24,0.965469299977127,0.982582973583975,0.0825829735839751,0.117417026416025,1
31,25,0.961197646996137,0.980406878288875,0.0804068782888748,0.119593121711125,1
31,26,0.935437005149811,0.96717992387653,0.0671799238765302,0.13282007612347,1
31,27,0.932308896347466,0.965561441000761,0.0655614410007611,0.134438558999239,1
31,28,0.918353457165582,0.958307600494529,0.0583076004945292,0.141692399505471,1
31,29,0.908333538996079,0.9530653382618,0.0530653382617999,0.1469346617382,1
31,30,0.903999904292294,0.950789095589707,0.0507890955897075,0.149210904410293,1
31,31,0.89894313846291,0.948126119491975,0.0481261194919745,0.151873880508026,1
31,32,0.897830849777433,0.947539365819401,0.0475393658194013,0.152460634180599,1
31,33,0.897486266131613,0.947357517588589,0.0473575175885887,0.152642482411411,1
32,1,1,1,0.1,0.1,1
32,2,0.996004952940398,0.998000477424935,0.0980004774249348,0.101999522575065,1
32,3,0.97721491090252,0.988541810396768,0.0885418103967684,0.111458189603232,1
32,4,0.967370373877221,0.983549883776731,0.0835498837767312,0.116450116223269,1
32,5,0.957660719481075,0.978601409911653,0.078601409911653,0.121398590088347,1
32,6,0.933549030551444,0.966203410546373,0.0662034105463735,0.133796589453627,1
32,7,0.928983348299772,0.963837822613209,0.0638378226132092,0.136162177386791,1
32,8,0.922632853091444,0.960537793681979,0.0605377936819788,0.139462206318021,1
32,9,0.914464452590681,0.956276347396861,0.0562763473968606,0.143723652603139,1
32,10,0.906918410620475,0.952322639981049,0.0523226399810491,0.147677360018951,1
32,11,0.905799463870215,0.95173497564722,0.0517349756472202,0.14826502435278,1
32,12,0.90385017864781,0.950710354759961,0.0507103547599607,0.149289645240039,1
32,13,0.895922726747771,0.946531947029666,0.0465319470296661,0.153468052970334,1
32,14,0.892986139726452,0.944979438785021,0.0449794387850205,0.15502056121498,1
32,15,0.891158287298385,0.94401180463932,0.0440118046393195,0.155988195360681,1
32,16,0.889388624730371,0.943074029294822,0.043074029294822,0.156925970705178,1
32,17,0.886768358389019,0.941683788959446,0.0416837889594461,0.158316211040554,1
32,18,0.88598354175517,0.941266987498855,0.0412669874988554,0.158733012501145,1
32,19,0.995262186364824,0.997628280656089,0.0976282806560889,0.102371719343911,1
32,20,0.990237540094749,0.995106798336113,0.0951067983361129,0.104893201663887,1
32,21,0.989248285971701,0.994609614859871,0.0946096148598712,0.105390385140129,1
32,22,0.988353458964808,0.994159674783084,0.0941596747830844,0.105840325216916,1
32,23,0.97228241256477,0.986043818785337,0.0860438187853366,0.113956181214663,1
32,24,0.963113026328063,0.981383220932609,0.0813832209326092,0.118616779067391,1
32,25,0.958549888281598,0.979055610413217,0.0790556104132173,0.120944389586783,1
32,26,0.931031415822939,0.964899692104282,0.0648996921042823,0.135100307895718,1
32,27,0.927689854054466,0.963166576483251,0.063166576483251,0.136833423516749,1
32,28,0.912782136651068,0.955396324386413,0.0553963243864132,0.144603675613587,1
32,29,0.902078488666272,0.94977812602011,0.0497781260201101,0.15022187397989,1
32,30,0.897449139446116,0.947337922520848,0.0473379225208481,0.152662077479152,1
32,31,0.892047314754173,0.944482564558062,0.0444825645580618,0.155517435441938,1
32,32,0.890859126752494,0.943853339641543,0.0438533396415428,0.156146660358457,1
32,33,0.890491029729765,0.943658322556298,0.0436583225562975,0.156341677443703,1
33,1,1,1,0.1,0.1,1
33,2,0.995493146286759,0.997744028439538,0.0977440284395384,0.102255971560462,1
33,3,0.974304775647298,0.987068779593042,0.087068779593042,0.112931220406958,1
33,4,0.963206120564153,0.981430649900518,0.0814306499005181,0.118569350099482,1
33,5,0.952261785456283,0.975839016158036,0.0758390161580356,0.124160983841965,1
33,6,0.925069776159983,0.961805477297766,0.0618054772977659,0.138194522702234,1
33,7,0.919917424273158,0.959123258123354,0.0591232581233542,0.140876741876646,1
33,8,0.912784617532244,0.955397622737384,0.0553976227373838,0.144602377262616,1
33,9,0.90361854833581,0.95058852735335,0.0505885273533498,0.14941147264665,1
33,10,0.895157461690058,0.946127613850297,0.0461276138502974,0.153872386149703,1
33,11,0.893905996664926,0.94546602089389,0.0454660208938901,0.15453397910611,1
33,12,0.891728239238693,0.944313633936677,0.0443136339366771,0.155686366063323,1
33,13,0.882867543336447,0.939610314617952,0.0396103146179519,0.160389685382048,1
33,14,0.879585088253465,0.93786197718719,0.0378619771871896,0.16213802281281,1
33,15,0.877538844080677,0.936770432966731,0.0367704329667312,0.163229567033269,1
33,16,0.875564246887705,0.935715900734675,0.0357159007346751,0.164284099265325,1
33,17,0.872647415619938,0.934155991052853,0.0341559910528531,0.165844008947147,1
33,18,0.871786695471893,0.933695183382614,0.033695183382614,0.166304816617386,1
33,19,0.994652662093781,0.997322747205628,0.0973227472056279,0.102677252794372,1
33,20,0.988966978456172,0.99446818876029,0.09446818876029,0.10553181123971,1
33,21,0.98784757906395,0.993905216338032,0.0939052163380318,0.106094783661968,1
33,22,0.986835029523521,0.993395706414881,0.0933957064148812,0.106604293585119,1
33,23,0.968740218828081,0.98424601539863,0.0842460153986304,0.11575398460137,1
33,24,0.958398065056453,0.978978071795509,0.078978071795509,0.121021928204491,1
33,25,0.953234605196312,0.976337341904074,0.0763373419040736,0.123662658095926,1
33,26,0.92222853029561,0.960327303733269,0.0603273037332686,0.139672696266732,1
33,27,0.918457973236126,0.958362130531109,0.0583621305311086,0.141637869468891,1
33,28,0.901628573931303,0.949541243933776,0.0495412439337763,0.150458756066224,1
33,29,0.889546808297458,0.943157891499328,0.0431578914993277,0.156842108500672,1
33,30,0.884327385850186,0.940386827773648,0.0403868277736484,0.159613172226352,1
33,31,0.878251304361974,0.937150630561584,0.0371506305615837,0.162849369438416,1
33,32,0.876906799551797,0.936433019255407,0.0364330192554068,0.163566980744593,1
33,33,0.876490276058065,0.936210593861266,0.0362105938612663,0.163789406138734,1
34,1,1,1,0.1,0.1,1
34,2,0.995519161805028,0.997757065524985,0.0977570655249845,0.102242934475016,1
34,3,0.974469898004038,0.987152418831073,0.0871524188310729,0.112847581168927,1
34,4,0.963448696931361,0.981554225160974,0.0815542251609743,0.118445774839026,1
