a0,loc0,lfw0,seed_id,base_seed,derived_seed,mode,asset,stage,threshold_mps,observation_count,above_count,above_share,crossed_up_vs_M0_count,crossed_up_vs_M0_share,crossed_down_vs_M0_count,crossed_down_vs_M0_share,local_wind_max_mps
6,7,0,2,20260724,23760829,M2L,road_edge,W2,60,82000,0,0,0,0,0,0,55.4697563798546
6,7,0,2,20260724,23760829,M2L,grid_line,W3,25,64000,28079,0.438734375,0,0,11020,0.1721875,55.4697563798546
6,7,0,2,20260724,23760829,M2L,grid_line,W3,50,64000,212,0.0033125,0,0,0,0,55.4697563798546
6,7,0,2,20260724,23760829,M2L,road_edge,W3,30,82000,18486,0.225439024390244,0,0,9311,0.113548780487805,55.4697563798546
6,7,0,2,20260724,23760829,M2L,road_edge,W3,60,82000,0,0,0,0,0,0,55.4697563798546
6,7,0,2,20260724,23760829,M2H,grid_line,W1,25,64000,54394,0.84990625,12170,0.19015625,0,0,55.214113197033
6,7,0,2,20260724,23760829,M2H,grid_line,W1,50,64000,26,0.00040625,15,0.000234375,0,0,55.214113197033
6,7,0,2,20260724,23760829,M2H,road_edge,W1,30,82000,31173,0.380158536585366,10014,0.122121951219512,0,0,55.214113197033
6,7,0,2,20260724,23760829,M2H,road_edge,W1,60,82000,0,0,0,0,0,0,55.214113197033
6,7,0,2,20260724,23760829,M2H,grid_line,W2,25,64000,52621,0.822203125,9850,0.15390625,0,0,55.4697563798546
6,7,0,2,20260724,23760829,M2H,grid_line,W2,50,64000,1378,0.02153125,913,0.014265625,0,0,55.4697563798546
6,7,0,2,20260724,23760829,M2H,road_edge,W2,30,82000,41809,0.509865853658537,11626,0.141780487804878,0,0,55.4697563798546
6,7,0,2,20260724,23760829,M2H,road_edge,W2,60,82000,0,0,0,0,0,0,55.4697563798546
6,7,0,2,20260724,23760829,M2H,grid_line,W3,25,64000,48926,0.76446875,9827,0.153546875,0,0,55.4697563798546
6,7,0,2,20260724,23760829,M2H,grid_line,W3,50,64000,850,0.01328125,638,0.00996875,0,0,55.4697563798546
6,7,0,2,20260724,23760829,M2H,road_edge,W3,30,82000,38480,0.469268292682927,10683,0.130280487804878,0,0,55.4697563798546
6,7,0,2,20260724,23760829,M2H,road_edge,W3,60,82000,0,0,0,0,0,0,55.4697563798546
5,4,0,3,20260725,22760800,M0,grid_line,W1,25,64000,46157,0.721203125,0,0,0,0,46.1748242297168
5,4,0,3,20260725,22760800,M0,grid_line,W1,50,64000,0,0,0,0,0,0,46.1748242297168
5,4,0,3,20260725,22760800,M0,road_edge,W1,30,82000,32757,0.399475609756098,0,0,0,0,46.1748242297168
5,4,0,3,20260725,22760800,M0,road_edge,W1,60,82000,0,0,0,0,0,0,46.1748242297168
5,4,0,3,20260725,22760800,M0,grid_line,W2,25,64000,48383,0.755984375,0,0,0,0,55.4697563798546
5,4,0,3,20260725,22760800,M0,grid_line,W2,50,64000,92,0.0014375,0,0,0,0,55.4697563798546
5,4,0,3,20260725,22760800,M0,road_edge,W2,30,82000,43570,0.531341463414634,0,0,0,0,55.4697563798546
5,4,0,3,20260725,22760800,M0,road_edge,W2,60,82000,0,0,0,0,0,0,55.4697563798546
5,4,0,3,20260725,22760800,M0,grid_line,W3,25,64000,40061,0.625953125,0,0,0,0,55.4927759888397
5,4,0,3,20260725,22760800,M0,grid_line,W3,50,64000,84,0.0013125,0,0,0,0,55.4927759888397
5,4,0,3,20260725,22760800,M0,road_edge,W3,30,82000,34967,0.426426829268293,0,0,0,0,55.4927759888397
5,4,0,3,20260725,22760800,M0,road_edge,W3,60,82000,0,0,0,0,0,0,55.4927759888397
5,4,0,3,20260725,22760800,M1,grid_line,W1,25,64000,47201,0.737515625,3920,0.06125,2876,0.0449375,50.2984295896029
5,4,0,3,20260725,22760800,M1,grid_line,W1,50,64000,7,0.000109375,7,0.000109375,0,0,50.2984295896029
5,4,0,3,20260725,22760800,M1,road_edge,W1,30,82000,30900,0.376829268292683,4627,0.0564268292682927,6484,0.0790731707317073,50.2984295896029
5,4,0,3,20260725,22760800,M1,road_edge,W1,60,82000,0,0,0,0,0,0,50.2984295896029
5,4,0,3,20260725,22760800,M1,grid_line,W2,25,64000,48398,0.75621875,2160,0.03375,2145,0.033515625,55.4697563798546
5,4,0,3,20260725,22760800,M1,grid_line,W2,50,64000,182,0.00284375,90,0.00140625,0,0,55.4697563798546
5,4,0,3,20260725,22760800,M1,road_edge,W2,30,82000,42284,0.515658536585366,2685,0.0327439024390244,3971,0.0484268292682927,55.4697563798546
5,4,0,3,20260725,22760800,M1,road_edge,W2,60,82000,0,0,0,0,0,0,55.4697563798546
5,4,0,3,20260725,22760800,M1,grid_line,W3,25,64000,40091,0.626421875,1919,0.029984375,1889,0.029515625,55.4927759888397
5,4,0,3,20260725,22760800,M1,grid_line,W3,50,64000,144,0.00225,60,0.0009375,0,0,55.4927759888397
5,4,0,3,20260725,22760800,M1,road_edge,W3,30,82000,34370,0.419146341463415,2375,0.0289634146341463,2972,0.0362439024390244,55.4927759888397
5,4,0,3,20260725,22760800,M1,road_edge,W3,60,82000,0,0,0,0,0,0,55.4927759888397
5,4,0,3,20260725,22760800,M2L,grid_line,W1,25,64000,34768,0.54325,0,0,11389,0.177953125,43.5149152617324
5,4,0,3,20260725,22760800,M2L,grid_line,W1,50,64000,0,0,0,0,0,0,43.5149152617324
5,4,0,3,20260725,22760800,M2L,road_edge,W1,30,82000,7640,0.0931707317073171,0,0,25117,0.30630487804878,43.5149152617324
5,4,0,3,20260725,22760800,M2L,road_edge,W1,60,82000,0,0,0,0,0,0,43.5149152617324
5,4,0,3,20260725,22760800,M2L,grid_line,W2,25,64000,39260,0.6134375,0,0,9123,0.142546875,55.4697563798546
5,4,0,3,20260725,22760800,M2L,grid_line,W2,50,64000,92,0.0014375,0,0,0,0,55.4697563798546
5,4,0,3,20260725,22760800,M2L,road_edge,W2,30,82000,27295,0.332865853658537,0,0,16275,0.198475609756098,55.4697563798546
5,4,0,3,20260725,22760800,M2L,road_edge,W2,60,82000,0,0,0,0,0,0,55.4697563798546
5,4,0,3,20260725,22760800,M2L,grid_line,W3,25,64000,31620,0.4940625,0,0,8441,0.131890625,55.4927759888397
5,4,0,3,20260725,22760800,M2L,grid_line,W3,50,64000,84,0.0013125,0,0,0,0,55.4927759888397
5,4,0,3,20260725,22760800,M2L,road_edge,W3,30,82000,22449,0.273768292682927,0,0,12518,0.152658536585366,55.4927759888397
5,4,0,3,20260725,22760800,M2L,road_edge,W3,60,82000,0,0,0,0,0,0,55.4927759888397
5,4,0,3,20260725,22760800,M2H,grid_line,W1,25,64000,58490,0.91390625,12333,0.192703125,0,0,50.8722630582811
5,4,0,3,20260725,22760800,M2H,grid_line,W1,50,64000,88,0.001375,88,0.001375,0,0,50.8722630582811
5,4,0,3,20260725,22760800,M2H,road_edge,W1,30,82000,48518,0.591682926829268,15761,0.192207317073171,0,0,50.8722630582811
5,4,0,3,20260725,22760800,M2H,road_edge,W1,60,82000,0,0,0,0,0,0,50.8722630582811
5,4,0,3,20260725,22760800,M2H,grid_line,W2,25,64000,55962,0.87440625,7579,0.118421875,0,0,55.4697563798546
5,4,0,3,20260725,22760800,M2H,grid_line,W2,50,64000,1993,0.031140625,1901,0.029703125,0,0,55.4697563798546
5,4,0,3,20260725,22760800,M2H,road_edge,W2,30,82000,54667,0.666670731707317,11097,0.135329268292683,0,0,55.4697563798546
5,4,0,3,20260725,22760800,M2H,road_edge,W2,60,82000,0,0,0,0,0,0,55.4697563798546
5,4,0,3,20260725,22760800,M2H,grid_line,W3,25,64000,46529,0.727015625,6468,0.1010625,0,0,55.4927759888397
5,4,0,3,20260725,22760800,M2H,grid_line,W3,50,64000,1070,0.01671875,986,0.01540625,0,0,55.4927759888397
5,4,0,3,20260725,22760800,M2H,road_edge,W3,30,82000,44735,0.545548780487805,9768,0.119121951219512,0,0,55.4927759888397
5,4,0,3,20260725,22760800,M2H,road_edge,W3,60,82000,0,0,0,0,0,0,55.4927759888397
2,6,0,3,20260725,20860743,M0,grid_line,W1,25,64000,34,0.00053125,0,0,0,0,28.3896732715822
2,6,0,3,20260725,20860743,M0,grid_line,W1,50,64000,0,0,0,0,0,0,28.3896732715822
2,6,0,3,20260725,20860743,M0,road_edge,W1,30,82000,0,0,0,0,0,0,28.3896732715822
2,6,0,3,20260725,20860743,M0,road_edge,W1,60,82000,0,0,0,0,0,0,28.3896732715822
2,6,0,3,20260725,20860743,M0,grid_line,W2,25,64000,546,0.00853125,0,0,0,0,45.9865692331152
2,6,0,3,20260725,20860743,M0,grid_line,W2,50,64000,0,0,0,0,0,0,45.9865692331152
2,6,0,3,20260725,20860743,M0,road_edge,W2,30,82000,328,0.004,0,0,0,0,45.9865692331152
2,6,0,3,20260725,20860743,M0,road_edge,W2,60,82000,0,0,0,0,0,0,45.9865692331152
2,6,0,3,20260725,20860743,M0,grid_line,W3,25,64000,557,0.008703125,0,0,0,0,37.0298103400651
2,6,0,3,20260725,20860743,M0,grid_line,W3,50,64000,0,0,0,0,0,0,37.0298103400651
2,6,0,3,20260725,20860743,M0,road_edge,W3,30,82000,171,0.00208536585365854,0,0,0,0,37.0298103400651
2,6,0,3,20260725,20860743,M0,road_edge,W3,60,82000,0,0,0,0,0,0,37.0298103400651
2,6,0,3,20260725,20860743,M1,grid_line,W1,25,64000,48,0.00075,23,0.000359375,9,0.000140625,29.6522848578833
2,6,0,3,20260725,20860743,M1,grid_line,W1,50,64000,0,0,0,0,0,0,29.6522848578833
2,6,0,3,20260725,20860743,M1,road_edge,W1,30,82000,0,0,0,0,0,0,29.6522848578833
2,6,0,3,20260725,20860743,M1,road_edge,W1,60,82000,0,0,0,0,0,0,29.6522848578833
2,6,0,3,20260725,20860743,M1,grid_line,W2,25,64000,635,0.009921875,121,0.001890625,32,0.0005,46.8446048567822
2,6,0,3,20260725,20860743,M1,grid_line,W2,50,64000,0,0,0,0,0,0,46.8446048567822
2,6,0,3,20260725,20860743,M1,road_edge,W2,30,82000,366,0.00446341463414634,74,0.000902439024390244,36,0.000439024390243902,46.8446048567822
2,6,0,3,20260725,20860743,M1,road_edge,W2,60,82000,0,0,0,0,0,0,46.8446048567822
2,6,0,3,20260725,20860743,M1,grid_line,W3,25,64000,586,0.00915625,73,0.001140625,44,0.0006875,38.6701121081555
2,6,0,3,20260725,20860743,M1,grid_line,W3,50,64000,0,0,0,0,0,0,38.6701121081555
2,6,0,3,20260725,20860743,M1,road_edge,W3,30,82000,216,0.00263414634146341,88,0.00107317073170732,43,0.000524390243902439,38.6701121081555
2,6,0,3,20260725,20860743,M1,road_edge,W3,60,82000,0,0,0,0,0,0,38.6701121081555
2,6,0,3,20260725,20860743,M2L,grid_line,W1,25,64000,1,1.5625e-05,0,0,33,0.000515625,25.0564727660119
2,6,0,3,20260725,20860743,M2L,grid_line,W1,50,64000,0,0,0,0,0,0,25.0564727660119
2,6,0,3,20260725,20860743,M2L,road_edge,W1,30,82000,0,0,0,0,0,0,25.0564727660119
2,6,0,3,20260725,20860743,M2L,road_edge,W1,60,82000,0,0,0,0,0,0,25.0564727660119
2,6,0,3,20260725,20860743,M2L,grid_line,W2,25,64000,295,0.004609375,0,0,251,0.003921875,41.3082818868892
2,6,0,3,20260725,20860743,M2L,grid_line,W2,50,64000,0,0,0,0,0,0,41.3082818868892
2,6,0,3,20260725,20860743,M2L,road_edge,W2,30,82000,158,0.00192682926829268,0,0,170,0.00207317073170732,41.3082818868892
2,6,0,3,20260725,20860743,M2L,road_edge,W2,60,82000,0,0,0,0,0,0,41.3082818868892
2,6,0,3,20260725,20860743,M2L,grid_line,W3,25,64000,178,0.00278125,0,0,379,0.005921875,32.6821807859684
2,6,0,3,20260725,20860743,M2L,grid_line,W3,50,64000,0,0,0,0,0,0,32.6821807859684
2,6,0,3,20260725,20860743,M2L,road_edge,W3,30,82000,46,0.000560975609756098,0,0,125,0.00152439024390244,32.6821807859684
2,6,0,3,20260725,20860743,M2L,road_edge,W3,60,82000,0,0,0,0,0,0,32.6821807859684
2,6,0,3,20260725,20860743,M2H,grid_line,W1,25,64000,142,0.00221875,108,0.0016875,0,0,31.7228737771526
2,6,0,3,20260725,20860743,M2H,grid_line,W1,50,64000,0,0,0,0,0,0,31.7228737771526
2,6,0,3,20260725,20860743,M2H,road_edge,W1,30,82000,8,9.75609756097561e-05,8,9.75609756097561e-05,0,0,31.7228737771526
2,6,0,3,20260725,20860743,M2H,road_edge,W1,60,82000,0,0,0,0,0,0,31.7228737771526
2,6,0,3,20260725,20860743,M2H,grid_line,W2,25,64000,865,0.013515625,319,0.004984375,0,0,50.6648565793412
2,6,0,3,20260725,20860743,M2H,grid_line,W2,50,64000,5,7.8125e-05,5,7.8125e-05,0,0,50.6648565793412
2,6,0,3,20260725,20860743,M2H,road_edge,W2,30,82000,562,0.00685365853658537,234,0.00285365853658537,0,0,50.6648565793412
2,6,0,3,20260725,20860743,M2H,road_edge,W2,60,82000,0,0,0,0,0,0,50.6648565793412
2,6,0,3,20260725,20860743,M2H,grid_line,W3,25,64000,855,0.013359375,298,0.00465625,0,0,41.3774398941618
2,6,0,3,20260725,20860743,M2H,grid_line,W3,50,64000,0,0,0,0,0,0,41.3774398941618
2,6,0,3,20260725,20860743,M2H,road_edge,W3,30,82000,524,0.00639024390243902,353,0.00430487804878049,0,0,41.3774398941618
2,6,0,3,20260725,20860743,M2H,road_edge,W3,60,82000,0,0,0,0,0,0,41.3774398941618
2,1,0,3,20260725,20360728,M0,grid_line,W1,25,64000,137,0.002140625,0,0,0,0,28.4511532298115
2,1,0,3,20260725,20360728,M0,grid_line,W1,50,64000,0,0,0,0,0,0,28.4511532298115
2,1,0,3,20260725,20360728,M0,road_edge,W1,30,82000,0,0,0,0,0,0,28.4511532298115
2,1,0,3,20260725,20360728,M0,road_edge,W1,60,82000,0,0,0,0,0,0,28.4511532298115
2,1,0,3,20260725,20360728,M0,grid_line,W2,25,64000,616,0.009625,0,0,0,0,45.9865692331152
2,1,0,3,20260725,20360728,M0,grid_line,W2,50,64000,0,0,0,0,0,0,45.9865692331152
2,1,0,3,20260725,20360728,M0,road_edge,W2,30,82000,307,0.00374390243902439,0,0,0,0,45.9865692331152
2,1,0,3,20260725,20360728,M0,road_edge,W2,60,82000,0,0,0,0,0,0,45.9865692331152
2,1,0,3,20260725,20360728,M0,grid_line,W3,25,64000,640,0.01,0,0,0,0,45.3853756454948
2,1,0,3,20260725,20360728,M0,grid_line,W3,50,64000,0,0,0,0,0,0,45.3853756454948
2,1,0,3,20260725,20360728,M0,road_edge,W3,30,82000,280,0.00341463414634146,0,0,0,0,45.3853756454948
2,1,0,3,20260725,20360728,M0,road_edge,W3,60,82000,0,0,0,0,0,0,45.3853756454948
2,1,0,3,20260725,20360728,M1,grid_line,W1,25,64000,73,0.001140625,13,0.000203125,77,0.001203125,30.4288670013537
2,1,0,3,20260725,20360728,M1,grid_line,W1,50,64000,0,0,0,0,0,0,30.4288670013537
2,1,0,3,20260725,20360728,M1,road_edge,W1,30,82000,2,2.4390243902439e-05,2,2.4390243902439e-05,0,0,30.4288670013537
2,1,0,3,20260725,20360728,M1,road_edge,W1,60,82000,0,0,0,0,0,0,30.4288670013537
2,1,0,3,20260725,20360728,M1,grid_line,W2,25,64000,565,0.008828125,33,0.000515625,84,0.0013125,45.9235963475987
2,1,0,3,20260725,20360728,M1,grid_line,W2,50,64000,0,0,0,0,0,0,45.9235963475987
2,1,0,3,20260725,20360728,M1,road_edge,W2,30,82000,300,0.00365853658536585,25,0.000304878048780488,32,0.000390243902439024,45.9235963475987
2,1,0,3,20260725,20360728,M1,road_edge,W2,60,82000,0,0,0,0,0,0,45.9235963475987
2,1,0,3,20260725,20360728,M1,grid_line,W3,25,64000,531,0.008296875,30,0.00046875,139,0.002171875,45.3232260198039
2,1,0,3,20260725,20360728,M1,grid_line,W3,50,64000,0,0,0,0,0,0,45.3232260198039
2,1,0,3,20260725,20360728,M1,road_edge,W3,30,82000,232,0.00282926829268293,20,0.00024390243902439,68,0.000829268292682927,45.3232260198039
2,1,0,3,20260725,20360728,M1,road_edge,W3,60,82000,0,0,0,0,0,0,45.3232260198039
2,1,0,3,20260725,20360728,M2L,grid_line,W1,25,64000,6,9.375e-05,0,0,131,0.002046875,25.1107344295502
2,1,0,3,20260725,20360728,M2L,grid_line,W1,50,64000,0,0,0,0,0,0,25.1107344295502
2,1,0,3,20260725,20360728,M2L,road_edge,W1,30,82000,0,0,0,0,0,0,25.1107344295502
2,1,0,3,20260725,20360728,M2L,road_edge,W1,60,82000,0,0,0,0,0,0,25.1107344295502
2,1,0,3,20260725,20360728,M2L,grid_line,W2,25,64000,262,0.00409375,0,0,354,0.00553125,41.3082818868892
2,1,0,3,20260725,20360728,M2L,grid_line,W2,50,64000,0,0,0,0,0,0,41.3082818868892
2,1,0,3,20260725,20360728,M2L,road_edge,W2,30,82000,188,0.00229268292682927,0,0,119,0.00145121951219512,41.3082818868892
2,1,0,3,20260725,20360728,M2L,road_edge,W2,60,82000,0,0,0,0,0,0,41.3082818868892
2,1,0,3,20260725,20360728,M2L,grid_line,W3,25,64000,276,0.0043125,0,0,364,0.0056875,40.7682486858882
2,1,0,3,20260725,20360728,M2L,grid_line,W3,50,64000,0,0,0,0,0,0,40.7682486858882
2,1,0,3,20260725,20360728,M2L,road_edge,W3,30,82000,139,0.00169512195121951,0,0,141,0.00171951219512195,40.7682486858882
2,1,0,3,20260725,20360728,M2L,road_edge,W3,60,82000,0,0,0,0,0,0,40.7682486858882
2,1,0,3,20260725,20360728,M2H,grid_line,W1,25,64000,223,0.003484375,86,0.00134375,0,0,31.8184235457954
2,1,0,3,20260725,20360728,M2H,grid_line,W1,50,64000,0,0,0,0,0,0,31.8184235457954
2,1,0,3,20260725,20360728,M2H,road_edge,W1,30,82000,50,0.000609756097560976,50,0.000609756097560976,0,0,31.8184235457954
2,1,0,3,20260725,20360728,M2H,road_edge,W1,60,82000,0,0,0,0,0,0,31.8184235457954
2,1,0,3,20260725,20360728,M2H,grid_line,W2,25,64000,828,0.0129375,212,0.0033125,0,0,50.6648565793412
2,1,0,3,20260725,20360728,M2H,grid_line,W2,50,64000,5,7.8125e-05,5,7.8125e-05,0,0,50.6648565793412
2,1,0,3,20260725,20360728,M2H,road_edge,W2,30,82000,601,0.00732926829268293,294,0.00358536585365854,0,0,50.6648565793412
2,1,0,3,20260725,20360728,M2H,road_edge,W2,60,82000,0,0,0,0,0,0,50.6648565793412
2,1,0,3,20260725,20360728,M2H,grid_line,W3,25,64000,967,0.015109375,327,0.005109375,0,0,50.0025026051014
2,1,0,3,20260725,20360728,M2H,grid_line,W3,50,64000,1,1.5625e-05,1,1.5625e-05,0,0,50.0025026051014
2,1,0,3,20260725,20360728,M2H,road_edge,W3,30,82000,590,0.00719512195121951,310,0.00378048780487805,0,0,50.0025026051014
2,1,0,3,20260725,20360728,M2H,road_edge,W3,60,82000,0,0,0,0,0,0,50.0025026051014
4,4,0,3,20260725,22060779,M0,grid_line,W1,25,64000,20116,0.3143125,0,0,0,0,45.9865692331152
4,4,0,3,20260725,22060779,M0,grid_line,W1,50,64000,0,0,0,0,0,0,45.9865692331152
4,4,0,3,20260725,22060779,M0,road_edge,W1,30,82000,3951,0.0481829268292683,0,0,0,0,45.9865692331152
4,4,0,3,20260725,22060779,M0,road_edge,W1,60,82000,0,0,0,0,0,0,45.9865692331152
4,4,0,3,20260725,22060779,M0,grid_line,W2,25,64000,31374,0.49021875,0,0,0,0,55.4697563798546
4,4,0,3,20260725,22060779,M0,grid_line,W2,50,64000,134,0.00209375,0,0,0,0,55.4697563798546
4,4,0,3,20260725,22060779,M0,road_edge,W2,30,82000,20906,0.254951219512195,0,0,0,0,55.4697563798546
4,4,0,3,20260725,22060779,M0,road_edge,W2,60,82000,0,0,0,0,0,0,55.4697563798546
4,4,0,3,20260725,22060779,M0,grid_line,W3,25,64000,24794,0.38740625,0,0,0,0,55.4927759888397
4,4,0,3,20260725,22060779,M0,grid_line,W3,50,64000,87,0.001359375,0,0,0,0,55.4927759888397
4,4,0,3,20260725,22060779,M0,road_edge,W3,30,82000,16753,0.20430487804878,0,0,0,0,55.4927759888397
4,4,0,3,20260725,22060779,M0,road_edge,W3,60,82000,0,0,0,0,0,0,55.4927759888397
4,4,0,3,20260725,22060779,M1,grid_line,W1,25,64000,20395,0.318671875,4698,0.07340625,4419,0.069046875,48.8717691812174
4,4,0,3,20260725,22060779,M1,grid_line,W1,50,64000,0,0,0,0,0,0,48.8717691812174
4,4,0,3,20260725,22060779,M1,road_edge,W1,30,82000,4380,0.0534146341463415,1027,0.0125243902439024,598,0.00729268292682927,48.8717691812174
4,4,0,3,20260725,22060779,M1,road_edge,W1,60,82000,0,0,0,0,0,0,48.8717691812174
4,4,0,3,20260725,22060779,M1,grid_line,W2,25,64000,30779,0.480921875,2691,0.042046875,3286,0.05134375,55.4697563798546
4,4,0,3,20260725,22060779,M1,grid_line,W2,50,64000,150,0.00234375,16,0.00025,0,0,55.4697563798546
4,4,0,3,20260725,22060779,M1,road_edge,W2,30,82000,20190,0.246219512195122,2070,0.0252439024390244,2786,0.0339756097560976,55.4697563798546
4,4,0,3,20260725,22060779,M1,road_edge,W2,60,82000,0,0,0,0,0,0,55.4697563798546
4,4,0,3,20260725,22060779,M1,grid_line,W3,25,64000,24431,0.381734375,2020,0.0315625,2383,0.037234375,55.4927759888397
4,4,0,3,20260725,22060779,M1,grid_line,W3,50,64000,88,0.001375,1,1.5625e-05,0,0,55.4927759888397
4,4,0,3,20260725,22060779,M1,road_edge,W3,30,82000,16263,0.198329268292683,1835,0.0223780487804878,2325,0.0283536585365854,55.4927759888397
4,4,0,3,20260725,22060779,M1,road_edge,W3,60,82000,0,0,0,0,0,0,55.4927759888397
4,4,0,3,20260725,22060779,M2L,grid_line,W1,25,64000,4809,0.075140625,0,0,15307,0.239171875,43.5149152617324
4,4,0,3,20260725,22060779,M2L,grid_line,W1,50,64000,0,0,0,0,0,0,43.5149152617324
4,4,0,3,20260725,22060779,M2L,road_edge,W1,30,82000,1594,0.0194390243902439,0,0,2357,0.0287439024390244,43.5149152617324
4,4,0,3,20260725,22060779,M2L,road_edge,W1,60,82000,0,0,0,0,0,0,43.5149152617324
4,4,0,3,20260725,22060779,M2L,grid_line,W2,25,64000,18984,0.296625,0,0,12390,0.19359375,55.4697563798546
4,4,0,3,20260725,22060779,M2L,grid_line,W2,50,64000,134,0.00209375,0,0,0,0,55.4697563798546
4,4,0,3,20260725,22060779,M2L,road_edge,W2,30,82000,11111,0.1355,0,0,9795,0.119451219512195,55.4697563798546
4,4,0,3,20260725,22060779,M2L,road_edge,W2,60,82000,0,0,0,0,0,0,55.4697563798546
4,4,0,3,20260725,22060779,M2L,grid_line,W3,25,64000,15541,0.242828125,0,0,9253,0.144578125,55.4927759888397
4,4,0,3,20260725,22060779,M2L,grid_line,W3,50,64000,87,0.001359375,0,0,0,0,55.4927759888397
4,4,0,3,20260725,22060779,M2L,road_edge,W3,30,82000,8708,0.10619512195122,0,0,8045,0.098109756097561,55.4927759888397
4,4,0,3,20260725,22060779,M2L,road_edge,W3,60,82000,0,0,0,0,0,0,55.4927759888397
4,4,0,3,20260725,22060779,M2H,grid_line,W1,25,64000,37009,0.578265625,16893,0.263953125,0,0,50.6648565793412
4,4,0,3,20260725,22060779,M2H,grid_line,W1,50,64000,17,0.000265625,17,0.000265625,0,0,50.6648565793412
4,4,0,3,20260725,22060779,M2H,road_edge,W1,30,82000,10865,0.1325,6914,0.0843170731707317,0,0,50.6648565793412
4,4,0,3,20260725,22060779,M2H,road_edge,W1,60,82000,0,0,0,0,0,0,50.6648565793412
4,4,0,3,20260725,22060779,M2H,grid_line,W2,25,64000,41515,0.648671875,10141,0.158453125,0,0,55.4697563798546
4,4,0,3,20260725,22060779,M2H,grid_line,W2,50,64000,457,0.007140625,323,0.005046875,0,0,55.4697563798546
4,4,0,3,20260725,22060779,M2H,road_edge,W2,30,82000,31597,0.385329268292683,10691,0.130378048780488,0,0,55.4697563798546
4,4,0,3,20260725,22060779,M2H,road_edge,W2,60,82000,0,0,0,0,0,0,55.4697563798546
4,4,0,3,20260725,22060779,M2H,grid_line,W3,25,64000,32515,0.508046875,7721,0.120640625,0,0,55.4927759888397
4,4,0,3,20260725,22060779,M2H,grid_line,W3,50,64000,328,0.005125,241,0.003765625,0,0,55.4927759888397
4,4,0,3,20260725,22060779,M2H,road_edge,W3,30,82000,25403,0.309792682926829,8650,0.105487804878049,0,0,55.4927759888397
4,4,0,3,20260725,22060779,M2H,road_edge,W3,60,82000,0,0,0,0,0,0,55.4927759888397
6,7,0,3,20260725,23760830,M0,grid_line,W1,25,64000,41448,0.647625,0,0,0,0,55.2436058969241
6,7,0,3,20260725,23760830,M0,grid_line,W1,50,64000,47,0.000734375,0,0,0,0,55.2436058969241
6,7,0,3,20260725,23760830,M0,road_edge,W1,30,82000,21074,0.257,0,0,0,0,55.2436058969241
6,7,0,3,20260725,23760830,M0,road_edge,W1,60,82000,0,0,0,0,0,0,55.2436058969241
6,7,0,3,20260725,23760830,M0,grid_line,W2,25,64000,41927,0.655109375,0,0,0,0,55.4697563798546
6,7,0,3,20260725,23760830,M0,grid_line,W2,50,64000,455,0.007109375,0,0,0,0,55.4697563798546
6,7,0,3,20260725,23760830,M0,road_edge,W2,30,82000,29128,0.355219512195122,0,0,0,0,55.4697563798546
6,7,0,3,20260725,23760830,M0,road_edge,W2,60,82000,0,0,0,0,0,0,55.4697563798546
6,7,0,3,20260725,23760830,M0,grid_line,W3,25,64000,38770,0.60578125,0,0,0,0,55.4697563798546
6,7,0,3,20260725,23760830,M0,grid_line,W3,50,64000,205,0.003203125,0,0,0,0,55.4697563798546
6,7,0,3,20260725,23760830,M0,road_edge,W3,30,82000,27545,0.335914634146341,0,0,0,0,55.4697563798546
6,7,0,3,20260725,23760830,M0,road_edge,W3,60,82000,0,0,0,0,0,0,55.4697563798546
6,7,0,3,20260725,23760830,M1,grid_line,W1,25,64000,42665,0.666640625,3370,0.05265625,2153,0.033640625,55.2436058969241
6,7,0,3,20260725,23760830,M1,grid_line,W1,50,64000,47,0.000734375,0,0,0,0,55.2436058969241
6,7,0,3,20260725,23760830,M1,road_edge,W1,30,82000,21540,0.262682926829268,1826,0.0222682926829268,1360,0.0165853658536585,55.2436058969241
6,7,0,3,20260725,23760830,M1,road_edge,W1,60,82000,0,0,0,0,0,0,55.2436058969241
6,7,0,3,20260725,23760830,M1,grid_line,W2,25,64000,42131,0.658296875,2748,0.0429375,2544,0.03975,55.4697563798546
6,7,0,3,20260725,23760830,M1,grid_line,W2,50,64000,504,0.007875,49,0.000765625,0,0,55.4697563798546
6,7,0,3,20260725,23760830,M1,road_edge,W2,30,82000,29550,0.360365853658537,2683,0.032719512195122,2261,0.0275731707317073,55.4697563798546
6,7,0,3,20260725,23760830,M1,road_edge,W2,60,82000,0,0,0,0,0,0,55.4697563798546
6,7,0,3,20260725,23760830,M1,grid_line,W3,25,64000,39174,0.61209375,2812,0.0439375,2408,0.037625,55.4697563798546
6,7,0,3,20260725,23760830,M1,grid_line,W3,50,64000,235,0.003671875,30,0.00046875,0,0,55.4697563798546
6,7,0,3,20260725,23760830,M1,road_edge,W3,30,82000,27767,0.338621951219512,2612,0.0318536585365854,2390,0.0291463414634146,55.4697563798546
6,7,0,3,20260725,23760830,M1,road_edge,W3,60,82000,0,0,0,0,0,0,55.4697563798546
6,7,0,3,20260725,23760830,M2L,grid_line,W1,25,64000,32270,0.50421875,0,0,9178,0.14340625,55.2436058969241
6,7,0,3,20260725,23760830,M2L,grid_line,W1,50,64000,47,0.000734375,0,0,0,0,55.2436058969241
