source_step,evaluation_scope,distribution_label,seed_id,decision_label,eta,TerminalLOH_total_kg_change_vs_SAA,inventory_increase_ratio,direct_inventory_increment_model_units,mean_total_cost_change_vs_SAA,mean_total_cost_percent_change_vs_SAA,mean_operating_loss_change_vs_SAA,mean_shortage_kg_change_vs_SAA,mean_service_rate_change_vs_SAA,operating_loss_q95_change_vs_SAA,operating_loss_q99_change_vs_SAA,operating_loss_q995_change_vs_SAA,operating_loss_CVaR995_change_vs_SAA,extra_inventory_per_kg_mean_shortage_reduced,extra_inventory_per_operating_loss_unit_reduced,operating_loss_reduction_per_extra_inventory_kg,shortage_reduction_per_extra_inventory_kg,net_safety_premium_model_units,net_safety_premium_percent
C2,independent-typhoon-path-seeds,independent-path-nominal,3,ETA_0.003,0.003,4.62183570688501,0.00683267590812602,9.24367141377002,4.34961654089966,0.0391050657495735,-4.89405487308068,-0.00245179018926045,4.01570453201217e-06,0,-0.378769709001062,0,-15.355386145995,1885.08614119185,0.944377581932523,1.05889849476695,0.000530479736786856,4.34961654089966,0.0391050657495735
C2,independent-typhoon-path-seeds,independent-path-nominal,3,ETA_0.01,0.01,17.0368707551011,0.0251864029231561,34.0737415102021,10.7766879687006,0.0968874123996935,-23.2970535416498,-0.0115805644381304,2.14246542519225e-05,0,-93.6732883090153,0,-1059.526199051,1471.16065422555,0.731288646636925,1.36744909769738,0.000679735416473885,10.7766879687006,0.0968874123996935
C3,markov-transition-perturbation,nominal,1,ETA_0.003,0.003,4.62183570688501,0.00683267590812602,9.24367141377002,-2.83602951439934,-0.0246624792563154,-12.0797009282996,-0.00608770778327017,1.07493880269205e-05,0,0,0,-112.138978954987,759.207877813457,0.382611766161961,2.61361538886051,0.00131716230721951,-2.83602951439934,-0.0246624792563154
C3,markov-transition-perturbation,nominal,1,ETA_0.01,0.01,17.0368707551011,0.0251864029231561,34.0737415102021,6.95745828869985,0.0605029566337505,-27.1162832214995,-0.01350838425203,2.44788756389447e-05,0,0,0,-406.69653029996,1261.20714640915,0.628289305578322,1.5916234625059,0.000792891162127614,6.95745828869985,0.0605029566337505
C3,markov-transition-perturbation,nominal,2,ETA_0.003,0.003,4.62183570688501,0.00683267590812602,9.24367141377002,1.10280725420125,0.00988384947713295,-8.14086415980091,-0.00408231822723071,6.70032439098467e-06,0,-0.268045030999929,-0.218182707962114,-0.34301959403092,1132.15958424199,0.567732812654871,1.76139193950008,0.000883267707060509,1.10280725420125,0.00988384947713295
C3,markov-transition-perturbation,nominal,2,ETA_0.01,0.01,17.0368707551011,0.0251864029231561,34.0737415102021,6.11284005729976,0.0547859934489639,-27.9609014530215,-0.0138474435442699,2.51984729939814e-05,-356.643274277099,-1.38925597799243,-1.13082354096696,-82.0470310240053,1230.32606709207,0.6093104967923,1.64119936430519,0.000812792662650435,6.11284005729976,0.0547859934489639
C3,markov-transition-perturbation,nominal,3,ETA_0.003,0.003,4.62183570688501,0.00683267590812602,9.24367141377002,1.64551658809978,0.0147991082091242,-7.59815482585145,-0.00380956236066066,6.75693586804638e-06,0,-0.215408808988286,-4394.666497675,-177.495109395008,1213.21959567122,0.608283960095152,1.6439690434112,0.000824253089521479,1.64551658809978,0.0147991082091242
C3,markov-transition-perturbation,nominal,3,ETA_0.01,0.01,17.0368707551011,0.0251864029231561,34.0737415102021,10.1625096592998,0.091397486486552,-23.9112318509506,-0.0118173314421508,2.31155340300049e-05,0,-19.0683194909943,-4585.276581037,-530.888999052986,1441.68510788594,0.712504937482917,1.40349904596132,0.000693632745826433,10.1625096592998,0.091397486486552
C3,markov-transition-perturbation,intensity-only,1,ETA_0.003,0.003,4.62183570688501,0.00683267590812602,9.24367141377002,-26.8698782324027,-0.0990864706994035,-36.1135496470997,-0.0182711233345998,3.21156109209797e-05,-327.378839318,-1088.48304031102,13.6704067850369,-35.1311689020367,252.958486582634,0.127980654132574,7.81368095653042,0.00395321783233918,-26.8698782324027,-0.0990864706994035
C3,markov-transition-perturbation,intensity-only,1,ETA_0.01,0.01,17.0368707551011,0.0251864029231561,34.0737415102021,-68.2364366173024,-0.251631496764972,-102.310178127602,-0.0514785314573007,9.45501300839702e-05,-2174.33407637899,-1549.95516678004,-22.1157019729726,-482.10762457503,330.950986222916,0.166521758312771,6.00522124034831,0.00302159546769394,-68.2364366173024,-0.251631496764972
C3,markov-transition-perturbation,intensity-only,2,ETA_0.003,0.003,4.62183570688501,0.00683267590812602,9.24367141377002,-29.9845264420001,-0.119755626247211,-39.2281978565006,-0.0198209293864995,3.42681775530318e-05,0,0,0,-68.2389691750286,233.179565738883,0.117819220852102,8.48757946935751,0.00428854045092361,-29.9845264420001,-0.119755626247211
C3,markov-transition-perturbation,intensity-only,2,ETA_0.01,0.01,17.0368707551011,0.0251864029231561,34.0737415102021,-60.1337174475011,-0.24016890863453,-94.2074589579024,-0.0472243774649002,8.49202834289908e-05,-54.371251279983,-169.804207285983,0,-243.594656896079,360.764327020803,0.180844180955079,5.52962221244153,0.00277189268755593,-60.1337174475011,-0.24016890863453
C3,markov-transition-perturbation,intensity-only,3,ETA_0.003,0.003,4.62183570688501,0.00683267590812602,9.24367141377002,-19.2220181386983,-0.0749531714883304,-28.465689553399,-0.0142837216970992,2.44863145169028e-05,-9.28814658700139,0,0,-0.0109567160252482,323.573631921407,0.162365141312136,6.15895747029573,0.00309048668169256,-19.2220181386983,-0.0749531714883304
C3,markov-transition-perturbation,intensity-only,3,ETA_0.01,0.01,17.0368707551011,0.0251864029231561,34.0737415102021,-50.4558950934006,-0.196744656583128,-84.5296366038019,-0.0422608904478992,7.6983608058967e-05,-233.536042020016,0,0,-0.0567877819994465,403.135631420374,0.201549083133463,4.96157057354518,0.00248055473657014,-50.4558950934006,-0.196744656583128
C3,markov-transition-perturbation,location-only,1,ETA_0.003,0.003,4.62183570688501,0.00683267590812602,9.24367141377002,-1.41008426709959,-0.0115169928210595,-10.6537556809999,-0.00536336341343002,9.27883329104873e-06,0,0,0,-224.769399337005,861.742035848586,0.433822198037419,2.30509181992976,0.0011604400834587,-1.41008426709959,-0.0115169928210595
C3,markov-transition-perturbation,location-only,1,ETA_0.01,0.01,17.0368707551011,0.0251864029231561,34.0737415102021,6.92295395680048,0.0565438625770907,-27.1507875534007,-0.0134692399603207,2.47006365290403e-05,0,0,-2247.93502546899,-602.115797031031,1264.87246535739,0.627490849817619,1.5936487365364,0.000790593539971993,6.92295395680048,0.0565438625770907
C3,markov-transition-perturbation,location-only,2,ETA_0.003,0.003,4.62183570688501,0.00683267590812602,9.24367141377002,2.52536412729933,0.0211776838969632,-6.71830728670102,-0.00337615728637974,5.45612456392952e-06,0,-0.177613181003835,0,0.475401523988694,1368.9633849497,0.687946458780472,1.45360149359982,0.00073047972721107,2.52536412729933,0.0211776838969632
C3,markov-transition-perturbation,location-only,2,ETA_0.01,0.01,17.0368707551011,0.0251864029231561,34.0737415102021,4.3657983416997,0.0366115508804975,-29.7079431686016,-0.01473351609694,2.71003931719971e-05,-227.066608743495,-320.691731794999,0,-79.3363730059937,1156.33434972386,0.573478636956173,1.74374411801572,0.000864801776613147,4.3657983416997,0.0366115508804975
C3,markov-transition-perturbation,location-only,3,ETA_0.003,0.003,4.62183570688501,0.00683267590812602,9.24367141377002,-0.337069296998379,-0.00282734918516199,-9.58074071100054,-0.00482484627787017,8.67607108800961e-06,-23.283467243702,-565.769620392006,0,-127.775779379008,957.923929739214,0.482409016828756,2.07292974450139,0.0010439242292154,-0.337069296998379,-0.00282734918516199
C3,markov-transition-perturbation,location-only,3,ETA_0.01,0.01,17.0368707551011,0.0251864029231561,34.0737415102021,5.85016026280027,0.0490713512010408,-28.223581247601,-0.0139606781268107,2.79797939910509e-05,-23.283467243702,-1432.38347552699,0,-630.092581537028,1220.34693446465,0.603639580875272,1.65661767664408,0.000819439105190762,5.85016026280027,0.0490713512010408
C3,markov-transition-perturbation,lfw-only,1,ETA_0.003,0.003,4.62183570688501,0.00683267590812602,9.24367141377002,-10.4629163168011,-0.0849106073898182,-19.7065877307996,-0.00993264245648007,1.72314597479684e-05,0,0,0,-473.070932298026,465.3178373364,0.234532521308167,4.26380100474867,0.00214906870049139,-10.4629163168011,-0.0849106073898182
C3,markov-transition-perturbation,lfw-only,1,ETA_0.01,0.01,17.0368707551011,0.0251864029231561,34.0737415102021,-16.2062651742999,-0.131520101834379,-50.2800066845994,-0.0251660633653099,4.50511135309251e-05,0,0,-1081.31665966596,-1476.01442678599,676.977980536499,0.338839866549171,2.95124658790669,0.00147715291892878,-16.2062651742999,-0.131520101834379
C3,markov-transition-perturbation,lfw-only,2,ETA_0.003,0.003,4.62183570688501,0.00683267590812602,9.24367141377002,-3.3425436068992,-0.0277303705200457,-12.5862150209996,-0.00630991250978941,1.04202080529747e-05,0,0,0,-118.011431926046,732.472233127566,0.367214106796496,2.72320692885086,0.00136523946543356,-3.3425436068992,-0.0277303705200457
C3,markov-transition-perturbation,lfw-only,2,ETA_0.01,0.01,17.0368707551011,0.0251864029231561,34.0737415102021,-10.0138505271989,-0.0830767876530964,-44.0875920375001,-0.0219740917499296,3.88518794619541e-05,-373.986109182297,-979.357645396987,0,-1421.68853098602,775.316265581518,0.386432326369964,2.58777522417371,0.00128979623463718,-10.0138505271989,-0.0830767876530964
C3,markov-transition-perturbation,lfw-only,3,ETA_0.003,0.003,4.62183570688501,0.00683267590812602,9.24367141377002,-3.77395046180027,-0.031478222262226,-13.0176218759007,-0.00654329994424074,1.12792765391001e-05,-0.276029223998194,0,0,-128.053910567018,706.346300226239,0.355044550452134,2.81654794793088,0.00141573616182276,-3.77395046180027,-0.031478222262226
C3,markov-transition-perturbation,lfw-only,3,ETA_0.01,0.01,17.0368707551011,0.0251864029231561,34.0737415102021,-6.98619220510045,-0.0582712765376043,-41.0599337153999,-0.0204627253815008,3.76468210330216e-05,-43.4899507597002,0,0,-821.425471488968,832.580726050456,0.414926893774094,2.41006310992328,0.00120108473414192,-6.98619220510045,-0.0582712765376043
C3,markov-transition-perturbation,combined-mild,1,ETA_0.003,0.003,4.62183570688501,0.00683267590812602,9.24367141377002,-16.8626781038001,-0.0882651961978065,-26.1063495181988,-0.0132058934988208,2.26634395190661e-05,0,-0.280341390985996,-6289.47487005801,-258.349609768018,349.982809364447,0.177038758469969,5.64848064142761,0.00285728319575454,-16.8626781038001,-0.0882651961978065
C3,markov-transition-perturbation,combined-mild,1,ETA_0.01,0.01,17.0368707551011,0.0251864029231561,34.0737415102021,-33.3649166012001,-0.174643724549584,-67.4386581115978,-0.0338530069141711,6.11995824340017e-05,-186.803858444007,-1.45298702502623,-6293.43758129398,-825.351121932967,503.26019187292,0.25262766538012,3.9583946536312,0.0019870437124749,-33.3649166012001,-0.174643724549584
C3,markov-transition-perturbation,combined-mild,2,ETA_0.003,0.003,4.62183570688501,0.00683267590812602,9.24367141377002,-12.2673961311011,-0.069128532502274,-21.5110675454998,-0.0108408277237908,1.86216964059849e-05,-31.2534610369912,-187.475328260043,0,0.631426138046663,426.336053357082,0.214858500030693,4.65422592011556,0.00234556752150267,-12.2673961311011,-0.069128532502274
C3,markov-transition-perturbation,combined-mild,2,ETA_0.01,0.01,17.0368707551011,0.0251864029231561,34.0737415102021,-31.8643782188992,-0.17956033063817,-65.9381197292005,-0.0329282620214606,5.89752187819537e-05,-53.4909184524004,-3234.57387380401,0,-460.849151871982,517.393561312088,0.258376654127678,3.87031871504089,0.00193276467813794,-31.8643782188992,-0.17956033063817
C3,markov-transition-perturbation,combined-mild,3,ETA_0.003,0.003,4.62183570688501,0.00683267590812602,9.24367141377002,-12.3222103403023,-0.0685345579017189,-21.565881754701,-0.0108246373335206,1.88423143050453e-05,-187.064161265298,-222.90049223497,0,-35.2688712759991,426.973723412664,0.214312392113415,4.66608575518488,0.00234206449991189,-12.3222103403023,-0.0685345579017189
C3,markov-transition-perturbation,combined-mild,3,ETA_0.01,0.01,17.0368707551011,0.0251864029231561,34.0737415102021,-23.8506450168024,-0.1326542370853,-57.9243865271019,-0.0288549041538699,5.41154205870864e-05,-239.680610585099,-2610.48197364999,-3556.11469502602,-465.588571233966,590.432415379073,0.294122592858705,3.39994282751476,0.00169367394803006,-23.8506450168024,-0.1326542370853
C3,markov-transition-perturbation,combined-medium,1,ETA_0.003,0.003,4.62183570688501,0.00683267590812602,9.24367141377002,-33.7236101915005,-0.112941061602053,-42.9672816060993,-0.0217302128819998,3.82697289769141e-05,-450.479671503999,0,0,-140.291084052995,212.691690227917,0.107566397829295,9.29658350730473,0.00470164113571346,-33.7236101915005,-0.112941061602053
C3,markov-transition-perturbation,combined-medium,1,ETA_0.01,0.01,17.0368707551011,0.0251864029231561,34.0737415102021,-93.9046077681014,-0.314488455726686,-127.978349278299,-0.0644137434012002,0.000117122532099945,-742.572173855006,-1678.22128684103,-1289.02285797603,-1008.61319708207,264.491238290362,0.133123070044083,7.51184599084786,0.00378084357903073,-93.9046077681014,-0.314488455726686
C3,markov-transition-perturbation,combined-medium,2,ETA_0.003,0.003,4.62183570688501,0.00683267590812602,9.24367141377002,-28.9607174326993,-0.104466141727389,-38.2043888471017,-0.0192784286162997,3.29040886799525e-05,0,0,0,-104.429852558998,239.741308738063,0.120976564378038,8.26606380451597,0.00417116268057326,-28.9607174326993,-0.104466141727389
C3,markov-transition-perturbation,combined-medium,2,ETA_0.01,0.01,17.0368707551011,0.0251864029231561,34.0737415102021,-81.0435283426996,-0.292337534027279,-115.117269852999,-0.0577348763372996,0.00010334762586095,-504.246390577988,-2001.07073335501,-257.633448684006,-1086.06058519403,295.0880271323,0.147995785314024,6.75694917850635,0.00338881929476474,-81.0435283426996,-0.292337534027279
C3,markov-transition-perturbation,combined-medium,3,ETA_0.003,0.003,4.62183570688501,0.00683267590812602,9.24367141377002,-27.0270297501011,-0.0943860833244549,-36.270701164598,-0.0182559385087,3.08300087770164e-05,0,0,0,-35.1908020599512,253.168891025922,0.127426147234125,7.84768292619459,0.00394993237892569,-27.0270297501011,-0.0943860833244549
C3,markov-transition-perturbation,combined-medium,3,ETA_0.01,0.01,17.0368707551011,0.0251864029231561,34.0737415102021,-75.8727904785992,-0.264969387697706,-109.946531988899,-0.055130401962499,0.000101087777169995,-599.159273661004,0,-2402.52281037299,-274.081490406999,309.028596720371,0.154955963111427,6.45344638515727,0.00323594648072283,-75.8727904785992,-0.264969387697706
C3,markov-transition-perturbation,combined-strong,1,ETA_0.003,0.003,4.62183570688501,0.00683267590812602,9.24367141377002,-68.9101111120981,-0.14050176348942,-78.1537825266059,-0.0395567355054993,6.88572068170412e-05,29.5543296239921,0,0,-70.8109349650331,116.84067574895,0.0591377097495133,16.9096842646706,0.00855866327021812,-68.9101111120981,-0.14050176348942
C3,markov-transition-perturbation,combined-strong,1,ETA_0.01,0.01,17.0368707551011,0.0251864029231561,34.0737415102021,-186.1611104814,-0.379566422019504,-220.234851990703,-0.1106806962053,0.000195545902845096,-777.048947883013,-603.402693493059,0,-661.533076944994,153.928113385731,0.0773577415250347,12.9269544364397,0.00649653905322729,-186.1611104814,-0.379566422019504
C3,markov-transition-perturbation,combined-strong,2,ETA_0.003,0.003,4.62183570688501,0.00683267590812602,9.24367141377002,-59.7844278182019,-0.129453423027683,-69.0280992327971,-0.0348865476547999,6.00747727010909e-05,-97.6302989789983,0,0,-139.701503093005,132.481888222869,0.0669558594000666,14.9352126753376,0.00754820159505681,-59.7844278182019,-0.129453423027683
C3,markov-transition-perturbation,combined-strong,2,ETA_0.01,0.01,17.0368707551011,0.0251864029231561,34.0737415102021,-154.1630768455,-0.333814987120334,-188.236818354897,-0.0943762369413008,0.000169175427035095,-1340.23109515099,-117.542468274012,0,-723.840380370035,180.520767804055,0.0905076429998948,11.0487906529746,0.00553952884293868,-154.1630768455,-0.333814987120334
C3,markov-transition-perturbation,combined-strong,3,ETA_0.003,0.003,4.62183570688501,0.00683267590812602,9.24367141377002,-61.2444009090032,-0.132218735878185,-70.4880723234965,-0.0355693275135991,6.12147728790147e-05,0,0,0,35.1376204569824,129.938799239821,0.0655690467129482,15.2510986529643,0.0076959307447066,-61.2444009090032,-0.132218735878185
C3,markov-transition-perturbation,combined-strong,3,ETA_0.01,0.01,17.0368707551011,0.0251864029231561,34.0737415102021,-183.869150436105,-0.396949701145396,-217.942891945495,-0.109530276326797,0.000200481385287055,-560.149761034001,-1960.148302941,0,-120.845707811066,155.544853226421,0.0781712613016156,12.7924250338191,0.00642901374913598,-183.869150436105,-0.396949701145396
