source_step,evaluation_scope,distribution_label,seed_id,decision_label,eta,mean_total_cost,mean_operating_loss,mean_shortage_kg,mean_service_rate,operating_loss_q95,operating_loss_q99,operating_loss_q995,operating_loss_CVaR995,shortage_q95_kg,shortage_q99_kg,shortage_q995_kg,maximum_shortage_kg,T1_kg,T2_kg,T3_kg,T4_kg,TerminalLOH_total_kg,capacity_binding_count,direct_inventory_model_cost,SAA_TerminalLOH_total_kg,SAA_direct_inventory_model_cost,SAA_mean_total_cost,SAA_mean_operating_loss,SAA_mean_shortage_kg,SAA_mean_service_rate,SAA_operating_loss_q95,SAA_operating_loss_q99,SAA_operating_loss_q995,SAA_operating_loss_CVaR995,SAA_shortage_q95_kg,SAA_shortage_q99_kg,SAA_shortage_q995_kg,SAA_maximum_shortage_kg,TerminalLOH_total_kg_change_vs_SAA,TerminalLOH_total_kg_percent_change_vs_SAA,direct_inventory_model_cost_change_vs_SAA,direct_inventory_model_cost_percent_change_vs_SAA,mean_total_cost_change_vs_SAA,mean_total_cost_percent_change_vs_SAA,mean_operating_loss_change_vs_SAA,mean_operating_loss_percent_change_vs_SAA,mean_shortage_kg_change_vs_SAA,mean_shortage_kg_percent_change_vs_SAA,mean_service_rate_change_vs_SAA,mean_service_rate_percent_change_vs_SAA,operating_loss_q95_change_vs_SAA,operating_loss_q95_percent_change_vs_SAA,operating_loss_q99_change_vs_SAA,operating_loss_q99_percent_change_vs_SAA,operating_loss_q995_change_vs_SAA,operating_loss_q995_percent_change_vs_SAA,operating_loss_CVaR995_change_vs_SAA,operating_loss_CVaR995_percent_change_vs_SAA,shortage_q95_kg_change_vs_SAA,shortage_q95_kg_percent_change_vs_SAA,shortage_q99_kg_change_vs_SAA,shortage_q99_kg_percent_change_vs_SAA,shortage_q995_kg_change_vs_SAA,shortage_q995_kg_percent_change_vs_SAA,maximum_shortage_kg_change_vs_SAA,maximum_shortage_kg_percent_change_vs_SAA,objective_reconstruction_error
C3,markov-transition-perturbation,combined-mild,2,SAA,0,17745.7783162077,16392.9157572246,7.6845157242997,0.979589222636678,95083.6274685469,319073.503428606,412082.714496706,488633.33575756,45.8227640945913,157.924883397431,205.656929329297,351.035103510351,294.589913536808,138.832065024684,93.0093009300931,150,676.431279491585,1,1352.86255898317,676.431279491585,1352.86255898317,17745.7783162077,16392.9157572246,7.6845157242997,0.979589222636678,95083.6274685469,319073.503428606,412082.714496706,488633.33575756,45.8227640945913,157.924883397431,205.656929329297,351.035103510351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.09405867382884e-11
C3,markov-transition-perturbation,combined-mild,2,ETA_0.003,0.003,17733.5109200766,16371.4046896791,7.67367489657591,0.979607844333084,95052.3740075099,318886.028100346,412082.714496706,488633.967183698,45.8227640945913,157.652128849249,205.656929329297,351.035103510351,299.211738691929,137.483280118695,94.3580963878466,150,681.05311519847,1,1362.10623039694,676.431279491585,1352.86255898317,17745.7783162077,16392.9157572246,7.6845157242997,0.979589222636678,95083.6274685469,319073.503428606,412082.714496706,488633.33575756,45.8227640945913,157.924883397431,205.656929329297,351.035103510351,4.62183570688501,0.683267590812602,9.24367141377002,0.683267590812602,-12.2673961311011,-0.069128532502274,-21.5110675454998,-0.131221729337684,-0.0108408277237908,-0.141073661799017,1.86216964059849e-05,0.00190096991429351,-31.2534610369912,-0.032869445423009,-187.475328260043,-0.0587561568872144,0,0,0.631426138046663,0.000129222894108877,0,0,-0.272754548181979,-0.172711571675231,0,0,0,0,5.57747625862248e-10
C3,markov-transition-perturbation,combined-mild,2,ETA_0.01,0.01,17713.9139379888,16326.9776374954,7.65158746227824,0.97964819785546,95030.1365500945,315838.929554802,412082.714496706,488172.486605688,45.8227640945913,156.288356108338,205.656929329297,351.035103510351,300,143.468150246686,100,150,693.468150246686,3,1386.93630049337,676.431279491585,1352.86255898317,17745.7783162077,16392.9157572246,7.6845157242997,0.979589222636678,95083.6274685469,319073.503428606,412082.714496706,488633.33575756,45.8227640945913,157.924883397431,205.656929329297,351.035103510351,17.0368707551011,2.51864029231561,34.0737415102021,2.51864029231561,-31.8643782188992,-0.17956033063817,-65.9381197292005,-0.402235457716792,-0.0329282620214606,-0.428501459335115,5.89752187819537e-05,0.00602040298312134,-53.4909184524004,-0.0562567077808373,-3234.57387380401,-1.01373941710825,0,0,-460.849151871982,-0.0943138992261954,0,0,-1.63652728909298,-1.03626943005209,0,0,0,0,2.81943357549608e-11
C3,markov-transition-perturbation,combined-mild,3,SAA,0,17979.5576386044,16626.6950796212,7.7935156242897,0.980206460669418,95585.0655207582,326270.560045439,432697.580795264,520685.507695417,45.8227640945913,161.470692523798,214.930583967488,411.586613206775,294.589913536808,138.832065024684,93.0093009300931,150,676.431279491585,1,1352.86255898317,676.431279491585,1352.86255898317,17979.5576386044,16626.6950796212,7.7935156242897,0.980206460669418,95585.0655207582,326270.560045439,432697.580795264,520685.507695417,45.8227640945913,161.470692523798,214.930583967488,411.586613206775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09228198602796e-11
C3,markov-transition-perturbation,combined-mild,3,ETA_0.003,0.003,17967.2354282641,16605.1291978665,7.78269098695618,0.980225302983723,95398.0013594929,326047.659553204,432697.580795264,520650.238824141,45.8227640945913,160.925183427434,214.930583967488,411.586613206775,299.211738691929,137.483280118695,94.3580963878466,150,681.05311519847,1,1362.10623039694,676.431279491585,1352.86255898317,17979.5576386044,16626.6950796212,7.7935156242897,0.980206460669418,95585.0655207582,326270.560045439,432697.580795264,520685.507695417,45.8227640945913,161.470692523798,214.930583967488,411.586613206775,4.62183570688501,0.683267590812602,9.24367141377002,0.683267590812602,-12.3222103403023,-0.0685345579017189,-21.565881754701,-0.129706364682982,-0.0108246373335206,-0.138892867549837,1.88423143050453e-05,0.00192228015842471,-187.064161265298,-0.195704381480675,-222.90049223497,-0.0683176846246648,0,0,-35.2688712759991,-0.00677354578814784,0,0,-0.545509096363986,-0.337837837837716,0,0,0,0,6.59611032460816e-10
C3,markov-transition-perturbation,combined-mild,3,ETA_0.01,0.01,17955.7069935876,16568.7706930941,7.76466072013583,0.980260576090005,95345.3849101731,323660.078071789,429141.466100238,520219.919124183,45.8227640945913,160.207838965715,214.385074871124,411.586613206775,300,143.468150246686,100,150,693.468150246686,3,1386.93630049337,676.431279491585,1352.86255898317,17979.5576386044,16626.6950796212,7.7935156242897,0.980206460669418,95585.0655207582,326270.560045439,432697.580795264,520685.507695417,45.8227640945913,161.470692523798,214.930583967488,411.586613206775,17.0368707551011,2.51864029231561,34.0737415102021,2.51864029231561,-23.8506450168024,-0.1326542370853,-57.9243865271019,-0.348381841669172,-0.0288549041538699,-0.370242462386797,5.41154205870864e-05,0.00552081859878061,-239.680610585099,-0.250751107695844,-2610.48197364999,-0.800097309817483,-3556.11469502602,-0.82184760277378,-465.588571233966,-0.0894183848701084,0,0,-1.26285355808298,-0.782094594594532,-0.545509096363986,-0.253807106598893,0,0,1.28238752949983e-10
C3,markov-transition-perturbation,combined-medium,1,SAA,0,29859.476892758,28506.6143337758,13.6446076425824,0.966572039075349,185977.063201615,456948.985185543,533178.555681893,603679.022573963,90.8272645446363,226.9317840875,265.662929929357,411.586613206775,294.589913536808,138.832065024684,93.0093009300931,150,676.431279491585,1,1352.86255898317,676.431279491585,1352.86255898317,29859.476892758,28506.6143337758,13.6446076425824,0.966572039075349,185977.063201615,456948.985185543,533178.555681893,603679.022573963,90.8272645446363,226.9317840875,265.662929929357,411.586613206775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.69521352089942e-10
C3,markov-transition-perturbation,combined-medium,1,ETA_0.003,0.003,29825.7532825665,28463.6470521697,13.6228774297004,0.966610308804326,185526.583530111,456948.985185543,533178.555681893,603538.73148991,90.8272645446363,226.9317840875,265.662929929357,411.586613206775,299.211738691929,137.483280118695,94.3580963878466,150,681.05311519847,1,1362.10623039694,676.431279491585,1352.86255898317,29859.476892758,28506.6143337758,13.6446076425824,0.966572039075349,185977.063201615,456948.985185543,533178.555681893,603679.022573963,90.8272645446363,226.9317840875,265.662929929357,411.586613206775,4.62183570688501,0.683267590812602,9.24367141377002,0.683267590812602,-33.7236101915005,-0.112941061602053,-42.9672816060993,-0.150727410498517,-0.0217302128819998,-0.15925861300829,3.82697289769141e-05,0.0039593250611226,-450.479671503999,-0.242223241806782,0,0,0,0,-140.291084052995,-0.0232393505169059,0,0,0,0,0,0,0,0,-1.40744305099361e-10
C3,markov-transition-perturbation,combined-medium,1,ETA_0.01,0.01,29765.5722849899,28378.6359844975,13.5801938991812,0.966689161607449,185234.49102776,455270.763898702,531889.532823917,602670.409376881,90.5695114966041,226.386274991135,265.117420832992,411.586613206775,300,143.468150246686,100,150,693.468150246686,3,1386.93630049337,676.431279491585,1352.86255898317,29859.476892758,28506.6143337758,13.6446076425824,0.966572039075349,185977.063201615,456948.985185543,533178.555681893,603679.022573963,90.8272645446363,226.9317840875,265.662929929357,411.586613206775,17.0368707551011,2.51864029231561,34.0737415102021,2.51864029231561,-93.9046077681014,-0.314488455726686,-127.978349278299,-0.448942648116108,-0.0644137434012002,-0.472082049469685,0.000117122532099945,0.012117310181245,-742.572173855006,-0.39928158939148,-1678.22128684103,-0.367266662417379,-1289.02285797603,-0.241761947144981,-1008.61319708207,-0.167077728290367,-0.2577530480322,-0.28378378378392,-0.545509096365009,-0.24038461538498,-0.545509096364981,-0.205338809035208,0,0,-9.74068825598806e-10
C3,markov-transition-perturbation,combined-medium,2,SAA,0,27722.5873893898,26369.7248304075,12.569590049914,0.968571995248611,171530.538879051,414065.280510073,486020.289116573,562526.012143398,84.008400840084,205.656929329297,242.751547882061,401.76744947222,294.589913536808,138.832065024684,93.0093009300931,150,676.431279491585,1,1352.86255898317,676.431279491585,1352.86255898317,27722.5873893898,26369.7248304075,12.569590049914,0.968571995248611,171530.538879051,414065.280510073,486020.289116573,562526.012143398,84.008400840084,205.656929329297,242.751547882061,401.76744947222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.71295924298465e-10
C3,markov-transition-perturbation,combined-medium,2,ETA_0.003,0.003,27693.6266719571,26331.5204415604,12.5503116212977,0.968604899337291,171530.538879051,414065.280510073,486020.289116573,562421.582290839,84.008400840084,205.656929329297,242.751547882061,401.76744947222,299.211738691929,137.483280118695,94.3580963878466,150,681.05311519847,1,1362.10623039694,676.431279491585,1352.86255898317,27722.5873893898,26369.7248304075,12.569590049914,0.968571995248611,171530.538879051,414065.280510073,486020.289116573,562526.012143398,84.008400840084,205.656929329297,242.751547882061,401.76744947222,4.62183570688501,0.683267590812602,9.24367141377002,0.683267590812602,-28.9607174326993,-0.104466141727389,-38.2043888471017,-0.144879740280973,-0.0192784286162997,-0.15337356699578,3.29040886799525e-05,0.00339717530977207,0,0,0,0,0,0,-104.429852558998,-0.0185644486307555,0,0,0,0,0,0,0,0,-2.38969732890837e-10
C3,markov-transition-perturbation,combined-medium,2,ETA_0.01,0.01,27641.5438610471,26254.6075605545,12.5118551735767,0.968675342874472,171026.292488473,412064.209776718,485762.655667889,561439.951558204,84.008400840084,205.656929329297,241.115020592968,401.76744947222,300,143.468150246686,100,150,693.468150246686,3,1386.93630049337,676.431279491585,1352.86255898317,27722.5873893898,26369.7248304075,12.569590049914,0.968571995248611,171530.538879051,414065.280510073,486020.289116573,562526.012143398,84.008400840084,205.656929329297,242.751547882061,401.76744947222,17.0368707551011,2.51864029231561,34.0737415102021,2.51864029231561,-81.0435283426996,-0.292337534027279,-115.117269852999,-0.436550895367155,-0.0577348763372996,-0.459321872137704,0.00010334762586095,0.0106701026219969,-504.246390577988,-0.293968872174733,-2001.07073335501,-0.483274214850846,-257.633448684006,-0.0530087847057373,-1086.06058519403,-0.193068509144281,0,0,0,0,-1.63652728909301,-0.674157303370978,0,0,-7.73979991208762e-10
C3,markov-transition-perturbation,combined-medium,3,SAA,0,28634.549499416,27281.6869404338,13.0168569584231,0.968702103796655,177037.481969064,427248.090382899,502379.795038788,602095.172996867,86.4631917737228,211.657529389303,249.843166134795,451.954286337725,294.589913536808,138.832065024684,93.0093009300931,150,676.431279491585,1,1352.86255898317,676.431279491585,1352.86255898317,28634.549499416,27281.6869404338,13.0168569584231,0.968702103796655,177037.481969064,427248.090382899,502379.795038788,602095.172996867,86.4631917737228,211.657529389303,249.843166134795,451.954286337725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.69521352089942e-10
C3,markov-transition-perturbation,combined-medium,3,ETA_0.003,0.003,28607.5224696659,27245.4162392692,12.9986010199144,0.968732933805432,177037.481969064,427248.090382899,502379.795038788,602059.982194807,86.4631917737228,211.657529389303,249.843166134795,451.954286337725,299.211738691929,137.483280118695,94.3580963878466,150,681.05311519847,1,1362.10623039694,676.431279491585,1352.86255898317,28634.549499416,27281.6869404338,13.0168569584231,0.968702103796655,177037.481969064,427248.090382899,502379.795038788,602095.172996867,86.4631917737228,211.657529389303,249.843166134795,451.954286337725,4.62183570688501,0.683267590812602,9.24367141377002,0.683267590812602,-27.0270297501011,-0.0943860833244549,-36.270701164598,-0.132948894413277,-0.0182559385087,-0.140248437599114,3.08300087770164e-05,0.00318260987110316,0,0,0,0,0,0,-35.1908020599512,-0.00584472416292471,0,0,0,0,0,0,0,0,-2.42607711697929e-10
C3,markov-transition-perturbation,combined-medium,3,ETA_0.01,0.01,28558.6767089374,27171.7404084449,12.9617265564606,0.968803191573825,176438.322695403,427248.090382899,499977.272228415,601821.09150646,86.1904372255407,211.657529389303,249.570411586613,451.954286337725,300,143.468150246686,100,150,693.468150246686,3,1386.93630049337,676.431279491585,1352.86255898317,28634.549499416,27281.6869404338,13.0168569584231,0.968702103796655,177037.481969064,427248.090382899,502379.795038788,602095.172996867,86.4631917737228,211.657529389303,249.843166134795,451.954286337725,17.0368707551011,2.51864029231561,34.0737415102021,2.51864029231561,-75.8727904785992,-0.264969387697706,-109.946531988899,-0.403004888330232,-0.055130401962499,-0.423530827284881,0.000101087777169995,0.0104353832590844,-599.159273661004,-0.338436396065384,0,0,-2402.52281037299,-0.478228390970121,-274.081490406999,-0.0455212901048163,-0.272754548182093,-0.315457413249213,0,0,-0.272754548182007,-0.109170305676823,0,0,-8.72205419000238e-10
C3,markov-transition-perturbation,combined-strong,1,SAA,0,49045.726829818,47692.8642708351,23.0820501141022,0.946006304799963,302937.921160737,538110.005910799,595017.774710221,688522.892517211,150.01500150015,268.117720862995,297.302457518479,465.592013746829,294.589913536808,138.832065024684,93.0093009300931,150,676.431279491585,1,1352.86255898317,676.431279491585,1352.86255898317,49045.726829818,47692.8642708351,23.0820501141022,0.946006304799963,302937.921160737,538110.005910799,595017.774710221,688522.892517211,150.01500150015,268.117720862995,297.302457518479,465.592013746829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.74667399935424e-10
C3,markov-transition-perturbation,combined-strong,1,ETA_0.003,0.003,48976.8167187059,47614.7104883085,23.0424933785967,0.94607516200678,302967.475490361,538110.005910799,595017.774710221,688452.081582246,150.287756048332,268.117720862995,297.302457518479,465.592013746829,299.211738691929,137.483280118695,94.3580963878466,150,681.05311519847,1,1362.10623039694,676.431279491585,1352.86255898317,49045.726829818,47692.8642708351,23.0820501141022,0.946006304799963,302937.921160737,538110.005910799,595017.774710221,688522.892517211,150.01500150015,268.117720862995,297.302457518479,465.592013746829,4.62183570688501,0.683267590812602,9.24367141377002,0.683267590812602,-68.9101111120981,-0.14050176348942,-78.1537825266059,-0.163868921947718,-0.0395567355054993,-0.171374445987065,6.88572068170412e-05,0.0072787259944955,29.5543296239921,0.00975590296214872,0,0,0,0,-70.8109349650331,-0.0102844706740471,0.272754548182007,0.181818181818126,0,0,0,0,0,0,4.63160176877864e-10
C3,markov-transition-perturbation,combined-strong,1,ETA_0.01,0.01,48859.5657193366,47472.6294188444,22.9713694178969,0.946201850702808,302160.872212854,537506.603217306,595017.774710221,687861.359440266,150.01500150015,267.844966314813,297.302457518479,465.592013746829,300,143.468150246686,100,150,693.468150246686,3,1386.93630049337,676.431279491585,1352.86255898317,49045.726829818,47692.8642708351,23.0820501141022,0.946006304799963,302937.921160737,538110.005910799,595017.774710221,688522.892517211,150.01500150015,268.117720862995,297.302457518479,465.592013746829,17.0368707551011,2.51864029231561,34.0737415102021,2.51864029231561,-186.1611104814,-0.379566422019504,-220.234851990703,-0.461777365142189,-0.1106806962053,-0.479509816754442,0.000195545902845096,0.0206706764905171,-777.048947883013,-0.256504350761262,-603.402693493059,-0.112133706280326,0,0,-661.533076944994,-0.0960800409302959,0,0,-0.272754548181979,-0.1017293997965,0,0,0,0,-1.17415765998885e-09
C3,markov-transition-perturbation,combined-strong,2,SAA,0,46182.191571263,44829.3290122802,21.6361492512886,0.949445920546843,279301.204730282,525767.323853867,582862.056931507,668704.196788489,138.013801380138,262.389875351171,290.483593813927,431.224940675886,294.589913536808,138.832065024684,93.0093009300931,150,676.431279491585,1,1352.86255898317,676.431279491585,1352.86255898317,46182.191571263,44829.3290122802,21.6361492512886,0.949445920546843,279301.204730282,525767.323853867,582862.056931507,668704.196788489,138.013801380138,262.389875351171,290.483593813927,431.224940675886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.69254848919809e-10
C3,markov-transition-perturbation,combined-strong,2,ETA_0.003,0.003,46122.4071434448,44760.3009130474,21.6012627036338,0.949505995319544,279203.574431303,525767.323853867,582862.056931507,668564.495285396,137.741046831956,262.147099586296,290.483593813927,431.224940675886,299.211738691929,137.483280118695,94.3580963878466,150,681.05311519847,1,1362.10623039694,676.431279491585,1352.86255898317,46182.191571263,44829.3290122802,21.6361492512886,0.949445920546843,279301.204730282,525767.323853867,582862.056931507,668704.196788489,138.013801380138,262.389875351171,290.483593813927,431.224940675886,4.62183570688501,0.683267590812602,9.24367141377002,0.683267590812602,-59.7844278182019,-0.129453423027683,-69.0280992327971,-0.153979773406575,-0.0348865476547999,-0.161241943978188,6.00747727010909e-05,0.00632735065800169,-97.6302989789983,-0.0349552015263517,0,0,0,0,-139.701503093005,-0.0208913752544001,-0.272754548182007,-0.197628458497963,-0.242775764874978,-0.0925248219086416,0,0,0,0,4.5588421926368e-10
C3,markov-transition-perturbation,combined-strong,2,ETA_0.01,0.01,46028.0284944175,44641.0921939253,21.5417730143473,0.949615095973878,277960.973635131,525649.781385593,582862.056931507,667980.356408119,137.195537735592,262.117120802989,290.483593813927,431.224940675886,300,143.468150246686,100,150,693.468150246686,3,1386.93630049337,676.431279491585,1352.86255898317,46182.191571263,44829.3290122802,21.6361492512886,0.949445920546843,279301.204730282,525767.323853867,582862.056931507,668704.196788489,138.013801380138,262.389875351171,290.483593813927,431.224940675886,17.0368707551011,2.51864029231561,34.0737415102021,2.51864029231561,-154.1630768455,-0.333814987120334,-188.236818354897,-0.419896577759022,-0.0943762369413008,-0.436197013827125,0.000169175427035095,0.0178183320791622,-1340.23109515099,-0.479851526757728,-117.542468274012,-0.022356366198726,0,0,-723.840380370035,-0.10824522768757,-0.818263644545993,-0.592885375493869,-0.272754548181979,-0.103950103950061,0,0,0,0,-1.17415765998885e-09
C3,markov-transition-perturbation,combined-strong,3,SAA,0,46320.5161524373,44967.6535934546,21.7025738937529,0.950102323688373,279325.37958462,523837.631364946,593575.051609474,682500.483130229,137.741046831956,261.041104110411,295.665930229387,451.954286337725,294.589913536808,138.832065024684,93.0093009300931,150,676.431279491585,1,1352.86255898317,676.431279491585,1352.86255898317,46320.5161524373,44967.6535934546,21.7025738937529,0.950102323688373,279325.37958462,523837.631364946,593575.051609474,682500.483130229,137.741046831956,261.041104110411,295.665930229387,451.954286337725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.63842297904193e-10
C3,markov-transition-perturbation,combined-strong,3,ETA_0.003,0.003,46259.2717515283,44897.1655211311,21.6670045662393,0.950163538461252,279325.37958462,523837.631364946,593575.051609474,682535.620750686,138.013801380138,261.041104110411,295.665930229387,451.954286337725,299.211738691929,137.483280118695,94.3580963878466,150,681.05311519847,1,1362.10623039694,676.431279491585,1352.86255898317,46320.5161524373,44967.6535934546,21.7025738937529,0.950102323688373,279325.37958462,523837.631364946,593575.051609474,682500.483130229,137.741046831956,261.041104110411,295.665930229387,451.954286337725,4.62183570688501,0.683267590812602,9.24367141377002,0.683267590812602,-61.2444009090032,-0.132218735878185,-70.4880723234965,-0.156752836073609,-0.0355693275135991,-0.163894511718897,6.12147728790147e-05,0.00644296633665457,0,0,0,0,0,0,35.1376204569824,0.00514836565328522,0.272754548182007,0.198019801980137,0,0,0,0,0,0,2.59433363680728e-10
C3,markov-transition-perturbation,combined-strong,3,ETA_0.01,0.01,46136.6470020012,44749.7107015091,21.5930436174261,0.95030280507366,278765.229823586,521877.483062005,593575.051609474,682379.637422418,137.468292283774,259.116820772986,295.665930229387,451.954286337725,300,143.468150246686,100,150,693.468150246686,3,1386.93630049337,676.431279491585,1352.86255898317,46320.5161524373,44967.6535934546,21.7025738937529,0.950102323688373,279325.37958462,523837.631364946,593575.051609474,682500.483130229,137.741046831956,261.041104110411,295.665930229387,451.954286337725,17.0368707551011,2.51864029231561,34.0737415102021,2.51864029231561,-183.869150436105,-0.396949701145396,-217.942891945495,-0.484665919898516,-0.109530276326797,-0.50468795481593,0.000200481385287055,0.0211010309404118,-560.149761034001,-0.200536650793061,-1960.148302941,-0.374190051568748,0,0,-120.845707811066,-0.0177063182808044,-0.272754548182007,-0.198019801980137,-1.92428333742504,-0.737157216670036,0,0,0,0,-1.27602106658742e-09
