profile_id,global_hour,occurrence_count,realized_pel1_kw,realized_pel2_kw,realized_pel3_kw,realized_pel4_kw,joint_nameplate_increment_kw,joint_increment_requested_from_realized_kw,joint_increment_feasible_kw,joint_hosting_ratio,FULL_CANDIDATE_STRESS_FEASIBLE,limiting_or_full_solution_min_voltage_pu,limiting_or_full_solution_max_voltage_pu,voltage_margin_pu,critical_bus,critical_branch_id,critical_branch_from,critical_branch_to,max_true_s_mva,max_true_s_utilization,max_octagon_utilization,voltage_limited_flag,branch_limited_flag,substation_limited_flag,unclassified_limited_flag,STRESS_FAIL_POLICY_INTERPRETATION
649,33,2,300,44.0474566664,120,150,192.5,348.452543334,348.452543334,1,YES,0.905147816508,1,0.00514781650761,18,1,1,2,4.33731796782,0.722886327971,0.735900617368,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
650,33,1,300,44.5447280107,120,150,192.5,347.955271989,347.955271989,1,YES,0.905147816508,1,0.00514781650761,18,1,1,2,4.33731796782,0.722886327971,0.735900617368,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
651,33,3,300,52.7056479283,120,150,192.5,339.794352072,339.794352072,1,YES,0.905147816508,1,0.00514781650761,18,1,1,2,4.33731796782,0.722886327971,0.735900617368,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
652,33,4,300,62.4688914818,120,150,192.5,330.031108518,330.031108518,1,YES,0.905147816508,1,0.00514781650761,18,1,1,2,4.33731796782,0.722886327971,0.735900617368,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
653,33,1,300,67.1894490382,120,150,192.5,325.310550962,325.310550962,1,YES,0.905147816508,1,0.00514781650761,18,1,1,2,4.33731796782,0.722886327971,0.735900617368,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
654,33,1,300,73.5695049571,69.8400668926,150,192.5,369.09042815,369.09042815,1,YES,0.905147816508,1,0.00514781650761,18,1,1,2,4.33731796782,0.722886327971,0.735900617368,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
655,33,1,300,139.06608258,69.8400668926,150,192.5,303.593850527,303.593850527,1,YES,0.905147816508,1,0.00514781650761,18,1,1,2,4.33731796782,0.722886327971,0.735900617368,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
656,33,14,300,200,0,150,192.5,312.5,312.5,1,YES,0.905147816508,1,0.00514781650761,18,1,1,2,4.33731796782,0.722886327971,0.735900617368,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
657,33,1,300,200,6.97827976354,150,192.5,305.521720236,305.521720236,1,YES,0.905147816508,1,0.00514781650761,18,1,1,2,4.33731796782,0.722886327971,0.735900617368,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
658,33,1,300,200,37.5527490129,150,192.5,274.947250987,274.947250987,1,YES,0.905147816508,1,0.00514781650761,18,1,1,2,4.33731796782,0.722886327971,0.735900617368,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
659,33,1,300,200,102.287981771,150,192.5,210.212018229,210.212018229,1,YES,0.905147816508,1,0.00514781650761,18,1,1,2,4.33731796782,0.722886327971,0.735900617368,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
660,33,6,300,200,120,0,192.5,342.5,342.5,1,YES,0.905147816508,1,0.00514781650761,18,1,1,2,4.33731796782,0.722886327971,0.735900617368,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
661,33,553,300,200,120,150,192.5,192.5,192.5,1,YES,0.905147816508,1,0.00514781650761,18,1,1,2,4.33731796782,0.722886327971,0.735900617368,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
662,34,1827,0,0,0,0,192.5,962.5,962.5,1,YES,0.905985046681,1,0.00598504668058,18,1,1,2,4.31685826166,0.719476376944,0.733016204777,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
663,34,11,0,0,0,10.7040097637,192.5,951.795990236,951.795990236,1,YES,0.905985046681,1,0.00598504668058,18,1,1,2,4.31685826166,0.719476376944,0.733016204777,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
664,34,1,0,0,0,16.3427111528,192.5,946.157288847,946.157288847,1,YES,0.905985046681,1,0.00598504668058,18,1,1,2,4.31685826166,0.719476376944,0.733016204777,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
665,34,2,0,0,0,46.3833281543,192.5,916.116671846,916.116671846,1,YES,0.905985046681,1,0.00598504668058,18,1,1,2,4.31685826166,0.719476376944,0.733016204777,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
666,34,1,0,0,0,49.1860362169,192.5,913.313963783,913.313963783,1,YES,0.905985046681,1,0.00598504668058,18,1,1,2,4.31685826166,0.719476376944,0.733016204777,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
667,34,1,0,0,0,60.8509373863,192.5,901.649062614,901.649062614,1,YES,0.905985046681,1,0.00598504668058,18,1,1,2,4.31685826166,0.719476376944,0.733016204777,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
668,34,2,0,0,0,68.7310596162,192.5,893.768940384,893.768940384,1,YES,0.905985046681,1,0.00598504668058,18,1,1,2,4.31685826166,0.719476376944,0.733016204777,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
669,34,1,0,0,0,68.7310596162,192.5,893.768940384,893.768940384,1,YES,0.905985046681,1,0.00598504668058,18,1,1,2,4.31685826166,0.719476376944,0.733016204777,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
670,34,28,0,0,0,70.3869013354,192.5,892.113098665,892.113098665,1,YES,0.905985046681,1,0.00598504668058,18,1,1,2,4.31685826166,0.719476376944,0.733016204777,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
671,34,14,0,0,0,70.3869013354,192.5,892.113098665,892.113098665,1,YES,0.905985046681,1,0.00598504668058,18,1,1,2,4.31685826166,0.719476376944,0.733016204777,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
672,34,3,0,0,0,70.3869013354,192.5,892.113098665,892.113098665,1,YES,0.905985046681,1,0.00598504668058,18,1,1,2,4.31685826166,0.719476376944,0.733016204777,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
673,34,19,0,0,0,74.104005533,192.5,888.395994467,888.395994467,1,YES,0.905985046681,1,0.00598504668058,18,1,1,2,4.31685826166,0.719476376944,0.733016204777,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
674,34,1,0,0,0,79.5600232653,192.5,882.939976735,882.939976735,1,YES,0.905985046681,1,0.00598504668058,18,1,1,2,4.31685826166,0.719476376944,0.733016204777,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
675,34,2,0,0,0,86.1831168892,192.5,876.316883111,876.316883111,1,YES,0.905985046681,1,0.00598504668058,18,1,1,2,4.31685826166,0.719476376944,0.733016204777,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
676,34,1,0,0,0,134.040817949,192.5,828.459182051,828.459182051,1,YES,0.905985046681,1,0.00598504668058,18,1,1,2,4.31685826166,0.719476376944,0.733016204777,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
677,34,2,0,0,0,134.729249688,192.5,827.770750312,827.770750312,1,YES,0.905985046681,1,0.00598504668058,18,1,1,2,4.31685826166,0.719476376944,0.733016204777,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
678,34,3,0,0,0,134.730276628,192.5,827.769723372,827.769723372,1,YES,0.905985046681,1,0.00598504668058,18,1,1,2,4.31685826166,0.719476376944,0.733016204777,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
679,34,1,0,0,0,140.340109859,192.5,822.159890141,822.159890141,1,YES,0.905985046681,1,0.00598504668058,18,1,1,2,4.31685826166,0.719476376944,0.733016204777,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
680,34,17,0,0,0,150,192.5,812.5,812.5,1,YES,0.905985046681,1,0.00598504668058,18,1,1,2,4.31685826166,0.719476376944,0.733016204777,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
681,34,4,0,0,120,61.3815843795,192.5,781.11841562,781.11841562,1,YES,0.905985046681,1,0.00598504668058,18,1,1,2,4.31685826166,0.719476376944,0.733016204777,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
682,34,1,0,200,0,150,192.5,612.5,612.5,1,YES,0.905985046681,1,0.00598504668058,18,1,1,2,4.31685826166,0.719476376944,0.733016204777,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
683,34,1,0,200,120,150,192.5,492.5,492.5,1,YES,0.905985046681,1,0.00598504668058,18,1,1,2,4.31685826166,0.719476376944,0.733016204777,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
684,34,2,6.52238444506,0,0,0,192.5,955.977615555,955.977615555,1,YES,0.905985046681,1,0.00598504668058,18,1,1,2,4.31685826166,0.719476376944,0.733016204777,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
685,34,1,19.5370698492,0,0,0,192.5,942.962930151,942.962930151,1,YES,0.905985046681,1,0.00598504668058,18,1,1,2,4.31685826166,0.719476376944,0.733016204777,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
686,34,1,24.9356848725,0,0,150,192.5,787.564315128,787.564315128,1,YES,0.905985046681,1,0.00598504668058,18,1,1,2,4.31685826166,0.719476376944,0.733016204777,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
687,34,3,35.6396946362,0,0,150,192.5,776.860305364,776.860305364,1,YES,0.905985046681,1,0.00598504668058,18,1,1,2,4.31685826166,0.719476376944,0.733016204777,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
688,34,2,35.6396946362,0,0,150,192.5,776.860305364,776.860305364,1,YES,0.905985046681,1,0.00598504668058,18,1,1,2,4.31685826166,0.719476376944,0.733016204777,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
689,34,1,35.6396946362,0,120,150,192.5,656.860305364,656.860305364,1,YES,0.905985046681,1,0.00598504668058,18,1,1,2,4.31685826166,0.719476376944,0.733016204777,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
690,34,1,37.8543167421,0,0,100.671817516,192.5,823.973865742,823.973865742,1,YES,0.905985046681,1,0.00598504668058,18,1,1,2,4.31685826166,0.719476376944,0.733016204777,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
691,34,3,44.6233424193,0,120,150,192.5,647.876657581,647.876657581,1,YES,0.905985046681,1,0.00598504668058,18,1,1,2,4.31685826166,0.719476376944,0.733016204777,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
692,34,2,45.195976782,0,0,150,192.5,767.304023218,767.304023218,1,YES,0.905985046681,1,0.00598504668058,18,1,1,2,4.31685826166,0.719476376944,0.733016204777,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
693,34,1,78.7301287105,0,120,0,192.5,763.769871289,763.769871289,1,YES,0.905985046681,1,0.00598504668058,18,1,1,2,4.31685826166,0.719476376944,0.733016204777,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
694,34,1,88.5748639065,0,0,150,192.5,723.925136094,723.925136094,1,YES,0.905985046681,1,0.00598504668058,18,1,1,2,4.31685826166,0.719476376944,0.733016204777,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
695,34,1,107.536517232,200,120,150,192.5,384.963482768,384.963482768,1,YES,0.905985046681,1,0.00598504668058,18,1,1,2,4.31685826166,0.719476376944,0.733016204777,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
696,34,1,127.009582684,0,0,0,192.5,835.490417316,835.490417316,1,YES,0.905985046681,1,0.00598504668058,18,1,1,2,4.31685826166,0.719476376944,0.733016204777,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
697,34,7,127.009582684,0,0,0,192.5,835.490417316,835.490417316,1,YES,0.905985046681,1,0.00598504668058,18,1,1,2,4.31685826166,0.719476376944,0.733016204777,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
698,34,3,138.192968642,0,0,150,192.5,674.307031358,674.307031358,1,YES,0.905985046681,1,0.00598504668058,18,1,1,2,4.31685826166,0.719476376944,0.733016204777,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
699,34,2,186.837221298,0,0,150,192.5,625.662778702,625.662778702,1,YES,0.905985046681,1,0.00598504668058,18,1,1,2,4.31685826166,0.719476376944,0.733016204777,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
700,34,3,190.916321248,0,0,150,192.5,621.583678752,621.583678752,1,YES,0.905985046681,1,0.00598504668058,18,1,1,2,4.31685826166,0.719476376944,0.733016204777,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
701,34,1,239.80796732,0,0,150,192.5,572.69203268,572.69203268,1,YES,0.905985046681,1,0.00598504668058,18,1,1,2,4.31685826166,0.719476376944,0.733016204777,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
702,34,1,248.419852575,200,120,75.1353125527,192.5,318.944834872,318.944834872,1,YES,0.905985046681,1,0.00598504668058,18,1,1,2,4.31685826166,0.719476376944,0.733016204777,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
703,34,1,249.355238228,200,120,150,192.5,243.144761772,243.144761772,1,YES,0.905985046681,1,0.00598504668058,18,1,1,2,4.31685826166,0.719476376944,0.733016204777,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
704,34,2,254.09291178,200,120,150,192.5,238.40708822,238.40708822,1,YES,0.905985046681,1,0.00598504668058,18,1,1,2,4.31685826166,0.719476376944,0.733016204777,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
705,34,6,265.252793301,0,65.457562704,150,192.5,481.789643995,481.789643995,1,YES,0.905985046681,1,0.00598504668058,18,1,1,2,4.31685826166,0.719476376944,0.733016204777,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
706,34,2,265.252793301,0,79.3843651124,150,192.5,467.862841587,467.862841587,1,YES,0.905985046681,1,0.00598504668058,18,1,1,2,4.31685826166,0.719476376944,0.733016204777,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
707,34,2,265.252793301,0,97.4154243791,74.104005533,192.5,525.727776787,525.727776787,1,YES,0.905985046681,1,0.00598504668058,18,1,1,2,4.31685826166,0.719476376944,0.733016204777,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
708,34,1,267.107170383,200,120,150,192.5,225.392829617,225.392829617,1,YES,0.905985046681,1,0.00598504668058,18,1,1,2,4.31685826166,0.719476376944,0.733016204777,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
709,34,1,284.610112693,0,0,150,192.5,527.889887307,527.889887307,1,YES,0.905985046681,1,0.00598504668058,18,1,1,2,4.31685826166,0.719476376944,0.733016204777,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
710,34,6,300,0,0,0,192.5,662.5,662.5,1,YES,0.905985046681,1,0.00598504668058,18,1,1,2,4.31685826166,0.719476376944,0.733016204777,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
711,34,1,300,0,0,118.160226114,192.5,544.339773886,544.339773886,1,YES,0.905985046681,1,0.00598504668058,18,1,1,2,4.31685826166,0.719476376944,0.733016204777,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
712,34,3,300,0,0,123.60925858,192.5,538.89074142,538.89074142,1,YES,0.905985046681,1,0.00598504668058,18,1,1,2,4.31685826166,0.719476376944,0.733016204777,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
713,34,18,300,0,0,150,192.5,512.5,512.5,1,YES,0.905985046681,1,0.00598504668058,18,1,1,2,4.31685826166,0.719476376944,0.733016204777,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
714,34,1,300,0,12.266131422,150,192.5,500.233868578,500.233868578,1,YES,0.905985046681,1,0.00598504668058,18,1,1,2,4.31685826166,0.719476376944,0.733016204777,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
715,34,1,300,0,39.593720726,150,192.5,472.906279274,472.906279274,1,YES,0.905985046681,1,0.00598504668058,18,1,1,2,4.31685826166,0.719476376944,0.733016204777,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
716,34,1,300,0,67.8643003409,150,192.5,444.635699659,444.635699659,1,YES,0.905985046681,1,0.00598504668058,18,1,1,2,4.31685826166,0.719476376944,0.733016204777,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
717,34,1,300,0,120,0,192.5,542.5,542.5,1,YES,0.905985046681,1,0.00598504668058,18,1,1,2,4.31685826166,0.719476376944,0.733016204777,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
718,34,8,300,0,120,150,192.5,392.5,392.5,1,YES,0.905985046681,1,0.00598504668058,18,1,1,2,4.31685826166,0.719476376944,0.733016204777,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
719,34,8,300,200,0,0,192.5,462.5,462.5,1,YES,0.905985046681,1,0.00598504668058,18,1,1,2,4.31685826166,0.719476376944,0.733016204777,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
720,34,1,300,200,0,146.162881872,192.5,316.337118128,316.337118128,1,YES,0.905985046681,1,0.00598504668058,18,1,1,2,4.31685826166,0.719476376944,0.733016204777,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
721,34,9,300,200,0,150,192.5,312.5,312.5,1,YES,0.905985046681,1,0.00598504668058,18,1,1,2,4.31685826166,0.719476376944,0.733016204777,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
722,34,1,300,200,24.2131992498,150,192.5,288.28680075,288.28680075,1,YES,0.905985046681,1,0.00598504668058,18,1,1,2,4.31685826166,0.719476376944,0.733016204777,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
723,34,5,300,200,55.532948882,150,192.5,256.967051118,256.967051118,1,YES,0.905985046681,1,0.00598504668058,18,1,1,2,4.31685826166,0.719476376944,0.733016204777,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
724,34,1,300,200,86.3055144628,150,192.5,226.194485537,226.194485537,1,YES,0.905985046681,1,0.00598504668058,18,1,1,2,4.31685826166,0.719476376944,0.733016204777,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
725,34,1,300,200,95.1293272833,150,192.5,217.370672717,217.370672717,1,YES,0.905985046681,1,0.00598504668058,18,1,1,2,4.31685826166,0.719476376944,0.733016204777,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
726,34,1,300,200,101.192284523,0,192.5,361.307715477,361.307715477,1,YES,0.905985046681,1,0.00598504668058,18,1,1,2,4.31685826166,0.719476376944,0.733016204777,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
727,34,1,300,200,108.281175597,150,192.5,204.218824403,204.218824403,1,YES,0.905985046681,1,0.00598504668058,18,1,1,2,4.31685826166,0.719476376944,0.733016204777,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
728,34,518,300,200,120,150,192.5,192.5,192.5,1,YES,0.905985046681,1,0.00598504668058,18,1,1,2,4.31685826166,0.719476376944,0.733016204777,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
729,35,1969,0,0,0,0,192.5,962.5,962.5,1,YES,0.903758302629,1,0.00375830262928,18,1,1,2,4.46304954338,0.743841590564,0.760160797207,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
730,35,1,0,0,0,10.7040097637,192.5,951.795990236,951.795990236,1,YES,0.903758302629,1,0.00375830262928,18,1,1,2,4.46304954338,0.743841590564,0.760160797207,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
731,35,2,0,0,0,11.0368664011,192.5,951.463133599,951.463133599,1,YES,0.903758302629,1,0.00375830262928,18,1,1,2,4.46304954338,0.743841590564,0.760160797207,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
732,35,3,0,0,0,11.3411905718,192.5,951.158809428,951.158809428,1,YES,0.903758302629,1,0.00375830262928,18,1,1,2,4.46304954338,0.743841590564,0.760160797207,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
733,35,2,0,0,0,21.332326699,192.5,941.167673301,941.167673301,1,YES,0.903758302629,1,0.00375830262928,18,1,1,2,4.46304954338,0.743841590564,0.760160797207,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
734,35,2,0,0,0,56.1831168891,192.5,906.316883111,906.316883111,1,YES,0.903758302629,1,0.00375830262928,18,1,1,2,4.46304954338,0.743841590564,0.760160797207,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
735,35,2,0,0,0,74.104005533,192.5,888.395994467,888.395994467,1,YES,0.903758302629,1,0.00375830262928,18,1,1,2,4.46304954338,0.743841590564,0.760160797207,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
736,35,1,0,0,0,83.8751494167,192.5,878.624850583,878.624850583,1,YES,0.903758302629,1,0.00375830262928,18,1,1,2,4.46304954338,0.743841590564,0.760160797207,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
737,35,9,0,0,0,150,192.5,812.5,812.5,1,YES,0.903758302629,1,0.00375830262928,18,1,1,2,4.46304954338,0.743841590564,0.760160797207,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
738,35,1,0,0,25.0538849028,0,192.5,937.446115097,937.446115097,1,YES,0.903758302629,1,0.00375830262928,18,1,1,2,4.46304954338,0.743841590564,0.760160797207,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
739,35,1,0,0,120,0,192.5,842.5,842.5,1,YES,0.903758302629,1,0.00375830262928,18,1,1,2,4.46304954338,0.743841590564,0.760160797207,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
740,35,1,0,200,0,0,192.5,762.5,762.5,1,YES,0.903758302629,1,0.00375830262928,18,1,1,2,4.46304954338,0.743841590564,0.760160797207,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
741,35,1,0,200,0,150,192.5,612.5,612.5,1,YES,0.903758302629,1,0.00375830262928,18,1,1,2,4.46304954338,0.743841590564,0.760160797207,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
742,35,2,0,200,18.2825981722,150,192.5,594.217401828,594.217401828,1,YES,0.903758302629,1,0.00375830262928,18,1,1,2,4.46304954338,0.743841590564,0.760160797207,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
743,35,5,0,200,120,150,192.5,492.5,492.5,1,YES,0.903758302629,1,0.00375830262928,18,1,1,2,4.46304954338,0.743841590564,0.760160797207,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
744,35,3,29.4351261429,0,0,150,192.5,783.064873857,783.064873857,1,YES,0.903758302629,1,0.00375830262928,18,1,1,2,4.46304954338,0.743841590564,0.760160797207,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
745,35,3,35.6396946362,0,25.1388456523,150,192.5,751.721459711,751.721459711,1,YES,0.903758302629,1,0.00375830262928,18,1,1,2,4.46304954338,0.743841590564,0.760160797207,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
746,35,1,160.1325298,0,30.7317723821,150,192.5,621.635697818,621.635697818,1,YES,0.903758302629,1,0.00375830262928,18,1,1,2,4.46304954338,0.743841590564,0.760160797207,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
747,35,1,175.026482776,200,0,0,192.5,587.473517224,587.473517224,1,YES,0.903758302629,1,0.00375830262928,18,1,1,2,4.46304954338,0.743841590564,0.760160797207,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
748,35,1,190.336744076,200,0,0,192.5,572.163255924,572.163255924,1,YES,0.903758302629,1,0.00375830262928,18,1,1,2,4.46304954338,0.743841590564,0.760160797207,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
749,35,1,211.862033505,200,0,0,192.5,550.637966495,550.637966495,1,YES,0.903758302629,1,0.00375830262928,18,1,1,2,4.46304954338,0.743841590564,0.760160797207,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
750,35,1,249.816839307,200,0,0,192.5,512.683160693,512.683160693,1,YES,0.903758302629,1,0.00375830262928,18,1,1,2,4.46304954338,0.743841590564,0.760160797207,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
751,35,1,273.123358778,0,0,150,192.5,539.376641222,539.376641222,1,YES,0.903758302629,1,0.00375830262928,18,1,1,2,4.46304954338,0.743841590564,0.760160797207,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
752,35,1,282.214623023,200,0,0,192.5,480.285376977,480.285376977,1,YES,0.903758302629,1,0.00375830262928,18,1,1,2,4.46304954338,0.743841590564,0.760160797207,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
753,35,11,300,0,0,0,192.5,662.5,662.5,1,YES,0.903758302629,1,0.00375830262928,18,1,1,2,4.46304954338,0.743841590564,0.760160797207,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
754,35,1,300,0,0,118.113552539,192.5,544.386447461,544.386447461,1,YES,0.903758302629,1,0.00375830262928,18,1,1,2,4.46304954338,0.743841590564,0.760160797207,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
755,35,15,300,0,0,150,192.5,512.5,512.5,1,YES,0.903758302629,1,0.00375830262928,18,1,1,2,4.46304954338,0.743841590564,0.760160797207,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
756,35,1,300,0,107.088076137,150,192.5,405.411923863,405.411923863,1,YES,0.903758302629,1,0.00375830262928,18,1,1,2,4.46304954338,0.743841590564,0.760160797207,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
757,35,1,300,0,120,0,192.5,542.5,542.5,1,YES,0.903758302629,1,0.00375830262928,18,1,1,2,4.46304954338,0.743841590564,0.760160797207,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
758,35,5,300,200,0,0,192.5,462.5,462.5,1,YES,0.903758302629,1,0.00375830262928,18,1,1,2,4.46304954338,0.743841590564,0.760160797207,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
759,35,17,300,200,0,150,192.5,312.5,312.5,1,YES,0.903758302629,1,0.00375830262928,18,1,1,2,4.46304954338,0.743841590564,0.760160797207,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
760,35,1,300,200,120,19.7575112765,192.5,322.742488724,322.742488724,1,YES,0.903758302629,1,0.00375830262928,18,1,1,2,4.46304954338,0.743841590564,0.760160797207,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
761,35,514,300,200,120,150,192.5,192.5,192.5,1,YES,0.903758302629,1,0.00375830262928,18,1,1,2,4.46304954338,0.743841590564,0.760160797207,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
762,36,2009,0,0,0,0,192.5,962.5,962.5,1,YES,0.903429562652,1,0.00342956265178,18,1,1,2,4.53701235439,0.756168725731,0.775186711657,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
