complexity_label,initial_state_id,a0,loc0,lfw0,R,distance_variant,D_granularity,rho,dataset_role,weight_D,weight_A,weight_C,distance_median_before_rescale,T1,T2,T3,T4,T_total,capacity_upper_T1,capacity_upper_T2,capacity_upper_T3,capacity_upper_T4,upper_bound_count,wdro_objective,terminal_cost,lambda_rho_cost,alpha_weighted_cost,robust_dual_loss,lambda,active_constraint_count,max_independent_violation,loss_mean,loss_q95,loss_q99,loss_max,service_cost_mean,shortage_kg_mean,shortage_penalty_mean,any_unreachable_scenario_share,loss_any_unreachable_mean,loss_fully_reachable_mean,validation_total_cost,solve_status,evaluation_status,changed_component,weight_multiplier
medium,18,4,4,0,2000,weight_sensitivity,D33,0.02,validation-1,0.6,0.25,0.225,0.276531718246791,252.025202520252,153.833565174699,92.7365463819109,150,648.595314076862,300,200,100,150,1,40314.7816358675,1297.19062815372,16858.5063420615,22159.0846656523,39017.5910077137,842925.317103073,4082,1.16415321826935e-10,16885.7798875704,94630.3732189516,307235.504775217,721617.109707151,1031.34898993521,7.92721544881761,15854.4308976352,0.2295,71537.8671154102,607.189337551971,18182.9705157241,OPTIMAL,OPTIMAL,C,1.5
medium,18,4,4,0,2000,weight_sensitivity,D33,0.02,validation-2,0.6,0.25,0.225,0.276531718246791,252.025202520252,153.833565174699,92.7365463819109,150,648.595314076862,300,200,100,150,1,40314.7816358675,1297.19062815372,16858.5063420615,22159.0846656523,39017.5910077137,842925.317103073,4082,1.16415321826935e-10,16836.4973605443,94288.2170837678,276731.230816194,869612.505745594,1032.32830727534,7.90208452663448,15804.169053269,0.2355,69476.2306527038,621.118432743701,18133.687988698,OPTIMAL,OPTIMAL,C,1.5
complex,30,6,2,0,2000,weight_sensitivity,D33,0.02,nominal,0.3,0.25,0.15,0.211538077388129,300,200,100,150,750,300,200,100,150,4,215792.556272075,1500,40944.8858547921,173347.670417283,214292.556272075,2047244.2927396,4264,1.16415321826935e-10,158817.213046943,599163.70379563,809459.611940298,920305.904537064,3367.58399312845,77.7248145269071,155449.629053814,0.7935,199611.707563409,2059.67600667452,160317.213046943,OPTIMAL,OPTIMAL,D,0.5
complex,30,6,2,0,2000,weight_sensitivity,D33,0.02,validation-1,0.3,0.25,0.15,0.211538077388129,300,200,100,150,750,300,200,100,150,4,215792.556272075,1500,40944.8858547921,173347.670417283,214292.556272075,2047244.2927396,4264,1.16415321826935e-10,167539.580857209,616183.796932538,813833.069387442,960641.518697324,3347.89577960999,82.0958425387992,164191.685077598,0.8135,205492.875295062,1989.9560572436,169039.580857209,OPTIMAL,OPTIMAL,D,0.5
complex,30,6,2,0,2000,weight_sensitivity,D33,0.02,validation-2,0.3,0.25,0.15,0.211538077388129,300,200,100,150,750,300,200,100,150,4,215792.556272075,1500,40944.8858547921,173347.670417283,214292.556272075,2047244.2927396,4264,1.16415321826935e-10,164718.753037516,593528.241628376,800593.932041688,960641.518697324,3333.42314089008,80.6926649483129,161385.329896626,0.798,205890.76149034,2068.93746645887,166218.753037516,OPTIMAL,OPTIMAL,D,0.5
complex,30,6,2,0,2000,weight_sensitivity,D33,0.02,nominal,0.6,0.25,0.15,0.288480846795591,300,200,100,150,750,300,200,100,150,4,227017.760047415,1500,48235.9650883043,177281.794959111,225517.760047415,2411798.25441521,4303,1.16415321826935e-10,158817.213046943,599163.70379563,809459.611940298,920305.904537064,3367.58399312845,77.7248145269071,155449.629053814,0.7935,199611.707563409,2059.67600667452,160317.213046943,OPTIMAL,OPTIMAL,D,1
complex,30,6,2,0,2000,weight_sensitivity,D33,0.02,validation-1,0.6,0.25,0.15,0.288480846795591,300,200,100,150,750,300,200,100,150,4,227017.760047415,1500,48235.9650883043,177281.794959111,225517.760047415,2411798.25441521,4303,1.16415321826935e-10,167539.580857209,616183.796932538,813833.069387442,960641.518697324,3347.89577960999,82.0958425387992,164191.685077598,0.8135,205492.875295062,1989.9560572436,169039.580857209,OPTIMAL,OPTIMAL,D,1
complex,30,6,2,0,2000,weight_sensitivity,D33,0.02,validation-2,0.6,0.25,0.15,0.288480846795591,300,200,100,150,750,300,200,100,150,4,227017.760047415,1500,48235.9650883043,177281.794959111,225517.760047415,2411798.25441521,4303,1.16415321826935e-10,164718.753037516,593528.241628376,800593.932041688,960641.518697324,3333.42314089008,80.6926649483129,161385.329896626,0.798,205890.76149034,2068.93746645887,166218.753037516,OPTIMAL,OPTIMAL,D,1
complex,30,6,2,0,2000,weight_sensitivity,D33,0.02,nominal,0.9,0.25,0.15,0.368483420016082,300,200,100,150,750,300,200,100,150,4,238681.891538947,1500,55545.8013567061,181636.090182241,237181.891538947,2777290.0678353,4360,1.16415321826935e-10,158817.213046943,599163.70379563,809459.611940298,920305.904537064,3367.58399312845,77.7248145269071,155449.629053814,0.7935,199611.707563409,2059.67600667452,160317.213046943,OPTIMAL,OPTIMAL,D,1.5
complex,30,6,2,0,2000,weight_sensitivity,D33,0.02,validation-1,0.9,0.25,0.15,0.368483420016082,300,200,100,150,750,300,200,100,150,4,238681.891538947,1500,55545.8013567061,181636.090182241,237181.891538947,2777290.0678353,4360,1.16415321826935e-10,167539.580857209,616183.796932538,813833.069387442,960641.518697324,3347.89577960999,82.0958425387992,164191.685077598,0.8135,205492.875295062,1989.9560572436,169039.580857209,OPTIMAL,OPTIMAL,D,1.5
complex,30,6,2,0,2000,weight_sensitivity,D33,0.02,validation-2,0.9,0.25,0.15,0.368483420016082,300,200,100,150,750,300,200,100,150,4,238681.891538947,1500,55545.8013567061,181636.090182241,237181.891538947,2777290.0678353,4360,1.16415321826935e-10,164718.753037516,593528.241628376,800593.932041688,960641.518697324,3333.42314089008,80.6926649483129,161385.329896626,0.798,205890.76149034,2068.93746645887,166218.753037516,OPTIMAL,OPTIMAL,D,1.5
complex,30,6,2,0,2000,weight_sensitivity,D33,0.02,nominal,0.6,0.125,0.15,0.23263120515537,300,200,100,150,750,300,200,100,150,4,251427.813771973,1500,63386.6233181719,186541.190453801,249927.813771973,3169331.16590859,4378,1.16415321826935e-10,158817.213046943,599163.70379563,809459.611940298,920305.904537064,3367.58399312845,77.7248145269071,155449.629053814,0.7935,199611.707563409,2059.67600667452,160317.213046943,OPTIMAL,OPTIMAL,A,0.5
complex,30,6,2,0,2000,weight_sensitivity,D33,0.02,validation-1,0.6,0.125,0.15,0.23263120515537,300,200,100,150,750,300,200,100,150,4,251427.813771973,1500,63386.6233181719,186541.190453801,249927.813771973,3169331.16590859,4378,1.16415321826935e-10,167539.580857209,616183.796932538,813833.069387442,960641.518697324,3347.89577960999,82.0958425387992,164191.685077598,0.8135,205492.875295062,1989.9560572436,169039.580857209,OPTIMAL,OPTIMAL,A,0.5
complex,30,6,2,0,2000,weight_sensitivity,D33,0.02,validation-2,0.6,0.125,0.15,0.23263120515537,300,200,100,150,750,300,200,100,150,4,251427.813771973,1500,63386.6233181719,186541.190453801,249927.813771973,3169331.16590859,4378,1.16415321826935e-10,164718.753037516,593528.241628376,800593.932041688,960641.518697324,3333.42314089008,80.6926649483129,161385.329896626,0.798,205890.76149034,2068.93746645887,166218.753037516,OPTIMAL,OPTIMAL,A,0.5
complex,30,6,2,0,2000,weight_sensitivity,D33,0.02,nominal,0.6,0.25,0.15,0.288480846795591,300,200,100,150,750,300,200,100,150,4,227017.760047415,1500,48235.9650883043,177281.794959111,225517.760047415,2411798.25441521,4303,1.16415321826935e-10,158817.213046943,599163.70379563,809459.611940298,920305.904537064,3367.58399312845,77.7248145269071,155449.629053814,0.7935,199611.707563409,2059.67600667452,160317.213046943,OPTIMAL,OPTIMAL,A,1
complex,30,6,2,0,2000,weight_sensitivity,D33,0.02,validation-1,0.6,0.25,0.15,0.288480846795591,300,200,100,150,750,300,200,100,150,4,227017.760047415,1500,48235.9650883043,177281.794959111,225517.760047415,2411798.25441521,4303,1.16415321826935e-10,167539.580857209,616183.796932538,813833.069387442,960641.518697324,3347.89577960999,82.0958425387992,164191.685077598,0.8135,205492.875295062,1989.9560572436,169039.580857209,OPTIMAL,OPTIMAL,A,1
complex,30,6,2,0,2000,weight_sensitivity,D33,0.02,validation-2,0.6,0.25,0.15,0.288480846795591,300,200,100,150,750,300,200,100,150,4,227017.760047415,1500,48235.9650883043,177281.794959111,225517.760047415,2411798.25441521,4303,1.16415321826935e-10,164718.753037516,593528.241628376,800593.932041688,960641.518697324,3333.42314089008,80.6926649483129,161385.329896626,0.798,205890.76149034,2068.93746645887,166218.753037516,OPTIMAL,OPTIMAL,A,1
complex,30,6,2,0,2000,weight_sensitivity,D33,0.02,nominal,0.6,0.375,0.15,0.34722916816994,300,200,100,150,750,300,200,100,150,4,218700.6678175,1500,42705.3983063896,174495.26951111,217200.6678175,2135269.91531948,4299,1.16415321826935e-10,158817.213046943,599163.70379563,809459.611940298,920305.904537064,3367.58399312845,77.7248145269071,155449.629053814,0.7935,199611.707563409,2059.67600667452,160317.213046943,OPTIMAL,OPTIMAL,A,1.5
complex,30,6,2,0,2000,weight_sensitivity,D33,0.02,validation-1,0.6,0.375,0.15,0.34722916816994,300,200,100,150,750,300,200,100,150,4,218700.6678175,1500,42705.3983063896,174495.26951111,217200.6678175,2135269.91531948,4299,1.16415321826935e-10,167539.580857209,616183.796932538,813833.069387442,960641.518697324,3347.89577960999,82.0958425387992,164191.685077598,0.8135,205492.875295062,1989.9560572436,169039.580857209,OPTIMAL,OPTIMAL,A,1.5
complex,30,6,2,0,2000,weight_sensitivity,D33,0.02,validation-2,0.6,0.375,0.15,0.34722916816994,300,200,100,150,750,300,200,100,150,4,218700.6678175,1500,42705.3983063896,174495.26951111,217200.6678175,2135269.91531948,4299,1.16415321826935e-10,164718.753037516,593528.241628376,800593.932041688,960641.518697324,3333.42314089008,80.6926649483129,161385.329896626,0.798,205890.76149034,2068.93746645887,166218.753037516,OPTIMAL,OPTIMAL,A,1.5
complex,30,6,2,0,2000,weight_sensitivity,D33,0.02,nominal,0.6,0.25,0.075,0.280548513292797,300,200,100,150,750,300,200,100,150,4,226440.866968479,1500,47756.7581055941,177184.108862884,224940.866968479,2387837.90527971,4356,1.16415321826935e-10,158817.213046943,599163.70379563,809459.611940298,920305.904537064,3367.58399312845,77.7248145269071,155449.629053814,0.7935,199611.707563409,2059.67600667452,160317.213046943,OPTIMAL,OPTIMAL,C,0.5
complex,30,6,2,0,2000,weight_sensitivity,D33,0.02,validation-1,0.6,0.25,0.075,0.280548513292797,300,200,100,150,750,300,200,100,150,4,226440.866968479,1500,47756.7581055941,177184.108862884,224940.866968479,2387837.90527971,4356,1.16415321826935e-10,167539.580857209,616183.796932538,813833.069387442,960641.518697324,3347.89577960999,82.0958425387992,164191.685077598,0.8135,205492.875295062,1989.9560572436,169039.580857209,OPTIMAL,OPTIMAL,C,0.5
complex,30,6,2,0,2000,weight_sensitivity,D33,0.02,validation-2,0.6,0.25,0.075,0.280548513292797,300,200,100,150,750,300,200,100,150,4,226440.866968479,1500,47756.7581055941,177184.108862884,224940.866968479,2387837.90527971,4356,1.16415321826935e-10,164718.753037516,593528.241628376,800593.932041688,960641.518697324,3333.42314089008,80.6926649483129,161385.329896626,0.798,205890.76149034,2068.93746645887,166218.753037516,OPTIMAL,OPTIMAL,C,0.5
complex,30,6,2,0,2000,weight_sensitivity,D33,0.02,nominal,0.6,0.25,0.15,0.288480846795591,300,200,100,150,750,300,200,100,150,4,227017.760047415,1500,48235.9650883043,177281.794959111,225517.760047415,2411798.25441521,4303,1.16415321826935e-10,158817.213046943,599163.70379563,809459.611940298,920305.904537064,3367.58399312845,77.7248145269071,155449.629053814,0.7935,199611.707563409,2059.67600667452,160317.213046943,OPTIMAL,OPTIMAL,C,1
complex,30,6,2,0,2000,weight_sensitivity,D33,0.02,validation-1,0.6,0.25,0.15,0.288480846795591,300,200,100,150,750,300,200,100,150,4,227017.760047415,1500,48235.9650883043,177281.794959111,225517.760047415,2411798.25441521,4303,1.16415321826935e-10,167539.580857209,616183.796932538,813833.069387442,960641.518697324,3347.89577960999,82.0958425387992,164191.685077598,0.8135,205492.875295062,1989.9560572436,169039.580857209,OPTIMAL,OPTIMAL,C,1
complex,30,6,2,0,2000,weight_sensitivity,D33,0.02,validation-2,0.6,0.25,0.15,0.288480846795591,300,200,100,150,750,300,200,100,150,4,227017.760047415,1500,48235.9650883043,177281.794959111,225517.760047415,2411798.25441521,4303,1.16415321826935e-10,164718.753037516,593528.241628376,800593.932041688,960641.518697324,3333.42314089008,80.6926649483129,161385.329896626,0.798,205890.76149034,2068.93746645887,166218.753037516,OPTIMAL,OPTIMAL,C,1
complex,30,6,2,0,2000,weight_sensitivity,D33,0.02,nominal,0.6,0.25,0.225,0.296380073236095,300,200,100,150,750,300,200,100,150,4,228079.467156887,1500,49291.4913516271,177287.97580526,226579.467156887,2464574.56758135,4298,0,158817.213046943,599163.70379563,809459.611940298,920305.904537064,3367.58399312845,77.7248145269071,155449.629053814,0.7935,199611.707563409,2059.67600667452,160317.213046943,OPTIMAL,OPTIMAL,C,1.5
complex,30,6,2,0,2000,weight_sensitivity,D33,0.02,validation-1,0.6,0.25,0.225,0.296380073236095,300,200,100,150,750,300,200,100,150,4,228079.467156887,1500,49291.4913516271,177287.97580526,226579.467156887,2464574.56758135,4298,0,167539.580857209,616183.796932538,813833.069387442,960641.518697324,3347.89577960999,82.0958425387992,164191.685077598,0.8135,205492.875295062,1989.9560572436,169039.580857209,OPTIMAL,OPTIMAL,C,1.5
complex,30,6,2,0,2000,weight_sensitivity,D33,0.02,validation-2,0.6,0.25,0.225,0.296380073236095,300,200,100,150,750,300,200,100,150,4,228079.467156887,1500,49291.4913516271,177287.97580526,226579.467156887,2464574.56758135,4298,0,164718.753037516,593528.241628376,800593.932041688,960641.518697324,3333.42314089008,80.6926649483129,161385.329896626,0.798,205890.76149034,2068.93746645887,166218.753037516,OPTIMAL,OPTIMAL,C,1.5
