complexity_label,initial_state_id,a0,loc0,lfw0,R,distance_variant,D_granularity,rho,dataset_role,weight_D,weight_A,weight_C,distance_median_before_rescale,T1,T2,T3,T4,T_total,capacity_upper_T1,capacity_upper_T2,capacity_upper_T3,capacity_upper_T4,upper_bound_count,wdro_objective,terminal_cost,lambda_rho_cost,alpha_weighted_cost,robust_dual_loss,lambda,active_constraint_count,max_independent_violation,loss_mean,loss_q95,loss_q99,loss_max,service_cost_mean,shortage_kg_mean,shortage_penalty_mean,any_unreachable_scenario_share,loss_any_unreachable_mean,loss_fully_reachable_mean,validation_total_cost,solve_status,evaluation_status
complex,30,6,2,0,2000,D_plus_A,D33,0.02,nominal,0.6,0.25,0,0.272441747979432,300,200,100,150,750,300,200,100,150,4,229687.647017362,1500,48461.6342522043,179726.012765157,228187.647017362,2423081.71261022,4563,2.3283064365387e-10,158817.213046943,599163.70379563,809459.611940298,920305.904537064,3367.58399312845,77.7248145269071,155449.629053814,0.7935,199611.707563409,2059.67600667452,160317.213046943,OPTIMAL,OPTIMAL
complex,30,6,2,0,2000,D_plus_A,D33,0.02,validation-1,0.6,0.25,0,0.272441747979432,300,200,100,150,750,300,200,100,150,4,229687.647017362,1500,48461.6342522043,179726.012765157,228187.647017362,2423081.71261022,4563,2.3283064365387e-10,167539.580857209,616183.796932538,813833.069387442,960641.518697324,3347.89577960999,82.0958425387992,164191.685077598,0.8135,205492.875295062,1989.9560572436,169039.580857209,OPTIMAL,OPTIMAL
complex,30,6,2,0,2000,D_plus_A,D33,0.02,validation-2,0.6,0.25,0,0.272441747979432,300,200,100,150,750,300,200,100,150,4,229687.647017362,1500,48461.6342522043,179726.012765157,228187.647017362,2423081.71261022,4563,2.3283064365387e-10,164718.753037516,593528.241628376,800593.932041688,960641.518697324,3333.42314089008,80.6926649483129,161385.329896626,0.798,205890.76149034,2068.93746645887,166218.753037516,OPTIMAL,OPTIMAL
complex,30,6,2,0,2000,D_plus_C,D33,0,nominal,0.6,0,0.15,0.177986365123858,300,200,100,150,750,300,200,100,150,4,408513.580411351,1500,0,407013.580411351,407013.580411351,28854757.0659916,5035,0,158817.213046943,599163.70379563,809459.611940298,920305.904537064,3367.58399312845,77.7248145269071,155449.629053814,0.7935,199611.707563409,2059.67600667452,160317.213046943,OPTIMAL,OPTIMAL
complex,30,6,2,0,2000,D_plus_C,D33,0,validation-1,0.6,0,0.15,0.177986365123858,300,200,100,150,750,300,200,100,150,4,408513.580411351,1500,0,407013.580411351,407013.580411351,28854757.0659916,5035,0,167539.580857209,616183.796932538,813833.069387442,960641.518697324,3347.89577960999,82.0958425387992,164191.685077598,0.8135,205492.875295062,1989.9560572436,169039.580857209,OPTIMAL,OPTIMAL
complex,30,6,2,0,2000,D_plus_C,D33,0,validation-2,0.6,0,0.15,0.177986365123858,300,200,100,150,750,300,200,100,150,4,408513.580411351,1500,0,407013.580411351,407013.580411351,28854757.0659916,5035,0,164718.753037516,593528.241628376,800593.932041688,960641.518697324,3333.42314089008,80.6926649483129,161385.329896626,0.798,205890.76149034,2068.93746645887,166218.753037516,OPTIMAL,OPTIMAL
complex,30,6,2,0,2000,D_plus_C,D33,0.02,nominal,0.6,0,0.15,0.177986365123858,300,200,100,150,750,300,200,100,150,4,506149.557428185,1500,61404.4797334135,443245.077694771,504649.557428185,3070223.98667067,6843,1.16415321826935e-10,158817.213046943,599163.70379563,809459.611940298,920305.904537064,3367.58399312845,77.7248145269071,155449.629053814,0.7935,199611.707563409,2059.67600667452,160317.213046943,OPTIMAL,OPTIMAL
complex,30,6,2,0,2000,D_plus_C,D33,0.02,validation-1,0.6,0,0.15,0.177986365123858,300,200,100,150,750,300,200,100,150,4,506149.557428185,1500,61404.4797334135,443245.077694771,504649.557428185,3070223.98667067,6843,1.16415321826935e-10,167539.580857209,616183.796932538,813833.069387442,960641.518697324,3347.89577960999,82.0958425387992,164191.685077598,0.8135,205492.875295062,1989.9560572436,169039.580857209,OPTIMAL,OPTIMAL
complex,30,6,2,0,2000,D_plus_C,D33,0.02,validation-2,0.6,0,0.15,0.177986365123858,300,200,100,150,750,300,200,100,150,4,506149.557428185,1500,61404.4797334135,443245.077694771,504649.557428185,3070223.98667067,6843,1.16415321826935e-10,164718.753037516,593528.241628376,800593.932041688,960641.518697324,3333.42314089008,80.6926649483129,161385.329896626,0.798,205890.76149034,2068.93746645887,166218.753037516,OPTIMAL,OPTIMAL
complex,30,6,2,0,2000,D_plus_A_plus_C,D33,0,nominal,0.6,0.25,0.15,0.288480846795591,300,200,100,150,750,300,200,100,150,4,408513.580411351,1500,0,407013.580411351,407013.580411351,28854757.0659916,5035,0,158817.213046943,599163.70379563,809459.611940298,920305.904537064,3367.58399312845,77.7248145269071,155449.629053814,0.7935,199611.707563409,2059.67600667452,160317.213046943,OPTIMAL,OPTIMAL
complex,30,6,2,0,2000,D_plus_A_plus_C,D33,0,validation-1,0.6,0.25,0.15,0.288480846795591,300,200,100,150,750,300,200,100,150,4,408513.580411351,1500,0,407013.580411351,407013.580411351,28854757.0659916,5035,0,167539.580857209,616183.796932538,813833.069387442,960641.518697324,3347.89577960999,82.0958425387992,164191.685077598,0.8135,205492.875295062,1989.9560572436,169039.580857209,OPTIMAL,OPTIMAL
complex,30,6,2,0,2000,D_plus_A_plus_C,D33,0,validation-2,0.6,0.25,0.15,0.288480846795591,300,200,100,150,750,300,200,100,150,4,408513.580411351,1500,0,407013.580411351,407013.580411351,28854757.0659916,5035,0,164718.753037516,593528.241628376,800593.932041688,960641.518697324,3333.42314089008,80.6926649483129,161385.329896626,0.798,205890.76149034,2068.93746645887,166218.753037516,OPTIMAL,OPTIMAL
complex,30,6,2,0,2000,D_plus_A_plus_C,D33,0.02,nominal,0.6,0.25,0.15,0.288480846795591,300,200,100,150,750,300,200,100,150,4,227017.760047415,1500,48235.9650883043,177281.794959111,225517.760047415,2411798.25441521,4303,1.16415321826935e-10,158817.213046943,599163.70379563,809459.611940298,920305.904537064,3367.58399312845,77.7248145269071,155449.629053814,0.7935,199611.707563409,2059.67600667452,160317.213046943,OPTIMAL,OPTIMAL
complex,30,6,2,0,2000,D_plus_A_plus_C,D33,0.02,validation-1,0.6,0.25,0.15,0.288480846795591,300,200,100,150,750,300,200,100,150,4,227017.760047415,1500,48235.9650883043,177281.794959111,225517.760047415,2411798.25441521,4303,1.16415321826935e-10,167539.580857209,616183.796932538,813833.069387442,960641.518697324,3347.89577960999,82.0958425387992,164191.685077598,0.8135,205492.875295062,1989.9560572436,169039.580857209,OPTIMAL,OPTIMAL
complex,30,6,2,0,2000,D_plus_A_plus_C,D33,0.02,validation-2,0.6,0.25,0.15,0.288480846795591,300,200,100,150,750,300,200,100,150,4,227017.760047415,1500,48235.9650883043,177281.794959111,225517.760047415,2411798.25441521,4303,1.16415321826935e-10,164718.753037516,593528.241628376,800593.932041688,960641.518697324,3333.42314089008,80.6926649483129,161385.329896626,0.798,205890.76149034,2068.93746645887,166218.753037516,OPTIMAL,OPTIMAL
