method,stage,markov_state,site,records,htt_in_mean_kg,htt_out_mean_kg,net_htt_mean_kg,htt_in_active_frequency,htt_out_active_frequency,net_orientation,schema_boundary
saa,4,101,3,175,0.2401216371964339,8.703513855713059,-8.463392218516626,0.13142857142857142,0.44,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,101,4,175,0.0,0.312660925702702,-0.312660925702702,0.0,0.1657142857142857,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,102,1,147,6.387605984143625,0.02630246997116959,6.361303514172455,0.6122448979591837,0.006802721088435374,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,102,2,147,1.3871969231766854,1.5916512789311383,-0.20445435575445328,0.1564625850340136,0.2857142857142857,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,102,3,147,0.13864241541000483,4.688794521234527,-4.550152105824522,0.02040816326530612,0.47619047619047616,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,102,4,147,0.0,1.6066970525934805,-1.6066970525934805,0.0,0.4217687074829932,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,108,1,224,40.47736867422116,0.0,40.47736867422116,0.9821428571428571,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,108,2,224,0.0,13.419694787873713,-13.419694787873713,0.0,0.9732142857142857,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,108,3,224,0.09305300038139375,27.082472890352285,-26.989419889970893,0.008928571428571428,0.9732142857142857,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,108,4,224,0.0,0.06825399637657499,-0.06825399637657499,0.0,0.017857142857142856,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,109,1,406,16.486628048101135,0.0,16.486628048101135,0.854679802955665,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,109,2,406,0.03134594122741897,6.967137404114844,-6.935791462887425,0.0024630541871921183,0.8275862068965517,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,109,3,406,0.05355776131330877,9.226125989761355,-9.172568228448046,0.007389162561576354,0.3768472906403941,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,109,4,406,0.0,0.3782683567656652,-0.3782683567656652,0.0,0.13054187192118227,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,110,1,313,10.255023840377772,0.0,10.255023840377772,0.9009584664536742,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,110,2,313,0.03668245595327936,3.2079423958344004,-3.1712599398811214,0.009584664536741214,0.40894568690095845,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,110,3,313,0.05926299344436527,5.0217625425354475,-4.962499549091081,0.025559105431309903,0.6837060702875399,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,110,4,313,0.013523351714140161,2.1347877031197084,-2.1212643514055682,0.019169329073482427,0.5591054313099042,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,116,1,21,12.674173061057749,2.0482826395144076,10.62589042154334,0.5238095238095238,0.42857142857142855,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,116,2,21,6.207654461228073,5.312476857628455,0.8951776035996194,0.2857142857142857,0.7142857142857143,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,116,3,21,3.336998353900535,19.563193720298337,-16.2261953663978,0.3333333333333333,0.6666666666666666,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,116,4,21,6.713201015583337,2.0080736743284886,4.705127341254848,0.6190476190476191,0.19047619047619047,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,117,1,26,5.910868868095627,4.609349606076288,1.301519262019338,0.2692307692307692,0.34615384615384615,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,117,2,26,6.260705006083872,6.537254666808835,-0.2765496607249638,0.46153846153846156,0.5384615384615384,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,117,3,26,1.0216830667744052,12.171347965941088,-11.149664899166682,0.15384615384615385,0.8461538461538461,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,117,4,26,11.601786848768834,1.4770915508965232,10.124695297872309,0.9230769230769231,0.07692307692307693,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,118,1,30,1.175894110469481,12.168124779169325,-10.992230668699845,0.06666666666666667,0.8,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,118,2,30,6.1699319238211014,1.9537030467839558,4.216228877037147,0.8333333333333334,0.16666666666666666,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,118,3,30,0.7989712090426481,6.3952470531141605,-5.596275844071513,0.1,0.9,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,118,4,30,12.781910390499835,0.40963275476562333,12.372277635734212,0.9666666666666667,0.03333333333333333,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,124,1,30,11.063786684743636,2.5607950176361185,8.50299166710752,0.43333333333333335,0.3,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,124,2,30,4.806533905276386,7.453531370318513,-2.6469974650421264,0.2,0.7666666666666667,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,124,3,30,1.4740019075234085,16.821161308824873,-15.347159401301464,0.3333333333333333,0.6666666666666666,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,124,4,30,11.82950282047423,2.338337621238147,9.491165199236084,0.9,0.1,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,125,1,49,4.112855368852341,5.306398514231971,-1.1935431453796301,0.30612244897959184,0.3469387755102041,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,125,2,49,7.797981513694588,5.4429576289374495,2.3550238847571388,0.46938775510204084,0.5306122448979592,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,125,3,49,0.9332636313246592,10.262648964095943,-9.329385332771285,0.12244897959183673,0.8775510204081632,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,125,4,49,11.476266064744232,3.308361471350454,8.167904593393777,0.8571428571428571,0.14285714285714285,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,126,1,39,3.364678123929344,8.343687746980262,-4.979009623050918,0.23076923076923078,0.5641025641025641,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,126,2,39,5.586318977963675,5.147405741722553,0.4389132362411216,0.6410256410256411,0.358974358974359,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,126,3,39,0.4937183791851287,8.323737024538726,-7.830018645353598,0.05128205128205128,0.9487179487179487,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,126,4,39,12.685217151213882,0.31510211905047947,12.370115032163403,0.9743589743589743,0.02564102564102564,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,132,1,34,11.816647122831348,9.077123841269046,2.7395232815623016,0.4411764705882353,0.29411764705882354,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,132,2,34,6.4370217641369765,9.400814138263897,-2.963792374126921,0.47058823529411764,0.5,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,132,3,34,6.285150445421159,16.482709934936235,-10.197559489515074,0.38235294117647056,0.5882352941176471,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,132,4,34,13.78399167298265,3.36216309090295,10.421828582079698,0.7352941176470589,0.11764705882352941,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,133,1,48,8.372622470127501,8.436253274669165,-0.06363080454166321,0.3541666666666667,0.375,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,133,2,48,5.712360463712333,9.393884172848765,-3.6815237091364303,0.4166666666666667,0.5833333333333334,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,133,3,48,2.0880531454483697,9.612384967888518,-7.524331822440147,0.22916666666666666,0.75,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,133,4,48,13.032402343331176,1.7629160072129408,11.269486336118236,0.9166666666666666,0.0625,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,134,1,43,0.05650603585334126,14.38212313810075,-14.325617102247408,0.06976744186046512,0.8604651162790697,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,134,2,43,8.681513458891198,2.413510667508386,6.268002791382812,0.7441860465116279,0.2558139534883721,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,134,3,43,1.06790127060079,4.751513585419951,-3.6836123148191606,0.11627906976744186,0.8372093023255814,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,134,4,43,11.925935500294251,0.18470887461049615,11.741226625683755,0.8837209302325582,0.11627906976744186,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,140,1,31,11.969084788857822,9.326473616938454,2.6426111719193695,0.3548387096774194,0.45161290322580644,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,140,2,31,3.2599237887388317,8.553670539368909,-5.293746750630077,0.16129032258064516,0.6774193548387096,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,140,3,31,3.841732250324925,13.043662342301909,-9.201930091976983,0.41935483870967744,0.5161290322580645,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,140,4,31,13.657493570849985,1.8044279001623031,11.85306567068768,0.7419354838709677,0.06451612903225806,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,141,1,42,10.815582720926193,4.798775006120472,6.01680771480572,0.38095238095238093,0.3333333333333333,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,141,2,42,5.141489443308798,7.237788693748568,-2.0962992504397713,0.4523809523809524,0.5238095238095238,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,141,3,42,0.8485014764702696,11.617225252114086,-10.768723775643817,0.07142857142857142,0.8095238095238095,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,141,4,42,8.733007919695831,1.8847926084179831,6.8482153112778485,0.8095238095238095,0.09523809523809523,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,142,1,49,3.121169349175862,10.89804562879889,-7.7768762796230275,0.20408163265306123,0.5714285714285714,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,142,2,49,3.6063629851272516,4.888789271099172,-1.28242628597192,0.5510204081632653,0.4489795918367347,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,142,3,49,1.056705021898603,7.174017507228181,-6.117312485329579,0.10204081632653061,0.7959183673469388,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,142,4,49,15.176615050924529,0.0,15.176615050924529,0.9795918367346939,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,148,1,27,13.304694774260911,1.2902632449802283,12.014431529280683,0.37037037037037035,0.25925925925925924,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,148,2,27,9.077402785188715,11.59984799433347,-2.5224452091447547,0.3333333333333333,0.6666666666666666,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,148,3,27,3.608864887114762,18.178870159981997,-14.570005272867238,0.4074074074074074,0.5925925925925926,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,148,4,27,7.922787865569063,2.8447689128377482,5.078018952731314,0.5185185185185185,0.14814814814814814,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,149,1,37,5.880896942797752,5.751278741261625,0.12961820153612713,0.32432432432432434,0.3783783783783784,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,149,2,37,5.831368969251486,5.673891878983961,0.15747709026752477,0.5135135135135135,0.4864864864864865,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,149,3,37,0.13239748851444566,11.845923818666275,-11.71352633015183,0.02702702702702703,0.972972972972973,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,149,4,37,11.945409150825325,0.5189781124771567,11.42643103834817,0.8378378378378378,0.02702702702702703,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,150,1,32,4.403184347624805,11.882027757937365,-7.47884341031256,0.25,0.65625,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,150,2,32,4.46437033500878,6.647389592414775,-2.183019257405994,0.5,0.5,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,150,3,32,1.5074884145844707,9.13181888929533,-7.624330474710859,0.125,0.875,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,150,4,32,18.050703926901186,0.7645107844717709,17.28619314242941,0.90625,0.09375,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,156,1,18,22.74700678038387,0.9995039165188084,21.747502863865062,0.6666666666666666,0.1111111111111111,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,156,2,18,8.825393249422023,12.216661723329509,-3.3912684739074868,0.3333333333333333,0.6666666666666666,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,156,3,18,0.8280128674863111,23.215823018818607,-22.387810151332296,0.05555555555555555,0.9444444444444444,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,156,4,18,8.61629829387412,4.584722532499411,4.03157576137471,0.7777777777777778,0.16666666666666666,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,157,1,36,5.386552069604336,7.580280311108164,-2.1937282415038286,0.3055555555555556,0.3888888888888889,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,157,2,36,7.174102913406655,4.936061013887961,2.2380418995186937,0.6388888888888888,0.3333333333333333,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,157,3,36,0.4521961186502917,10.8612061530683,-10.409010034418008,0.027777777777777776,0.9722222222222222,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,157,4,36,11.430122720093953,1.0654263436908222,10.36469637640313,0.7222222222222222,0.027777777777777776,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,158,1,31,3.902632016774829,6.367879364712542,-2.465247347937714,0.41935483870967744,0.45161290322580644,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,158,2,31,9.437981683660635,3.2765819720264284,6.161399711634207,0.6451612903225806,0.3548387096774194,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,158,3,31,0.518744771110029,10.90767400078993,-10.3889292296799,0.03225806451612903,0.967741935483871,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,158,4,31,9.27490757172261,2.5821307057392064,6.692776865983403,0.8387096774193549,0.06451612903225806,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,164,1,33,25.51144875459388,2.845447194608618,22.66600155998526,0.6060606060606061,0.18181818181818182,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,164,2,33,10.037553994711077,17.295469354928457,-7.257915360217382,0.30303030303030304,0.696969696969697,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,164,3,33,3.0894159259606253,20.132994233951674,-17.043578307991048,0.24242424242424243,0.7575757575757576,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,164,4,33,7.563266698416973,5.9277745901938115,1.635492108223161,0.6363636363636364,0.24242424242424243,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,165,1,74,6.784740631433297,11.465560081541119,-4.680819450107822,0.32432432432432434,0.5675675675675675,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,165,2,74,8.197795606490075,6.469451096975038,1.7283445095150385,0.5,0.4864864864864865,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,165,3,74,1.0379977740398467,8.685708029410673,-7.647710255370827,0.17567567567567569,0.7567567567567568,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,165,4,74,12.289117573264258,1.68893237730065,10.60018519596361,0.9459459459459459,0.04054054054054054,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,166,1,61,2.380207881366044,10.854228498471548,-8.474020617105504,0.3770491803278688,0.5409836065573771,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,166,2,61,7.220517531055393,4.387950392307844,2.8325671387475486,0.5901639344262295,0.4098360655737705,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,166,3,61,0.501617131355071,4.483728634863049,-3.9821115035079786,0.32786885245901637,0.6721311475409836,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,166,4,61,11.030481700294368,1.4069167184284213,9.623564981865947,0.8360655737704918,0.14754098360655737,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,172,1,8,0.21487326682633376,13.992763150956435,-13.7778898841301,0.125,0.875,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,172,2,8,16.966731768022445,0.12338302359572137,16.843348744426724,0.875,0.125,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,172,3,8,8.921762140509117,5.213385511109125,3.708376629399992,0.875,0.125,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,172,4,8,1.2746664548113213,8.048501944507917,-6.773835489696594,0.25,0.75,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,173,1,13,6.077074085000169,13.66602091745341,-7.588946832453241,0.23076923076923078,0.7692307692307693,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,173,2,13,10.239280957844231,9.230543714099703,1.0087372437445288,0.38461538461538464,0.6153846153846154,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,173,3,13,6.425663615923268,6.910015325778468,-0.48435170985519843,0.46153846153846156,0.5384615384615384,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,173,4,13,13.946600595913045,6.882039297349143,7.064561298563903,0.6153846153846154,0.38461538461538464,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,174,1,10,0.0107516120154116,12.22987069271529,-12.219119080699878,0.1,0.7,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,174,2,10,6.1043065082389365,3.3378678187733173,2.7664386894656188,0.5,0.5,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,174,3,10,3.9295172194418697,5.004061453091159,-1.0745442336492892,0.4,0.6,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,174,4,10,12.834979001034231,2.3077543761506822,10.52722462488355,0.6,0.4,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,180,1,12,0.16207563259053584,15.790198880202508,-15.628123247611972,0.08333333333333333,0.75,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,180,2,12,14.844160409069785,2.1193566382846662,12.724803770785117,0.8333333333333334,0.16666666666666666,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,180,3,12,7.229760341594177,4.15569897819185,3.074061363402327,0.75,0.25,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,180,4,12,3.5131880058266045,3.6839298924020754,-0.17074188657547085,0.5833333333333334,0.4166666666666667,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,181,1,21,2.4783977039833296,16.20711260310091,-13.728714899117579,0.14285714285714285,0.8571428571428571,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,181,2,21,16.061561001235503,4.305385626926372,11.756175374309134,0.7142857142857143,0.2857142857142857,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,181,3,21,4.006789394842501,5.079030500597714,-1.0722411057552133,0.38095238095238093,0.6190476190476191,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,181,4,21,8.748736014158233,5.70395538359456,3.044780630563672,0.42857142857142855,0.42857142857142855,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,182,1,9,0.0,19.05634755923439,-19.05634755923439,0.0,0.7777777777777778,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,182,2,9,10.81832882018301,2.709658920391791,8.10866989979122,0.6666666666666666,0.3333333333333333,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,182,3,9,4.059454862967586,7.381982119416413,-3.3225272564488266,0.3333333333333333,0.6666666666666666,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,182,4,9,16.22625616454872,1.9560512486567123,14.270204915892009,0.7777777777777778,0.2222222222222222,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,188,1,15,2.1831240980377515,14.012591937561865,-11.829467839524114,0.2,0.6666666666666666,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,188,2,15,28.752639959093525,1.84202539502818,26.910614564065344,0.8666666666666667,0.13333333333333333,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,188,3,15,4.911462851930353,10.230279975029193,-5.318817123098841,0.6,0.4,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,188,4,15,4.970109764733482,14.732439366175868,-9.762329601442385,0.3333333333333333,0.6,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,189,1,17,2.923563680384844,14.298643460168394,-11.375079779783551,0.23529411764705882,0.7058823529411765,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,189,2,17,12.440615308325288,11.099185914583947,1.3414293937413408,0.5882352941176471,0.4117647058823529,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,189,3,17,6.246325234025441,5.332976635541594,0.9133485984838474,0.5294117647058824,0.47058823529411764,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,189,4,17,13.175416180190227,4.05511439263186,9.120301787558368,0.7647058823529411,0.23529411764705882,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,190,1,8,0.0,21.32325995526452,-21.32325995526452,0.0,1.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,190,2,8,18.556973102633886,2.5288542910017173,16.02811881163217,0.625,0.375,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,190,3,8,0.44529317963553117,2.9453431320137,-2.500049952378169,0.375,0.625,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,190,4,8,10.492845630599202,2.697654534588666,7.7951910960105355,0.75,0.25,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,196,1,6,0.20338774327912335,12.68869635352929,-12.485308610250167,0.16666666666666666,0.6666666666666666,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
