candidate,path_id,checkpoint_relative_hour,failure_type,tail_group,current_inventory_kg,target_total_kg,arrival_stage,final_intensity,final_location,final_gap,optimistic_margin_kg
B0101,6266,-8,mixed,difficult4,416.802409557,546.93138762,5,5,4,42.1319777437,3.641021937
B0101,6663,-16,mixed,difficult4,302.134475204,543.056863022,5,5,2,88.1847364306,26.617612182
B0101,7669,-16,mixed,difficult4,302.134475204,546.93138762,5,5,4,41.0614092413,22.743087584
B0101,7669,-8,mixed,difficult4,416.802409557,546.93138762,5,5,4,41.0614092413,3.641021937
B0101,7786,-16,mixed,difficult4,302.134475204,552.327963649,5,5,3,67.7390173926,17.346511555
B0101,7862,-16,mixed,difficult4,182.014475204,423.861526765,5,4,4,72.9173932171,25.692948439
B0101,8332,-16,pure_quantity,extreme1,182.014475204,423.861526765,5,4,4,149.283117493,25.692948439
B0101,8384,-4,mixed,difficult4,324.402726707,386.76593055,4,4,3,31.5594161696,4.521796157
B0101,8440,-8,mixed,difficult4,302.134475204,423.861526765,4,4,4,42.2401159909,12.042948439
B0101,8440,-4,mixed,difficult4,360.901906248,423.861526765,4,4,4,42.2401159909,3.925379483
B0101,8716,-16,mixed,difficult4,302.134475204,546.93138762,5,5,4,42.5638992717,22.743087584
B0101,8716,-8,mixed,difficult4,416.802409557,546.93138762,5,5,4,42.5638992717,3.641021937
B0101,8747,-16,mixed,difficult4,182.014475204,423.861526765,5,4,4,63.1664616747,25.692948439
B0101,9334,-4,pure_quantity,difficult4,323.849042681,386.76593055,5,4,3,26.1817912012,3.968112131
B0101,9428,-16,pure_quantity,extreme1,302.134475204,552.327963649,5,5,3,99.9125481619,17.346511555
B0101,9638,-8,mixed,difficult4,254.111343625,386.76593055,5,4,3,29.8830375765,1.115413075
B0101,9825,-16,mixed,difficult4,302.134475204,543.056863022,5,5,2,54.7076288417,26.617612182
B0101,9825,-8,mixed,difficult4,416.802409557,543.056863022,5,5,2,54.7076288417,7.515546535
B0101,9955,-8,mixed,difficult4,196.400831545,316.940731494,6,4,5,66.3337975202,13.230100051
B0011,152,-16,mixed,difficult4,182.014475204,423.861526765,5,4,4,63.1664616747,19.452948439
B0011,467,-16,mixed,difficult4,182.014475204,423.861526765,5,4,4,62.9448956867,19.452948439
B0011,488,-16,mixed,difficult4,182.014475204,423.861526765,5,4,4,91.9948037838,19.452948439
B0011,518,-16,pure_quantity,extreme1,302.134475204,546.93138762,5,5,4,109.586929435,16.503087584
B0011,643,-16,mixed,difficult4,302.134475204,543.056863022,5,5,2,51.8374642806,20.377612182
B0011,783,-8,mixed,difficult4,335.220415487,455.499334558,6,5,5,32.7616416645,10.371080929
B0011,801,-16,pure_quantity,difficult4,182.014475204,423.861526765,5,4,4,91.5661112779,19.452948439
B0011,869,-8,mixed,difficult4,254.111343625,374.764778406,5,4,1,50.3514616849,9.996565219
B0011,869,-4,mixed,difficult4,314.171343625,374.764778406,5,4,1,50.3514616849,4.731565219
B0011,965,-4,mixed,difficult4,483.953035862,546.93138762,6,5,4,61.8597733859,2.346648242
B0011,1165,-16,pure_quantity,extreme1,182.014475204,423.861526765,5,4,4,188.294045631,19.452948439
B0011,1320,-16,pure_quantity,extreme1,182.014475204,423.861526765,5,4,4,191.219045631,19.452948439
B0011,1432,-8,mixed,difficult4,302.134475204,423.861526765,4,4,4,44.0169071218,8.922948439
B0011,1432,-4,mixed,difficult4,360.901906248,423.861526765,4,4,4,44.0169071218,2.365379483
B0011,1580,-4,mixed,difficult4,324.402726707,386.76593055,4,4,3,24.61068681,2.961796157
B0011,1666,-16,mixed,difficult4,302.134475204,543.056863022,5,5,2,57.1249121551,20.377612182
B0011,2000,-16,pure_quantity,extreme1,182.014475204,423.861526765,5,4,4,160.561358653,19.452948439
B0011,2052,-16,mixed,difficult4,302.134475204,546.93138762,5,5,4,66.8006773112,16.503087584
B0011,2103,-16,mixed,difficult4,302.134475204,543.056863022,5,5,2,58.1179800353,20.377612182
B0011,2435,-16,pure_quantity,difficult4,302.134475204,546.93138762,5,5,4,94.5159721332,16.503087584
B0011,2467,-16,mixed,difficult4,302.134475204,552.327963649,5,5,3,86.7099746942,11.106511555
B0011,2501,-16,mixed,difficult4,151.533409272,395.525364721,6,4,2,50.4349409882,17.308044551
B0011,3269,-8,mixed,difficult4,334.419629347,455.499334558,7,5,5,58.3914159486,9.570294789
B0011,3349,-16,pure_quantity,difficult4,302.134475204,552.327963649,5,5,3,51.7498731097,11.106511555
B0011,3381,-8,mixed,difficult4,251.186343625,374.764778406,5,4,1,64.9716701245,7.071565219
B0011,3951,-8,pure_quantity,difficult4,302.134475204,423.861526765,4,4,4,78.5279185717,8.922948439
B0011,3997,-8,mixed,difficult4,302.134475204,423.861526765,4,4,4,44.3673461149,8.922948439
B0011,3997,-4,mixed,difficult4,360.901906248,423.861526765,4,4,4,44.3673461149,2.365379483
B0011,4007,-16,pure_quantity,difficult4,182.014475204,423.861526765,5,4,4,91.5661112779,19.452948439
B0011,4711,-16,mixed,difficult4,302.134475204,552.327963649,5,5,3,29.631447778,11.106511555
B0011,4723,-16,pure_quantity,extreme1,182.014475204,423.861526765,5,4,4,168.070694858,19.452948439
B0011,5592,-16,pure_quantity,extreme1,163.233409272,423.861526765,6,4,4,135.272051561,0.671882507
B0011,5685,-16,pure_quantity,difficult4,182.014475204,423.861526765,5,4,4,91.5661112779,19.452948439
B0011,6098,-16,mixed,difficult4,302.134475204,543.056863022,5,5,2,30.665857873,20.377612182
B0011,6098,-8,mixed,difficult4,416.802409557,543.056863022,5,5,2,30.665857873,4.395546535
B0011,6266,-16,mixed,difficult4,302.134475204,546.93138762,5,5,4,42.1319777437,16.503087584
B0011,6266,-8,mixed,difficult4,416.802409557,546.93138762,5,5,4,42.1319777437,0.521021937
B0011,6663,-16,mixed,difficult4,302.134475204,543.056863022,5,5,2,88.1847364306,20.377612182
B0011,7669,-16,mixed,difficult4,302.134475204,546.93138762,5,5,4,41.0614092413,16.503087584
B0011,7669,-8,mixed,difficult4,416.802409557,546.93138762,5,5,4,41.0614092413,0.521021937
B0011,7786,-16,mixed,difficult4,302.134475204,552.327963649,5,5,3,67.7390173926,11.106511555
B0011,7862,-16,mixed,difficult4,182.014475204,423.861526765,5,4,4,72.9173932171,19.452948439
B0011,8332,-16,pure_quantity,extreme1,182.014475204,423.861526765,5,4,4,149.283117493,19.452948439
B0011,8384,-4,mixed,difficult4,324.402726707,386.76593055,4,4,3,31.5594161696,2.961796157
B0011,8440,-8,mixed,difficult4,302.134475204,423.861526765,4,4,4,42.2401159909,8.922948439
B0011,8440,-4,mixed,difficult4,360.901906248,423.861526765,4,4,4,42.2401159909,2.365379483
B0011,8716,-16,mixed,difficult4,302.134475204,546.93138762,5,5,4,42.5638992717,16.503087584
B0011,8716,-8,mixed,difficult4,416.802409557,546.93138762,5,5,4,42.5638992717,0.521021937
B0011,8747,-16,mixed,difficult4,182.014475204,423.861526765,5,4,4,63.1664616747,19.452948439
B0011,9334,-4,pure_quantity,difficult4,323.849042681,386.76593055,5,4,3,26.1817912012,2.408112131
B0011,9428,-16,pure_quantity,extreme1,302.134475204,552.327963649,5,5,3,99.9125481619,11.106511555
B0011,9825,-16,mixed,difficult4,302.134475204,543.056863022,5,5,2,54.7076288417,20.377612182
B0011,9825,-8,mixed,difficult4,416.802409557,543.056863022,5,5,2,54.7076288417,4.395546535
B0011,9955,-8,mixed,difficult4,196.400831545,316.940731494,6,4,5,66.3337975202,10.110100051
B1110,152,-16,mixed,difficult4,182.014475204,423.861526765,5,4,4,63.1664616747,46.752948439
B1110,201,-8,pure_quantity,difficult4,251.186343625,386.76593055,5,4,3,54.470515063,8.720413075
B1110,326,-16,pure_quantity,extreme1,145.293409272,423.861526765,6,4,4,107.394627906,10.031882507
B1110,459,-8,pure_quantity,difficult4,255.042954597,386.76593055,6,4,3,71.0959818836,12.577024047
B1110,467,-16,mixed,difficult4,182.014475204,423.861526765,5,4,4,62.9448956867,46.752948439
B1110,477,-4,pure_quantity,difficult4,114.364400036,180.836278269,7,3,4,38.1329427538,5.678121767
B1110,488,-16,mixed,difficult4,182.014475204,423.861526765,5,4,4,91.9948037838,46.752948439
B1110,518,-16,pure_quantity,extreme1,302.134475204,546.93138762,5,5,4,109.586929435,43.803087584
B1110,643,-16,mixed,difficult4,302.134475204,543.056863022,5,5,2,51.8374642806,47.677612182
B1110,668,-8,pure_quantity,difficult4,182.014475204,316.940731494,4,4,5,49.714476029,9.37374371
B1110,766,-8,pure_quantity,difficult4,251.186343625,386.76593055,5,4,3,29.7634886724,8.720413075
B1110,783,-8,mixed,difficult4,335.220415487,455.499334558,6,5,5,32.7616416645,24.021080929
B1110,783,-4,mixed,difficult4,389.698534679,455.499334558,6,5,5,32.7616416645,6.349200121
B1110,801,-16,pure_quantity,difficult4,182.014475204,423.861526765,5,4,4,91.5661112779,46.752948439
B1110,869,-8,mixed,difficult4,254.111343625,374.764778406,5,4,1,50.3514616849,23.646565219
B1110,869,-4,mixed,difficult4,314.171343625,374.764778406,5,4,1,50.3514616849,11.556565219
B1110,904,-16,pure_quantity,difficult4,251.186343625,528.704034541,6,5,1,76.2886190541,11.082309084
B1110,965,-4,mixed,difficult4,483.953035862,546.93138762,6,5,4,61.8597733859,9.171648242
B1110,1057,-8,mixed,difficult4,235.567481134,374.764778406,6,4,1,91.2841779,5.102702728
B1110,1165,-16,pure_quantity,extreme1,182.014475204,423.861526765,5,4,4,188.294045631,46.752948439
B1110,1320,-16,pure_quantity,extreme1,182.014475204,423.861526765,5,4,4,191.219045631,46.752948439
B1110,1432,-8,mixed,difficult4,302.134475204,423.861526765,4,4,4,44.0169071218,22.572948439
B1110,1432,-4,mixed,difficult4,360.901906248,423.861526765,4,4,4,44.0169071218,9.190379483
B1110,1580,-4,mixed,difficult4,324.402726707,386.76593055,4,4,3,24.61068681,9.786796157
B1110,1666,-16,mixed,difficult4,302.134475204,543.056863022,5,5,2,57.1249121551,47.677612182
B1110,2000,-16,pure_quantity,extreme1,182.014475204,423.861526765,5,4,4,160.561358653,46.752948439
B1110,2052,-16,mixed,difficult4,302.134475204,546.93138762,5,5,4,66.8006773112,43.803087584
B1110,2103,-16,mixed,difficult4,302.134475204,543.056863022,5,5,2,58.1179800353,47.677612182
B1110,2268,-16,pure_quantity,extreme1,160.308409272,423.861526765,6,4,4,168.727629244,25.046882507
B1110,2316,-16,pure_quantity,extreme1,151.533409272,423.861526765,6,4,4,130.592051561,16.271882507
B1110,2419,-8,mixed,difficult4,251.186343625,386.76593055,5,4,3,26.9928568362,8.720413075
B1110,2435,-16,pure_quantity,difficult4,302.134475204,546.93138762,5,5,4,94.5159721332,43.803087584
B1110,2467,-16,mixed,difficult4,302.134475204,552.327963649,5,5,3,86.7099746942,38.406511555
B1110,2501,-16,mixed,difficult4,151.533409272,395.525364721,6,4,2,50.4349409882,44.608044551
B1110,2829,-8,mixed,difficult4,236.655993705,374.764778406,6,4,1,71.5830186142,6.191215299
B1110,2916,-8,mixed,difficult4,254.111343625,395.525364721,5,4,2,30.764656428,2.885978904
B1110,3269,-8,mixed,difficult4,334.419629347,455.499334558,7,5,5,58.3914159486,23.220294789
B1110,3349,-16,pure_quantity,difficult4,302.134475204,552.327963649,5,5,3,51.7498731097,38.406511555
B1110,3381,-8,mixed,difficult4,251.186343625,374.764778406,5,4,1,64.9716701245,20.721565219
B1110,3381,-4,mixed,difficult4,305.071405215,374.764778406,5,4,1,64.9716701245,2.456626809
B1110,3724,-16,pure_quantity,extreme1,182.014475204,455.499334558,5,5,5,100.803445608,15.115140646
B1110,3909,-16,pure_quantity,extreme1,160.308409272,423.861526765,6,4,4,201.358259651,25.046882507
B1110,3911,-8,pure_quantity,difficult4,251.186343625,386.76593055,5,4,3,54.470515063,8.720413075
B1110,3951,-8,pure_quantity,difficult4,302.134475204,423.861526765,4,4,4,78.5279185717,22.572948439
B1110,3997,-8,mixed,difficult4,302.134475204,423.861526765,4,4,4,44.3673461149,22.572948439
B1110,3997,-4,mixed,difficult4,360.901906248,423.861526765,4,4,4,44.3673461149,9.190379483
B1110,4007,-16,pure_quantity,difficult4,182.014475204,423.861526765,5,4,4,91.5661112779,46.752948439
B1110,4329,-8,mixed,normal95,251.186343625,386.76593055,5,4,3,16.753594571,8.720413075
B1110,4674,-8,mixed,difficult4,254.111343625,395.525364721,5,4,2,65.5860216127,2.885978904
B1110,4689,-16,pure_quantity,difficult4,182.014475204,455.499334558,5,5,5,84.1929909333,15.115140646
B1110,4711,-16,mixed,difficult4,302.134475204,552.327963649,5,5,3,29.631447778,38.406511555
B1110,4711,-8,mixed,difficult4,416.802409557,552.327963649,5,5,3,29.631447778,8.774445908
B1110,4723,-16,pure_quantity,extreme1,182.014475204,423.861526765,5,4,4,168.070694858,46.752948439
B1110,5152,-16,mixed,difficult4,160.308409272,423.861526765,6,4,4,79.4180631879,25.046882507
B1110,5212,-16,mixed,difficult4,154.458409272,423.861526765,6,4,4,79.8866068466,19.196882507
B1110,5265,-16,pure_quantity,extreme1,160.308409272,423.861526765,6,4,4,168.727629244,25.046882507
B1110,5334,-8,mixed,difficult4,251.186343625,386.76593055,5,4,3,66.7690306901,8.720413075
B1110,5444,-8,pure_quantity,difficult4,251.186343625,386.76593055,5,4,3,54.470515063,8.720413075
B1110,5557,-8,mixed,difficult4,254.111343625,395.525364721,5,4,2,90.7771817152,2.885978904
B1110,5592,-16,pure_quantity,extreme1,163.233409272,423.861526765,6,4,4,135.272051561,27.971882507
B1110,5685,-16,pure_quantity,difficult4,182.014475204,423.861526765,5,4,4,91.5661112779,46.752948439
B1110,6098,-16,mixed,difficult4,302.134475204,543.056863022,5,5,2,30.665857873,47.677612182
B1110,6098,-8,mixed,difficult4,416.802409557,543.056863022,5,5,2,30.665857873,18.045546535
B1110,6098,-4,mixed,difficult4,476.862409557,543.056863022,5,5,2,30.665857873,5.955546535
B1110,6257,-8,pure_quantity,difficult4,251.186343625,386.76593055,5,4,3,54.470515063,8.720413075
B1110,6260,-16,pure_quantity,difficult4,182.014475204,455.499334558,5,5,5,84.1929909333,15.115140646
B1110,6266,-16,mixed,difficult4,302.134475204,546.93138762,5,5,4,42.1319777437,43.803087584
B1110,6266,-8,mixed,difficult4,416.802409557,546.93138762,5,5,4,42.1319777437,14.171021937
B1110,6266,-4,mixed,difficult4,476.862409557,546.93138762,5,5,4,42.1319777437,2.081021937
B1110,6526,-8,pure_quantity,difficult4,251.186343625,386.76593055,5,4,3,54.470515063,8.720413075
B1110,6663,-16,mixed,difficult4,302.134475204,543.056863022,5,5,2,88.1847364306,47.677612182
B1110,7392,-4,mixed,difficult4,471.976883932,543.056863022,7,5,2,54.8526825205,1.07002091
B1110,7669,-16,mixed,difficult4,302.134475204,546.93138762,5,5,4,41.0614092413,43.803087584
B1110,7669,-8,mixed,difficult4,416.802409557,546.93138762,5,5,4,41.0614092413,14.171021937
B1110,7669,-4,mixed,difficult4,476.862409557,546.93138762,5,5,4,41.0614092413,2.081021937
B1110,7786,-16,mixed,difficult4,302.134475204,552.327963649,5,5,3,67.7390173926,38.406511555
B1110,7862,-16,mixed,difficult4,182.014475204,423.861526765,5,4,4,72.9173932171,46.752948439
B1110,8061,-8,mixed,difficult4,284.455840093,423.861526765,7,4,4,81.212206725,4.894313328
B1110,8332,-16,pure_quantity,extreme1,182.014475204,423.861526765,5,4,4,149.283117493,46.752948439
B1110,8384,-4,mixed,difficult4,324.402726707,386.76593055,4,4,3,31.5594161696,9.786796157
B1110,8440,-8,mixed,difficult4,302.134475204,423.861526765,4,4,4,42.2401159909,22.572948439
B1110,8440,-4,mixed,difficult4,360.901906248,423.861526765,4,4,4,42.2401159909,9.190379483
B1110,8716,-16,mixed,difficult4,302.134475204,546.93138762,5,5,4,42.5638992717,43.803087584
B1110,8716,-8,mixed,difficult4,416.802409557,546.93138762,5,5,4,42.5638992717,14.171021937
B1110,8716,-4,mixed,difficult4,476.862409557,546.93138762,5,5,4,42.5638992717,2.081021937
B1110,8747,-16,mixed,difficult4,182.014475204,423.861526765,5,4,4,63.1664616747,46.752948439
B1110,8916,-16,mixed,difficult4,145.293409272,423.861526765,6,4,4,87.496595664,10.031882507
B1110,9063,-16,mixed,difficult4,154.458409272,423.861526765,6,4,4,85.7837225155,19.196882507
B1110,9276,-8,mixed,difficult4,257.252655161,395.525364721,6,4,2,51.7999497552,6.02729044
B1110,9334,-4,pure_quantity,difficult4,323.849042681,386.76593055,5,4,3,26.1817912012,9.233112131
B1110,9428,-16,pure_quantity,extreme1,302.134475204,552.327963649,5,5,3,99.9125481619,38.406511555
B1110,9638,-8,mixed,difficult4,254.111343625,386.76593055,5,4,3,29.8830375765,11.645413075
B1110,9657,-8,pure_quantity,difficult4,251.186343625,386.76593055,5,4,3,54.470515063,8.720413075
B1110,9825,-16,mixed,difficult4,302.134475204,543.056863022,5,5,2,54.7076288417,47.677612182
B1110,9825,-8,mixed,difficult4,416.802409557,543.056863022,5,5,2,54.7076288417,18.045546535
B1110,9955,-8,mixed,difficult4,196.400831545,316.940731494,6,4,5,66.3337975202,23.760100051
B1101,152,-16,mixed,difficult4,182.014475204,423.861526765,5,4,4,63.1664616747,49.092948439
B1101,201,-8,pure_quantity,difficult4,251.186343625,386.76593055,5,4,3,54.470515063,9.890413075
B1101,326,-16,pure_quantity,extreme1,145.293409272,423.861526765,6,4,4,107.394627906,12.371882507
B1101,459,-8,pure_quantity,difficult4,255.042954597,386.76593055,6,4,3,71.0959818836,13.747024047
B1101,467,-16,mixed,difficult4,182.014475204,423.861526765,5,4,4,62.9448956867,49.092948439
B1101,477,-4,pure_quantity,difficult4,114.364400036,180.836278269,7,3,4,38.1329427538,6.263121767
B1101,488,-16,mixed,difficult4,182.014475204,423.861526765,5,4,4,91.9948037838,49.092948439
B1101,518,-16,pure_quantity,extreme1,302.134475204,546.93138762,5,5,4,109.586929435,46.143087584
B1101,643,-16,mixed,difficult4,302.134475204,543.056863022,5,5,2,51.8374642806,50.017612182
B1101,668,-8,pure_quantity,difficult4,182.014475204,316.940731494,4,4,5,49.714476029,10.54374371
B1101,766,-8,pure_quantity,difficult4,251.186343625,386.76593055,5,4,3,29.7634886724,9.890413075
B1101,783,-8,mixed,difficult4,335.220415487,455.499334558,6,5,5,32.7616416645,25.191080929
B1101,783,-4,mixed,difficult4,389.698534679,455.499334558,6,5,5,32.7616416645,6.934200121
B1101,801,-16,pure_quantity,difficult4,182.014475204,423.861526765,5,4,4,91.5661112779,49.092948439
B1101,869,-8,mixed,difficult4,254.111343625,374.764778406,5,4,1,50.3514616849,24.816565219
B1101,869,-4,mixed,difficult4,314.171343625,374.764778406,5,4,1,50.3514616849,12.141565219
B1101,904,-16,pure_quantity,difficult4,251.186343625,528.704034541,6,5,1,76.2886190541,13.422309084
B1101,965,-4,mixed,difficult4,483.953035862,546.93138762,6,5,4,61.8597733859,9.756648242
B1101,1057,-8,mixed,difficult4,235.567481134,374.764778406,6,4,1,91.2841779,6.272702728
B1101,1165,-16,pure_quantity,extreme1,182.014475204,423.861526765,5,4,4,188.294045631,49.092948439
B1101,1320,-16,pure_quantity,extreme1,182.014475204,423.861526765,5,4,4,191.219045631,49.092948439
B1101,1432,-8,mixed,difficult4,302.134475204,423.861526765,4,4,4,44.0169071218,23.742948439
B1101,1432,-4,mixed,difficult4,360.901906248,423.861526765,4,4,4,44.0169071218,9.775379483
B1101,1580,-4,mixed,difficult4,324.402726707,386.76593055,4,4,3,24.61068681,10.371796157
B1101,1666,-16,mixed,difficult4,302.134475204,543.056863022,5,5,2,57.1249121551,50.017612182
B1101,2000,-16,pure_quantity,extreme1,182.014475204,423.861526765,5,4,4,160.561358653,49.092948439
B1101,2052,-16,mixed,difficult4,302.134475204,546.93138762,5,5,4,66.8006773112,46.143087584
B1101,2103,-16,mixed,difficult4,302.134475204,543.056863022,5,5,2,58.1179800353,50.017612182
B1101,2268,-16,pure_quantity,extreme1,160.308409272,423.861526765,6,4,4,168.727629244,27.386882507
B1101,2316,-16,pure_quantity,extreme1,151.533409272,423.861526765,6,4,4,130.592051561,18.611882507
B1101,2414,-8,mixed,difficult4,251.186343625,395.525364721,5,4,2,63.6072864801,1.130978904
B1101,2419,-8,mixed,difficult4,251.186343625,386.76593055,5,4,3,26.9928568362,9.890413075
B1101,2435,-16,pure_quantity,difficult4,302.134475204,546.93138762,5,5,4,94.5159721332,46.143087584
B1101,2467,-16,mixed,difficult4,302.134475204,552.327963649,5,5,3,86.7099746942,40.746511555
B1101,2501,-16,mixed,difficult4,151.533409272,395.525364721,6,4,2,50.4349409882,46.948044551
B1101,2676,-8,mixed,difficult4,251.186343625,395.525364721,5,4,2,54.0264134168,1.130978904
B1101,2829,-8,mixed,difficult4,236.655993705,374.764778406,6,4,1,71.5830186142,7.361215299
B1101,2916,-8,mixed,difficult4,254.111343625,395.525364721,5,4,2,30.764656428,4.055978904
B1101,3269,-8,mixed,difficult4,334.419629347,455.499334558,7,5,5,58.3914159486,24.390294789
B1101,3349,-16,pure_quantity,difficult4,302.134475204,552.327963649,5,5,3,51.7498731097,40.746511555
B1101,3381,-8,mixed,difficult4,251.186343625,374.764778406,5,4,1,64.9716701245,21.891565219
B1101,3381,-4,mixed,difficult4,305.071405215,374.764778406,5,4,1,64.9716701245,3.041626809
B1101,3724,-16,pure_quantity,extreme1,182.014475204,455.499334558,5,5,5,100.803445608,17.455140646
B1101,3909,-16,pure_quantity,extreme1,160.308409272,423.861526765,6,4,4,201.358259651,27.386882507
B1101,3911,-8,pure_quantity,difficult4,251.186343625,386.76593055,5,4,3,54.470515063,9.890413075
B1101,3951,-8,pure_quantity,difficult4,302.134475204,423.861526765,4,4,4,78.5279185717,23.742948439
B1101,3997,-8,mixed,difficult4,302.134475204,423.861526765,4,4,4,44.3673461149,23.742948439
B1101,3997,-4,mixed,difficult4,360.901906248,423.861526765,4,4,4,44.3673461149,9.775379483
B1101,4007,-16,pure_quantity,difficult4,182.014475204,423.861526765,5,4,4,91.5661112779,49.092948439
B1101,4075,-8,pure_quantity,difficult4,242.423646856,386.76593055,6,4,3,24.2222836946,1.127716306
B1101,4329,-8,mixed,normal95,251.186343625,386.76593055,5,4,3,16.753594571,9.890413075
B1101,4448,-8,mixed,difficult4,251.186343625,395.525364721,5,4,2,30.0959295663,1.130978904
B1101,4674,-8,mixed,difficult4,254.111343625,395.525364721,5,4,2,65.5860216127,4.055978904
B1101,4689,-16,pure_quantity,difficult4,182.014475204,455.499334558,5,5,5,84.1929909333,17.455140646
B1101,4711,-16,mixed,difficult4,302.134475204,552.327963649,5,5,3,29.631447778,40.746511555
B1101,4711,-8,mixed,difficult4,416.802409557,552.327963649,5,5,3,29.631447778,9.944445908
B1101,4723,-16,pure_quantity,extreme1,182.014475204,423.861526765,5,4,4,168.070694858,49.092948439
B1101,5152,-16,mixed,difficult4,160.308409272,423.861526765,6,4,4,79.4180631879,27.386882507
B1101,5212,-16,mixed,difficult4,154.458409272,423.861526765,6,4,4,79.8866068466,21.536882507
B1101,5265,-16,pure_quantity,extreme1,160.308409272,423.861526765,6,4,4,168.727629244,27.386882507
B1101,5334,-8,mixed,difficult4,251.186343625,386.76593055,5,4,3,66.7690306901,9.890413075
B1101,5444,-8,pure_quantity,difficult4,251.186343625,386.76593055,5,4,3,54.470515063,9.890413075
B1101,5557,-8,mixed,difficult4,254.111343625,395.525364721,5,4,2,90.7771817152,4.055978904
B1101,5592,-16,pure_quantity,extreme1,163.233409272,423.861526765,6,4,4,135.272051561,30.311882507
B1101,5685,-16,pure_quantity,difficult4,182.014475204,423.861526765,5,4,4,91.5661112779,49.092948439
B1101,6098,-16,mixed,difficult4,302.134475204,543.056863022,5,5,2,30.665857873,50.017612182
B1101,6098,-8,mixed,difficult4,416.802409557,543.056863022,5,5,2,30.665857873,19.215546535
B1101,6098,-4,mixed,difficult4,476.862409557,543.056863022,5,5,2,30.665857873,6.540546535
B1101,6257,-8,pure_quantity,difficult4,251.186343625,386.76593055,5,4,3,54.470515063,9.890413075
B1101,6260,-16,pure_quantity,difficult4,182.014475204,455.499334558,5,5,5,84.1929909333,17.455140646
B1101,6266,-16,mixed,difficult4,302.134475204,546.93138762,5,5,4,42.1319777437,46.143087584
B1101,6266,-8,mixed,difficult4,416.802409557,546.93138762,5,5,4,42.1319777437,15.341021937
B1101,6266,-4,mixed,difficult4,476.862409557,546.93138762,5,5,4,42.1319777437,2.666021937
B1101,6526,-8,pure_quantity,difficult4,251.186343625,386.76593055,5,4,3,54.470515063,9.890413075
B1101,6663,-16,mixed,difficult4,302.134475204,543.056863022,5,5,2,88.1847364306,50.017612182
B1101,7392,-4,mixed,difficult4,471.976883932,543.056863022,7,5,2,54.8526825205,1.65502091
B1101,7541,-8,mixed,difficult4,251.186343625,395.525364721,5,4,2,36.8697771009,1.130978904
B1101,7623,-8,mixed,difficult4,251.186343625,395.525364721,5,4,2,63.5337730577,1.130978904
B1101,7669,-16,mixed,difficult4,302.134475204,546.93138762,5,5,4,41.0614092413,46.143087584
B1101,7669,-8,mixed,difficult4,416.802409557,546.93138762,5,5,4,41.0614092413,15.341021937
B1101,7669,-4,mixed,difficult4,476.862409557,546.93138762,5,5,4,41.0614092413,2.666021937
B1101,7786,-16,mixed,difficult4,302.134475204,552.327963649,5,5,3,67.7390173926,40.746511555
B1101,7862,-16,mixed,difficult4,182.014475204,423.861526765,5,4,4,72.9173932171,49.092948439
B1101,8061,-8,mixed,difficult4,284.455840093,423.861526765,7,4,4,81.212206725,6.064313328
B1101,8138,-8,mixed,difficult4,251.186343625,395.525364721,5,4,2,76.2757157849,1.130978904
B1101,8332,-16,pure_quantity,extreme1,182.014475204,423.861526765,5,4,4,149.283117493,49.092948439
B1101,8384,-4,mixed,difficult4,324.402726707,386.76593055,4,4,3,31.5594161696,10.371796157
B1101,8440,-8,mixed,difficult4,302.134475204,423.861526765,4,4,4,42.2401159909,23.742948439
B1101,8440,-4,mixed,difficult4,360.901906248,423.861526765,4,4,4,42.2401159909,9.775379483
B1101,8716,-16,mixed,difficult4,302.134475204,546.93138762,5,5,4,42.5638992717,46.143087584
B1101,8716,-8,mixed,difficult4,416.802409557,546.93138762,5,5,4,42.5638992717,15.341021937
B1101,8716,-4,mixed,difficult4,476.862409557,546.93138762,5,5,4,42.5638992717,2.666021937
B1101,8747,-16,mixed,difficult4,182.014475204,423.861526765,5,4,4,63.1664616747,49.092948439
B1101,8916,-16,mixed,difficult4,145.293409272,423.861526765,6,4,4,87.496595664,12.371882507
B1101,9063,-16,mixed,difficult4,154.458409272,423.861526765,6,4,4,85.7837225155,21.536882507
B1101,9276,-8,mixed,difficult4,257.252655161,395.525364721,6,4,2,51.7999497552,7.19729044
B1101,9334,-4,pure_quantity,difficult4,323.849042681,386.76593055,5,4,3,26.1817912012,9.818112131
B1101,9428,-16,pure_quantity,extreme1,302.134475204,552.327963649,5,5,3,99.9125481619,40.746511555
B1101,9638,-8,mixed,difficult4,254.111343625,386.76593055,5,4,3,29.8830375765,12.815413075
B1101,9638,-4,mixed,difficult4,314.171343625,386.76593055,5,4,3,29.8830375765,0.140413075
B1101,9657,-8,pure_quantity,difficult4,251.186343625,386.76593055,5,4,3,54.470515063,9.890413075
B1101,9825,-16,mixed,difficult4,302.134475204,543.056863022,5,5,2,54.7076288417,50.017612182
B1101,9825,-8,mixed,difficult4,416.802409557,543.056863022,5,5,2,54.7076288417,19.215546535
B1101,9825,-4,mixed,difficult4,470.687471146,543.056863022,5,5,2,54.7076288417,0.365608124
B1101,9955,-8,mixed,difficult4,196.400831545,316.940731494,6,4,5,66.3337975202,24.930100051
B1011,152,-16,mixed,difficult4,182.014475204,423.861526765,5,4,4,63.1664616747,42.852948439
