scheme,method,stage,origin_site,destination_site,active_stage_observations,total_flow_kg,mean_flow_kg_per_active_stage_observation,mean_flow_kg_per_all_oos_path,nonzero_active_stage_share,transport_cost_yuan,weighted_unit_cost_yuan_per_kg,c_d
H02,chi2_eta003,6,3,4,455,108.76349084034419,0.2390406392095477,0.010876349084034419,0.08791208791208792,803.6863063933604,7.389302239049181,0.2
H02,chi2_eta003,6,4,1,455,306.0666159906666,0.6726738812981684,0.03060666159906666,0.14945054945054945,2168.5699522048044,7.085287446935847,0.2
H02,chi2_eta003,6,4,2,455,91.27656444672107,0.20060783394883752,0.009127656444672106,0.10329670329670329,522.9195777471809,5.728957711290873,0.2
H02,chi2_eta003,6,4,3,455,30.003036064870408,0.06594073860411079,0.003000303606487041,0.015384615384615385,280.99603137676615,9.365586561613856,0.2
H01,saa,1,1,2,10000,0.0,0.0,0.0,0.0,0.0,,0.1
H01,saa,1,1,3,10000,0.0,0.0,0.0,0.0,0.0,,0.1
H01,saa,1,1,4,10000,0.0,0.0,0.0,0.0,0.0,,0.1
H01,saa,1,2,1,10000,0.0,0.0,0.0,0.0,0.0,,0.1
H01,saa,1,2,3,10000,0.0,0.0,0.0,0.0,0.0,,0.1
H01,saa,1,2,4,10000,0.0,0.0,0.0,0.0,0.0,,0.1
H01,saa,1,3,1,10000,0.0,0.0,0.0,0.0,0.0,,0.1
H01,saa,1,3,2,10000,0.0,0.0,0.0,0.0,0.0,,0.1
H01,saa,1,3,4,10000,0.0,0.0,0.0,0.0,0.0,,0.1
H01,saa,1,4,1,10000,0.0,0.0,0.0,0.0,0.0,,0.1
H01,saa,1,4,2,10000,0.0,0.0,0.0,0.0,0.0,,0.1
H01,saa,1,4,3,10000,0.0,0.0,0.0,0.0,0.0,,0.1
H01,saa,2,1,2,8901,0.0,0.0,0.0,0.0,0.0,,0.1
H01,saa,2,1,3,8901,0.0,0.0,0.0,0.0,0.0,,0.1
H01,saa,2,1,4,8901,0.0,0.0,0.0,0.0,0.0,,0.1
H01,saa,2,2,1,8901,11778.751113131128,1.3233064951276348,1.1778751113131127,0.09639366363329963,37702.78343963244,3.2009151969940866,0.1
H01,saa,2,2,3,8901,0.0,0.0,0.0,0.0,0.0,,0.1
H01,saa,2,2,4,8901,24389.067651462,2.7400368106349897,2.4389067651462,0.15279182114369172,63173.16423396399,2.590224650517835,0.1
H01,saa,2,3,1,8901,43523.98337466913,4.889785796502521,4.352398337466913,0.141781822267161,139985.6761483502,3.2162882460299254,0.1
H01,saa,2,3,2,8901,0.0,0.0,0.0,0.0,0.0,,0.1
H01,saa,2,3,4,8901,1993.5789155509792,0.22397246551522063,0.19935789155509792,0.00853836647567689,6361.978092601299,3.191234639860241,0.1
H01,saa,2,4,1,8901,0.0,0.0,0.0,0.0,0.0,,0.1
H01,saa,2,4,2,8901,0.0,0.0,0.0,0.0,0.0,,0.1
H01,saa,2,4,3,8901,0.0,0.0,0.0,0.0,0.0,,0.1
H01,saa,3,1,2,7930,63.81983733954507,0.00804789878178374,0.0063819837339545065,0.00201765447667087,229.48781298702264,3.5958696003260373,0.1
H01,saa,3,1,3,7930,0.0,0.0,0.0,0.0,0.0,,0.1
H01,saa,3,1,4,7930,398.01370463450525,0.05019088330826043,0.039801370463450524,0.00819672131147541,1406.9146439705378,3.534839699207099,0.1
H01,saa,3,2,1,7930,28905.630686203403,3.6450984471883263,2.8905630686203403,0.4501891551071879,97602.71083131486,3.376598555862005,0.1
H01,saa,3,2,3,7930,1633.3217732853009,0.20596743673206816,0.1633321773285301,0.020050441361916773,1666.5051594185875,1.0203165026487957,0.1
H01,saa,3,2,4,7930,36394.30549419539,4.589445837855652,3.6394305494195387,0.43934426229508194,100233.62644395171,2.7541019146508567,0.1
H01,saa,3,3,1,7930,114016.72823465081,14.377897633625762,11.40167282346508,0.5471626733921816,379053.0732897423,3.3245391194670706,0.1
H01,saa,3,3,2,7930,2892.2313523489925,0.36472022097717427,0.28922313523489923,0.033543505674653216,3038.454390461513,1.0505571720580935,0.1
H01,saa,3,3,4,7930,14268.18899790814,1.799267212850979,1.426818899790814,0.11815889029003783,45990.74773368289,3.2233065976646085,0.1
H01,saa,3,4,1,7930,3969.8405044981896,0.5006104040981356,0.39698405044981894,0.09886506935687264,11831.014959714026,2.9802242549312528,0.1
H01,saa,3,4,2,7930,833.569647912437,0.10511597073296812,0.0833569647912437,0.006557377049180328,2419.2380303646046,2.9022626200741124,0.1
H01,saa,3,4,3,7930,37.52654169832556,0.004732224678225165,0.003752654169832556,0.0008827238335435057,119.09387361785838,3.173590430347925,0.1
H01,saa,4,1,2,5865,1337.4307885680296,0.22803594007980044,0.13374307885680295,0.028815004262574596,5462.7431629302755,4.084505313937902,0.1
H01,saa,4,1,3,5865,330.4100337951976,0.05633589664027242,0.03304100337951976,0.014151747655583974,1328.5393889178877,4.020880884450905,0.1
H01,saa,4,1,4,5865,4816.418761671001,0.8212137701058821,0.48164187616710014,0.09053708439897698,17253.141223564195,3.5821514027942234,0.1
H01,saa,4,2,1,5865,6161.523195875511,1.0505580896633449,0.6161523195875511,0.13418584825234442,21552.904551580767,3.497983187989645,0.1
H01,saa,4,2,3,5865,3852.4714621501325,0.6568578793094862,0.38524714621501327,0.08286445012787724,4128.772534678124,1.0717204722325921,0.1
H01,saa,4,2,4,5865,50332.10527822228,8.581774130984178,5.033210527822228,0.6644501278772379,137221.0569502341,2.7263126823667156,0.1
H01,saa,4,3,1,5865,55291.123258946536,9.427301493426517,5.529112325894654,0.41790281329923273,185585.06507091108,3.3565074126230914,0.1
H01,saa,4,3,2,5865,7759.32565948862,1.322988177235915,0.775932565948862,0.1352088661551577,8654.096437352742,1.1153155334793736,0.1
H01,saa,4,3,4,5865,9641.479860862682,1.643901084546076,0.9641479860862683,0.2966751918158568,31906.455509465308,3.3092902718162645,0.1
H01,saa,4,4,1,5865,2174.2687122583566,0.3707193030278535,0.21742687122583565,0.0649616368286445,7515.778293807371,3.4566924738575326,0.1
H01,saa,4,4,2,5865,1267.3325907321405,0.21608398818962318,0.12673325907321406,0.025745950554134697,4254.347924757811,3.3569308923871874,0.1
H01,saa,4,4,3,5865,549.4248082704343,0.09367856918506974,0.05494248082704343,0.0216538789428815,2253.136036991866,4.10089971016169,0.1
H01,saa,5,1,2,2577,489.6027880805419,0.18998944046586794,0.048960278808054196,0.06480403570042685,1949.182954337734,3.981151663738247,0.1
H01,saa,5,1,3,2577,179.04187291830635,0.06947686182316892,0.017904187291830635,0.048894062863795114,764.3230592499976,4.268962599596715,0.1
H01,saa,5,1,4,2577,4660.907757274119,1.8086564832262786,0.46609077572741187,0.1963523476911137,16675.031516050745,3.5776360280948696,0.1
H01,saa,5,2,1,2577,1248.6033819007914,0.4845181924333698,0.12486033819007915,0.17462165308498254,4496.491296610684,3.6012166567781696,0.1
H01,saa,5,2,3,2577,1128.8920364991457,0.4380644301510075,0.11288920364991456,0.1850989522700815,1246.1549897033456,1.10387437364502,0.1
H01,saa,5,2,4,2577,3223.5885534440085,1.2509074712627108,0.32235885534440084,0.3538998835855646,9271.908451453932,2.8762691943263157,0.1
H01,saa,5,3,1,2577,2270.339428106157,0.8810009422220247,0.2270339428106157,0.34187039192859914,7929.087406983131,3.492467826098284,0.1
H01,saa,5,3,2,2577,2858.5618239143705,1.1092595358612245,0.28585618239143706,0.29025999223903765,3230.412777106543,1.1300832292942955,0.1
H01,saa,5,3,4,2577,2861.047079273553,1.1102239345260203,0.2861047079273553,0.2991850989522701,10397.361358346578,3.63411054423703,0.1
H01,saa,5,4,1,2577,2693.851199848662,1.045343888183417,0.2693851199848662,0.2479627473806752,8841.932938715927,3.282264788497842,0.1
H01,saa,5,4,2,2577,1133.1086123335112,0.43970066446779665,0.11331086123335113,0.15715948777648428,3508.3316142207545,3.096200643110227,0.1
H01,saa,5,4,3,2577,361.50102547110157,0.14027979257706696,0.03615010254711016,0.07644547923942568,1481.0165295734982,4.096852913884447,0.1
H01,saa,6,1,2,455,41.48566044528944,0.09117727570393282,0.004148566044528944,0.04395604395604396,172.74205660571866,4.163897952969264,0.1
H01,saa,6,1,3,455,45.29971248714698,0.0995598076640593,0.004529971248714698,0.017582417582417582,184.18687669110318,4.065961273890272,0.1
H01,saa,6,1,4,455,323.34210379560443,0.7106419863639658,0.03233421037956044,0.09230769230769231,1158.2431858880202,3.5820982553518155,0.1
H01,saa,6,2,1,455,939.5431168300767,2.064929927099069,0.09395431168300766,0.17802197802197803,3414.9031697773344,3.634642315617054,0.1
H01,saa,6,2,3,455,278.81606054519295,0.6127825506487758,0.027881606054519295,0.1912087912087912,364.4543005934082,1.3071495949005214,0.1
H01,saa,6,2,4,455,242.8593092286965,0.5337567235795528,0.02428593092286965,0.08791208791208792,740.2178855142749,3.0479288105741267,0.1
H01,saa,6,3,1,455,105.55624445372483,0.23199174605214246,0.010555624445372483,0.07252747252747253,382.4739571033073,3.6234138404855947,0.1
H01,saa,6,3,2,455,356.1651619144309,0.7827805756361119,0.03561651619144309,0.14285714285714285,434.26073528587204,1.2192678614372838,0.1
H01,saa,6,3,4,455,34.90838573033792,0.07672172687986356,0.003490838573033792,0.035164835164835165,132.78871641237197,3.803920279732928,0.1
H01,saa,6,4,1,455,1214.0976438586474,2.6683464700190065,0.12140976438586475,0.32967032967032966,3914.7622135099,3.2244212261774887,0.1
H01,saa,6,4,2,455,1289.7878694660483,2.834698614211096,0.12897878694660483,0.4043956043956044,3662.2144702846044,2.839392862177176,0.1
H01,saa,6,4,3,455,65.07167023624379,0.14301465985987646,0.006507167023624379,0.046153846153846156,286.4086589923728,4.401433956629074,0.1
H01,chi2_eta003,1,1,2,10000,0.0,0.0,0.0,0.0,0.0,,0.1
H01,chi2_eta003,1,1,3,10000,0.0,0.0,0.0,0.0,0.0,,0.1
H01,chi2_eta003,1,1,4,10000,0.0,0.0,0.0,0.0,0.0,,0.1
H01,chi2_eta003,1,2,1,10000,0.0,0.0,0.0,0.0,0.0,,0.1
H01,chi2_eta003,1,2,3,10000,0.0,0.0,0.0,0.0,0.0,,0.1
H01,chi2_eta003,1,2,4,10000,0.0,0.0,0.0,0.0,0.0,,0.1
H01,chi2_eta003,1,3,1,10000,0.0,0.0,0.0,0.0,0.0,,0.1
H01,chi2_eta003,1,3,2,10000,0.0,0.0,0.0,0.0,0.0,,0.1
H01,chi2_eta003,1,3,4,10000,0.0,0.0,0.0,0.0,0.0,,0.1
H01,chi2_eta003,1,4,1,10000,0.0,0.0,0.0,0.0,0.0,,0.1
H01,chi2_eta003,1,4,2,10000,0.0,0.0,0.0,0.0,0.0,,0.1
H01,chi2_eta003,1,4,3,10000,0.0,0.0,0.0,0.0,0.0,,0.1
H01,chi2_eta003,2,1,2,8901,0.0,0.0,0.0,0.0,0.0,,0.1
H01,chi2_eta003,2,1,3,8901,0.0,0.0,0.0,0.0,0.0,,0.1
H01,chi2_eta003,2,1,4,8901,0.0,0.0,0.0,0.0,0.0,,0.1
H01,chi2_eta003,2,2,1,8901,15227.609231822513,1.710775107496053,1.5227609231822512,0.10414560161779575,49124.73140060794,3.2260304721996373,0.1
H01,chi2_eta003,2,2,3,8901,0.0,0.0,0.0,0.0,0.0,,0.1
H01,chi2_eta003,2,2,4,8901,17640.476045861542,1.98185328006531,1.7640476045861542,0.14784855634198404,45918.52167546473,2.6030205509242608,0.1
H01,chi2_eta003,2,3,1,8901,45790.63905751851,5.144437597743888,4.579063905751851,0.1562745758903494,146489.779686399,3.199120665304329,0.1
H01,chi2_eta003,2,3,2,8901,0.0,0.0,0.0,0.0,0.0,,0.1
H01,chi2_eta003,2,3,4,8901,26.08012735410054,0.002930022172126789,0.002608012735410054,0.0015728569823615325,90.78374609766362,3.4809548613415737,0.1
H01,chi2_eta003,2,4,1,8901,18.0432508008045,0.0020271037861818338,0.0018043250800804502,0.0003370407819346141,57.3315848664591,3.1774531928527447,0.1
H01,chi2_eta003,2,4,2,8901,0.0,0.0,0.0,0.0,0.0,,0.1
H01,chi2_eta003,2,4,3,8901,0.0,0.0,0.0,0.0,0.0,,0.1
H01,chi2_eta003,3,1,2,7930,342.26415412709855,0.04316067517365682,0.034226415412709855,0.005422446406052964,1285.1609112488286,3.754880246009019,0.1
H01,chi2_eta003,3,1,3,7930,267.66680569304145,0.03375369554767232,0.026766680569304147,0.004539722572509458,1057.2178335665164,3.949753242017342,0.1
H01,chi2_eta003,3,1,4,7930,1688.8969371047488,0.21297565411156982,0.16888969371047488,0.03858764186633039,5255.677963724139,3.1118997543650417,0.1
H01,chi2_eta003,3,2,1,7930,34636.456534292476,4.3677750989019435,3.4636456534292477,0.4258511979823455,116891.9446220774,3.3748239952417283,0.1
H01,chi2_eta003,3,2,3,7930,3485.0091695288897,0.43947152200868717,0.348500916952889,0.034930643127364436,3406.5591817346867,0.9774893023294948,0.1
H01,chi2_eta003,3,2,4,7930,44341.36561518659,5.591597177198855,4.434136561518659,0.48398486759142495,121678.37390256158,2.744127796120191,0.1
H01,chi2_eta003,3,3,1,7930,137813.5855761696,17.3787623677392,13.78135855761696,0.5757881462799496,458889.67481136986,3.329785469936427,0.1
H01,chi2_eta003,3,3,2,7930,2391.128955495715,0.30152950258457967,0.23911289554957152,0.021311475409836064,2388.930933211327,0.9990807596222127,0.1
H01,chi2_eta003,3,3,4,7930,4145.458742362642,0.5227564618363985,0.41454587423626416,0.04627994955863808,14329.790685431846,3.4567442534151955,0.1
H01,chi2_eta003,3,4,1,7930,1180.172667725234,0.14882379164252624,0.1180172667725234,0.023455233291298866,3738.6061946777427,3.167846787948286,0.1
H01,chi2_eta003,3,4,2,7930,85.43497504749138,0.010773641241802192,0.008543497504749137,0.0017654476670870113,282.9396295997086,3.3117541082259208,0.1
H01,chi2_eta003,3,4,3,7930,3.269476047819764,0.0004122920615157332,0.0003269476047819764,0.0006305170239596469,13.264981504614088,4.057219355823017,0.1
H01,chi2_eta003,4,1,2,5865,3315.2766060854533,0.5652645534672548,0.3315276606085453,0.09241261722080137,12678.207262404088,3.824177819471302,0.1
H01,chi2_eta003,4,1,3,5865,871.7571851820725,0.14863720122456486,0.08717571851820725,0.04194373401534527,3612.576635310051,4.144017045934115,0.1
H01,chi2_eta003,4,1,4,5865,12880.926216005022,2.1962363539650527,1.2880926216005022,0.21176470588235294,43063.46326157505,3.3431961754479365,0.1
H01,chi2_eta003,4,2,1,5865,6492.059183301133,1.106915461773424,0.6492059183301133,0.13367433930093778,22634.90951916317,3.4865531690445244,0.1
H01,chi2_eta003,4,2,3,5865,2338.18794198457,0.39866802079873326,0.233818794198457,0.056265984654731455,2746.125629262438,1.174467449751548,0.1
H01,chi2_eta003,4,2,4,5865,32589.570560616703,5.556619021417968,3.2589570560616705,0.6161977834612106,89570.56101586728,2.7484425070672764,0.1
H01,chi2_eta003,4,3,1,5865,53022.82383794942,9.040549673989712,5.302282383794942,0.4514919011082694,178472.32626286088,3.3659528735835624,0.1
H01,chi2_eta003,4,3,2,5865,6169.080006744147,1.051846548464475,0.6169080006744146,0.12651321398124468,6652.9066179567535,1.0784276765228655,0.1
H01,chi2_eta003,4,3,4,5865,10931.038983728098,1.8637747627839967,1.0931038983728099,0.3195225916453538,35190.66930214515,3.219334351888219,0.1
H01,chi2_eta003,4,4,1,5865,3331.9025857824936,0.5680993326142364,0.33319025857824935,0.0782608695652174,10999.061945225454,3.301135511031856,0.1
H01,chi2_eta003,4,4,2,5865,336.01776577922317,0.05729203167591194,0.033601776577922314,0.01687979539641944,1058.682706849883,3.1506747995743747,0.1
H01,chi2_eta003,4,4,3,5865,304.84097269376275,0.051976295429456566,0.030484097269376276,0.008695652173913044,1149.8733219538221,3.7720432125407313,0.1
H01,chi2_eta003,5,1,2,2577,2454.166079822592,0.9523345284526932,0.2454166079822592,0.1854870003880481,9372.494940319131,3.8190141316746806,0.1
H01,chi2_eta003,5,1,3,2577,1029.6095155544315,0.3995380347514285,0.10296095155544314,0.1478463329452852,4023.739537862519,3.908024816277836,0.1
H01,chi2_eta003,5,1,4,2577,8240.353442059912,3.197653644571173,0.8240353442059911,0.35584012417539773,27833.921818839503,3.3777582496366345,0.1
H01,chi2_eta003,5,2,1,2577,2374.11211904011,0.9212697396352773,0.237411211904011,0.26620100892510673,8363.645190710493,3.5228518163211446,0.1
H01,chi2_eta003,5,2,3,2577,1399.6971266282515,0.5431498357113896,0.13996971266282515,0.3461389212262321,1517.1044489004921,1.0838805196057413,0.1
H01,chi2_eta003,5,2,4,2577,2082.5823017077973,0.8081421426883179,0.20825823017077974,0.2673651532790066,5996.680819926632,2.8794448195440454,0.1
H01,chi2_eta003,5,3,1,2577,3312.710659635034,1.2854911368393613,0.3312710659635034,0.23050058207217694,11791.090315142272,3.559348076732217,0.1
H01,chi2_eta003,5,3,2,2577,2559.4171585852678,0.9931770114805103,0.25594171585852676,0.2549476135040745,2735.9862437261936,1.068988005549875,0.1
H01,chi2_eta003,5,3,4,2577,898.7011306904175,0.3487392823788971,0.08987011306904175,0.13193636010865348,3183.4754308417732,3.5423071387437806,0.1
H01,chi2_eta003,5,4,1,2577,3860.63715422529,1.4981129818491623,0.386063715422529,0.20294916569654636,12534.598447220482,3.246769366424902,0.1
H01,chi2_eta003,5,4,2,2577,410.02829947140947,0.15911070992293727,0.04100282994714095,0.037252619324796274,1458.1601114213524,3.556242613744341,0.1
H01,chi2_eta003,5,4,3,2577,82.31611292412117,0.03194261269853364,0.008231611292412117,0.015521924718665115,337.6982354303433,4.102456049420517,0.1
H01,chi2_eta003,6,1,2,455,58.17646504276997,0.12786036273136256,0.005817646504276997,0.041758241758241756,228.1335381010358,3.9214059832153327,0.1
H01,chi2_eta003,6,1,3,455,48.44347536026778,0.10646917661597316,0.004844347536026778,0.035164835164835165,177.8000176529027,3.670257270574154,0.1
H01,chi2_eta003,6,1,4,455,425.9630216627428,0.9361824651928413,0.04259630216627428,0.16483516483516483,1488.827673027978,3.4952040372339197,0.1
H01,chi2_eta003,6,2,1,455,99.94099843661294,0.21965054601453393,0.009994099843661295,0.08131868131868132,367.37770216331916,3.6759458871758874,0.1
H01,chi2_eta003,6,2,3,455,219.9118860441943,0.48332282647075675,0.02199118860441943,0.1054945054945055,299.12870347316596,1.3602207177335197,0.1
H01,chi2_eta003,6,2,4,455,41.10996399186149,0.0903515692128824,0.004110996399186149,0.07912087912087912,128.231987800686,3.119243495958109,0.1
H01,chi2_eta003,6,3,1,455,209.2267836947743,0.45983908504345994,0.02092267836947743,0.13626373626373625,783.8103915360766,3.7462239666194956,0.1
H01,chi2_eta003,6,3,2,455,76.09911790476943,0.16725080858191083,0.007609911790476943,0.06813186813186813,102.61946653349541,1.348497451204541,0.1
H01,chi2_eta003,6,3,4,455,68.00399789349262,0.1494593360296541,0.0068003997893492625,0.07472527472527472,254.22388131045932,3.7383667017433733,0.1
H01,chi2_eta003,6,4,1,455,533.0316335105364,1.1714980956275527,0.05330316335105364,0.2,1803.7296781711411,3.383907379552338,0.1
H01,chi2_eta003,6,4,2,455,371.67204465942206,0.8168616366141144,0.037167204465942204,0.27692307692307694,1054.4287909850573,2.8369870861589077,0.1
H01,chi2_eta003,6,4,3,455,37.33702073469311,0.08205938623009475,0.003733702073469311,0.024175824175824177,175.67938502817827,4.705233078892636,0.1
