N,a0,loc0,lfw0,stage,stage_index,distribution_type,seed_pair_count,mean_pairwise_tv,max_pairwise_tv,mean_max_abs_error,std_max_abs_error,mean_tv_to_exact,std_tv_to_exact,seed_count
1000,2,6,0,W3,3,loc,10,0.0585,0.077,0.0199123750115763,0.00522146979397986,0.0420714263200923,0.00783646917705398,5
1000,2,6,0,W3,3,lfw,10,0.0264,0.045,0.0161586,0.00931705676702678,0.0183336,0.0125014472882143,5
1000,2,6,0,W3,3,joint,10,0.1652,0.184,0.0119249347434538,0.0041664082014924,0.123550920552589,0.00644492194699656,5
1000,2,7,0,W1,1,intensity,10,0.0124,0.021,0.009,0.00604152298679728,0.0096,0.00634822809924155,5
1000,2,7,0,W1,1,loc,10,0.0454,0.066,0.018,0.00452769256906871,0.0286,0.00536656314599949,5
1000,2,7,0,W1,1,lfw,10,0.0269,0.047,0.0178,0.00864291617453277,0.0178,0.00864291617453277,5
1000,2,7,0,W1,1,joint,10,0.0911,0.099,0.01613508,0.00486032915881219,0.06339012,0.00510391500683543,5
1000,2,7,0,W2,2,intensity,10,0.0207,0.043,0.0118904,0.0119291511978012,0.0135909333333333,0.0128395602066426,5
1000,2,7,0,W2,2,loc,10,0.0442,0.066,0.0159183872961537,0.00722278674050667,0.0305300090334237,0.00783700847320658,5
1000,2,7,0,W2,2,lfw,10,0.0352,0.071,0.02338,0.0111647660074003,0.02338,0.0111647660074002,5
1000,2,7,0,W2,2,joint,10,0.1239,0.147,0.0119034336153493,0.0032992291719291,0.0941566376399066,0.00730624903514143,5
1000,2,7,0,W3,3,intensity,10,0.0323,0.069,0.0202471481555556,0.0165592582422677,0.0218381046666667,0.0170680912532298,5
1000,2,7,0,W3,3,loc,10,0.0446,0.055,0.0136965615639836,0.00292257984963147,0.0308211002508945,0.00364754699002095,5
1000,2,7,0,W3,3,lfw,10,0.0179,0.029,0.0139826,0.00566736259648172,0.0147816,0.00567042082212599,5
1000,2,7,0,W3,3,joint,10,0.1513,0.166,0.0116215513374538,0.00252460889828578,0.109764238189661,0.00608905874964284,5
1000,3,1,0,W1,1,intensity,10,0.0324,0.052,0.0198666666666666,0.00816700679563831,0.022,0.00826303683749374,5
1000,3,1,0,W1,1,loc,10,0.036,0.056,0.014,0.00604152298679728,0.025,0.00956556323485449,5
1000,3,1,0,W1,1,lfw,10,0.0135,0.023,0.013,0.00651920240520265,0.013,0.00651920240520265,5
1000,3,1,0,W1,1,joint,10,0.1187,0.144,0.015475,0.00286874319171306,0.0833926666666667,0.0127831187503719,5
1000,3,1,0,W2,2,intensity,10,0.0312,0.055,0.0184193333333333,0.00912968208477924,0.0215574444444443,0.0100396507627643,5
1000,3,1,0,W2,2,loc,10,0.0463,0.057,0.0180138372093023,0.00628508838710657,0.0322714341085272,0.00607442787227087,5
1000,3,1,0,W2,2,lfw,10,0.0133,0.022,0.01364,0.00378391331824608,0.01466,0.00332986486212277,5
1000,3,1,0,W2,2,joint,10,0.1682,0.194,0.0121531687522313,0.00464316728083969,0.123289665445334,0.00652957488719344,5
1000,3,1,0,W3,3,intensity,10,0.0294,0.057,0.0170672484814815,0.00895626159110776,0.0196387241851851,0.00992120372951888,5
1000,3,1,0,W3,3,loc,10,0.0505,0.065,0.0173043155061295,0.00299727711541418,0.0349509798641157,0.00287916629957455,5
1000,3,1,0,W3,3,lfw,10,0.0414,0.066,0.027021,0.0085347215537474,0.0294644,0.00778823884456558,5
1000,3,1,0,W3,3,joint,10,0.1988,0.213,0.0102456566325265,0.00226464667201517,0.146699973397239,0.00897920991413759,5
1000,3,2,0,W1,1,intensity,10,0.0194,0.029,0.0162000000000002,0.00813975156596073,0.0178666666666668,0.00738842939256329,5
1000,3,2,0,W1,1,loc,10,0.0343,0.043,0.0144,0.00279284800875378,0.0244,0.00397492138287035,5
1000,3,2,0,W1,1,lfw,10,0.0178,0.03,0.0138,0.00432434966208794,0.0138,0.00432434966208794,5
1000,3,2,0,W1,1,joint,10,0.1077,0.119,0.01345,0.00182986831645221,0.0788214333333334,0.0110233769557397,5
1000,3,2,0,W2,2,intensity,10,0.0264,0.043,0.0189050000000002,0.0104932138196759,0.0214852222222225,0.0127612788082147,5
1000,3,2,0,W2,2,loc,10,0.0472,0.065,0.0154648837209302,0.00176638576520082,0.0331481782945736,0.00390951195027994,5
1000,3,2,0,W2,2,lfw,10,0.0263,0.056,0.01432,0.0114495414755351,0.0158,0.0115425300519427,5
1000,3,2,0,W2,2,joint,10,0.1804,0.209,0.0118967502496347,0.00127859709237671,0.132191637056343,0.0175178951387784,5
1000,3,2,0,W3,3,intensity,10,0.0232,0.037,0.0154858843333336,0.0050353824906632,0.0204016878888891,0.00434384336011332,5
1000,3,2,0,W3,3,loc,10,0.0577,0.069,0.0179005832172796,0.00176921499510164,0.0391776524912708,0.00324431398679432,5
1000,3,2,0,W3,3,lfw,10,0.0222,0.042,0.0123566,0.0075955541469994,0.0141566,0.00925662818201098,5
1000,3,2,0,W3,3,joint,10,0.2086,0.221,0.00938124169492585,0.00195045258462244,0.150852970377123,0.0109617604723055,5
1000,3,3,0,W1,1,intensity,10,0.0238,0.041,0.0154666666666666,0.00890567858790715,0.0169333333333332,0.00802219144346193,5
1000,3,3,0,W1,1,loc,10,0.0441,0.059,0.0222,0.00807465169527454,0.0342,0.0117345643293648,5
1000,3,3,0,W1,1,lfw,10,0.0185,0.037,0.0112,0.0112561094522042,0.0112,0.0112561094522042,5
1000,3,3,0,W1,1,joint,10,0.1001,0.108,0.011345,0.00312261642430401,0.0769613333333333,0.00893252783992925,5
1000,3,3,0,W2,2,intensity,10,0.0335,0.052,0.0181822222222223,0.00897381556199673,0.0225126666666667,0.0070460170147113,5
1000,3,3,0,W2,2,loc,10,0.0659,0.1,0.01932,0.00377380223823843,0.0436366666666667,0.0148322443420482,5
1000,3,3,0,W2,2,lfw,10,0.0184,0.03,0.0120599999999999,0.00463065870044423,0.01318,0.00393344632606064,5
1000,3,3,0,W2,2,joint,10,0.1782,0.192,0.0103470999138389,0.00324783766501679,0.130593306181721,0.0100862918683489,5
1000,3,3,0,W3,3,intensity,10,0.0285,0.043,0.0141012235185185,0.00413077799830629,0.0190327651111111,0.00391875644530117,5
1000,3,3,0,W3,3,loc,10,0.0615,0.091,0.0181966812015504,0.00594280855430913,0.0415892135493477,0.0105065137881614,5
1000,3,3,0,W3,3,lfw,10,0.02,0.038,0.014045,0.00395167053282532,0.0158884,0.0047980467171548,5
1000,3,3,0,W3,3,joint,10,0.1963,0.209,0.012321410334613,0.00361956358400074,0.149286529695177,0.00571293008040835,5
1000,3,4,0,W1,1,intensity,10,0.0166,0.029,0.0097333333333334,0.0053197744313083,0.0111333333333334,0.00425962961352804,5
1000,3,4,0,W1,1,loc,10,0.0575,0.078,0.0318,0.0133304163475865,0.0374,0.011148990985735,5
1000,3,4,0,W1,1,lfw,10,0.0238,0.039,0.0202,0.0120706255016051,0.0202,0.0120706255016051,5
1000,3,4,0,W1,1,joint,10,0.1163,0.129,0.0151625,0.00406672856851794,0.0829152666666667,0.00210130929290402,5
1000,3,4,0,W2,2,intensity,10,0.0246,0.043,0.0144533333333331,0.0105687005870525,0.0194553333333331,0.0106086747173838,5
1000,3,4,0,W2,2,loc,10,0.0425,0.054,0.01724,0.00563098570411968,0.03028,0.0047955187414919,5
1000,3,4,0,W2,2,lfw,10,0.0339,0.07,0.02506,0.0114729246489289,0.02862,0.0117026492727074,5
1000,3,4,0,W2,2,joint,10,0.1712,0.193,0.0112188100009778,0.00313518072876605,0.130697116157632,0.0072097472002172,5
1000,3,4,0,W3,3,intensity,10,0.0251,0.037,0.0135234533703702,0.00695721165873888,0.0179831273703702,0.00727634725299701,5
1000,3,4,0,W3,3,loc,10,0.0575,0.075,0.0172097838919793,0.00398471192267103,0.0429711481803235,0.00824434331028654,5
1000,3,4,0,W3,3,lfw,10,0.0327,0.055,0.0232618,0.00911881841029858,0.0236184,0.00952752579634398,5
1000,3,4,0,W3,3,joint,10,0.2019,0.221,0.00917609175646862,0.00112223161847229,0.151074550357595,0.00201470758913963,5
1000,3,5,0,W1,1,intensity,10,0.0277,0.046,0.0162,0.00580038312910843,0.0188,0.00494750217562129,5
1000,3,5,0,W1,1,loc,10,0.0425,0.065,0.0178,0.0116275534829989,0.0276,0.0143631472874158,5
1000,3,5,0,W1,1,lfw,10,0.0254,0.044,0.017,0.0108857705285386,0.017,0.0108857705285386,5
1000,3,5,0,W1,1,joint,10,0.1065,0.129,0.0154875,0.00578461050979231,0.0786120666666667,0.00864573597342774,5
1000,3,5,0,W2,2,intensity,10,0.0258,0.045,0.0141777777777779,0.00679849293394063,0.0177698888888889,0.0104938771271868,5
1000,3,5,0,W2,2,loc,10,0.0547,0.078,0.0157073684210526,0.00653541131896326,0.035841052631579,0.0167015323496224,5
1000,3,5,0,W2,2,lfw,10,0.0342,0.0649999999999999,0.01936,0.0132029542148718,0.02146,0.0123127170031638,5
1000,3,5,0,W2,2,joint,10,0.1778,0.219,0.0112573065224205,0.00242453835878568,0.129246313194275,0.00836086167085697,5
1000,3,5,0,W3,3,intensity,10,0.0267,0.05,0.0164804065925926,0.00592250548914377,0.0206830170740742,0.00577991475766812,5
1000,3,5,0,W3,3,loc,10,0.0632,0.101,0.0195999796603589,0.0115552012505674,0.0425459081445541,0.0210803858506608,5
1000,3,5,0,W3,3,lfw,10,0.0279,0.044,0.0172194,0.0108144212420268,0.0184424,0.01226865116058,5
1000,3,5,0,W3,3,joint,10,0.2198,0.259,0.0120666658338807,0.00333761350259321,0.162015769647889,0.0169708575272678,5
1000,3,6,0,W1,1,intensity,10,0.0168,0.029,0.0139999999999998,0.00624944441975068,0.0153999999999998,0.00561446544403118,5
1000,3,6,0,W1,1,loc,10,0.0338,0.047,0.0162,0.00465832587954083,0.0252,0.00540370243444251,5
1000,3,6,0,W1,1,lfw,10,0.0307,0.057,0.019,0.0121243556529822,0.019,0.0121243556529821,5
1000,3,6,0,W1,1,joint,10,0.1117,0.129,0.018875,0.0057804898148859,0.0795097666666666,0.00874939179917991,5
1000,3,6,0,W2,2,intensity,10,0.0186,0.031,0.0121827777777774,0.00513022896451953,0.0139014444444441,0.0075357159314006,5
1000,3,6,0,W2,2,loc,10,0.0425,0.062,0.0146274711168164,0.00454792847115329,0.028167702182285,0.00990744793595424,5
1000,3,6,0,W2,2,lfw,10,0.0292,0.052,0.02286,0.00720888340868403,0.02456,0.00642168202264796,5
1000,3,6,0,W2,2,joint,10,0.1648,0.183,0.0114649757387362,0.00311638283921713,0.120596091084544,0.0061501486345792,5
1000,3,6,0,W3,3,intensity,10,0.0289,0.045,0.0194298796666664,0.0119254658100952,0.0229706350740738,0.0132369789657147,5
1000,3,6,0,W3,3,loc,10,0.0654,0.086,0.0213715918060177,0.011458441606041,0.0439019322987955,0.0168491801997697,5
1000,3,6,0,W3,3,lfw,10,0.0332,0.063,0.0230362,0.014471099861448,0.0239484,0.0140537834870187,5
1000,3,6,0,W3,3,joint,10,0.2137,0.23,0.0121004873037777,0.00132914968859519,0.1574596601533,0.010202825591706,5
1000,3,7,0,W1,1,intensity,10,0.0233,0.04,0.0122,0.00369383871391861,0.0157333333333334,0.00541294744108967,5
1000,3,7,0,W1,1,loc,10,0.0403,0.061,0.018,0.00463680924774784,0.0304,0.00673052746818552,5
1000,3,7,0,W1,1,lfw,10,0.0182,0.035,0.011,0.00707106781186548,0.011,0.00707106781186548,5
1000,3,7,0,W1,1,joint,10,0.1079,0.124,0.0152563333333333,0.00202224414670655,0.0787551333333334,0.00313414012086601,5
1000,3,7,0,W2,2,intensity,10,0.0271,0.048,0.0136028888888889,0.00729243705348315,0.0198160000000002,0.0118471861755347,5
1000,3,7,0,W2,2,loc,10,0.058,0.076,0.0211301022203204,0.00489801468888392,0.0400016127038463,0.011343908135708,5
1000,3,7,0,W2,2,lfw,10,0.0179,0.029,0.0153,0.00497845357515765,0.01594,0.00510029410916662,5
1000,3,7,0,W2,2,joint,10,0.1714,0.205,0.0139512689990718,0.00169170375430533,0.124802362900374,0.0146236745568107,5
1000,3,7,0,W3,3,intensity,10,0.0285,0.048,0.0161646425925926,0.00703271744839735,0.0201883663333333,0.00872996936813728,5
1000,3,7,0,W3,3,loc,10,0.0555,0.082,0.0200716474073944,0.00807053957135394,0.0364078488449177,0.00810368628809049,5
1000,3,7,0,W3,3,lfw,10,0.0278,0.05,0.017223,0.00585776083499489,0.0186434,0.0067805001511688,5
1000,3,7,0,W3,3,joint,10,0.2001,0.23,0.0103865965308937,0.00256126002694566,0.141152553772447,0.00796228684428508,5
1000,4,1,0,W1,1,intensity,10,0.0353,0.057,0.0224666666666666,0.0127488561578418,0.0234666666666666,0.0121394673139588,5
1000,4,1,0,W1,1,loc,10,0.0393,0.06,0.0154,0.00384707681233427,0.029,0.00751664818918643,5
1000,4,1,0,W1,1,lfw,10,0.0234,0.043,0.0152,0.00676017751246223,0.0152,0.00676017751246223,5
1000,4,1,0,W1,1,joint,10,0.1076,0.138,0.016479,0.00318390169446226,0.0774391266666667,0.0116290970562685,5
1000,4,1,0,W2,2,intensity,10,0.0324,0.053,0.0183249777777776,0.015294707337491,0.0222496222222223,0.0138873359997647,5
1000,4,1,0,W2,2,loc,10,0.0512,0.076,0.0185722093023256,0.00660474713241633,0.0359648062015504,0.0107140852504561,5
1000,4,1,0,W2,2,lfw,10,0.034,0.061,0.02104,0.0126009126653588,0.02182,0.0123760656106858,5
1000,4,1,0,W2,2,joint,10,0.1768,0.19,0.0120237899240206,0.00265565010470894,0.133408303208993,0.00556317735805889,5
1000,4,1,0,W3,3,intensity,10,0.0445,0.076,0.0223722350148148,0.0133278412628584,0.0281585248222222,0.0124836324127435,5
1000,4,1,0,W3,3,loc,10,0.0426,0.057,0.0157578066759059,0.0070670778523817,0.0305197166486389,0.0100369809049583,5
1000,4,1,0,W3,3,lfw,10,0.0421,0.063,0.0235786,0.00820719226045059,0.027422,0.00756919358320289,5
1000,4,1,0,W3,3,joint,10,0.1934,0.21,0.01022107814271,0.00108566554288041,0.143084386152735,0.00275498933057113,5
1000,4,2,0,W1,1,intensity,10,0.0185,0.027,0.0108000000000002,0.00245628445692528,0.0135333333333334,0.00254514788917588,5
1000,4,2,0,W1,1,loc,10,0.0463,0.078,0.0202,0.00980815986819139,0.0324,0.0181052478580107,5
1000,4,2,0,W1,1,lfw,10,0.00950000000000001,0.018,0.0106,0.00602494813255683,0.0106,0.00602494813255683,5
1000,4,2,0,W1,1,joint,10,0.1076,0.148,0.0168965,0.00621672582634947,0.0864335866666667,0.0156454195123542,5
1000,4,2,0,W2,2,intensity,10,0.0255,0.035,0.0166226222222224,0.00919984724799403,0.0191593555555557,0.0093377421010479,5
1000,4,2,0,W2,2,loc,10,0.0456,0.067,0.0175065503875969,0.00799466700972707,0.0342120930232558,0.0113615585740525,5
1000,4,2,0,W2,2,lfw,10,0.0196,0.038,0.01564,0.00827091288794651,0.01782,0.0110105404045396,5
1000,4,2,0,W2,2,joint,10,0.1754,0.193,0.0107268550225435,0.00206596833814288,0.130396200259196,0.0129260193956336,5
1000,4,2,0,W3,3,intensity,10,0.0295,0.042,0.0151998203925927,0.00800118665470423,0.0180298790592593,0.0096940944316387,5
1000,4,2,0,W3,3,loc,10,0.051,0.069,0.014464982043103,0.00396132135830945,0.0327981789084071,0.0125337163430303,5
1000,4,2,0,W3,3,lfw,10,0.0322,0.057,0.0211754,0.010852972901468,0.0219116,0.0120320635096396,5
1000,4,2,0,W3,3,joint,10,0.2138,0.231,0.00947400816751709,0.00223518661341954,0.157518993597061,0.012531432490761,5
1000,4,3,0,W1,1,intensity,10,0.0213,0.043,0.0137999999999998,0.00732044321669729,0.0147333333333332,0.00722418776672425,5
1000,4,3,0,W1,1,loc,10,0.0398,0.066,0.0168,0.00383405790253617,0.032,0.0136198384718762,5
1000,4,3,0,W1,1,lfw,10,0.0184,0.031,0.0124,0.00554977477020465,0.0124,0.00554977477020465,5
1000,4,3,0,W1,1,joint,10,0.1098,0.138,0.0129185,0.0053873795230149,0.0801882,0.0151335673994564,5
1000,4,3,0,W2,2,intensity,10,0.0325,0.042,0.0173880888888888,0.00600434389586012,0.0216515555555556,0.0061635095712239,5
1000,4,3,0,W2,2,loc,10,0.057,0.073,0.0229233333333333,0.0115662379843712,0.0383,0.00776784683451237,5
1000,4,3,0,W2,2,lfw,10,0.023,0.034,0.01758,0.00818455863196053,0.01858,0.00692365510406171,5
1000,4,3,0,W2,2,joint,10,0.1792,0.196,0.0119154873340545,0.00166618698336645,0.135602614164402,0.00706957552595656,5
1000,4,3,0,W3,3,intensity,10,0.0302,0.041,0.0167786341555555,0.00832535356317958,0.0196845915851853,0.00988404763074866,5
1000,4,3,0,W3,3,loc,10,0.0592,0.068,0.018113125,0.00449270906770995,0.038391631085744,0.00878655628084092,5
1000,4,3,0,W3,3,lfw,10,0.0243,0.04,0.0160194,0.00646297971527065,0.0167326,0.00605423721867586,5
1000,4,3,0,W3,3,joint,10,0.2217,0.231,0.00957723503114741,0.00109220536637209,0.162784583532485,0.00876580635087036,5
1000,4,4,0,W1,1,intensity,10,0.0184,0.031,0.0157333333333336,0.0115839927869837,0.0167333333333336,0.0106937157038869,5
1000,4,4,0,W1,1,loc,10,0.0403,0.073,0.0158,0.00476445169982863,0.028,0.0101734949746879,5
1000,4,4,0,W1,1,lfw,10,0.0183,0.036,0.0134,0.0074027022093287,0.0134,0.0074027022093287,5
1000,4,4,0,W1,1,joint,10,0.1108,0.134,0.01347,0.00398233128958404,0.0817796933333334,0.00888208033074964,5
1000,4,4,0,W2,2,intensity,10,0.0335,0.045,0.021811577777778,0.0124879736439051,0.0265952666666669,0.0120008605577751,5
1000,4,4,0,W2,2,loc,10,0.0555,0.075,0.0188,0.00849234949822486,0.0391,0.0118272989308633,5
1000,4,4,0,W2,2,lfw,10,0.0178,0.027,0.01176,0.00663385257599234,0.01216,0.00682260947145591,5
1000,4,4,0,W2,2,joint,10,0.1895,0.216,0.0110083328473176,0.00214490580493606,0.142847824641045,0.0080217922889988,5
1000,4,4,0,W3,3,intensity,10,0.0374,0.048,0.0206718413185187,0.00528547257224613,0.0279070969629631,0.00584422873631509,5
1000,4,4,0,W3,3,loc,10,0.0522,0.068,0.0164668181001284,0.00381157581579551,0.0370738469585446,0.00761917743977972,5
1000,4,4,0,W3,3,lfw,10,0.0351,0.071,0.0192214,0.0140069374525626,0.0222194,0.0138934727048352,5
1000,4,4,0,W3,3,joint,10,0.2332,0.274,0.00930346054178528,0.00153394130724779,0.169002296201389,0.0145506225247517,5
1000,4,5,0,W1,1,intensity,10,0.0128,0.02,0.0081333333333334,0.0047057883977546,0.00946666666666659,0.00463441234438363,5
1000,4,5,0,W1,1,loc,10,0.0479,0.07,0.0206,0.00403732584763727,0.0348,0.00526307894677631,5
1000,4,5,0,W1,1,lfw,10,0.0182,0.036,0.014,0.0113357840487546,0.014,0.0113357840487546,5
1000,4,5,0,W1,1,joint,10,0.1125,0.126,0.0159028933333333,0.00314857372846105,0.08250838,0.00731734485985942,5
1000,4,5,0,W2,2,intensity,10,0.0255,0.042,0.0142001555555554,0.00627128876264227,0.0187962888888887,0.00661325388785157,5
1000,4,5,0,W2,2,loc,10,0.0549,0.075,0.0165578947368421,0.00679626343485156,0.0361557894736842,0.0117314063409654,5
1000,4,5,0,W2,2,lfw,10,0.0243,0.046,0.01716,0.00943228498297204,0.01934,0.00762908906750996,5
1000,4,5,0,W2,2,joint,10,0.1765,0.191,0.0113583384600166,0.00293986446267323,0.137141473569143,0.0121123200032467,5
1000,4,5,0,W3,3,intensity,10,0.0244,0.039,0.0156240041259259,0.00738728449392531,0.0199270045333332,0.00923441440653797,5
1000,4,5,0,W3,3,loc,10,0.0459,0.06,0.0180873719843289,0.00604559322122877,0.0375377335458338,0.00850376148546425,5
1000,4,5,0,W3,3,lfw,10,0.0372,0.051,0.0218026,0.00709578472052247,0.025847,0.00765641097381798,5
1000,4,5,0,W3,3,joint,10,0.2255,0.242,0.00993488175568397,0.00143733994305476,0.16562753233475,0.0129886525470306,5
1000,4,6,0,W1,1,intensity,10,0.0227,0.036,0.0139999999999998,0.0054974741674902,0.0157999999999998,0.00542422549514883,5
1000,4,6,0,W1,1,loc,10,0.0374,0.05,0.0198,0.00443846820423442,0.0266,0.00487852436706017,5
1000,4,6,0,W1,1,lfw,10,0.0275,0.053,0.02,0.00961769203083568,0.02,0.00961769203083568,5
1000,4,6,0,W1,1,joint,10,0.1095,0.126,0.0143758933333333,0.00279339055305358,0.0799697399999999,0.00719790743080549,5
1000,4,6,0,W2,2,intensity,10,0.0406,0.06,0.0208865777777777,0.00286782050788263,0.0255600222222222,0.00470797270752649,5
1000,4,6,0,W2,2,loc,10,0.0541,0.069,0.0187200513478819,0.00249541620013463,0.03852,0.0068692730744837,5
1000,4,6,0,W2,2,lfw,10,0.0327,0.056,0.021,0.00716449579523918,0.0222,0.00682129020054125,5
1000,4,6,0,W2,2,joint,10,0.1851,0.202,0.0112537857915568,0.00233361705276716,0.134516688704776,0.00895478291982623,5
1000,4,6,0,W3,3,intensity,10,0.0368,0.048,0.0195036326888889,0.00238290448265916,0.0244732774370371,0.00550257363831748,5
1000,4,6,0,W3,3,loc,10,0.0628,0.085,0.0200408485327202,0.00826584128913122,0.0413007158885661,0.01270222013456,5
1000,4,6,0,W3,3,lfw,10,0.0349,0.052,0.020823,0.00714327389927059,0.023023,0.00745083247026801,5
1000,4,6,0,W3,3,joint,10,0.2217,0.24,0.0102511489279096,0.00152474944672769,0.15945974812502,0.00949972535732924,5
1000,4,7,0,W1,1,intensity,10,0.0148,0.021,0.0129333333333336,0.00635260226643826,0.0145333333333336,0.00604887501018909,5
1000,4,7,0,W1,1,loc,10,0.0319,0.053,0.0172,0.00664830805543787,0.0258,0.0111669154201149,5
1000,4,7,0,W1,1,lfw,10,0.0136,0.03,0.00780000000000001,0.00664830805543787,0.0078,0.00664830805543787,5
1000,4,7,0,W1,1,joint,10,0.1015,0.115,0.0144446333333334,0.00439622886030998,0.07410052,0.0070711774144371,5
1000,4,7,0,W2,2,intensity,10,0.022,0.038,0.0124336666666669,0.0112377424227138,0.0162112444444448,0.0107461140462524,5
1000,4,7,0,W2,2,loc,10,0.0391,0.049,0.0148726534493415,0.00290240281562245,0.0316806085674892,0.00809909069287134,5
1000,4,7,0,W2,2,lfw,10,0.0246,0.044,0.0141,0.00813848880321156,0.01682,0.00875025713907883,5
1000,4,7,0,W2,2,joint,10,0.1627,0.174,0.0119591075234592,0.00254910418714242,0.121898811881595,0.00523533576711218,5
1000,4,7,0,W3,3,intensity,10,0.0347,0.057,0.0189733745481482,0.006303325450485,0.0243897230222222,0.0110273521732893,5
1000,4,7,0,W3,3,loc,10,0.057,0.078,0.0172297024096596,0.00400003327525749,0.0393753561638341,0.00880346769753626,5
1000,4,7,0,W3,3,lfw,10,0.021,0.039,0.0127806,0.00397076803653903,0.0163622,0.00350901328011165,5
1000,4,7,0,W3,3,joint,10,0.2025,0.22,0.010960231485836,0.00212191529475869,0.147208153234001,0.00650810533539558,5
1000,5,1,0,W1,1,intensity,10,0.0164,0.037,0.012,0.00514781507049351,0.013,0.006557438524302,5
1000,5,1,0,W1,1,loc,10,0.055,0.069,0.0256,0.00350713558335004,0.036,0.00799999999999999,5
1000,5,1,0,W1,1,lfw,10,0.0128,0.025,0.00780000000000001,0.00526307894677631,0.0078,0.00526307894677631,5
1000,5,1,0,W1,1,joint,10,0.105,0.119,0.0162662,0.00486478799126951,0.07549528,0.00765593946109816,5
1000,5,1,0,W2,2,intensity,10,0.0246,0.041,0.0147245333333334,0.00675581300971413,0.016668,0.00651868275719023,5
1000,5,1,0,W2,2,loc,10,0.0505,0.08,0.0221856976744186,0.00512808598157099,0.0349308527131783,0.0110036579678103,5
1000,5,1,0,W2,2,lfw,10,0.0215,0.038,0.01228,0.00707050210381128,0.01286,0.00680940526037335,5
1000,5,1,0,W2,2,joint,10,0.1586,0.189,0.0142204805861539,0.00225299370627116,0.118648586317622,0.00667205562932919,5
1000,5,1,0,W3,3,intensity,10,0.027,0.045,0.0150504308444444,0.00492769844257573,0.0173505946666666,0.00596253426157001,5
1000,5,1,0,W3,3,loc,10,0.0484,0.062,0.0174462967358482,0.00274532227251318,0.033594699468181,0.00705037026940143,5
1000,5,1,0,W3,3,lfw,10,0.0292,0.053,0.0180214,0.0042935412889595,0.021401,0.00586356627829855,5
1000,5,1,0,W3,3,joint,10,0.1902,0.214,0.0133499041492866,0.00329647516434048,0.139770288250819,0.0123171225592137,5
1000,5,2,0,W1,1,intensity,10,0.023,0.043,0.0144,0.00901665126307989,0.0144,0.00901665126307988,5
1000,5,2,0,W1,1,loc,10,0.0281,0.037,0.0138,0.00228035085019829,0.0202,0.00216794833886788,5
1000,5,2,0,W1,1,lfw,10,0.0109,0.018,0.0078,0.00248997991959775,0.0078,0.00248997991959775,5
1000,5,2,0,W1,1,joint,10,0.0874,0.105,0.013487,0.00363680766607199,0.06290956,0.00803253689614931,5
1000,5,2,0,W2,2,intensity,10,0.0211,0.038,0.0131325333333334,0.00776800289506755,0.0155272000000001,0.00801605669751515,5
1000,5,2,0,W2,2,loc,10,0.0586,0.081,0.0199236821705426,0.00535496662903711,0.0373166666666667,0.00442483927923674,5
1000,5,2,0,W2,2,lfw,10,0.0213,0.036,0.01392,0.00535835795743431,0.01418,0.00523182568516956,5
1000,5,2,0,W2,2,joint,10,0.1635,0.184,0.0140083452975333,0.00263451522766611,0.122323131887828,0.00429814141827111,5
1000,5,2,0,W3,3,intensity,10,0.027,0.05,0.0154060036444444,0.00957530922086239,0.0179325515555555,0.00888816145885691,5
1000,5,2,0,W3,3,loc,10,0.0501,0.063,0.0204871325919416,0.00942476603175797,0.0320001085854255,0.00687820114999074,5
1000,5,2,0,W3,3,lfw,10,0.0241,0.048,0.0147826,0.00713592312178322,0.0166286,0.00745162967410487,5
1000,5,2,0,W3,3,joint,10,0.1865,0.198,0.00944835901016498,0.00179960753194896,0.139060478618425,0.00957666654990061,5
1000,5,3,0,W1,1,intensity,10,0.018,0.032,0.0112,0.00914877040918615,0.0128,0.00822800097228969,5
1000,5,3,0,W1,1,loc,10,0.0485,0.074,0.0238,0.0132363136862194,0.0336,0.0116318528188763,5
1000,5,3,0,W1,1,lfw,10,0.0121,0.018,0.00800000000000001,0.00418330013267038,0.008,0.00418330013267037,5
1000,5,3,0,W1,1,joint,10,0.1014,0.119,0.01637464,0.00663616919977181,0.07501384,0.0124845729477624,5
1000,5,3,0,W2,2,intensity,10,0.0167,0.028,0.00789306666666667,0.00765487390998552,0.0105149333333333,0.00745711850217998,5
1000,5,3,0,W2,2,loc,10,0.0454,0.059,0.01422,0.00511198754562908,0.03153,0.0110301757818168,5
1000,5,3,0,W2,2,lfw,10,0.0241,0.042,0.0143,0.00782336244846166,0.01518,0.00827266583393772,5
1000,5,3,0,W2,2,joint,10,0.1532,0.171,0.0134642798138427,0.00187597543089406,0.112508832079748,0.010281278539832,5
1000,5,3,0,W3,3,intensity,10,0.0262,0.035,0.0156048125333334,0.00252804423472178,0.0183690362666666,0.00366775406615227,5
1000,5,3,0,W3,3,loc,10,0.0537,0.072,0.017342150275149,0.00587730180084571,0.0379874315661353,0.00930084027359372,5
1000,5,3,0,W3,3,lfw,10,0.0338,0.06,0.0187566,0.0126002429659114,0.0211346,0.0148198066046761,5
1000,5,3,0,W3,3,joint,10,0.1973,0.212,0.0118668346912052,0.00199145779347262,0.148306528956988,0.00706380919713893,5
1000,5,4,0,W1,1,intensity,10,0.0206,0.033,0.0138,0.00558569601750758,0.0146,0.00654217089351845,5
1000,5,4,0,W1,1,loc,10,0.0457,0.062,0.0298,0.00626099033699941,0.0358,0.00535723809439155,5
