a0,loc0,lfw0,stage,stage_index,distribution_type,state_a,state_loc,state_lfw,exact_probability
4,7,0,W2,2,intensity,4,NaN,NaN,0.553056111111112
4,7,0,W2,2,intensity,5,NaN,NaN,0.088376
4,7,0,W2,2,intensity,6,NaN,NaN,0.00588433333333334
4,7,0,W2,2,loc,NaN,-2,NaN,0
4,7,0,W2,2,loc,NaN,-1,NaN,0
4,7,0,W2,2,loc,NaN,0,NaN,0
4,7,0,W2,2,loc,NaN,1,NaN,0.0016
4,7,0,W2,2,loc,NaN,2,NaN,0.008
4,7,0,W2,2,loc,NaN,3,NaN,0.0276
4,7,0,W2,2,loc,NaN,4,NaN,0.0584
4,7,0,W2,2,loc,NaN,5,NaN,0.107389473684211
4,7,0,W2,2,loc,NaN,6,NaN,0.14821514762516
4,7,0,W2,2,loc,NaN,7,NaN,0.193399467503447
4,7,0,W2,2,loc,NaN,8,NaN,0.181189939618694
4,7,0,W2,2,loc,NaN,9,NaN,0.165833271525698
4,7,0,W2,2,loc,NaN,10,NaN,0.10837270004279
4,7,0,W2,2,lfw,NaN,NaN,0,0.0904
4,7,0,W2,2,lfw,NaN,NaN,1,0.3085
4,7,0,W2,2,lfw,NaN,NaN,2,0.5711
4,7,0,W2,2,lfw,NaN,NaN,3,0.03
4,7,0,W2,2,joint,1,-2,0,0
4,7,0,W2,2,joint,2,-2,0,0
4,7,0,W2,2,joint,3,-2,0,0
4,7,0,W2,2,joint,4,-2,0,0
4,7,0,W2,2,joint,5,-2,0,0
4,7,0,W2,2,joint,6,-2,0,0
4,7,0,W2,2,joint,1,-1,0,0
4,7,0,W2,2,joint,2,-1,0,0
4,7,0,W2,2,joint,3,-1,0,0
4,7,0,W2,2,joint,4,-1,0,0
4,7,0,W2,2,joint,5,-1,0,0
4,7,0,W2,2,joint,6,-1,0,0
4,7,0,W2,2,joint,1,0,0,0
4,7,0,W2,2,joint,2,0,0,0
4,7,0,W2,2,joint,3,0,0,0
4,7,0,W2,2,joint,4,0,0,0
4,7,0,W2,2,joint,5,0,0,0
4,7,0,W2,2,joint,6,0,0,0
4,7,0,W2,2,joint,1,1,0,9.58481066666666e-07
4,7,0,W2,2,joint,2,1,0,1.23027569777778e-05
4,7,0,W2,2,joint,3,1,0,3.77509114311111e-05
4,7,0,W2,2,joint,4,1,0,7.99940359111112e-05
4,7,0,W2,2,joint,5,1,0,1.278270464e-05
4,7,0,W2,2,joint,6,1,0,8.51109973333334e-07
4,7,0,W2,2,joint,1,2,0,4.79240533333333e-06
4,7,0,W2,2,joint,2,2,0,6.15137848888888e-05
4,7,0,W2,2,joint,3,2,0,0.000188754557155555
4,7,0,W2,2,joint,4,2,0,0.000399970179555556
4,7,0,W2,2,joint,5,2,0,6.39135232e-05
4,7,0,W2,2,joint,6,2,0,4.25554986666667e-06
4,7,0,W2,2,joint,1,3,0,1.65337984e-05
4,7,0,W2,2,joint,2,3,0,0.000212222557866666
4,7,0,W2,2,joint,3,3,0,0.000651203222186666
4,7,0,W2,2,joint,4,3,0,0.00137989711946667
4,7,0,W2,2,joint,5,3,0,0.00022050165504
4,7,0,W2,2,joint,6,3,0,1.468164704e-05
4,7,0,W2,2,joint,1,4,0,3.49845589333333e-05
4,7,0,W2,2,joint,2,4,0,0.000449050629688888
4,7,0,W2,2,joint,3,4,0,0.00137790826723555
4,7,0,W2,2,joint,4,4,0,0.00291978231075556
4,7,0,W2,2,joint,5,4,0,0.00046656871936
4,7,0,W2,2,joint,6,4,0,3.10655140266667e-05
4,7,0,W2,2,joint,1,5,0,6.43317358035087e-05
4,7,0,W2,2,joint,2,5,0,0.000825741622942688
4,7,0,W2,2,joint,3,5,0,0.00253378156855392
4,7,0,W2,2,joint,4,5,0,0.00536907338398129
4,7,0,W2,2,joint,5,5,0,0.000857954952218948
4,7,0,W2,2,joint,6,5,0,5.71251575522807e-05
4,7,0,W2,2,joint,1,6,0,8.87883829949507e-05
4,7,0,W2,2,joint,2,6,0,0.00113965933853613
4,7,0,W2,2,joint,3,6,0,0.00349703556921655
4,7,0,W2,2,joint,4,6,0,0.00741020490106108
4,7,0,W2,2,joint,5,6,0,0.00118411903454152
4,7,0,W2,2,joint,6,6,0,7.8842118964279e-05
4,7,0,W2,2,joint,1,7,0,0.000115856079940918
4,7,0,W2,2,joint,2,7,0,0.00148709165520408
4,7,0,W2,2,joint,3,7,0,0.00456312885534167
4,7,0,W2,2,joint,4,7,0,0.00966925246791282
4,7,0,W2,2,joint,5,7,0,0.00154510516914365
4,7,0,W2,2,joint,6,7,0,0.000102877634768462
4,7,0,W2,2,joint,1,8,0,0.000108541954121872
4,7,0,W2,2,joint,2,8,0,0.00139320987121689
4,7,0,W2,2,joint,3,8,0,0.00427505335172106
4,7,0,W2,2,joint,4,8,0,0.00905882158536869
4,7,0,W2,2,joint,5,8,0,0.00144756092617825
4,7,0,W2,2,joint,6,8,0,9.63828529232095e-05
4,7,0,W2,2,joint,1,9,0,9.93425318629834e-05
4,7,0,W2,2,joint,2,9,0,0.00127512902400656
4,7,0,W2,2,joint,3,9,0,0.00391272321606125
4,7,0,W2,2,joint,4,9,0,0.00829104542355232
4,7,0,W2,2,joint,5,9,0,0.0013248735808737
4,7,0,W2,2,joint,6,9,0,8.821396956626e-05
4,7,0,W2,2,joint,1,10,0,6.49207382090999e-05
4,7,0,W2,2,joint,2,10,0,0.00083330186978253
4,7,0,W2,2,joint,3,10,0,0.00255698012554108
4,7,0,W2,2,joint,4,10,0,0.00541823103687938
4,7,0,W2,2,joint,5,10,0,0.000865810134803937
4,7,0,W2,2,joint,6,10,0,5.76481786521752e-05
4,7,0,W2,2,joint,1,-2,1,0
4,7,0,W2,2,joint,2,-2,1,0
4,7,0,W2,2,joint,3,-2,1,0
4,7,0,W2,2,joint,4,-2,1,0
4,7,0,W2,2,joint,5,-2,1,0
4,7,0,W2,2,joint,6,-2,1,0
4,7,0,W2,2,joint,1,-1,1,0
4,7,0,W2,2,joint,2,-1,1,0
4,7,0,W2,2,joint,3,-1,1,0
4,7,0,W2,2,joint,4,-1,1,0
4,7,0,W2,2,joint,5,-1,1,0
4,7,0,W2,2,joint,6,-1,1,0
4,7,0,W2,2,joint,1,0,1,0
4,7,0,W2,2,joint,2,0,1,0
4,7,0,W2,2,joint,3,0,1,0
4,7,0,W2,2,joint,4,0,1,0
4,7,0,W2,2,joint,5,0,1,0
4,7,0,W2,2,joint,6,0,1,0
4,7,0,W2,2,joint,1,1,1,3.27092266666666e-06
4,7,0,W2,2,joint,2,1,1,4.1984519111111e-05
4,7,0,W2,2,joint,3,1,1,0.000128829161244444
4,7,0,W2,2,joint,4,1,1,0.000272988496444445
4,7,0,W2,2,joint,5,1,1,4.36223936e-05
4,7,0,W2,2,joint,6,1,1,2.90450693333333e-06
4,7,0,W2,2,joint,1,2,1,1.63546133333333e-05
4,7,0,W2,2,joint,2,2,1,0.000209922595555555
4,7,0,W2,2,joint,3,2,1,0.000644145806222221
4,7,0,W2,2,joint,4,2,1,0.00136494248222222
4,7,0,W2,2,joint,5,2,1,0.000218111968
4,7,0,W2,2,joint,6,2,1,1.45225346666667e-05
4,7,0,W2,2,joint,1,3,1,5.64234159999999e-05
4,7,0,W2,2,joint,2,3,1,0.000724232954666665
4,7,0,W2,2,joint,3,3,1,0.00222230303146666
4,7,0,W2,2,joint,4,3,1,0.00470905156366667
4,7,0,W2,2,joint,5,3,1,0.0007524862896
4,7,0,W2,2,joint,6,3,1,5.01027446e-05
4,7,0,W2,2,joint,1,4,1,0.000119388677333333
4,7,0,W2,2,joint,2,4,1,0.00153243494755555
4,7,0,W2,2,joint,3,4,1,0.00470226438542222
4,7,0,W2,2,joint,4,4,1,0.00996408012022223
4,7,0,W2,2,joint,5,4,1,0.0015922173664
4,7,0,W2,2,joint,6,4,1,0.000106014503066667
4,7,0,W2,2,joint,1,5,1,0.00021953916477193
4,7,0,W2,2,joint,2,5,1,0.00281793463139181
4,7,0,W2,2,joint,3,5,1,0.00864680988826198
4,7,0,W2,2,joint,4,5,1,0.0183225568468831
4,7,0,W2,2,joint,5,5,1,0.00292786618096842
4,7,0,W2,2,joint,6,5,1,0.000194945919301754
4,7,0,W2,2,joint,1,6,1,0.000303000178694052
4,7,0,W2,2,joint,2,6,1,0.00388921356126543
4,7,0,W2,2,joint,3,6,1,0.0119340207201693
4,7,0,W2,2,joint,4,6,1,0.0252881439378025
4,7,0,W2,2,joint,5,6,1,0.00404093719199179
4,7,0,W2,2,joint,6,6,1,0.000269057452438939
4,7,0,W2,2,joint,1,7,1,0.00039537168873643
4,7,0,W2,2,joint,2,7,1,0.00507486477467323
4,7,0,W2,2,joint,3,7,1,0.0155721819897445
4,7,0,W2,2,joint,4,7,1,0.0329973936543264
4,7,0,W2,2,joint,5,7,1,0.00527284230841611
4,7,0,W2,2,joint,6,7,1,0.00035108130891671
4,7,0,W2,2,joint,1,8,1,0.00037041142529422
4,7,0,W2,2,joint,2,8,1,0.00475448280166383
4,7,0,W2,2,joint,3,8,1,0.0145890924668799
4,7,0,W2,2,joint,4,8,1,0.0309142307421044
4,7,0,W2,2,joint,5,8,1,0.00493996178900433
4,7,0,W2,2,joint,6,8,1,0.000328917147420466
4,7,0,W2,2,joint,1,9,1,0.000339017379200557
4,7,0,W2,2,joint,2,9,1,0.00435151884851795
4,7,0,W2,2,joint,3,9,1,0.0133526007981736
4,7,0,W2,2,joint,4,9,1,0.0282941096589147
4,7,0,W2,2,joint,5,9,1,0.00452127765154354
4,7,0,W2,2,joint,6,9,1,0.000301039929327336
4,7,0,W2,2,joint,1,10,1,0.000221549200636143
4,7,0,W2,2,joint,2,10,1,0.00284373481004326
4,7,0,W2,2,joint,3,10,1,0.00872597753019273
4,7,0,W2,2,joint,4,10,1,0.0184903127751913
4,7,0,W2,2,joint,5,10,1,0.00295467286047582
4,7,0,W2,2,joint,6,10,1,0.000196730786661461
4,7,0,W2,2,joint,1,-2,2,0
4,7,0,W2,2,joint,2,-2,2,0
4,7,0,W2,2,joint,3,-2,2,0
4,7,0,W2,2,joint,4,-2,2,0
4,7,0,W2,2,joint,5,-2,2,0
4,7,0,W2,2,joint,6,-2,2,0
4,7,0,W2,2,joint,1,-1,2,0
4,7,0,W2,2,joint,2,-1,2,0
4,7,0,W2,2,joint,3,-1,2,0
4,7,0,W2,2,joint,4,-1,2,0
4,7,0,W2,2,joint,5,-1,2,0
4,7,0,W2,2,joint,6,-1,2,0
4,7,0,W2,2,joint,1,0,2,0
4,7,0,W2,2,joint,2,0,2,0
4,7,0,W2,2,joint,3,0,2,0
4,7,0,W2,2,joint,4,0,2,0
4,7,0,W2,2,joint,5,0,2,0
4,7,0,W2,2,joint,6,0,2,0
4,7,0,W2,2,joint,1,1,2,6.05518293333333e-06
4,7,0,W2,2,joint,2,1,2,7.77223950222221e-05
4,7,0,W2,2,joint,3,1,2,0.000238490547768889
4,7,0,W2,2,joint,4,1,2,0.000505360552088889
4,7,0,W2,2,joint,5,1,2,8.075445376e-05
4,7,0,W2,2,joint,6,1,2,5.37686842666667e-06
4,7,0,W2,2,joint,1,2,2,3.02759146666666e-05
4,7,0,W2,2,joint,2,2,2,0.00038861197511111
4,7,0,W2,2,joint,3,2,2,0.00119245273884444
4,7,0,W2,2,joint,4,2,2,0.00252680276044445
4,7,0,W2,2,joint,5,2,2,0.0004037722688
4,7,0,W2,2,joint,6,2,2,2.68843421333333e-05
4,7,0,W2,2,joint,1,3,2,0.0001044519056
4,7,0,W2,2,joint,2,3,2,0.00134071131413333
4,7,0,W2,2,joint,3,3,2,0.00411396194901333
4,7,0,W2,2,joint,4,3,2,0.00871746952353334
4,7,0,W2,2,joint,5,3,2,0.00139301432736
4,7,0,W2,2,joint,6,3,2,9.27509803600001e-05
4,7,0,W2,2,joint,1,4,2,0.000221014177066666
4,7,0,W2,2,joint,2,4,2,0.00283686741831111
4,7,0,W2,2,joint,3,4,2,0.00870490499356444
4,7,0,W2,2,joint,4,4,2,0.0184456601512445
4,7,0,W2,2,joint,5,4,2,0.00294753756224
4,7,0,W2,2,joint,6,4,2,0.000196255697573333
4,7,0,W2,2,joint,1,5,2,0.000406414317670175
4,7,0,W2,2,joint,2,5,2,0.00521660443432046
4,7,0,W2,2,joint,3,5,2,0.016007109002225
4,7,0,W2,2,joint,4,5,2,0.0339190023184924
4,7,0,W2,2,joint,5,5,2,0.00542011142933895
4,7,0,W2,2,joint,6,5,2,0.000360886919005614
4,7,0,W2,2,joint,1,6,2,0.000560918645225845
4,7,0,W2,2,joint,2,6,2,0.0071997726574998
4,7,0,W2,2,joint,3,6,2,0.022092444840482
4,7,0,W2,2,joint,4,6,2,0.0468138055198671
4,7,0,W2,2,joint,5,6,2,0.00748064580339225
4,7,0,W2,2,joint,6,6,2,0.000498083342262166
4,7,0,W2,2,joint,1,7,2,0.000731918221839141
4,7,0,W2,2,joint,2,7,2,0.00939466863149394
4,7,0,W2,2,joint,3,7,2,0.0288274655894428
4,7,0,W2,2,joint,4,7,2,0.0610852885445245
4,7,0,W2,2,joint,5,7,2,0.00976116772232234
4,7,0,W2,2,joint,6,7,2,0.000649927181595894
4,7,0,W2,2,joint,1,8,2,0.000685711393794259
4,7,0,W2,2,joint,2,8,2,0.00880157253818546
4,7,0,W2,2,joint,3,8,2,0.0270075549686714
4,7,0,W2,2,joint,4,8,2,0.0572289049491599
4,7,0,W2,2,joint,5,8,2,0.0091449341254469
4,7,0,W2,2,joint,6,8,2,0.000608896540978373
4,7,0,W2,2,joint,1,9,2,0.000627594247200773
4,7,0,W2,2,joint,2,9,2,0.0080555993983423
4,7,0,W2,2,joint,3,9,2,0.024718542352794
4,7,0,W2,2,joint,4,9,2,0.0523784960330833
4,7,0,W2,2,joint,5,9,2,0.00836985953580718
4,7,0,W2,2,joint,6,9,2,0.000557289801098353
4,7,0,W2,2,joint,1,10,2,0.000410135327336471
4,7,0,W2,2,joint,2,10,2,0.00526436612646906
4,7,0,W2,2,joint,3,10,2,0.016153665372749
4,7,0,W2,2,joint,4,10,2,0.0342295547031174
4,7,0,W2,2,joint,5,10,2,0.00546973637153239
4,7,0,W2,2,joint,6,10,2,0.000364191093232934
4,7,0,W2,2,joint,1,-2,3,0
4,7,0,W2,2,joint,2,-2,3,0
4,7,0,W2,2,joint,3,-2,3,0
4,7,0,W2,2,joint,4,-2,3,0
4,7,0,W2,2,joint,5,-2,3,0
4,7,0,W2,2,joint,6,-2,3,0
4,7,0,W2,2,joint,1,-1,3,0
4,7,0,W2,2,joint,2,-1,3,0
4,7,0,W2,2,joint,3,-1,3,0
4,7,0,W2,2,joint,4,-1,3,0
4,7,0,W2,2,joint,5,-1,3,0
4,7,0,W2,2,joint,6,-1,3,0
4,7,0,W2,2,joint,1,0,3,0
4,7,0,W2,2,joint,2,0,3,0
4,7,0,W2,2,joint,3,0,3,0
4,7,0,W2,2,joint,4,0,3,0
4,7,0,W2,2,joint,5,0,3,0
4,7,0,W2,2,joint,6,0,3,0
4,7,0,W2,2,joint,1,1,3,3.1808e-07
4,7,0,W2,2,joint,2,1,3,4.08277333333333e-06
4,7,0,W2,2,joint,3,1,3,1.25279573333333e-05
4,7,0,W2,2,joint,4,1,3,2.65466933333334e-05
4,7,0,W2,2,joint,5,1,3,4.242048e-06
4,7,0,W2,2,joint,6,1,3,2.82448e-07
4,7,0,W2,2,joint,1,2,3,1.5904e-06
4,7,0,W2,2,joint,2,2,3,2.04138666666666e-05
4,7,0,W2,2,joint,3,2,3,6.26397866666666e-05
4,7,0,W2,2,joint,4,2,3,0.000132733466666667
4,7,0,W2,2,joint,5,2,3,2.121024e-05
4,7,0,W2,2,joint,6,2,3,1.41224e-06
4,7,0,W2,2,joint,1,3,3,5.48687999999999e-06
4,7,0,W2,2,joint,2,3,3,7.04278399999999e-05
4,7,0,W2,2,joint,3,3,3,0.000216107264
4,7,0,W2,2,joint,4,3,3,0.00045793046
4,7,0,W2,2,joint,5,3,3,7.3175328e-05
4,7,0,W2,2,joint,6,3,3,4.872228e-06
4,7,0,W2,2,joint,1,4,3,1.160992e-05
4,7,0,W2,2,joint,2,4,3,0.000149021226666666
4,7,0,W2,2,joint,3,4,3,0.000457270442666666
4,7,0,W2,2,joint,4,4,3,0.000968954306666667
4,7,0,W2,2,joint,5,4,3,0.000154834752
4,7,0,W2,2,joint,6,4,3,1.0309352e-05
4,7,0,W2,2,joint,1,5,3,2.1349027368421e-05
4,7,0,W2,2,joint,2,5,3,0.000274029299649122
4,7,0,W2,2,joint,3,5,3,0.000840856715228069
4,7,0,W2,2,joint,4,5,3,0.00178177214070176
4,7,0,W2,2,joint,5,5,3,0.000284719563789474
4,7,0,W2,2,joint,6,5,3,1.89574637894737e-05
4,7,0,W2,2,joint,1,6,3,2.94651713478819e-05
4,7,0,W2,2,joint,2,6,3,0.000378205532700042
4,7,0,W2,2,joint,3,6,3,0.00116052065350107
4,7,0,W2,2,joint,4,6,3,0.00245913879459992
4,7,0,W2,2,joint,5,6,3,0.000392959856595636
4,7,0,W2,2,joint,6,6,3,2.61644200102696e-05
4,7,0,W2,2,joint,1,7,3,3.84478141396852e-05
4,7,0,W2,2,joint,2,7,3,0.000493503867877461
4,7,0,W2,2,joint,3,7,3,0.00151431267323285
4,7,0,W2,2,joint,4,7,3,0.00320882272165248
4,7,0,W2,2,joint,5,7,3,0.000512756140202539
4,7,0,W2,2,joint,6,7,3,3.41408079983835e-05
4,7,0,W2,2,joint,1,8,3,3.60205599961964e-05
4,7,0,W2,2,joint,2,8,3,0.000462348408589675
4,7,0,W2,2,joint,3,8,3,0.00141871239548265
4,7,0,W2,2,joint,4,8,3,0.00300624610133917
4,7,0,W2,2,joint,5,8,3,0.000480385263112252
4,7,0,W2,2,joint,6,8,3,3.19854600408881e-05
4,7,0,W2,2,joint,1,9,3,3.29676543793087e-05
4,7,0,W2,2,joint,2,9,3,0.000423162286727839
4,7,0,W2,2,joint,3,9,3,0.00129847009382564
4,7,0,W2,2,joint,4,9,3,0.00275145312728506
4,7,0,W2,2,joint,5,9,3,0.000439670436130652
4,7,0,W2,2,joint,6,9,3,2.92745474224314e-05
4,7,0,W2,2,joint,1,10,3,2.15444927685066e-05
4,7,0,W2,2,joint,2,10,3,0.000276538231122521
4,7,0,W2,2,joint,3,10,3,0.000848555351396376
4,7,0,W2,2,joint,4,10,3,0.00179808552108829
4,7,0,W2,2,joint,5,10,3,0.000287326372169448
4,7,0,W2,2,joint,6,10,3,1.91310327385537e-05
4,7,0,W3,3,intensity,1,NaN,NaN,0.0239248533333333
4,7,0,W3,3,intensity,2,NaN,NaN,0.156544461481481
4,7,0,W3,3,intensity,3,NaN,NaN,0.2749746
4,7,0,W3,3,intensity,4,NaN,NaN,0.434461236185186
4,7,0,W3,3,intensity,5,NaN,NaN,0.104563265777778
4,7,0,W3,3,intensity,6,NaN,NaN,0.00553158322222223
4,7,0,W3,3,loc,NaN,-2,NaN,6.4e-05
4,7,0,W3,3,loc,NaN,-1,NaN,0.00048
4,7,0,W3,3,loc,NaN,0,NaN,0.002256
4,7,0,W3,3,loc,NaN,1,NaN,0.007144
4,7,0,W3,3,loc,NaN,2,NaN,0.0180955789473684
4,7,0,W3,3,loc,NaN,3,NaN,0.0369315532734275
4,7,0,W3,3,loc,NaN,4,NaN,0.0655431776731803
4,7,0,W3,3,loc,NaN,5,NaN,0.0992464345802461
4,7,0,W3,3,loc,NaN,6,NaN,0.135429715157189
4,7,0,W3,3,loc,NaN,7,NaN,0.163403729664091
4,7,0,W3,3,loc,NaN,8,NaN,0.177680891040489
4,7,0,W3,3,loc,NaN,9,NaN,0.166510304996197
4,7,0,W3,3,loc,NaN,10,NaN,0.127214614667812
4,7,0,W3,3,lfw,NaN,NaN,0,0.036217
4,7,0,W3,3,lfw,NaN,NaN,1,0.151885
4,7,0,W3,3,lfw,NaN,NaN,2,0.348903
4,7,0,W3,3,lfw,NaN,NaN,3,0.462995
4,7,0,W3,3,joint,1,-2,0,5.54551304430933e-08
4,7,0,W3,3,joint,2,-2,0,3.62852528734388e-07
4,7,0,W3,3,joint,3,-2,0,6.373603256448e-07
4,7,0,W3,3,joint,4,-2,0,1.00703248581881e-06
4,7,0,W3,3,joint,5,-2,0,2.42365938987122e-07
4,7,0,W3,3,joint,6,-2,0,1.28215903717902e-08
4,7,0,W3,3,joint,1,-1,0,4.15913478323199e-07
4,7,0,W3,3,joint,2,-1,0,2.72139396550791e-06
4,7,0,W3,3,joint,3,-1,0,4.780202442336e-06
4,7,0,W3,3,joint,4,-1,0,7.55274364364106e-06
4,7,0,W3,3,joint,5,-1,0,1.81774454240341e-06
4,7,0,W3,3,joint,6,-1,0,9.61619277884267e-08
4,7,0,W3,3,joint,1,0,0,1.95479334811904e-06
4,7,0,W3,3,joint,2,0,0,1.27905516378872e-05
4,7,0,W3,3,joint,3,0,0,2.24669514789792e-05
4,7,0,W3,3,joint,4,0,0,3.5497895125113e-05
4,7,0,W3,3,joint,5,0,0,8.54339934929605e-06
4,7,0,W3,3,joint,6,0,0,4.51961060605606e-07
4,7,0,W3,3,joint,1,1,0,6.19017893571028e-06
4,7,0,W3,3,joint,2,1,0,4.0503413519976e-05
4,7,0,W3,3,joint,3,1,0,7.11453463501008e-05
4,7,0,W3,3,joint,4,1,0,0.000112410001229524
4,7,0,W3,3,joint,5,1,0,2.70540979394375e-05
4,7,0,W3,3,joint,6,1,0,1.43121002525108e-06
4,7,0,W3,3,joint,1,2,0,1.56795732964001e-05
4,7,0,W3,3,joint,2,2,0,0.000102594165311959
4,7,0,W3,3,joint,3,2,0,0.00018020943891603
4,7,0,W3,3,joint,4,2,0,0.000284731810151545
4,7,0,W3,3,joint,5,2,0,6.85273747358522e-05
4,7,0,W3,3,joint,6,2,0,3.62522032505545e-06
4,7,0,W3,3,joint,1,3,0,3.2000689128812e-05
4,7,0,W3,3,joint,2,3,0,0.000209386054614873
4,7,0,W3,3,joint,3,3,0,0.000367792294076875
4,7,0,W3,3,joint,4,3,0,0.000581113654657647
4,7,0,W3,3,joint,5,3,0,0.000139858602927612
4,7,0,W3,3,joint,6,3,0,7.39876949790368e-06
4,7,0,W3,3,joint,1,4,0,5.67922729300164e-05
4,7,0,W3,3,joint,2,4,0,0.000371601683750011
4,7,0,W3,3,joint,3,4,0,0.00065272845414958
4,7,0,W3,3,joint,4,4,0,0.00103131420532323
4,7,0,W3,3,joint,5,4,0,0.000248209903140001
4,7,0,W3,3,joint,6,4,0,1.31307464967341e-05
4,7,0,W3,3,joint,1,5,0,8.59956871196792e-05
4,7,0,W3,3,joint,2,5,0,0.000562684683676785
4,7,0,W3,3,joint,3,5,0,0.000988370935361733
4,7,0,W3,3,joint,4,5,0,0.00156163099568748
4,7,0,W3,3,joint,5,5,0,0.000375843051690083
4,7,0,W3,3,joint,6,5,0,1.98827676570092e-05
4,7,0,W3,3,joint,1,6,0,0.000117348008123639
4,7,0,W3,3,joint,2,6,0,0.00076782835329006
4,7,0,W3,3,joint,3,6,0,0.00134871136491513
4,7,0,W3,3,joint,4,6,0,0.00213097066731995
4,7,0,W3,3,joint,5,6,0,0.000512867970012977
4,7,0,W3,3,joint,6,6,0,2.71316301861517e-05
4,7,0,W3,3,joint,1,7,0,0.000141587111615783
4,7,0,W3,3,joint,2,7,0,0.000926429008019461
4,7,0,W3,3,joint,3,7,0,0.00162729772422312
4,7,0,W3,3,joint,4,7,0,0.00257113850118271
4,7,0,W3,3,joint,5,7,0,0.000618804662094299
4,7,0,W3,3,joint,6,7,0,3.27358701089956e-05
4,7,0,W3,3,joint,1,8,0,0.000153958077967115
4,7,0,W3,3,joint,2,8,0,0.00100737438471594
4,7,0,W3,3,joint,3,8,0,0.00176948047772537
4,7,0,W3,3,joint,4,8,0,0.00279578795917194
4,7,0,W3,3,joint,5,8,0,0.000672871812454633
4,7,0,W3,3,joint,6,8,0,3.55961187783725e-05
4,7,0,W3,3,joint,1,9,0,0.000144278916932553
4,7,0,W3,3,joint,2,9,0,0.000944041956690693
4,7,0,W3,3,joint,3,9,0,0.00165823534711861
4,7,0,W3,3,joint,4,9,0,0.00262002009929326
4,7,0,W3,3,joint,5,9,0,0.000630569162834929
4,7,0,W3,3,joint,6,9,0,3.33582331772359e-05
4,7,0,W3,3,joint,1,10,0,0.00011022973516674
4,7,0,W3,3,joint,2,10,0,0.000721252259752909
4,7,0,W3,3,joint,3,10,0,0.00126689919111647
4,7,0,W3,3,joint,4,10,0,0.002001707025647
4,7,0,W3,3,joint,5,10,0,0.000481757649013267
4,7,0,W3,3,joint,6,10,0,2.54858387277472e-05
4,7,0,W3,3,joint,1,-2,1,2.32564886306133e-07
4,7,0,W3,3,joint,2,-2,1,1.52171235405535e-06
4,7,0,W3,3,joint,3,-2,1,2.672929095744e-06
4,7,0,W3,3,joint,4,-2,1,4.22324127091116e-06
4,7,0,W3,3,joint,5,-2,1,1.0164218638501e-06
4,7,0,W3,3,joint,6,-2,1,5.37705291332623e-08
4,7,0,W3,3,joint,1,-1,1,1.744236647296e-06
4,7,0,W3,3,joint,2,-1,1,1.14128426554151e-05
4,7,0,W3,3,joint,3,-1,1,2.004696821808e-05
4,7,0,W3,3,joint,4,-1,1,3.16743095318337e-05
4,7,0,W3,3,joint,5,-1,1,7.62316397887574e-06
4,7,0,W3,3,joint,6,-1,1,4.03278968499467e-07
4,7,0,W3,3,joint,1,0,1,8.19791224229119e-06
4,7,0,W3,3,joint,2,0,1,5.36403604804509e-05
4,7,0,W3,3,joint,3,0,1,9.42207506249759e-05
4,7,0,W3,3,joint,4,0,1,0.000148869254799619
4,7,0,W3,3,joint,5,0,1,3.5828870700716e-05
4,7,0,W3,3,joint,6,0,1,1.89541115194749e-06
4,7,0,W3,3,joint,1,1,1,2.59600554339221e-05
4,7,0,W3,3,joint,2,1,1,0.000169861141521428
4,7,0,W3,3,joint,3,1,1,0.000298365710312424
4,7,0,W3,3,joint,4,1,1,0.000471419306865459
4,7,0,W3,3,joint,5,1,1,0.000113458090552267
4,7,0,W3,3,joint,6,1,1,6.0021353145004e-06
4,7,0,W3,3,joint,1,2,1,6.57561915709123e-05
4,7,0,W3,3,joint,2,2,1,0.000430254156843662
4,7,0,W3,3,joint,3,2,1,0.000755753116761775
4,7,0,W3,3,joint,4,2,1,0.00119409368486809
4,7,0,W3,3,joint,5,2,1,0.000287386595017669
4,7,0,W3,3,joint,6,2,1,1.52032633589488e-05
4,7,0,W3,3,joint,1,3,1,0.000134202851377243
4,7,0,W3,3,joint,2,3,1,0.000878112513603558
4,7,0,W3,3,joint,3,3,1,0.00154242848899318
4,7,0,W3,3,joint,4,3,1,0.00243704468723739
4,7,0,W3,3,joint,5,3,1,0.000586531847079005
4,7,0,W3,3,joint,6,3,1,3.10285806441478e-05
4,7,0,W3,3,joint,1,4,1,0.000238172525995404
4,7,0,W3,3,joint,2,4,1,0.00155840411233317
4,7,0,W3,3,joint,3,4,1,0.00273737916609628
4,7,0,W3,3,joint,4,4,1,0.00432507270275059
4,7,0,W3,3,joint,5,4,1,0.00104092998145675
4,7,0,W3,3,joint,6,4,1,5.50670522587863e-05
4,7,0,W3,3,joint,1,5,1,0.000360644308975687
4,7,0,W3,3,joint,2,5,1,0.00235975821244853
4,7,0,W3,3,joint,3,5,1,0.00414497941622489
4,7,0,W3,3,joint,4,5,1,0.00654908810172
4,7,0,W3,3,joint,5,5,1,0.00157619134400829
4,7,0,W3,3,joint,6,5,1,8.33833328432739e-05
4,7,0,W3,3,joint,1,6,1,0.000492128067312557
4,7,0,W3,3,joint,2,6,1,0.00322007922907642
4,7,0,W3,3,joint,3,6,1,0.00565615665737457
4,7,0,W3,3,joint,4,6,1,0.00893675566186849
4,7,0,W3,3,joint,5,6,1,0.00215083942969934
