unique_path_id,support_out_path_rank,consequence_replica_rank,consequence_replica_id,namespace,wind_seed,wind_stream_position,resistance_seed,resistance_stream_position,joint_stream_position,wind_q_W1,wind_q_W2,wind_q_W3,wind_W1_mps,wind_W2_mps,wind_W3_mps,failed_lines_W1,failed_lines_W2,failed_lines_W3,closed_roads_W1,closed_roads_W2,closed_roads_W3,damage_sha256,formal_scenario_sha256
448,365,4,SO-P0365-R04,STEP04CA2_SUPPORT_OUT_V1,1704202601,1824,2704202601,1824,1824,0.967114640250103,0.205741180064537,0.567741693253887,49.6946472741349,27.0979490780262,46.5299688797397,26,26,27,15,15,17,3a83eed4180cef246c4bf4e00240e85bc54122621fac1d721134943c6ce5bec4,f477e60bb8cb623219f1241e9fb4c48a7538177438055dce6fb60020dab7572f
448,365,5,SO-P0365-R05,STEP04CA2_SUPPORT_OUT_V1,1704202601,1825,2704202601,1825,1825,0.524088100135412,0.186773343009624,0.371737898190012,46.314611495629,26.9752978643854,45.5525770001364,16,16,17,12,12,14,fe3884047a7103ce6bc4edfd8232b2352cc3e94cdd99c21bd1d7b9eee5d2a83d,04795658c3e3c8374f632f8bd71f459f8f58163b0835c4595df6907baed131f9
449,366,1,SO-P0366-R01,STEP04CA2_SUPPORT_OUT_V1,1704202601,1826,2704202601,1826,1826,0.190824675759962,0.249986355953014,0.26591564880562,44.4035554368868,35.7758305611723,54.2817044011653,13,13,23,16,16,20,35ae8f2da5143ae598bb4227437ac438f83f2e7573c4a1a9cac2f1c8246107f0,77a3cebd9c8a2f369a819fc0714e85df4534cd2413fc4b3d158bfc946daf699e
449,366,2,SO-P0366-R02,STEP04CA2_SUPPORT_OUT_V1,1704202601,1827,2704202601,1827,1827,0.589637899722178,0.0569309962594013,0.700239385432148,46.6420899973961,34.1678397574112,56.5157059696406,22,22,30,12,12,21,64c76c9233098db289db7e0ccfbad696ac0d2509d137f2c9e067e20e9d6d76a8,aeb6f81e2e974b58d2f731aa4ce9aed4592e1ae5717ebeb10c6b84f6ee30800e
449,366,3,SO-P0366-R03,STEP04CA2_SUPPORT_OUT_V1,1704202601,1828,2704202601,1828,1828,0.0366263299501883,0.0814753503593182,0.662288965097948,42.7720657440554,34.4559711371057,56.3017170317115,12,12,21,12,12,22,87cf82d6aa6953cfde1824a85177c11bd60659a5e015aac01fe705922823d182,226caf9c9e042e2d72788c042b29bc4184f39d0380cd785c5f790794ea31ce09
449,366,4,SO-P0366-R04,STEP04CA2_SUPPORT_OUT_V1,1704202601,1829,2704202601,1829,1829,0.820538919396297,0.457531505736631,0.767681964532554,48.0842246998257,36.8611632790126,56.9326101590389,19,19,25,16,16,21,1b82c997227c10472b0c28d41d82b09664c7dd0af1520a399530c430013ae53f,801fea5d29fca2a411d9d18f2ed30c0c8444a7a74635c50186caf4273cd55df1
449,366,5,SO-P0366-R05,STEP04CA2_SUPPORT_OUT_V1,1704202601,1830,2704202601,1830,1830,0.648381638032511,0.812235439512825,0.25040884734626,46.958617091461,38.7343012563988,54.1845813410123,18,18,27,9,9,18,d120ab521b27b1c73301add0baa6f750371554d16fc6ee53316023759b246875,29d31a853a02d5cd8aee55c4ea30bc20e327bc0933f9105789b9a44e2d3aafe2
450,367,1,SO-P0367-R01,STEP04CA2_SUPPORT_OUT_V1,1704202601,1831,2704202601,1831,1831,0.776940421520506,0.536795738280973,0.92805784019659,47.760768855719,55.6687446854727,39.7499542316166,19,19,19,18,18,18,369aaa26e29706c21aa9b3b67196337ea861fae9bfe23017be86921788e33dd7,c560c4d1ed908694d923fc783db4c2899f33a8c44c1e661b9e0621310ff0865b
450,367,2,SO-P0367-R02,STEP04CA2_SUPPORT_OUT_V1,1704202601,1832,2704202601,1832,1832,0.862232909746939,0.185687088236425,0.403429354230723,48.432906558847,53.7423214752423,36.6074011709654,18,19,19,15,18,18,52c9bea2f7c8fa09d6272e883b885345a49de12504e65ef41c6dc76ed03ab181,e241d7b8ef7c1236de733ab45e32e5209f3c6d1d8743797992ab1644d007a718
450,367,3,SO-P0367-R03,STEP04CA2_SUPPORT_OUT_V1,1704202601,1833,2704202601,1833,1833,0.820076786758214,0.234229005055973,0.560827478525456,48.0806015604349,54.0799796597976,37.3231772082657,21,21,21,13,14,14,e4b70a35cc9aed5a5cc32ce641c1cebfb5eb8ff9a6b915586f8ab245c98575d4,411255745775b51dfee676b27a4fb82511f54cc5a527a25b95cb8a5cee6cfb3c
450,367,4,SO-P0367-R04,STEP04CA2_SUPPORT_OUT_V1,1704202601,1834,2704202601,1834,1834,0.970073403492776,0.612863130770021,0.608007098127142,49.7501491254562,56.0403228409611,37.5483806819237,23,24,24,12,13,13,ebbc45ff35ecee7a06a2694e39ceedfbab72e2565b2f54ba1715efc8a7c7c0bf,e93fc0a20ad9ff5fc5e13e16edd63920c61232aa3829921515d495f4edff8eb0
450,367,5,SO-P0367-R05,STEP04CA2_SUPPORT_OUT_V1,1704202601,1835,2704202601,1835,1835,0.530055032937775,0.196457557418211,0.11606230537824,46.3434477239025,53.8207323650849,34.7958000732511,20,21,21,18,19,19,ecb25defb904bb72d4de65506845f2c138aa6290909acb29a1a46fe62490eece,7c4930b5d60641b131076795c909e79b4e457ab1588051352b81d179eb2bbfad
451,368,1,SO-P0368-R01,STEP04CA2_SUPPORT_OUT_V1,1704202601,1836,2704202601,1836,1836,0.52972032441111,0.870537550985365,0.696499495545583,46.3418253579402,57.7101901421531,38.0109032779991,23,23,23,13,14,14,2752cf245f4497305c9d604f0fa5fa04c4392e0305d6d9cab27e10d72832700d,7d462673f6f9ce7d3bf3356746090adf8e9368f682edf31d278b88d96c9d7f81
451,368,2,SO-P0368-R02,STEP04CA2_SUPPORT_OUT_V1,1704202601,1837,2704202601,1837,1837,0.848333317901063,0.711513569588095,0.76616097763056,48.311441711081,56.5818571662843,38.4251659203291,21,21,21,15,17,17,08ec0c85f462664df95ecd52821e2171491654e0c8c4fee8aa56bca418f6d841,a1e9021341a1704a4773b90c06cfe0b63bcb61afed12b6b2518a133bdca9ee00
451,368,3,SO-P0368-R03,STEP04CA2_SUPPORT_OUT_V1,1704202601,1838,2704202601,1838,1838,0.446055813846384,0.0277168974904497,0.627679979210705,45.9392280698037,52.0594972148917,37.6462750251556,20,23,23,12,13,13,fc53c8295a60cdbc1f77edc63f57dfe91d1c48c2e6381920f80822881c123965,92ec932c9c5f04de748ce228ae04601c79a2f793c4ccf0bb7169c33eace33f1d
451,368,4,SO-P0368-R04,STEP04CA2_SUPPORT_OUT_V1,1704202601,1839,2704202601,1839,1839,0.280892328994072,0.824745780581153,0.249961913046417,45.0227578819666,57.3358311077442,35.7756801848114,17,18,18,9,11,11,50352a8dbd4f920256a3c014bc55c1493e9df870875a17abcf706861c7f861f8,e2d8161a45d621127cd854a74d24dee4c498a444ea5ce8db635a184706916a9e
451,368,5,SO-P0368-R05,STEP04CA2_SUPPORT_OUT_V1,1704202601,1840,2704202601,1840,1840,0.0258606499702612,0.611309461122529,0.636407399423731,42.568888916439,56.0323852474645,37.6905307699337,17,20,20,12,14,14,830a78631942a6ca61d60448577759ae8eb39d2b0b1c0afe0bb0c15e0f308c65,e083aca014ccf1b8617fec3eac2df22e47f41701aebf21d69f25c6c49f56c445
452,369,1,SO-P0369-R01,STEP04CA2_SUPPORT_OUT_V1,1704202601,1841,2704202601,1841,1841,0.493694041098763,0.420866900674962,0.820147226452173,46.1702679511719,55.1285723291879,38.7910676101291,19,19,19,11,12,12,7f5d2f5f3130df6b8342966ce9f24a52871ceb787a144c40c5707629d376d638,788a782329c6f1ec0008a512b264a914d55e48eafc1c76cb739d2a8114cdf281
452,369,2,SO-P0369-R02,STEP04CA2_SUPPORT_OUT_V1,1704202601,1842,2704202601,1842,1842,0.860598920556609,0.124974648506968,0.372056108856314,48.4183191805131,53.249771824993,36.4523943608937,25,25,25,14,16,16,ef6c97c862d7b935acdbffc0be95a0bbcee4b9841f9075092647ef91d1a4399c,645cafcf44eaaca843b6345ebabc1d6902c32fbd4af4da511a5f7beaa8a0e7fe
452,369,3,SO-P0369-R03,STEP04CA2_SUPPORT_OUT_V1,1704202601,1843,2704202601,1843,1843,0.420634740146328,0.769943865864385,0.286586426821337,45.810874948275,56.9475790866113,35.9933058350316,19,23,23,14,14,14,933a8d70225f201cc9cf4e7ca1945a204ea2633c05171733e5df87c70623b01e,920694acb1ae315c5806b4c3a793545553628ec0e4cd257b891c7c3d6a987617
452,369,4,SO-P0369-R04,STEP04CA2_SUPPORT_OUT_V1,1704202601,1844,2704202601,1844,1844,0.663397741816166,0.826702400511278,0.886602633889393,47.0436950630737,57.3507448633072,39.3284007818944,19,21,21,7,8,8,e9aad2319f556b9f546a12e6ecbeab8a394750da2bef600dec6434de6c559b03,6109c11fad4ba45517fa7399fb5249d53b08940269713d866646f412b80eefb7
452,369,5,SO-P0369-R05,STEP04CA2_SUPPORT_OUT_V1,1704202601,1845,2704202601,1845,1845,0.0306645338949425,0.24364970967512,0.9756238204007,42.6639411958852,54.1413075688067,40.4395227660504,16,19,19,10,10,10,8bdc5a6b91aabfa56a8e64a7a61a476eacb57775c70f57a27991ec12aa8505a9,3d26b8d0ec170d1346da78ff00c66bb15dd4156bfbacc65c14cb3bce3fa51a1f
453,370,1,SO-P0370-R01,STEP04CA2_SUPPORT_OUT_V1,1704202601,1846,2704202601,1846,1846,0.734794946469136,0.376645072003741,0.72221116896472,47.4770247934007,54.9056530076482,38.1576369249373,22,29,29,17,27,27,7e2e35cdc272e1df278ac0588b1951e62f442b0eabe146777fdbc6e39a4f9cf9,f71206fa92de72c15577283c9a467cbb4d44c0f26b3e6c0dabb77ce3ecb05288
453,370,2,SO-P0370-R02,STEP04CA2_SUPPORT_OUT_V1,1704202601,1847,2704202601,1847,1847,0.793442322295558,0.465922774456773,0.620277076989376,47.879119631468,55.3439466347435,37.6091407278379,17,30,30,11,21,21,7d519b5495c6e00c5aa5003799671875122699ca9b6e5325d6eebf34a4006dc2,2f7311180d9af269a8fbb9a6781c538da319aa82ec72b1e0e07a60ef6b533b63
453,370,3,SO-P0370-R03,STEP04CA2_SUPPORT_OUT_V1,1704202601,1848,2704202601,1848,1848,0.142886525490449,0.273704188585544,0.562829470080481,44.0125140190988,54.3294173120404,37.3324800301899,19,27,27,9,19,19,13cbfc3253acbab05efd3d71506847c0914988cac166f69e92a02073fcc05f3a,2537d2c193cec7e03b1a66b726851fdffc2be4405c6f21fb5a0acbfecb360bdf
453,370,4,SO-P0370-R04,STEP04CA2_SUPPORT_OUT_V1,1704202601,1849,2704202601,1849,1849,0.325927615919098,0.60274593990992,0.339834497125422,45.2946649484909,55.9889166758034,36.2862287355538,12,29,29,9,24,24,24e3f51451f5c08b2c856fb6c45bbb2aafb124b047eec86a622f6268be388d1b,bf7bf2d1c6a49b83e65cd8aa978459e573c39241e809e3fa1a5af8e5725b27f7
453,370,5,SO-P0370-R05,STEP04CA2_SUPPORT_OUT_V1,1704202601,1850,2704202601,1850,1850,0.408578803706654,0.325583000352798,0.320187858515846,45.7486482024004,54.6312685819543,36.1810213308068,14,25,25,11,19,19,bc483a61cd8591537273dc6f6838b2648ef342cd852c41fbfa83296fe04c8f36,fc8226aa753a689bb148b7da56e3d4f800454cb1b96b2fb5f1863e149554de2a
454,371,1,SO-P0371-R01,STEP04CA2_SUPPORT_OUT_V1,1704202601,1851,2704202601,1851,1851,0.831739819085431,0.0084160781181889,0.891576231971152,48.1735123706854,51.5838246001897,39.3743402306775,19,29,29,15,19,19,4e3a468aeee37ecdb8cba1634911622c987c843f7aa945c6660a90ce5e068cf6,f728d5f1101bba1a449a09006fe5450539ec7ef9e6ec27b0b06c1c72ad128197
454,371,2,SO-P0371-R02,STEP04CA2_SUPPORT_OUT_V1,1704202601,1852,2704202601,1852,1852,0.851172666091135,0.776946249736451,0.278349865547414,48.3357863559965,56.9943924265344,35.9456356329141,17,28,28,8,23,23,a34e64f1ebdef6c32a79ae92906bf395f0c27980dba038e0a2f59aa529886d55,7f673fa3f16fd861cc3fee9c7b7bc82732b5852ae6a787ca9aab3fe4451b4edb
454,371,3,SO-P0371-R03,STEP04CA2_SUPPORT_OUT_V1,1704202601,1853,2704202601,1853,1853,0.246109425168117,0.300123224123728,0.0807447138521405,44.7974405838358,54.4864008055602,34.4480800026699,19,30,30,9,24,24,edf41b134e3f5a2fab494f0c6855aace8006461d433a3d9a008cc81b05058d38,5b14f4519bc6f0aa44a782e5647bef366fb084de8fce1cb6a35f9ffdaf2ad269
454,371,4,SO-P0371-R04,STEP04CA2_SUPPORT_OUT_V1,1704202601,1854,2704202601,1854,1854,0.437882567432183,0.808032821862659,0.895324239864728,45.8983692238321,57.2116903481567,39.4096597923171,15,30,30,13,21,21,ffbb152d1e565f68db8ab555aed085d4e19f0944876a9fd459654f4e3c07623b,7c23b670b39dda2d963af9d1025fcc34248a2d6334132b9cc660e67636eea1e1
454,371,5,SO-P0371-R05,STEP04CA2_SUPPORT_OUT_V1,1704202601,1855,2704202601,1855,1855,0.911430590457651,0.949993962555459,0.562481546428924,48.9218704507589,58.5768891411756,37.330861777305,23,32,32,14,27,27,1dcc5702e3a2b80694eef6c7a692c6078891416b4f49a4a427173a8965a14a10,61f8a2cfc8f60747349f9b415ae9e82aa523416019bf3d82aa66c944b06e85c7
455,372,1,SO-P0372-R01,STEP04CA2_SUPPORT_OUT_V1,1704202601,1856,2704202601,1856,1856,0.630583906614777,0.00724412439026445,0.326345464438371,46.8600986391053,51.5416521372668,36.2143340907873,23,28,28,12,19,19,fc06ded2ac10639689a58c472c5bec5368d2b86b493024aad04590b1275e6300,0eb660078f616af27a4fea0fb122fa1d2de609606ed73643b65dddd8b3967698
455,372,2,SO-P0372-R02,STEP04CA2_SUPPORT_OUT_V1,1704202601,1857,2704202601,1857,1857,0.857815595549176,0.970045429464419,0.0367845823950896,48.3936666246013,58.8985645244995,33.879878180467,16,32,32,13,29,29,d414e319b0c87b9d1568ac0547dd8185f7de349d05972e75500da153190df915,b6d5a47853ca271725b10dc52c44aab43c06abe43b0afeca557a9dad2d86efc5
455,372,3,SO-P0372-R03,STEP04CA2_SUPPORT_OUT_V1,1704202601,1858,2704202601,1858,1858,0.487157673857747,0.905277436506939,0.441552615692343,46.139248433856,58.0413617430804,36.7878550293371,13,31,31,16,31,31,037b46eeb2dcb0ac7aa5745c634e9f0a55b18acce0f9edd9daaf2ba501593c31,4252d2fc7ae2c9cc297fb422ec7f86862164965c89882146f2fbd66c3eb9e90f
455,372,4,SO-P0372-R04,STEP04CA2_SUPPORT_OUT_V1,1704202601,1859,2704202601,1859,1859,0.43875541237768,0.09316622793537,0.578804288547321,45.9027507445739,52.9424809474954,37.407488046364,18,29,29,14,21,21,1c1fb82725ed3895ac9dad9c524a85bf8674567553e4d7cfe08edd6c5afaf2f0,2a78a32261deae95a44db456260f843fa744aa3783ebfe7b3e22a1cb3cbcd427
455,372,5,SO-P0372-R05,STEP04CA2_SUPPORT_OUT_V1,1704202601,1860,2704202601,1860,1860,0.422573032728195,0.818973696305797,0.593214750309495,45.820795827846,57.2923136629928,37.476380781149,14,30,30,8,26,26,c9bcce54ce31d2c3c0c4d53bb75f1d28ea7741029d22065b7b8fe8dee2726ff2,d3358031ad45407919c3b2bc4eed71e230229ca5514b473e22e7392a871fb23a
456,373,1,SO-P0373-R01,STEP04CA2_SUPPORT_OUT_V1,1704202601,1861,2704202601,1861,1861,0.248492478129104,0.772114946189961,0.365870772860572,44.8133665181721,56.9620163464386,36.4210723452935,20,29,29,11,28,28,7d02e8eac82736dd2a24d41aeb2fabb5f09d414ec0d9d0bf7024e5bea3e2fbee,02a4c662b010f5d8aa5928fc4876b7c3e8e6d3a7562d23c6d85ba3d333ecf0e2
456,373,2,SO-P0373-R02,STEP04CA2_SUPPORT_OUT_V1,1704202601,1862,2704202601,1862,1862,0.845703659018254,0.426719757870789,0.820094014775879,48.2890974080649,55.157180558235,38.79068169615,23,31,31,16,27,27,a05af7421387328bb7526e519d07123e33164f8a489e80595124bb3b2883495e,ff3fdedd4225832e8fd8792f303f6cc9fe385b85841366ed28d4461966b0ad37
456,373,3,SO-P0373-R03,STEP04CA2_SUPPORT_OUT_V1,1704202601,1863,2704202601,1863,1863,0.206389655580956,0.794734134471323,0.0148378600981581,44.5196514672337,57.1167262436752,33.4493589363014,23,32,32,10,26,26,7b4b4c25f27dcfa1cb80f29090e4feaf8b541e75199be025d32dc9b9ad5f7006,583f395cfb1734760898c358be87ac847e4aba25d832ac85b90f5a0476189f7e
456,373,4,SO-P0373-R04,STEP04CA2_SUPPORT_OUT_V1,1704202601,1864,2704202601,1864,1864,0.0949477271505934,0.788694980437693,0.576612904492316,43.5481187918461,57.0746191201361,37.3971154613843,12,31,31,8,29,29,7c5f1b395c75e2029d88acdddbc49aca60505ae37324c787b37b9b678023e594,d2c10af354d75481d65375adc0887d6572845987dd462a6ffc3aa525456c579b
456,373,5,SO-P0373-R05,STEP04CA2_SUPPORT_OUT_V1,1704202601,1865,2704202601,1865,1865,0.441775015968648,0.809130995712031,0.465502607579577,45.9178750780771,57.219677235704,36.8972546007896,19,30,30,14,27,27,c1e6a62b70f4bdd63b214f697784e988eab88195aa8c0b9d91c071061e91a88a,de77abc43d5f133f822353ee7817151d92c5358a6b349ee69b23f2d9a633c5ff
457,374,1,SO-P0374-R01,STEP04CA2_SUPPORT_OUT_V1,1704202601,1866,2704202601,1866,1866,0.528245754409689,0.0701715406122124,0.841485009003157,46.3346848334228,52.6858076387283,57.4662563003784,18,29,32,10,21,28,a0103a533e4b72c2743161780e2ead1bc8e92114d63f42b8f41518623d2ed32f,77756009cfdfa999dad1ed97a60417e5be2dc92796a979844eeae21bd4842c4d
457,374,2,SO-P0374-R02,STEP04CA2_SUPPORT_OUT_V1,1704202601,1867,2704202601,1867,1867,0.019260984361524,0.639007882430596,0.718232099301694,42.422469668386,56.1763655036653,56.6218940250073,16,31,31,7,20,21,2909c366744c93bba068fa454776f5e664a52422603ae32a87a7b5c5ff3433c9,386f425d782122dfff27ca87732fec92f141bac166c8e94342bb21a58f828b58
457,374,3,SO-P0374-R03,STEP04CA2_SUPPORT_OUT_V1,1704202601,1868,2704202601,1868,1868,0.792542912108469,0.24314485015681,0.489261280973151,47.87254989421,54.1380513748744,55.4514134698332,20,30,30,19,26,26,125e32f5246244b8b6b635b48bf04f2818a8c512ae5cf6bc6d9da2d1c9f69212,601d51cf26609147ce1da6a114f53b0b30e174c8fc050e13e1e74ef2f5c4ca7c
457,374,4,SO-P0374-R04,STEP04CA2_SUPPORT_OUT_V1,1704202601,1869,2704202601,1869,1869,0.242352609002922,0.980511207398644,0.919435208178742,44.7721763805989,59.1115766209994,58.1936572670833,21,32,32,11,32,32,270d0b1bfda2ac8d72da82cd36e64e017f0d28bb08b0c499da2abfeb0cee6a8f,cfc084712ab029c8ac4d991752dc22811b9d16433ae62c0f04c9bf3269638856
457,374,5,SO-P0374-R05,STEP04CA2_SUPPORT_OUT_V1,1704202601,1870,2704202601,1870,1870,0.28813966128435,0.238755994464147,0.823273870881108,45.0679139893701,54.1096009029774,57.3246667068727,21,28,30,8,16,21,b77de39a79ba1d0ca626404342c9d383b83725892458f1d68c7a654dce08ed60,d32e3e56774d4f107ff0a9695946adec4e8067dbdf3a46a4d047d0faf6319032
458,375,1,SO-P0375-R01,STEP04CA2_SUPPORT_OUT_V1,1704202601,1871,2704202601,1871,1871,0.965204884335063,0.590084637714968,0.603514181384658,49.6601418588899,55.9254973097881,55.9927970286094,23,31,31,13,26,26,55242f82118812fb57b229a50a4b7397e7fd76026f60810a719d8a04d6838e51,e77fd391543f7812294145f1753573c70543f9f408bf81b0165657cee2da2dba
458,375,2,SO-P0375-R02,STEP04CA2_SUPPORT_OUT_V1,1704202601,1872,2704202601,1872,1872,0.464500187396518,0.625881215710577,0.056940739634803,46.0300792795688,56.1074673073021,52.5185848528184,20,31,31,15,28,28,9321cb4aa3eb60017c25efd1b6dd2e3034ac9304ca65940d4abea07b66a9a780,40d32ef6f250265e470f519cd644fedd22b5f98beaac6ec74f36c349e3e975b8
458,375,3,SO-P0375-R03,STEP04CA2_SUPPORT_OUT_V1,1704202601,1873,2704202601,1873,1873,0.778759791200692,0.977330921828114,0.229006981689584,47.7735975267484,59.0418258686641,54.0454528002299,21,32,32,13,30,30,212e291f75c5fa151ccd850e0b66ce516ac34583d44f0a1dbdbdc640ac420fac,159fd48a4d42161eb19f286b7c1da81412109036f5b082dcaac56cdd011dbe47
458,375,4,SO-P0375-R04,STEP04CA2_SUPPORT_OUT_V1,1704202601,1874,2704202601,1874,1874,0.580659604540672,0.538326642050645,0.846579572762419,46.5957627073553,55.6759080725603,57.5073052126018,19,32,32,10,21,21,7e1258d5ba5f55b8d17eaed66eb891d999649f354174fddcb924bcaa7c470767,c9dae354850cc87827cf9336d5034e1bc9d7ef2bee52596cf5315bf486dd47a4
458,375,5,SO-P0375-R05,STEP04CA2_SUPPORT_OUT_V1,1704202601,1875,2704202601,1875,1875,0.0990511152092111,0.888366485839513,0.17619480819926,43.5919078062723,57.8736986752815,53.6713086179006,12,30,30,16,29,29,9fb38c55ca5f70f5356abe71660b2e37e962f687383e5c71e33f351eaf4ad26b,012ca214e25b7593883cfb3e20c507faea12617a384ae588eef724454e99c266
459,376,1,SO-P0376-R01,STEP04CA2_SUPPORT_OUT_V1,1704202601,1876,2704202601,1876,1876,0.241409035089072,0.70305574718152,0.452240789263495,44.7658002342818,56.5321127124504,55.2796906389565,16,29,29,8,24,24,bc3df1b137decb081f349e1fa2a8ea0a22ce7e05253d145896912147c062a6f9,e9f2bcf74a112f4a25faef8fe20628ca716115ef5ec7753db72773058f40c44b
459,376,2,SO-P0376-R02,STEP04CA2_SUPPORT_OUT_V1,1704202601,1877,2704202601,1877,1877,0.047939014928954,0.210699928349268,0.179912639092692,42.955316350338,53.9211893293906,53.6993447136766,13,29,29,13,28,28,9edfcfab9b3e30c655d8b2ffb1511e3d44ca8c240c2a2c70e254f77d3c1ec718,968afb8dd682ea705bd6b96a9654fa9205c3cfc94bc0fe511408c18413d1bd5e
459,376,3,SO-P0376-R03,STEP04CA2_SUPPORT_OUT_V1,1704202601,1878,2704202601,1878,1878,0.462895226819062,0.832337834336036,0.830939020709051,46.022246247261,57.3941761937171,57.3833285148335,22,32,32,10,26,26,e0dd7a826cf97cc41794d74dad7323179e13780b46624062ac823d4cb00c5d60,f308d08acad5273bae69498bbad7e9c5a0776eaaf2a7ea00605ce2b1a8e559ad
459,376,4,SO-P0376-R04,STEP04CA2_SUPPORT_OUT_V1,1704202601,1879,2704202601,1879,1879,0.0134652606581378,0.781703997854837,0.795909372659295,42.2712945065774,57.0266200903889,57.1249921030894,14,30,30,12,27,27,841e6f066840b25c91b18f1b385fc977580d097eab7910c1275f95e5b624e2e6,e9eda66b77535b09826caee104213374ee39508d3a087809ff3aaaec3e3e4598
459,376,5,SO-P0376-R05,STEP04CA2_SUPPORT_OUT_V1,1704202601,1880,2704202601,1880,1880,0.535699225763939,0.586684592495829,0.238353129131024,46.3708932220857,55.9086342128919,54.1069763001681,14,30,30,11,23,23,b5d6785ca48634dc26673b63cb4d11ed6f410061c89fd9de82490445033395be,377ff6b9470b267273a902251529b479633a1f1323e68f72728f395b385a9512
460,377,1,SO-P0377-R01,STEP04CA2_SUPPORT_OUT_V1,1704202601,1881,2704202601,1881,1881,0.693221454156104,0.404702242877286,0.363030445186218,47.2184953951702,55.048510940646,54.834414300782,22,29,32,11,21,25,8968175e2e3e1ae46ff3f6340b44249674166a65586e447618e6947402ee58b6,90e6e8811294aaa6d8aa389c6ee66d40a0469ff8d4757ae2b5df80a0c32dbba4
460,377,2,SO-P0377-R02,STEP04CA2_SUPPORT_OUT_V1,1704202601,1882,2704202601,1882,1882,0.978929972994324,0.633294018256925,0.853700391629595,49.9351819896422,56.1462236364062,57.5658401574668,22,29,32,16,24,29,f33ef52af19cb87a2bf17f57d3d947e72b4ca1839f559a9e7b291e2d2fd9ec06,545d32e4d36b4d7071c2e126e7e3a4b27bad351d68ae8f2e6d21e7ff3cb50050
460,377,3,SO-P0377-R03,STEP04CA2_SUPPORT_OUT_V1,1704202601,1883,2704202601,1883,1883,0.612996659250408,0.488013644950719,0.511790422554647,46.7650504725793,55.4457342048872,55.5533734262323,21,30,32,16,31,34,d95a4983a6eab5c072363e2fe89c5106441954c5de30287b1c06e8e05a9e5a7b,6b22e1eee478f3545bf3c01040ed18f5e8da969b5cade8482d5c642f970d7f52
460,377,4,SO-P0377-R04,STEP04CA2_SUPPORT_OUT_V1,1704202601,1884,2704202601,1884,1884,0.513575100884485,0.708613904299135,0.158531033346045,46.2642420206698,56.5647217178393,53.533871908861,18,32,32,15,25,28,48f62b21a30f80a78f4e518c3715e111428315f70d32389a0a730cd5f9d34632,5b9b64a5f4f5a90229be95c9a6dd370f52caca778aeb64fd03d157953adac268
460,377,5,SO-P0377-R05,STEP04CA2_SUPPORT_OUT_V1,1704202601,1885,2704202601,1885,1885,0.479375359451396,0.111000342373051,0.328032320601042,46.10204339186,53.1202626879961,54.6449017797936,12,27,32,14,28,30,897427d9e13e92a7ee753a50d42963938e2311ae0eeed3a939bfd15124676f48,f02c222d1a220b958d6fa2aebc1671dc627d2ff4e97125b3acadf639732c126e
461,378,1,SO-P0378-R01,STEP04CA2_SUPPORT_OUT_V1,1704202601,1886,2704202601,1886,1886,0.465721576033166,0.110521453739333,0.941455875693987,46.0360312200364,53.1156840209358,58.4601827918894,19,26,32,13,22,32,ac6ef28f07764f13c5bddb9c1659c5efa832828913d18e2633d628c7c0079491,5d8b3901263be440c3b3597714be838119b5ff2d7337bee78755325945b6cff6
461,378,2,SO-P0378-R02,STEP04CA2_SUPPORT_OUT_V1,1704202601,1887,2704202601,1887,1887,0.630955268917814,0.949976608072954,0.501911267687659,46.8621297421523,58.5766422188904,55.5086089394654,21,29,32,14,23,30,80df126cfcb156d6ab783e8398bc6d4b88c3af6296b111119bce4db71a3bb271,e152b30fad4e44f79607425bf74a10155cab0f007974ff3423d8392bea4808a4
461,378,3,SO-P0378-R03,STEP04CA2_SUPPORT_OUT_V1,1704202601,1888,2704202601,1888,1888,0.0567821083692928,0.545309573318477,0.0655013146054316,43.0838666445618,55.7087341866762,52.6287428408193,18,27,31,11,19,26,07e9350382e851a051135d472c6c8736468488db227641c529fc257550c06904,33aa10bff7137c055b7eec15c28d3a51f4049328822ee847f87650aac6d73345
461,378,4,SO-P0378-R04,STEP04CA2_SUPPORT_OUT_V1,1704202601,1889,2704202601,1889,1889,0.796826272754994,0.40350830112701,0.155698827502853,47.9039667442292,55.0425346251633,53.5111357020013,20,27,32,13,21,27,85a72839a12b707e149ed828002e5b87c0ceedb2281164b3d3a612e4258fef08,89f2c9e119ddaf948dd997acbb859f7dfd40c088c8c85beb1738dcffb1f76fed
461,378,5,SO-P0378-R05,STEP04CA2_SUPPORT_OUT_V1,1704202601,1890,2704202601,1890,1890,0.410438542082283,0.165383061786173,0.584865777631715,45.7583065635526,53.5880521637595,55.8996419661308,18,27,31,9,13,25,5f744cd9ee9603f8f536d5f2edb427f34641eb74a1b507dc303a6384691487d5,c2cfd4c1a2d55d84982ef6c187175f01c5c5d6ad890ad3f50afd7b3573c1d481
462,379,1,SO-P0379-R01,STEP04CA2_SUPPORT_OUT_V1,1704202601,1891,2704202601,1891,1891,0.772951625523841,0.0926348282142166,0.926459540433307,47.7328250467717,52.9369332829697,39.7317258341923,22,23,23,15,15,15,323c136bdac27ba164ab92d429c09ec07dfbaec172039c3cbc1557605fd0e3c0,ec4e248cbb6e40be509655284fdcabedd66d1708d831f95fc209e5b4122018f0
