unique_path_id,support_out_path_rank,consequence_replica_rank,consequence_replica_id,path_probability,total_demand_kg,operating_loss,shortage_kg,service_satisfaction_rate,unreachable_demand_kg,single_site_demand_kg,max_site_capacity_shadow_price,road_interruption_flag,irreplaceable_site_flag,shared_inventory_competition_flag,demand_pressure_flag,failure_mechanism
30,24,2,SO-P0024-R02,1e-15,424.678831519516,4080.93007489065,0.0,1.0,0.0,9.81916373455527,-0.0,False,True,False,False,NO_SHORTAGE
30,24,3,SO-P0024-R03,1e-15,607.96988789788,45886.6924114114,20.7293456618389,0.965903992821893,20.7293456618389,0.0,9.26727232737906,True,False,True,False,ROAD_NETWORK_INTERRUPTION
30,24,4,SO-P0024-R04,1e-15,542.508796334179,8980.5641219643,0.0,1.0,0.0,384.038403840384,34.7338915673027,False,True,False,False,NO_SHORTAGE
30,24,5,SO-P0024-R05,1e-15,607.96988789788,19602.0246461797,6.54610915637018,0.989232839838493,6.54610915637018,121.648528489213,3.59203854136083,True,True,True,False,ROAD_NETWORK_INTERRUPTION
31,25,1,SO-P0025-R01,8e-15,541.963287237814,496376.106823082,247.115620652974,0.544036235530951,247.115620652974,158.197637945613,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
31,25,2,SO-P0025-R02,8e-15,532.144123503259,299738.399435601,148.378474211057,0.72116863147104,148.378474211057,125.467092163762,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
31,25,3,SO-P0025-R03,8e-15,597.605215066961,347788.054655051,170.744347161989,0.714285714285714,170.744347161989,306.57611215667,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
31,25,4,SO-P0025-R04,8e-15,559.419578321469,523993.505884275,261.298857158443,0.532910775231594,261.298857158443,147.287456018329,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
31,25,5,SO-P0025-R05,8e-15,571.42077844148,381000.653848945,189.291656438371,0.668735083532219,189.291656438371,279.846166434825,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
32,26,1,SO-P0026-R01,2.736e-12,513.051305130513,397441.298418705,197.474292883834,0.615098351940457,197.474292883834,196.92878378747,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
32,26,2,SO-P0026-R02,2.736e-12,607.96988789788,411181.185288879,204.020402040204,0.664423508299686,204.020402040204,206.202438425661,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
32,26,3,SO-P0026-R03,2.736e-12,586.149524043313,542692.226978041,269.481493603906,0.54025127966496,269.481493603906,139.104819572866,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
32,26,4,SO-P0026-R04,2.736e-12,607.96988789788,336870.940963816,166.92578348744,0.725437415881561,166.92578348744,310.940184927584,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
32,26,5,SO-P0026-R05,2.736e-12,602.514796934239,615643.347182244,307.121621253034,0.490267089180624,307.121621253034,98.1916373455527,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
33,27,1,SO-P0027-R01,7.6e-13,546.872869105092,667959.035383426,333.306057878515,0.390523690773067,333.306057878515,85.0994190328124,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
33,27,2,SO-P0027-R02,7.6e-13,493.140223113221,242009.425743132,118.920983007392,0.758849557522124,118.920983007392,286.392275591196,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
33,27,3,SO-P0027-R03,7.6e-13,497.231541335952,177910.401377394,86.7359463219049,0.825562260010971,86.7359463219049,308.212639445763,18.3389348309769,True,True,True,False,ROAD_NETWORK_INTERRUPTION
33,27,4,SO-P0027-R04,7.6e-13,523.961487057796,555096.6652558,276.57311185664,0.472149921915669,276.57311185664,128.740146741947,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
33,27,5,SO-P0027-R05,7.6e-13,582.330960368764,617979.884660392,308.212639445763,0.470725995316159,308.212639445763,91.6455281891825,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
34,28,1,SO-P0028-R01,4.75e-14,525.598014346889,221090.004889984,108.28355562829,0.793980280228334,108.28355562829,117.284455718299,9.58563421433096,True,True,True,False,ROAD_NETWORK_INTERRUPTION
34,28,2,SO-P0028-R02,4.75e-14,607.96988789788,339932.982715404,168.016801680168,0.723642889187976,168.016801680168,126.830864904672,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
34,28,3,SO-P0028-R03,4.75e-14,587.240542236042,100380.266294552,48.004800480048,0.918253599628425,48.004800480048,154.651828819246,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
34,28,4,SO-P0028-R04,4.75e-14,522.870468865069,148161.662412322,72.5527098164362,0.861241523213354,72.5527098164362,127.103619452854,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
34,28,5,SO-P0028-R05,4.75e-14,607.96988789788,185056.609073991,90.8272645446363,0.850605652759085,90.8272645446363,75.2802552982571,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
35,29,1,SO-P0029-R01,8.36e-14,480.320759348662,215257.818331891,105.828764694651,0.779670641680863,105.828764694651,183.836565474729,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
35,29,2,SO-P0029-R02,8.36e-14,567.056705670567,210934.673939489,103.373973761012,0.817700817700818,103.373973761012,133.10421951286,15.8854038331115,True,True,True,False,ROAD_NETWORK_INTERRUPTION
35,29,3,SO-P0029-R03,8.36e-14,607.96988789788,114790.331491196,54.8236641846003,0.909825033647375,54.8236641846003,163.652728909255,4.76061066634418,True,True,True,False,ROAD_NETWORK_INTERRUPTION
35,29,4,SO-P0029-R04,8.36e-14,531.598614406895,76901.8925965063,35.4580912636718,0.933299127757825,35.4580912636718,176.472192673813,4.43810949917978,True,True,True,False,ROAD_NETWORK_INTERRUPTION
35,29,5,SO-P0029-R05,8.36e-14,450.863268144997,217638.689646688,106.91978288738,0.762855414398064,106.91978288738,92.7365463819109,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
37,30,1,SO-P0030-R01,3.168e-15,428.224640645883,50286.698677666,23.1841365954777,0.945859872611465,23.1841365954777,179.472492703816,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
37,30,2,SO-P0030-R02,3.168e-15,193.655729209285,81708.513009715,40.0949185827674,0.792957746478873,40.0949185827674,72.007200720072,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
37,30,3,SO-P0030-R03,3.168e-15,384.583912936748,34131.741811674,15.5470092463792,0.959574468085106,15.5470092463792,176.744947221995,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
37,30,4,SO-P0030-R04,3.168e-15,312.303957668494,16175.622204549,6.54610915637018,0.979039301310044,6.54610915637018,19.6383274691105,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
