unique_path_id,support_out_path_rank,consequence_replica_rank,consequence_replica_id,path_probability,decision_label,T1,T2,T3,T4,total_demand_kg,operating_loss,service_cost,shortage_kg,shortage_W1_kg,shortage_W2_kg,shortage_W3_kg,service_satisfaction_rate,unreachable_demand_kg,single_site_demand_kg,unreachable_demand_node_period_count,max_site_capacity_shadow_price,state19_nominal_loss_percentile,formal_scenario_sha256,solver_status
833,639,3,SO-P0639-R03,1.09790208e-09,HALF_CAPACITY,150,100,50,75,607.96988789788,724845.955035251,1500.89325634583,361.672530889453,64.3700733709734,148.65122875924,148.65122875924,0.405114401076715,361.672530889453,246.297357008428,61,-0,NaN,f8411251768139af9236054374e192ed00a5ccbcc9801f328b2702ccb0b30e32,OPTIMAL
833,639,4,SO-P0639-R04,1.09790208e-09,HALF_CAPACITY,150,100,50,75,607.96988789788,681101.796837679,821.950671243981,340.139923083217,95.2063388156997,122.466792133759,122.466792133759,0.440531628532974,324.305157788506,283.664730109374,65,1984.20455538011,NaN,792655b54cebac8917dffb5da3ef532d129450c8f1350348999c441884cc1237,OPTIMAL
833,639,5,SO-P0639-R05,1.09790208e-09,HALF_CAPACITY,150,100,50,75,591.604615006955,577379.005530786,1851.90736642413,287.763549082181,36.2838556582931,129.012901290129,122.466792133759,0.51358805901337,271.118020892998,184.927583667458,52,1995.29757189264,NaN,48a90343420ad8acdbfb16390c63d3c4311245f29332bf5daf578b329099cebb,OPTIMAL
834,640,1,SO-P0640-R01,3.049728e-10,HALF_CAPACITY,150,100,50,75,607.96988789788,759956.261752529,607.599613587686,379.674331069471,102.010201020102,138.832065024684,138.832065024684,0.37550471063257,379.674331069471,228.29555682841,67,-0,NaN,7567b7bf8e6652670a9e7a7864f6bbba8fe13dbe4fc9e4a03076eef0f6a1cf6f,OPTIMAL
834,640,2,SO-P0640-R02,3.049728e-10,HALF_CAPACITY,150,100,50,75,607.96988789788,743235.272079638,767.38892768639,371.233941575976,111.011101110111,129.012901290129,131.209939175736,0.389387617765814,339.579412486703,268.390475411177,64,1981.73612161255,NaN,86883b7868852fdfd6b89af7591094ee58c99fb405b08aca3cc23e39af8ed336,OPTIMAL
834,640,3,SO-P0640-R03,3.049728e-10,HALF_CAPACITY,150,100,50,75,607.96988789788,748248.751642723,901.289623793507,373.673731009465,81.8263644546273,145.923683277419,145.923683277419,0.385374607447285,373.673731009465,178.381474511087,67,-0,NaN,84f64a09b743536b05670daa9765e3ad108954167383ceebcdde5eec95d875b6,OPTIMAL
834,640,4,SO-P0640-R04,3.049728e-10,HALF_CAPACITY,150,100,50,75,607.96988789788,793581.025408523,956.308391366498,396.312358508578,82.6446280991735,156.833865204702,156.833865204702,0.348138178555406,396.312358508578,211.657529389302,71,-0,NaN,6b11dfea328f26d81e5ea015e372036da4ea2ca6d63a521cb9e2c34c1fd7c9ec,OPTIMAL
834,640,5,SO-P0640-R05,3.049728e-10,HALF_CAPACITY,150,100,50,75,607.96988789788,670400.086025103,1605.93388261643,334.397076071243,56.7329460218749,138.832065024684,138.832065024684,0.44997756841633,334.397076071243,214.385074871123,58,0.49069164013495,NaN,7dd7c84b168ffd60292f2686d547f04ca46adcb3031d89c2f516ee7011330514,OPTIMAL
836,641,1,SO-P0641-R01,3.456e-15,HALF_CAPACITY,150,100,50,75,531.598614406895,388042.826557467,4303.0889473425,191.869868805062,33.5638109265472,40.2033385156697,118.102719362845,0.639070035915854,143.741646891962,37.6401276491285,32,1988.22336666531,NaN,a71da3cbdac253c5357390e71a2515ef2f0aedb8b610511567093ad459d5de22,OPTIMAL
836,641,2,SO-P0641-R02,3.456e-15,HALF_CAPACITY,150,100,50,75,607.96988789788,748862.191059059,408.709347251812,374.226740855904,111.556610206475,123.012301230123,139.657829419306,0.384465006729475,337.942885197611,270.02700270027,67,1995.48907099722,NaN,66a7ad00dc12680b9bd96da4c460efdf0c68f35268602064366a818e6d173bae,OPTIMAL
836,641,3,SO-P0641-R03,3.456e-15,HALF_CAPACITY,150,100,50,75,531.598614406895,488047.882777387,3403.96384003883,242.321959468674,80.305757848512,81.008100810081,81.008100810081,0.54416367367881,171.017101710171,39.2766549382211,27,1976.85662197991,NaN,cc76d2e1bedda346092173a5dc569fe83b1bee98220c3b7340ec7d0ff6f721ba,OPTIMAL
836,641,4,SO-P0641-R04,3.456e-15,HALF_CAPACITY,150,100,50,75,607.96988789788,830721.319023097,441.47285666269,415.139923083217,144.287155988326,138.021302130213,132.831464964678,0.317170255720054,398.494394894035,209.475493003846,75,1995.18752650015,NaN,547f74bda0b3352a48c0b21fc05fc361290a35a804ec54ff5b15553abe689979,OPTIMAL
836,641,5,SO-P0641-R05,3.456e-15,HALF_CAPACITY,150,100,50,75,607.96988789788,798625.770548554,515.95956745655,399.054905490549,132.285955868314,132.285955868314,134.482993753921,0.343627187079408,365.763849112184,242.206038785697,72,1982.83673776088,NaN,dc2a73cef09e948c6a79b6ea84f71b91c730aad153ce51e445f9f46ec197e33c,OPTIMAL
837,642,1,SO-P0642-R01,8.64e-15,HALF_CAPACITY,150,100,50,75,607.96988789788,730776.514762759,1400.84992354742,364.687832419606,120.284755748302,120.284755748302,124.118320923001,0.400154777927321,360.854267244906,247.115620652974,63,1976.73664079357,NaN,62500b031b0def985b7ab798f539d2c5fbfaedf4a2f553d2e6ce87b216e578b1,OPTIMAL
837,642,2,SO-P0642-R02,8.64e-15,HALF_CAPACITY,150,100,50,75,567.056705670567,576911.155925971,808.545664945462,288.051305130513,94.6458282191856,94.6458282191856,98.7596486921419,0.49202380952381,267.572211766631,299.484493903936,52,1991.72960011381,NaN,7bf4036d9dc2623b3902f966aa3cd03ac653ff7d49c35a55ad66360fd5ffa219,OPTIMAL
837,642,3,SO-P0642-R03,8.64e-15,HALF_CAPACITY,150,100,50,75,607.96988789788,738505.093604575,431.286223837241,369.036903690369,123.012301230123,123.012301230123,123.012301230123,0.39300134589502,369.036903690369,238.932984207512,75,-0,NaN,c95e7516582476f7cb93b9010e5f79317b02669d8598887428cfd57e45d530f7,OPTIMAL
837,642,4,SO-P0642-R04,8.64e-15,HALF_CAPACITY,150,100,50,75,607.96988789788,658507.561897989,578.587182335488,328.964487357827,103.373973761012,114.82966478466,110.760848812154,0.458913189771198,146.469192373783,461.500695524098,34,1995.7960511143,NaN,cca1692fdccbba09d0009449cb1a0ccd210c7d8027516a72086fa8dd1d2e8cea,OPTIMAL
837,642,5,SO-P0642-R05,8.64e-15,HALF_CAPACITY,150,100,50,75,607.96988789788,679703.100727857,2135.79854309319,338.783651092382,92.1985380356217,105.025502550255,141.559610506505,0.442762449528936,238.114720562965,90.5545099964542,40,1978.95834491547,NaN,1d06cf495e233ef5660220f9425d893fb0eba947ce736f7c49c57114b0132906,OPTIMAL
838,643,1,SO-P0643-R01,4.32e-15,HALF_CAPACITY,150,100,50,75,591.604615006955,771493.012536625,688.659374036145,385.402176581295,128.467392193765,128.467392193765,128.467392193765,0.348547717842323,385.402176581295,206.202438425661,69,-0,NaN,f882ef03e12db889840c6f32b5c309993585d0d7a0afa75302a05386c342f7ba,OPTIMAL
838,643,2,SO-P0643-R02,4.32e-15,HALF_CAPACITY,150,100,50,75,591.604615006955,827216.03138261,209.239794360478,413.503395794125,137.475793033849,132.285955868314,143.741646891962,0.301047717842324,377.219540135832,214.385074871123,72,1995.02004267191,NaN,d978922e13b6fcc6c4290400ab62c19636ccd24b08e515838c35000bef1050f4,OPTIMAL
838,643,3,SO-P0643-R03,4.32e-15,HALF_CAPACITY,150,100,50,75,607.96988789788,779005.495119186,534.011607198204,389.235741755994,129.012901290129,129.012901290129,131.209939175736,0.359777927321669,341.215939775796,266.753948122085,66,1984.37226962414,NaN,af30a606c866313f48718e2de06439948d021357cda8740c8c4ce864be20380d,OPTIMAL
838,643,4,SO-P0643-R04,4.32e-15,HALF_CAPACITY,150,100,50,75,591.604615006955,765739.479567674,360.214368427064,382.689632599624,126.830864904672,126.830864904672,129.027902790279,0.353132780082987,380.492594714017,211.112020292938,75,1995.11280103503,NaN,57e0a849b4b91a6145b93039e4e85627481522d7d20f6f46fb34c392eb3aee98,OPTIMAL
838,643,5,SO-P0643-R05,4.32e-15,HALF_CAPACITY,150,100,50,75,607.96988789788,798602.91917141,493.108190312487,399.054905490549,132.285955868314,129.573411886643,137.195537735592,0.343627187079408,338.488394293975,269.481493603906,67,1980.6381464333,NaN,4f8b173e5989b691d867a843e577b234fc1066e46ff27972ca366d8f14ea37ff,OPTIMAL
839,644,1,SO-P0644-R01,1.728e-13,HALF_CAPACITY,150,100,50,75,542.508796334179,667526.269958443,338.642104748606,333.593813926847,112.662629899354,110.465592013747,110.465592013747,0.385090497737557,195.565011046559,346.94378528762,39,1995.72943559192,NaN,c27c1401f8ace359ccb868099197d369b2ee91acc953963cde4b5ef158cf7c46,OPTIMAL
839,644,2,SO-P0644-R02,1.728e-13,HALF_CAPACITY,150,100,50,75,607.96988789788,659865.263973007,1936.28925735384,328.964487357827,106.38177454109,103.388975261162,119.193737555574,0.458913189771197,274.118320923001,333.851566974879,48,1995.08533915948,NaN,52388edb859d86a90e536c9bd9c9a812a199186a5c33070077a37e409154ebf4,OPTIMAL
839,644,3,SO-P0644-R03,1.728e-13,HALF_CAPACITY,150,100,50,75,607.96988789788,711294.072904814,1556.7355347132,354.86866868505,114.82966478466,114.299157188446,125.739846711944,0.416305518169583,261.571611706625,346.398276191255,40,1973.26225326668,NaN,301658e5d7510251ded9d6f9e960b8de8b3f5300effab2de1098477aca6d27df,OPTIMAL
839,644,4,SO-P0644-R04,1.728e-13,HALF_CAPACITY,150,100,50,75,562.147123803289,731800.301810917,272.603586549486,365.763849112184,121.921283037395,121.921283037395,121.921283037395,0.349344978165939,365.763849112184,196.383274691105,72,-0,NaN,07423d9919f12dc2a9ce828d28f1dac518d3892a28fbd96813068d9b781c09b9,OPTIMAL
839,644,5,SO-P0644-R05,1.728e-13,HALF_CAPACITY,150,100,50,75,576.875869405122,716653.940890833,370.494364361996,358.141723263235,118.64822845921,120.845266344816,118.64822845921,0.379170212765958,272.481793633909,304.394075771213,51,1995.83489488071,NaN,39cd42cc4c6b37c98668be4373fb1cb160722ffedcbf1703eb735d1591270d76,OPTIMAL
840,645,1,SO-P0645-R01,8.64e-15,HALF_CAPACITY,150,100,50,75,591.604615006955,665138.289329744,663.205457720452,332.237541936012,104.464991953741,109.654829119276,118.117720862995,0.438412863070539,241.38777514115,350.216839865805,55,1995.35924206062,NaN,33f67264575db4aec28300b585840089982e8ea616094784dca1c2d9d6d695a8,OPTIMAL
840,645,2,SO-P0645-R02,8.64e-15,HALF_CAPACITY,150,100,50,75,607.96988789788,798434.608819067,324.797837969226,399.054905490549,132.285955868314,132.285955868314,134.482993753921,0.343627187079408,274.118320923002,333.851566974879,51,1995.57396846818,NaN,5f34a5f4166d17cb45732052519dc5091bd3c644e745a43d293efbb38540dab7,OPTIMAL
840,645,3,SO-P0645-R03,8.64e-15,HALF_CAPACITY,150,100,50,75,607.96988789788,778846.768060229,375.284548241589,389.235741755994,131.209939175736,129.012901290129,129.012901290129,0.359777927321669,341.215939775796,266.753948122085,66,1995.73734215384,NaN,aba9c7bf5848d023af77b5e28b95c05a3601980e065b8c84383817c362975b7f,OPTIMAL
840,645,4,SO-P0645-R04,8.64e-15,HALF_CAPACITY,150,100,50,75,607.96988789788,759382.224330778,549.068287901461,379.416578021438,125.739846711944,125.739846711944,127.936884597551,0.37592866756393,214.657829419306,393.312058478575,40,1984.74403182355,NaN,c3535d3e9c2ff82a0f4a27a9ef9615da26516d6b06413fc2a2487f65b4cc73d8,OPTIMAL
840,645,5,SO-P0645-R05,8.64e-15,HALF_CAPACITY,150,100,50,75,607.96988789788,697735.376971806,529.747317932244,348.602814826937,121.37577394103,109.920082917383,117.306957968524,0.426611709286676,225.022502250225,382.947385647656,51,1995.80402325156,NaN,c35a6cbea6c14b39682d27b85dbe3d527269339091268d5c299e3bbc49980d7c,OPTIMAL
841,646,1,SO-P0646-R01,1.5552e-13,HALF_CAPACITY,150,100,50,75,607.96988789788,798628.357402025,518.546420926935,399.054905490549,123.027302730273,120.830264844666,155.19733791561,0.343627187079407,333.578812426697,274.391075471183,61,1985.66719889675,NaN,c16f3e6440b45a0db5e89cfcc683a8fa266aa733482755a254bb9f36bcf31583,OPTIMAL
841,646,2,SO-P0646-R02,1.5552e-13,HALF_CAPACITY,150,100,50,75,607.96988789788,710285.886556397,548.549186296984,354.86866868505,117.557210266481,117.557210266481,119.754248152088,0.416305518169583,298.666230259389,309.303657638491,60,1995.38895335537,NaN,dc3e30fcb6d88d4da63a5448aaa4c72643386409fd240824878a1f416bc51f7e,OPTIMAL
841,646,3,SO-P0646-R03,1.5552e-13,HALF_CAPACITY,150,100,50,75,591.604615006955,631298.518359498,675.001462353561,315.311758448572,103.108719962905,97.9188827973707,114.284155688296,0.467022821576764,249.570411586613,342.034203420342,49,1995.04630202085,NaN,d66051722f7cbc86ffd665c19cc2f223ad1b65f21bde42803546e5bb369e10cf,OPTIMAL
841,646,4,SO-P0646-R04,1.5552e-13,HALF_CAPACITY,150,100,50,75,597.059705970597,700510.575353139,622.404717893989,349.944085317623,107.192537435562,107.192537435562,135.559010446499,0.41388761991777,349.944085317623,247.115620652974,65,-0,NaN,e0c7114f789d8a961910296ca345f0ae986f660d41b8e125a20a4c7702c9ec03,OPTIMAL
841,646,5,SO-P0646-R05,1.5552e-13,HALF_CAPACITY,150,100,50,75,607.96988789788,754897.593839155,458.513567492249,377.219540135831,125.739846711944,125.739846711944,125.739846711944,0.379542395693136,377.219540135831,230.750347762049,78,-0,NaN,93270f73bd24fba77e5dc38683f36d63bb649f3d670dbc438fdeff433e78d9b0,OPTIMAL
842,647,1,SO-P0647-R01,5.376e-15,HALF_CAPACITY,150,100,50,75,142.923383247416,115893.302705725,790.883372882521,57.5512096664212,0,0,57.5512096664212,0.597328244274809,57.5512096664212,55.0964187327824,12,-0,NaN,f90e90211f95c613c7c5af81efa64530e0e09a5aca591244db1247de3e1b4d6e,OPTIMAL
842,647,2,SO-P0647-R02,5.376e-15,HALF_CAPACITY,150,100,50,75,230.750347762049,19543.3366295582,1541.53644954017,9.000900090009,0,0,9.000900090009,0.960992907801418,9.000900090009,123.285055778305,3,-0,NaN,5705f8b97bfec39c5612f0d6739b2883519231be5c70a6f3087147c1671394b8,OPTIMAL
842,647,3,SO-P0647-R03,5.376e-15,HALF_CAPACITY,150,100,50,75,325.668930529417,51885.1735507027,2789.35487792635,24.5479093363882,0,0,24.5479093363882,0.924623115577889,24.5479093363882,138.28655592832,5,34.8391458662341,NaN,7ce3d16523eff957035e1ccd1d98e0acee822907d1d00d24354c3c79e390723d,OPTIMAL
842,647,4,SO-P0647-R04,5.376e-15,HALF_CAPACITY,150,100,50,75,230.750347762049,19905.1350239275,1903.33484390947,9.000900090009,0,0,9.000900090009,0.960992907801418,9.000900090009,106.374273791015,3,10.677012924321,NaN,f45c79452cd399f0337a064fba4c18253ef53b7658277049085568a70e8ba115,OPTIMAL
842,647,5,SO-P0647-R05,5.376e-15,HALF_CAPACITY,150,100,50,75,355.126421733083,61850.2707928022,2389.77928910638,29.7302457518479,0,0,29.7302457518479,0.916282642089094,29.7302457518479,22.9113820472956,7,20.1280253291376,NaN,adcfb359557b6393f2349f42750c74275f7d98fa63581dfee26d80fb95348219,OPTIMAL
843,648,1,SO-P0648-R01,5.376e-15,HALF_CAPACITY,150,100,50,75,394.403076671304,45914.2714912425,3364.56197483627,21.2748547582031,0,0,21.2748547582031,0.946058091286307,21.2748547582031,4.90958186727764,4,14.2647306062412,NaN,55110286f798980430bf569bef93bf540d41d40597e7b555acb91815b78772ed,OPTIMAL
843,648,2,SO-P0648-R02,5.376e-15,HALF_CAPACITY,150,100,50,75,260.207838965715,9370.31993476639,2824.21077839621,3.27305457818509,0,0,3.27305457818509,0.987421383647799,3.27305457818509,126.830864904672,1,16.562943482845,NaN,d97c8466555617f83f9a200388aedb5957f9cf5db8c24704d28d58da831c7c75,OPTIMAL
843,648,3,SO-P0648-R03,5.376e-15,HALF_CAPACITY,150,100,50,75,203.202138395658,131716.229431517,1339.5554004774,65.1883370155197,0,0,65.1883370155197,0.679194630872483,65.1883370155197,55.0964187327824,12,-0,NaN,7956c9b44ff4d84d3d5047c6b41633a090abfbf4cf8a39fa81b5c5e6ca5a2273,OPTIMAL
843,648,4,SO-P0648-R04,5.376e-15,HALF_CAPACITY,150,100,50,75,384.583912936748,65888.4421582449,5336.93246182072,30.2757548482121,0,0,30.2757548482121,0.921276595744681,30.2757548482121,162.016201620162,7,33.4023495280675,NaN,9eca2bfa4a1f80d5045fc303aaee6f16d68d0fd35f17a7d59da68f57d5393af3,OPTIMAL
843,648,5,SO-P0648-R05,5.376e-15,HALF_CAPACITY,150,100,50,75,263.4808935439,64035.2529189859,3483.74322256173,30.2757548482121,0,0,30.2757548482121,0.885093167701863,30.2757548482121,29.4574912036658,7,15.96560861613,NaN,fe4f40105b1b3cf00f69d78c68382499e2ca193f9db217a91942fa81753ee546,OPTIMAL
847,649,1,SO-P0649-R01,3.456e-15,HALF_CAPACITY,150,100,50,75,607.96988789788,568561.440883079,1717.48376009362,283.421978561492,85.0994190328124,87.8419660147833,110.480593513897,0.533822341857335,161.470692523798,157.924883397431,25,1984.09037728369,NaN,8fb257d197e6d441584be253883bb5b4a31bcfa1c1231c072d2acb85ed2d53c5,OPTIMAL
847,649,2,SO-P0649-R02,3.456e-15,HALF_CAPACITY,150,100,50,75,607.96988789788,828463.961727529,552.988812055239,413.955486457737,126.744947221995,127.103619452854,160.106919782887,0.319118438761776,388.129722063116,219.840165834765,62,1985.11337595998,NaN,11218e19c81e53099cc0302c72cc76b1c368e2ca02456ac4d47c0b55d2b5d632,OPTIMAL
847,649,3,SO-P0649-R03,3.456e-15,HALF_CAPACITY,150,100,50,75,607.96988789788,614931.013949467,2324.29873249089,306.303357608488,98.4643918937348,98.4643918937348,109.374573821018,0.496186630776132,306.303357608488,106.91978288738,52,0.706482742134661,NaN,41dbdcb0b12f4060f022d2a2fcb70fde51a39e00890fe07c988960b85c0fbe6a,OPTIMAL
847,649,4,SO-P0649-R04,3.456e-15,HALF_CAPACITY,150,100,50,75,504.868668685051,318564.042365954,1593.25437806424,158.485393993945,44.4739928538308,41.4586913236778,72.5527098164362,0.686085899513776,74.7347462018929,264.84466628481,18,1978.18388191551,NaN,852474cd7bb49ebba9f79920a81deecf1d41b4b3fb52b2c9e5f7753e32d1a53c,OPTIMAL
847,649,5,SO-P0649-R05,3.456e-15,HALF_CAPACITY,150,100,50,75,607.96988789788,686426.145438295,1812.22950124614,342.306957968524,99.8281646346453,99.8281646346453,142.650628699234,0.436967249887842,342.306957968524,144.014401440144,55,-0,NaN,cbf9ba6220228bdab80a155da808b62b482933f9181ab15489e37c0eb070a5a7,OPTIMAL
848,650,1,SO-P0650-R01,5.376e-15,HALF_CAPACITY,150,100,50,75,607.96988789788,587966.455794955,2635.195396188,292.665630199384,81.008100810081,81.008100810081,130.649428579222,0.518618214445939,292.665630199384,186.56411095655,51,0.562784553439888,NaN,d82f9429760341ce714c806791d3145196848b18992ac21b357d4a0a136cacfa,OPTIMAL
848,650,2,SO-P0650-R02,5.376e-15,HALF_CAPACITY,150,100,50,75,607.96988789788,536078.161951896,3085.77180378961,266.496195074053,71.4616916237078,70.9311840274937,124.103319422851,0.561662180349932,260.480593513897,206.202438425661,38,1967.82771668796,NaN,18826ea449b25a8c9776bce6dfd2c10cd591686c124ebecdfeeae97e50a60851,OPTIMAL
848,650,3,SO-P0650-R03,5.376e-15,HALF_CAPACITY,150,100,50,75,607.96988789788,570022.032336649,3178.07521366359,283.421978561493,82.9173826473556,80.2198401658347,120.284755748302,0.533822341857335,279.573411886643,34.3670730709435,41,1968.74907306483,NaN,56544eb08e0bd4d2bd7449536c251990b4a08b4f3ee8819300523a15199bbcfd,OPTIMAL
848,650,4,SO-P0650-R04,5.376e-15,HALF_CAPACITY,150,100,50,75,607.96988789788,601451.232409871,2437.24010154965,299.506996154161,81.5761121566702,83.4628917437198,134.467992253771,0.507365410497981,249.024902490249,147.832965114693,39,1986.84902664406,NaN,7a8709f06ec9394ab5c5e45393c05d13ceab3640c8a5703175faf09d2db8c047,OPTIMAL
848,650,5,SO-P0650-R05,5.376e-15,HALF_CAPACITY,150,100,50,75,607.96988789788,630122.501099819,1651.01758783163,314.235741755994,84.2886561383411,80.7503477620489,149.196737855604,0.483139300134589,253.388975261162,171.835365354717,44,1994.36491214942,NaN,ff2a0000da7536196e7a47cfaa4acb3afd0991cba76f66c7097eecc5eb4fb6e2,OPTIMAL
849,651,1,SO-P0651-R01,9.6e-16,HALF_CAPACITY,150,100,50,75,607.96988789788,901810.354698804,83.8184088109068,450.863268144996,150.287756048332,150.287756048332,150.287756048332,0.258411843876177,450.863268144996,157.106619752884,75,-0,NaN,a53de11885ad50da9cb91b88d32bc16f58b6604ce5b5047d4732815e3bc2003a,OPTIMAL
849,651,2,SO-P0651-R02,9.6e-16,HALF_CAPACITY,150,100,50,75,607.96988789788,568303.925283928,1459.96816094309,283.421978561492,96.009600960096,96.009600960096,91.4027766413004,0.533822341857335,175.108419932902,24.5479093363882,30,1985.41582821962,NaN,d092dad6225553b58a83fa21366ac4547150cc713ff907c511caf3e7eb61e934,OPTIMAL
849,651,3,SO-P0651-R03,9.6e-16,HALF_CAPACITY,150,100,50,75,607.96988789788,568198.003019065,1354.04589607994,283.421978561492,96.009600960096,89.2057387556937,98.2066388457027,0.533822341857335,42.5497095164062,176.744947221995,6,1994.6019754381,NaN,e90d281ebe572b15fbc27051d3ac2354d2e0cd1b61ea8f45fa2e7b366bc282a8,OPTIMAL
849,651,4,SO-P0651-R04,9.6e-16,HALF_CAPACITY,150,100,50,75,607.96988789788,493721.742064148,2718.55083593384,245.501595614107,78.2805553282601,78.2805553282601,88.9404849575867,0.596194481830417,190.655429179282,214.385074871123,39,1990.57424734949,NaN,de39d9f27579051879287fcc5bb1ae6c3b55bff5b22bf074a980b4189addbb4a,OPTIMAL
849,651,5,SO-P0651-R05,9.6e-16,HALF_CAPACITY,150,100,50,75,607.96988789788,733823.108257091,830.718108985232,366.496195074053,124.103319422851,118.28955622835,124.103319422851,0.397180349932705,319.941085017593,180.01800180018,51,1988.28613027739,NaN,8d52031669b5617ad79cb017e34ad14f18013864d2af757693f59a81a89d7bfd,OPTIMAL
850,652,1,SO-P0652-R01,9e-14,HALF_CAPACITY,150,100,50,75,607.96988789788,730436.953897099,1061.28905788808,364.687832419606,118.920983007392,121.936284537545,123.830564874669,0.400154777927321,265.117420832992,152.469792433789,34,1980.00147661634,NaN,2796b9eb4143cd1183e138759a928b684618f9be74d550c81615909552fc69fc,OPTIMAL
850,652,2,SO-P0652-R02,9e-14,HALF_CAPACITY,150,100,50,75,607.96988789788,467849.087626056,1909.31183029444,232.969887897881,76.1060196928784,74.1892371055287,82.6746310994735,0.616806864064603,112.920382947386,99.009900990099,23,1990.55668874147,NaN,1081e2cd53fcf6707714bd887621aaa703724ffba8a52a2dd9ee4001740e3360,OPTIMAL
850,652,3,SO-P0652-R03,9e-14,HALF_CAPACITY,150,100,50,75,607.96988789788,568463.628470325,1619.67134733984,283.421978561492,90.8572675449362,87.5542099664512,105.010501050105,0.533822341857335,225.022502250225,201.292856558383,42,1994.2856739822,NaN,2a8774fce12964d0bd59ae95c54cd7bf5d7403edfaf3b11f089c002a3c3d7414,OPTIMAL
850,652,4,SO-P0652-R04,9e-14,HALF_CAPACITY,150,100,50,75,607.96988789788,665208.081474786,1293.50819927633,331.957286637755,108.197637945613,109.202738455664,114.556910236478,0.453990578734858,271.663529989363,126.012601260126,42,1976.49804663253,NaN,d15e4c209b7ced15b4c3f4baadb6ee213027757b47d95004499775923d900fa9,OPTIMAL
850,652,5,SO-P0652-R05,9e-14,HALF_CAPACITY,150,100,50,75,607.96988789788,568788.578841173,1944.62171818828,283.421978561493,89.1907372555437,88.6752311594795,105.556010146469,0.533822341857335,202.656629299294,212.203038485667,39,1980.87585004402,NaN,64745b169a8278f6486515192e287db1d5ed75cfbccc4372da6aee9a0e98a617,OPTIMAL
851,653,1,SO-P0653-R01,3.456e-12,HALF_CAPACITY,150,100,50,75,607.96988789788,665444.590798327,1530.01752281802,331.957286637755,105.283255598287,110.480593513897,116.193437525571,0.453990578734858,278.209639145733,126.012601260126,45,1982.98024800607,NaN,8b6eb12799079fb2dab39aa82cb3071f2d09bed5725d8846637a7e6028755e8f,OPTIMAL
851,653,2,SO-P0653-R02,3.456e-12,HALF_CAPACITY,150,100,50,75,607.96988789788,767822.775223458,1382.4948317818,383.220140195838,82.6446280991735,150.287756048332,150.287756048332,0.36967249887842,383.220140195838,135.831764994681,63,0.578397815850218,NaN,d17e46d6c4e778e588b771af3b35bbea1b5a76d87024cb3392d604fed834d7c5,OPTIMAL
851,653,3,SO-P0653-R03,3.456e-12,HALF_CAPACITY,150,100,50,75,607.96988789788,524548.284774635,2996.58415002687,260.775850312304,64.6428279191556,78.015301530153,118.117720862995,0.571071108120233,188.746147342007,347.489294383984,31,1994.94223597312,NaN,51a6e9a6733666de8481fcc517ce266552edb4df3b11ce27e1caee3ab636be2e,OPTIMAL
851,653,4,SO-P0653-R04,3.456e-12,HALF_CAPACITY,150,100,50,75,607.96988789788,750525.984260488,996.485856102054,374.764749202193,89.4634918037258,142.650628699234,142.650628699234,0.383580080753701,374.764749202193,162.016201620162,63,0.530589527351916,NaN,5a321c7c367aff540a23d26753bd6b4e8dfc0456c3417f9247af7a64bc061a69,OPTIMAL
851,653,5,SO-P0653-R05,3.456e-12,HALF_CAPACITY,150,100,50,75,607.96988789788,657486.122225894,2329.69749251143,327.578212366691,53.1871368955077,137.195537735592,137.195537735592,0.461193360251233,327.578212366691,184.927583667458,63,0.55773470101746,NaN,9bcd17631b598d584f4c6d0216699c8eed7432314588332629429c67dc53872b,OPTIMAL
853,654,1,SO-P0654-R01,1.92e-15,HALF_CAPACITY,150,100,50,75,607.96988789788,468107.130542387,2167.35474662569,232.969887897881,79.1138204729563,76.9167825873496,76.9392848375746,0.616806864064603,170.198838065625,212.748547582031,36,1994.85504839991,NaN,9f585425e4ae23654626c130548584ee495afccb35f89e04562c5acf4cbebcd4,OPTIMAL
853,654,2,SO-P0654-R02,1.92e-15,HALF_CAPACITY,150,100,50,75,607.96988789788,670520.836980784,964.335876127466,334.778250552328,111.930283937485,114.556910236478,108.291056378365,0.449350605652758,279.846166434825,328.123721463055,45,1994.81333623453,NaN,9a0d02e5de2889d241c5f979b6d4db314c3d57cbd8d55b71d26a0498f9e93fb2,OPTIMAL
853,654,3,SO-P0654-R03,1.92e-15,HALF_CAPACITY,150,100,50,75,607.96988789788,622561.237042727,1196.37328362421,310.682431879551,102.828464664648,105.025502550255,102.828464664648,0.488983849259758,308.485393993945,211.112020292938,60,1981.77741073101,NaN,85f5020e3b8f14f5fd958906a4546b7f90ade3173802a0a920f28ed8b7999ffa,OPTIMAL
853,654,4,SO-P0654-R04,1.92e-15,HALF_CAPACITY,150,100,50,75,607.96988789788,549301.452288907,1191.6413078097,274.054905490549,84.5614106865232,90.2817554482721,99.2117393557537,0.549229475100942,171.017101710171,436.95278618771,39,1995.26762519698,NaN,709b48e23a0ac81d5c812c1dd03b43cf12e840b513833444999475d0d94d93f1,OPTIMAL
853,654,5,SO-P0654-R05,1.92e-15,HALF_CAPACITY,150,100,50,75,607.96988789788,594919.964041638,1204.2288317529,296.857867604942,98.4643918937348,99.9290838174727,98.4643918937348,0.511722745625841,270.845266344816,337.124621553064,54,1985.65292773746,NaN,2f9013e0ce2069909d62553e1bf98a96fcb325b0a848e6aafb2af88366605139,OPTIMAL
