path_id,positive_target,first_system_total_adequate_relative_hour,first_all_sites_adequate_relative_hour,stable_all_sites_adequate_relative_hour,stable_preparation_bin,terminal_only_flag
5085,False,-31,-31,-31,>24h,False
5086,False,-23,-23,-23,16-24h,False
5087,True,-31,-29,-6,4-8h,False
5088,False,-39,-39,-39,>24h,False
5092,False,-23,-23,-23,16-24h,False
5093,False,-23,-23,-23,16-24h,False
5094,False,-39,-39,-39,>24h,False
5095,False,-39,-39,-39,>24h,False
5097,False,-31,-31,-31,>24h,False
5098,False,-23,-23,-23,16-24h,False
5100,False,-23,-23,-23,16-24h,False
5107,False,-47,-47,-47,>24h,False
5110,False,-31,-31,-31,>24h,False
5111,False,-31,-31,-31,>24h,False
5112,False,-39,-39,-39,>24h,False
5113,False,-31,-31,-31,>24h,False
5114,False,-39,-39,-39,>24h,False
5115,True,-46,-45,-2,0-4h,False
5116,False,-31,-31,-31,>24h,False
5119,False,-23,-23,-23,16-24h,False
5120,False,-31,-31,-31,>24h,False
5121,False,-31,-31,-31,>24h,False
5122,False,-31,-31,-31,>24h,False
5124,False,-31,-31,-31,>24h,False
5125,False,-39,-39,-39,>24h,False
5127,False,-23,-23,-23,16-24h,False
5130,False,-31,-31,-31,>24h,False
5131,False,-31,-31,-31,>24h,False
5133,False,-31,-31,-31,>24h,False
5136,False,-31,-31,-31,>24h,False
5139,False,-23,-23,-23,16-24h,False
5140,False,-39,-39,-39,>24h,False
5142,False,-23,-23,-23,16-24h,False
5143,False,-31,-31,-31,>24h,False
5144,False,-23,-23,-23,16-24h,False
5145,False,-31,-31,-31,>24h,False
5146,False,-31,-31,-31,>24h,False
5147,False,-31,-31,-31,>24h,False
5149,False,-23,-23,-23,16-24h,False
5154,False,-23,-23,-23,16-24h,False
5155,False,-31,-31,-31,>24h,False
5156,False,-31,-31,-31,>24h,False
5157,False,-15,-15,-15,8-16h,False
5161,False,-39,-39,-39,>24h,False
5162,False,-39,-39,-39,>24h,False
5163,False,-23,-23,-23,16-24h,False
5165,False,-39,-39,-39,>24h,False
5166,False,-39,-39,-39,>24h,False
5167,False,-23,-23,-23,16-24h,False
5168,True,-30,-3,-3,0-4h,False
5170,False,-39,-39,-39,>24h,False
5171,False,-31,-31,-31,>24h,False
5174,False,-23,-23,-23,16-24h,False
5176,False,-39,-39,-39,>24h,False
5178,False,-31,-31,-31,>24h,False
5181,False,-39,-39,-39,>24h,False
5183,False,-31,-31,-31,>24h,False
5184,False,-23,-23,-23,16-24h,False
5186,False,-31,-31,-31,>24h,False
5187,False,-31,-31,-31,>24h,False
5190,False,-31,-31,-31,>24h,False
5191,False,-39,-39,-39,>24h,False
5196,False,-39,-39,-39,>24h,False
5197,False,-31,-31,-31,>24h,False
5199,False,-39,-39,-39,>24h,False
5201,False,-39,-39,-39,>24h,False
5203,False,-23,-23,-23,16-24h,False
5204,False,-31,-31,-31,>24h,False
5205,False,-47,-47,-47,>24h,False
5206,False,-31,-31,-31,>24h,False
5208,False,-39,-39,-39,>24h,False
5209,False,-23,-23,-23,16-24h,False
5211,False,-31,-31,-31,>24h,False
5215,False,-39,-39,-39,>24h,False
5216,False,-31,-31,-31,>24h,False
5219,False,-23,-23,-23,16-24h,False
5220,True,-39,-29,-29,>24h,False
5221,False,-39,-39,-39,>24h,False
5226,False,-47,-47,-47,>24h,False
5228,False,-39,-39,-39,>24h,False
5231,False,-39,-39,-39,>24h,False
5232,False,-23,-23,-23,16-24h,False
5233,False,-31,-31,-31,>24h,False
5234,False,-31,-31,-31,>24h,False
5237,False,-39,-39,-39,>24h,False
5238,False,-31,-31,-31,>24h,False
5243,True,-30,-15,-15,8-16h,False
5250,False,-47,-47,-47,>24h,False
5252,False,-39,-39,-39,>24h,False
5253,False,-31,-31,-31,>24h,False
5256,False,-23,-23,-23,16-24h,False
5257,False,-23,-23,-23,16-24h,False
5260,False,-15,-15,-15,8-16h,False
5262,False,-31,-31,-31,>24h,False
5263,False,-39,-39,-39,>24h,False
5264,False,-23,-23,-23,16-24h,False
5268,False,-31,-31,-31,>24h,False
5269,False,-31,-31,-31,>24h,False
5274,False,-39,-39,-39,>24h,False
5275,False,-31,-31,-31,>24h,False
5276,False,-31,-31,-31,>24h,False
5278,False,-23,-23,-23,16-24h,False
5279,False,-39,-39,-39,>24h,False
5280,False,-47,-47,-47,>24h,False
5281,False,-39,-39,-39,>24h,False
5282,False,-39,-39,-39,>24h,False
5285,False,-31,-31,-31,>24h,False
5286,False,-47,-47,-47,>24h,False
5289,False,-23,-23,-23,16-24h,False
5290,False,-23,-23,-23,16-24h,False
5291,False,-31,-31,-31,>24h,False
5292,False,-31,-31,-31,>24h,False
5293,False,-47,-47,-47,>24h,False
5294,False,-39,-39,-39,>24h,False
5297,False,-31,-31,-31,>24h,False
5301,False,-39,-39,-39,>24h,False
5303,False,-39,-39,-39,>24h,False
5308,False,-39,-39,-39,>24h,False
5309,False,-39,-39,-39,>24h,False
5312,False,-39,-39,-39,>24h,False
5313,False,-31,-31,-31,>24h,False
5314,False,-39,-39,-39,>24h,False
5315,True,-39,-39,-39,>24h,False
5317,True,-39,-15,-15,8-16h,False
5320,False,-39,-39,-39,>24h,False
5323,False,-47,-47,-47,>24h,False
5324,False,-31,-31,-31,>24h,False
5328,True,-31,-29,-3,0-4h,False
5331,True,-13,0,0,0-4h,True
5332,True,-39,-39,-39,>24h,False
5337,False,-31,-31,-31,>24h,False
5340,True,0,0,0,0-4h,True
5341,False,-31,-31,-31,>24h,False
5342,False,-39,-39,-39,>24h,False
5343,False,-31,-31,-31,>24h,False
5344,False,-39,-39,-39,>24h,False
5346,True,-30,0,0,0-4h,True
5347,False,-31,-31,-31,>24h,False
5350,False,-23,-23,-23,16-24h,False
5351,False,-39,-39,-39,>24h,False
5354,False,-31,-31,-31,>24h,False
5357,False,-39,-39,-39,>24h,False
5358,False,-31,-31,-31,>24h,False
5360,False,-23,-23,-23,16-24h,False
5366,False,-39,-39,-39,>24h,False
5368,False,-31,-31,-31,>24h,False
5369,False,-31,-31,-31,>24h,False
5371,False,-31,-31,-31,>24h,False
5373,False,-39,-39,-39,>24h,False
5374,False,-31,-31,-31,>24h,False
5375,False,-31,-31,-31,>24h,False
5376,True,-38,-14,-14,8-16h,False
5379,False,-31,-31,-31,>24h,False
5381,False,-23,-23,-23,16-24h,False
5382,False,-31,-31,-31,>24h,False
5391,False,-31,-31,-31,>24h,False
5392,False,-31,-31,-31,>24h,False
5394,False,-23,-23,-23,16-24h,False
5395,False,-15,-15,-15,8-16h,False
5396,False,-31,-31,-31,>24h,False
5397,False,-23,-23,-23,16-24h,False
5398,False,-31,-31,-31,>24h,False
5399,True,-39,-39,-39,>24h,False
5400,False,-23,-23,-23,16-24h,False
5401,False,-31,-31,-31,>24h,False
5402,False,-39,-39,-39,>24h,False
5408,False,-23,-23,-23,16-24h,False
5412,False,-31,-31,-31,>24h,False
5413,False,-39,-39,-39,>24h,False
5416,False,-31,-31,-31,>24h,False
5418,False,-31,-31,-31,>24h,False
5421,False,-39,-39,-39,>24h,False
5423,False,-23,-23,-23,16-24h,False
5424,False,-39,-39,-39,>24h,False
5426,False,-39,-39,-39,>24h,False
5428,False,-31,-31,-31,>24h,False
5431,False,-31,-31,-31,>24h,False
5432,False,-39,-39,-39,>24h,False
5433,False,-23,-23,-23,16-24h,False
5434,False,-39,-39,-39,>24h,False
5435,False,-23,-23,-23,16-24h,False
5438,False,-31,-31,-31,>24h,False
5442,False,-31,-31,-31,>24h,False
5448,False,-31,-31,-31,>24h,False
5449,False,-31,-31,-31,>24h,False
5450,False,-31,-31,-31,>24h,False
5451,False,-23,-23,-23,16-24h,False
5453,False,-31,-31,-31,>24h,False
5456,False,-39,-39,-39,>24h,False
5457,False,-23,-23,-23,16-24h,False
5458,False,-23,-23,-23,16-24h,False
5459,False,-31,-31,-31,>24h,False
5460,False,-23,-23,-23,16-24h,False
5461,False,-31,-31,-31,>24h,False
5464,False,-39,-39,-39,>24h,False
5466,False,-23,-23,-23,16-24h,False
5468,True,-47,-23,-23,16-24h,False
5471,False,-39,-39,-39,>24h,False
5476,True,-39,-15,-15,8-16h,False
5478,False,-39,-39,-39,>24h,False
5479,False,-31,-31,-31,>24h,False
5480,False,-31,-31,-31,>24h,False
5482,False,-39,-39,-39,>24h,False
5483,False,-31,-31,-31,>24h,False
5485,False,-31,-31,-31,>24h,False
5486,False,-31,-31,-31,>24h,False
5487,False,-23,-23,-23,16-24h,False
5488,False,-39,-39,-39,>24h,False
5489,False,-39,-39,-39,>24h,False
5490,False,-31,-31,-31,>24h,False
5492,False,-31,-31,-31,>24h,False
5493,False,-31,-31,-31,>24h,False
5495,False,-23,-23,-23,16-24h,False
5496,False,-31,-31,-31,>24h,False
5497,False,-31,-31,-31,>24h,False
5500,False,-31,-31,-31,>24h,False
5501,False,-31,-31,-31,>24h,False
5502,False,-31,-31,-31,>24h,False
5503,False,-23,-23,-23,16-24h,False
5504,False,-39,-39,-39,>24h,False
5505,False,-23,-23,-23,16-24h,False
5508,False,-39,-39,-39,>24h,False
5509,False,-23,-23,-23,16-24h,False
5510,False,-39,-39,-39,>24h,False
5511,False,-15,-15,-15,8-16h,False
5512,False,-23,-23,-23,16-24h,False
5513,False,-31,-31,-31,>24h,False
5514,False,-39,-39,-39,>24h,False
5515,False,-23,-23,-23,16-24h,False
5517,False,-31,-31,-31,>24h,False
5519,False,-39,-39,-39,>24h,False
5520,False,-31,-31,-31,>24h,False
5522,False,-31,-31,-31,>24h,False
5523,False,-39,-39,-39,>24h,False
5524,False,-31,-31,-31,>24h,False
5527,False,-31,-31,-31,>24h,False
5530,False,-23,-23,-23,16-24h,False
5531,False,-47,-47,-47,>24h,False
5532,False,-31,-31,-31,>24h,False
5533,False,-39,-39,-39,>24h,False
5534,False,-31,-31,-31,>24h,False
5535,True,-39,-39,-39,>24h,False
5537,True,-38,-27,-27,>24h,False
5540,False,-31,-31,-31,>24h,False
5543,False,-39,-39,-39,>24h,False
5544,False,-39,-39,-39,>24h,False
5545,False,-31,-31,-31,>24h,False
5548,False,-23,-23,-23,16-24h,False
5550,False,-31,-31,-31,>24h,False
5552,False,-39,-39,-39,>24h,False
5553,False,-23,-23,-23,16-24h,False
5554,False,-31,-31,-31,>24h,False
5558,False,-39,-39,-39,>24h,False
5559,False,-23,-23,-23,16-24h,False
5561,False,-47,-47,-47,>24h,False
5563,False,-39,-39,-39,>24h,False
5564,False,-31,-31,-31,>24h,False
5565,False,-23,-23,-23,16-24h,False
5566,False,-31,-31,-31,>24h,False
5567,False,-31,-31,-31,>24h,False
5569,False,-39,-39,-39,>24h,False
5570,False,-31,-31,-31,>24h,False
5572,False,-39,-39,-39,>24h,False
5573,False,-39,-39,-39,>24h,False
5574,False,-23,-23,-23,16-24h,False
5575,False,-31,-31,-31,>24h,False
5578,False,-31,-31,-31,>24h,False
5579,False,-23,-23,-23,16-24h,False
5580,False,-31,-31,-31,>24h,False
5582,True,-25,-20,-15,8-16h,False
5583,False,-39,-39,-39,>24h,False
5585,False,-31,-31,-31,>24h,False
5587,False,-39,-39,-39,>24h,False
5589,False,-39,-39,-39,>24h,False
5590,False,-23,-23,-23,16-24h,False
5595,False,-39,-39,-39,>24h,False
5597,False,-31,-31,-31,>24h,False
5600,False,-31,-31,-31,>24h,False
5602,False,-31,-31,-31,>24h,False
5603,False,-39,-39,-39,>24h,False
5606,True,-47,-47,-47,>24h,False
5609,False,-31,-31,-31,>24h,False
5612,False,-23,-23,-23,16-24h,False
5613,False,-39,-39,-39,>24h,False
5614,False,-31,-31,-31,>24h,False
5615,False,-39,-39,-39,>24h,False
5616,False,-31,-31,-31,>24h,False
5617,False,-23,-23,-23,16-24h,False
5618,True,-3,-1,-1,0-4h,False
5619,False,-31,-31,-31,>24h,False
5621,False,-31,-31,-31,>24h,False
5623,True,-30,0,0,0-4h,True
5624,False,-31,-31,-31,>24h,False
5626,False,-31,-31,-31,>24h,False
5627,False,-31,-31,-31,>24h,False
5628,False,-31,-31,-31,>24h,False
5629,True,-14,-9,-9,8-16h,False
5630,False,-31,-31,-31,>24h,False
5631,True,-12,-4,-4,4-8h,False
5632,False,-47,-47,-47,>24h,False
5634,False,-23,-23,-23,16-24h,False
5635,False,-39,-39,-39,>24h,False
5636,False,-39,-39,-39,>24h,False
5637,False,-31,-31,-31,>24h,False
5638,False,-47,-47,-47,>24h,False
5639,False,-31,-31,-31,>24h,False
5640,False,-31,-31,-31,>24h,False
5642,False,-31,-31,-31,>24h,False
5645,False,-31,-31,-31,>24h,False
5646,True,-39,-39,-39,>24h,False
5647,False,-23,-23,-23,16-24h,False
5649,False,-31,-31,-31,>24h,False
5650,False,-31,-31,-31,>24h,False
5653,False,-39,-39,-39,>24h,False
5654,True,-31,-31,-31,>24h,False
5655,False,-39,-39,-39,>24h,False
5657,False,-31,-31,-31,>24h,False
5659,False,-31,-31,-31,>24h,False
5660,True,-39,-37,-13,8-16h,False
5662,False,-23,-23,-23,16-24h,False
5663,False,-31,-31,-31,>24h,False
5665,False,-47,-47,-47,>24h,False
5667,False,-39,-39,-39,>24h,False
5671,False,-39,-39,-39,>24h,False
5673,False,-39,-39,-39,>24h,False
5674,True,-31,-20,-20,16-24h,False
5675,False,-31,-31,-31,>24h,False
5679,False,-47,-47,-47,>24h,False
5686,False,-31,-31,-31,>24h,False
5690,False,-31,-31,-31,>24h,False
5693,False,-31,-31,-31,>24h,False
5697,False,-31,-31,-31,>24h,False
5698,False,-39,-39,-39,>24h,False
5699,False,-31,-31,-31,>24h,False
5703,False,-31,-31,-31,>24h,False
5704,False,-39,-39,-39,>24h,False
5706,False,-39,-39,-39,>24h,False
5707,False,-39,-39,-39,>24h,False
5709,False,-39,-39,-39,>24h,False
5711,False,-39,-39,-39,>24h,False
5713,False,-31,-31,-31,>24h,False
5718,False,-39,-39,-39,>24h,False
5719,False,-31,-31,-31,>24h,False
5720,False,-31,-31,-31,>24h,False
5721,False,-31,-31,-31,>24h,False
5722,False,-39,-39,-39,>24h,False
5724,False,-31,-31,-31,>24h,False
5726,False,-23,-23,-23,16-24h,False
5728,False,-31,-31,-31,>24h,False
5729,False,-15,-15,-15,8-16h,False
5730,False,-23,-23,-23,16-24h,False
5732,False,-31,-31,-31,>24h,False
5733,False,-23,-23,-23,16-24h,False
5734,True,-31,-31,-31,>24h,False
5736,True,-39,-15,-5,4-8h,False
5738,False,-23,-23,-23,16-24h,False
5739,False,-31,-31,-31,>24h,False
5740,False,-47,-47,-47,>24h,False
5742,False,-23,-23,-23,16-24h,False
5743,True,-31,-31,-31,>24h,False
5745,False,-23,-23,-23,16-24h,False
5747,False,-23,-23,-23,16-24h,False
5749,False,-31,-31,-31,>24h,False
5750,False,-23,-23,-23,16-24h,False
5751,False,-31,-31,-31,>24h,False
5752,False,-23,-23,-23,16-24h,False
5754,False,-31,-31,-31,>24h,False
5755,False,-39,-39,-39,>24h,False
5757,False,-39,-39,-39,>24h,False
5758,False,-39,-39,-39,>24h,False
5760,False,-31,-31,-31,>24h,False
5762,False,-31,-31,-31,>24h,False
5765,False,-23,-23,-23,16-24h,False
5768,False,-23,-23,-23,16-24h,False
5770,False,-31,-31,-31,>24h,False
5774,False,-31,-31,-31,>24h,False
5776,True,-3,-2,-2,0-4h,False
5778,False,-39,-39,-39,>24h,False
5780,False,-39,-39,-39,>24h,False
5782,False,-39,-39,-39,>24h,False
5783,False,-23,-23,-23,16-24h,False
5787,False,-31,-31,-31,>24h,False
5788,False,-39,-39,-39,>24h,False
5790,False,-47,-47,-47,>24h,False
5791,False,-31,-31,-31,>24h,False
5792,False,-23,-23,-23,16-24h,False
5794,False,-31,-31,-31,>24h,False
5795,False,-31,-31,-31,>24h,False
5798,False,-31,-31,-31,>24h,False
5800,False,-31,-31,-31,>24h,False
5801,False,-31,-31,-31,>24h,False
5803,False,-23,-23,-23,16-24h,False
5804,False,-31,-31,-31,>24h,False
5808,True,-31,-31,-31,>24h,False
5811,False,-31,-31,-31,>24h,False
5812,False,-31,-31,-31,>24h,False
5818,True,-12,-1,-1,0-4h,False
5820,False,-23,-23,-23,16-24h,False
5822,False,-31,-31,-31,>24h,False
5823,False,-39,-39,-39,>24h,False
5824,False,-23,-23,-23,16-24h,False
5826,False,-31,-31,-31,>24h,False
5832,False,-39,-39,-39,>24h,False
5833,False,-39,-39,-39,>24h,False
5835,False,-39,-39,-39,>24h,False
5837,False,-31,-31,-31,>24h,False
5838,False,-39,-39,-39,>24h,False
5839,True,-31,-31,-31,>24h,False
5840,False,-31,-31,-31,>24h,False
5842,False,-31,-31,-31,>24h,False
5844,False,-31,-31,-31,>24h,False
5848,False,-31,-31,-31,>24h,False
5850,True,-39,-39,-39,>24h,False
5851,False,-23,-23,-23,16-24h,False
5852,False,-23,-23,-23,16-24h,False
5853,False,-23,-23,-23,16-24h,False
5854,False,-23,-23,-23,16-24h,False
5856,False,-39,-39,-39,>24h,False
5857,False,-31,-31,-31,>24h,False
5858,False,-31,-31,-31,>24h,False
5859,False,-39,-39,-39,>24h,False
5861,False,-39,-39,-39,>24h,False
5862,False,-31,-31,-31,>24h,False
5863,False,-31,-31,-31,>24h,False
5866,False,-23,-23,-23,16-24h,False
5867,False,-31,-31,-31,>24h,False
5869,True,-23,-23,-23,16-24h,False
5870,False,-39,-39,-39,>24h,False
5871,False,-47,-47,-47,>24h,False
5872,False,-39,-39,-39,>24h,False
5873,False,-39,-39,-39,>24h,False
5877,False,-39,-39,-39,>24h,False
5879,False,-31,-31,-31,>24h,False
5883,False,-23,-23,-23,16-24h,False
5884,False,-31,-31,-31,>24h,False
5885,False,-39,-39,-39,>24h,False
5886,False,-31,-31,-31,>24h,False
5891,False,-31,-31,-31,>24h,False
5893,True,-22,-11,-11,8-16h,False
5894,False,-31,-31,-31,>24h,False
5895,True,-23,-21,-1,0-4h,False
5897,False,-31,-31,-31,>24h,False
5898,False,-47,-47,-47,>24h,False
5900,False,-31,-31,-31,>24h,False
5902,False,-39,-39,-39,>24h,False
5905,False,-23,-23,-23,16-24h,False
5906,False,-31,-31,-31,>24h,False
5907,False,-31,-31,-31,>24h,False
5908,False,-39,-39,-39,>24h,False
5911,True,-31,-29,-4,4-8h,False
5912,False,-47,-47,-47,>24h,False
5914,False,-23,-23,-23,16-24h,False
5915,False,-31,-31,-31,>24h,False
5916,False,-23,-23,-23,16-24h,False
5917,False,-47,-47,-47,>24h,False
5918,False,-31,-31,-31,>24h,False
5920,True,-18,-5,-5,4-8h,False
5921,False,-31,-31,-31,>24h,False
5924,False,-31,-31,-31,>24h,False
5925,False,-31,-31,-31,>24h,False
5926,False,-39,-39,-39,>24h,False
5929,False,-15,-15,-15,8-16h,False
5932,False,-47,-47,-47,>24h,False
5934,False,-47,-47,-47,>24h,False
5936,False,-31,-31,-31,>24h,False
5937,False,-31,-31,-31,>24h,False
5939,True,-3,0,0,0-4h,True
5940,False,-31,-31,-31,>24h,False
5943,False,-31,-31,-31,>24h,False
5944,False,-39,-39,-39,>24h,False
5946,True,-39,-39,-39,>24h,False
5947,False,-23,-23,-23,16-24h,False
5948,False,-23,-23,-23,16-24h,False
5949,True,-31,-31,-31,>24h,False
5950,False,-31,-31,-31,>24h,False
5952,False,-31,-31,-31,>24h,False
5953,False,-23,-23,-23,16-24h,False
5955,False,-31,-31,-31,>24h,False
5956,False,-39,-39,-39,>24h,False
5957,False,-31,-31,-31,>24h,False
5958,False,-39,-39,-39,>24h,False
5961,True,-46,-35,-35,>24h,False
5963,False,-47,-47,-47,>24h,False
5965,False,-15,-15,-15,8-16h,False
5966,False,-23,-23,-23,16-24h,False
5971,False,-39,-39,-39,>24h,False
5972,False,-31,-31,-31,>24h,False
5974,False,-31,-31,-31,>24h,False
5975,False,-31,-31,-31,>24h,False
5976,False,-31,-31,-31,>24h,False
5978,False,-31,-31,-31,>24h,False
5982,False,-39,-39,-39,>24h,False
5983,False,-31,-31,-31,>24h,False
5987,True,-31,-31,-31,>24h,False
5988,False,-23,-23,-23,16-24h,False
5989,False,-39,-39,-39,>24h,False
5991,False,-31,-31,-31,>24h,False
5992,True,-47,-47,-47,>24h,False
5993,False,-31,-31,-31,>24h,False
5995,False,-31,-31,-31,>24h,False
5998,False,-39,-39,-39,>24h,False
6000,True,-39,-37,-13,8-16h,False
6001,False,-39,-39,-39,>24h,False
6003,True,-23,-21,-7,4-8h,False
6004,False,-31,-31,-31,>24h,False
6005,False,-31,-31,-31,>24h,False
6006,False,-47,-47,-47,>24h,False
6007,False,-31,-31,-31,>24h,False
6009,False,-31,-31,-31,>24h,False
6011,False,-31,-31,-31,>24h,False
6012,False,-31,-31,-31,>24h,False
6013,False,-31,-31,-31,>24h,False
6014,False,-31,-31,-31,>24h,False
6015,False,-31,-31,-31,>24h,False
6016,False,-31,-31,-31,>24h,False
6017,True,-22,-11,-11,8-16h,False
6019,True,-23,-23,0,0-4h,True
6020,False,-47,-47,-47,>24h,False
6021,False,-39,-39,-39,>24h,False
6024,True,-39,-39,-39,>24h,False
6025,False,-39,-39,-39,>24h,False
6026,False,-47,-47,-47,>24h,False
6028,False,-31,-31,-31,>24h,False
6029,False,-31,-31,-31,>24h,False
6031,False,-31,-31,-31,>24h,False
6032,False,-39,-39,-39,>24h,False
6033,False,-23,-23,-23,16-24h,False
6034,False,-23,-23,-23,16-24h,False
6035,False,-39,-39,-39,>24h,False
6037,False,-31,-31,-31,>24h,False
6039,False,-31,-31,-31,>24h,False
6043,False,-31,-31,-31,>24h,False
6044,False,-31,-31,-31,>24h,False
6045,False,-23,-23,-23,16-24h,False
6046,False,-31,-31,-31,>24h,False
6048,False,-39,-39,-39,>24h,False
6050,False,-31,-31,-31,>24h,False
6051,False,-23,-23,-23,16-24h,False
6052,False,-31,-31,-31,>24h,False
6054,False,-47,-47,-47,>24h,False
6057,False,-31,-31,-31,>24h,False
6058,False,-39,-39,-39,>24h,False
6060,False,-39,-39,-39,>24h,False
6061,False,-47,-47,-47,>24h,False
6066,False,-39,-39,-39,>24h,False
6067,False,-39,-39,-39,>24h,False
6068,True,-19,-11,-11,8-16h,False
6069,False,-31,-31,-31,>24h,False
6073,False,-31,-31,-31,>24h,False
6074,False,-31,-31,-31,>24h,False
6075,False,-31,-31,-31,>24h,False
6076,False,-23,-23,-23,16-24h,False
6077,False,-31,-31,-31,>24h,False
6078,True,-31,-31,-31,>24h,False
6081,False,-39,-39,-39,>24h,False
6082,False,-39,-39,-39,>24h,False
6083,False,-23,-23,-23,16-24h,False
6085,False,-39,-39,-39,>24h,False
6087,False,-39,-39,-39,>24h,False
6088,False,-39,-39,-39,>24h,False
6090,False,-23,-23,-23,16-24h,False
6091,False,-23,-23,-23,16-24h,False
6092,True,-23,-23,-23,16-24h,False
6093,False,-23,-23,-23,16-24h,False
6094,False,-39,-39,-39,>24h,False
6095,False,-31,-31,-31,>24h,False
6096,False,-39,-39,-39,>24h,False
6097,False,-23,-23,-23,16-24h,False
6099,True,-31,-31,-31,>24h,False
6103,False,-23,-23,-23,16-24h,False
6104,False,-31,-31,-31,>24h,False
6106,False,-23,-23,-23,16-24h,False
6107,False,-31,-31,-31,>24h,False
6108,True,-10,-2,-2,0-4h,False
6110,False,-31,-31,-31,>24h,False
6111,False,-23,-23,-23,16-24h,False
6114,False,-23,-23,-23,16-24h,False
6115,False,-31,-31,-31,>24h,False
6117,False,-23,-23,-23,16-24h,False
6119,False,-39,-39,-39,>24h,False
6120,False,-23,-23,-23,16-24h,False
6121,False,-31,-31,-31,>24h,False
6122,False,-31,-31,-31,>24h,False
6124,False,-39,-39,-39,>24h,False
6125,False,-15,-15,-15,8-16h,False
6126,True,-14,-6,-6,4-8h,False
6129,True,-46,-45,-1,0-4h,False
6130,False,-31,-31,-31,>24h,False
6134,False,-39,-39,-39,>24h,False
6136,False,-39,-39,-39,>24h,False
6140,False,-31,-31,-31,>24h,False
6141,False,-31,-31,-31,>24h,False
6147,False,-23,-23,-23,16-24h,False
6148,False,-47,-47,-47,>24h,False
6151,True,-47,-23,-23,16-24h,False
6153,False,-23,-23,-23,16-24h,False
6154,False,-39,-39,-39,>24h,False
6156,False,-39,-39,-39,>24h,False
6157,False,-31,-31,-31,>24h,False
6159,False,-23,-23,-23,16-24h,False
6163,False,-31,-31,-31,>24h,False
6164,False,-31,-31,-31,>24h,False
6165,False,-39,-39,-39,>24h,False
6166,False,-23,-23,-23,16-24h,False
6167,False,-23,-23,-23,16-24h,False
6169,False,-39,-39,-39,>24h,False
6171,False,-31,-31,-31,>24h,False
6172,True,-31,-31,-7,4-8h,False
6174,False,-31,-31,-31,>24h,False
6175,False,-31,-31,-31,>24h,False
6176,False,-39,-39,-39,>24h,False
6179,False,-31,-31,-31,>24h,False
6181,True,-39,-39,-39,>24h,False
6183,False,-31,-31,-31,>24h,False
6184,False,-31,-31,-31,>24h,False
6185,False,-31,-31,-31,>24h,False
6187,True,-31,-31,-31,>24h,False
6188,False,-31,-31,-31,>24h,False
6189,True,-22,-21,-21,16-24h,False
6190,False,-31,-31,-31,>24h,False
6191,False,-31,-31,-31,>24h,False
6193,False,-31,-31,-31,>24h,False
6194,False,-39,-39,-39,>24h,False
6195,False,-23,-23,-23,16-24h,False
6196,False,-47,-47,-47,>24h,False
6197,False,-39,-39,-39,>24h,False
6198,False,-47,-47,-47,>24h,False
6204,False,-39,-39,-39,>24h,False
6207,False,-31,-31,-31,>24h,False
6208,False,-39,-39,-39,>24h,False
6210,False,-47,-47,-47,>24h,False
6212,False,-31,-31,-31,>24h,False
6214,False,-39,-39,-39,>24h,False
6216,False,-39,-39,-39,>24h,False
6219,False,-23,-23,-23,16-24h,False
6223,False,-23,-23,-23,16-24h,False
6224,False,-39,-39,-39,>24h,False
6225,False,-39,-39,-39,>24h,False
6226,True,-23,-21,-5,4-8h,False
6227,False,-15,-15,-15,8-16h,False
6228,True,-30,-29,-2,0-4h,False
6231,False,-31,-31,-31,>24h,False
6232,False,-39,-39,-39,>24h,False
6233,False,-23,-23,-23,16-24h,False
6237,False,-23,-23,-23,16-24h,False
6238,False,-23,-23,-23,16-24h,False
6239,False,-39,-39,-39,>24h,False
6242,False,-31,-31,-31,>24h,False
6244,False,-39,-39,-39,>24h,False
6245,False,-23,-23,-23,16-24h,False
6247,False,-39,-39,-39,>24h,False
6248,False,-31,-31,-31,>24h,False
6249,False,-15,-15,-15,8-16h,False
6250,False,-31,-31,-31,>24h,False
6251,False,-31,-31,-31,>24h,False
6252,True,-31,-31,-31,>24h,False
6253,True,-31,-29,-5,4-8h,False
6256,False,-31,-31,-31,>24h,False
6258,False,-47,-47,-47,>24h,False
6259,False,-39,-39,-39,>24h,False
6263,True,-30,-9,-9,8-16h,False
6267,False,-23,-23,-23,16-24h,False
6270,True,-39,-39,-39,>24h,False
6272,False,-31,-31,-31,>24h,False
6273,False,-23,-23,-23,16-24h,False
6275,False,-31,-31,-31,>24h,False
6276,False,-31,-31,-31,>24h,False
6278,True,-31,-31,-31,>24h,False
6279,False,-31,-31,-31,>24h,False
6283,False,-23,-23,-23,16-24h,False
6284,True,-23,-23,-23,16-24h,False
6285,False,-31,-31,-31,>24h,False
6286,False,-47,-47,-47,>24h,False
6290,False,-39,-39,-39,>24h,False
6291,False,-23,-23,-23,16-24h,False
6292,False,-39,-39,-39,>24h,False
6294,False,-31,-31,-31,>24h,False
6296,False,-23,-23,-23,16-24h,False
6297,False,-39,-39,-39,>24h,False
6299,False,-31,-31,-31,>24h,False
6300,False,-31,-31,-31,>24h,False
6301,False,-31,-31,-31,>24h,False
6302,False,-23,-23,-23,16-24h,False
6303,False,-23,-23,-23,16-24h,False
6304,False,-31,-31,-31,>24h,False
6307,False,-23,-23,-23,16-24h,False
6308,False,-39,-39,-39,>24h,False
