subset,candidate,window_start_relative_hour,path_id,stage,global_hour,relative_hour,profile_id,requested_increment_from_realized_kw,grid_hostable_increment_kw,grid_hosting_ratio,full_to_candidate_hostable,resulting_min_voltage_pu,voltage_margin_pu,critical_bus,critical_branch_id,critical_branch_from,critical_branch_to,max_true_s_mva,max_true_s_utilization,max_octagon_utilization,voltage_limited_flag,branch_limited_flag,substation_limited_flag,site3_plus30_hostable,site3_voltage_limited_flag,site3_max_additional_hosting_kw,site1_full_to_candidate_hostable,site1_voltage_limited_flag,site1_hosting_ratio,site2_full_to_candidate_hostable,site2_voltage_limited_flag,site2_hosting_ratio,site3_full_to_candidate_hostable,site3_hosting_ratio,site4_full_to_candidate_hostable,site4_voltage_limited_flag,site4_hosting_ratio
DIFFICULT4,S4_125,-16,7091,3,19,-13,50,37.5,37.5,1,YES,0.905883997991,0.00588399799057,18,1,1,2,4.44553078244,0.740921797074,0.760805100893,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,S4_125,-16,7268,3,19,-13,50,37.5,37.5,1,YES,0.905883997991,0.00588399799057,18,1,1,2,4.44553078244,0.740921797074,0.760805100893,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,S4_125,-16,7541,3,19,-13,50,37.5,37.5,1,YES,0.905883997991,0.00588399799057,18,1,1,2,4.44553078244,0.740921797074,0.760805100893,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,S4_125,-16,7623,3,19,-13,50,37.5,37.5,1,YES,0.905883997991,0.00588399799057,18,1,1,2,4.44553078244,0.740921797074,0.760805100893,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,S4_125,-16,7630,3,19,-13,50,37.5,37.5,1,YES,0.905883997991,0.00588399799057,18,1,1,2,4.44553078244,0.740921797074,0.760805100893,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,S4_125,-16,7669,3,19,-13,50,37.5,37.5,1,YES,0.905883997991,0.00588399799057,18,1,1,2,4.44553078244,0.740921797074,0.760805100893,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,S4_125,-16,7697,3,19,-5,50,37.5,37.5,1,YES,0.905883997991,0.00588399799057,18,1,1,2,4.44553078244,0.740921797074,0.760805100893,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,S4_125,-16,7786,3,19,-13,50,37.5,37.5,1,YES,0.905883997991,0.00588399799057,18,1,1,2,4.44553078244,0.740921797074,0.760805100893,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,S4_125,-16,7862,3,19,-13,50,37.5,37.5,1,YES,0.905883997991,0.00588399799057,18,1,1,2,4.44553078244,0.740921797074,0.760805100893,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,S4_125,-16,8138,3,19,-13,50,37.5,37.5,1,YES,0.905883997991,0.00588399799057,18,1,1,2,4.44553078244,0.740921797074,0.760805100893,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,S4_125,-16,8384,3,19,-5,50,37.5,37.5,1,YES,0.905883997991,0.00588399799057,18,1,1,2,4.44553078244,0.740921797074,0.760805100893,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,S4_125,-16,8440,3,19,-5,50,37.5,37.5,1,YES,0.905883997991,0.00588399799057,18,1,1,2,4.44553078244,0.740921797074,0.760805100893,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,S4_125,-16,8716,3,19,-13,50,37.5,37.5,1,YES,0.905883997991,0.00588399799057,18,1,1,2,4.44553078244,0.740921797074,0.760805100893,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,S4_125,-16,8747,3,19,-13,50,37.5,37.5,1,YES,0.905883997991,0.00588399799057,18,1,1,2,4.44553078244,0.740921797074,0.760805100893,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,S4_125,-16,9334,3,19,-13,50,37.5,37.5,1,YES,0.905883997991,0.00588399799057,18,1,1,2,4.44553078244,0.740921797074,0.760805100893,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,S4_125,-16,9341,3,19,-13,50,37.5,37.5,1,YES,0.905883997991,0.00588399799057,18,1,1,2,4.44553078244,0.740921797074,0.760805100893,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,S4_125,-16,9638,3,19,-13,50,37.5,37.5,1,YES,0.905883997991,0.00588399799057,18,1,1,2,4.44553078244,0.740921797074,0.760805100893,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,S4_125,-16,9657,3,19,-13,50,37.5,37.5,1,YES,0.905883997991,0.00588399799057,18,1,1,2,4.44553078244,0.740921797074,0.760805100893,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,S4_125,-16,9825,3,19,-13,50,37.5,37.5,1,YES,0.905883997991,0.00588399799057,18,1,1,2,4.44553078244,0.740921797074,0.760805100893,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,S4_125,-16,9956,3,19,-13,50,37.5,37.5,1,YES,0.905883997991,0.00588399799057,18,1,1,2,4.44553078244,0.740921797074,0.760805100893,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,S4_125,-16,668,3,20,-4,61,37.5,0,0,NO,0.9,0,18,1,1,2,4.87591690154,0.812652816923,0.838458765362,True,False,False,NO,True,1.35003119794e-13,NO,True,0,NO,True,5.57065504836e-14,NO,1.40211139913e-15,NO,True,0
DIFFICULT4,S4_125,-16,806,3,20,-12,61,37.5,0,0,NO,0.9,0,18,1,1,2,4.87591690154,0.812652816923,0.838458765362,True,False,False,NO,True,1.35003119794e-13,NO,True,0,NO,True,5.57065504836e-14,NO,1.40211139913e-15,NO,True,0
DIFFICULT4,S4_125,-16,869,3,20,-12,61,37.5,0,0,NO,0.9,0,18,1,1,2,4.87591690154,0.812652816923,0.838458765362,True,False,False,NO,True,1.35003119794e-13,NO,True,0,NO,True,5.57065504836e-14,NO,1.40211139913e-15,NO,True,0
DIFFICULT4,S4_125,-16,1666,3,20,-12,61,37.5,0,0,NO,0.9,0,18,1,1,2,4.87591690154,0.812652816923,0.838458765362,True,False,False,NO,True,1.35003119794e-13,NO,True,0,NO,True,5.57065504836e-14,NO,1.40211139913e-15,NO,True,0
DIFFICULT4,S4_125,-16,2419,3,20,-12,61,37.5,0,0,NO,0.9,0,18,1,1,2,4.87591690154,0.812652816923,0.838458765362,True,False,False,NO,True,1.35003119794e-13,NO,True,0,NO,True,5.57065504836e-14,NO,1.40211139913e-15,NO,True,0
DIFFICULT4,S4_125,-16,2435,3,20,-12,61,37.5,0,0,NO,0.9,0,18,1,1,2,4.87591690154,0.812652816923,0.838458765362,True,False,False,NO,True,1.35003119794e-13,NO,True,0,NO,True,5.57065504836e-14,NO,1.40211139913e-15,NO,True,0
DIFFICULT4,S4_125,-16,4406,3,20,-12,61,37.5,0,0,NO,0.9,0,18,1,1,2,4.87591690154,0.812652816923,0.838458765362,True,False,False,NO,True,1.35003119794e-13,NO,True,0,NO,True,5.57065504836e-14,NO,1.40211139913e-15,NO,True,0
DIFFICULT4,S4_125,-16,4674,3,20,-12,61,37.5,0,0,NO,0.9,0,18,1,1,2,4.87591690154,0.812652816923,0.838458765362,True,False,False,NO,True,1.35003119794e-13,NO,True,0,NO,True,5.57065504836e-14,NO,1.40211139913e-15,NO,True,0
DIFFICULT4,S4_125,-16,5334,3,20,-12,61,37.5,0,0,NO,0.9,0,18,1,1,2,4.87591690154,0.812652816923,0.838458765362,True,False,False,NO,True,1.35003119794e-13,NO,True,0,NO,True,5.57065504836e-14,NO,1.40211139913e-15,NO,True,0
DIFFICULT4,S4_125,-16,5445,3,20,-12,61,37.5,0,0,NO,0.9,0,18,1,1,2,4.87591690154,0.812652816923,0.838458765362,True,False,False,NO,True,1.35003119794e-13,NO,True,0,NO,True,5.57065504836e-14,NO,1.40211139913e-15,NO,True,0
DIFFICULT4,S4_125,-16,5557,3,20,-12,61,37.5,0,0,NO,0.9,0,18,1,1,2,4.87591690154,0.812652816923,0.838458765362,True,False,False,NO,True,1.35003119794e-13,NO,True,0,NO,True,5.57065504836e-14,NO,1.40211139913e-15,NO,True,0
DIFFICULT4,S4_125,-16,5744,3,20,-12,61,37.5,0,0,NO,0.9,0,18,1,1,2,4.87591690154,0.812652816923,0.838458765362,True,False,False,NO,True,1.35003119794e-13,NO,True,0,NO,True,5.57065504836e-14,NO,1.40211139913e-15,NO,True,0
DIFFICULT4,S4_125,-16,6526,3,20,-12,61,37.5,0,0,NO,0.9,0,18,1,1,2,4.87591690154,0.812652816923,0.838458765362,True,False,False,NO,True,1.35003119794e-13,NO,True,0,NO,True,5.57065504836e-14,NO,1.40211139913e-15,NO,True,0
DIFFICULT4,S4_125,-16,8138,3,20,-12,61,37.5,0,0,NO,0.9,0,18,1,1,2,4.87591690154,0.812652816923,0.838458765362,True,False,False,NO,True,1.35003119794e-13,NO,True,0,NO,True,5.57065504836e-14,NO,1.40211139913e-15,NO,True,0
DIFFICULT4,S4_125,-16,9334,3,20,-12,61,37.5,0,0,NO,0.9,0,18,1,1,2,4.87591690154,0.812652816923,0.838458765362,True,False,False,NO,True,1.35003119794e-13,NO,True,0,NO,True,5.57065504836e-14,NO,1.40211139913e-15,NO,True,0
DIFFICULT4,S4_125,-16,668,3,21,-3,78,37.5,2.72848410532e-12,7.27595761418e-14,NO,0.9,0,18,1,1,2,4.95640698938,0.826067831563,0.853440280584,True,False,False,NO,True,1.91846538655e-12,NO,True,1.57645748307e-13,NO,True,2.95585778076e-14,NO,1.5402034386e-14,NO,True,7.27595761418e-14
DIFFICULT4,S4_125,-16,806,3,21,-11,78,37.5,2.72848410532e-12,7.27595761418e-14,NO,0.9,0,18,1,1,2,4.95640698938,0.826067831563,0.853440280584,True,False,False,NO,True,1.91846538655e-12,NO,True,1.57645748307e-13,NO,True,2.95585778076e-14,NO,1.5402034386e-14,NO,True,7.27595761418e-14
DIFFICULT4,S4_125,-16,869,3,21,-11,78,37.5,2.72848410532e-12,7.27595761418e-14,NO,0.9,0,18,1,1,2,4.95640698938,0.826067831563,0.853440280584,True,False,False,NO,True,1.91846538655e-12,NO,True,1.57645748307e-13,NO,True,2.95585778076e-14,NO,1.5402034386e-14,NO,True,7.27595761418e-14
DIFFICULT4,S4_125,-16,1666,3,21,-11,78,37.5,2.72848410532e-12,7.27595761418e-14,NO,0.9,0,18,1,1,2,4.95640698938,0.826067831563,0.853440280584,True,False,False,NO,True,1.91846538655e-12,NO,True,1.57645748307e-13,NO,True,2.95585778076e-14,NO,1.5402034386e-14,NO,True,7.27595761418e-14
DIFFICULT4,S4_125,-16,2419,3,21,-11,78,37.5,2.72848410532e-12,7.27595761418e-14,NO,0.9,0,18,1,1,2,4.95640698938,0.826067831563,0.853440280584,True,False,False,NO,True,1.91846538655e-12,NO,True,1.57645748307e-13,NO,True,2.95585778076e-14,NO,1.5402034386e-14,NO,True,7.27595761418e-14
DIFFICULT4,S4_125,-16,2435,3,21,-11,78,37.5,2.72848410532e-12,7.27595761418e-14,NO,0.9,0,18,1,1,2,4.95640698938,0.826067831563,0.853440280584,True,False,False,NO,True,1.91846538655e-12,NO,True,1.57645748307e-13,NO,True,2.95585778076e-14,NO,1.5402034386e-14,NO,True,7.27595761418e-14
DIFFICULT4,S4_125,-16,4406,3,21,-11,78,37.5,2.72848410532e-12,7.27595761418e-14,NO,0.9,0,18,1,1,2,4.95640698938,0.826067831563,0.853440280584,True,False,False,NO,True,1.91846538655e-12,NO,True,1.57645748307e-13,NO,True,2.95585778076e-14,NO,1.5402034386e-14,NO,True,7.27595761418e-14
DIFFICULT4,S4_125,-16,4674,3,21,-11,78,37.5,2.72848410532e-12,7.27595761418e-14,NO,0.9,0,18,1,1,2,4.95640698938,0.826067831563,0.853440280584,True,False,False,NO,True,1.91846538655e-12,NO,True,1.57645748307e-13,NO,True,2.95585778076e-14,NO,1.5402034386e-14,NO,True,7.27595761418e-14
DIFFICULT4,S4_125,-16,5334,3,21,-11,78,37.5,2.72848410532e-12,7.27595761418e-14,NO,0.9,0,18,1,1,2,4.95640698938,0.826067831563,0.853440280584,True,False,False,NO,True,1.91846538655e-12,NO,True,1.57645748307e-13,NO,True,2.95585778076e-14,NO,1.5402034386e-14,NO,True,7.27595761418e-14
DIFFICULT4,S4_125,-16,5445,3,21,-11,78,37.5,2.72848410532e-12,7.27595761418e-14,NO,0.9,0,18,1,1,2,4.95640698938,0.826067831563,0.853440280584,True,False,False,NO,True,1.91846538655e-12,NO,True,1.57645748307e-13,NO,True,2.95585778076e-14,NO,1.5402034386e-14,NO,True,7.27595761418e-14
DIFFICULT4,S4_125,-16,5557,3,21,-11,78,37.5,2.72848410532e-12,7.27595761418e-14,NO,0.9,0,18,1,1,2,4.95640698938,0.826067831563,0.853440280584,True,False,False,NO,True,1.91846538655e-12,NO,True,1.57645748307e-13,NO,True,2.95585778076e-14,NO,1.5402034386e-14,NO,True,7.27595761418e-14
DIFFICULT4,S4_125,-16,5744,3,21,-11,78,37.5,2.72848410532e-12,7.27595761418e-14,NO,0.9,0,18,1,1,2,4.95640698938,0.826067831563,0.853440280584,True,False,False,NO,True,1.91846538655e-12,NO,True,1.57645748307e-13,NO,True,2.95585778076e-14,NO,1.5402034386e-14,NO,True,7.27595761418e-14
DIFFICULT4,S4_125,-16,6526,3,21,-11,78,37.5,2.72848410532e-12,7.27595761418e-14,NO,0.9,0,18,1,1,2,4.95640698938,0.826067831563,0.853440280584,True,False,False,NO,True,1.91846538655e-12,NO,True,1.57645748307e-13,NO,True,2.95585778076e-14,NO,1.5402034386e-14,NO,True,7.27595761418e-14
DIFFICULT4,S4_125,-16,8138,3,21,-11,78,37.5,2.72848410532e-12,7.27595761418e-14,NO,0.9,0,18,1,1,2,4.95640698938,0.826067831563,0.853440280584,True,False,False,NO,True,1.91846538655e-12,NO,True,1.57645748307e-13,NO,True,2.95585778076e-14,NO,1.5402034386e-14,NO,True,7.27595761418e-14
DIFFICULT4,S4_125,-16,9334,3,21,-11,78,37.5,2.72848410532e-12,7.27595761418e-14,NO,0.9,0,18,1,1,2,4.95640698938,0.826067831563,0.853440280584,True,False,False,NO,True,1.91846538655e-12,NO,True,1.57645748307e-13,NO,True,2.95585778076e-14,NO,1.5402034386e-14,NO,True,7.27595761418e-14
DIFFICULT4,S4_125,-16,668,3,22,-2,92,37.5,0,0,NO,0.9,0,18,1,1,2,4.87591690154,0.812652816923,0.838458765362,True,False,False,NO,True,1.35003119794e-13,NO,True,0,NO,True,5.57065504836e-14,NO,1.40211139913e-15,NO,True,0
DIFFICULT4,S4_125,-16,806,3,22,-10,92,37.5,0,0,NO,0.9,0,18,1,1,2,4.87591690154,0.812652816923,0.838458765362,True,False,False,NO,True,1.35003119794e-13,NO,True,0,NO,True,5.57065504836e-14,NO,1.40211139913e-15,NO,True,0
DIFFICULT4,S4_125,-16,869,3,22,-10,92,37.5,0,0,NO,0.9,0,18,1,1,2,4.87591690154,0.812652816923,0.838458765362,True,False,False,NO,True,1.35003119794e-13,NO,True,0,NO,True,5.57065504836e-14,NO,1.40211139913e-15,NO,True,0
DIFFICULT4,S4_125,-16,1666,3,22,-10,92,37.5,0,0,NO,0.9,0,18,1,1,2,4.87591690154,0.812652816923,0.838458765362,True,False,False,NO,True,1.35003119794e-13,NO,True,0,NO,True,5.57065504836e-14,NO,1.40211139913e-15,NO,True,0
DIFFICULT4,S4_125,-16,2419,3,22,-10,92,37.5,0,0,NO,0.9,0,18,1,1,2,4.87591690154,0.812652816923,0.838458765362,True,False,False,NO,True,1.35003119794e-13,NO,True,0,NO,True,5.57065504836e-14,NO,1.40211139913e-15,NO,True,0
DIFFICULT4,S4_125,-16,2435,3,22,-10,92,37.5,0,0,NO,0.9,0,18,1,1,2,4.87591690154,0.812652816923,0.838458765362,True,False,False,NO,True,1.35003119794e-13,NO,True,0,NO,True,5.57065504836e-14,NO,1.40211139913e-15,NO,True,0
DIFFICULT4,S4_125,-16,4406,3,22,-10,92,37.5,0,0,NO,0.9,0,18,1,1,2,4.87591690154,0.812652816923,0.838458765362,True,False,False,NO,True,1.35003119794e-13,NO,True,0,NO,True,5.57065504836e-14,NO,1.40211139913e-15,NO,True,0
DIFFICULT4,S4_125,-16,4674,3,22,-10,92,37.5,0,0,NO,0.9,0,18,1,1,2,4.87591690154,0.812652816923,0.838458765362,True,False,False,NO,True,1.35003119794e-13,NO,True,0,NO,True,5.57065504836e-14,NO,1.40211139913e-15,NO,True,0
DIFFICULT4,S4_125,-16,5334,3,22,-10,92,37.5,0,0,NO,0.9,0,18,1,1,2,4.87591690154,0.812652816923,0.838458765362,True,False,False,NO,True,1.35003119794e-13,NO,True,0,NO,True,5.57065504836e-14,NO,1.40211139913e-15,NO,True,0
DIFFICULT4,S4_125,-16,5445,3,22,-10,92,37.5,0,0,NO,0.9,0,18,1,1,2,4.87591690154,0.812652816923,0.838458765362,True,False,False,NO,True,1.35003119794e-13,NO,True,0,NO,True,5.57065504836e-14,NO,1.40211139913e-15,NO,True,0
DIFFICULT4,S4_125,-16,5557,3,22,-10,92,37.5,0,0,NO,0.9,0,18,1,1,2,4.87591690154,0.812652816923,0.838458765362,True,False,False,NO,True,1.35003119794e-13,NO,True,0,NO,True,5.57065504836e-14,NO,1.40211139913e-15,NO,True,0
DIFFICULT4,S4_125,-16,5744,3,22,-10,92,37.5,0,0,NO,0.9,0,18,1,1,2,4.87591690154,0.812652816923,0.838458765362,True,False,False,NO,True,1.35003119794e-13,NO,True,0,NO,True,5.57065504836e-14,NO,1.40211139913e-15,NO,True,0
DIFFICULT4,S4_125,-16,6526,3,22,-10,92,37.5,0,0,NO,0.9,0,18,1,1,2,4.87591690154,0.812652816923,0.838458765362,True,False,False,NO,True,1.35003119794e-13,NO,True,0,NO,True,5.57065504836e-14,NO,1.40211139913e-15,NO,True,0
DIFFICULT4,S4_125,-16,8138,3,22,-10,92,37.5,0,0,NO,0.9,0,18,1,1,2,4.87591690154,0.812652816923,0.838458765362,True,False,False,NO,True,1.35003119794e-13,NO,True,0,NO,True,5.57065504836e-14,NO,1.40211139913e-15,NO,True,0
DIFFICULT4,S4_125,-16,9334,3,22,-10,92,37.5,0,0,NO,0.9,0,18,1,1,2,4.87591690154,0.812652816923,0.838458765362,True,False,False,NO,True,1.35003119794e-13,NO,True,0,NO,True,5.57065504836e-14,NO,1.40211139913e-15,NO,True,0
DIFFICULT4,S4_125,-16,668,3,23,-1,115,37.5,0,0,NO,0.9,0,18,1,1,2,4.83659842094,0.806099736823,0.831134359092,True,False,False,NO,True,0,NO,True,0,NO,True,0,NO,0,NO,True,0
DIFFICULT4,S4_125,-16,806,3,23,-9,115,37.5,0,0,NO,0.9,0,18,1,1,2,4.83659842094,0.806099736823,0.831134359092,True,False,False,NO,True,0,NO,True,0,NO,True,0,NO,0,NO,True,0
DIFFICULT4,S4_125,-16,869,3,23,-9,115,37.5,0,0,NO,0.9,0,18,1,1,2,4.83659842094,0.806099736823,0.831134359092,True,False,False,NO,True,0,NO,True,0,NO,True,0,NO,0,NO,True,0
DIFFICULT4,S4_125,-16,1666,3,23,-9,115,37.5,0,0,NO,0.9,0,18,1,1,2,4.83659842094,0.806099736823,0.831134359092,True,False,False,NO,True,0,NO,True,0,NO,True,0,NO,0,NO,True,0
DIFFICULT4,S4_125,-16,2419,3,23,-9,115,37.5,0,0,NO,0.9,0,18,1,1,2,4.83659842094,0.806099736823,0.831134359092,True,False,False,NO,True,0,NO,True,0,NO,True,0,NO,0,NO,True,0
DIFFICULT4,S4_125,-16,2435,3,23,-9,115,37.5,0,0,NO,0.9,0,18,1,1,2,4.83659842094,0.806099736823,0.831134359092,True,False,False,NO,True,0,NO,True,0,NO,True,0,NO,0,NO,True,0
DIFFICULT4,S4_125,-16,2467,3,23,-9,115,37.5,0,0,NO,0.9,0,18,1,1,2,4.83659842094,0.806099736823,0.831134359092,True,False,False,NO,True,0,NO,True,0,NO,True,0,NO,0,NO,True,0
DIFFICULT4,S4_125,-16,4406,3,23,-9,115,37.5,0,0,NO,0.9,0,18,1,1,2,4.83659842094,0.806099736823,0.831134359092,True,False,False,NO,True,0,NO,True,0,NO,True,0,NO,0,NO,True,0
DIFFICULT4,S4_125,-16,4674,3,23,-9,115,37.5,0,0,NO,0.9,0,18,1,1,2,4.83659842094,0.806099736823,0.831134359092,True,False,False,NO,True,0,NO,True,0,NO,True,0,NO,0,NO,True,0
DIFFICULT4,S4_125,-16,5334,3,23,-9,115,37.5,0,0,NO,0.9,0,18,1,1,2,4.83659842094,0.806099736823,0.831134359092,True,False,False,NO,True,0,NO,True,0,NO,True,0,NO,0,NO,True,0
DIFFICULT4,S4_125,-16,5445,3,23,-9,115,37.5,0,0,NO,0.9,0,18,1,1,2,4.83659842094,0.806099736823,0.831134359092,True,False,False,NO,True,0,NO,True,0,NO,True,0,NO,0,NO,True,0
DIFFICULT4,S4_125,-16,5557,3,23,-9,115,37.5,0,0,NO,0.9,0,18,1,1,2,4.83659842094,0.806099736823,0.831134359092,True,False,False,NO,True,0,NO,True,0,NO,True,0,NO,0,NO,True,0
DIFFICULT4,S4_125,-16,5744,3,23,-9,115,37.5,0,0,NO,0.9,0,18,1,1,2,4.83659842094,0.806099736823,0.831134359092,True,False,False,NO,True,0,NO,True,0,NO,True,0,NO,0,NO,True,0
DIFFICULT4,S4_125,-16,6526,3,23,-9,115,37.5,0,0,NO,0.9,0,18,1,1,2,4.83659842094,0.806099736823,0.831134359092,True,False,False,NO,True,0,NO,True,0,NO,True,0,NO,0,NO,True,0
DIFFICULT4,S4_125,-16,8138,3,23,-9,115,37.5,0,0,NO,0.9,0,18,1,1,2,4.83659842094,0.806099736823,0.831134359092,True,False,False,NO,True,0,NO,True,0,NO,True,0,NO,0,NO,True,0
DIFFICULT4,S4_125,-16,9334,3,23,-9,115,37.5,0,0,NO,0.9,0,18,1,1,2,4.83659842094,0.806099736823,0.831134359092,True,False,False,NO,True,0,NO,True,0,NO,True,0,NO,0,NO,True,0
DIFFICULT4,S4_125,-16,11,4,29,-11,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,S4_125,-16,55,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,S4_125,-16,61,4,29,-11,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,S4_125,-16,152,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,S4_125,-16,201,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,S4_125,-16,222,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,S4_125,-16,230,4,29,-11,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,S4_125,-16,459,4,29,-11,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,S4_125,-16,462,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,S4_125,-16,467,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,S4_125,-16,488,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,S4_125,-16,634,4,29,-11,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,S4_125,-16,643,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,S4_125,-16,766,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,S4_125,-16,783,4,29,-11,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,S4_125,-16,801,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,S4_125,-16,806,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,S4_125,-16,838,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,S4_125,-16,869,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,S4_125,-16,904,4,29,-11,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,S4_125,-16,965,4,29,-11,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
