validation_id,source_step,dataset_scope,dataset_label,seed_id,distribution_id,distribution_label,weighting_interpretation,decision_id,decision_label,eta,T1_kg,T2_kg,T3_kg,T4_kg,TerminalLOH_total_kg,T1_capacity_binding,T2_capacity_binding,T3_capacity_binding,T4_capacity_binding,capacity_binding_count,sample_count,c_H2_yuan_per_kg,production_cost_yuan,M_H2_yuan_per_kg,mean_shortage_kg,shortage_q95_kg,shortage_q99_kg,shortage_q995_kg,shortage_CVaR95_kg,shortage_CVaR99_kg,shortage_CVaR995_kg,maximum_shortage_kg,mean_EENS_kWh,EENS_q95_kWh,EENS_q99_kWh,EENS_q995_kWh,EENS_CVaR95_kWh,EENS_CVaR99_kWh,EENS_CVaR995_kWh,maximum_EENS_kWh,mean_unserved_cost_yuan,mean_economic_total_yuan,mean_electricity_service_rate,zero_shortage_service_share,mean_secondary_service_distance,primary_runtime_sec,secondary_runtime_sec,maximum_mechanical_residual,solver_status,validation_pass,TerminalLOH_total_kg_change_vs_SAA,production_cost_yuan_change_vs_SAA,mean_shortage_kg_change_vs_SAA,mean_EENS_kWh_change_vs_SAA,mean_unserved_cost_yuan_change_vs_SAA,mean_economic_total_yuan_change_vs_SAA,mean_electricity_service_rate_change_vs_SAA,shortage_q95_kg_change_vs_SAA,shortage_q99_kg_change_vs_SAA,shortage_q995_kg_change_vs_SAA,shortage_CVaR995_kg_change_vs_SAA,maximum_shortage_kg_change_vs_SAA,restored_energy_increment_vs_SAA_kWh,economic_increment_per_additional_restored_kWh,cost_per_restored_kWh_status
19,C3,markov-perturbation,seed003-nominal,3,1,nominal,SEPARATE_DISTRIBUTION_AND_SEED_PROBABILITY_1_OVER_15000,1,SAA,0,222.840465864768,119.193737555574,36.003600360036,133.376974061042,511.41477784142,0,0,0,0,0,15000,32.5213675213675,16631.9079460393,1283.205,5.97830692160126,42.5497095164065,108.010801080108,145.650928729237,88.5246495839515,162.382884886924,201.540488977127,328.941985107602,109.591333333333,780.000000000006,1980.00000000001,2670,1622.7896138482,2976.72185430464,3694.53947368421,6030,7671.39333333334,24303.3012793728,0.985157217171401,0.854333333333333,883.65210336444,4.1431616,4.8355197,6.82121026329696e-13,OPTIMAL,1,0,0,0,0,0,0,0,0,0,0,0,0,-0,,undefined_near_zero_restored_energy
19,C3,markov-perturbation,seed003-nominal,3,1,nominal,SEPARATE_DISTRIBUTION_AND_SEED_PROBABILITY_1_OVER_15000,2,ETA_0.003,0.003,225.290752999455,121.925712142017,41.4625527230357,137.464508019752,526.14352588426,0,0,0,0,0,15000,32.5213675213675,17110.9069742702,1283.205,5.63328304817448,39.2766549382211,102.555710116466,143.20064159455,83.4203918245793,159.131701195677,198.532883744654,328.941985107602,103.26652819761,720,1880,2625.08256139049,1529.22091273227,2917.12278046856,3639.40555836513,6030,7228.65697383275,24339.5639481036,0.985775359953196,0.855466666666667,886.39480392845,3.6242558,4.3490508,2.09857008876991e-13,OPTIMAL,1,14.72874804284,478.999028230901,-0.34502387342678,-6.324805135723,-442.73635950059,36.2626687308002,0.00061814278179495,-3.2730545781854,-5.45509096364199,-2.45028713468699,-3.00760523247303,0,6.324805135723,5.73340489590514,defined
19,C3,markov-perturbation,seed003-nominal,3,1,nominal,SEPARATE_DISTRIBUTION_AND_SEED_PROBABILITY_1_OVER_15000,3,ETA_0.01,0.01,226.65914750245,121.966076719698,44.4140410940083,139.650354720371,532.689620036527,0,0,0,0,0,15000,32.5213675213675,17323.7949080255,1283.205,5.49339544693807,39.2766549382211,102.327761813684,141.604416751905,81.6022729439954,157.802942582869,197.212262118838,328.941985107602,100.702178635545,720,1875.82136568754,2595.82136568754,1495.89206647285,2892.76464195786,3615.19658303148,6030,7049.15250448816,24372.9474125147,0.986024737195985,0.856,887.410128015648,3.5773189,4.5498934,2.30466647752698e-13,OPTIMAL,1,21.274842195107,691.886961986198,-0.48491147466319,-8.889154697788,-622.24082884518,69.6461331418977,0.000867520024584012,-3.2730545781854,-5.68303926642399,-4.04651197733199,-4.32822685828901,0,8.889154697788,7.83495568585713,defined
20,C3,markov-perturbation,seed003-intensity-only,3,2,intensity-only,SEPARATE_DISTRIBUTION_AND_SEED_PROBABILITY_1_OVER_15000,1,SAA,0,222.840465864768,119.193737555574,36.003600360036,133.376974061042,511.41477784142,0,0,0,0,0,15000,32.5213675213675,16631.9079460393,1283.205,14.3936575475729,96.5551100564607,215.476093063852,247.115620652974,165.203776554509,259.958566597177,287.773992710276,441.044104410441,263.857333333333,1770.00000000001,3950,4530,3028.43302990897,4765.43046357616,5275.32894736842,8085,18470.0133333333,35101.9212793715,0.966557317563447,0.778,1099.87337020816,4.6515297,5.741026,6.82121026329696e-13,OPTIMAL,1,0,0,0,0,0,0,0,0,0,0,0,0,-0,,undefined_near_zero_restored_energy
20,C3,markov-perturbation,seed003-intensity-only,3,2,intensity-only,SEPARATE_DISTRIBUTION_AND_SEED_PROBABILITY_1_OVER_15000,2,ETA_0.003,0.003,225.290752999455,121.925712142017,41.4625527230357,137.464508019752,526.14352588426,0,0,0,0,0,15000,32.5213675213675,17110.9069742702,1283.205,13.8457288850232,92.7365463819109,213.290195279037,247.115620652974,164.104918284616,258.992313049415,287.006138561643,435.585152047441,253.812979055803,1700,3909.92921475767,4530,3008.28930953443,4747.71758666534,5261.25302904277,7984.92921475767,17766.9085339062,34877.815508177,0.96755283594974,0.779266666666667,1106.48536146141,4.3651004,5.3170943,1.56319401867222e-13,OPTIMAL,1,14.72874804284,478.999028230901,-0.547928662549699,-10.04435427753,-703.104799427099,-224.105771194496,0.000995518386292971,-3.81856367454981,-2.18589778481501,0,-0.767854148632978,-5.45895236299998,10.04435427753,-22.311615560578,defined
20,C3,markov-perturbation,seed003-intensity-only,3,2,intensity-only,SEPARATE_DISTRIBUTION_AND_SEED_PROBABILITY_1_OVER_15000,3,ETA_0.01,0.01,226.65914750245,121.966076719698,44.4140410940083,139.650354720371,532.689620036527,0,0,0,0,0,15000,32.5213675213675,17323.7949080255,1283.205,13.6183326149927,91.9632329970372,212.203038485667,247.115620652974,162.969580400214,258.562848708507,286.652444679095,432.633663676469,249.644464331739,1685.82400568519,3890,4530,2987.47686310651,4739.84486109999,5254.76928963484,7930.82400568519,17475.1125032218,34798.9074112497,0.967965599319196,0.779533333333333,1109.078531327,4.8067337,5.5857626,1.4210854715202e-13,OPTIMAL,1,21.274842195107,691.886961986198,-0.775324932580199,-14.212869001594,-994.900830111499,-303.013868121801,0.00140828175574903,-4.59187705942351,-3.273054578185,0,-1.12154803118096,-8.410440733972,14.212869001594,-21.3196834564378,defined
21,C3,markov-perturbation,seed003-location-only,3,3,location-only,SEPARATE_DISTRIBUTION_AND_SEED_PROBABILITY_1_OVER_15000,1,SAA,0,222.840465864768,119.193737555574,36.003600360036,133.376974061042,511.41477784142,0,0,0,0,0,15000,32.5213675213675,16631.9079460393,1283.205,6.45168153178956,45.8227640945913,108.28355562829,150.01500150015,89.2676856419329,163.932708743481,200.460237411301,328.941985107602,118.269,840,1985.00000000001,2750,1636.41057934509,3005.13245033113,3674.73684210526,6030,8278.83000000001,24910.7379460393,0.983898113373384,0.8458,930.296897821327,4.809342,5.5113048,6.82121026329696e-13,OPTIMAL,1,0,0,0,0,0,0,0,0,0,0,0,0,-0,,undefined_near_zero_restored_energy
21,C3,markov-perturbation,seed003-location-only,3,3,location-only,SEPARATE_DISTRIBUTION_AND_SEED_PROBABILITY_1_OVER_15000,2,ETA_0.003,0.003,225.290752999455,121.925712142017,41.4625527230357,137.464508019752,526.14352588426,0,0,0,0,0,15000,32.5213675213675,17110.9069742702,1283.205,6.08656457970672,45.8227640945913,105.833268493603,146.741946921965,86.3649964651323,160.72659082409,197.29451196452,328.941985107602,111.575858592894,840,1940.08256139049,2690,1583.19993270057,2946.3594996918,3616.7043460776,6030,7810.31010150258,24921.2170757734,0.984551919972223,0.846933333333333,932.954301714307,4.4211731,4.6953639,1.70530256582424e-13,OPTIMAL,1,14.72874804284,478.999028230901,-0.36511695208284,-6.69314140710601,-468.51989849743,10.4791297340998,0.000653806598839068,0,-2.450287134687,-3.273054578185,-3.16572544678098,0,6.69314140710601,1.56565192586164,defined
21,C3,markov-perturbation,seed003-location-only,3,3,location-only,SEPARATE_DISTRIBUTION_AND_SEED_PROBABILITY_1_OVER_15000,3,ETA_0.01,0.01,226.65914750245,121.966076719698,44.4140410940083,139.650354720371,532.689620036527,0,0,0,0,0,15000,32.5213675213675,17323.7949080255,1283.205,5.93797961084165,44.7317459018629,104.464873990608,144.877615344363,84.6385792217051,159.40366722675,195.98487094995,328.941985107602,108.852073236144,820,1914.99783755884,2655.82400568519,1551.55211500269,2922.10832576717,3592.69666181901,6030,7619.64512653006,24943.4400345567,0.984816856991908,0.847466666666667,934.000943005365,3.881393,4.6986822,1.98951966012828e-13,OPTIMAL,1,21.274842195107,691.886961986198,-0.51370192094791,-9.41692676385601,-659.184873469951,32.7020885174024,0.000918743618524065,-1.0910181927284,-3.818681637682,-5.137386155787,-4.475366461351,0,9.41692676385601,3.47269224211442,defined
22,C3,markov-perturbation,seed003-lfw-only,3,4,lfw-only,SEPARATE_DISTRIBUTION_AND_SEED_PROBABILITY_1_OVER_15000,1,SAA,0,222.840465864768,119.193737555574,36.003600360036,133.376974061042,511.41477784142,0,0,0,0,0,15000,32.5213675213675,16631.9079460393,1283.205,7.03252143396159,47.7320459318661,117.829964814664,166.653028939258,99.7282878027546,177.653526942098,216.534811375875,374.219240105829,128.916666666667,875.000000000004,2160.00000000001,3055.00000000001,1828.16910785619,3256.65562913908,3969.40789473685,6860,9024.16666666667,25656.0746127059,0.98341367128258,0.8426,943.242254770506,4.3704176,5.3258859,6.82121026329696e-13,OPTIMAL,1,0,0,0,0,0,0,0,0,0,0,0,0,-0,,undefined_near_zero_restored_energy
22,C3,markov-perturbation,seed003-lfw-only,3,4,lfw-only,SEPARATE_DISTRIBUTION_AND_SEED_PROBABILITY_1_OVER_15000,2,ETA_0.003,0.003,225.290752999455,121.925712142017,41.4625527230357,137.464508019752,526.14352588426,0,0,0,0,0,15000,32.5213675213675,17110.9069742702,1283.205,6.55226986116204,45.8227640945913,113.184846991588,160.925183427434,89.0339504266876,173.715687795798,212.37907901987,368.760287742829,120.112934959892,840,2074.84802262629,2950,1632.12586224682,3184.46913082867,3893.22708705275,6759.92921475768,8407.90544719246,25518.8124214633,0.984269093072447,0.844133333333333,947.871993052943,3.8653661,4.9460732,1.70530256582424e-13,OPTIMAL,1,14.72874804284,478.999028230901,-0.48025157279955,-8.803731706775,-616.261219474211,-137.2621912426,0.000855421789867084,-1.9092818372748,-4.64511782307599,-5.727845511824,-4.15573235600499,-5.45895236299998,8.803731706775,-15.5913646410838,defined
22,C3,markov-perturbation,seed003-lfw-only,3,4,lfw-only,SEPARATE_DISTRIBUTION_AND_SEED_PROBABILITY_1_OVER_15000,3,ETA_0.01,0.01,226.65914750245,121.966076719698,44.4140410940083,139.650354720371,532.689620036527,0,0,0,0,0,15000,32.5213675213675,17323.7949080255,1283.205,6.35512421435746,45.8227640945913,111.283855658293,157.652167463485,87.8613051646915,172.042154291048,210.592763716039,365.808799371856,116.498959535494,840,2040,2890.00070785688,1610.62951562654,3153.79075138634,3860.48124806057,6705.82400568519,8154.92716748455,25478.7220755113,0.984618166672817,0.8448,949.67592846952,3.993856,4.8988006,1.84741111297626e-13,OPTIMAL,1,21.274842195107,691.886961986198,-0.67739721960413,-12.417707131173,-869.239499182119,-177.352537194598,0.00120449539023704,-1.9092818372748,-6.54610915637099,-9.00086147577301,-5.94204765983599,-8.41044073397296,12.417707131173,-14.2822290235351,defined
23,C3,markov-perturbation,seed003-combined-mild,3,5,combined-mild,SEPARATE_DISTRIBUTION_AND_SEED_PROBABILITY_1_OVER_15000,1,SAA,0,222.840465864768,119.193737555574,36.003600360036,133.376974061042,511.41477784142,0,0,0,0,0,15000,32.5213675213675,16631.9079460393,1283.205,10.1918373655547,76.3712734909859,186.018601860186,223.11322041295,134.603098368183,234.055916127435,265.268153609619,411.586613206775,186.831666666667,1400.00000000001,3410,4090,2467.47669773635,4290.59602649007,4862.76315789474,7545,13078.2166666667,29710.1246127053,0.975979168095933,0.815533333333333,1009.73144778229,5.1106986,6.0167375,6.82121026329696e-13,OPTIMAL,1,0,0,0,0,0,0,0,0,0,0,0,0,-0,,undefined_near_zero_restored_energy
23,C3,markov-perturbation,seed003-combined-mild,3,5,combined-mild,SEPARATE_DISTRIBUTION_AND_SEED_PROBABILITY_1_OVER_15000,2,ETA_0.003,0.003,225.290752999455,121.925712142017,41.4625527230357,137.464508019752,526.14352588426,0,0,0,0,0,15000,32.5213675213675,17110.9069742702,1283.205,9.70323596078516,69.5568364500492,181.390062604064,222.018340820864,128.877485933771,231.988060455338,264.176990334564,411.586613206775,177.874870015133,1275.08114738408,3325.15193262641,4069.92921475767,2362.51763339492,4252.68913023703,4842.76049831806,7545,12451.2409010593,29562.1478753302,0.976853937496791,0.8168,1014.99339980967,4.747989,5.6481176,2.27373675443232e-13,OPTIMAL,1,14.72874804284,478.999028230901,-0.488601404769542,-8.95679665153398,-626.9757656074,-147.976737375098,0.000874769400857955,-6.8144370409367,-4.628539256122,-1.09487959208599,-1.09116327505501,0,8.95679665153398,-16.5211674588766,defined
23,C3,markov-perturbation,seed003-combined-mild,3,5,combined-mild,SEPARATE_DISTRIBUTION_AND_SEED_PROBABILITY_1_OVER_15000,3,ETA_0.01,0.01,226.65914750245,121.966076719698,44.4140410940083,139.650354720371,532.689620036527,0,0,0,0,0,15000,32.5213675213675,17323.7949080255,1283.205,9.50243311062501,68.7341461418869,178.381474511088,220.931184027494,125.273190408116,231.115198291691,263.723121164719,411.586613206775,174.193852567423,1260,3270,4050,2296.44548996637,4236.68825748413,4834.44039563104,7545,12193.5696797196,29517.364587747,0.977211503864841,0.8174,1017.01520545122,4.2115538,5.3558608,2.27373675443232e-13,OPTIMAL,1,21.274842195107,691.886961986198,-0.689404254929691,-12.637814099244,-884.6469869471,-192.760024958297,0.00123233576890802,-7.637127349099,-7.63712734909802,-2.182036385456,-1.54503244490002,0,12.637814099244,-15.2526396926371,defined
24,C3,markov-perturbation,seed003-combined-medium,3,6,combined-medium,SEPARATE_DISTRIBUTION_AND_SEED_PROBABILITY_1_OVER_15000,1,SAA,0,222.840465864768,119.193737555574,36.003600360036,133.376974061042,511.41477784142,0,0,0,0,0,15000,32.5213675213675,16631.9079460393,1283.205,16.578839702152,106.647028339198,224.749747702043,259.116820772986,179.186300181889,274.678280591455,308.022429037162,451.954286337725,303.915,1955,4120,4750,3284.75366178429,5035.26490066225,5646.51315789474,8285,21274.05,37905.9579460387,0.962391174746862,0.755933333333333,1199.19690198567,5.3070929,6.3574608,6.82121026329696e-13,OPTIMAL,1,0,0,0,0,0,0,0,0,0,0,0,0,-0,,undefined_near_zero_restored_energy
24,C3,markov-perturbation,seed003-combined-medium,3,6,combined-medium,SEPARATE_DISTRIBUTION_AND_SEED_PROBABILITY_1_OVER_15000,2,ETA_0.003,0.003,225.290752999455,121.925712142017,41.4625527230357,137.464508019752,526.14352588426,0,0,0,0,0,15000,32.5213675213675,17110.9069742702,1283.205,15.8743346518823,100.915396122345,224.476993153861,257.753048032076,176.253059337221,273.238483478498,306.615157807082,451.954286337725,291.000365670981,1849.93058401678,4115,4725,3230.98295724027,5008.8712598861,5620.71576534053,8285,20370.0255969686,37480.9325712389,0.963659311996976,0.757266666666667,1208.30376204074,5.1203295,6.3127574,2.55795384873636e-13,OPTIMAL,1,14.72874804284,478.999028230901,-0.704505050269699,-12.914634329019,-904.024403031399,-425.025374799799,0.00126813725011399,-5.731632216853,-0.272754548182007,-1.36377274091001,-1.40727123007997,0,12.914634329019,-32.9103684991509,defined
24,C3,markov-perturbation,seed003-combined-medium,3,6,combined-medium,SEPARATE_DISTRIBUTION_AND_SEED_PROBABILITY_1_OVER_15000,3,ETA_0.01,0.01,226.65914750245,121.966076719698,44.4140410940083,139.650354720371,532.689620036527,0,0,0,0,0,15000,32.5213675213675,17323.7949080255,1283.205,15.5811416155661,99.5554100864632,223.430925220805,257.480293483894,175.052541313457,272.588620181232,306.069454896309,451.954286337725,285.62569752575,1825,4095.82400568519,4720,3208.97566108764,4996.95829085226,5610.71221243168,8285,19993.7988268026,37317.5937348302,0.96418523884524,0.7578,1212.00906855742,4.9047668,6.0372223,1.98951966012828e-13,OPTIMAL,1,21.274842195107,691.886961986198,-0.997698086585899,-18.28930247425,-1280.2511731974,-588.3642112085,0.00179406409837801,-7.0916182527348,-1.31882248123802,-1.63652728909199,-1.95297414085297,0,18.28930247425,-32.1698551400128,defined
25,C3,markov-perturbation,seed003-combined-strong,3,7,combined-strong,SEPARATE_DISTRIBUTION_AND_SEED_PROBABILITY_1_OVER_15000,1,SAA,0,222.840465864768,119.193737555574,36.003600360036,133.376974061042,511.41477784142,0,0,0,0,0,15000,32.5213675213675,16631.9079460393,1283.205,27.3408795424996,165.016501650165,272.481793633909,303.848566674849,230.772472798537,319.628591396166,350.966914873306,451.954286337725,501.199333333333,3025,4995,5570,4230.40558510638,5859.27152317881,6433.75,8285,35083.9533333333,51715.8612793751,0.940168747035437,0.667666666666667,1471.7446931474,7.3360576,9.2417424,6.82121026329696e-13,OPTIMAL,1,0,0,0,0,0,0,0,0,0,0,0,0,-0,,undefined_near_zero_restored_energy
25,C3,markov-perturbation,seed003-combined-strong,3,7,combined-strong,SEPARATE_DISTRIBUTION_AND_SEED_PROBABILITY_1_OVER_15000,2,ETA_0.003,0.003,225.290752999455,121.925712142017,41.4625527230357,137.464508019752,526.14352588426,0,0,0,0,0,15000,32.5213675213675,17110.9069742702,1283.205,26.2856440118671,160.379674331069,272.205177686369,303.848566674849,228.104644120377,317.938952116121,349.218140126838,451.954286337725,481.855283203546,2940,4989.92921475767,5570,4181.50028369269,5828.29790071667,6401.69233573513,8285,33729.869824248,50840.7767985151,0.942054310276641,0.6696,1486.82894368008,6.266567,7.6961981,2.1316282072803e-13,OPTIMAL,1,14.72874804284,478.999028230901,-1.0552355306325,-19.344050129787,-1354.0835090853,-875.084480860001,0.00188556324120404,-4.636827319096,-0.276615947539995,0,-1.74877474646797,0,19.344050129787,-45.2379142417801,defined
25,C3,markov-perturbation,seed003-combined-strong,3,7,combined-strong,SEPARATE_DISTRIBUTION_AND_SEED_PROBABILITY_1_OVER_15000,3,ETA_0.01,0.01,226.65914750245,121.966076719698,44.4140410940083,139.650354720371,532.689620036527,0,0,0,0,0,15000,32.5213675213675,17323.7949080255,1283.205,25.8441241161414,157.969833657103,271.118020892998,303.030303030303,226.864775080813,317.219221589547,348.498919038014,451.954286337725,473.761561235051,2895.82400568519,4970,5555,4158.77162439392,5815.10416056878,6388.50793434535,8285,33163.3092864535,50487.1041944784,0.942840658928761,0.670466666666667,1493.06413849768,5.9271863,7.4220805,1.98951966012828e-13,OPTIMAL,1,21.274842195107,691.886961986198,-1.4967554263582,-27.437772098282,-1920.6440468798,-1228.7570848967,0.00267191189332405,-7.04666799306199,-1.36377274091097,-0.818263644545993,-2.46799583529202,0,27.437772098282,-44.783413190229,defined
26,A2,fixed-pressure,state19-27-path-135-replica,,,fixed-pressure,DESCRIPTIVE_EQUAL_REPLICA_SUMMARY_NO_EMPIRICAL_PROBABILITY,1,SAA,0,222.840465864768,119.193737555574,36.003600360036,133.376974061042,511.41477784142,0,0,0,0,0,135,32.5213675213675,16631.9079460393,1283.205,278.338945005612,424.133322423151,432.043204320432,449.226740855904,431.419765353159,440.634972588168,449.226740855904,449.226740855904,5102.37037037037,7775,7920,8235,7908.57142857143,8077.5,8235,8235,357165.925925926,373797.833871965,0.522130062150127,0,2085.78863223799,0.0468112,0.0467969,2.27373675443232e-13,OPTIMAL,1,0,0,0,0,0,0,0,0,0,0,0,0,-0,,undefined_near_zero_restored_energy
26,A2,fixed-pressure,state19-27-path-135-replica,,,fixed-pressure,DESCRIPTIVE_EQUAL_REPLICA_SUMMARY_NO_EMPIRICAL_PROBABILITY,2,ETA_0.003,0.003,225.290752999455,121.925712142017,41.4625527230357,137.464508019752,526.14352588426,0,0,0,0,0,135,32.5213675213675,17110.9069742702,1283.205,276.415390518675,419.219879156516,429.042904290429,449.226740855904,429.080214340445,439.134822573167,449.226740855904,449.226740855904,5067.10873129309,7684.92921475767,7865,8235,7865.68394918186,8050,8235,8235,354697.611190516,371808.518164786,0.525308856749882,0,2128.64075117032,0.0397227,0.0335372,2.55795384873636e-13,OPTIMAL,1,14.72874804284,478.999028230901,-1.92355448693701,-35.2616390772801,-2468.31473541004,-1989.31570717902,0.00317879459975501,-4.913443266635,-3.00030003000296,0,0,0,35.2616390772801,-56.4158603863876,defined
26,A2,fixed-pressure,state19-27-path-135-replica,,,fixed-pressure,DESCRIPTIVE_EQUAL_REPLICA_SUMMARY_NO_EMPIRICAL_PROBABILITY,3,ETA_0.01,0.01,226.65914750245,121.966076719698,44.4140410940083,139.650354720371,532.689620036527,0,0,0,0,0,135,32.5213675213675,17323.7949080255,1283.205,275.594876660941,416.268390785543,429.042904290429,449.226740855904,427.815290752885,439.134822573167,449.226740855904,449.226740855904,5052.06748151003,7630.82400568519,7865,8235,7842.49600243651,8050,8235,8235,353644.723705702,370968.518613728,0.52666590439517,0,2147.65778106563,0.024918,0.0300964,1.84741111297626e-13,OPTIMAL,1,21.274842195107,691.886961986198,-2.74406834467101,-50.3028888603403,-3521.20222022402,-2829.31525823701,0.004535842245043,-7.86493163760804,-3.00030003000296,0,0,0,50.3028888603403,-56.2455819603572,defined
