group,path_id,real_hour_count,first_HTT_hour_gt0,first_meaningful_HTT_hour_ge1kg,first_meaningful_HTT_hour_ge5kg,peak_HTT_hour,peak_HTT_kg,last_HTT_hour,final16h_HTT_kg,final8h_HTT_kg,final4h_HTT_kg,cumulative_HTT_by_-24h_kg,checkpoint_-24h_available,cumulative_HTT_by_-16h_kg,checkpoint_-16h_available,cumulative_HTT_by_-8h_kg,checkpoint_-8h_available,cumulative_HTT_by_-4h_kg,checkpoint_-4h_available,cumulative_HTT_by_0h_kg,checkpoint_0h_available
positive_target_adequate,7571,32,-16,-16,-16,-16,21.8980539775,-1,37.1076615138,15.2096075363,2.32286504503,0,True,0,True,21.8980539775,True,34.7847964688,True,37.1076615138,True
positive_target_adequate,7597,32,-8,-8,-8,-8,33.635994233,-8,33.635994233,33.635994233,0,0,True,0,True,0,True,33.635994233,True,33.635994233,True
positive_target_adequate,7604,40,-24,-24,-24,-24,17.8461310281,-12,11.3713120424,0,0,0,True,17.8461310281,True,29.2174430704,True,29.2174430704,True,29.2174430704,True
positive_target_adequate,7611,40,-11,-11,-11,-11,28.7270593497,-1,59.9591966866,31.2321373369,15.8342603784,0,True,0,True,28.7270593497,True,44.1249363082,True,59.9591966866,True
positive_target_adequate,7622,40,-16,-16,-16,-16,12.5291400391,-16,12.5291400391,0,0,0,True,0,True,12.5291400391,True,12.5291400391,True,12.5291400391,True
positive_target_adequate,7624,24,-16,-16,-16,-16,51.189007347,-1,150.457864914,54.8468387542,47.3878660772,0,True,0,True,95.6110261601,True,103.069998837,True,150.457864914,True
positive_target_adequate,7633,40,-24,-24,-24,-9,37.8669616919,-5,54.0957113541,14.6632670413,0,0,True,36.6684241779,True,76.1008684907,True,90.764135532,True,90.764135532,True
positive_target_adequate,7678,40,-8,-8,-8,-8,9.04037602797,-8,9.04037602797,9.04037602797,0,0,True,0,True,0,True,9.04037602797,True,9.04037602797,True
positive_target_adequate,7685,32,-16,-16,-16,-16,16.1436523684,-3,24.6675707554,8.52391838701,4.47056375942,0,True,0,True,16.1436523684,True,20.197006996,True,24.6675707554,True
positive_target_adequate,7712,40,-8,-8,-8,-8,24.674420824,-8,24.674420824,24.674420824,0,0,True,0,True,0,True,24.674420824,True,24.674420824,True
positive_target_adequate,7732,40,-24,-24,-24,-24,39.7178207199,-8,39.7574753437,17.1188841957,0,0,True,41.9911180987,True,64.6297092466,True,81.7485934424,True,81.7485934424,True
positive_target_adequate,7735,24,-8,-8,-8,-8,38.7220521547,-5,42.1189174234,42.1189174234,0,0,True,0,True,0,True,42.1189174234,True,42.1189174234,True
positive_target_adequate,7737,32,,,,-32,0,,0,0,0,0,True,0,True,0,True,0,True,0,True
positive_target_adequate,7740,40,-16,-16,-16,-16,26.1441251795,-1,44.2690570425,18.1249318631,2.13298979293,0,True,0,True,26.1441251795,True,42.1360672496,True,44.2690570425,True
positive_target_adequate,7746,40,-16,-16,-16,-14,33.5283125115,-8,51.1226031957,11.5025353968,0,0,True,0,True,39.6200677989,True,51.1226031957,True,51.1226031957,True
positive_target_adequate,7754,48,-16,-16,-8,-8,5.88565691893,-8,7.36977632057,5.88565691893,0,0,True,0,True,1.48411940164,True,7.36977632057,True,7.36977632057,True
positive_target_adequate,7769,48,-8,-8,-8,-8,8.30479221748,-8,8.30479221748,8.30479221748,0,0,True,0,True,0,True,8.30479221748,True,8.30479221748,True
positive_target_adequate,7783,32,-8,-8,-8,-2,18.7688136145,-2,35.4399409658,35.4399409658,18.7688136145,0,True,0,True,0,True,16.6711273513,True,35.4399409658,True
positive_target_adequate,7798,40,-16,-16,-16,-8,31.6022840482,-1,46.5556332523,33.8217561939,2.2194721457,0,True,0,True,12.7338770584,True,44.3361611066,True,46.5556332523,True
positive_target_adequate,7799,32,,,,-32,0,,0,0,0,0,True,0,True,0,True,0,True,0,True
positive_target_adequate,7835,40,-16,-16,-9,-1,20.3164138281,-1,43.8681229748,35.2056506096,20.3164138281,0,True,0,True,8.66247236513,True,23.5517091467,True,43.8681229748,True
positive_target_adequate,7842,32,-16,-16,-16,-16,39.7178207199,-1,52.8571129609,10.8659948622,10.8659948622,0,True,0,True,41.9911180987,True,41.9911180987,True,52.8571129609,True
positive_target_adequate,7861,40,-8,-8,-8,-8,6.82616724031,-8,6.82616724031,6.82616724031,0,0,True,0,True,0,True,6.82616724031,True,6.82616724031,True
positive_target_adequate,7863,40,-16,-16,-16,-8,31.6022840482,-1,46.5556332523,33.8217561939,2.2194721457,0,True,0,True,12.7338770584,True,44.3361611066,True,46.5556332523,True
positive_target_adequate,7892,40,-16,-16,-16,-16,51.6840280711,-8,63.0670100488,11.3829819777,0,0,True,0,True,51.6840280711,True,63.0670100488,True,63.0670100488,True
positive_target_adequate,7931,32,-16,-16,-16,-3,40.3643394697,-3,92.36905375,58.7104303324,40.3643394697,0,True,0,True,33.6586234176,True,52.0047142803,True,92.36905375,True
positive_target_adequate,7932,40,-8,-8,-8,-8,32.8399252487,-8,32.8399252487,32.8399252487,0,0,True,0,True,0,True,32.8399252487,True,32.8399252487,True
positive_target_adequate,7946,40,-16,-16,-16,-16,22.2477984646,-16,22.2477984646,0,0,0,True,0,True,22.2477984646,True,22.2477984646,True,22.2477984646,True
positive_target_adequate,7962,40,-16,-16,-16,-16,25.6343596322,-2,48.6815206751,23.0471610429,1.52473702287,0,True,0,True,25.6343596322,True,47.1567836522,True,48.6815206751,True
positive_target_adequate,7973,32,-5,-5,-5,-5,34.3262962042,-5,34.3262962042,34.3262962042,0,0,True,0,True,0,True,34.3262962042,True,34.3262962042,True
positive_target_adequate,7974,32,-8,-8,-8,-8,27.9033633657,-5,36.8105526189,36.8105526189,0,0,True,0,True,0,True,36.8105526189,True,36.8105526189,True
positive_target_adequate,8008,48,-16,-16,-16,-1,21.0620032483,-1,45.0419756469,33.6633512237,21.0620032483,0,True,0,True,11.3786244231,True,23.9799723985,True,45.0419756469,True
positive_target_adequate,8018,32,-16,-16,-16,-16,27.2647665939,-6,49.4317370098,22.1669704158,0,0,True,0,True,27.2647665939,True,49.4317370098,True,49.4317370098,True
positive_target_adequate,8029,32,-16,-16,-16,-3,42.1639167564,-3,97.0973544938,60.1603335826,42.1639167564,0,True,0,True,36.9370209112,True,54.9334377374,True,97.0973544938,True
positive_target_adequate,8054,32,-16,-9,-9,-9,28.9697577081,-7,55.2829993427,25.581386878,0,0,True,0,True,29.7016124647,True,55.2829993427,True,55.2829993427,True
positive_target_adequate,8060,48,-8,-8,-8,-8,14.2112574816,-8,14.2112574816,14.2112574816,0,0,True,0,True,0,True,14.2112574816,True,14.2112574816,True
positive_target_adequate,8068,24,-8,-8,-8,-8,13.8356783888,-8,13.8356783888,13.8356783888,0,0,True,0,True,0,True,13.8356783888,True,13.8356783888,True
positive_target_adequate,8093,40,-17,-17,-16,-16,32.5501944787,-3,68.8319939776,28.710037715,13.8875654874,0,True,2.39203546461,True,42.5139917273,True,57.3364639549,True,71.2240294423,True
positive_target_adequate,8097,40,-16,-16,-16,-16,20.3789418477,-1,53.7917709728,28.8978580485,9.23146978534,0,True,0,True,24.8939129243,True,44.5603011874,True,53.7917709728,True
positive_target_adequate,8102,32,-16,-16,-16,-16,63.1505767924,-3,85.492146226,22.3415694336,10.7942663095,0,True,0,True,63.1505767924,True,74.6978799164,True,85.492146226,True
positive_target_adequate,8109,40,-17,-17,-16,-16,33.6352365858,-1,60.8375376399,20.7155813772,16.6584815004,0,True,3.47707757168,True,43.5990338344,True,47.6561337111,True,64.3146152115,True
positive_target_adequate,8132,40,-16,-16,-16,-11,42.6071759873,-4,94.3826760208,22.7302771296,14.7701090157,0,True,0,True,71.6523988912,True,79.6125670051,True,94.3826760208,True
positive_target_adequate,8139,32,-8,-8,-8,-8,24.9759068124,-8,24.9759068124,24.9759068124,0,0,True,0,True,0,True,24.9759068124,True,24.9759068124,True
positive_target_adequate,8152,32,,,,-32,0,,0,0,0,0,True,0,True,0,True,0,True,0,True
positive_target_adequate,8187,32,-16,-16,-16,-8,36.97362789,-8,46.9937954603,36.97362789,0,0,True,0,True,10.0201675703,True,46.9937954603,True,46.9937954603,True
positive_target_adequate,8189,24,-8,-8,-8,-8,43.3267606936,-1,71.1943562953,71.1943562953,27.8675956017,0,True,0,True,0,True,43.3267606936,True,71.1943562953,True
positive_target_adequate,8191,24,-8,-8,-8,-8,38.7220521547,-5,42.1189174234,42.1189174234,0,0,True,0,True,0,True,42.1189174234,True,42.1189174234,True
positive_target_adequate,8195,24,-1,-1,-1,-1,23.073265734,-1,23.073265734,23.073265734,23.073265734,0,True,0,True,0,True,0,True,23.073265734,True
positive_target_adequate,8197,40,-8,-8,-3,-3,9.09062073251,-3,11.0855969791,11.0855969791,9.09062073251,0,True,0,True,0,True,1.99497624654,True,11.0855969791,True
positive_target_adequate,8208,32,-8,-8,-8,-8,43.5394475768,-1,52.4325414059,52.4325414059,8.89309382908,0,True,0,True,0,True,43.5394475768,True,52.4325414059,True
positive_target_adequate,8222,32,,,,-32,0,,0,0,0,0,True,0,True,0,True,0,True,0,True
positive_target_adequate,8235,48,-24,-24,-24,-24,22.2477984646,-1,42.1745075226,18.6468718615,8.02031007272,0,True,22.2477984646,True,45.7754341257,True,56.4019959145,True,64.4223059872,True
positive_target_adequate,8244,40,-24,-24,-24,-24,21.8980539775,-12,13.7219304278,0,0,0,True,21.8980539775,True,35.6199844053,True,35.6199844053,True,35.6199844053,True
positive_target_adequate,8272,32,-8,-8,-8,-8,24.5416168134,-8,24.5416168134,24.5416168134,0,0,True,0,True,0,True,24.5416168134,True,24.5416168134,True
positive_target_adequate,8296,40,-24,-24,-16,-16,66.6681584396,-6,110.392564581,34.4092097309,0,0,True,2.91324829607,True,78.8966031458,True,113.305812877,True,113.305812877,True
positive_target_adequate,8349,32,-8,-8,-8,-8,25.7879996374,-8,25.7879996374,25.7879996374,0,0,True,0,True,0,True,25.7879996374,True,25.7879996374,True
positive_target_adequate,8359,32,-16,-16,-16,-6,31.5006628914,-1,61.1361954529,35.000516857,3.4998539655,0,True,0,True,26.1356785959,True,57.6363414874,True,61.1361954529,True
positive_target_adequate,8367,32,-16,-16,-16,-8,44.5058262953,-8,63.4297625867,44.5058262953,0,0,True,0,True,18.9239362913,True,63.4297625867,True,63.4297625867,True
positive_target_adequate,8372,48,-24,-24,-24,-21,40.8332135247,-2,38.5818354293,27.1442603516,21.1370554744,0,True,73.5471478986,True,84.9847229763,True,90.9919278535,True,112.128983328,True
positive_target_adequate,8376,40,-8,-8,-8,-8,18.911902208,-7,28.9669981413,28.9669981413,0,0,True,0,True,0,True,28.9669981413,True,28.9669981413,True
positive_target_adequate,8401,40,-17,-17,-16,-16,47.5657738961,-11,53.7371391725,0,0,0,True,3.47707757168,True,57.2142167442,True,57.2142167442,True,57.2142167442,True
positive_target_adequate,8417,32,-16,-16,-16,-16,21.0145914238,-8,30.2866152769,9.27202385311,0,0,True,0,True,21.0145914238,True,30.2866152769,True,30.2866152769,True
positive_target_adequate,8429,32,-22,-22,-22,-22,40.7767589702,-8,47.7825763454,29.4305266868,0,0,True,44.658049714,True,63.0100993726,True,92.4406260594,True,92.4406260594,True
positive_target_adequate,8438,40,-16,-16,-16,-16,21.0783229774,-6,40.3325847446,19.2542617672,0,0,True,0,True,21.0783229774,True,40.3325847446,True,40.3325847446,True
positive_target_adequate,8455,32,-8,-8,-8,-1,16.3724986207,-1,22.9084281343,22.9084281343,16.3724986207,0,True,0,True,0,True,6.53592951366,True,22.9084281343,True
positive_target_adequate,8464,32,-8,-8,-8,-8,10.1890568474,-8,10.1890568474,10.1890568474,0,0,True,0,True,0,True,10.1890568474,True,10.1890568474,True
positive_target_adequate,8502,48,-24,-24,-24,-24,41.4941046754,-2,40.2977981327,40.2977981327,26.0819906536,0,True,41.4941046754,True,41.4941046754,True,55.7099121545,True,81.7919028081,True
positive_target_adequate,8507,24,-1,,,-1,0.626768754987,-1,0.626768754987,0.626768754987,0.626768754987,0,True,0,True,0,True,0,True,0.626768754987,True
positive_target_adequate,8510,48,-19,-19,-19,-19,28.7270593497,-4,20.7954429895,5.22159042199,4.66892426501,0,True,28.7270593497,True,44.3009119172,True,44.8535780742,True,49.5225023392,True
positive_target_adequate,8584,40,-16,-16,-16,-16,25.6343596322,-8,47.3713066447,21.7369470125,0,0,True,0,True,25.6343596322,True,47.3713066447,True,47.3713066447,True
positive_target_adequate,8589,32,-16,-8,-8,-8,23.1197718768,-5,32.7460434236,31.9810704103,0,0,True,0,True,0.764973013306,True,32.7460434236,True,32.7460434236,True
positive_target_adequate,8610,40,-16,-16,-16,-16,34.6724588812,-1,60.5234592639,25.8510003826,13.59659777,0,True,0,True,34.6724588812,True,46.9268614938,True,60.5234592639,True
positive_target_adequate,8615,40,-16,-16,-16,-16,21.3297697462,-6,29.7021712119,8.37240146565,0,0,True,0,True,21.3297697462,True,29.7021712119,True,29.7021712119,True
positive_target_adequate,8623,32,-8,-8,-8,-8,20.3789418477,-7,24.8939129243,24.8939129243,0,0,True,0,True,0,True,24.8939129243,True,24.8939129243,True
positive_target_adequate,8639,32,-8,-8,-8,-8,24.1975827974,-5,34.432436166,34.432436166,0,0,True,0,True,0,True,34.432436166,True,34.432436166,True
positive_target_adequate,8643,40,-21,-21,-16,-16,28.2760403401,-1,56.8601862719,28.5841459318,28.5841459318,0,True,2.34950036567,True,30.6255407057,True,30.6255407057,True,59.2096866375,True
positive_target_adequate,8645,40,-16,-16,-16,-16,25.0295115044,-2,49.2793746303,18.775105915,10.9715989649,0,True,0,True,30.5042687153,True,38.3077756654,True,49.2793746303,True
positive_target_adequate,8650,40,-8,-8,-8,-8,8.4133337973,-8,8.4133337973,8.4133337973,0,0,True,0,True,0,True,8.4133337973,True,8.4133337973,True
positive_target_adequate,8665,40,-17,-16,-16,-16,32.8688300921,-1,60.9228316699,25.3144256511,18.6265764856,0,True,0.626768754987,True,36.2351747738,True,42.9230239393,True,61.5496004249,True
positive_target_adequate,8681,32,-16,-16,-16,-16,22.333010511,-2,55.9595634437,8.98213241087,0.0259835773627,0,True,0,True,46.9774310328,True,55.9335798663,True,55.9595634437,True
positive_target_adequate,8686,40,-8,-8,-8,-1,25.8510003826,-1,44.5868614938,44.5868614938,25.8510003826,0,True,0,True,0,True,18.7358611112,True,44.5868614938,True
positive_target_adequate,8694,32,-8,-8,-8,-8,16.196957983,-7,20.6756040856,20.6756040856,0,0,True,0,True,0,True,20.6756040856,True,20.6756040856,True
positive_target_adequate,8696,40,-24,-24,-24,-24,36.6684241779,-8,15.8744093602,11.8529317369,0,0,True,36.6684241779,True,40.6899018011,True,52.542833538,True,52.542833538,True
positive_target_adequate,8704,40,-8,-8,-8,-8,25.5731818792,-7,40.1006251162,40.1006251162,0,0,True,0,True,0,True,40.1006251162,True,40.1006251162,True
positive_target_adequate,8738,40,-24,-24,-24,-24,39.7178207199,-8,39.7574753437,17.1188841957,0,0,True,41.9911180987,True,64.6297092466,True,81.7485934424,True,81.7485934424,True
positive_target_adequate,8748,32,,,,-32,0,,0,0,0,0,True,0,True,0,True,0,True,0,True
positive_target_adequate,8766,24,-8,-8,-8,-8,40.2164759822,-1,41.959171567,41.959171567,1.74269558478,0,True,0,True,0,True,40.2164759822,True,41.959171567,True
positive_target_adequate,8768,40,-8,-8,-8,-8,12.8568744167,-8,12.8568744167,12.8568744167,0,0,True,0,True,0,True,12.8568744167,True,12.8568744167,True
positive_target_adequate,8780,40,,,,-40,0,,0,0,0,0,True,0,True,0,True,0,True,0,True
positive_target_adequate,8792,40,-21,-21,-21,-21,17.2133804541,-15,1.03615603955,0,0,0,True,17.2133804541,True,18.2495364937,True,18.2495364937,True,18.2495364937,True
positive_target_adequate,8799,40,-16,-16,-8,-5,35.6435822844,-5,63.9037933324,60.8925947791,0,0,True,0,True,3.01119855328,True,63.9037933324,True,63.9037933324,True
positive_target_adequate,8809,48,-16,-16,-8,-8,5.28678611855,-8,6.39942379104,5.28678611855,0,0,True,0,True,1.11263767249,True,6.39942379104,True,6.39942379104,True
positive_target_adequate,8822,24,,,,-24,0,,0,0,0,0,True,0,True,0,True,0,True,0,True
positive_target_adequate,8827,40,-16,-16,-16,-16,25.7879996374,-1,33.763634127,7.97563448958,2.2165248998,0,True,0,True,25.7879996374,True,31.5471092272,True,33.763634127,True
positive_target_adequate,8840,40,-8,-8,-8,-8,6.16830704128,-8,6.16830704128,6.16830704128,0,0,True,0,True,0,True,6.16830704128,True,6.16830704128,True
positive_target_adequate,8865,32,-8,-8,-8,-8,23.3899076247,-8,23.3899076247,23.3899076247,0,0,True,0,True,0,True,23.3899076247,True,23.3899076247,True
positive_target_adequate,8874,40,-16,-16,-16,-16,55.7911284352,-8,70.6444573015,14.1205244182,0,0,True,0,True,56.5239328833,True,70.6444573015,True,70.6444573015,True
positive_target_adequate,8974,40,-16,-16,-16,-8,41.7044079198,-8,72.2915398633,41.7044079198,0,0,True,0,True,30.5871319434,True,72.2915398633,True,72.2915398633,True
positive_target_adequate,8976,48,-9,-8,-8,-8,5.5646712817,-8,6.14487875621,5.5646712817,0,0,True,0,True,0.580207474505,True,6.14487875621,True,6.14487875621,True
positive_target_adequate,8984,40,-16,-16,-16,-8,18.3814155679,-8,39.6647826661,18.3814155679,0,0,True,0,True,21.2833670982,True,39.6647826661,True,39.6647826661,True
positive_target_adequate,9037,40,-8,-8,-8,-8,9.06840923941,-8,9.06840923941,9.06840923941,0,0,True,0,True,0,True,9.06840923941,True,9.06840923941,True
positive_target_adequate,9043,32,-16,-16,-16,-8,44.5058262953,-8,63.4297625867,44.5058262953,0,0,True,0,True,18.9239362913,True,63.4297625867,True,63.4297625867,True
positive_target_adequate,9046,32,-16,-16,-8,-8,17.5226807965,-4,22.0532950375,21.0198042179,3.49712342139,0,True,0,True,1.03349081966,True,18.5561716161,True,22.0532950375,True
positive_target_adequate,9080,32,-16,-16,-16,-16,36.8655511412,-8,54.0433840871,13.6627724334,0,0,True,0,True,40.3806116537,True,54.0433840871,True,54.0433840871,True
positive_target_adequate,9088,24,-8,-8,-8,-8,20.2828788078,-8,20.2828788078,20.2828788078,0,0,True,0,True,0,True,20.2828788078,True,20.2828788078,True
positive_target_adequate,9192,40,-24,-24,-24,-24,39.7178207199,-4,56.7992712732,45.160843203,36.4691733052,0,True,41.9911180987,True,53.6295461689,True,62.3212160667,True,98.7903893719,True
positive_target_adequate,9207,40,-16,-16,-8,-5,6.45599023548,-5,16.0592350619,12.7358868402,0,0,True,0,True,3.32334822173,True,16.0592350619,True,16.0592350619,True
positive_target_adequate,9216,40,-18,-16,-16,-16,51.4047265729,-7,65.3824389247,13.9777123519,0,0,True,0.932635475523,True,52.3373620484,True,66.3150744003,True,66.3150744003,True
positive_target_adequate,9218,40,-16,-16,-16,-16,18.585634184,-1,33.4378916679,14.8522574839,9.18461512251,0,True,0,True,18.585634184,True,24.2532765453,True,33.4378916679,True
positive_target_adequate,9226,40,-24,-24,-24,-16,48.4459623132,-3,56.8261059832,8.38014367003,8.38014367003,0,True,29.9336966525,True,78.3796589657,True,78.3796589657,True,86.7598026358,True
positive_target_adequate,9241,24,-12,-12,-12,-10,52.7188793046,-2,152.582100235,55.0398309162,14.2167435541,0,True,0,True,97.5422693185,True,138.365356681,True,152.582100235,True
positive_target_adequate,9266,40,-24,-24,-24,-24,41.3344625162,-1,21.3284471382,14.9349431517,6.68140720809,0,True,41.9039295104,True,48.2974334969,True,56.5509694405,True,63.2323766486,True
positive_target_adequate,9282,32,,,,-32,0,,0,0,0,0,True,0,True,0,True,0,True,0,True
positive_target_adequate,9295,40,-16,-16,-16,-16,52.3373620484,-2,84.3191898435,31.9818277951,21.9295479843,0,True,0,True,52.3373620484,True,62.3896418591,True,84.3191898435,True
positive_target_adequate,9296,40,-16,-16,-16,-16,33.7166736354,-16,33.7166736354,0,0,0,True,0,True,33.7166736354,True,33.7166736354,True,33.7166736354,True
positive_target_adequate,9300,48,-32,-32,-32,-32,36.6684241779,-6,4.66763053139,4.66763053139,0,36.6684241779,True,52.6739338043,True,52.6739338043,True,57.3415643356,True,57.3415643356,True
positive_target_adequate,9325,32,,,,-32,0,,0,0,0,0,True,0,True,0,True,0,True,0,True
positive_target_adequate,9340,32,-24,-24,-24,-19,49.5214496123,-1,78.1945005519,47.6528060305,44.9461882773,0,True,96.2467774503,True,126.788471972,True,129.495089725,True,174.441278002,True
positive_target_adequate,9355,48,-16,-16,-16,-8,20.4660259491,-2,39.6956097238,31.4847419411,11.018715992,0,True,0,True,8.21086778272,True,28.6768937318,True,39.6956097238,True
positive_target_adequate,9357,32,-9,-5,-5,-5,33.5234893584,-5,34.1502581134,33.5234893584,0,0,True,0,True,0.626768754987,True,34.1502581134,True,34.1502581134,True
positive_target_adequate,9359,32,-16,-16,-16,-16,41.3344625162,-8,65.644470007,23.7405404966,0,0,True,0,True,41.9039295104,True,65.644470007,True,65.644470007,True
positive_target_adequate,9378,32,,,,-32,0,,0,0,0,0,True,0,True,0,True,0,True,0,True
positive_target_adequate,9385,40,-24,-24,-16,-16,51.6840280711,-8,63.0670100488,11.3829819777,0,0,True,2.91324829607,True,54.5972763672,True,65.9802583449,True,65.9802583449,True
positive_target_adequate,9387,48,-16,-16,-16,-8,26.8243522086,-8,35.6359731691,26.8243522086,0,0,True,0,True,8.81162096044,True,35.6359731691,True,35.6359731691,True
positive_target_adequate,9400,24,-8,-8,-8,-8,16.1436523684,-8,16.1436523684,16.1436523684,0,0,True,0,True,0,True,16.1436523684,True,16.1436523684,True
positive_target_adequate,9407,32,-8,-8,-8,-8,12.3916303224,-1,22.272738053,22.272738053,1.67368223274,0,True,0,True,0,True,20.5990558203,True,22.272738053,True
positive_target_adequate,9414,40,-18,-16,-16,-11,45.058758838,-8,103.85296097,27.1007832564,0,0,True,0.932635475523,True,77.684813189,True,104.785596445,True,104.785596445,True
positive_target_adequate,9448,24,-5,-5,,-5,4.07807411909,-1,6.42283100051,6.42283100051,2.34475688143,0,True,0,True,0,True,4.07807411909,True,6.42283100051,True
positive_target_adequate,9452,32,-8,-8,-8,-8,14.7370371716,-5,19.9702458467,19.9702458467,0,0,True,0,True,0,True,19.9702458467,True,19.9702458467,True
positive_target_adequate,9468,40,-21,-21,-21,-9,41.920997426,-8,64.1222787094,13.3947789944,0,0,True,17.2133804541,True,67.9408801691,True,81.3356591635,True,81.3356591635,True
positive_target_adequate,9476,32,-8,-8,-8,-8,12.5871280719,-4,21.2833670982,21.2833670982,8.69623902627,0,True,0,True,0,True,12.5871280719,True,21.2833670982,True
positive_target_adequate,9481,48,-8,-8,-8,-8,22.0471159014,-8,22.0471159014,22.0471159014,0,0,True,0,True,0,True,22.0471159014,True,22.0471159014,True
positive_target_adequate,9512,32,-16,-16,-16,-8,24.223225694,-8,46.1212796715,24.223225694,0,0,True,0,True,21.8980539775,True,46.1212796715,True,46.1212796715,True
positive_target_adequate,9517,32,,,,-32,0,,0,0,0,0,True,0,True,0,True,0,True,0,True
positive_target_adequate,9534,40,-24,-24,-24,-24,21.8980539775,-1,30.6693472541,15.4597397178,15.4597397178,0,True,21.8980539775,True,37.1076615138,True,37.1076615138,True,52.5674012316,True
positive_target_adequate,9536,40,-16,-16,-16,-8,49.1121923363,-8,68.6362154489,49.1121923363,0,0,True,0,True,19.5240231125,True,68.6362154489,True,68.6362154489,True
positive_target_adequate,9565,48,-32,-32,-32,-32,36.6684241779,-3,66.7328108318,29.4553341849,21.452202403,36.6684241779,True,63.4780068642,True,100.755483511,True,108.758615293,True,130.210817696,True
positive_target_adequate,9596,40,-8,-8,-3,-3,9.00626397669,-3,13.8010113788,13.8010113788,9.00626397669,0,True,0,True,0,True,4.79474740211,True,13.8010113788,True
positive_target_adequate,9597,32,-8,-8,-8,-8,36.9474905241,-8,36.9474905241,36.9474905241,0,0,True,0,True,0,True,36.9474905241,True,36.9474905241,True
positive_target_adequate,9598,24,-8,-8,-8,-8,20.5217820274,-2,38.6232435869,38.6232435869,18.1014615595,0,True,0,True,0,True,20.5217820274,True,38.6232435869,True
positive_target_adequate,9606,40,-8,-8,-8,-8,30.1606215232,-8,30.1606215232,30.1606215232,0,0,True,0,True,0,True,30.1606215232,True,30.1606215232,True
positive_target_adequate,9620,40,-17,-17,-17,-16,32.7480122773,-8,32.8002573846,0.052245107339,0,0,True,9.38143750247,True,42.1294497797,True,42.1816948871,True,42.1816948871,True
positive_target_adequate,9624,40,-8,-8,-8,-8,12.3557098724,-8,12.3557098724,12.3557098724,0,0,True,0,True,0,True,12.3557098724,True,12.3557098724,True
positive_target_adequate,9646,32,-13,-13,-13,-13,17.2133804541,-13,17.2133804541,0,0,0,True,0,True,17.2133804541,True,17.2133804541,True,17.2133804541,True
positive_target_adequate,9659,32,-16,-16,-16,-8,28.632812886,-8,46.4789439141,28.632812886,0,0,True,0,True,17.8461310281,True,46.4789439141,True,46.4789439141,True
positive_target_adequate,9668,32,,,,-32,0,,0,0,0,0,True,0,True,0,True,0,True,0,True
positive_target_adequate,9676,40,-17,-17,-16,-16,47.5657738961,-8,54.6545046562,0.917365483664,0,0,True,3.47707757168,True,57.2142167442,True,58.1315822279,True,58.1315822279,True
positive_target_adequate,9683,32,-16,-16,-16,-16,16.1436523684,-3,24.6675707554,8.52391838701,4.47056375942,0,True,0,True,16.1436523684,True,20.197006996,True,24.6675707554,True
positive_target_adequate,9695,32,-8,-8,-8,-8,14.6786284139,-5,19.6829654906,19.6829654906,0,0,True,0,True,0,True,19.6829654906,True,19.6829654906,True
positive_target_adequate,9696,24,-6,-6,,-6,1.98881851304,-6,1.98881851304,1.98881851304,0,0,True,0,True,0,True,1.98881851304,True,1.98881851304,True
positive_target_adequate,9699,32,-8,-8,-8,-8,12.16161425,-8,12.16161425,12.16161425,0,0,True,0,True,0,True,12.16161425,True,12.16161425,True
positive_target_adequate,9710,32,-16,-16,-16,-8,54.9672354572,-8,88.6258588748,54.9672354572,0,0,True,0,True,33.6586234176,True,88.6258588748,True,88.6258588748,True
positive_target_adequate,9713,40,-16,-16,-16,-16,50.2600616008,-16,50.2600616008,0,0,0,True,0,True,50.2600616008,True,50.2600616008,True,50.2600616008,True
positive_target_adequate,9757,32,-16,-16,-16,-16,21.0145914238,-1,48.6416756979,27.6270842741,7.74037090186,0,True,0,True,21.0145914238,True,40.9013047961,True,48.6416756979,True
positive_target_adequate,9779,32,-16,-16,-16,-16,26.1356785959,-16,26.1356785959,0,0,0,True,0,True,26.1356785959,True,26.1356785959,True,26.1356785959,True
positive_target_adequate,9797,32,-16,-16,-16,-8,23.7339115585,-8,53.667608211,23.7339115585,0,0,True,0,True,29.9336966525,True,53.667608211,True,53.667608211,True
positive_target_adequate,9804,40,-24,-24,-24,-12,37.8567856199,-1,57.4866752922,16.9368245878,10.7922940513,0,True,29.3141664871,True,69.8640171914,True,76.008547728,True,86.8008417793,True
positive_target_adequate,9854,40,-8,-8,-8,-8,12.332874592,-8,12.332874592,12.332874592,0,0,True,0,True,0,True,12.332874592,True,12.332874592,True
positive_target_adequate,9859,40,-8,-8,-8,-5,9.40228514464,-5,16.0592350619,16.0592350619,0,0,True,0,True,0,True,16.0592350619,True,16.0592350619,True
positive_target_adequate,9871,48,-16,-16,-16,-16,8.75536101263,-1,17.9819906427,9.22662963009,6.09333204178,0,True,0,True,8.75536101263,True,11.8886586009,True,17.9819906427,True
positive_target_adequate,9877,32,-16,-16,,-16,1.94289600433,-16,1.94289600433,0,0,0,True,0,True,1.94289600433,True,1.94289600433,True,1.94289600433,True
positive_target_adequate,9895,32,-1,-1,,-1,4.94377830058,-1,4.94377830058,4.94377830058,4.94377830058,0,True,0,True,0,True,0,True,4.94377830058,True
