arm,penalty,path_id,stage,state_id,hurricane_a,hurricane_loc,hurricane_lf,beta,hour_in_stage,global_hour,site,electrical_bus,tariff_yuan_per_kwh,ordinary_demand_kg,ordinary_served_kg,ordinary_shortage_kg,H2_production_kg,P_EL_kW,pv_available_kw,pv_used_kw,root_grid_import,site_voltage_pu,begin_inventory_kg,inventory_before_HTT_kg,end_inventory_kg,HTT_in_kg,HTT_out_kg,begin_inventory_source,inventory_before_HTT_source,end_inventory_source,electrolyzer_capacity_binding,storage_capacity_binding,end_hour,relative_hour,case,final_target_kg,P_EL_utilization,min_voltage_pu,min_voltage_bus,max_line_loading_pct,total_HTT_kg
Arm-A,1000,1889,5,190,4,3,6,0.328571428571,8,40,1,24,0.72,3.72376438727,3.72376438727,0,5.85,300,66.483,66.483,3805.0684,0.972671341521,248.628455215,250.754690828,253.643159496,2.88846866801,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,0,明显超额达标,3.27305014181,1,0.912541503933,18,0.719861216756,2.88846866801
Arm-A,1000,1889,5,190,4,3,6,0.328571428571,8,40,2,14,0.72,3.10559006211,3.10559006211,0,3.9,200,66.483,66.483,3805.0684,0.918566220145,120.665027016,121.459436953,118.570968285,0,2.88846866801,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,0,明显超额达标,0,1.14285714286,0.912541503933,18,0.719861216756,2.88846866801
Arm-A,1000,1889,5,190,4,3,6,0.328571428571,8,40,3,18,0.72,1.38757217961,1.38757217961,0,2.34,120,66.483,66.483,3805.0684,0.912541503933,40.0633919587,41.015819779,41.015819779,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,0,明显超额达标,0,1.14285714286,0.912541503933,18,0.719861216756,2.88846866801
Arm-A,1000,1889,5,190,4,3,6,0.328571428571,8,40,4,31,0.72,2.08586824266,2.08586824266,0,2.925,150,66.483,66.483,3805.0684,0.922790852535,141.762497197,142.601628954,142.601628954,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,0,明显超额达标,7.91030645811,1,0.912541503933,18,0.719861216756,2.88846866801
Arm-A,1000,3175,1,81,2,4,1,0,1,1,1,24,0.3,0.930941096818,0.930941096818,0,5.85,300,0,0,3679.00103,0.973923125868,58.0445570449,62.9636159481,62.9636159481,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-31,典型正目标达标,63.824487644,1,0.912081659456,18,0.682695583127,0
Arm-A,1000,3175,1,81,2,4,1,0,1,1,2,14,0.3,0.310559006211,0.310559006211,0,3.9,200,0,0,3679.00103,0.919057778867,50.3081379386,53.8975789324,53.8975789324,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-31,典型正目标达标,13.0921787815,1.14285714286,0.912081659456,18,0.682695583127,0
Arm-A,1000,3175,1,81,2,4,1,0,1,1,3,18,0.3,0.198224597087,0.198224597087,0,2.34,120,0,0,3679.00103,0.912081659456,25.2621334423,27.4039088452,27.4039088452,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-31,典型正目标达标,11.4556774055,1.14285714286,0.912081659456,18,0.682695583127,0
Arm-A,1000,3175,1,81,2,4,1,0,1,1,4,31,0.3,0.521467060664,0.521467060664,0,2.925,150,0,0,3679.00103,0.926614378802,33.0235808462,35.4271137856,35.4271137856,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-31,典型正目标达标,54.550939968,1,0.912081659456,18,0.682695583127,0
Arm-A,1000,3175,1,81,2,4,1,0,2,2,1,24,0.3,0.465470548409,0.465470548409,0,5.85,300,0,0,3511.0013,0.975132057083,62.9636159481,68.3481453996,68.3481453996,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-30,典型正目标达标,63.824487644,1,0.916065565424,18,0.649933578076,0
Arm-A,1000,3175,1,81,2,4,1,0,2,2,2,14,0.3,0.310559006211,0.310559006211,0,3.9,200,0,0,3511.0013,0.922769231255,53.8975789324,57.4870199262,57.4870199262,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-30,典型正目标达标,13.0921787815,1.14285714286,0.916065565424,18,0.649933578076,0
Arm-A,1000,3175,1,81,2,4,1,0,2,2,3,18,0.3,0.396449194174,0.396449194174,0,2.34,120,0,0,3511.0013,0.916065565424,27.4039088452,29.347459651,29.347459651,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-30,典型正目标达标,11.4556774055,1.14285714286,0.916065565424,18,0.649933578076,0
Arm-A,1000,3175,1,81,2,4,1,0,2,2,4,31,0.3,0.260733530332,0.260733530332,0,2.925,150,0,0,3511.0013,0.93032791569,35.4271137856,38.0913802552,38.0913802552,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-30,典型正目标达标,54.550939968,1,0.916065565424,18,0.649933578076,0
Arm-A,1000,3175,1,81,2,4,1,0,3,3,1,24,0.3,0.465470548409,0.465470548409,0,5.85,300,0,0,3456.000725,0.97552751738,68.3481453996,73.7326748512,73.7326748512,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-29,典型正目标达标,63.824487644,1,0.917366076845,18,0.639211583874,0
Arm-A,1000,3175,1,81,2,4,1,0,3,3,2,14,0.3,0.310559006211,0.310559006211,0,3.9,200,0,0,3456.000725,0.923981065441,57.4870199262,61.07646092,61.07646092,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-29,典型正目标达标,13.0921787815,1.14285714286,0.917366076845,18,0.639211583874,0
Arm-A,1000,3175,1,81,2,4,1,0,3,3,3,18,0.3,0.198224597087,0.198224597087,0,2.34,120,0,0,3456.000725,0.917366076845,29.347459651,31.489235054,31.489235054,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-29,典型正目标达标,11.4556774055,1.14285714286,0.917366076845,18,0.639211583874,0
Arm-A,1000,3175,1,81,2,4,1,0,3,3,4,31,0.3,0.260733530332,0.260733530332,0,2.925,150,0,0,3456.000725,0.931540454986,38.0913802552,40.7556467249,40.7556467249,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-29,典型正目标达标,54.550939968,1,0.917366076845,18,0.639211583874,0
Arm-A,1000,3175,1,81,2,4,1,0,4,4,1,24,0.3,0.465470548409,0.465470548409,0,5.85,300,0,0,3400.000815,0.975929998368,73.7326748512,79.1172043028,79.1172043028,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-28,典型正目标达标,63.824487644,1,0.918688326453,18,0.628296863943,0
Arm-A,1000,3175,1,81,2,4,1,0,4,4,2,14,0.3,0.621118012422,0.621118012422,0,3.9,200,0,0,3400.000815,0.925213287326,61.07646092,64.3553429076,64.3553429076,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-28,典型正目标达标,13.0921787815,1.14285714286,0.918688326453,18,0.628296863943,0
Arm-A,1000,3175,1,81,2,4,1,0,4,4,3,18,0.3,0.198224597087,0.198224597087,0,2.34,120,0,0,3400.000815,0.918688326453,31.489235054,33.6310104569,33.6310104569,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-28,典型正目标达标,11.4556774055,1.14285714286,0.918688326453,18,0.628296863943,0
Arm-A,1000,3175,1,81,2,4,1,0,4,4,4,31,0.3,0.260733530332,0.260733530332,0,2.925,150,0,0,3400.000815,0.932773406127,40.7556467249,43.4199131946,43.4199131946,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-28,典型正目标达标,54.550939968,1,0.918688326453,18,0.628296863943,0
Arm-A,1000,3175,1,81,2,4,1,0,5,5,1,24,0.32,0.930941096818,0.930941096818,0,5.85,300,0,0,3366.001135,0.976174278958,79.1172043028,84.036263206,84.036263206,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-27,典型正目标达标,63.824487644,1,0.919490186928,18,0.621671195978,0
Arm-A,1000,3175,1,81,2,4,1,0,5,5,2,14,0.32,1.24223602484,1.24223602484,0,3.9,200,0,0,3366.001135,0.925960616192,64.3553429076,67.0131068827,67.0131068827,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-27,典型正目标达标,13.0921787815,1.14285714286,0.919490186928,18,0.621671195978,0
Arm-A,1000,3175,1,81,2,4,1,0,5,5,3,18,0.32,0.198224597087,0.198224597087,0,2.34,120,0,0,3366.001135,0.919490186928,33.6310104569,35.7727858598,35.7727858598,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-27,典型正目标达标,11.4556774055,1.14285714286,0.919490186928,18,0.621671195978,0
Arm-A,1000,3175,1,81,2,4,1,0,5,5,4,31,0.32,0.521467060664,0.521467060664,0,2.925,150,0,0,3366.001135,0.933521183292,43.4199131946,45.8234461339,45.8234461339,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-27,典型正目标达标,54.550939968,1,0.919490186928,18,0.621671195978,0
Arm-A,1000,3175,1,81,2,4,1,0,6,6,1,24,0.36,1.86188219364,1.86188219364,0,5.85,300,0,0,3288.000995,0.976734462797,84.036263206,88.0243810124,88.0243810124,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-26,典型正目标达标,63.824487644,1,0.921327132775,18,0.606474197242,0
Arm-A,1000,3175,1,81,2,4,1,0,6,6,2,14,0.36,3.03105590062,3.03105590062,0,3.9,200,0,0,3288.000995,0.927672820852,67.0131068827,67.8820509821,67.8820509821,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-26,典型正目标达标,13.0921787815,1.14285714286,0.921327132775,18,0.606474197242,0
Arm-A,1000,3175,1,81,2,4,1,0,6,6,3,18,0.36,0.396449194174,0.396449194174,0,2.34,120,0,0,3288.000995,0.921327132775,35.7727858598,37.7163366656,37.7163366656,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-26,典型正目标达标,11.4556774055,1.14285714286,0.921327132775,18,0.606474197242,0
Arm-A,1000,3175,1,81,2,4,1,0,6,6,4,31,0.36,1.04293412133,1.04293412133,0,2.925,150,0,0,3288.000995,0.935234432099,45.8234461339,47.7055120126,47.7055120126,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-26,典型正目标达标,54.550939968,1,0.921327132775,18,0.606474197242,0
Arm-A,1000,3175,1,81,2,4,1,0,7,7,1,24,0.45,4.31956668923,4.31956668923,0,5.85,300,0,0,3232.001085,0.977136446646,88.0243810124,89.5548143231,89.5548143231,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-25,典型正目标达标,63.824487644,1,0.922643705772,18,0.595566498652,0
Arm-A,1000,3175,1,81,2,4,1,0,7,7,2,14,0.45,3.78881987578,3.78881987578,0,3.9,200,0,0,3232.001085,0.928900145494,67.8820509821,67.9932311063,67.9932311063,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-25,典型正目标达标,13.0921787815,1.14285714286,0.922643705772,18,0.595566498652,0
Arm-A,1000,3175,1,81,2,4,1,0,7,7,3,18,0.45,0.792898388348,0.792898388348,0,2.34,120,0,0,3232.001085,0.922643705772,37.7163366656,39.2634382773,39.2634382773,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-25,典型正目标达标,11.4556774055,1.14285714286,0.922643705772,18,0.595566498652,0
Arm-A,1000,3175,1,81,2,4,1,0,7,7,4,31,0.45,2.08586824266,2.08586824266,0,2.925,150,0,0,3232.001085,0.936462519745,47.7055120126,48.5446437699,48.5446437699,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-25,典型正目标达标,54.550939968,1,0.922643705772,18,0.595566498652,0
Arm-A,1000,3175,1,81,2,4,1,0,8,8,1,24,0.58,5.39945836154,5.39945836154,0,5.85,300,0,0,3080.000815,0.977126469102,89.5548143231,90.0053559616,90.0053559616,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-24,典型正目标达标,63.824487644,1,0.936536355506,33,0.580652163306,0
Arm-A,1000,3175,1,81,2,4,1,0,8,8,2,14,0.58,3.03105590062,3.03105590062,0,0,0,0,0,3080.000815,0.941683950077,67.9932311063,64.9621752057,64.9621752057,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,32,-24,典型正目标达标,13.0921787815,0,0.936536355506,33,0.580652163306,0
Arm-A,1000,3175,1,81,2,4,1,0,8,8,3,18,0.58,1.5857967767,1.5857967767,0,0,0,0,0,3080.000815,0.937958455296,39.2634382773,37.6776415006,37.6776415006,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,32,-24,典型正目标达标,11.4556774055,0,0.936536355506,33,0.580652163306,0
Arm-A,1000,3175,1,81,2,4,1,0,8,8,4,31,0.58,2.60733530332,2.60733530332,0,2.925,150,0,0,3080.000815,0.93736685999,48.5446437699,48.8623084666,48.8623084666,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-24,典型正目标达标,54.550939968,1,0.936536355506,33,0.580652163306,0
Arm-A,1000,3175,2,66,2,2,2,0.0202380952381,1,9,1,24,0.68,4.31956668923,4.31956668923,0,0,0,2.9938,2.9938,3114.025855,0.978418469684,90.0053559616,85.6857892724,85.6857892724,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,32,-23,典型正目标达标,63.824487644,0,0.930209824709,33,0.603045025259,0
Arm-A,1000,3175,2,66,2,2,2,0.0202380952381,1,9,2,14,0.68,1.55279503106,1.55279503106,0,0,0,2.9938,2.9938,3114.025855,0.93571274269,64.9621752057,63.4093801746,63.4093801746,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,32,-23,典型正目标达标,13.0921787815,0,0.930209824709,33,0.603045025259,0
Arm-A,1000,3175,2,66,2,2,2,0.0202380952381,1,9,3,18,0.68,1.70473153495,1.70473153495,0,0,0,2.9938,2.9938,3114.025855,0.931536335336,37.6776415006,35.9729099656,35.9729099656,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,32,-23,典型正目标达标,11.4556774055,0,0.930209824709,33,0.603045025259,0
Arm-A,1000,3175,2,66,2,2,2,0.0202380952381,1,9,4,31,0.68,2.08586824266,2.08586824266,0,2.925,150,2.9938,2.9938,3114.025855,0.93115591943,48.8623084666,49.701440224,49.701440224,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-23,典型正目标达标,54.550939968,1,0.930209824709,33,0.603045025259,0
Arm-A,1000,3175,2,66,2,2,2,0.0202380952381,2,10,1,24,0.74,2.32735274204,2.32735274204,0,0,0,8.6468,8.6468,2941.413855,0.979111005617,85.6857892724,83.3584365303,83.3584365303,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,32,-22,典型正目标达标,63.824487644,0,0.934506838152,18,0.578471101036,0
Arm-A,1000,3175,2,66,2,2,2,0.0202380952381,2,10,2,14,0.74,1.24223602484,1.24223602484,0,0,0,8.6468,8.6468,2941.413855,0.938543832496,63.4093801746,62.1671441498,62.1671441498,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,32,-22,典型正目标达标,13.0921787815,0,0.934506838152,18,0.578471101036,0
Arm-A,1000,3175,2,66,2,2,2,0.0202380952381,2,10,3,18,0.74,1.36378522796,1.36378522796,0,0,0,8.6468,8.6468,2941.413855,0.934506838152,35.9729099656,34.6091247377,34.6091247377,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,32,-22,典型正目标达标,11.4556774055,0,0.934506838152,18,0.578471101036,0
Arm-A,1000,3175,2,66,2,2,2,0.0202380952381,2,10,4,31,0.74,1.30366765166,1.30366765166,0,0,0,8.6468,8.6468,2941.413855,0.937559696081,49.701440224,48.3977725723,48.3977725723,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,32,-22,典型正目标达标,54.550939968,0,0.934506838152,18,0.578471101036,0
Arm-A,1000,3175,2,66,2,2,2,0.0202380952381,3,11,1,24,0.78,1.86188219364,1.86188219364,0,0,0,18.9976,18.9976,3057.01027,0.978229512459,83.3584365303,81.4965543367,81.4965543367,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,32,-21,典型正目标达标,63.824487644,0,0.932348215698,18,0.603408379471,0
Arm-A,1000,3175,2,66,2,2,2,0.0202380952381,3,11,2,14,0.78,1.24223602484,1.24223602484,0,0,0,18.9976,18.9976,3057.01027,0.936386110775,62.1671441498,60.924908125,60.924908125,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,32,-21,典型正目标达标,13.0921787815,0,0.932348215698,18,0.603408379471,0
Arm-A,1000,3175,2,66,2,2,2,0.0202380952381,3,11,3,18,0.78,0.852365767474,0.852365767474,0,0,0,18.9976,18.9976,3057.01027,0.932348215698,34.6091247377,33.7567589702,33.7567589702,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,32,-21,典型正目标达标,11.4556774055,0,0.932348215698,18,0.603408379471,0
Arm-A,1000,3175,2,66,2,2,2,0.0202380952381,3,11,4,31,0.78,1.04293412133,1.04293412133,0,0,0,18.9976,18.9976,3057.01027,0.934867934583,48.3977725723,47.354838451,47.354838451,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,32,-21,典型正目标达标,54.550939968,0,0.932348215698,18,0.603408379471,0
Arm-A,1000,3175,2,66,2,2,2,0.0202380952381,4,12,1,24,0.82,1.86188219364,1.86188219364,0,0,0,34.8842,34.8842,3105.46369,0.977800408747,81.4965543367,79.634672143,79.634672143,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,32,-20,典型正目标达标,63.824487644,0,0.932029559841,18,0.616442690195,0
Arm-A,1000,3175,2,66,2,2,2,0.0202380952381,4,12,2,14,0.82,1.39751552795,1.39751552795,0,0,0,34.8842,34.8842,3105.46369,0.935872485773,60.924908125,59.527392597,59.527392597,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,32,-20,典型正目标达标,13.0921787815,0,0.932029559841,18,0.616442690195,0
Arm-A,1000,3175,2,66,2,2,2,0.0202380952381,4,12,3,18,0.82,0.792898388348,0.792898388348,0,0,0,34.8842,34.8842,3105.46369,0.932029559841,33.7567589702,32.9638605818,32.9638605818,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,32,-20,典型正目标达标,11.4556774055,0,0.932029559841,18,0.616442690195,0
Arm-A,1000,3175,2,66,2,2,2,0.0202380952381,4,12,4,31,0.82,1.23066226317,1.23066226317,0,0,0,34.8842,34.8842,3105.46369,0.933560922939,47.354838451,46.1241761878,46.1241761878,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,32,-20,典型正目标达标,54.550939968,0,0.932029559841,18,0.616442690195,0
Arm-A,1000,3175,2,66,2,2,2,0.0202380952381,5,13,1,24,0.86,2.32735274204,2.32735274204,0,0,0,43.9456,43.9456,3125.218,0.977612117958,79.634672143,77.307319401,77.307319401,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,32,-19,典型正目标达标,63.824487644,0,0.931940611514,33,0.622353244389,0
Arm-A,1000,3175,2,66,2,2,2,0.0202380952381,5,13,2,14,0.86,1.67701863354,1.67701863354,0,0,0,43.9456,43.9456,3125.218,0.935750794045,59.527392597,57.8503739635,57.8503739635,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,32,-19,典型正目标达标,13.0921787815,0,0.931940611514,33,0.622353244389,0
Arm-A,1000,3175,2,66,2,2,2,0.0202380952381,5,13,3,18,0.86,0.792898388348,0.792898388348,0,0,0,43.9456,43.9456,3125.218,0.932031097679,32.9638605818,32.1709621935,32.1709621935,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,32,-19,典型正目标达标,11.4556774055,0,0.931940611514,33,0.622353244389,0
Arm-A,1000,3175,2,66,2,2,2,0.0202380952381,5,13,4,31,0.86,1.53832782896,1.53832782896,0,0,0,43.9456,43.9456,3125.218,0.932988021271,46.1241761878,44.5858483588,44.5858483588,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,32,-19,典型正目标达标,54.550939968,0,0.931940611514,33,0.622353244389,0
Arm-A,1000,3175,2,66,2,2,2,0.0202380952381,6,14,1,24,0.88,2.79282329045,2.79282329045,0,0,0,67.001,67.001,3133.996105,0.977430553788,77.307319401,74.5144961105,74.5144961105,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,32,-18,典型正目标达标,63.824487644,0,0.931362178717,33,0.62933135308,0
Arm-A,1000,3175,2,66,2,2,2,0.0202380952381,6,14,2,14,0.88,1.95652173913,1.95652173913,0,0,0,67.001,67.001,3133.996105,0.936342889847,57.8503739635,55.8938522243,55.8938522243,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,32,-18,典型正目标达标,13.0921787815,0,0.931362178717,33,0.62933135308,0
Arm-A,1000,3175,2,66,2,2,2,0.0202380952381,6,14,3,18,0.88,0.991122985435,0.991122985435,0,0,0,67.001,67.001,3133.996105,0.932999291692,32.1709621935,31.1798392081,31.1798392081,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,32,-18,典型正目标达标,11.4556774055,0,0.931362178717,33,0.62933135308,0
Arm-A,1000,3175,2,66,2,2,2,0.0202380952381,6,14,4,31,0.88,1.84599339475,1.84599339475,0,0,0,67.001,67.001,3133.996105,0.932442286835,44.5858483588,42.7398549641,42.7398549641,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,32,-18,典型正目标达标,54.550939968,0,0.931362178717,33,0.62933135308,0
Arm-A,1000,3175,2,66,2,2,2,0.0202380952381,7,15,1,24,0.8,3.25829383886,3.25829383886,0,0,0,77.1168,77.1168,2992.5332,0.978392990494,74.5144961105,71.2562022717,71.2562022717,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,32,-17,典型正目标达标,63.824487644,0,0.934351791079,33,0.603966417261,0
Arm-A,1000,3175,2,66,2,2,2,0.0202380952381,7,15,2,14,0.8,2.48447204969,2.48447204969,0,0,0,77.1168,77.1168,2992.5332,0.93975377079,55.8938522243,53.4093801746,53.4093801746,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,32,-17,典型正目标达标,13.0921787815,0,0.934351791079,33,0.603966417261,0
Arm-A,1000,3175,2,66,2,2,2,0.0202380952381,7,15,3,18,0.8,1.18934758252,1.18934758252,0,0,0,77.1168,77.1168,2992.5332,0.936792217772,31.1798392081,29.9904916255,29.9904916255,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,32,-17,典型正目标达标,11.4556774055,0,0.934351791079,33,0.603966417261,0
Arm-A,1000,3175,2,66,2,2,2,0.0202380952381,7,15,4,31,0.8,2.15365896054,2.15365896054,0,0,0,77.1168,77.1168,2992.5332,0.935396500924,42.7398549641,40.5861960036,40.5861960036,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,32,-17,典型正目标达标,54.550939968,0,0.934351791079,33,0.603966417261,0
Arm-A,1000,3175,2,66,2,2,2,0.0202380952381,8,16,1,24,0.72,3.72376438727,3.72376438727,0,0,0,66.483,66.483,3035.0684,0.978142731522,71.2562022717,67.5324378844,67.5324378844,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,32,-16,典型正目标达标,63.824487644,0,0.93357950955,33,0.609833785051,0
Arm-A,1000,3175,2,66,2,2,2,0.0202380952381,8,16,2,14,0.72,3.10559006211,3.10559006211,0,0,0,66.483,66.483,3035.0684,0.938472382903,53.4093801746,50.3037901125,50.3037901125,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,32,-16,典型正目标达标,13.0921787815,0,0.93357950955,33,0.609833785051,0
Arm-A,1000,3175,2,66,2,2,2,0.0202380952381,8,16,3,18,0.72,1.38757217961,1.38757217961,0,0,0,66.483,66.483,3035.0684,0.935268569447,29.9904916255,28.6029194459,28.6029194459,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,32,-16,典型正目标达标,11.4556774055,0,0.93357950955,33,0.609833785051,0
Arm-A,1000,3175,2,66,2,2,2,0.0202380952381,8,16,4,31,0.72,2.08586824266,2.08586824266,0,0,0,66.483,66.483,3035.0684,0.934625082639,40.5861960036,38.5003277609,38.5003277609,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,32,-16,典型正目标达标,54.550939968,0,0.93357950955,33,0.609833785051,0
Arm-A,1000,3175,3,131,3,3,3,0.087619047619,1,17,1,24,0.7,5.02708192282,5.02708192282,0,5.85,300,54.6124,54.6124,3818.55112,0.972635496923,67.5324378844,68.3553559616,68.3553559616,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-15,典型正目标达标,63.824487644,1,0.911603994723,18,0.720192851356,0
Arm-A,1000,3175,3,131,3,3,3,0.087619047619,1,17,2,14,0.7,2.7950310559,2.7950310559,0,3.9,200,54.6124,54.6124,3818.55112,0.917856566498,50.3037901125,51.4087590566,51.4087590566,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-15,典型正目标达标,13.0921787815,1.14285714286,0.911603994723,18,0.720192851356,0
Arm-A,1000,3175,3,131,3,3,3,0.087619047619,1,17,3,18,0.7,1.5857967767,1.5857967767,0,2.34,120,54.6124,54.6124,3818.55112,0.911603994723,28.6029194459,29.3571226692,29.3571226692,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-15,典型正目标达标,11.4556774055,1.14285714286,0.911603994723,18,0.720192851356,0
Arm-A,1000,3175,3,131,3,3,3,0.087619047619,1,17,4,31,0.7,2.60733530332,2.60733530332,0,2.925,150,54.6124,54.6124,3818.55112,0.922674470396,38.5003277609,38.8179924576,38.8179924576,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-15,典型正目标达标,54.550939968,1,0.911603994723,18,0.720192851356,0
Arm-A,1000,3175,3,131,3,3,3,0.087619047619,2,18,1,24,0.78,4.52437373053,4.52437373053,0,5.85,300,35.5048,35.5048,3760.98147,0.973149217636,68.3553559616,69.6809822311,69.6809822311,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-14,典型正目标达标,63.824487644,1,0.91197900808,18,0.705284222332,0
Arm-A,1000,3175,3,131,3,3,3,0.087619047619,2,18,2,14,0.78,1.86335403727,1.86335403727,0,3.9,200,35.5048,35.5048,3760.98147,0.918470735605,51.4087590566,53.4454050194,53.4454050194,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-14,典型正目标达标,13.0921787815,1.14285714286,0.91197900808,18,0.705284222332,0
Arm-A,1000,3175,3,131,3,3,3,0.087619047619,2,18,3,18,0.78,2.47780746359,2.47780746359,0,2.34,120,35.5048,35.5048,3760.98147,0.91197900808,29.3571226692,29.2193152056,29.2193152056,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-14,典型正目标达标,11.4556774055,1.14285714286,0.91197900808,18,0.705284222332,0
Arm-A,1000,3175,3,131,3,3,3,0.087619047619,2,18,4,31,0.78,2.34660177299,2.34660177299,0,2.925,150,35.5048,35.5048,3760.98147,0.924249054604,38.8179924576,39.3963906846,39.3963906846,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-14,典型正目标达标,54.550939968,1,0.91197900808,18,0.705284222332,0
Arm-A,1000,3175,3,131,3,3,3,0.087619047619,3,19,1,24,0.92,3.01624915369,3.01624915369,0,5.85,300,10.5576,10.5576,3938.77041,0.971996245324,69.6809822311,72.5147330774,72.5147330774,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-13,典型正目标达标,63.824487644,1,0.906439466082,18,0.735336844713,0
Arm-A,1000,3175,3,131,3,3,3,0.087619047619,3,19,2,14,0.92,1.24223602484,1.24223602484,0,3.9,200,10.5576,10.5576,3938.77041,0.913656620432,53.4454050194,56.1031689945,56.1031689945,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-13,典型正目标达标,13.0921787815,1.14285714286,0.906439466082,18,0.735336844713,0
