scenario_id,selection_path_id,resistance_repeat,random_seed,source_category,nominal_inclusion_status,empirical_weight,path_probability,stage_index,stage,a,loc,lfw,center_x,center_y,Vmax_mps,line_wind_mean_mps,line_wind_p95_mps,line_wind_max_mps,road_wind_mean_mps,road_wind_p95_mps,road_wind_max_mps,line_pFail_mean,line_pFail_p95,line_pFail_max,road_pClose_mean,road_pClose_p95,road_pClose_max,raw_failed_line_count,newly_failed_line_count,failed_line_count,raw_closed_road_count,newly_closed_road_count,closed_road_count,slow_road_count,outage_node_count,P_loss_total_kW,D_total_kg,reachable_pair_count,site_node_pair_count,reachable_pair_share,C_masked_mean_km,C_masked_max_km,C_reachable_mean_km,C_reachable_max_km,unreachable_pair_count,multi_line_failure,road_disconnection,slice_duration_h,D_unit,C_definition
68,4,8,20264725,observed_candidate,included_in_main_empirical_distribution,6.66666666666667e-05,9.690912e-10,1,W1,6,5,0,17,-89.9999703885911,55.5,28.9867609501696,30.6555400889352,30.9982751995775,29.0415519704296,30.4376448246132,30.9982751995775,0.117243672995187,0.16975484588827,0.180922817579673,0.00204066305328366,0.0101623436914602,0.0233315033726882,3,3,3,0,0,0,8,15,1415,77.1895371355317,132,132,1,19.0708286013569,39.794787498396,19.0708286013569,39.794787498396,0,1,0,1,kg-H2,masked_dist(n)_if_A1_else_0
68,4,8,20264725,observed_candidate,included_in_main_empirical_distribution,6.66666666666667e-05,9.690912e-10,2,W2,6,4,2,0,-9.99997038859109,55.5,49.2682590174851,55.2436058969241,55.2436058969241,49.157841005255,55.1327173735425,55.2436058969241,0.867428832339881,1,1,0.569947306514884,0.787198923606602,0.791783408708685,29,26,29,25,25,25,16,32,3715,202.656629299294,14,132,0.106060606060606,0.789761703805484,24.9797301567732,7.44632463588027,24.9797301567732,118,1,1,1,kg-H2,masked_dist(n)_if_A1_else_0
68,4,8,20264725,observed_candidate,included_in_main_empirical_distribution,6.66666666666667e-05,9.690912e-10,3,W3,5,7,1,50,-49.9999703885911,46.2,26.4707024848513,28.2231657733588,28.4233728445953,26.5380203151493,28.2231657733588,28.4233728445953,0.0429465822715551,0.0934731951070658,0.0995594380816329,0,0,0,1,0,29,0,0,25,16,32,3715,202.656629299294,14,132,0.106060606060606,0.789761703805484,24.9797301567732,7.44632463588027,24.9797301567732,118,1,1,1,kg-H2,masked_dist(n)_if_A1_else_0
69,4,9,20264726,observed_candidate,included_in_main_empirical_distribution,6.66666666666667e-05,9.690912e-10,1,W1,6,5,0,17,-89.9999703885911,55.5,28.9867609501696,30.6555400889352,30.9982751995775,29.0415519704296,30.4376448246132,30.9982751995775,0.117243672995187,0.16975484588827,0.180922817579673,0.00204066305328366,0.0101623436914602,0.0233315033726882,2,2,2,0,0,0,8,22,2115,115.375173881024,132,132,1,19.0708286013569,39.794787498396,19.0708286013569,39.794787498396,0,1,0,1,kg-H2,masked_dist(n)_if_A1_else_0
69,4,9,20264726,observed_candidate,included_in_main_empirical_distribution,6.66666666666667e-05,9.690912e-10,2,W2,6,4,2,0,-9.99997038859109,55.5,49.2682590174851,55.2436058969241,55.2436058969241,49.157841005255,55.1327173735425,55.2436058969241,0.867428832339881,1,1,0.569947306514884,0.787198923606602,0.791783408708685,27,25,27,20,20,20,21,32,3715,202.656629299294,34,132,0.257575757575758,3.62836361254814,39.3051925760984,14.086588142834,39.3051925760984,98,1,1,1,kg-H2,masked_dist(n)_if_A1_else_0
69,4,9,20264726,observed_candidate,included_in_main_empirical_distribution,6.66666666666667e-05,9.690912e-10,3,W3,5,7,1,50,-49.9999703885911,46.2,26.4707024848513,28.2231657733588,28.4233728445953,26.5380203151493,28.2231657733588,28.4233728445953,0.0429465822715551,0.0934731951070658,0.0995594380816329,0,0,0,1,0,27,0,0,20,21,32,3715,202.656629299294,34,132,0.257575757575758,3.62836361254814,39.3051925760984,14.086588142834,39.3051925760984,98,1,1,1,kg-H2,masked_dist(n)_if_A1_else_0
70,4,10,20264727,observed_candidate,included_in_main_empirical_distribution,6.66666666666667e-05,9.690912e-10,1,W1,6,5,0,17,-89.9999703885911,55.5,28.9867609501696,30.6555400889352,30.9982751995775,29.0415519704296,30.4376448246132,30.9982751995775,0.117243672995187,0.16975484588827,0.180922817579673,0.00204066305328366,0.0101623436914602,0.0233315033726882,2,2,2,0,0,0,8,7,510,27.8209639145733,132,132,1,19.0708286013569,39.794787498396,19.0708286013569,39.794787498396,0,1,0,1,kg-H2,masked_dist(n)_if_A1_else_0
70,4,10,20264727,observed_candidate,included_in_main_empirical_distribution,6.66666666666667e-05,9.690912e-10,2,W2,6,4,2,0,-9.99997038859109,55.5,49.2682590174851,55.2436058969241,55.2436058969241,49.157841005255,55.1327173735425,55.2436058969241,0.867428832339881,1,1,0.569947306514884,0.787198923606602,0.791783408708685,31,29,31,27,27,27,14,32,3715,202.656629299294,12,132,0.0909090909090909,0.501239573098873,22.6706309940189,5.5136353040876,22.6706309940189,120,1,1,1,kg-H2,masked_dist(n)_if_A1_else_0
70,4,10,20264727,observed_candidate,included_in_main_empirical_distribution,6.66666666666667e-05,9.690912e-10,3,W3,5,7,1,50,-49.9999703885911,46.2,26.4707024848513,28.2231657733588,28.4233728445953,26.5380203151493,28.2231657733588,28.4233728445953,0.0429465822715551,0.0934731951070658,0.0995594380816329,0,0,0,1,0,31,0,0,27,14,32,3715,202.656629299294,12,132,0.0909090909090909,0.501239573098873,22.6706309940189,5.5136353040876,22.6706309940189,120,1,1,1,kg-H2,masked_dist(n)_if_A1_else_0
71,4,11,20264728,observed_candidate,included_in_main_empirical_distribution,6.66666666666667e-05,9.690912e-10,1,W1,6,5,0,17,-89.9999703885911,55.5,28.9867609501696,30.6555400889352,30.9982751995775,29.0415519704296,30.4376448246132,30.9982751995775,0.117243672995187,0.16975484588827,0.180922817579673,0.00204066305328366,0.0101623436914602,0.0233315033726882,5,5,5,1,1,1,7,30,3525,192.291956468374,132,132,1,19.8932529235523,39.794787498396,19.8932529235523,39.794787498396,0,1,0,1,kg-H2,masked_dist(n)_if_A1_else_0
71,4,11,20264728,observed_candidate,included_in_main_empirical_distribution,6.66666666666667e-05,9.690912e-10,2,W2,6,4,2,0,-9.99997038859109,55.5,49.2682590174851,55.2436058969241,55.2436058969241,49.157841005255,55.1327173735425,55.2436058969241,0.867428832339881,1,1,0.569947306514884,0.787198923606602,0.791783408708685,29,24,29,23,22,23,18,32,3715,202.656629299294,12,132,0.0909090909090909,0.449642076298166,22.9804678602014,4.94606283927983,22.9804678602014,120,1,1,1,kg-H2,masked_dist(n)_if_A1_else_0
71,4,11,20264728,observed_candidate,included_in_main_empirical_distribution,6.66666666666667e-05,9.690912e-10,3,W3,5,7,1,50,-49.9999703885911,46.2,26.4707024848513,28.2231657733588,28.4233728445953,26.5380203151493,28.2231657733588,28.4233728445953,0.0429465822715551,0.0934731951070658,0.0995594380816329,0,0,0,1,0,29,0,0,23,18,32,3715,202.656629299294,12,132,0.0909090909090909,0.449642076298166,22.9804678602014,4.94606283927983,22.9804678602014,120,1,1,1,kg-H2,masked_dist(n)_if_A1_else_0
72,4,12,20264729,observed_candidate,included_in_main_empirical_distribution,6.66666666666667e-05,9.690912e-10,1,W1,6,5,0,17,-89.9999703885911,55.5,28.9867609501696,30.6555400889352,30.9982751995775,29.0415519704296,30.4376448246132,30.9982751995775,0.117243672995187,0.16975484588827,0.180922817579673,0.00204066305328366,0.0101623436914602,0.0233315033726882,1,1,1,0,0,0,8,3,210,11.4556910236478,132,132,1,19.0708286013569,39.794787498396,19.0708286013569,39.794787498396,0,0,0,1,kg-H2,masked_dist(n)_if_A1_else_0
72,4,12,20264729,observed_candidate,included_in_main_empirical_distribution,6.66666666666667e-05,9.690912e-10,2,W2,6,4,2,0,-9.99997038859109,55.5,49.2682590174851,55.2436058969241,55.2436058969241,49.157841005255,55.1327173735425,55.2436058969241,0.867428832339881,1,1,0.569947306514884,0.787198923606602,0.791783408708685,27,26,27,23,23,23,18,32,3715,202.656629299294,24,132,0.181818181818182,1.72776467133943,23.4556841240917,9.50270569236689,23.4556841240917,108,1,1,1,kg-H2,masked_dist(n)_if_A1_else_0
72,4,12,20264729,observed_candidate,included_in_main_empirical_distribution,6.66666666666667e-05,9.690912e-10,3,W3,5,7,1,50,-49.9999703885911,46.2,26.4707024848513,28.2231657733588,28.4233728445953,26.5380203151493,28.2231657733588,28.4233728445953,0.0429465822715551,0.0934731951070658,0.0995594380816329,0,0,0,1,0,27,0,0,23,18,32,3715,202.656629299294,24,132,0.181818181818182,1.72776467133943,23.4556841240917,9.50270569236689,23.4556841240917,108,1,1,1,kg-H2,masked_dist(n)_if_A1_else_0
73,4,13,20264730,observed_candidate,included_in_main_empirical_distribution,6.66666666666667e-05,9.690912e-10,1,W1,6,5,0,17,-89.9999703885911,55.5,28.9867609501696,30.6555400889352,30.9982751995775,29.0415519704296,30.4376448246132,30.9982751995775,0.117243672995187,0.16975484588827,0.180922817579673,0.00204066305328366,0.0101623436914602,0.0233315033726882,2,2,2,0,0,0,8,8,660,36.003600360036,132,132,1,19.0708286013569,39.794787498396,19.0708286013569,39.794787498396,0,1,0,1,kg-H2,masked_dist(n)_if_A1_else_0
73,4,13,20264730,observed_candidate,included_in_main_empirical_distribution,6.66666666666667e-05,9.690912e-10,2,W2,6,4,2,0,-9.99997038859109,55.5,49.2682590174851,55.2436058969241,55.2436058969241,49.157841005255,55.1327173735425,55.2436058969241,0.867428832339881,1,1,0.569947306514884,0.787198923606602,0.791783408708685,27,25,27,26,26,26,15,32,3715,202.656629299294,16,132,0.121212121212121,1.11870852793126,28.5368234880809,9.22934535543287,28.5368234880809,116,1,1,1,kg-H2,masked_dist(n)_if_A1_else_0
73,4,13,20264730,observed_candidate,included_in_main_empirical_distribution,6.66666666666667e-05,9.690912e-10,3,W3,5,7,1,50,-49.9999703885911,46.2,26.4707024848513,28.2231657733588,28.4233728445953,26.5380203151493,28.2231657733588,28.4233728445953,0.0429465822715551,0.0934731951070658,0.0995594380816329,0,0,0,0,0,27,0,0,26,15,32,3715,202.656629299294,16,132,0.121212121212121,1.11870852793126,28.5368234880809,9.22934535543287,28.5368234880809,116,1,1,1,kg-H2,masked_dist(n)_if_A1_else_0
74,4,14,20264731,observed_candidate,included_in_main_empirical_distribution,6.66666666666667e-05,9.690912e-10,1,W1,6,5,0,17,-89.9999703885911,55.5,28.9867609501696,30.6555400889352,30.9982751995775,29.0415519704296,30.4376448246132,30.9982751995775,0.117243672995187,0.16975484588827,0.180922817579673,0.00204066305328366,0.0101623436914602,0.0233315033726882,1,1,1,1,1,1,7,2,270,14.7287456018329,132,132,1,19.8046003264043,39.794787498396,19.8046003264043,39.794787498396,0,0,0,1,kg-H2,masked_dist(n)_if_A1_else_0
74,4,14,20264731,observed_candidate,included_in_main_empirical_distribution,6.66666666666667e-05,9.690912e-10,2,W2,6,4,2,0,-9.99997038859109,55.5,49.2682590174851,55.2436058969241,55.2436058969241,49.157841005255,55.1327173735425,55.2436058969241,0.867428832339881,1,1,0.569947306514884,0.787198923606602,0.791783408708685,26,25,26,24,23,24,17,32,3715,202.656629299294,33,132,0.25,4.49223059304626,55.8904674903577,17.968922372185,55.8904674903577,99,1,1,1,kg-H2,masked_dist(n)_if_A1_else_0
74,4,14,20264731,observed_candidate,included_in_main_empirical_distribution,6.66666666666667e-05,9.690912e-10,3,W3,5,7,1,50,-49.9999703885911,46.2,26.4707024848513,28.2231657733588,28.4233728445953,26.5380203151493,28.2231657733588,28.4233728445953,0.0429465822715551,0.0934731951070658,0.0995594380816329,0,0,0,0,0,26,0,0,24,17,32,3715,202.656629299294,33,132,0.25,4.49223059304626,55.8904674903577,17.968922372185,55.8904674903577,99,1,1,1,kg-H2,masked_dist(n)_if_A1_else_0
75,4,15,20264732,observed_candidate,included_in_main_empirical_distribution,6.66666666666667e-05,9.690912e-10,1,W1,6,5,0,17,-89.9999703885911,55.5,28.9867609501696,30.6555400889352,30.9982751995775,29.0415519704296,30.4376448246132,30.9982751995775,0.117243672995187,0.16975484588827,0.180922817579673,0.00204066305328366,0.0101623436914602,0.0233315033726882,5,5,5,0,0,0,8,32,3715,202.656629299294,132,132,1,19.0708286013569,39.794787498396,19.0708286013569,39.794787498396,0,1,0,1,kg-H2,masked_dist(n)_if_A1_else_0
75,4,15,20264732,observed_candidate,included_in_main_empirical_distribution,6.66666666666667e-05,9.690912e-10,2,W2,6,4,2,0,-9.99997038859109,55.5,49.2682590174851,55.2436058969241,55.2436058969241,49.157841005255,55.1327173735425,55.2436058969241,0.867428832339881,1,1,0.569947306514884,0.787198923606602,0.791783408708685,28,23,28,19,19,19,22,32,3715,202.656629299294,24,132,0.181818181818182,1.83125964897552,33.3748464108486,10.0719280693654,33.3748464108486,108,1,1,1,kg-H2,masked_dist(n)_if_A1_else_0
75,4,15,20264732,observed_candidate,included_in_main_empirical_distribution,6.66666666666667e-05,9.690912e-10,3,W3,5,7,1,50,-49.9999703885911,46.2,26.4707024848513,28.2231657733588,28.4233728445953,26.5380203151493,28.2231657733588,28.4233728445953,0.0429465822715551,0.0934731951070658,0.0995594380816329,0,0,0,1,0,28,0,0,19,22,32,3715,202.656629299294,24,132,0.181818181818182,1.83125964897552,33.3748464108486,10.0719280693654,33.3748464108486,108,1,1,1,kg-H2,masked_dist(n)_if_A1_else_0
76,4,16,20264733,observed_candidate,included_in_main_empirical_distribution,6.66666666666667e-05,9.690912e-10,1,W1,6,5,0,17,-89.9999703885911,55.5,28.9867609501696,30.6555400889352,30.9982751995775,29.0415519704296,30.4376448246132,30.9982751995775,0.117243672995187,0.16975484588827,0.180922817579673,0.00204066305328366,0.0101623436914602,0.0233315033726882,1,1,1,0,0,0,8,5,390,21.2748547582031,132,132,1,19.0708286013569,39.794787498396,19.0708286013569,39.794787498396,0,0,0,1,kg-H2,masked_dist(n)_if_A1_else_0
76,4,16,20264733,observed_candidate,included_in_main_empirical_distribution,6.66666666666667e-05,9.690912e-10,2,W2,6,4,2,0,-9.99997038859109,55.5,49.2682590174851,55.2436058969241,55.2436058969241,49.157841005255,55.1327173735425,55.2436058969241,0.867428832339881,1,1,0.569947306514884,0.787198923606602,0.791783408708685,27,26,27,26,26,26,15,32,3715,202.656629299294,10,132,0.0757575757575758,0.527378591611018,28.5368234880809,6.96139740926543,28.5368234880809,122,1,1,1,kg-H2,masked_dist(n)_if_A1_else_0
76,4,16,20264733,observed_candidate,included_in_main_empirical_distribution,6.66666666666667e-05,9.690912e-10,3,W3,5,7,1,50,-49.9999703885911,46.2,26.4707024848513,28.2231657733588,28.4233728445953,26.5380203151493,28.2231657733588,28.4233728445953,0.0429465822715551,0.0934731951070658,0.0995594380816329,0,0,0,1,0,27,0,0,26,15,32,3715,202.656629299294,10,132,0.0757575757575758,0.527378591611018,28.5368234880809,6.96139740926543,28.5368234880809,122,1,1,1,kg-H2,masked_dist(n)_if_A1_else_0
77,4,17,20264734,observed_candidate,included_in_main_empirical_distribution,6.66666666666667e-05,9.690912e-10,1,W1,6,5,0,17,-89.9999703885911,55.5,28.9867609501696,30.6555400889352,30.9982751995775,29.0415519704296,30.4376448246132,30.9982751995775,0.117243672995187,0.16975484588827,0.180922817579673,0.00204066305328366,0.0101623436914602,0.0233315033726882,5,5,5,0,0,0,8,32,3715,202.656629299294,132,132,1,19.0708286013569,39.794787498396,19.0708286013569,39.794787498396,0,1,0,1,kg-H2,masked_dist(n)_if_A1_else_0
77,4,17,20264734,observed_candidate,included_in_main_empirical_distribution,6.66666666666667e-05,9.690912e-10,2,W2,6,4,2,0,-9.99997038859109,55.5,49.2682590174851,55.2436058969241,55.2436058969241,49.157841005255,55.1327173735425,55.2436058969241,0.867428832339881,1,1,0.569947306514884,0.787198923606602,0.791783408708685,28,23,28,28,28,28,13,32,3715,202.656629299294,11,132,0.0833333333333333,0.768059285102321,29.0120397519712,9.21671142122785,29.0120397519712,121,1,1,1,kg-H2,masked_dist(n)_if_A1_else_0
77,4,17,20264734,observed_candidate,included_in_main_empirical_distribution,6.66666666666667e-05,9.690912e-10,3,W3,5,7,1,50,-49.9999703885911,46.2,26.4707024848513,28.2231657733588,28.4233728445953,26.5380203151493,28.2231657733588,28.4233728445953,0.0429465822715551,0.0934731951070658,0.0995594380816329,0,0,0,2,0,28,0,0,28,13,32,3715,202.656629299294,11,132,0.0833333333333333,0.768059285102321,29.0120397519712,9.21671142122785,29.0120397519712,121,1,1,1,kg-H2,masked_dist(n)_if_A1_else_0
78,4,18,20264735,observed_candidate,included_in_main_empirical_distribution,6.66666666666667e-05,9.690912e-10,1,W1,6,5,0,17,-89.9999703885911,55.5,28.9867609501696,30.6555400889352,30.9982751995775,29.0415519704296,30.4376448246132,30.9982751995775,0.117243672995187,0.16975484588827,0.180922817579673,0.00204066305328366,0.0101623436914602,0.0233315033726882,7,7,7,0,0,0,8,27,3255,177.563210866541,132,132,1,19.0708286013569,39.794787498396,19.0708286013569,39.794787498396,0,1,0,1,kg-H2,masked_dist(n)_if_A1_else_0
78,4,18,20264735,observed_candidate,included_in_main_empirical_distribution,6.66666666666667e-05,9.690912e-10,2,W2,6,4,2,0,-9.99997038859109,55.5,49.2682590174851,55.2436058969241,55.2436058969241,49.157841005255,55.1327173735425,55.2436058969241,0.867428832339881,1,1,0.569947306514884,0.787198923606602,0.791783408708685,29,22,29,21,21,21,20,32,3715,202.656629299294,33,132,0.25,4.90332430702555,55.8265542655084,19.6132972281022,55.8265542655084,99,1,1,1,kg-H2,masked_dist(n)_if_A1_else_0
78,4,18,20264735,observed_candidate,included_in_main_empirical_distribution,6.66666666666667e-05,9.690912e-10,3,W3,5,7,1,50,-49.9999703885911,46.2,26.4707024848513,28.2231657733588,28.4233728445953,26.5380203151493,28.2231657733588,28.4233728445953,0.0429465822715551,0.0934731951070658,0.0995594380816329,0,0,0,5,0,29,0,0,21,20,32,3715,202.656629299294,33,132,0.25,4.90332430702555,55.8265542655084,19.6132972281022,55.8265542655084,99,1,1,1,kg-H2,masked_dist(n)_if_A1_else_0
79,4,19,20264736,observed_candidate,included_in_main_empirical_distribution,6.66666666666667e-05,9.690912e-10,1,W1,6,5,0,17,-89.9999703885911,55.5,28.9867609501696,30.6555400889352,30.9982751995775,29.0415519704296,30.4376448246132,30.9982751995775,0.117243672995187,0.16975484588827,0.180922817579673,0.00204066305328366,0.0101623436914602,0.0233315033726882,3,3,3,0,0,0,8,20,1995,108.829064724654,132,132,1,19.0708286013569,39.794787498396,19.0708286013569,39.794787498396,0,1,0,1,kg-H2,masked_dist(n)_if_A1_else_0
79,4,19,20264736,observed_candidate,included_in_main_empirical_distribution,6.66666666666667e-05,9.690912e-10,2,W2,6,4,2,0,-9.99997038859109,55.5,49.2682590174851,55.2436058969241,55.2436058969241,49.157841005255,55.1327173735425,55.2436058969241,0.867428832339881,1,1,0.569947306514884,0.787198923606602,0.791783408708685,28,25,28,25,25,25,16,32,3715,202.656629299294,12,132,0.0909090909090909,0.686464399256632,22.4853141503925,7.55110839182296,22.4853141503925,120,1,1,1,kg-H2,masked_dist(n)_if_A1_else_0
79,4,19,20264736,observed_candidate,included_in_main_empirical_distribution,6.66666666666667e-05,9.690912e-10,3,W3,5,7,1,50,-49.9999703885911,46.2,26.4707024848513,28.2231657733588,28.4233728445953,26.5380203151493,28.2231657733588,28.4233728445953,0.0429465822715551,0.0934731951070658,0.0995594380816329,0,0,0,0,0,28,0,0,25,16,32,3715,202.656629299294,12,132,0.0909090909090909,0.686464399256632,22.4853141503925,7.55110839182296,22.4853141503925,120,1,1,1,kg-H2,masked_dist(n)_if_A1_else_0
80,4,20,20264737,observed_candidate,included_in_main_empirical_distribution,6.66666666666667e-05,9.690912e-10,1,W1,6,5,0,17,-89.9999703885911,55.5,28.9867609501696,30.6555400889352,30.9982751995775,29.0415519704296,30.4376448246132,30.9982751995775,0.117243672995187,0.16975484588827,0.180922817579673,0.00204066305328366,0.0101623436914602,0.0233315033726882,1,1,1,0,0,0,8,3,270,14.7287456018329,132,132,1,19.0708286013569,39.794787498396,19.0708286013569,39.794787498396,0,0,0,1,kg-H2,masked_dist(n)_if_A1_else_0
80,4,20,20264737,observed_candidate,included_in_main_empirical_distribution,6.66666666666667e-05,9.690912e-10,2,W2,6,4,2,0,-9.99997038859109,55.5,49.2682590174851,55.2436058969241,55.2436058969241,49.157841005255,55.1327173735425,55.2436058969241,0.867428832339881,1,1,0.569947306514884,0.787198923606602,0.791783408708685,29,28,29,20,20,20,21,32,3715,202.656629299294,18,132,0.136363636363636,1.52084142534793,39.0958243949643,11.1528371192181,39.0958243949643,114,1,1,1,kg-H2,masked_dist(n)_if_A1_else_0
80,4,20,20264737,observed_candidate,included_in_main_empirical_distribution,6.66666666666667e-05,9.690912e-10,3,W3,5,7,1,50,-49.9999703885911,46.2,26.4707024848513,28.2231657733588,28.4233728445953,26.5380203151493,28.2231657733588,28.4233728445953,0.0429465822715551,0.0934731951070658,0.0995594380816329,0,0,0,0,0,29,0,0,20,21,32,3715,202.656629299294,18,132,0.136363636363636,1.52084142534793,39.0958243949643,11.1528371192181,39.0958243949643,114,1,1,1,kg-H2,masked_dist(n)_if_A1_else_0
81,5,1,20265718,unobserved_candidate,pending_after_B3,0,9.6e-16,1,W1,3,1,2,-50,-9.99997038859109,28.55,25.86656841576,28.3869854828771,28.4181071776069,25.8264724893824,28.3869854828771,28.4181071776069,0.0438138429887989,0.0984507582979002,0.0993989302266587,0,0,0,2,2,2,0,0,0,0,17,1535,83.7356462919019,132,132,1,19.0137618887991,39.794787498396,19.0137618887991,39.794787498396,0,1,0,1,kg-H2,masked_dist(n)_if_A1_else_0
81,5,1,20265718,unobserved_candidate,pending_after_B3,0,9.6e-16,2,W2,5,4,1,0,-49.9999703885911,46.2,31.7392070920076,34.7340149346979,35.4008881281268,31.8311799103846,34.2690854661034,35.4008881281268,0.206656704068095,0.309788704658005,0.334229834607796,0.0450162126803396,0.103657985981569,0.132897509687845,7,5,7,1,1,1,35,27,3255,177.563210866541,132,132,1,20.2591917275536,40.9653131363874,20.2591917275536,40.9653131363874,0,1,0,1,kg-H2,masked_dist(n)_if_A1_else_0
81,5,1,20265718,unobserved_candidate,pending_after_B3,0,9.6e-16,3,W3,6,1,3,-50,30.0000296114089,55.5,39.3693850632398,54.7460074914829,55.4927759888397,38.7967507035239,54.3678041973988,55.4927759888397,0.542334929232576,1,1,0.308540997936601,0.75589290089442,0.802127842155619,20,14,21,16,15,16,23,27,3255,177.563210866541,27,132,0.204545454545455,3.48201351337354,45.7787347259595,17.0231771764928,45.7787347259595,105,1,1,1,kg-H2,masked_dist(n)_if_A1_else_0
82,5,2,20265719,unobserved_candidate,pending_after_B3,0,9.6e-16,1,W1,3,1,2,-50,-9.99997038859109,28.55,25.86656841576,28.3869854828771,28.4181071776069,25.8264724893824,28.3869854828771,28.4181071776069,0.0438138429887989,0.0984507582979002,0.0993989302266587,0,0,0,1,1,1,0,0,0,0,21,2055,112.102119302839,132,132,1,19.0137618887991,39.794787498396,19.0137618887991,39.794787498396,0,0,0,1,kg-H2,masked_dist(n)_if_A1_else_0
82,5,2,20265719,unobserved_candidate,pending_after_B3,0,9.6e-16,2,W2,5,4,1,0,-49.9999703885911,46.2,31.7392070920076,34.7340149346979,35.4008881281268,31.8311799103846,34.2690854661034,35.4008881281268,0.206656704068095,0.309788704658005,0.334229834607796,0.0450162126803396,0.103657985981569,0.132897509687845,7,6,7,1,1,1,35,25,2415,131.74044677195,132,132,1,20.2502845303938,40.9653131363874,20.2502845303938,40.9653131363874,0,1,0,1,kg-H2,masked_dist(n)_if_A1_else_0
82,5,2,20265719,unobserved_candidate,pending_after_B3,0,9.6e-16,3,W3,6,1,3,-50,30.0000296114089,55.5,39.3693850632398,54.7460074914829,55.4927759888397,38.7967507035239,54.3678041973988,55.4927759888397,0.542334929232576,1,1,0.308540997936601,0.75589290089442,0.802127842155619,18,12,19,12,11,12,27,25,2415,131.74044677195,54,132,0.409090909090909,11.4195938180326,66.3543552589007,27.9145626663019,66.3543552589007,78,1,1,1,kg-H2,masked_dist(n)_if_A1_else_0
83,5,3,20265720,unobserved_candidate,pending_after_B3,0,9.6e-16,1,W1,3,1,2,-50,-9.99997038859109,28.55,25.86656841576,28.3869854828771,28.4181071776069,25.8264724893824,28.3869854828771,28.4181071776069,0.0438138429887989,0.0984507582979002,0.0993989302266587,0,0,0,5,5,5,0,0,0,0,24,2985,162.834465264708,132,132,1,19.0137618887991,39.794787498396,19.0137618887991,39.794787498396,0,1,0,1,kg-H2,masked_dist(n)_if_A1_else_0
83,5,3,20265720,unobserved_candidate,pending_after_B3,0,9.6e-16,2,W2,5,4,1,0,-49.9999703885911,46.2,31.7392070920076,34.7340149346979,35.4008881281268,31.8311799103846,34.2690854661034,35.4008881281268,0.206656704068095,0.309788704658005,0.334229834607796,0.0450162126803396,0.103657985981569,0.132897509687845,14,9,14,1,1,1,35,32,3715,202.656629299294,132,132,1,21.7208633899249,40.9653131363874,21.7208633899249,40.9653131363874,0,1,0,1,kg-H2,masked_dist(n)_if_A1_else_0
83,5,3,20265720,unobserved_candidate,pending_after_B3,0,9.6e-16,3,W3,6,1,3,-50,30.0000296114089,55.5,39.3693850632398,54.7460074914829,55.4927759888397,38.7967507035239,54.3678041973988,55.4927759888397,0.542334929232576,1,1,0.308540997936601,0.75589290089442,0.802127842155619,19,10,24,12,11,12,27,32,3715,202.656629299294,54,132,0.409090909090909,13.0871047900585,80.2675771644961,31.9907005979207,80.2675771644961,78,1,1,1,kg-H2,masked_dist(n)_if_A1_else_0
84,5,4,20265721,unobserved_candidate,pending_after_B3,0,9.6e-16,1,W1,3,1,2,-50,-9.99997038859109,28.55,25.86656841576,28.3869854828771,28.4181071776069,25.8264724893824,28.3869854828771,28.4181071776069,0.0438138429887989,0.0984507582979002,0.0993989302266587,0,0,0,0,0,0,0,0,0,0,0,0,0,132,132,1,19.0137618887991,39.794787498396,19.0137618887991,39.794787498396,0,0,0,1,kg-H2,masked_dist(n)_if_A1_else_0
84,5,4,20265721,unobserved_candidate,pending_after_B3,0,9.6e-16,2,W2,5,4,1,0,-49.9999703885911,46.2,31.7392070920076,34.7340149346979,35.4008881281268,31.8311799103846,34.2690854661034,35.4008881281268,0.206656704068095,0.309788704658005,0.334229834607796,0.0450162126803396,0.103657985981569,0.132897509687845,4,4,4,0,0,0,36,7,510,27.8209639145733,132,132,1,19.9891304165867,40.9653131363874,19.9891304165867,40.9653131363874,0,1,0,1,kg-H2,masked_dist(n)_if_A1_else_0
84,5,4,20265721,unobserved_candidate,pending_after_B3,0,9.6e-16,3,W3,6,1,3,-50,30.0000296114089,55.5,39.3693850632398,54.7460074914829,55.4927759888397,38.7967507035239,54.3678041973988,55.4927759888397,0.542334929232576,1,1,0.308540997936601,0.75589290089442,0.802127842155619,14,10,14,14,14,14,25,15,1415,77.1895371355317,24,132,0.181818181818182,2.32280939986972,33.0714840207665,12.7754516992835,33.0714840207665,108,1,1,1,kg-H2,masked_dist(n)_if_A1_else_0
85,5,5,20265722,unobserved_candidate,pending_after_B3,0,9.6e-16,1,W1,3,1,2,-50,-9.99997038859109,28.55,25.86656841576,28.3869854828771,28.4181071776069,25.8264724893824,28.3869854828771,28.4181071776069,0.0438138429887989,0.0984507582979002,0.0993989302266587,0,0,0,1,1,1,0,0,0,0,2,840,45.8227640945913,132,132,1,19.0137618887991,39.794787498396,19.0137618887991,39.794787498396,0,0,0,1,kg-H2,masked_dist(n)_if_A1_else_0
