pair_id,group_type,initial_state_id,replay_case,direction,node_id,demand_kg,service_total_kg,shortage_kg,transport_loss,shortage_loss,node_operating_loss,operating_regret_contribution,positive_contribution_rank,service_from_site1_kg,transport_from_site1,service_from_site2_kg,transport_from_site2,service_from_site3_kg,transport_from_site3,service_from_site4_kg,transport_from_site4
13,TIER1,31,T_R_ON_S,R_TO_S,26,9.81916373455527,0,9.81916373455527,0,19638.3274691105,19638.3274691105,0,26,0,0,0,0,0,0,0,0
13,TIER1,31,T_R_ON_S,R_TO_S,27,9.81916373455527,0,9.81916373455527,0,19638.3274691105,19638.3274691105,0,27,0,0,0,0,0,0,0,0
13,TIER1,31,T_R_ON_S,R_TO_S,28,9.81916373455527,0,9.81916373455527,0,19638.3274691105,19638.3274691105,0,28,0,0,0,0,0,0,0,0
13,TIER1,31,T_R_ON_S,R_TO_S,29,19.6383274691105,0,19.6383274691105,0,39276.6549382211,39276.6549382211,0,29,0,0,0,0,0,0,0,0
13,TIER1,31,T_R_ON_S,R_TO_S,30,32.7305457818509,0,32.7305457818509,0,65461.0915637018,65461.0915637018,0,30,0,0,0,0,0,0,0,0
13,TIER1,31,T_R_ON_S,R_TO_S,31,24.5479093363882,24.5479093363882,0,0,0,0,0,31,0,0,0,0,0,0,24.5479093363882,0
13,TIER1,31,T_R_ON_S,R_TO_S,32,34.3670730709435,34.3670730709435,0,140.135430615741,0,140.135430615741,0,32,0,0,0,0,0,0,34.3670730709435,140.135430615741
13,TIER1,31,T_R_ON_S,R_TO_S,33,9.81916373455527,0,9.81916373455527,0,19638.3274691105,19638.3274691105,0,33,0,0,0,0,0,0,0,0
13,TIER1,31,T_S_ON_R,S_TO_R,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
13,TIER1,31,T_S_ON_R,S_TO_R,2,16.3652728909255,0,16.3652728909255,0,32730.5457818509,32730.5457818509,0,4,0,0,0,0,0,0,0,0
13,TIER1,31,T_S_ON_R,S_TO_R,3,14.7287456018329,0,14.7287456018329,0,29457.4912036658,29457.4912036658,0,5,0,0,0,0,0,0,0,0
13,TIER1,31,T_S_ON_R,S_TO_R,4,19.6383274691105,0,19.6383274691105,0,39276.6549382211,39276.6549382211,0,6,0,0,0,0,0,0,0,0
13,TIER1,31,T_S_ON_R,S_TO_R,5,9.81916373455527,0,9.81916373455527,0,19638.3274691105,19638.3274691105,0,7,0,0,0,0,0,0,0,0
13,TIER1,31,T_S_ON_R,S_TO_R,6,9.81916373455527,0,9.81916373455527,0,19638.3274691105,19638.3274691105,0,8,0,0,0,0,0,0,0,0
13,TIER1,31,T_S_ON_R,S_TO_R,7,32.7305457818509,0,32.7305457818509,0,65461.0915637018,65461.0915637018,0,9,0,0,0,0,0,0,0,0
13,TIER1,31,T_S_ON_R,S_TO_R,8,32.7305457818509,0,32.7305457818509,0,65461.0915637018,65461.0915637018,0,10,0,0,0,0,0,0,0,0
13,TIER1,31,T_S_ON_R,S_TO_R,9,9.81916373455527,0,9.81916373455527,0,19638.3274691105,19638.3274691105,0,11,0,0,0,0,0,0,0,0
13,TIER1,31,T_S_ON_R,S_TO_R,10,9.81916373455527,0,9.81916373455527,0,19638.3274691105,19638.3274691105,0,12,0,0,0,0,0,0,0,0
13,TIER1,31,T_S_ON_R,S_TO_R,11,7.36437280091645,0,7.36437280091645,0,14728.7456018329,14728.7456018329,0,13,0,0,0,0,0,0,0,0
13,TIER1,31,T_S_ON_R,S_TO_R,12,9.81916373455527,0,9.81916373455527,0,19638.3274691105,19638.3274691105,0,14,0,0,0,0,0,0,0,0
13,TIER1,31,T_S_ON_R,S_TO_R,13,9.81916373455527,0,9.81916373455527,0,19638.3274691105,19638.3274691105,19608.7941533492,2,0,0,0,0,0,0,0,0
13,TIER1,31,T_S_ON_R,S_TO_R,14,19.6383274691105,19.6383274691105,0,0,0,0,0,15,0,0,19.6383274691105,0,0,0,0,0
13,TIER1,31,T_S_ON_R,S_TO_R,15,9.81916373455527,9.81916373455525,0,26.7550154008776,0,26.7550154008776,-5.32907051820075e-14,33,0,0,9.81916373455525,26.7550154008776,0,0,0,0
13,TIER1,31,T_S_ON_R,S_TO_R,16,9.81916373455527,0,9.81916373455527,0,19638.3274691105,19638.3274691105,0,16,0,0,0,0,0,0,0,0
13,TIER1,31,T_S_ON_R,S_TO_R,17,9.81916373455527,0,9.81916373455527,0,19638.3274691105,19638.3274691105,0,17,0,0,0,0,0,0,0,0
13,TIER1,31,T_S_ON_R,S_TO_R,18,14.7287456018329,14.7287456018329,0,0,0,0,0,18,0,0,0,0,14.7287456018329,0,0,0
13,TIER1,31,T_S_ON_R,S_TO_R,19,14.7287456018329,0,14.7287456018329,0,29457.4912036658,29457.4912036658,0,19,0,0,0,0,0,0,0,0
13,TIER1,31,T_S_ON_R,S_TO_R,20,14.7287456018329,0,14.7287456018329,0,29457.4912036658,29457.4912036658,0,20,0,0,0,0,0,0,0,0
13,TIER1,31,T_S_ON_R,S_TO_R,21,14.7287456018329,0,14.7287456018329,0,29457.4912036658,29457.4912036658,0,21,0,0,0,0,0,0,0,0
13,TIER1,31,T_S_ON_R,S_TO_R,22,14.7287456018329,0,14.7287456018329,0,29457.4912036658,29457.4912036658,0,22,0,0,0,0,0,0,0,0
13,TIER1,31,T_S_ON_R,S_TO_R,23,14.7287456018329,0,14.7287456018329,0,29457.4912036658,29457.4912036658,0,23,0,0,0,0,0,0,0,0
13,TIER1,31,T_S_ON_R,S_TO_R,24,68.7341461418869,68.7341461418869,0,0,0,0,0,24,68.7341461418869,0,0,0,0,0,0,0
13,TIER1,31,T_S_ON_R,S_TO_R,25,68.7341461418869,0,68.7341461418869,0,137468.292283774,137468.292283774,0,25,0,0,0,0,0,0,0,0
13,TIER1,31,T_S_ON_R,S_TO_R,26,9.81916373455527,0,9.81916373455527,0,19638.3274691105,19638.3274691105,0,26,0,0,0,0,0,0,0,0
13,TIER1,31,T_S_ON_R,S_TO_R,27,9.81916373455527,0,9.81916373455527,0,19638.3274691105,19638.3274691105,0,27,0,0,0,0,0,0,0,0
13,TIER1,31,T_S_ON_R,S_TO_R,28,9.81916373455527,0,9.81916373455527,0,19638.3274691105,19638.3274691105,0,28,0,0,0,0,0,0,0,0
13,TIER1,31,T_S_ON_R,S_TO_R,29,19.6383274691105,0,19.6383274691105,0,39276.6549382211,39276.6549382211,0,29,0,0,0,0,0,0,0,0
13,TIER1,31,T_S_ON_R,S_TO_R,30,32.7305457818509,32.7305457818509,0,96.768233045731,0,96.768233045731,0,30,0,0,0,0,0,0,32.7305457818509,96.768233045731
13,TIER1,31,T_S_ON_R,S_TO_R,31,24.5479093363882,24.5479093363882,0,0,0,0,0,31,0,0,0,0,0,0,24.5479093363882,0
13,TIER1,31,T_S_ON_R,S_TO_R,32,34.3670730709435,1.63652728908761,32.7305457818558,6.58150395753856,65461.0915637117,65467.6730676692,65329.4614845605,1,0,0,0,0,0,0,1.63652728908761,6.58150395753856
13,TIER1,31,T_S_ON_R,S_TO_R,33,9.81916373455527,0,9.81916373455527,0,19638.3274691105,19638.3274691105,0,32,0,0,0,0,0,0,0,0
14,TIER1,31,T_R_ON_R,OWN,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14,TIER1,31,T_R_ON_R,OWN,2,16.3652728909255,0,16.3652728909255,0,32730.5457818509,32730.5457818509,0,2,0,0,0,0,0,0,0,0
14,TIER1,31,T_R_ON_R,OWN,3,14.7287456018329,0,14.7287456018329,0,29457.4912036658,29457.4912036658,0,3,0,0,0,0,0,0,0,0
14,TIER1,31,T_R_ON_R,OWN,4,19.6383274691105,0,19.6383274691105,0,39276.6549382211,39276.6549382211,0,4,0,0,0,0,0,0,0,0
14,TIER1,31,T_R_ON_R,OWN,5,9.81916373455527,0,9.81916373455527,0,19638.3274691105,19638.3274691105,0,5,0,0,0,0,0,0,0,0
14,TIER1,31,T_R_ON_R,OWN,6,9.81916373455527,0,9.81916373455527,0,19638.3274691105,19638.3274691105,0,6,0,0,0,0,0,0,0,0
14,TIER1,31,T_R_ON_R,OWN,7,32.7305457818509,32.7305457818509,0,600.664326034573,0,600.664326034573,0,7,0,0,27.3463710007364,471.222089984563,0,0,5.38417478111448,129.44223605001
14,TIER1,31,T_R_ON_R,OWN,8,32.7305457818509,32.7305457818509,0,440.711648554676,0,440.711648554676,0,8,0,0,32.7305457818509,440.711648554676,0,0,0,0
14,TIER1,31,T_R_ON_R,OWN,9,9.81916373455527,9.81916373455527,0,140.920474483011,0,140.920474483011,0,9,0,0,9.81916373455527,140.920474483011,0,0,0,0
14,TIER1,31,T_R_ON_R,OWN,10,9.81916373455527,9.81916373455527,0,98.409951960413,0,98.409951960413,0,10,0,0,9.81916373455527,98.409951960413,0,0,0,0
14,TIER1,31,T_R_ON_R,OWN,11,7.36437280091645,7.36437280091645,0,54.7386179714124,0,54.7386179714124,0,11,0,0,7.36437280091645,54.7386179714124,0,0,0,0
14,TIER1,31,T_R_ON_R,OWN,12,9.81916373455527,9.81916373455527,0,49.8305292439053,0,49.8305292439053,0,12,0,0,9.81916373455527,49.8305292439053,0,0,0,0
14,TIER1,31,T_R_ON_R,OWN,13,9.81916373455527,9.81916373455527,0,26.2940646872284,0,26.2940646872284,0,13,0,0,9.81916373455527,26.2940646872284,0,0,0,0
14,TIER1,31,T_R_ON_R,OWN,14,19.6383274691105,19.6383274691105,0,0,0,0,0,14,0,0,19.6383274691105,0,0,0,0,0
14,TIER1,31,T_R_ON_R,OWN,15,9.81916373455527,9.81916373455527,0,24.4438100045269,0,24.4438100045269,0,15,0,0,9.81916373455527,24.4438100045269,0,0,0,0
14,TIER1,31,T_R_ON_R,OWN,16,9.81916373455527,9.81916373455527,0,51.7784454642932,0,51.7784454642932,0,16,0,0,9.81916373455527,51.7784454642932,0,0,0,0
14,TIER1,31,T_R_ON_R,OWN,17,9.81916373455527,9.81916373455527,0,77.1974862741649,0,77.1974862741649,0,17,0,0,9.81916373455527,77.1974862741649,0,0,0,0
14,TIER1,31,T_R_ON_R,OWN,18,14.7287456018329,14.7287456018329,0,0,0,0,0,18,0,0,0,0,14.7287456018329,0,0,0
14,TIER1,31,T_R_ON_R,OWN,19,14.7287456018329,0,14.7287456018329,0,29457.4912036658,29457.4912036658,0,19,0,0,0,0,0,0,0,0
14,TIER1,31,T_R_ON_R,OWN,20,14.7287456018329,14.7287456018329,0,331.603930887345,0,331.603930887345,0,20,0,0,14.7287456018329,331.603930887345,0,0,0,0
14,TIER1,31,T_R_ON_R,OWN,21,14.7287456018329,14.7287456018329,0,387.166284497896,0,387.166284497896,0,21,0,0,14.7287456018329,387.166284497896,0,0,0,0
14,TIER1,31,T_R_ON_R,OWN,22,14.7287456018329,14.7287456018329,0,476.378223673276,0,476.378223673276,0,22,0,0,14.7287456018329,476.378223673276,0,0,0,0
14,TIER1,31,T_R_ON_R,OWN,23,14.7287456018329,0,14.7287456018329,0,29457.4912036658,29457.4912036658,0,23,0,0,0,0,0,0,0,0
14,TIER1,31,T_R_ON_R,OWN,24,68.7341461418869,68.7341461418869,0,0,0,0,0,24,68.7341461418869,0,0,0,0,0,0,0
14,TIER1,31,T_R_ON_R,OWN,25,68.7341461418869,0,68.7341461418869,0,137468.292283774,137468.292283774,0,25,0,0,0,0,0,0,0,0
14,TIER1,31,T_R_ON_R,OWN,26,9.81916373455527,0,9.81916373455527,0,19638.3274691105,19638.3274691105,0,26,0,0,0,0,0,0,0,0
14,TIER1,31,T_R_ON_R,OWN,27,9.81916373455527,0,9.81916373455527,0,19638.3274691105,19638.3274691105,0,27,0,0,0,0,0,0,0,0
14,TIER1,31,T_R_ON_R,OWN,28,9.81916373455527,9.81916373455527,0,156.616145374786,0,156.616145374786,0,28,0,0,0,0,0,0,9.81916373455527,156.616145374786
14,TIER1,31,T_R_ON_R,OWN,29,19.6383274691105,19.6383274691105,0,342.916177800156,0,342.916177800156,0,29,0,0,0,0,0,0,19.6383274691105,342.916177800156
14,TIER1,31,T_R_ON_R,OWN,30,32.7305457818509,32.7305457818509,0,618.143632281933,0,618.143632281933,0,30,0,0,0,0,0,0,32.7305457818509,618.143632281933
14,TIER1,31,T_R_ON_R,OWN,31,24.5479093363882,24.5479093363882,0,0,0,0,0,31,0,0,0,0,0,0,24.5479093363882,0
14,TIER1,31,T_R_ON_R,OWN,32,34.3670730709435,34.3670730709435,0,117.220304690436,0,117.220304690436,0,32,0,0,0,0,0,0,34.3670730709435,117.220304690436
14,TIER1,31,T_R_ON_R,OWN,33,9.81916373455527,9.81916373455527,0,79.5058914357573,0,79.5058914357573,0,33,0,0,0,0,0,0,9.81916373455527,79.5058914357573
14,TIER1,31,T_S_ON_S,OWN,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14,TIER1,31,T_S_ON_S,OWN,2,16.3652728909255,0,16.3652728909255,0,32730.5457818509,32730.5457818509,0,2,0,0,0,0,0,0,0,0
14,TIER1,31,T_S_ON_S,OWN,3,14.7287456018329,0,14.7287456018329,0,29457.4912036658,29457.4912036658,0,3,0,0,0,0,0,0,0,0
14,TIER1,31,T_S_ON_S,OWN,4,19.6383274691105,0,19.6383274691105,0,39276.6549382211,39276.6549382211,0,4,0,0,0,0,0,0,0,0
14,TIER1,31,T_S_ON_S,OWN,5,9.81916373455527,0,9.81916373455527,0,19638.3274691105,19638.3274691105,0,5,0,0,0,0,0,0,0,0
14,TIER1,31,T_S_ON_S,OWN,6,9.81916373455527,0,9.81916373455527,0,19638.3274691105,19638.3274691105,0,6,0,0,0,0,0,0,0,0
14,TIER1,31,T_S_ON_S,OWN,7,32.7305457818509,0,32.7305457818509,0,65461.0915637018,65461.0915637018,0,7,0,0,0,0,0,0,0,0
14,TIER1,31,T_S_ON_S,OWN,8,32.7305457818509,32.7305457818509,0,526.24745800367,0,526.24745800367,0,8,0,0,32.7305457818509,526.24745800367,0,0,0,0
14,TIER1,31,T_S_ON_S,OWN,9,9.81916373455527,9.81916373455527,0,130.290788486626,0,130.290788486626,0,9,0,0,9.81916373455527,130.290788486626,0,0,0,0
14,TIER1,31,T_S_ON_S,OWN,10,9.81916373455527,9.81916373455527,0,103.09227705259,0,103.09227705259,0,10,0,0,9.81916373455527,103.09227705259,0,0,0,0
14,TIER1,31,T_S_ON_S,OWN,11,7.36437280091645,7.36437280091645,0,57.1682998565154,0,57.1682998565154,0,11,0,0,7.36437280091645,57.1682998565154,0,0,0,0
14,TIER1,31,T_S_ON_S,OWN,12,9.81916373455527,9.81916373455527,0,51.9685676496448,0,51.9685676496448,0,12,0,0,9.81916373455527,51.9685676496448,0,0,0,0
14,TIER1,31,T_S_ON_S,OWN,13,9.81916373455527,9.81916373455527,0,27.4126544741433,0,27.4126544741433,0,13,0,0,9.81916373455527,27.4126544741433,0,0,0,0
14,TIER1,31,T_S_ON_S,OWN,14,19.6383274691105,19.6383274691105,0,0,0,0,0,14,0,0,19.6383274691105,0,0,0,0,0
14,TIER1,31,T_S_ON_S,OWN,15,9.81916373455527,9.81916373455527,0,267.168241519361,0,267.168241519361,0,15,0,0,9.81916373455527,267.168241519361,0,0,0,0
14,TIER1,31,T_S_ON_S,OWN,16,9.81916373455527,9.81916373455527,0,239.166794068895,0,239.166794068895,0,16,0,0,9.81916373455527,239.166794068895,0,0,0,0
14,TIER1,31,T_S_ON_S,OWN,17,9.81916373455527,9.81916373455527,0,264.806547792082,0,264.806547792082,0,17,0,0,9.81916373455527,264.806547792082,0,0,0,0
14,TIER1,31,T_S_ON_S,OWN,18,14.7287456018329,14.7287456018329,0,0,0,0,0,18,0,0,0,0,14.7287456018329,0,0,0
14,TIER1,31,T_S_ON_S,OWN,19,14.7287456018329,14.7287456018329,0,210.313359103406,0,210.313359103406,0,19,14.7287456018329,210.313359103406,0,0,0,0,0,0
14,TIER1,31,T_S_ON_S,OWN,20,14.7287456018329,14.7287456018329,0,271.814131424276,0,271.814131424276,0,20,14.7287456018329,271.814131424276,0,0,0,0,0,0
14,TIER1,31,T_S_ON_S,OWN,21,14.7287456018329,0,14.7287456018329,0,29457.4912036658,29457.4912036658,0,21,0,0,0,0,0,0,0,0
14,TIER1,31,T_S_ON_S,OWN,22,14.7287456018329,0,14.7287456018329,0,29457.4912036658,29457.4912036658,0,22,0,0,0,0,0,0,0,0
14,TIER1,31,T_S_ON_S,OWN,23,14.7287456018329,0,14.7287456018329,0,29457.4912036658,29457.4912036658,0,23,0,0,0,0,0,0,0,0
14,TIER1,31,T_S_ON_S,OWN,24,68.7341461418869,68.7341461418869,0,0,0,0,0,24,68.7341461418869,0,0,0,0,0,0,0
14,TIER1,31,T_S_ON_S,OWN,25,68.7341461418869,68.7341461418869,0,266.316226830041,0,266.316226830041,0,25,68.7341461418869,266.316226830041,0,0,0,0,0,0
14,TIER1,31,T_S_ON_S,OWN,26,9.81916373455527,0,9.81916373455527,0,19638.3274691105,19638.3274691105,0,26,0,0,0,0,0,0,0,0
14,TIER1,31,T_S_ON_S,OWN,27,9.81916373455527,0,9.81916373455527,0,19638.3274691105,19638.3274691105,0,27,0,0,0,0,0,0,0,0
14,TIER1,31,T_S_ON_S,OWN,28,9.81916373455527,9.81916373455527,0,129.917041081203,0,129.917041081203,0,28,0,0,1.13364428955265e-09,2.49675228727002e-08,0,0,9.81916373342163,129.917041056235
14,TIER1,31,T_S_ON_S,OWN,29,19.6383274691105,19.6383274691105,0,239.095293248471,0,239.095293248471,0,29,0,0,0,0,0,0,19.6383274691105,239.095293248471
14,TIER1,31,T_S_ON_S,OWN,30,32.7305457818509,32.7305457818509,0,364.369678618377,0,364.369678618377,0,30,0,0,0,0,0,0,32.7305457818509,364.369678618377
14,TIER1,31,T_S_ON_S,OWN,31,24.5479093363882,24.5479093363882,0,0,0,0,0,31,0,0,0,0,0,0,24.5479093363882,0
14,TIER1,31,T_S_ON_S,OWN,32,34.3670730709435,34.3670730709435,0,120.280366082574,0,120.280366082574,0,32,0,0,0,0,0,0,34.3670730709435,120.280366082574
14,TIER1,31,T_S_ON_S,OWN,33,9.81916373455527,9.81916373455527,0,80.2385474644517,0,80.2385474644517,0,33,0,0,0,0,0,0,9.81916373455527,80.2385474644517
14,TIER1,31,T_R_ON_S,R_TO_S,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
14,TIER1,31,T_R_ON_S,R_TO_S,2,16.3652728909255,0,16.3652728909255,0,32730.5457818509,32730.5457818509,0,5,0,0,0,0,0,0,0,0
14,TIER1,31,T_R_ON_S,R_TO_S,3,14.7287456018329,0,14.7287456018329,0,29457.4912036658,29457.4912036658,0,6,0,0,0,0,0,0,0,0
14,TIER1,31,T_R_ON_S,R_TO_S,4,19.6383274691105,0,19.6383274691105,0,39276.6549382211,39276.6549382211,0,7,0,0,0,0,0,0,0,0
14,TIER1,31,T_R_ON_S,R_TO_S,5,9.81916373455527,0,9.81916373455527,0,19638.3274691105,19638.3274691105,0,8,0,0,0,0,0,0,0,0
14,TIER1,31,T_R_ON_S,R_TO_S,6,9.81916373455527,0,9.81916373455527,0,19638.3274691105,19638.3274691105,0,9,0,0,0,0,0,0,0,0
14,TIER1,31,T_R_ON_S,R_TO_S,7,32.7305457818509,0,32.7305457818509,0,65461.0915637018,65461.0915637018,0,10,0,0,0,0,0,0,0,0
14,TIER1,31,T_R_ON_S,R_TO_S,8,32.7305457818509,32.7305457818509,0,526.24745800367,0,526.24745800367,0,11,0,0,32.7305457818509,526.24745800367,0,0,0,0
14,TIER1,31,T_R_ON_S,R_TO_S,9,9.81916373455527,9.81916373455527,0,130.290788486626,0,130.290788486626,0,12,0,0,9.81916373455527,130.290788486626,0,0,0,0
14,TIER1,31,T_R_ON_S,R_TO_S,10,9.81916373455527,9.81916373455527,0,103.09227705259,0,103.09227705259,0,13,0,0,9.81916373455527,103.09227705259,0,0,0,0
14,TIER1,31,T_R_ON_S,R_TO_S,11,7.36437280091645,7.36437280091645,0,57.1682998565154,0,57.1682998565154,0,14,0,0,7.36437280091645,57.1682998565154,0,0,0,0
14,TIER1,31,T_R_ON_S,R_TO_S,12,9.81916373455527,9.81916373455527,0,51.9685676496448,0,51.9685676496448,0,15,0,0,9.81916373455527,51.9685676496448,0,0,0,0
14,TIER1,31,T_R_ON_S,R_TO_S,13,9.81916373455527,9.81916373455527,0,27.4126544741433,0,27.4126544741433,0,16,0,0,9.81916373455527,27.4126544741433,0,0,0,0
14,TIER1,31,T_R_ON_S,R_TO_S,14,19.6383274691105,19.6383274691105,0,0,0,0,0,17,0,0,19.6383274691105,0,0,0,0,0
14,TIER1,31,T_R_ON_S,R_TO_S,15,9.81916373455527,9.81916373455527,0,267.168241519361,0,267.168241519361,0,18,0,0,9.81916373455527,267.168241519361,0,0,0,0
14,TIER1,31,T_R_ON_S,R_TO_S,16,9.81916373455527,9.81916373455527,0,239.166794068895,0,239.166794068895,0,19,0,0,9.81916373455527,239.166794068895,0,0,0,0
14,TIER1,31,T_R_ON_S,R_TO_S,17,9.81916373455527,9.81916373455527,0,264.806547792082,0,264.806547792082,0,20,0,0,9.81916373455527,264.806547792082,0,0,0,0
14,TIER1,31,T_R_ON_S,R_TO_S,18,14.7287456018329,14.7287456018329,0,0,0,0,0,21,0,0,0,0,14.7287456018329,0,0,0
14,TIER1,31,T_R_ON_S,R_TO_S,19,14.7287456018329,0,14.7287456018329,0,29457.4912036658,29457.4912036658,29247.1778445624,2,0,0,0,0,0,0,0,0
14,TIER1,31,T_R_ON_S,R_TO_S,20,14.7287456018329,0,14.7287456018329,0,29457.4912036658,29457.4912036658,29185.6770722415,3,0,0,0,0,0,0,0,0
14,TIER1,31,T_R_ON_S,R_TO_S,21,14.7287456018329,0,14.7287456018329,0,29457.4912036658,29457.4912036658,0,22,0,0,0,0,0,0,0,0
14,TIER1,31,T_R_ON_S,R_TO_S,22,14.7287456018329,0,14.7287456018329,0,29457.4912036658,29457.4912036658,0,23,0,0,0,0,0,0,0,0
14,TIER1,31,T_R_ON_S,R_TO_S,23,14.7287456018329,0,14.7287456018329,0,29457.4912036658,29457.4912036658,0,24,0,0,0,0,0,0,0,0
14,TIER1,31,T_R_ON_S,R_TO_S,24,68.7341461418869,68.7341461418869,0,0,0,0,0,25,68.7341461418869,0,0,0,0,0,0,0
14,TIER1,31,T_R_ON_S,R_TO_S,25,68.7341461418869,0,68.7341461418869,0,137468.292283774,137468.292283774,137201.976056944,1,0,0,0,0,0,0,0,0
14,TIER1,31,T_R_ON_S,R_TO_S,26,9.81916373455527,0,9.81916373455527,0,19638.3274691105,19638.3274691105,0,26,0,0,0,0,0,0,0,0
14,TIER1,31,T_R_ON_S,R_TO_S,27,9.81916373455527,0,9.81916373455527,0,19638.3274691105,19638.3274691105,0,27,0,0,0,0,0,0,0,0
14,TIER1,31,T_R_ON_S,R_TO_S,28,9.81916373455527,9.81916373455527,0,129.917041071234,0,129.917041071234,-9.96831772681617e-09,33,0,0,0,0,0,0,9.81916373455527,129.917041071234
14,TIER1,31,T_R_ON_S,R_TO_S,29,19.6383274691105,19.6383274691105,0,239.095293248471,0,239.095293248471,0,28,0,0,0,0,0,0,19.6383274691105,239.095293248471
14,TIER1,31,T_R_ON_S,R_TO_S,30,32.7305457818509,32.7305457818509,0,364.369678618377,0,364.369678618377,0,29,0,0,0,0,0,0,32.7305457818509,364.369678618377
14,TIER1,31,T_R_ON_S,R_TO_S,31,24.5479093363882,24.5479093363882,0,0,0,0,0,30,0,0,0,0,0,0,24.5479093363882,0
14,TIER1,31,T_R_ON_S,R_TO_S,32,34.3670730709435,34.3670730709435,0,120.280366082574,0,120.280366082574,0,31,0,0,0,0,0,0,34.3670730709435,120.280366082574
14,TIER1,31,T_R_ON_S,R_TO_S,33,9.81916373455527,9.81916373455527,0,80.2385474644517,0,80.2385474644517,0,32,0,0,0,0,0,0,9.81916373455527,80.2385474644517
14,TIER1,31,T_S_ON_R,S_TO_R,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
14,TIER1,31,T_S_ON_R,S_TO_R,2,16.3652728909255,0,16.3652728909255,0,32730.5457818509,32730.5457818509,0,7,0,0,0,0,0,0,0,0
14,TIER1,31,T_S_ON_R,S_TO_R,3,14.7287456018329,0,14.7287456018329,0,29457.4912036658,29457.4912036658,0,8,0,0,0,0,0,0,0,0
14,TIER1,31,T_S_ON_R,S_TO_R,4,19.6383274691105,0,19.6383274691105,0,39276.6549382211,39276.6549382211,0,9,0,0,0,0,0,0,0,0
14,TIER1,31,T_S_ON_R,S_TO_R,5,9.81916373455527,0,9.81916373455527,0,19638.3274691105,19638.3274691105,0,10,0,0,0,0,0,0,0,0
14,TIER1,31,T_S_ON_R,S_TO_R,6,9.81916373455527,0,9.81916373455527,0,19638.3274691105,19638.3274691105,0,11,0,0,0,0,0,0,0,0
14,TIER1,31,T_S_ON_R,S_TO_R,7,32.7305457818509,1.13415410396556e-09,32.7305457807168,1.95433049314231e-08,65461.0915614335,65461.091561453,64860.4272354185,1,0,0,1.13415410396556e-09,1.95433049314231e-08,0,0,0,0
14,TIER1,31,T_S_ON_R,S_TO_R,8,32.7305457818509,32.7305457818509,0,440.711648554676,0,440.711648554676,0,12,0,0,32.7305457818509,440.711648554676,0,0,0,0
14,TIER1,31,T_S_ON_R,S_TO_R,9,9.81916373455527,9.81916373455527,0,140.920474483011,0,140.920474483011,0,13,0,0,9.81916373455527,140.920474483011,0,0,0,0
14,TIER1,31,T_S_ON_R,S_TO_R,10,9.81916373455527,9.81916373455527,0,98.409951960413,0,98.409951960413,0,14,0,0,9.81916373455527,98.409951960413,0,0,0,0
14,TIER1,31,T_S_ON_R,S_TO_R,11,7.36437280091645,7.36437280091645,0,54.7386179714124,0,54.7386179714124,0,15,0,0,7.36437280091645,54.7386179714124,0,0,0,0
14,TIER1,31,T_S_ON_R,S_TO_R,12,9.81916373455527,9.81916373455527,0,49.8305292439053,0,49.8305292439053,0,16,0,0,9.81916373455527,49.8305292439053,0,0,0,0
14,TIER1,31,T_S_ON_R,S_TO_R,13,9.81916373455527,9.81916373455527,0,26.2940646872284,0,26.2940646872284,0,17,0,0,9.81916373455527,26.2940646872284,0,0,0,0
14,TIER1,31,T_S_ON_R,S_TO_R,14,19.6383274691105,19.6383274691105,0,0,0,0,0,18,0,0,19.6383274691105,0,0,0,0,0
14,TIER1,31,T_S_ON_R,S_TO_R,15,9.81916373455527,9.81916373455527,0,24.4438100045269,0,24.4438100045269,0,19,0,0,9.81916373455527,24.4438100045269,0,0,0,0
14,TIER1,31,T_S_ON_R,S_TO_R,16,9.81916373455527,9.81916373455527,0,51.7784454642932,0,51.7784454642932,0,20,0,0,9.81916373455527,51.7784454642932,0,0,0,0
14,TIER1,31,T_S_ON_R,S_TO_R,17,9.81916373455527,9.81916373455527,0,77.1974862741649,0,77.1974862741649,0,21,0,0,9.81916373455527,77.1974862741649,0,0,0,0
14,TIER1,31,T_S_ON_R,S_TO_R,18,14.7287456018329,14.7287456018329,0,0,0,0,0,22,0,0,0,0,14.7287456018329,0,0,0
14,TIER1,31,T_S_ON_R,S_TO_R,19,14.7287456018329,0,14.7287456018329,0,29457.4912036658,29457.4912036658,0,23,0,0,0,0,0,0,0,0
14,TIER1,31,T_S_ON_R,S_TO_R,20,14.7287456018329,0,14.7287456018329,0,29457.4912036658,29457.4912036658,29125.8872727785,2,0,0,0,0,0,0,0,0
14,TIER1,31,T_S_ON_R,S_TO_R,21,14.7287456018329,0,14.7287456018329,0,29457.4912036658,29457.4912036658,29070.3249191679,3,0,0,0,0,0,0,0,0
14,TIER1,31,T_S_ON_R,S_TO_R,22,14.7287456018329,0,14.7287456018329,0,29457.4912036658,29457.4912036658,28981.1129799925,4,0,0,0,0,0,0,0,0
