pair_id,group_type,initial_state_id,replay_case,T_source_scenario,target_scenario,solver_status,service_cost,shortage_kg,shortage_loss,operating_loss,holding_cost,full_objective,T_site1_kg,service_site1_kg,unused_T_site1_kg,transport_site1,T_site2_kg,service_site2_kg,unused_T_site2_kg,transport_site2,T_site3_kg,service_site3_kg,unused_T_site3_kg,transport_site3,T_site4_kg,service_site4_kg,unused_T_site4_kg,transport_site4
20,CONTROL,11,T_S_ON_S,S,S,OPTIMAL,1877.71198131223,0,0,1877.71198131223,670.976188527943,2548.68816984017,124.376073971033,124.376073971033,-4.54747350886464e-13,704.910048325398,50.7323460064394,50.7323460064394,1.4210854715202e-14,219.3576007269,66.5521097118597,66.5521097118597,0,581.341694969088,93.8275645746393,93.8275645746393,2.8421709430404e-14,372.102637290841
20,CONTROL,11,T_R_ON_S,R,S,OPTIMAL,1877.71198131427,0,0,1877.71198131427,670.976188527943,2548.68816984222,124.376073971033,124.376073971033,-4.54747350886464e-13,704.910048325398,50.7323460155618,50.7323460155618,1.4210854715202e-14,219.357600856095,66.5521097027373,66.5521097027373,0,581.341694841939,93.8275645746393,93.8275645746393,2.8421709430404e-14,372.102637290841
20,CONTROL,11,T_S_ON_R,S,R,OPTIMAL,1751.59224129648,19.6383274691105,39276.6549382211,41028.2471795176,670.976188527943,41699.2233680455,124.376073971033,124.376073971033,-4.54747350886464e-13,531.56656052898,50.7323460064394,50.7323460064394,1.4210854715202e-14,223.698021691002,66.5521097118597,66.5521097118597,0,612.726206158845,93.8275645746393,93.8275645746393,2.8421709430404e-14,383.601452917658
21,TIER1,21,T_R_ON_R,R,R,OPTIMAL,2917.13218524255,0,0,2917.13218524255,810.626517197175,3727.75870243973,188.215639751914,188.215639751914,2.8421709430404e-13,1331.41609622609,50.7323459618689,50.7323459618689,0,201.588948362012,16.3652728909255,16.3652728909255,4.61852778244065e-14,15.6487000482224,149.999999993879,149.999999993879,0,1368.47844060623
21,TIER1,21,T_S_ON_S,S,S,OPTIMAL,2783.40644724643,0,0,2783.40644724643,810.626517197175,3594.0329644436,200.747347470102,200.747347470102,1.98951966012828e-13,1520.00072495026,100.919182827374,100.919182827374,3.83693077310454e-13,872.262052948506,16.3652728909255,16.3652728909255,4.61852778244065e-14,14.8912425218967,87.2814554101862,87.2814554101862,0,376.252426825763
21,TIER1,21,T_R_ON_S,R,S,OPTIMAL,3570.66971180889,0,0,3570.66971180889,810.626517197175,4381.29622900606,188.215639751914,188.215639751914,0,1337.16796697118,50.7323459618689,50.7323459618689,0,230.735160539817,16.3652728909255,16.3652728909255,4.61852778244065e-14,14.8912425218967,149.999999993879,149.999999993879,2.8421709430404e-13,1987.875341776
21,TIER1,21,T_S_ON_R,S,R,OPTIMAL,3445.81312132318,0,0,3445.81312132318,810.626517197175,4256.43963852035,200.747347470102,200.747347470102,-2.8421709430404e-14,1650.53565620235,100.919182827374,100.919182827373,6.11066752753686e-13,1433.82822663263,16.3652728909255,16.3652728909255,4.61852778244065e-14,15.6487000482224,87.2814554101862,87.2814554101862,0,345.800538439977
22,TIER1,21,T_R_ON_R,R,R,OPTIMAL,4006.64124937986,0,0,4006.64124937986,526.96178708779,4533.60303646765,39.2766549382211,39.2766549382211,0,706.360345005111,191.473692823828,191.473692823828,2.27373675443232e-13,3285.37306163916,16.3652728909255,16.3652728909255,4.61852778244065e-14,14.907842735588,16.3652728909204,16.3652728909255,-5.05195885125431e-12,0
22,TIER1,21,T_S_ON_S,S,S,OPTIMAL,2584.13371584107,0,0,2584.13371584107,546.60011455691,3130.73383039798,97.1006191538562,97.1006191538562,0,1611.23513612464,85.6449281281447,85.6449281281447,0,744.744145463281,16.3652728909255,16.3652728909255,4.61852778244065e-14,16.9051408175823,74.1892371055287,74.1892371055287,-1.4210854715202e-14,211.249293435566
22,TIER1,21,T_R_ON_S,R,S,OPTIMAL,3116.43187519472,57.8239642146083,115647.928429217,118764.360304411,526.96178708779,119291.322091499,39.2766549382211,39.2766549382211,0,658.586001310404,191.473692823828,143.46889234378,48.0048004800482,2440.94073306675,16.3652728909255,16.3652728909255,4.61852778244065e-14,16.9051408175823,16.3652728909204,16.3652728909204,0,-1.28207165406786e-11
22,TIER1,21,T_S_ON_R,S,R,OPTIMAL,1345.59461823261,105.828764695683,211657.529391366,213003.124009599,546.60011455691,213549.724124156,97.1006191538562,39.2766549382211,57.8239642156351,706.360345005111,85.6449281281447,85.6449281281447,0,624.326430491915,16.3652728909255,16.3652728909255,4.61852778244065e-14,14.907842735588,74.1892371055287,16.3652728909255,57.8239642146033,0
23,TIER1,21,T_R_ON_R,R,R,OPTIMAL,5397.06803621233,73.6437280091645,147287.456018329,152684.524054541,1068.65231977743,153753.176374319,162.016201620162,162.016201620162,0,436.273386060019,170.845266348561,170.845266348561,2.27373675443232e-13,3537.97757213083,99.9999999962555,99.9999999962555,0,1133.21908365822,101.464691923738,101.464691923738,1.84741111297626e-13,289.597994363263
23,TIER1,21,T_S_ON_S,S,S,OPTIMAL,5216.44254276649,0,0,5216.44254276649,1215.93977579576,6432.38231856226,300,300,5.6843418860808e-14,2780.92654913582,76.0985189817589,76.098518981759,-9.9475983006414e-14,731.293136639217,91.1300220541628,91.1300220541628,0,1030.15779749991,140.741346861959,140.741346861959,5.6843418860808e-14,674.065059491543
23,TIER1,21,T_R_ON_S,R,S,OPTIMAL,5157.68578237696,73.6437280091641,147287.456018328,152445.141800705,1068.65231977743,153513.794120483,162.016201620162,162.016201620162,0,393.162468482378,170.845266348561,170.845266348561,-2.8421709430404e-14,2468.21672770831,99.9999999962555,99.9999999962555,1.4210854715202e-14,2013.19604762738,101.464691923738,101.464691923738,0,283.1105385589
23,TIER1,21,T_S_ON_R,S,R,OPTIMAL,4003.63190865224,137.983798379838,275967.596759676,279971.228668328,1215.93977579576,281187.168444124,300,162.016201620162,137.983798379838,436.273386060019,76.0985189817589,76.0985189817589,0,990.425271264103,91.1300220541628,91.1300220541628,0,973.043117956206,140.741346861959,140.741346861959,0,1603.89013337192
24,CONTROL,21,T_R_ON_R,R,R,OPTIMAL,3182.48414985111,61.0970187927884,122194.037585577,125376.521735428,737.528298284374,126114.050033712,161.470692523798,161.470692523798,1.70530256582424e-13,1290.12550180702,90.009000931072,90.009000931072,-2.8421709430404e-14,1169.40165814309,78.007800749096,78.007800749096,0,631.239007080135,39.2766549382211,39.2766549382211,1.4210854715202e-14,91.7179828208614
24,CONTROL,21,T_S_ON_S,S,S,OPTIMAL,2806.7668944574,41.4586913236778,82917.3826473556,85724.149541813,737.528298284375,86461.6778400974,154.924583367428,154.924583367428,3.69482222595252e-13,862.498429007596,83.4628917882194,83.4628917882194,1.4210854715202e-14,902.77028663151,91.1000190483188,91.1000190483188,0,959.281935500191,39.2766549382211,39.2766549382211,1.4210854715202e-14,82.216243318105
24,CONTROL,21,T_R_ON_S,R,S,OPTIMAL,2978.97121601608,41.4586913236778,82917.3826473556,85896.3538633717,737.528298284374,86633.8821616561,161.470692523798,161.470692523798,1.70530256582424e-13,1104.12250647829,90.009000931072,90.009000931072,1.4210854715202e-14,1032.50621677112,78.007800749096,78.007800749096,0,760.126249448565,39.2766549382211,39.2766549382211,1.4210854715202e-14,82.216243318105
24,CONTROL,21,T_S_ON_R,S,R,OPTIMAL,3188.49557749437,61.0970187927884,122194.037585577,125382.533163071,737.528298284375,126120.061461355,154.924583367428,154.924583367428,0,1170.87564029902,83.4628917882194,83.4628917882194,0,1083.31025301607,91.1000190483188,91.1000190483184,3.5527136788005e-13,842.591701358418,39.2766549382211,39.2766549382211,1.4210854715202e-14,91.7179828208614
