path,bytes,sha256,logical_rows,role
terminalLoh_wdro/output/stage89k_terminalLoh_dual_channel_candidate/run-002/smoke_cases/dro/state-025/case_arrays.npz,181608,be454f9faf1caa21aea472c4d9f6d3561913f24b6b4b65e40b460afde4df29bd,15000,Stage89K smoke/formal case output or completion checkpoint
terminalLoh_wdro/output/stage89k_terminalLoh_dual_channel_candidate/run-002/smoke_cases/dro/state-025/CASE_COMPLETE.txt,57,a143f5f19317dbc03c094b8e06a67407deca3ba0c467d61d595c2ad0451a656f,1,Stage89K smoke/formal case output or completion checkpoint
terminalLoh_wdro/output/stage89k_terminalLoh_dual_channel_candidate/run-002/smoke_cases/dro/state-025/result.json,1954,d08f2862fd93fa121a7d6d92e6e6a8930aa3278a2248b3e6db1a017d640100ec,1,Stage89K smoke/formal case output or completion checkpoint
terminalLoh_wdro/output/stage89k_terminalLoh_dual_channel_candidate/run-002/smoke_cases/dro/state-032/case_arrays.npz,276673,4c6d18cf320e8e4e6bbb381cb87e492c3e8280faeaa3837c6c3ce5f2f918b076,15000,Stage89K smoke/formal case output or completion checkpoint
terminalLoh_wdro/output/stage89k_terminalLoh_dual_channel_candidate/run-002/smoke_cases/dro/state-032/CASE_COMPLETE.txt,57,0f40f3917d36e2bfbecd72bf2d05b2743a4f4e9882b52e5fa5534aa57098cdb7,1,Stage89K smoke/formal case output or completion checkpoint
terminalLoh_wdro/output/stage89k_terminalLoh_dual_channel_candidate/run-002/smoke_cases/dro/state-032/result.json,1954,f49e4bec2f26bb8f932fcb04ae0f5e32485bdfafcb07cbd1cc76548465a79e0b,1,Stage89K smoke/formal case output or completion checkpoint
terminalLoh_wdro/output/stage89k_terminalLoh_dual_channel_candidate/run-002/smoke_cases/saa/state-004/case_arrays.npz,3862,44bdf8f4231bc798738b01b7be3090cca1d155c8ebcbdc7ca87b2ebf494bb834,7004,Stage89K smoke/formal case output or completion checkpoint
terminalLoh_wdro/output/stage89k_terminalLoh_dual_channel_candidate/run-002/smoke_cases/saa/state-004/CASE_COMPLETE.txt,56,981abc06b9b4b96c400e6efeec42043d2eee0e541b09459a5ec5d7c884ca3f7b,1,Stage89K smoke/formal case output or completion checkpoint
terminalLoh_wdro/output/stage89k_terminalLoh_dual_channel_candidate/run-002/smoke_cases/saa/state-004/result.json,1629,5b26cb9f68a3fa27088b7d681d5cd3d5226863729a4f2a8c56a4a6c949996f52,1,Stage89K smoke/formal case output or completion checkpoint
terminalLoh_wdro/output/stage89k_terminalLoh_dual_channel_candidate/run-002/smoke_cases/saa/state-025/case_arrays.npz,159092,612ab9897b2968ab3f42d99b9d0cefe29237aa424eff02630fc14d3cdfcb4391,15000,Stage89K smoke/formal case output or completion checkpoint
terminalLoh_wdro/output/stage89k_terminalLoh_dual_channel_candidate/run-002/smoke_cases/saa/state-025/CASE_COMPLETE.txt,57,4de26de3d7682f5f218abf0aaa11d7997caad473b07fd22c0e9dfecbdfd22542,1,Stage89K smoke/formal case output or completion checkpoint
terminalLoh_wdro/output/stage89k_terminalLoh_dual_channel_candidate/run-002/smoke_cases/saa/state-025/result.json,1900,82002a09d07f0921e15ec90dab6c3440ce1d839e956a3bdd01c61427c7887cdb,1,Stage89K smoke/formal case output or completion checkpoint
terminalLoh_wdro/output/stage89k_terminalLoh_dual_channel_candidate/run-002/smoke_cases/saa/state-032/case_arrays.npz,242839,4f22d3b176583be96b1324e9696ae4a74882301fd2f2784cecf08424d8154db3,15000,Stage89K smoke/formal case output or completion checkpoint
terminalLoh_wdro/output/stage89k_terminalLoh_dual_channel_candidate/run-002/smoke_cases/saa/state-032/CASE_COMPLETE.txt,57,f4fc327ef685d6c0cab033355693e2a495a279cbe66d802f30f439ac5057b505,1,Stage89K smoke/formal case output or completion checkpoint
terminalLoh_wdro/output/stage89k_terminalLoh_dual_channel_candidate/run-002/smoke_cases/saa/state-032/result.json,1894,384eb92ca17e0e6585cd186e531b47c96a559ae78808179103642ece5cf014a3,1,Stage89K smoke/formal case output or completion checkpoint
