state_id,intensity,loc,main_msp_terminal_k,site,arrival_count,arrival_frequency_full_oos,arrival_frequency_given_terminal_hit,T_saa_kg,T_dro_kg,DeltaT_dro_minus_saa_kg,mean_I_saa_kg,mean_I_dro_kg,DeltaI_dro_minus_saa_kg,increment_class,increment_realization_ratio,saa_mean_attainment,dro_mean_attainment,attainment_delta_dro_minus_saa,weighted_DeltaT_per_full_oos_path_kg,weighted_DeltaI_per_full_oos_path_kg,weighted_DeltaT_per_terminal_hit_path_kg,weighted_DeltaI_per_terminal_hit_path_kg,unrealized_increment_DeltaT_minus_DeltaI_kg,weighted_unrealized_increment_per_terminal_hit_path_kg
15,4,1,175,3,34,0.0034,0.00561704939699323,42.5497095164062,51.2780073639153,8.7282978475091,31.3428749770889,37.7429939433801,6.40011896629118,positive_delta_target,0.733260834827911,0.732098388466353,0.730119991235898,-0.00197839723045501,0.029676212681531,0.02176040448539,0.0490272801611283,0.0359497843802908,2.32817888121792,0.0130774957808375
15,4,1,175,4,34,0.0034,0.00561704939699323,150,150,0,122.217419701407,119.534864897925,-2.68255480348188,zero_delta_target,,0.814782798009381,0.796899099319502,-0.0178836986898789,0,-0.00912068633183838,0,-0.0150680428412992,2.68255480348188,0.0150680428412992
16,4,2,183,1,78,0.0078,0.0128861721460433,242.493794834029,245.768350802666,3.2745559686374,230.500004126995,232.162626063248,1.66262193625269,positive_delta_target,0.507739660636962,0.929171431866992,0.927574595003877,-0.00159683686311529,0.0255415365553717,0.012968451102771,0.0421964919137151,0.02142483248434,1.61193403238471,0.0207716594293751
16,4,2,183,2,78,0.0078,0.0128861721460433,136.665030139378,136.921371377604,0.256341238226582,114.171241094691,110.987693728223,-3.18354736646882,positive_delta_target,-12.4191776106459,0.82408232243487,0.805859037573671,-0.0182232848611991,0.00199946165816734,-0.0248316694584568,0.00330325732391763,-0.0410237393993999,3.4398886046954,0.0443269967233175
16,4,2,183,3,78,0.0078,0.0128861721460433,42.8074625644382,52.3694238524147,9.56196128797653,32.5254774686041,39.6906895789907,7.16521211038665,positive_delta_target,0.749345442278289,0.742129278543884,0.742488604618126,0.000359326074241717,0.0745832980462169,0.0558886544610159,0.123217079210667,0.0923321567173565,2.39674917758988,0.0308849224933108
16,4,2,183,4,78,0.0078,0.0128861721460433,150,150,0,125.548242883027,122.850708534195,-2.69753434883242,zero_delta_target,,0.836988285886846,0.819004723561297,-0.0179835623255492,0,-0.0210407679208929,0,-0.0347608919889193,2.69753434883242,0.0347608919889193
17,4,3,191,1,78,0.0078,0.0128861721460433,241.38777514115,242.495486475516,1.10771133436572,229.888097109556,229.742930039532,-0.145167070023888,positive_delta_target,-0.131051353832189,0.936260706474096,0.93615552041978,-0.000105186054316198,0.0086401484080526,-0.00113230314618633,0.0142741589427599,-0.00187064785426454,1.25287840438961,0.0161448067970245
17,4,3,191,2,78,0.0078,0.0128861721460433,138.028802880288,141.285253689067,3.25645080877953,108.290925289654,107.264950711643,-1.02597457801025,positive_delta_target,-0.315059135929269,0.779771592884197,0.759156188983039,-0.020615403901158,0.0254003163084804,-0.00800260170847994,0.0419631857070549,-0.0132208850297042,4.28242538678978,0.0551840707367591
17,4,3,191,3,78,0.0078,0.0128861721460433,32.7305457818509,44.7316160596879,12.001070277837,30.5403841250704,37.3357176852204,6.79533356014999,positive_delta_target,0.56622729496879,0.877175345973072,0.804686307372376,-0.0724890386006958,0.0936083481671286,0.0530036017691699,0.154647857536971,0.087565838045878,5.205736717687,0.067082019491093
17,4,3,191,4,78,0.0078,0.0128861721460433,150,150,0,121.499523027897,119.679847613134,-1.81967541476263,zero_delta_target,,0.809996820185978,0.797865650754228,-0.0121311694317502,0,-0.0141934682351485,0,-0.0234486506445539,1.81967541476263,0.0234486506445539
18,4,4,199,1,55,0.0055,0.00908640343631257,243.569811526607,252.702273520957,9.13246199434968,223.651086147921,225.469751195219,1.81866504729854,positive_delta_target,0.199142908935592,0.9099469603905,0.888202353455236,-0.0217446069352639,0.0502285409689232,0.010002657760142,0.0829812340474529,0.016525124335275,7.31379694705115,0.0664561097121779
