validation_id,source_step,dataset_scope,dataset_label,seed_id,distribution_id,distribution_label,weighting_interpretation,decision_id,decision_label,eta,T1_kg,T2_kg,T3_kg,T4_kg,TerminalLOH_total_kg,T1_capacity_binding,T2_capacity_binding,T3_capacity_binding,T4_capacity_binding,capacity_binding_count,sample_count,c_H2_yuan_per_kg,production_cost_yuan,M_H2_yuan_per_kg,mean_shortage_kg,shortage_q95_kg,shortage_q99_kg,shortage_q995_kg,shortage_CVaR95_kg,shortage_CVaR99_kg,shortage_CVaR995_kg,maximum_shortage_kg,mean_EENS_kWh,EENS_q95_kWh,EENS_q99_kWh,EENS_q995_kWh,EENS_CVaR95_kWh,EENS_CVaR99_kWh,EENS_CVaR995_kWh,maximum_EENS_kWh,mean_unserved_cost_yuan,mean_economic_total_yuan,mean_electricity_service_rate,zero_shortage_service_share,mean_secondary_service_distance,primary_runtime_sec,secondary_runtime_sec,maximum_mechanical_residual,solver_status,validation_pass,TerminalLOH_total_kg_change_vs_SAA,production_cost_yuan_change_vs_SAA,mean_shortage_kg_change_vs_SAA,mean_EENS_kWh_change_vs_SAA,mean_economic_total_yuan_change_vs_SAA,mean_electricity_service_rate_change_vs_SAA,shortage_q95_kg_change_vs_SAA,shortage_q99_kg_change_vs_SAA,shortage_q995_kg_change_vs_SAA,shortage_CVaR95_kg_change_vs_SAA,shortage_CVaR99_kg_change_vs_SAA,shortage_CVaR995_kg_change_vs_SAA,maximum_shortage_kg_change_vs_SAA
8,C3,markov-perturbation,seed001-combined-strong,1,7,combined-strong,SEPARATE_DISTRIBUTION_AND_SEED_PROBABILITY_1_OVER_15000,1,SAA,0,222.840465864768,119.193737555574,36.003600360036,133.376974061042,511.41477784142,0,0,0,0,0,15000,32.5213675213675,16631.9079460393,1283.205,28.5384174781114,171.835365354717,279.300657338461,307.121621253034,235.567200327422,323.985438881034,354.471102364073,465.592013746829,523.152,3150,5120,5630,4318.30013280212,5939.13907284768,6497.98701298701,8535,36620.64,53252.5479460421,0.936442190791567,0.660133333333333,1442.94823973806,8.3624648,8.5099965,7.23967303577813e-13,OPTIMAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,C3,markov-perturbation,seed001-combined-strong,1,7,combined-strong,SEPARATE_DISTRIBUTION_AND_SEED_PROBABILITY_1_OVER_15000,2,ETA_0.0003,0.0003,223.658693606249,121.102597522249,36.5493148952035,135.832334729837,517.142940753538,0,0,0,0,0,15000,32.5213675213675,16818.1956373266,1283.205,28.1213150399986,170.744347161989,279.300657338461,307.121621253034,234.67857611354,323.416422297334,354.509105158006,465.592013746829,515.505886655733,3130,5120,5630,4302.01031802536,5928.70814534358,6498.68366120399,8535,36085.4120659016,52903.6077032255,0.937182308268348,0.660666666666667,1449.62687563124,8.2241736,10.3262654,6.57622971389027e-13,OPTIMAL,1,5.72816291211802,186.2876912873,-0.417102438112799,-7.64611334426706,-348.940242816599,0.000740117476781044,-1.091018192728,0,0,-0.888624213881997,-0.569016583699977,0.0380027939330034,0
8,C3,markov-perturbation,seed001-combined-strong,1,7,combined-strong,SEPARATE_DISTRIBUTION_AND_SEED_PROBABILITY_1_OVER_15000,3,ETA_0.001,0.001,223.659164599841,121.377845308717,36.5502981876255,137.467568714779,519.054876810962,0,0,0,0,0,15000,32.5213675213675,16880.3744125275,1283.205,27.9860180474502,170.744347161989,279.028626359274,307.121621253034,234.559411948502,323.296695175036,354.408004331532,465.592013746829,513.025689836834,3130,5115.01326410503,5630,4299.82586013397,5926.51336760117,6496.83033140348,8535,35911.7982885785,52792.1727011073,0.937421442443537,0.6618,1451.72765921955,6.9106583,9.7678885,5.82240666958112e-13,OPTIMAL,1,7.64009896954201,248.4664664882,-0.552399430661197,-10.1263101631661,-460.375244934796,0.000979251651969992,-1.091018192728,-0.272030979186979,0,-1.00778837892,-0.688743705997979,-0.0630980325409496,0
8,C3,markov-perturbation,seed001-combined-strong,1,7,combined-strong,SEPARATE_DISTRIBUTION_AND_SEED_PROBABILITY_1_OVER_15000,4,ETA_0.003,0.003,225.290752999455,121.925712142017,41.4625527230357,137.464508019752,526.14352588426,0,0,0,0,0,15000,32.5213675213675,17110.9069742702,1283.205,27.5085771062937,167.748473795602,277.664130049369,306.848866704852,233.128538856178,322.015930020931,352.774444871186,465.592013746829,504.273481224025,3075.08114738408,5090,5625,4273.59581004202,5903.03502117869,6466.88473615614,8535,35299.1436856816,52410.0506599484,0.938281171958396,0.6626,1456.86905345555,7.1692681,9.3025029,4.541094805112e-13,OPTIMAL,1,14.72874804284,478.999028230901,-1.0298403718177,-18.8785187759751,-842.497286093698,0.00183898116682901,-4.086891559115,-1.63652728909199,-0.272754548181979,-2.43866147124399,-1.96950886010296,-1.69665749288697,0
8,C3,markov-perturbation,seed001-combined-strong,1,7,combined-strong,SEPARATE_DISTRIBUTION_AND_SEED_PROBABILITY_1_OVER_15000,5,ETA_0.01,0.01,226.65914750245,121.966076719698,44.4140410940083,139.650354720371,532.689620036527,0,0,0,0,0,15000,32.5213675213675,17323.7949080255,1283.205,27.0872228139655,166.380274391075,276.572993893508,306.030485097173,232.062624947884,321.216013901747,351.830579902585,465.592013746829,496.549425014213,3050,5069.99783755884,5609.99783755884,4254.05600923214,5888.37135883987,6449.58227548424,8535,34758.4597509949,52082.2546590195,0.939031690361798,0.663733333333333,1462.23150063122,8.7552713,9.9461182,2.55795384873636e-13,OPTIMAL,1,21.274842195107,691.886961986198,-1.4511946641459,-26.602574985787,-1170.2932870226,0.00258949957023102,-5.45509096364199,-2.72766344495301,-1.09113615586097,-3.50457537953801,-2.76942497928701,-2.64052246148799,0
8,C3,markov-perturbation,seed001-combined-strong,1,7,combined-strong,SEPARATE_DISTRIBUTION_AND_SEED_PROBABILITY_1_OVER_15000,6,ETA_0.03,0.03,231.29762160439,121.918688071569,50.0952850712816,139.650041539934,542.961636287175,0,0,0,0,0,15000,32.5213675213675,17657.8549236983,1283.205,26.5122310227373,164.470992553801,274.120915888827,306.033198026132,230.614460350725,319.969652968532,350.333262541474,465.592013746829,486.008962993311,3015,5025.04756961603,5610.04756961603,4227.50897991931,5865.52369339265,6422.13420227903,8535,34020.6274095318,51678.4823332278,0.940048651151192,0.669666666666667,1470.4170806992,8.5755055,8.9575598,3.69482222595252e-13,OPTIMAL,1,31.546858445755,1025.946977659,-2.0261864553741,-37.143037006689,-1574.06561281429,0.00360646035962497,-7.36437280091599,-5.17974144963398,-1.08842322690197,-4.95273997669699,-4.015785912502,-4.13783982259895,0
9,C3,markov-perturbation,seed002-combined-strong,2,7,combined-strong,SEPARATE_DISTRIBUTION_AND_SEED_PROBABILITY_1_OVER_15000,1,SAA,0,222.840465864768,119.193737555574,36.003600360036,133.376974061042,511.41477784142,0,0,0,0,0,15000,32.5213675213675,16631.9079460393,1283.205,27.0989826255352,163.652728909255,268.935984507542,299.484493903936,228.728477496097,312.220866878982,341.625071598069,431.224940675886,496.765,3000.00000000001,4930,5490.00000000001,4192.93608521971,5723.47682119205,6262.5,7905,34773.55,51405.4579460417,0.93984324623155,0.666933333333333,1476.91167566292,8.3632153,11.3786506,6.82121026329696e-13,OPTIMAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,C3,markov-perturbation,seed002-combined-strong,2,7,combined-strong,SEPARATE_DISTRIBUTION_AND_SEED_PROBABILITY_1_OVER_15000,2,ETA_0.0003,0.0003,223.658693606249,121.102597522249,36.5493148952035,135.832334729837,517.142940753538,0,0,0,0,0,15000,32.5213675213675,16818.1956373266,1283.205,26.6832815804558,162.561710716526,268.935779068738,298.66623025939,227.775375838568,311.814409384439,341.223080473372,431.224940675886,489.144576292125,2980,4929.99623399858,5475,4175.4643021847,5716.02584563084,6255.13089969761,7905,34240.120340449,51058.3159777732,0.940579811350797,0.667466666666667,1483.46379363209,7.8500107,9.2214425,2.98427949019242e-13,OPTIMAL,1,5.72816291211802,186.2876912873,-0.415701045079398,-7.62042370787498,-347.141968268501,0.000736565119247024,-1.091018192729,-0.000205438804016467,-0.81826364454605,-0.953101657529004,-0.406457494543019,-0.401991124696963,0
9,C3,markov-perturbation,seed002-combined-strong,2,7,combined-strong,SEPARATE_DISTRIBUTION_AND_SEED_PROBABILITY_1_OVER_15000,3,ETA_0.001,0.001,223.659164599841,121.377845308717,36.5502981876255,137.467568714779,519.054876810962,0,0,0,0,0,15000,32.5213675213675,16880.3744125275,1283.205,26.5503022707625,162.285696069432,268.11844443199,298.66623025939,227.475709316294,311.723795717724,341.143801388691,431.224940675886,486.706866076483,2974.9402374968,4915.01326410503,5475,4169.97096533164,5714.36476119945,6253.67759515678,7905,34069.4806253539,50949.8550378825,0.940813394770855,0.668,1485.48388716777,7.3776323,8.9369213,3.12638803734444e-13,OPTIMAL,1,7.64009896954201,248.4664664882,-0.548680354772699,-10.058133923517,-455.602908159199,0.000970148539304994,-1.367032839823,-0.817540075552017,-0.81826364454605,-1.25276817980301,-0.49707116125802,-0.48127020937801,0
9,C3,markov-perturbation,seed002-combined-strong,2,7,combined-strong,SEPARATE_DISTRIBUTION_AND_SEED_PROBABILITY_1_OVER_15000,4,ETA_0.003,0.003,225.290752999455,121.925712142017,41.4625527230357,137.464508019752,526.14352588426,0,0,0,0,0,15000,32.5213675213675,17110.9069742702,1283.205,26.0566297019898,160.375812931712,267.844966314813,298.393475711207,225.862471195633,310.448335697371,340.110168956532,431.224940675886,477.657107382028,2939.92921475767,4910,5470,4140.39789072274,5690.98366583636,6234.72956222667,7905,33435.9975167419,50546.9044910089,0.941704032361887,0.669066666666667,1490.90495394409,7.2410547,8.4618809,3.12638803734444e-13,OPTIMAL,1,14.72874804284,478.999028230901,-1.0423529235454,-19.107892617972,-858.553455032801,0.00186078613033702,-3.27691597754298,-1.091018192729,-1.09101819272905,-2.86600630046402,-1.77253118161099,-1.51490264153699,0
9,C3,markov-perturbation,seed002-combined-strong,2,7,combined-strong,SEPARATE_DISTRIBUTION_AND_SEED_PROBABILITY_1_OVER_15000,5,ETA_0.01,0.01,226.65914750245,121.966076719698,44.4140410940083,139.650354720371,532.689620036527,0,0,0,0,0,15000,32.5213675213675,17323.7949080255,1283.205,25.6274704267834,157.652167463485,267.844966314813,298.120721163025,224.484351205793,310.127297087718,339.562018674939,431.224940675886,469.789974128583,2890.00070785688,4910,5465,4115.13488412899,5685.0985465635,6224.68114533964,7905,32885.2981890008,50209.0930970257,0.942466018390336,0.670533333333333,1496.49457440667,8.7002263,10.2389851,2.55795384873636e-13,OPTIMAL,1,21.274842195107,691.886961986198,-1.4715121987518,-26.975025871417,-1196.364849016,0.00262277215878592,-6.00056144576999,-1.091018192729,-1.36377274091103,-4.24412629030402,-2.09356979126403,-2.06305292312999,0
9,C3,markov-perturbation,seed002-combined-strong,2,7,combined-strong,SEPARATE_DISTRIBUTION_AND_SEED_PROBABILITY_1_OVER_15000,6,ETA_0.03,0.03,231.29762160439,121.918688071569,50.0952850712816,139.650041539934,542.961636287175,0,0,0,0,0,15000,32.5213675213675,17657.8549236983,1283.205,25.0201253774343,153.560810626517,266.208439025721,298.120721163025,222.658048708439,309.077984785136,338.572235202896,431.224940675886,458.656428356439,2815,4880,5465,4081.65601989875,5665.86307808873,6206.5369296219,7905,32105.9499849507,49763.8049086468,0.943540528912959,0.675,1505.25088817927,9.1061574,9.4055179,3.41060513164848e-13,OPTIMAL,1,31.546858445755,1025.946977659,-2.0788572481009,-38.108571643561,-1641.6530373949,0.00369728268140901,-10.091918282738,-2.72754548182098,-1.36377274091103,-6.07042878765802,-3.14288209384603,-3.05283639517296,0
10,C3,markov-perturbation,seed003-combined-strong,3,7,combined-strong,SEPARATE_DISTRIBUTION_AND_SEED_PROBABILITY_1_OVER_15000,1,SAA,0,222.840465864768,119.193737555574,36.003600360036,133.376974061042,511.41477784142,0,0,0,0,0,15000,32.5213675213675,16631.9079460393,1283.205,27.3408795424996,165.016501650165,272.481793633909,303.848566674849,230.772472798537,319.628591396166,350.966914873306,451.954286337725,501.199333333333,3025,4995,5570,4230.40558510638,5859.27152317881,6433.75,8285,35083.9533333333,51715.8612793751,0.940168747035437,0.667666666666667,1471.7446931474,8.2074337,9.54971,6.82121026329696e-13,OPTIMAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,C3,markov-perturbation,seed003-combined-strong,3,7,combined-strong,SEPARATE_DISTRIBUTION_AND_SEED_PROBABILITY_1_OVER_15000,2,ETA_0.0003,0.0003,223.658693606249,121.102597522249,36.5493148952035,135.832334729837,517.142940753538,0,0,0,0,0,15000,32.5213675213675,16818.1956373266,1283.205,26.913249048081,163.652728909255,272.481793633909,303.848566674849,229.831899880832,319.158934078664,350.511128913641,451.954286337725,493.360224924896,3000,4995,5570,4213.16347266547,5850.66200006303,6425.39475968042,8285,34535.2157447431,51353.4113820672,0.940927564138405,0.668,1478.9523439857,7.7850572,9.323305,3.12638803734444e-13,OPTIMAL,1,5.72816291211802,186.2876912873,-0.427630494418601,-7.83910840843703,-362.449897307903,0.00075881710296799,-1.36377274091001,0,0,-0.940572917704998,-0.469657317501969,-0.455785959664979,0
10,C3,markov-perturbation,seed003-combined-strong,3,7,combined-strong,SEPARATE_DISTRIBUTION_AND_SEED_PROBABILITY_1_OVER_15000,3,ETA_0.001,0.001,223.659164599841,121.377845308717,36.5502981876255,137.467568714779,519.054876810962,0,0,0,0,0,15000,32.5213675213675,16880.3744125275,1283.205,26.7747820058762,163.376714262161,272.481793633909,303.848566674849,229.639556835786,319.07540734089,350.453181084843,451.954286337725,490.821916340721,2994.9402374968,4995,5570,4209.63753613521,5849.13082966953,6424.3324890568,8285,34357.5341438506,51237.9085563791,0.941171401816707,0.6692,1481.26489318502,7.5033347,8.8999969,1.88518711455658e-13,OPTIMAL,1,7.64009896954201,248.4664664882,-0.566097536623399,-10.377416992612,-477.952722996,0.00100265478127004,-1.63978738800401,0,0,-1.13291596275099,-0.553184055275949,-0.513733788463014,0
10,C3,markov-perturbation,seed003-combined-strong,3,7,combined-strong,SEPARATE_DISTRIBUTION_AND_SEED_PROBABILITY_1_OVER_15000,4,ETA_0.003,0.003,225.290752999455,121.925712142017,41.4625527230357,137.464508019752,526.14352588426,0,0,0,0,0,15000,32.5213675213675,17110.9069742702,1283.205,26.2856440118671,160.379674331069,272.205177686369,303.848566674849,228.104644120377,317.938952116121,349.218140126838,451.954286337725,481.855283203546,2940,4989.92921475767,5570,4181.50028369269,5828.29790071667,6401.69233573513,8285,33729.869824248,50840.7767985151,0.942054310276641,0.6696,1486.82894368008,7.366668,9.5188932,2.1316282072803e-13,OPTIMAL,1,14.72874804284,478.999028230901,-1.0552355306325,-19.344050129787,-875.084480860001,0.00188556324120404,-4.636827319096,-0.276615947539995,0,-2.66782867815999,-1.68963928004496,-1.74877474646797,0
10,C3,markov-perturbation,seed003-combined-strong,3,7,combined-strong,SEPARATE_DISTRIBUTION_AND_SEED_PROBABILITY_1_OVER_15000,5,ETA_0.01,0.01,226.65914750245,121.966076719698,44.4140410940083,139.650354720371,532.689620036527,0,0,0,0,0,15000,32.5213675213675,17323.7949080255,1283.205,25.8441241161414,157.969833657103,271.118020892998,303.030303030303,226.864775080813,317.219221589547,348.498919038014,451.954286337725,473.761561235051,2895.82400568519,4970,5555,4158.77162439392,5815.10416056878,6388.50793434535,8285,33163.3092864535,50487.1041944784,0.942840658928761,0.670466666666667,1493.06413849768,7.624926,11.7819916,1.98951966012828e-13,OPTIMAL,1,21.274842195107,691.886961986198,-1.4967554263582,-27.437772098282,-1228.7570848967,0.00267191189332405,-7.04666799306199,-1.36377274091097,-0.818263644545993,-3.90769771772401,-2.409369806619,-2.46799583529202,0
10,C3,markov-perturbation,seed003-combined-strong,3,7,combined-strong,SEPARATE_DISTRIBUTION_AND_SEED_PROBABILITY_1_OVER_15000,6,ETA_0.03,0.03,231.29762160439,121.918688071569,50.0952850712816,139.650041539934,542.961636287175,0,0,0,0,0,15000,32.5213675213675,17657.8549236983,1283.205,25.2430491062166,156.015601560156,269.481493603906,303.030303030303,224.919226204998,315.983073906791,347.137859533415,451.954286337725,462.742954690612,2860,4940,5555,4123.10679517692,5792.44371932234,6363.5576720368,8285,32392.0068283429,50049.8617520389,0.943904650821621,0.6766,1502.21056820425,7.210034,8.6420842,2.27373675443232e-13,OPTIMAL,1,31.546858445755,1025.946977659,-2.097830436283,-38.456378642721,-1665.9995273362,0.00373590378618405,-9.000900090009,-3.00030003000296,-0.818263644545993,-5.85324659353898,-3.64551748937498,-3.829055339891,0
11,A2,fixed-pressure,state19-27-path-135-replica,,,fixed-pressure,DESCRIPTIVE_NO_EMPIRICAL_PROBABILITY,1,SAA,0,222.840465864768,119.193737555574,36.003600360036,133.376974061042,511.41477784142,0,0,0,0,0,135,32.5213675213675,16631.9079460393,1283.205,278.338945005612,424.133322423151,432.043204320432,449.226740855904,431.419765353159,440.634972588168,449.226740855904,449.226740855904,5102.37037037037,7775,7920,8235,7908.57142857143,8077.5,8235,8235,357165.925925926,373797.833871965,0.522130062150127,0,2085.78863223799,0.0388285,0.0431783,2.27373675443232e-13,OPTIMAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11,A2,fixed-pressure,state19-27-path-135-replica,,,fixed-pressure,DESCRIPTIVE_NO_EMPIRICAL_PROBABILITY,2,ETA_0.0003,0.0003,223.658693606249,121.102597522249,36.5493148952035,135.832334729837,517.142940753538,0,0,0,0,0,135,32.5213675213675,16818.1956373266,1283.205,277.726746885238,424.133116984348,431.497489785265,449.226740855904,431.18588769523,440.362115320584,449.226740855904,449.226740855904,5091.14786052675,7774.99623399858,7909.99623399858,8235,7904.28410028511,8072.49811699929,8235,8235,356380.350236872,373198.545874199,0.523142161073555,0,2100.9485670928,0.0268692,0.0466523,1.56319401867222e-13,OPTIMAL,1,5.72816291211802,186.2876912873,-0.612198120373989,-11.2225098436202,-599.28799776599,0.00101209892342802,-0.000205438802993285,-0.545714535167008,0,-0.233877657928986,-0.272857267584016,0,0
11,A2,fixed-pressure,state19-27-path-135-replica,,,fixed-pressure,DESCRIPTIVE_NO_EMPIRICAL_PROBABILITY,3,ETA_0.001,0.001,223.659164599841,121.377845308717,36.5502981876255,137.467568714779,519.054876810962,0,0,0,0,0,135,32.5213675213675,16880.3744125275,1283.205,277.596959836155,424.132133691926,431.496506492843,449.226740855904,431.185466284192,440.361623674373,449.226740855904,449.226740855904,5088.76866923648,7774.97820877354,7909.97820877355,8235,7904.27637518866,8072.48910438677,8235,8235,356213.806846554,373094.181259081,0.523357661994586,0,2105.2329046018,0.0329928,0.0533618,1.84741111297626e-13,OPTIMAL,1,7.64009896954201,248.4664664882,-0.741985169456996,-13.6017011338909,-703.652612884005,0.00122759984445897,-0.00118873122499963,-0.546697827588957,0,-0.234299068967005,-0.273348913795019,0,0
11,A2,fixed-pressure,state19-27-path-135-replica,,,fixed-pressure,DESCRIPTIVE_NO_EMPIRICAL_PROBABILITY,4,ETA_0.003,0.003,225.290752999455,121.925712142017,41.4625527230357,137.464508019752,526.14352588426,0,0,0,0,0,135,32.5213675213675,17110.9069742702,1283.205,276.415390518675,419.219879156516,429.042904290429,449.226740855904,429.080214340445,439.134822573167,449.226740855904,449.226740855904,5067.10873129309,7684.92921475767,7865,8235,7865.68394918186,8050,8235,8235,354697.611190516,371808.518164786,0.525308856749882,0,2128.64075117032,0.0294457,0.0346834,2.55795384873636e-13,OPTIMAL,1,14.72874804284,478.999028230901,-1.92355448693701,-35.2616390772801,-1989.31570717902,0.00317879459975501,-4.913443266635,-3.00030003000296,0,-2.33955101271397,-1.500150015001,0,0
11,A2,fixed-pressure,state19-27-path-135-replica,,,fixed-pressure,DESCRIPTIVE_NO_EMPIRICAL_PROBABILITY,5,ETA_0.01,0.01,226.65914750245,121.966076719698,44.4140410940083,139.650354720371,532.689620036527,0,0,0,0,0,135,32.5213675213675,17323.7949080255,1283.205,275.594876660941,416.268390785543,429.042904290429,449.226740855904,427.815290752885,439.134822573167,449.226740855904,449.226740855904,5052.06748151003,7630.82400568519,7865,8235,7842.49600243651,8050,8235,8235,353644.723705702,370968.518613728,0.52666590439517,0,2147.65778106563,0.0283671,0.0342747,1.84741111297626e-13,OPTIMAL,1,21.274842195107,691.886961986198,-2.74406834467101,-50.3028888603403,-2829.31525823701,0.004535842245043,-7.86493163760804,-3.00030003000296,0,-3.60447460027399,-1.500150015001,0,0
11,A2,fixed-pressure,state19-27-path-135-replica,,,fixed-pressure,DESCRIPTIVE_NO_EMPIRICAL_PROBABILITY,6,ETA_0.03,0.03,231.29762160439,121.918688071569,50.0952850712816,139.650041539934,542.961636287175,0,0,0,0,0,135,32.5213675213675,17657.8549236983,1283.205,274.091516836373,413.223140495868,429.042904290429,449.226740855904,425.757042432282,439.134822573167,449.226740855904,449.226740855904,5024.50864088598,7575,7865,8235,7804.76522334737,8050,8235,8235,351715.604862019,369373.459785717,0.529149293963792,0,2181.11813903968,0.0279983,0.0350975,2.27373675443232e-13,OPTIMAL,1,31.546858445755,1025.946977659,-4.24742816923902,-77.8617294843907,-4424.37408624799,0.00701923181366493,-10.910181927283,-3.00030003000296,0,-5.662722920877,-1.500150015001,0,0
