path_id,direct_gap_cost_yuan,terminal_recourse_cost_yuan,direct_minus_recourse_yuan,direct_terminal_gap_kg,recourse_terminal_gap_kg,recourse_redistribution_kg,recourse_shipping_cost_yuan,direct_terminal_stage,recourse_terminal_stage
3929,76978.6136409196,76978.6136409196,0,0,0,0,0,6,6
3930,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
3931,50324.190045471,50324.190045471,0,0,0,0,0,4,4
3932,58185.2819513337,58185.2819513337,0,0,0,0,0,5,5
3933,29144.7348720669,29144.7348720669,0,0,0,0,0,0,0
3934,29144.7348720669,29144.7348720669,0,0,0,0,0,0,0
3935,58905.5590199452,58905.5590199452,0,0,0,0,0,0,0
3936,50532.375045471,50532.375045471,0,0,0,0,0,0,0
3937,50173.5732426305,50173.5732426305,0,0,0,0,0,0,0
3938,58732.7192540392,58732.7192540392,0,0,0,0,0,0,0
3939,49640.7437426305,49640.7437426305,0,0,0,0,0,4,4
3940,49640.7437426305,49640.7437426305,0,0,0,0,0,0,0
3941,58584.860250377,58584.860250377,0,0,0,0,0,5,5
3942,78606.7413646974,78606.7413646974,0,0,0,0,0,6,6
3943,59044.9999240466,59044.9999240466,0,0,0,0,0,4,4
3944,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
3945,29144.7348720669,29144.7348720669,0,0,0,0,0,0,0
3946,103584.280416677,103584.280416677,0,0,0,0,0,7,7
3947,78969.2188396265,78969.2188396265,0,0,0,0,0,0,0
3948,29144.7348720669,29144.7348720669,0,0,0,0,0,0,0
3949,78654.854615243,78654.854615243,0,0,0,0,0,6,6
3950,58167.8015546329,58167.8015546329,0,0,0,0,0,5,5
3951,29144.7348720669,29144.7348720669,0,0,0,0,0,0,0
3952,49920.2344926305,49920.2344926305,0,0,0,0,0,4,4
3953,50324.190045471,50324.190045471,0,0,0,0,0,0,0
3954,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
3955,76864.0286409196,76864.0286409196,0,0,0,0,0,6,6
3956,112940.423406319,112940.423406319,0,0,0,0,0,7,7
3957,29144.7348720669,29144.7348720669,0,0,0,0,0,0,0
3958,29144.7348720669,29144.7348720669,0,0,0,0,0,0,0
3959,59907.1014600372,59907.1014600372,0,0,0,0,0,0,0
3960,49640.7437426305,49640.7437426305,0,0,0,0,0,4,4
3961,99700.2079086352,99700.2079086352,0,0,0,0,0,7,7
3962,170727.841604518,122766.947953639,47960.893650879,106.612524066348,56.9899492341433,49.6225748322042,1661.68118132523,5,5
3963,59450.5107100372,59450.5107100372,0,0,0,0,0,0,0
3964,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
3965,76846.9917120905,76846.9917120905,0,0,0,0,0,5,5
3966,63224.9559136883,63224.9559136883,0,0,0,0,0,4,4
3967,29144.7348720669,29144.7348720669,0,0,0,0,0,0,0
3968,57840.2529600372,57840.2529600372,0,0,0,0,0,0,0
3969,50084.3423303749,50084.3423303749,0,0,0,0,0,0,0
3970,78168.8584895072,78168.8584895072,0,0,0,0,0,6,6
3971,59498.6751117303,59498.6751117303,0,0,0,0,0,0,0
3972,58735.6143186038,58735.6143186038,0,0,0,0,0,5,5
3973,77957.3653263924,77957.3653263924,0,0,0,0,0,6,6
3974,49867.3948376224,49867.3948376224,0,0,0,0,0,4,4
3975,29144.7348720669,29144.7348720669,0,0,0,0,0,0,0
3976,78146.4423954141,78146.4423954141,0,0,0,0,0,6,6
3977,58591.3936956644,58591.3936956644,0,0,0,0,0,0,0
3978,78978.4925936753,78978.4925936753,0,0,0,0,0,6,6
3979,78856.2586544688,78856.2586544688,0,0,0,0,0,6,6
3980,59333.3659600372,59333.3659600372,0,0,0,0,0,5,5
3981,65883.4598057777,50719.6374959842,15163.8223097936,15.6596017995988,0,15.6596017995988,495.779489805257,4,4
3982,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
3983,59808.1644226837,59808.1644226837,0,0,0,0,0,0,0
3984,50084.3423303749,50084.3423303749,0,0,0,0,0,4,4
3985,117417.068646784,105502.82635533,11914.2422914541,58.3720687227378,46.3151831403709,12.0568855823669,142.643290912757,4,4
3986,49920.2344926305,49920.2344926305,0,0,0,0,0,4,4
3987,78982.8749813751,78982.8749813751,0,0,0,0,0,0,0
3988,162536.107164075,134421.978552845,28114.1286112305,62.7782883720682,33.9085458926446,28.8697424794236,755.613868193096,7,7
3989,62233.7719600372,62233.7719600372,0,0,0,0,0,5,5
3990,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
3991,99909.3504245784,99909.3504245784,0,0,0,0,0,7,7
3992,79033.7319171841,79033.7319171841,0,0,0,0,0,6,6
3993,29144.7348720669,29144.7348720669,0,0,0,0,0,3,3
3994,57827.2451375755,57827.2451375755,0,0,0,0,0,5,5
3995,76864.0286409196,76864.0286409196,0,0,0,0,0,6,6
3996,78978.4925936753,78978.4925936753,0,0,0,0,0,6,6
3997,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
3998,58112.122460099,58112.122460099,0,0,0,0,0,5,5
3999,78969.2188396265,78969.2188396265,0,0,0,0,0,6,6
4000,49920.2344926305,49920.2344926305,0,0,0,0,0,4,4
4001,59044.9044110186,59044.9044110186,0,0,0,0,0,5,5
4002,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
4003,94775.6695029185,94775.6695029185,0,0,0,0,0,6,6
4004,78860.9576146974,78860.9576146974,0,0,0,0,0,6,6
4005,29144.7348720669,29144.7348720669,0,0,0,0,0,0,0
4006,127933.871713766,75432.7284823899,52501.1432313759,55.0393961908822,0,55.0393961908822,2538.25295950635,5,5
4007,77200.4371146974,77200.4371146974,0,0,0,0,0,6,6
4008,99889.6607679682,99889.6607679682,0,0,0,0,0,7,7
4009,29144.7348720669,29144.7348720669,0,0,0,0,0,0,0
4010,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
4011,99525.4976103475,99525.4976103475,0,0,0,0,0,7,7
4012,29144.7348720669,29144.7348720669,0,0,0,0,0,0,0
4013,49920.2344926305,49920.2344926305,0,0,0,0,0,4,4
4014,58660.2903278211,58660.2903278211,0,0,0,0,0,5,5
4015,29144.7348720669,29144.7348720669,0,0,0,0,0,0,0
4016,50314.1257747765,50314.1257747765,0,0,0,0,0,4,4
4017,77958.5676664798,77958.5676664798,0,0,0,0,0,6,6
4018,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
4019,29144.7348720669,29144.7348720669,0,0,0,0,0,3,3
4020,143554.819400679,102828.525906745,40726.2934939338,75.6351042667221,33.1973222218745,42.4377820448476,1711.48855091381,5,5
4021,102686.972559009,102686.972559009,0,0,0,0,0,7,7
4022,78643.6629829536,78643.6629829536,0,0,0,0,0,6,6
4023,49640.7437426305,49640.7437426305,0,0,0,0,0,4,4
4024,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
4025,49920.2344926305,49920.2344926305,0,0,0,0,0,4,4
4026,78879.4791912786,78879.4791912786,0,0,0,0,0,6,6
4027,59108.1227606371,59108.1227606371,0,0,0,0,0,5,5
4028,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
4029,78384.0521146974,78384.0521146974,0,0,0,0,0,0,0
4030,58659.6681084008,58659.6681084008,0,0,0,0,0,5,5
4031,57712.6601375755,57712.6601375755,0,0,0,0,0,5,5
4032,58693.8771875894,58693.8771875894,0,0,0,0,0,5,5
4033,99871.6606666121,99871.6606666121,0,0,0,0,0,7,7
4034,58584.860250377,58584.860250377,0,0,0,0,0,5,5
4035,57890.6248103026,57890.6248103026,0,0,0,0,0,0,0
4036,58802.6484137216,58802.6484137216,0,0,0,0,0,5,5
4037,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
4038,83277.2815895487,83277.2815895487,0,0,0,0,0,0,0
4039,29144.7348720669,29144.7348720669,0,0,0,0,0,0,0
4040,58838.6081003744,58838.6081003744,0,0,0,0,0,0,0
4041,76864.0286409196,76864.0286409196,0,0,0,0,0,6,6
4042,99460.4111806984,99460.4111806984,0,0,0,0,0,7,7
4043,57927.7260106371,57927.7260106371,0,0,0,0,0,5,5
4044,49920.2344926305,49920.2344926305,0,0,0,0,0,4,4
4045,49867.3948376224,49867.3948376224,0,0,0,0,0,4,4
4046,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
4047,77957.3653263924,77957.3653263924,0,0,0,0,0,6,6
4048,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
4049,78978.4925936753,78978.4925936753,0,0,0,0,0,6,6
4050,77998.3683642987,77998.3683642987,0,0,0,0,0,0,0
4051,76864.0286409196,76864.0286409196,0,0,0,0,0,6,6
4052,50314.1257747765,50314.1257747765,0,0,0,0,0,0,0
4053,69042.8555381709,69042.8555381709,0,0,0,0,0,5,5
4054,78099.0555095502,78099.0555095502,0,0,0,0,0,0,0
4055,49920.2344926305,49920.2344926305,0,0,0,0,0,0,0
4056,49920.2344926305,49920.2344926305,0,0,0,0,0,4,4
4057,103956.66062605,103956.66062605,0,0,0,0,0,7,7
4058,58792.2525409904,58792.2525409904,0,0,0,0,0,5,5
4059,78183.0225774347,78183.0225774347,0,0,0,0,0,6,6
4060,29144.7348720669,29144.7348720669,0,0,0,0,0,0,0
4061,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
4062,78518.5960245904,78518.5960245904,0,0,0,0,0,6,6
4063,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
4064,29144.7348720669,29144.7348720669,0,0,0,0,0,0,0
4065,29144.7348720669,29144.7348720669,0,0,0,0,0,0,0
4066,58167.8015546329,58167.8015546329,0,0,0,0,0,5,5
4067,78978.4925936753,78978.4925936753,0,0,0,0,0,6,6
4068,78743.960615243,78743.960615243,0,0,0,0,0,0,0
4069,105799.559190059,100349.446566615,5450.11262344396,5.70517576407136,0,5.70517576407136,255.06314062741,6,6
4070,49920.2344926305,49920.2344926305,0,0,0,0,0,0,0
4071,58318.6329021446,58318.6329021446,0,0,0,0,0,5,5
4072,29144.7348720669,29144.7348720669,0,0,0,0,0,3,3
4073,49920.2344926305,49920.2344926305,0,0,0,0,0,0,0
4074,58794.2992658577,58794.2992658577,0,0,0,0,0,5,5
4075,78982.8749813752,78982.8749813752,0,0,0,0,0,0,0
4076,79469.437615243,79469.437615243,0,0,0,0,0,6,6
4077,50173.5732426305,50173.5732426305,0,0,0,0,0,0,0
4078,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
4079,50324.190045471,50324.190045471,0,0,0,0,0,0,0
4080,29456.5736220669,29456.5736220669,0,0,0,0,0,0,0
4081,58584.860250377,58584.860250377,0,0,0,0,0,5,5
4082,99429.1090846592,99429.1090846592,0,0,0,0,0,7,7
4083,50208.8954598047,50208.8954598047,0,0,0,0,0,0,0
4084,58302.7181071901,58302.7181071901,0,0,0,0,0,5,5
4085,130797.675169715,108486.020524938,22311.6546447764,52.0546532083234,29.1111398593928,22.9435133489306,631.858704154215,6,6
4086,49920.2344926305,49920.2344926305,0,0,0,0,0,4,4
4087,58803.8472434583,58803.8472434583,0,0,0,0,0,0,0
4088,58344.5690191987,58344.5690191987,0,0,0,0,0,5,5
4089,78134.7536478617,78134.7536478617,0,0,0,0,0,6,6
4090,59101.5519438321,59101.5519438321,0,0,0,0,0,0,0
4091,57306.2339600373,57306.2339600373,0,0,0,0,0,5,5
4092,29144.7348720669,29144.7348720669,0,0,0,0,0,0,0
4093,50324.190045471,50324.190045471,0,0,0,0,0,0,0
4094,58759.3882298037,58759.3882298037,0,0,0,0,0,5,5
4095,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
4096,29144.7348720669,29144.7348720669,0,0,0,0,0,3,3
4097,29144.7348720669,29144.7348720669,0,0,0,0,0,0,0
4098,50324.190045471,50324.190045471,0,0,0,0,0,0,0
4099,29144.7348720669,29144.7348720669,0,0,0,0,0,0,0
4100,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
4101,50128.4194926305,50128.4194926305,0,0,0,0,0,4,4
4102,49867.3948376224,49867.3948376224,0,0,0,0,0,4,4
4103,64115.3175381709,64115.3175381709,0,0,0,0,0,5,5
4104,58716.2942017225,58716.2942017225,0,0,0,0,0,5,5
4105,49920.2344926305,49920.2344926305,0,0,0,0,0,4,4
4106,78502.8760200397,78502.8760200397,0,0,0,0,0,6,6
4107,103943.135362114,103943.135362114,0,0,0,0,0,7,7
4108,49920.2344926305,49920.2344926305,0,0,0,0,0,0,0
4109,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
4110,58584.860250377,58584.860250377,0,0,0,0,0,5,5
4111,61754.3745283615,58878.9699262583,2875.40460210323,2.96007526250375,0,2.96007526250375,84.6706604005163,5,5
4112,86759.2332683008,59682.1579147565,27077.0753535443,27.8850780887645,0,27.8850780887645,808.002735220237,5,5
4113,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
4114,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
4115,78964.9956937394,78964.9956937394,0,0,0,0,0,6,6
4116,49920.2344926305,49920.2344926305,0,0,0,0,0,4,4
4117,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
4118,83979.6088646974,83979.6088646974,0,0,0,0,0,6,6
4119,58838.6081003744,58838.6081003744,0,0,0,0,0,5,5
4120,49920.2344926305,49920.2344926305,0,0,0,0,0,4,4
4121,49855.0209441956,49855.0209441956,0,0,0,0,0,4,4
4122,58314.2225113645,58314.2225113645,0,0,0,0,0,5,5
4123,57306.2339600373,57306.2339600373,0,0,0,0,0,5,5
4124,29456.5736220669,29456.5736220669,0,0,0,0,0,0,0
4125,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
4126,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
4127,50324.190045471,50324.190045471,0,0,0,0,0,0,0
4128,49855.0209441956,49855.0209441956,0,0,0,0,0,0,0
4129,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
4130,58185.2819513337,58185.2819513337,0,0,0,0,0,5,5
4131,50084.3423303749,50084.3423303749,0,0,0,0,0,0,0
4132,58735.6143186038,58735.6143186038,0,0,0,0,0,5,5
4133,59171.5273617303,59171.5273617303,0,0,0,0,0,0,0
4134,49920.2344926305,49920.2344926305,0,0,0,0,0,4,4
4135,58698.3261763639,58698.3261763639,0,0,0,0,0,5,5
4136,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
4137,29144.7348720669,29144.7348720669,0,0,0,0,0,0,0
4138,29144.7348720669,29144.7348720669,0,0,0,0,0,0,0
4139,49920.2344926305,49920.2344926305,0,0,0,0,0,0,0
4140,58763.8905865299,58763.8905865299,0,0,0,0,0,5,5
4141,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
4142,78344.8210223004,78344.8210223004,0,0,0,0,0,6,6
4143,49640.7437426305,49640.7437426305,0,0,0,0,0,4,4
4144,58172.1577245448,58172.1577245448,0,0,0,0,0,5,5
4145,58803.8472434583,58803.8472434583,0,0,0,0,0,5,5
4146,49640.7437426305,49640.7437426305,0,0,0,0,0,4,4
4147,29144.7348720669,29144.7348720669,0,0,0,0,0,0,0
4148,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
4149,77957.3653263924,77957.3653263924,0,0,0,0,0,6,6
4150,49802.3797240203,49802.3797240203,0,0,0,0,0,4,4
4151,99101.556235261,99101.556235261,0,0,0,0,0,7,7
4152,99697.1835391757,82451.2666745112,17245.9168646645,31.8249770292644,14.3725833886367,17.4523936406277,206.476775963175,5,5
4153,29144.7348720669,29144.7348720669,0,0,0,0,0,0,0
4154,50324.190045471,50324.190045471,0,0,0,0,0,0,0
4155,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
4156,50223.8580061789,50223.8580061789,0,0,0,0,0,4,4
4157,83272.3399845142,83272.3399845142,0,0,0,0,0,6,6
4158,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
4159,58802.6484137216,58802.6484137216,0,0,0,0,0,0,0
4160,29144.7348720669,29144.7348720669,0,0,0,0,0,0,0
4161,29144.7348720669,29144.7348720669,0,0,0,0,0,0,0
4162,58130.0639672297,58130.0639672297,0,0,0,0,0,5,5
4163,99899.0132552481,99899.0132552481,0,0,0,0,0,7,7
4164,58112.122460099,58112.122460099,0,0,0,0,0,5,5
4165,58130.0639672297,58130.0639672297,0,0,0,0,0,5,5
4166,58696.6861354771,58696.6861354771,0,0,0,0,0,5,5
4167,70604.4243528641,67790.3082956264,2814.11605723762,2.89318671890727,0,2.89318671890727,79.0706616696399,5,5
4168,29144.7348720669,29144.7348720669,0,0,0,0,0,0,0
4169,49920.2344926305,49920.2344926305,0,0,0,0,0,4,4
4170,57586.4754600372,57586.4754600372,0,0,0,0,0,5,5
4171,58167.8015546329,58167.8015546329,0,0,0,0,0,5,5
4172,58590.924899857,58590.924899857,0,0,0,0,0,0,0
4173,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
4174,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
4175,78081.8086985553,60689.5824442081,17392.2262543472,18.174707238518,0,18.174707238518,782.480984170882,5,5
4176,78344.8210223004,78344.8210223004,0,0,0,0,0,0,0
4177,77993.4203287475,77993.4203287475,0,0,0,0,0,6,6
4178,107092.385153901,107092.385153901,0,0,0,0,0,6,6
4179,58698.3261763639,58698.3261763639,0,0,0,0,0,5,5
4180,67935.778590622,67935.778590622,0,0,0,0,0,5,5
4181,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
4182,59812.3786935472,59812.3786935472,0,0,0,0,0,0,0
4183,49920.2344926305,49920.2344926305,0,0,0,0,0,4,4
4184,78335.8093534307,78335.8093534307,0,0,0,0,0,6,6
4185,78694.3524697994,78694.3524697994,0,0,0,0,0,6,6
4186,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
4187,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
4188,64115.3175381709,64115.3175381709,0,0,0,0,0,5,5
4189,50232.5119926305,50232.5119926305,0,0,0,0,0,4,4
4190,79048.061605943,79048.061605943,0,0,0,0,0,6,6
4191,139513.382449984,116714.708914364,22798.6735356202,58.7071770726487,34.8818706519277,23.825306420721,1026.63288510088,5,5
4192,59081.5255627033,59081.5255627033,0,0,0,0,0,5,5
4193,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
4194,58693.8771875894,58693.8771875894,0,0,0,0,0,5,5
4195,58719.1815502228,58719.1815502228,0,0,0,0,0,5,5
4196,59161.4456610186,59161.4456610186,0,0,0,0,0,0,0
4197,60160.8789600372,60160.8789600372,0,0,0,0,0,5,5
4198,78183.0225774347,78183.0225774347,0,0,0,0,0,6,6
4199,98117.2808134975,98117.2808134975,0,0,0,0,0,6,6
4200,57712.6601375755,57712.6601375755,0,0,0,0,0,5,5
4201,58554.4856117303,58554.4856117303,0,0,0,0,0,5,5
4202,77958.5676664798,77958.5676664798,0,0,0,0,0,6,6
4203,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
4204,29144.7348720669,29144.7348720669,0,0,0,0,0,0,0
4205,57712.6601375755,57712.6601375755,0,0,0,0,0,0,0
4206,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
4207,58584.860250377,58584.860250377,0,0,0,0,0,5,5
4208,29144.7348720669,29144.7348720669,0,0,0,0,0,0,0
4209,29144.7348720669,29144.7348720669,0,0,0,0,0,0,0
4210,29144.7348720669,29144.7348720669,0,0,0,0,0,0,0
4211,49920.2344926305,49920.2344926305,0,0,0,0,0,4,4
4212,78842.2921849611,78842.2921849611,0,0,0,0,0,6,6
4213,29144.7348720669,29144.7348720669,0,0,0,0,0,0,0
4214,59380.0048617303,59380.0048617303,0,0,0,0,0,0,0
4215,67545.3976861714,67545.3976861714,0,0,0,0,0,5,5
4216,69042.8555381709,69042.8555381709,0,0,0,0,0,5,5
4217,78860.9576146974,78860.9576146974,0,0,0,0,0,6,6
4218,29144.7348720669,29144.7348720669,0,0,0,0,0,0,0
4219,78123.0078711147,78123.0078711147,0,0,0,0,0,6,6
4220,125518.910762938,70022.80920757,55496.1015553681,57.3724228492498,0,57.3724228492498,1876.32129388174,4,4
4221,50084.3423303749,50084.3423303749,0,0,0,0,0,4,4
4222,58172.1577245448,58172.1577245448,0,0,0,0,0,5,5
4223,58247.128774629,58247.128774629,0,0,0,0,0,5,5
4224,138607.477088805,115808.803553185,22798.6735356202,57.5747245928955,33.7494181721744,23.825306420721,1026.63288510088,5,5
4225,64115.3175381709,64115.3175381709,0,0,0,0,0,5,5
4226,50128.4194926305,50128.4194926305,0,0,0,0,0,4,4
4227,49920.2344926305,49920.2344926305,0,0,0,0,0,4,4
4228,58554.4856117303,58554.4856117303,0,0,0,0,0,5,5
4229,58838.6081003744,58838.6081003744,0,0,0,0,0,5,5
4230,101645.422377723,97003.1280151297,4642.2943625937,4.82681082298521,0,4.82681082298521,184.516460391503,6,6
4231,78964.9956937394,78964.9956937394,0,0,0,0,0,6,6
4232,67872.2065099114,67872.2065099114,0,0,0,0,0,5,5
4233,58590.924899857,58590.924899857,0,0,0,0,0,5,5
4234,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
4235,78570.49470026,78570.49470026,0,0,0,0,0,6,6
4236,58590.924899857,58590.924899857,0,0,0,0,0,5,5
4237,77957.3653263924,77957.3653263924,0,0,0,0,0,6,6
4238,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
4239,59020.6497100372,59020.6497100372,0,0,0,0,0,5,5
4240,29144.7348720669,29144.7348720669,0,0,0,0,0,0,0
4241,96775.8772319942,96775.8772319942,0,0,0,0,0,6,6
4242,78572.0335610421,78572.0335610421,0,0,0,0,0,6,6
4243,58167.8015546329,58167.8015546329,0,0,0,0,0,5,5
4244,29144.7348720669,29144.7348720669,0,0,0,0,0,0,0
4245,58122.0389364241,58122.0389364241,0,0,0,0,0,5,5
4246,49920.2344926305,49920.2344926305,0,0,0,0,0,0,0
4247,54123.4679240466,54123.4679240466,0,0,0,0,0,4,4
4248,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
4249,243946.007697502,189905.210137784,54040.7975597184,117.666523425052,61.523719796107,56.1428036289451,2102.00606922677,7,7
4250,29144.7348720669,29144.7348720669,0,0,0,0,0,0,0
4251,49920.2344926305,49920.2344926305,0,0,0,0,0,0,0
4252,57586.4754600372,57586.4754600372,0,0,0,0,0,5,5
4253,59054.9861117303,59054.9861117303,0,0,0,0,0,0,0
4254,57586.4754600372,57586.4754600372,0,0,0,0,0,5,5
4255,77998.3683642987,77998.3683642987,0,0,0,0,0,6,6
4256,49920.2344926305,49920.2344926305,0,0,0,0,0,0,0
4257,49920.2344926305,49920.2344926305,0,0,0,0,0,4,4
4258,50084.3423303749,50084.3423303749,0,0,0,0,0,4,4
4259,49920.2344926305,49920.2344926305,0,0,0,0,0,4,4
4260,64115.3175381709,64115.3175381709,0,0,0,0,0,5,5
4261,91996.2895858461,59592.5275499511,32403.762035895,33.4048958901817,0,33.4048958901817,1001.13385428669,5,5
4262,88401.5775895487,88401.5775895487,0,0,0,0,0,6,6
4263,49802.3797240203,49802.3797240203,0,0,0,0,0,0,0
4264,58344.5690191987,58344.5690191987,0,0,0,0,0,5,5
4265,58591.3936956644,58591.3936956644,0,0,0,0,0,5,5
4266,29352.6273720669,29352.6273720669,0,0,0,0,0,0,0
4267,59907.1014600372,59907.1014600372,0,0,0,0,0,5,5
4268,58803.8472434583,58803.8472434583,0,0,0,0,0,0,0
4269,99694.891221467,99694.891221467,0,0,0,0,0,7,7
4270,67919.7151339568,67919.7151339568,0,0,0,0,0,5,5
4271,79043.9120680877,79043.9120680877,0,0,0,0,0,6,6
4272,29144.7348720669,29144.7348720669,0,0,0,0,0,0,0
4273,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
4274,78249.4998646974,78249.4998646974,0,0,0,0,0,0,0
4275,99029.6423346592,99029.6423346592,0,0,0,0,0,7,7
4276,58760.9818745497,58760.9818745497,0,0,0,0,0,5,5
4277,49640.7437426305,49640.7437426305,0,0,0,0,0,4,4
4278,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
4279,59887.0611869663,59887.0611869663,0,0,0,0,0,5,5
4280,50128.4194926305,50128.4194926305,0,0,0,0,0,4,4
4281,58735.6143186039,58735.6143186039,0,0,0,0,0,5,5
4282,58112.122460099,58112.122460099,0,0,0,0,0,0,0
4283,57712.6601375755,57712.6601375755,0,0,0,0,0,5,5
4284,29144.7348720669,29144.7348720669,0,0,0,0,0,0,0
4285,50260.8950631137,50260.8950631137,0,0,0,0,0,0,0
4286,29144.7348720669,29144.7348720669,0,0,0,0,0,0,0
4287,50084.3423303749,50084.3423303749,0,0,0,0,0,0,0
4288,49802.3797240203,49802.3797240203,0,0,0,0,0,4,4
4289,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
4290,50084.3423303749,50084.3423303749,0,0,0,0,0,4,4
4291,60520.2341117303,60520.2341117303,0,0,0,0,0,5,5
4292,50084.3423303749,50084.3423303749,0,0,0,0,0,4,4
4293,58462.5467100372,58462.5467100372,0,0,0,0,0,5,5
4294,140166.463798849,133408.944391326,6757.51940752275,39.9425205175713,32.8690240562089,7.0734964613624,315.97705383965,6,6
4295,50232.5119926305,50232.5119926305,0,0,0,0,0,4,4
4296,58912.5692783758,58912.5692783758,0,0,0,0,0,0,0
4297,76864.0286409196,76864.0286409196,0,0,0,0,0,6,6
4298,58172.1577245448,58172.1577245448,0,0,0,0,0,5,5
4299,66650.3824125067,59939.9843731237,6710.39803938308,16.3362566377302,9.41949228931117,6.91676434841903,206.366309035955,4,4
4300,36191.3637556043,29369.619101447,6821.74465415726,7.04662888353736,0,7.04662888353736,224.884229380098,3,3
4301,49920.2344926305,49920.2344926305,0,0,0,0,0,4,4
4302,99358.6808346592,99358.6808346592,0,0,0,0,0,7,7
4303,59498.6751117303,59498.6751117303,0,0,0,0,0,5,5
4304,60380.4624615378,54721.2865214977,5659.17594004013,5.81818671890726,0,5.81818671890726,159.01077886714,4,4
4305,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
4306,49640.7437426305,49640.7437426305,0,0,0,0,0,0,0
4307,57712.6601375755,57712.6601375755,0,0,0,0,0,5,5
4308,76864.0286409196,76864.0286409196,0,0,0,0,0,6,6
4309,58247.128774629,58247.128774629,0,0,0,0,0,5,5
4310,57712.6601375755,57712.6601375755,0,0,0,0,0,5,5
4311,76978.6136409196,76978.6136409196,0,0,0,0,0,0,0
4312,59808.1644226837,59808.1644226837,0,0,0,0,0,0,0
4313,58905.5590199452,58905.5590199452,0,0,0,0,0,5,5
4314,49920.2344926305,49920.2344926305,0,0,0,0,0,4,4
4315,78559.1932337989,78559.1932337989,0,0,0,0,0,6,6
4316,49640.7437426305,49640.7437426305,0,0,0,0,0,4,4
4317,50232.5119926305,50232.5119926305,0,0,0,0,0,4,4
4318,59148.0797606371,59148.0797606371,0,0,0,0,0,5,5
4319,58803.8472434583,58803.8472434583,0,0,0,0,0,0,0
4320,59808.1644226837,59808.1644226837,0,0,0,0,0,5,5
4321,50173.5732426305,50173.5732426305,0,0,0,0,0,0,0
4322,49802.3797240203,49802.3797240203,0,0,0,0,0,4,4
4323,78767.0555811559,78767.0555811559,0,0,0,0,0,6,6
4324,49920.2344926305,49920.2344926305,0,0,0,0,0,0,0
4325,29144.7348720669,29144.7348720669,0,0,0,0,0,0,0
4326,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
4327,77290.0632257045,77290.0632257045,0,0,0,0,0,5,5
4328,49640.7437426305,49640.7437426305,0,0,0,0,0,0,0
4329,99744.1339516093,99744.1339516093,0,0,0,0,0,0,0
4330,78183.0225774347,78183.0225774347,0,0,0,0,0,6,6
4331,98467.3075206695,98467.3075206695,0,0,0,0,0,6,6
4332,57277.5493646483,57277.5493646483,0,0,0,0,0,4,4
4333,29144.7348720669,29144.7348720669,0,0,0,0,0,0,0
