path_id,relative_hour,current_inventory_kg,current_production_kg,current_ordinary_demand_kg,current_ordinary_served_kg,target_total,failure_type,remaining_hours,known_remaining_ordinary_demand_kg,checkpoint_present,candidate,candidate_type,expanded_site,multiplier,pmax_site1_kw,pmax_site2_kw,pmax_site3_kw,pmax_site4_kw,total_pmax_kw,added_kw,added_theoretical_kg_per_h,added_theoretical_8h_kg,hours_before_stage7,remaining_electrolyzer_nameplate_max_kg,optimistic_final_inventory_kg,optimistic_total_margin_kg,PHYSICALLY_UNRECOVERABLE,recoverability_status,base_physically_unrecoverable,recovered_relative_to_base,newly_unrecoverable_relative_to_base,monotonicity_violation
7699,-16,184.939475204,0,10.3027948716,10.3027948716,543.056863022,pure_quantity,16,84.5069940693,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,16,271.44,456.379475204,-86.6773878184,True,PHYSICALLY_UNRECOVERABLE,True,False,False,False
7699,-8,254.111343625,15.015,1.54554668825,1.54554668825,543.056863022,pure_quantity,8,39.0109281376,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,8,135.72,389.831343625,-153.225519397,True,PHYSICALLY_UNRECOVERABLE,True,False,False,False
7699,-4,314.171343625,15.015,1.54554668825,0,543.056863022,pure_quantity,4,32.8359897274,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,4,67.86,382.031343625,-161.025519397,True,PHYSICALLY_UNRECOVERABLE,True,False,False,False
7701,-16,151.533409272,15.015,1.54554668825,1.54554668825,180.836278269,pure_quantity,16,98.5039340683,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,16,271.44,422.973409272,242.137131003,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
7701,-8,207.487481134,0,12.6236463422,12.6236463422,180.836278269,pure_quantity,8,59.4930059307,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,8,135.72,343.207481134,162.371202866,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
7701,-4,187.15510151,0,5.2829583731,5.2829583731,180.836278269,pure_quantity,4,33.3106263059,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,4,67.86,255.01510151,74.1788232409,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
7739,-16,241.507481134,8.775,12.6236463422,12.6236463422,156.407515605,pure_location,16,104.989071862,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,16,271.44,512.947481134,356.53996553,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
7739,-8,184.939475204,0,10.3027948716,10.3027948716,156.407515605,pure_location,8,45.4960659317,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,8,135.72,320.659475204,164.251959599,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
7739,-4,148.440295663,0,5.21888439962,5.21888439962,156.407515605,pure_location,4,8.99688639124,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,4,67.86,216.300295663,59.8927800585,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
7767,-16,222.112481134,2.925,12.6236463422,12.6236463422,395.525364721,pure_quantity,16,104.989071862,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,16,271.44,493.552481134,98.0271164131,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
7767,-8,162.619475204,0,10.3027948716,10.3027948716,395.525364721,pure_quantity,8,45.4960659317,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,8,135.72,298.339475204,-97.1858895176,True,PHYSICALLY_UNRECOVERABLE,True,False,False,False
7767,-4,221.386906248,13.7224310439,5.21888439962,0,395.525364721,pure_quantity,4,8.99688639124,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,4,67.86,289.246906248,-106.278458474,True,PHYSICALLY_UNRECOVERABLE,True,False,False,False
7786,-16,302.134475204,15.015,10.3027948716,10.3027948716,552.327963649,mixed,16,84.5069940693,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,16,271.44,573.574475204,21.2465115546,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True,True,False,False
7786,-8,371.306343625,15.015,1.54554668825,1.54554668825,552.327963649,mixed,8,39.0109281376,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,8,135.72,507.026343625,-45.3016200243,True,PHYSICALLY_UNRECOVERABLE,True,False,False,False
7786,-4,430.375220639,15.015,1.54554668825,0.198224597087,552.327963649,mixed,4,32.8359897274,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,4,67.86,498.235220639,-54.0927430098,True,PHYSICALLY_UNRECOVERABLE,True,False,False,False
7789,-16,302.134475204,15.015,10.3027948716,10.3027948716,316.940731494,pure_location,16,84.5069940693,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,16,271.44,573.574475204,256.63374371,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
7789,-8,345.333608194,15.015,1.54554668825,1.54554668825,316.940731494,pure_location,8,39.0109281376,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,8,135.72,481.053608194,164.1128767,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
7789,-4,399.218669783,15.015,1.54554668825,1.54554668825,316.940731494,pure_location,4,32.8359897274,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,4,67.86,467.078669783,150.137938289,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
7836,-16,371.306343625,15.015,12.6236463422,0,543.056863022,pure_location,16,104.989071862,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,16,271.44,642.746343625,99.6894806026,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
7836,-8,464.688653348,15.015,10.3027948716,6.82935444938,543.056863022,pure_location,8,45.4960659317,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,8,135.72,600.408653348,57.3517903256,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
7836,-4,511.567481329,13.7224310439,5.21888439962,0,543.056863022,pure_location,4,8.99688639124,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,4,67.86,579.427481329,36.3706183066,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
7856,-16,184.939475204,0,10.3027948716,10.3027948716,180.836278269,pure_quantity,16,84.5069940693,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,16,271.44,456.379475204,275.543196935,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
7856,-8,150.558409272,11.115,1.54554668825,1.54554668825,180.836278269,pure_quantity,8,39.0109281376,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,8,135.72,286.278409272,105.442131003,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
7856,-4,144.383470862,0,1.54554668825,1.54554668825,180.836278269,pure_quantity,4,32.8359897274,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,4,67.86,212.243470862,31.4071925931,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
7862,-16,182.014475204,0,10.3027948716,10.3027948716,423.861526765,mixed,16,84.5069940693,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,16,271.44,453.454475204,29.5929484386,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True,True,False,False
7862,-8,251.186343625,15.015,1.54554668825,1.54554668825,423.861526765,mixed,8,39.0109281376,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,8,135.72,386.906343625,-36.9551831404,True,PHYSICALLY_UNRECOVERABLE,True,False,False,False
7862,-4,308.180958548,15.015,1.54554668825,0.819342609509,423.861526765,mixed,4,32.8359897274,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,4,67.86,376.040958548,-47.8205682175,True,PHYSICALLY_UNRECOVERABLE,True,False,False,False
7986,-16,251.186343625,15.015,1.54554668825,1.54554668825,423.861526765,mixed,16,98.5039340683,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,16,271.44,522.626343625,98.7648168596,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
7986,-8,332.295415487,15.015,12.6236463422,12.6236463422,423.861526765,mixed,8,59.4930059307,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,8,135.72,468.015415487,44.1538887221,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
7986,-4,366.173035862,15.015,5.2829583731,5.2829583731,423.861526765,mixed,4,33.3106263059,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,4,67.86,434.033035862,10.1715090973,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
7996,-16,160.308409272,15.015,1.54554668825,1.54554668825,180.565756528,pure_quantity,16,98.5039340683,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,16,271.44,431.748409272,251.182652744,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
7996,-8,171.212025242,0,12.6236463422,12.6236463422,180.565756528,pure_quantity,8,59.4930059307,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,8,135.72,306.932025242,126.366268714,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
7996,-4,145.029645617,0,5.2829583731,5.2829583731,180.565756528,pure_quantity,4,33.3106263059,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,4,67.86,212.889645617,32.3238890893,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8006,-16,302.134475204,15.015,10.3027948716,10.3027948716,423.861526765,pure_location,16,84.5069940693,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,16,271.44,573.574475204,149.712948439,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8006,-8,371.306343625,15.015,1.54554668825,1.54554668825,423.861526765,pure_location,8,39.0109281376,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,8,135.72,507.026343625,83.1648168596,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8006,-4,431.366343625,15.015,1.54554668825,0,423.861526765,pure_location,4,32.8359897274,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,4,67.86,499.226343625,75.3648168596,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8041,-16,182.014475204,0,10.3027948716,10.3027948716,156.407515605,pure_location,16,84.5069940693,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,16,271.44,453.454475204,297.046959599,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8041,-8,156.408409272,11.115,1.54554668825,1.54554668825,156.407515605,pure_location,8,39.0109281376,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,8,135.72,292.128409272,135.720893667,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8041,-4,189.376736759,8.775,1.54554668825,1.54554668825,156.407515605,pure_location,4,32.8359897274,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,4,67.86,257.236736759,100.829221154,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8055,-16,160.308409272,15.015,1.54554668825,1.54554668825,180.565756528,mixed,16,98.5039340683,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,16,271.44,431.748409272,251.182652744,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8055,-8,210.022481134,0,12.6236463422,12.6236463422,180.565756528,mixed,8,59.4930059307,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,8,135.72,345.742481134,165.176724607,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8055,-4,183.84010151,0,5.2829583731,5.2829583731,180.565756528,mixed,4,33.3106263059,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,4,67.86,251.70010151,71.1343449818,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8061,-16,223.828846024,8.775,12.6236463422,12.6236463422,423.861526765,mixed,16,104.989071862,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,16,271.44,495.268846024,71.4073192583,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8061,-8,284.455840093,15.015,10.3027948716,10.3027948716,423.861526765,mixed,8,45.4960659317,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,8,135.72,420.175840093,-3.68568667239,True,PHYSICALLY_UNRECOVERABLE,True,False,False,False
8061,-4,306.724091596,13.7224310439,5.21888439962,5.21888439962,423.861526765,mixed,4,8.99688639124,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,4,67.86,374.584091596,-49.277435169,True,PHYSICALLY_UNRECOVERABLE,True,False,False,False
8085,-16,254.111343625,15.015,1.54554668825,1.54554668825,395.525364721,pure_location,16,98.5039340683,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,16,271.44,525.551343625,130.025978903,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8085,-8,335.220415487,15.015,12.6236463422,12.6236463422,395.525364721,pure_location,8,59.4930059307,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,8,135.72,470.940415487,75.4150507659,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8085,-4,384.90350229,15.015,5.2829583731,2.02356065151,395.525364721,pure_location,4,33.3106263059,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,4,67.86,452.76350229,57.2381375683,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8138,-16,182.014475204,0,10.3027948716,10.3027948716,395.525364721,mixed,16,84.5069940693,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,16,271.44,453.454475204,57.9291104824,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8138,-8,251.186343625,15.015,1.54554668825,1.54554668825,395.525364721,mixed,8,39.0109281376,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,8,135.72,386.906343625,-8.61902109658,True,PHYSICALLY_UNRECOVERABLE,True,False,False,False
8138,-4,305.071405215,15.015,1.54554668825,1.54554668825,395.525364721,mixed,4,32.8359897274,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,4,67.86,372.931405215,-22.5939595068,True,PHYSICALLY_UNRECOVERABLE,True,False,False,False
8215,-16,241.507481134,8.775,12.6236463422,12.6236463422,180.565756528,mixed,16,104.989071862,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,16,271.44,512.947481134,332.381724607,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8215,-8,187.986245268,0,10.3027948716,10.3027948716,180.565756528,mixed,8,45.4960659317,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,8,135.72,323.706245268,143.140488741,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8215,-4,151.487065728,0,5.21888439962,5.21888439962,180.565756528,mixed,4,8.99688639124,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,4,67.86,219.347065728,38.7813092001,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8221,-16,160.308409272,15.015,1.54554668825,1.54554668825,180.836278269,pure_quantity,16,98.5039340683,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,16,271.44,431.748409272,250.912131003,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8221,-8,194.506903452,0,12.6236463422,12.6236463422,180.836278269,pure_quantity,8,59.4930059307,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,8,135.72,330.226903452,149.390625183,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8221,-4,168.324523827,0,5.2829583731,5.2829583731,180.836278269,pure_quantity,4,33.3106263059,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,4,67.86,236.184523827,55.3482455586,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8238,-16,241.507481134,8.775,12.6236463422,12.6236463422,386.76593055,pure_location,16,104.989071862,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,16,271.44,512.947481134,126.181550584,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8238,-8,302.134475204,15.015,10.3027948716,10.3027948716,386.76593055,pure_location,8,45.4960659317,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,8,135.72,437.854475204,51.0885446535,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8238,-4,360.901906248,13.7224310439,5.21888439962,0,386.76593055,pure_location,4,8.99688639124,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,4,67.86,428.761906248,41.9959756975,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8245,-16,241.507481134,8.775,12.6236463422,12.6236463422,552.327963649,pure_quantity,16,104.989071862,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,16,271.44,512.947481134,-39.3804825147,True,PHYSICALLY_UNRECOVERABLE,True,False,False,False
8245,-8,302.134475204,15.015,10.3027948716,10.3027948716,552.327963649,pure_quantity,8,45.4960659317,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,8,135.72,437.854475204,-114.473488445,True,PHYSICALLY_UNRECOVERABLE,True,False,False,False
8245,-4,360.901906248,13.7224310439,5.21888439962,0,552.327963649,pure_quantity,4,8.99688639124,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,4,67.86,428.761906248,-123.566057401,True,PHYSICALLY_UNRECOVERABLE,True,False,False,False
8246,-16,160.308409272,15.015,1.54554668825,1.54554668825,156.407515605,pure_location,16,98.5039340683,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,16,271.44,431.748409272,275.340893667,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8246,-8,225.037481134,8.775,12.6236463422,12.6236463422,156.407515605,pure_location,8,59.4930059307,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,8,135.72,360.757481134,204.34996553,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8246,-4,198.85510151,0,5.2829583731,5.2829583731,156.407515605,pure_location,4,33.3106263059,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,4,67.86,266.71510151,110.307585905,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8254,-16,302.134475204,15.015,10.3027948716,10.3027948716,316.940731494,pure_location,16,84.5069940693,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,16,271.44,573.574475204,256.63374371,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8254,-8,416.802409557,15.015,1.54554668825,0,316.940731494,pure_location,8,39.0109281376,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,8,135.72,552.522409557,235.581678063,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8254,-4,470.687471146,15.015,1.54554668825,1.54554668825,316.940731494,pure_location,4,32.8359897274,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,4,67.86,538.547471146,221.606739652,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8283,-16,251.186343625,15.015,1.54554668825,1.54554668825,395.525364721,pure_location,16,98.5039340683,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,16,271.44,522.626343625,127.100978903,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8283,-8,332.295415487,15.015,12.6236463422,12.6236463422,395.525364721,pure_location,8,59.4930059307,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,8,135.72,468.015415487,72.4900507659,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8283,-4,392.355415487,15.015,5.2829583731,0,395.525364721,pure_location,4,33.3106263059,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,4,67.86,460.215415487,64.6900507659,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8309,-16,416.802409557,15.015,1.54554668825,0,543.056863022,pure_location,16,98.5039340683,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,16,271.44,688.242409557,145.185546534,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8309,-8,497.911481419,15.015,12.6236463422,12.6236463422,543.056863022,pure_location,8,59.4930059307,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,8,135.72,633.631481419,90.5746183968,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8309,-4,534.6906162,15.015,5.2829583731,4.86591601695,543.056863022,pure_location,4,33.3106263059,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,4,67.86,602.5506162,59.4937531778,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8332,-16,182.014475204,0,10.3027948716,10.3027948716,423.861526765,pure_quantity,16,84.5069940693,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,16,271.44,453.454475204,29.5929484386,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True,True,False,False
8332,-8,154.458409272,15.015,1.54554668825,1.54554668825,423.861526765,pure_quantity,8,39.0109281376,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,8,135.72,290.178409272,-133.683117493,True,PHYSICALLY_UNRECOVERABLE,True,False,False,False
8332,-4,214.518409272,15.015,1.54554668825,0,423.861526765,pure_quantity,4,32.8359897274,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,4,67.86,282.378409272,-141.483117493,True,PHYSICALLY_UNRECOVERABLE,True,False,False,False
8334,-16,182.014475204,0,10.3027948716,10.3027948716,156.407515605,mixed,16,84.5069940693,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,16,271.44,453.454475204,297.046959599,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8334,-8,145.293409272,8.775,1.54554668825,1.54554668825,156.407515605,mixed,8,39.0109281376,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,8,135.72,281.013409272,124.605893667,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8334,-4,139.118470862,0,1.54554668825,1.54554668825,156.407515605,mixed,4,32.8359897274,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,4,67.86,206.978470862,50.5709552571,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8357,-16,367.422817367,15.015,1.54554668825,1.54554668825,543.056863022,pure_location,16,98.5039340683,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,16,271.44,638.862817367,95.8059543449,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8357,-8,461.782762489,15.015,12.6236463422,8.81251580435,543.056863022,pure_location,8,59.4930059307,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,8,135.72,597.502762489,54.4458994669,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8357,-4,510.850180123,15.015,5.2829583731,3.0925444568,543.056863022,pure_location,4,33.3106263059,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,4,67.86,578.710180123,35.653317101,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8384,-16,241.507481134,8.775,12.6236463422,12.6236463422,386.76593055,mixed,16,104.989071862,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,16,271.44,512.947481134,126.181550584,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8384,-8,302.134475204,15.015,10.3027948716,10.3027948716,386.76593055,mixed,8,45.4960659317,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,8,135.72,437.854475204,51.0885446535,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8384,-4,324.402726707,13.7224310439,5.21888439962,5.21888439962,386.76593055,mixed,4,8.99688639124,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,4,67.86,392.262726707,5.49679615697,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True,True,False,False
8395,-16,182.014475204,0,10.3027948716,10.3027948716,543.056863022,pure_quantity,16,84.5069940693,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,16,271.44,453.454475204,-89.6023878184,True,PHYSICALLY_UNRECOVERABLE,True,False,False,False
8395,-8,251.186343625,15.015,1.54554668825,1.54554668825,543.056863022,pure_quantity,8,39.0109281376,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,8,135.72,386.906343625,-156.150519397,True,PHYSICALLY_UNRECOVERABLE,True,False,False,False
8395,-4,311.246343625,15.015,1.54554668825,0,543.056863022,pure_quantity,4,32.8359897274,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,4,67.86,379.106343625,-163.950519397,True,PHYSICALLY_UNRECOVERABLE,True,False,False,False
8399,-16,163.233409272,15.015,1.54554668825,1.54554668825,142.923283799,pure_location,16,98.5039340683,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,16,271.44,434.673409272,291.750125473,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8399,-8,203.382783755,0,12.6236463422,12.6236463422,142.923283799,pure_location,8,59.4930059307,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,8,135.72,339.102783755,196.179499956,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8399,-4,177.20040413,0,5.2829583731,5.2829583731,142.923283799,pure_location,4,33.3106263059,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,4,67.86,245.06040413,102.137120331,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8440,-16,241.507481134,8.775,12.6236463422,12.6236463422,423.861526765,mixed,16,104.989071862,True,S2_150,TARGETED,2,1.5,300,300,120,150,870,100,1.95,15.6,16,271.44,512.947481134,89.0859543693,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
