path_id,state_id,a,loc,lf,terminal_loh_total_target_kg_saa,actual_final_inventory_total_kg_saa,actual_station_gap_total_kg_saa,max_feasible_terminal_inventory_total_kg_saa,system_capacity_gap_kg_saa,capacity_headroom_kg_saa,system_total_sufficient_saa,cumulative_normal_h2_service_kg_saa,cumulative_production_kg_saa,cumulative_available_production_capacity_kg_saa,terminal_loh_total_target_kg_dro,actual_final_inventory_total_kg_dro,actual_station_gap_total_kg_dro,max_feasible_terminal_inventory_total_kg_dro,system_capacity_gap_kg_dro,capacity_headroom_kg_dro,system_total_sufficient_dro,cumulative_normal_h2_service_kg_dro,cumulative_production_kg_dro,cumulative_available_production_capacity_kg_dro,feasibility_class,delta_target_kg,delta_actual_inventory_kg,delta_max_feasible_inventory_kg,delta_capacity_gap_kg,saa_gap_greater_than_dro,reverse_feasibility_flag
3921,18,4,4,7,546.327360008728,461.699072542757,84.6282874659707,461.699072542757,84.6282874659706,-84.6282874659706,0,65.299336729289,360.36,360.36,571.966287503776,461.805101509697,115.87345087975,461.805101509697,110.161185994079,-110.161185994079,0,65.1933077623491,360.36,360.36,C_both_infeasible,25.6389274950481,0.106028966940016,0.106028966940016,25.5328985281084,False,False
3924,3,2,3,7,0,365.291884269593,0,382.998409272046,0,382.998409272046,1,144,342.653474997546,360.36,79.4853371037635,382.998409272046,0,382.998409272046,0,303.513072168283,1,144,360.36,360.36,A_both_feasible,79.4853371037635,17.706525002453,0,0,False,False
3925,7,2,7,7,0,354.580912636711,0,382.998409272046,0,382.998409272046,1,144,331.942503364664,360.36,0,382.998409272046,0,382.998409272046,0,382.998409272046,1,144,360.36,360.36,A_both_feasible,0,28.417496635335,0,0,False,False
3926,7,2,7,7,0,354.580912636595,0,382.998409272046,0,382.998409272046,1,144,331.942503364549,360.36,0,382.998409272046,0,382.998409272046,0,382.998409272046,1,144,360.36,360.36,A_both_feasible,0,28.417496635451,0,0,False,False
3930,6,2,6,7,0,360.326538724072,0,457.688280672679,0,457.688280672679,1,159.400128599368,353.088258051394,450.45,0.71367875842609,410.668486655361,0,457.688280672679,0,456.974601914252,1,159.400128599368,403.430205982682,450.45,A_both_feasible,0.71367875842609,50.341947931289,0,0,False,False
3931,11,3,4,7,355.126421733082,325.667707986215,40.8369556255022,382.998409272046,0,27.871987538964,1,144,303.029298714169,360.36,396.04045228592,345.570938666981,50.469513618939,382.998409272046,13.0420430138739,-13.0420430138739,0,144,322.932529394935,360.36,B_SAA_feasible_DRO_infeasible,40.914030552838,19.903230680766,0,13.0420430138739,False,False
3933,10,3,3,7,372.309958268554,511.598280672679,0,511.598280672679,0,139.288322404125,1,15.4001285993677,360.36,360.36,405.313258646956,511.598280672679,0,511.598280672679,0,106.285022025722,1,15.4001285993677,360.36,360.36,A_both_feasible,33.003300378402,0,0,0,False,False
3937,13,3,6,7,240.569511496604,576.189866073028,0,580.390970309974,0,339.821458813369,1,36.6974389620725,446.248895763054,450.45,355.126452344801,584.965536811092,0,586.288152073311,0,231.161699728509,1,30.8002571987355,449.127384737781,450.45,A_both_feasible,114.556940848197,8.77567073806392,5.89718176333702,0,False,False
3939,7,2,7,7,0,341.574319543099,0,382.998409272046,0,382.998409272046,1,144,318.935910271053,360.36,0,369.471422133687,0,382.998409272046,0,382.998409272046,1,144,346.833012861641,360.36,A_both_feasible,0,27.897102590588,0,0,False,False
3940,11,3,4,7,355.126421733082,421.508280672679,0,421.508280672679,0,66.3818589395964,1,15.4001285993677,270.27,270.27,396.04045228592,421.508280672679,0,421.508280672679,0,25.4678283867584,1,15.4001285993677,270.27,270.27,A_both_feasible,40.914030552838,0,0,0,False,False
3943,4,2,4,7,0,315.177093140662,0,315.177093140662,0,315.177093140662,1,121.731316131384,270.27,270.27,67.6431305846633,315.177093140662,0,315.177093140662,0,247.533962555999,1,121.731316131384,270.27,270.27,A_both_feasible,67.6431305846633,0,0,0,False,False
3944,7,2,7,7,0,345.558409272046,0,382.998409272046,0,382.998409272046,1,144,322.92,360.36,0,355.057764884632,0,382.998409272046,0,382.998409272046,1,144,332.419355612586,360.36,A_both_feasible,0,9.49935561258599,0,0,False,False
3945,16,4,2,7,571.966287537845,618.418847555863,2.40657729363298,618.418847555863,0,46.4525600180182,1,88.7595617161835,540.54,540.54,585.059146032685,626.515056078206,0,626.515056078206,0,41.4559100455213,1,80.6633531938401,540.54,540.54,A_both_feasible,13.09285849484,8.09620852234309,8.09620852234309,0,False,False
3947,4,2,4,7,0,382.401876551292,0,497.985101509697,0,497.985101509697,1,209.193307762349,424.956775041595,540.54,67.6431305846633,428.17693760824,0,497.985101509697,0,430.341970925034,1,209.193307762349,470.731836098543,540.54,A_both_feasible,67.6431305846633,45.775061056948,0,0,False,False
3948,5,2,5,7,0,317.150902367695,0,382.998409272046,0,382.998409272046,1,144,294.512493095649,360.36,30.2757519474911,352.364867496336,0,382.998409272046,0,352.722657324555,1,144,329.726458224289,360.36,A_both_feasible,30.2757519474911,35.213965128641,0,0,False,False
3949,7,2,7,7,0,356.296899657166,0,497.985101509697,0,497.985101509697,1,209.193307762349,398.851798147468,540.54,0,406.403596752833,0,497.985101509697,0,497.985101509697,1,209.193307762349,448.958495243136,540.54,A_both_feasible,0,50.106697095667,0,0,False,False
3951,5,2,5,7,0,369.092005765617,0,457.688280672679,0,457.688280672679,1,159.400128599368,361.853725092938,450.45,30.2757519474911,402.954533244589,0,457.688280672679,0,427.412528725187,1,159.400128599368,395.716252571911,450.45,A_both_feasible,30.2757519474911,33.862527478972,0,0,False,False
3955,6,2,6,7,0,341.142941046613,0,382.998409272046,0,382.998409272046,1,144,318.504531774567,360.36,0.71367875842609,364.107578499487,0,382.998409272046,0,382.28473051362,1,144,341.469169227441,360.36,A_both_feasible,0.71367875842609,22.964637452874,0,0,False,False
3956,17,4,3,7,562.147123803289,511.598280672679,52.8097715619536,511.598280672679,50.5488431306107,-50.5488431306107,0,15.4001285993677,360.36,360.36,578.512356224272,511.598280672679,66.914075551593,511.598280672679,66.9140755515929,-66.9140755515929,0,15.4001285993677,360.36,360.36,C_both_infeasible,16.365232420983,0,0,16.3652324209822,False,False
3957,7,2,7,7,0,361.788744408439,0,457.688280672679,0,457.688280672679,1,159.400128599368,354.550463735761,450.45,0,413.306878176677,0,457.688280672679,0,457.688280672679,1,159.400128599368,406.068597503999,450.45,A_both_feasible,0,51.518133768238,0,0,False,False
3962,2,2,2,7,0,315.177093140662,0,315.177093140662,0,315.177093140662,1,121.731316131384,270.27,270.27,110.465721330482,315.177093140662,0,315.177093140662,0,204.71137181018,1,121.731316131384,270.27,270.27,A_both_feasible,110.465721330482,0,0,0,False,False
3965,5,2,5,7,0,359.42141715992,0,382.998409272046,0,382.998409272046,1,144,336.783007887874,360.36,30.2757519474911,382.998409272046,0,382.998409272046,0,352.722657324555,1,144,360.36,360.36,A_both_feasible,30.2757519474911,23.576992112126,0,0,False,False
3966,6,2,6,7,0,359.189922843091,0,547.778280672678,0,547.778280672678,1,159.400128599368,351.951642170413,540.54,0.71367875842609,409.039169001954,0,547.778280672678,0,547.064601914252,1,159.400128599368,401.800888329275,540.54,A_both_feasible,0.71367875842609,49.849246158863,0,0,False,False
3967,14,3,7,7,185.745847312004,322.396898178666,0,382.998409272046,0,197.252561960042,1,144,299.75848890662,360.36,299.484469224306,349.5789339533,14.0561254199056,382.998409272046,0,83.5139400477404,1,144,326.940524681254,360.36,A_both_feasible,113.738621912302,27.182035774634,0,0,False,False
3968,12,3,5,7,325.668930529416,361.788744408439,7.1231992046157,457.688280672679,0,132.019350143262,1,159.400128599368,354.550463735761,450.45,382.364473540397,413.306878176677,23.3353137877147,457.688280672679,0,75.3238071322816,1,159.400128599368,406.068597503999,450.45,A_both_feasible,56.695543010981,51.518133768238,0,0,False,False
3969,21,4,7,7,405.313258598587,396.165426648566,16.6502067278157,405.267093140662,0.0461654579248716,-0.0461654579248716,0,121.731316131384,351.258333507903,360.36,434.497947905568,405.267093140662,29.6094945240729,405.267093140662,29.230854764906,-29.230854764906,0,121.731316131384,360.36,360.36,C_both_infeasible,29.184689306981,9.101666492096,0,29.1846893069811,False,False
3971,17,4,3,7,562.147123803289,562.42866539984,0.434627577923607,562.42866539984,0,0.281541596550824,1,144.749743872206,540.54,540.54,578.512356224272,578.050381046634,3.5310726876468,578.050381046634,0.461975177637214,-0.461975177637214,0,129.128028225412,540.54,540.54,B_SAA_feasible_DRO_infeasible,16.365232420983,15.621715646794,15.621715646794,0.461975177637214,False,False
3972,4,2,4,7,0,345.298437423141,0,382.998409272046,0,382.998409272046,1,144,322.660028151094,360.36,67.6431305846633,367.680926205093,0,382.998409272046,0,315.355278687383,1,144,345.042516933046,360.36,A_both_feasible,67.6431305846633,22.382488781952,0,0,False,False
3974,4,2,4,7,0,281.625101509697,0,281.625101509697,0,281.625101509697,1,65.1933077623491,180.18,180.18,67.6431305846633,281.625101509697,0,281.625101509697,0,213.981970925034,1,65.1933077623491,180.18,180.18,A_both_feasible,67.6431305846633,0,0,0,False,False
3976,1,2,1,7,0,315.177093140662,0,315.177093140662,0,315.177093140662,1,121.731316131384,270.27,270.27,112.166696626405,315.177093140662,0,315.177093140662,0,203.010396514257,1,121.731316131384,270.27,270.27,A_both_feasible,112.166696626405,0,0,0,False,False
3978,9,3,2,7,382.129122003109,500.142019784782,0,500.142019784783,0,118.012897781673,1,26.8563894872638,360.36,360.36,405.313274925785,510.854147472257,0,510.854147472257,0,105.540872546472,1,16.1442617997896,360.36,360.36,A_both_feasible,23.184152922676,10.712127687475,10.712127687474,0,False,False
3980,6,2,6,7,0,344.784925234691,0,382.998409272046,0,382.998409272046,1,144,322.146515962645,360.36,0.71367875842609,360.87785085498,0,382.998409272046,0,382.28473051362,1,144,338.239441582934,360.36,A_both_feasible,0.71367875842609,16.092925620289,0,0,False,False
3982,19,4,5,7,511.414777841421,556.545346257259,0.29014378749806,604.316289041713,0,92.9015112002928,1,102.862120230333,492.769057215546,540.54,542.961636332278,573.762003736655,0,604.316289041713,0,61.3546527094359,1,102.862120230333,509.985714694941,540.54,A_both_feasible,31.5468584908569,17.216657479396,0,0,False,False
3983,16,4,2,7,571.966287537845,511.598280672679,60.368006865166,511.598280672679,60.3680068651659,-60.3680068651659,0,15.4001285993677,360.36,360.36,585.059146032685,511.598280672679,73.4608653600065,511.598280672679,73.4608653600064,-73.4608653600064,0,15.4001285993677,360.36,360.36,C_both_infeasible,13.09285849484,0,0,13.0928584948405,False,False
3984,7,2,7,7,0,336.034885495619,0,382.998409272046,0,382.998409272046,1,144,313.396476223573,360.36,0,349.589072482905,0,382.998409272046,0,382.998409272046,1,144,326.950663210859,360.36,A_both_feasible,0,13.554186987286,0,0,False,False
3986,20,4,6,7,427.406377001336,461.805101509697,5.6843418860808e-13,461.805101509697,0,34.3987245083608,1,65.1933077623491,360.36,360.36,491.859710751919,461.805101509697,30.0546092422214,461.805101509697,30.0546092422214,-30.0546092422214,0,65.1933077623491,360.36,360.36,B_SAA_feasible_DRO_infeasible,64.453333750583,0,0,30.0546092422214,False,False
3987,5,2,5,7,0,367.352865468976,0,457.688280672679,0,457.688280672679,1,159.400128599368,360.114584796297,450.45,30.2757519474911,405.53960598883,0,457.688280672679,0,427.412528725187,1,159.400128599368,398.301325316151,450.45,A_both_feasible,30.2757519474911,38.186740519854,0,0,False,False
3988,2,2,2,7,0,401.767449472219,0,514.226289041714,0,514.226289041714,1,102.862120230333,337.991160430505,450.45,110.465721330482,434.081458718152,0,514.226289041714,0,403.760567711231,1,102.862120230333,370.305169676439,450.45,A_both_feasible,110.465721330482,32.314009245933,0,0,False,False
3989,21,4,7,7,405.313258598587,421.508280672679,4.85011985600181,421.508280672679,0,16.1950220740915,1,15.4001285993677,270.27,270.27,434.497947905568,421.508280672679,15.5019752129517,421.508280672679,12.9896672328896,-12.9896672328896,0,15.4001285993677,270.27,270.27,B_SAA_feasible_DRO_infeasible,29.184689306981,0,0,12.9896672328896,False,False
3990,13,3,6,7,240.569511496604,405.267093140662,0,405.267093140662,0,164.697581644058,1,121.731316131384,360.36,360.36,355.126452344801,405.267093140662,0,405.267093140662,0,50.1406407958609,1,121.731316131384,360.36,360.36,A_both_feasible,114.556940848197,0,0,0,False,False
3991,3,2,3,7,0,379.674331069471,0,497.985101509697,0,497.985101509697,1,209.193307762349,422.229229559773,540.54,79.4853371037635,416.434706006647,0,497.985101509697,0,418.499764405934,1,209.193307762349,458.989604496949,540.54,A_both_feasible,79.4853371037635,36.760374937176,0,0,False,False
3993,3,2,3,7,0,366.309358208542,0,382.998409272046,0,382.998409272046,1,144,343.670948936495,360.36,79.4853371037635,382.998409272046,0,382.998409272046,0,303.513072168283,1,144,360.36,360.36,A_both_feasible,79.4853371037635,16.689051063504,0,0,False,False
3994,15,4,1,7,576.875869405122,511.598280672679,65.2775887324437,511.598280672679,65.2775887324437,-65.2775887324437,0,15.4001285993677,360.36,360.36,586.147377878832,511.598280672679,74.549097206153,511.598280672679,74.5490972061529,-74.5490972061529,0,15.4001285993677,360.36,360.36,C_both_infeasible,9.27150847371001,0,0,9.27150847370919,False,False
3995,28,5,7,7,570.875269345116,601.688280672679,2.75710400521658,601.688280672679,0,30.8130113275623,1,15.4001285993677,450.45,450.45,581.922529232857,601.688280672679,6.6631863260198,601.688280672679,0,19.7657514398213,1,15.4001285993677,450.45,450.45,A_both_feasible,11.047259887741,0,0,0,False,False
3996,4,2,4,7,0,345.558409272046,0,382.998409272046,0,382.998409272046,1,144,322.92,360.36,67.6431305846633,368.7112535967,0,382.998409272046,0,315.355278687383,1,144,346.072844324654,360.36,A_both_feasible,67.6431305846633,23.152844324654,0,0,False,False
3997,3,2,3,7,0,389.700405162138,0,457.688280672679,0,457.688280672679,1,159.400128599368,382.462124489459,450.45,79.4853371037635,429.347655969014,0,457.688280672679,0,378.202943568915,1,159.400128599368,422.109375296335,450.45,A_both_feasible,79.4853371037635,39.647250806876,0,0,False,False
3998,5,2,5,7,0,334.02312831278,0,382.998409272046,0,382.998409272046,1,144,311.384719040733,360.36,30.2757519474911,345.558409272046,0,382.998409272046,0,352.722657324555,1,144,322.92,360.36,A_both_feasible,30.2757519474911,11.535280959266,0,0,False,False
3999,7,2,7,7,0,339.917287091797,0,382.998409272046,0,382.998409272046,1,144,317.278877819751,360.36,0,351.212421716977,0,382.998409272046,0,382.998409272046,1,144,328.574012444931,360.36,A_both_feasible,0,11.29513462518,0,0,False,False
4000,2,2,2,7,0,382.401876551291,0,497.985101509697,0,497.985101509697,1,209.193307762349,424.956775041594,540.54,110.465721330482,425.115125546018,0,497.985101509697,0,387.519380179215,1,209.193307762349,467.670024036321,540.54,A_both_feasible,110.465721330482,42.713248994727,0,0,False,False
4002,3,2,3,7,0,315.177093140662,0,315.177093140662,0,315.177093140662,1,121.731316131384,270.27,270.27,79.4853371037635,315.177093140662,0,315.177093140662,0,235.691756036899,1,121.731316131384,270.27,270.27,A_both_feasible,79.4853371037635,0,0,0,False,False
4003,28,5,7,7,570.875269345116,615.983011751869,0,626.584972910329,0,55.709703565213,1,80.5934363617169,529.938038841539,540.54,581.922529232857,620.919157678326,0.512965783746182,626.584972910329,0,44.662443677472,1,80.5934363617169,534.874184767996,540.54,A_both_feasible,11.047259887741,4.93614592645702,0,0,False,False
4004,5,2,5,7,0,482.690922539278,0,564.176558085703,0,564.176558085703,1,52.9118511863435,368.964364453575,450.45,30.2757519474911,511.567843980054,0,566.557843980054,0,536.282092032563,1,50.5305652919926,395.46,450.45,A_both_feasible,30.2757519474911,28.876921440776,2.38128589435098,0,False,False
4006,6,2,6,7,0,376.729133114715,0,457.688280672679,0,457.688280672679,1,159.400128599368,369.490852442037,450.45,0.71367875842609,406.352334476611,0,457.688280672679,0,456.974601914252,1,159.400128599368,399.114053803932,450.45,A_both_feasible,0.71367875842609,29.623201361896,0,0,False,False
4007,9,3,2,7,382.129122003109,511.598280672679,0,511.598280672679,0,129.469158669569,1,15.4001285993677,360.36,360.36,405.313274925785,511.598280672679,0,511.598280672679,0,106.285005746894,1,15.4001285993677,360.36,360.36,A_both_feasible,23.184152922676,0,0,0,False,False
4008,1,2,1,7,0,315.177093140662,0,315.177093140662,0,315.177093140662,1,121.731316131384,270.27,270.27,112.166696626405,315.177093140662,0,315.177093140662,0,203.010396514257,1,121.731316131384,270.27,270.27,A_both_feasible,112.166696626405,0,0,0,False,False
4010,20,4,6,7,427.406377001336,601.688280672679,0,601.688280672679,0,174.281903671342,1,15.4001285993677,450.45,450.45,491.859710751919,601.688280672679,0,601.688280672679,0,109.82856992076,1,15.4001285993677,450.45,450.45,A_both_feasible,64.453333750583,0,0,0,False,False
4011,16,4,2,7,571.966287537845,616.660172162722,0.85575165133028,641.985101509697,0,70.0188139718525,1,65.1933077623491,515.215070653025,540.54,585.059146032685,627.446326559333,0,641.985101509697,0,56.9259554770121,1,65.1933077623491,526.001225049636,540.54,A_both_feasible,13.09285849484,10.786154396611,0,0,False,False
4014,4,2,4,7,0,421.508280672679,0,421.508280672679,0,421.508280672679,1,15.4001285993677,270.27,270.27,67.6431305846633,421.508280672679,0,421.508280672679,0,353.865150088015,1,15.4001285993677,270.27,270.27,A_both_feasible,67.6431305846633,0,0,0,False,False
4015,7,2,7,7,0,361.788744408439,0,457.688280672679,0,457.688280672679,1,159.400128599368,354.550463735761,450.45,0,413.306878176677,0,457.688280672679,0,457.688280672679,1,159.400128599368,406.068597503999,450.45,A_both_feasible,0,51.518133768238,0,0,False,False
4017,4,2,4,7,0,376.401276491299,0,497.985101509697,0,497.985101509697,1,209.193307762349,418.956174981602,540.54,67.6431305846633,422.592827184983,0,497.985101509697,0,430.341970925034,1,209.193307762349,465.147725675286,540.54,A_both_feasible,67.6431305846633,46.191550693684,0,0,False,False
4022,3,2,3,7,0,405.912995811579,0,457.688280672679,0,457.688280672679,1,159.400128599368,398.6747151389,450.45,79.4853371037635,444.102848346063,0,457.688280672679,0,378.202943568915,1,159.400128599368,436.864567673384,450.45,A_both_feasible,79.4853371037635,38.189852534484,0,0,False,False
4023,5,2,5,7,0,306.075426648566,0,315.177093140662,0,315.177093140662,1,121.731316131384,261.168333507903,270.27,30.2757519474911,315.177093140662,0,315.177093140662,0,284.901341193171,1,121.731316131384,270.27,270.27,A_both_feasible,30.2757519474911,9.101666492096,0,0,False,False
4024,3,2,3,7,0,389.44668036854,0,457.688280672679,0,457.688280672679,1,159.400128599368,382.208399695861,450.45,79.4853371037635,432.563965718474,0,457.688280672679,0,378.202943568915,1,159.400128599368,425.325685045795,450.45,A_both_feasible,79.4853371037635,43.117285349934,0,0,False,False
4025,7,2,7,7,0,357.091326575964,0,497.985101509697,0,497.985101509697,1,209.193307762349,399.646225066267,540.54,0,406.403596752829,0,497.985101509697,0,497.985101509697,1,209.193307762349,448.958495243131,540.54,A_both_feasible,0,49.312270176865,0,0,False,False
4026,4,2,4,7,0,336.077413775817,0,382.998409272046,0,382.998409272046,1,144,313.43900450377,360.36,67.6431305846633,382.998409272046,0,382.998409272046,0,315.355278687383,1,144,360.36,360.36,A_both_feasible,67.6431305846633,46.920995496229,0,0,False,False
4027,7,2,7,7,0,405.117941508586,0,457.688280672679,0,457.688280672679,1,159.400128599368,397.879660835907,450.45,0,436.008638467351,0,457.688280672679,0,457.688280672679,1,159.400128599368,428.770357794673,450.45,A_both_feasible,0,30.890696958765,0,0,False,False
4028,12,3,5,7,325.668930529416,361.788744408439,7.1231992046157,457.688280672679,0,132.019350143262,1,159.400128599368,354.550463735761,450.45,382.364473540397,413.306878176677,23.3353137877147,457.688280672679,0,75.3238071322816,1,159.400128599368,406.068597503999,450.45,A_both_feasible,56.695543010981,51.518133768238,0,0,False,False
4029,3,2,3,7,0,380.492594714017,0,497.985101509697,0,497.985101509697,1,209.193307762349,423.04749320432,540.54,79.4853371037635,415.846005996146,0,497.985101509697,0,418.499764405934,1,209.193307762349,458.400904486449,540.54,A_both_feasible,79.4853371037635,35.353411282129,0,0,False,False
4031,9,3,2,7,382.129122003109,536.49497291033,0,536.494972910329,0,154.36585090722,1,80.5934363617169,450.45,450.45,405.313274925785,544.48321777648,0,544.48321777648,0,139.169942850695,1,72.6051914955665,450.45,450.45,A_both_feasible,23.184152922676,7.98824486615001,7.98824486615104,0,False,False
4032,6,2,6,7,0,304.977938488306,0,315.177093140662,0,315.177093140662,1,121.731316131384,260.070845347643,270.27,0.71367875842609,315.177093140662,0,315.177093140662,0,314.463414382236,1,121.731316131384,270.27,270.27,A_both_feasible,0.71367875842609,10.199154652356,0,0,False,False
4035,5,2,5,7,0,389.451114872237,0,457.688280672679,0,457.688280672679,1,159.400128599368,382.212834199558,450.45,30.2757519474911,432.536208090798,0,457.688280672679,0,427.412528725187,1,159.400128599368,425.297927418119,450.45,A_both_feasible,30.2757519474911,43.085093218561,0,0,False,False
4036,2,2,2,7,0,386.166815742856,0,497.985101509697,0,497.985101509697,1,209.193307762349,428.721714233158,540.54,110.465721330482,417.569718201873,0,497.985101509697,0,387.519380179215,1,209.193307762349,460.124616692175,540.54,A_both_feasible,110.465721330482,31.402902459017,0,0,False,False
4037,7,2,7,7,0,345.298437423141,0,382.998409272046,0,382.998409272046,1,144,322.660028151094,360.36,0,367.680926205093,0,382.998409272046,0,382.998409272046,1,144,345.042516933046,360.36,A_both_feasible,0,22.382488781952,0,0,False,False
4039,1,2,1,7,0,354.580912636506,0,382.998409272046,0,382.998409272046,1,144,331.94250336446,360.36,112.166696626405,382.998409272046,0,382.998409272046,0,270.831712645641,1,144,360.36,360.36,A_both_feasible,112.166696626405,28.41749663554,0,0,False,False
4041,7,2,7,7,0,370.845515708317,0,457.688280672679,0,457.688280672679,1,159.400128599368,363.607235035638,450.45,0,413.267294878945,0,457.688280672679,0,457.688280672679,1,159.400128599368,406.029014206266,450.45,A_both_feasible,0,42.421779170628,0,0,False,False
4046,5,2,5,7,0,354.580912636582,0,382.998409272046,0,382.998409272046,1,144,331.942503364536,360.36,30.2757519474911,382.998409272046,0,382.998409272046,0,352.722657324555,1,144,360.36,360.36,A_both_feasible,30.2757519474911,28.417496635464,0,0,False,False
4047,14,3,7,7,185.745847312004,451.870652665615,0,451.870652665615,0,266.124805353611,1,75.1277566064315,360.36,360.36,299.484469224306,461.805101509697,0,461.805101509697,0,162.320632285391,1,65.1933077623491,360.36,360.36,A_both_feasible,113.738621912302,9.934448844082,9.934448844082,0,False,False
4048,14,3,7,7,185.745847312004,339.032106272434,0,382.998409272046,0,197.252561960042,1,144,316.393697000388,360.36,299.484469224306,346.415744987874,0,382.998409272046,0,83.5139400477404,1,144,323.777335715827,360.36,A_both_feasible,113.738621912302,7.38363871543999,0,0,False,False
4050,6,2,6,7,0,403.956774151188,0,457.688280672679,0,457.688280672679,1,159.400128599368,396.718493478509,450.45,0.71367875842609,438.542580795353,0,457.688280672679,0,456.974601914253,1,159.400128599368,431.304300122675,450.45,A_both_feasible,0.71367875842609,34.585806644165,0,0,False,False
4051,21,4,7,7,405.313258598587,461.805101509697,0,461.805101509697,0,56.4918429111102,1,65.1933077623491,360.36,360.36,434.497947905568,461.805101509697,0.129786569860201,461.805101509697,0,27.307153604129,1,65.1933077623491,360.36,360.36,A_both_feasible,29.184689306981,0,0,0,False,False
4052,7,2,7,7,0,322.396898178666,0,382.998409272046,0,382.998409272046,1,144,299.75848890662,360.36,0,349.5789339533,0,382.998409272046,0,382.998409272046,1,144,326.940524681254,360.36,A_both_feasible,0,27.182035774634,0,0,False,False
4054,7,2,7,7,0,380.492594714017,0,457.688280672679,0,457.688280672679,1,159.400128599368,373.254314041338,450.45,0,416.496695970757,0,457.688280672679,0,457.688280672679,1,159.400128599368,409.258415298079,450.45,A_both_feasible,0,36.00410125674,0,0,False,False
4057,7,2,7,7,0,384.267931841903,0,457.688280672679,0,457.688280672679,1,159.400128599368,377.029651169225,450.45,0,425.509425345521,0,457.688280672679,0,457.688280672679,1,159.400128599368,418.271144672842,450.45,A_both_feasible,0,41.241493503618,0,0,False,False
4058,4,2,4,7,0,341.570272303644,0,364.970272303644,0,364.970272303644,1,71.9381369684028,246.87,270.27,67.6431305846633,364.970272303644,0,364.970272303644,0,297.32714171898,1,71.9381369684028,270.27,270.27,A_both_feasible,67.6431305846633,23.4,0,0,False,False
4059,26,5,5,7,607.96988789788,511.598280672679,96.3716072252019,511.598280672679,96.3716072252018,-96.3716072252018,0,15.4001285993677,360.36,360.36,607.969905340432,511.598280672679,96.3716246677529,511.598280672679,96.3716246677529,-96.3716246677529,0,15.4001285993677,360.36,360.36,C_both_infeasible,1.74425520071964e-05,0,0,1.74425510977017e-05,False,False
4060,2,2,2,7,0,315.177093140662,0,315.177093140662,0,315.177093140662,1,121.731316131384,270.27,270.27,110.465721330482,315.177093140662,0,315.177093140662,0,204.71137181018,1,121.731316131384,270.27,270.27,A_both_feasible,110.465721330482,0,0,0,False,False
4062,1,2,1,7,0,315.177093140662,0,315.177093140662,0,315.177093140662,1,121.731316131384,270.27,270.27,112.166696626405,315.177093140662,0,315.177093140662,0,203.010396514257,1,121.731316131384,270.27,270.27,A_both_feasible,112.166696626405,0,0,0,False,False
4063,2,2,2,7,0,380.46535330527,0,457.688280672679,0,457.688280672679,1,159.400128599368,373.227072632591,450.45,110.465721330482,416.016235686046,0,457.688280672679,0,347.222559342196,1,159.400128599368,408.777955013367,450.45,A_both_feasible,110.465721330482,35.550882380776,0,0,False,False
4066,11,3,4,7,355.126421733082,405.267093140662,0,405.267093140662,0,50.1406714075799,1,121.731316131384,360.36,360.36,396.04045228592,405.267093140662,5.35222689064115,405.267093140662,0,9.22664085474196,1,121.731316131384,360.36,360.36,A_both_feasible,40.914030552838,0,0,0,False,False
4073,4,2,4,7,0,361.653501134896,0,382.998409272046,0,382.998409272046,1,144,339.015091862849,360.36,67.6431305846633,382.998409272046,0,382.998409272046,0,315.355278687383,1,144,360.36,360.36,A_both_feasible,67.6431305846633,21.34490813715,0,0,False,False
4074,1,2,1,7,0,315.177093140662,0,315.177093140662,0,315.177093140662,1,121.731316131384,270.27,270.27,112.166696626405,315.177093140662,0,315.177093140662,0,203.010396514257,1,121.731316131384,270.27,270.27,A_both_feasible,112.166696626405,0,0,0,False,False
4076,6,2,6,7,0,355.126421733071,0,497.985101509697,0,497.985101509697,1,209.193307762349,397.681320223374,540.54,0.71367875842609,404.824446395254,0,497.985101509697,0,497.271422751271,1,209.193307762349,447.379344885557,540.54,A_both_feasible,0.71367875842609,49.6980246621829,0,0,False,False
4077,5,2,5,7,0,315.177093140662,0,315.177093140662,0,315.177093140662,1,121.731316131384,270.27,270.27,30.2757519474911,315.177093140662,0,315.177093140662,0,284.901341193171,1,121.731316131384,270.27,270.27,A_both_feasible,30.2757519474911,0,0,0,False,False
4078,7,2,7,7,0,335.305978960055,0,382.998409272046,0,382.998409272046,1,144,312.667569688008,360.36,0,367.680926205093,0,382.998409272046,0,382.998409272046,1,144,345.042516933046,360.36,A_both_feasible,0,32.374947245038,0,0,False,False
4081,3,2,3,7,0,366.582112753994,0,382.998409272046,0,382.998409272046,1,144,343.943703481948,360.36,79.4853371037635,382.998409272046,0,382.998409272046,0,303.513072168283,1,144,360.36,360.36,A_both_feasible,79.4853371037635,16.416296518052,0,0,False,False
4082,3,2,3,7,0,352.210652572246,0,382.998409272046,0,382.998409272046,1,144,329.5722433002,360.36,79.4853371037635,378.707591396807,0,382.998409272046,0,303.513072168283,1,144,356.06918212476,360.36,A_both_feasible,79.4853371037635,26.496938824561,0,0,False,False
4083,3,2,3,7,0,399.426154273093,0,457.688280672679,0,457.688280672679,1,159.400128599368,392.187873600415,450.45,79.4853371037635,430.463045689072,0,457.688280672679,0,378.202943568915,1,159.400128599368,423.224765016393,450.45,A_both_feasible,79.4853371037635,31.036891415979,0,0,False,False
