selection_path_id,path_set,source_category,candidate_pool_unique_path_id,a0,loc0,lfw0,a1,loc1,lfw1,a2,loc2,lfw2,a3,loc3,lfw3,path_probability,observed_frequency,empirical_weight,nominal_inclusion_status,selection_rule,risk_envelope_percentile,risk_mean_percentile,risk_band,available_reference_path_count,grid_max_wind_mps,grid_cumulative_excess_mps,road_max_wind_mps,road_cumulative_excess_mps,is_observed_candidate,is_unobserved_candidate,selection_population,physical_path_key,damage_mode,theoretical_path_probability,run005_unique_path_id,B3_scenario_count,B3_stage_row_count,D_Hres3h_mean_kg,D_Hres3h_max_kg,D_Hres3h_q95_kg,full_loss_upper_hit_share,A0_pair_share,reachable_pair_share,C_reachable_mean_km,C_reachable_max_km,failed_lines_W3_mean,failed_lines_W3_max,closed_roads_W3_mean,closed_roads_W3_max,joint_line_road_damage_share,road_disconnection_share,exact_full_DAC_novel_share,binned_DAC_novel_share,A_pattern_novel_share,line_failure_novel_share,road_disconnect_novel_share,line_road_joint_novel_share,structural_novel_share,raw_probability_weighted_D_contribution,raw_probability_weighted_full_loss_contribution,raw_probability_weighted_A0_contribution,probability_renormalized
444,candidate,observed_candidate,444,3,7,0,4,4,1,4,2,2,6,2,2,1.477575e-08,1,6.66666666666667e-05,included_in_main_empirical_distribution,all_run005_candidates,NaN,NaN,candidate,7727,54.5851101382414,863.880981313297,54.5851101382414,705.30696560776,1,0,run005_complete_candidate_pool,3|7|0|4|4|1|4|2|2|6|2|2,persistent_fixed_resistance,1.477575e-08,444,20,60,349.698606224259,453.045304530453,442.135122603169,0,0.238257575757576,0.761742424242424,20.3219890187859,81.3285975202934,24,28,17.3,23,1,1,1,1,1,1,1,1,1,5.16705918091809e-06,0,3.520434375e-09,0
445,candidate,unobserved_candidate,445,3,7,0,5,4,2,3,1,1,5,-2,3,6.4e-16,0,0,pending_after_B3,all_run005_candidates,NaN,NaN,candidate,7727,45.9865692331103,707.917779388482,45.9865692331103,511.240793094532,0,1,run005_complete_candidate_pool,3|7|0|5|4|2|3|1|1|5|-2|3,persistent_fixed_resistance,6.4e-16,445,20,60,587.676949513133,607.969887897881,607.969887897881,0.45,0.3625,0.6375,26.606538638072,81.3776888382237,18.2,22,11.5,16,1,0.95,1,1,0.95,1,1,1,1,3.76113247688405e-13,2.88e-16,2.32e-16,0
446,candidate,unobserved_candidate,446,3,7,0,5,4,2,3,1,1,5,1,3,2.88e-15,0,0,pending_after_B3,all_run005_candidates,NaN,NaN,candidate,7727,46.1939864988178,810.036459054141,46.1939864988178,675.903378953738,0,1,run005_complete_candidate_pool,3|7|0|5|4|2|3|1|1|5|1|3,persistent_fixed_resistance,2.88e-15,446,20,60,587.26781769086,607.969887897881,607.969887897881,0.65,0.535227272727273,0.464772727272727,25.2368584282674,92.2686691925579,22.1,27,15.45,21,1,0.95,1,1,1,1,1,1,1,1.69133131494968e-12,1.872e-15,1.54145454545455e-15,0
447,candidate,unobserved_candidate,447,3,7,0,5,4,2,3,2,1,5,5,3,2e-15,0,0,pending_after_B3,all_run005_candidates,NaN,NaN,candidate,7727,45.9865692331103,990.468100681746,45.9865692331103,850.923873395325,0,1,run005_complete_candidate_pool,3|7|0|5|4|2|3|2|1|5|5|3,persistent_fixed_resistance,2e-15,447,20,60,595.450454136323,607.969887897881,607.969887897881,0.55,0.553156565656566,0.446843434343434,24.0183816520831,95.3965012797151,21.35,26,14.6,22,1,1,1,1,1,1,1,1,1,1.19090090827265e-12,1.1e-15,1.10631313131313e-15,0
448,candidate,unobserved_candidate,448,3,7,0,5,4,2,3,7,1,5,5,3,2e-15,0,0,pending_after_B3,all_run005_candidates,NaN,NaN,candidate,7727,45.9865692331103,990.468100681746,45.9865692331103,850.923873395325,0,1,run005_complete_candidate_pool,3|7|0|5|4|2|3|7|1|5|5|3,persistent_fixed_resistance,2e-15,448,20,60,593.404795024957,607.969887897881,607.969887897881,0.65,0.556944444444444,0.443055555555556,24.5914162780165,104.088761976704,19.9,23,14.85,20,1,1,1,1,1,1,1,1,1,1.18680959004991e-12,1.3e-15,1.11388888888889e-15,0
449,candidate,unobserved_candidate,449,3,7,0,5,4,2,4,1,1,6,1,3,2.8224e-14,0,0,pending_after_B3,all_run005_candidates,NaN,NaN,candidate,7727,55.4927759888396,1014.75338973184,55.4927759888396,884.251471919843,0,1,run005_complete_candidate_pool,3|7|0|5|4|2|4|1|1|6|1|3,persistent_fixed_resistance,2.8224e-14,449,20,60,598.723508714508,607.969887897881,607.969887897881,0.75,0.581186868686869,0.418813131313131,25.1206318465588,93.0857816252143,25.35,29,19.1,23,1,1,1,1,1,1,1,1,1,1.68983723099583e-11,2.1168e-14,1.64034181818182e-14,0
450,candidate,unobserved_candidate,450,3,7,0,5,4,2,6,1,1,4,-2,3,7.68e-16,0,0,pending_after_B3,all_run005_candidates,NaN,NaN,candidate,7727,45.9865692331103,941.208363722117,45.9865692331103,763.977456044937,0,1,run005_complete_candidate_pool,3|7|0|5|4|2|6|1|1|4|-2|3,persistent_fixed_resistance,7.68e-16,450,20,60,591.440962278046,607.969887897881,607.969887897881,0.5,0.532828282828283,0.467171717171717,25.9306356752431,94.645580010156,19.6,24,13.35,19,1,1,1,1,0.95,1,1,1,1,4.54226659029539e-13,3.84e-16,4.09212121212121e-16,0
451,candidate,unobserved_candidate,451,3,7,0,5,4,2,6,1,1,4,-1,3,1.92e-15,0,0,pending_after_B3,all_run005_candidates,NaN,NaN,candidate,7727,45.9865692331103,1044.14311063169,45.9865692331103,796.736451117553,0,1,run005_complete_candidate_pool,3|7|0|5|4|2|6|1|1|4|-1|3,persistent_fixed_resistance,1.92e-15,451,20,60,590.786351362409,607.969887897881,607.969887897881,0.55,0.535732323232323,0.464267676767677,26.86625408799,98.5813459208809,19.35,25,13.5,19,1,1,1,1,1,1,1,1,1,1.13430979461583e-12,1.056e-15,1.02860606060606e-15,0
452,candidate,unobserved_candidate,452,3,7,0,5,4,2,6,1,1,4,4,3,9.6e-16,0,0,pending_after_B3,all_run005_candidates,NaN,NaN,candidate,7727,45.9865692331103,978.932078820089,45.9865692331103,782.204955901227,0,1,run005_complete_candidate_pool,3|7|0|5|4|2|6|1|1|4|4|3,persistent_fixed_resistance,9.6e-16,452,20,60,592.504705015956,607.969887897881,607.969887897881,0.55,0.49229797979798,0.50770202020202,27.7278925633057,99.2780241705513,19.35,22,13.25,17,1,1,1,1,1,1,1,1,1,5.68804516815318e-13,5.28e-16,4.72606060606061e-16,0
453,candidate,unobserved_candidate,453,3,7,0,5,4,2,6,1,2,4,-2,1,7.68e-15,0,0,pending_after_B3,all_run005_candidates,NaN,NaN,candidate,7727,55.2436058969182,1321.47259150697,55.2436058969182,1276.17248433463,0,1,run005_complete_candidate_pool,3|7|0|5|4|2|6|1|2|4|-2|1,persistent_fixed_resistance,7.68e-15,453,20,60,602.596623298694,607.969887897881,607.969887897881,0.65,0.761237373737374,0.238762626262626,22.3043852489159,95.1770469619189,29.75,31,25.9,33,1,1,1,1,1,1,1,1,1,4.62794206693397e-12,4.992e-15,5.84630303030303e-15,0
454,candidate,unobserved_candidate,454,3,7,0,5,4,2,6,1,2,4,3,1,2.496e-14,0,0,pending_after_B3,all_run005_candidates,NaN,NaN,candidate,7727,55.2436058969182,1361.69173251712,55.2436058969182,1276.17248433463,0,1,run005_complete_candidate_pool,3|7|0|5|4|2|6|1|2|4|3|1,persistent_fixed_resistance,2.496e-14,454,20,60,600.578239642146,607.969887897881,607.969887897881,0.65,0.734722222222222,0.265277777777778,25.1449311786826,110.997497251177,30.15,32,24.65,28,1,1,1,1,1,1,1,1,1,1.4990432861468e-11,1.6224e-14,1.83386666666667e-14,0
455,candidate,unobserved_candidate,455,3,7,0,5,4,2,6,1,2,4,4,1,9.6e-15,0,0,pending_after_B3,all_run005_candidates,NaN,NaN,candidate,7727,55.2436058969182,1346.07020898922,55.2436058969182,1276.17248433463,0,1,run005_complete_candidate_pool,3|7|0|5|4|2|6|1|2|4|4|1,persistent_fixed_resistance,9.6e-15,455,20,60,600.878269645146,607.969887897881,607.969887897881,0.45,0.750883838383838,0.249116161616162,22.4369314411717,96.2360297793929,29.95,32,24.9,32,1,1,1,1,1,1,1,1,1,5.76843138859341e-12,4.32e-15,7.20848484848485e-15,0
456,candidate,unobserved_candidate,456,3,7,0,5,4,2,6,1,2,4,4,2,3.84e-14,0,0,pending_after_B3,all_run005_candidates,NaN,NaN,candidate,7727,55.2436058969182,1574.68227545229,55.2436058969182,1423.69235194449,0,1,run005_complete_candidate_pool,3|7|0|5|4|2|6|1|2|4|4|2,persistent_fixed_resistance,3.84e-14,456,20,60,601.014646919238,607.969887897881,607.969887897881,0.5,0.726893939393939,0.273106060606061,23.5103242230654,94.7533440518005,29.75,32,25.45,31,1,1,1,1,1,1,1,1,1,2.30789624416987e-11,1.92e-14,2.79127272727273e-14,0
457,candidate,unobserved_candidate,457,3,7,0,5,4,2,6,1,2,6,1,2,2.62656e-12,0,0,pending_after_B3,all_run005_candidates,NaN,NaN,candidate,7727,55.2436058969182,2130.54528875356,55.2436058969182,2104.60114106283,0,1,run005_complete_candidate_pool,3|7|0|5|4|2|6|1|2|6|1|2,persistent_fixed_resistance,2.62656e-12,457,20,60,595.859585958596,607.969887897881,607.969887897881,0.5,0.744065656565657,0.255934343434343,21.3614728251285,80.5660739343597,30.3,32,24.95,29,1,1,1,1,1,1,1,1,1,1.56506095409541e-09,1.31328e-12,1.95433309090909e-12,0
458,candidate,unobserved_candidate,458,3,7,0,5,4,2,6,1,2,6,3,1,4.7424e-13,0,0,pending_after_B3,all_run005_candidates,NaN,NaN,candidate,7727,55.2436058969182,1772.70162006261,55.2436058969182,1653.75663780257,0,1,run005_complete_candidate_pool,3|7|0|5|4|2|6|1|2|6|3|1,persistent_fixed_resistance,4.7424e-13,458,20,60,605.324168780515,607.969887897881,607.969887897881,0.75,0.761237373737374,0.238762626262626,23.9072170196445,101.735395325868,30.5,32,24.8,30,1,1,1,1,1,1,1,1,1,2.87068933802471e-10,3.5568e-13,3.61009212121212e-13,0
459,candidate,unobserved_candidate,459,3,7,0,5,4,2,6,1,2,6,4,1,1.824e-13,0,0,pending_after_B3,all_run005_candidates,NaN,NaN,candidate,7727,55.2436058969182,1741.57717582303,55.2436058969182,1613.96144290769,0,1,run005_complete_candidate_pool,3|7|0|5|4|2|6|1|2|6|4|1,persistent_fixed_resistance,1.824e-13,459,20,60,600.714616916237,607.969887897881,607.969887897881,0.5,0.741919191919192,0.258080808080808,24.7441126257347,95.1770469619189,29.95,31,25.3,31,1,1,1,1,1,1,1,1,1,1.09570346125522e-10,9.12e-14,1.35326060606061e-13,0
