selection_path_id,run005_unique_path_id,source_category,run005_theoretical_path_probability,step3b_path_probability,matrix_recomputed_path_probability,step3b_minus_run005,recomputed_minus_run005,physical_key_match,scenario_count,stage_row_count,is_finite_nonnegative,run005_step3b_pass,matrix_recompute_pass,twenty_repeats_pass,pending_identity_pass
432,432,observed_candidate,1.7302799745e-05,1.7302799745e-05,1.7302799745e-05,0,0,1,20,60,1,1,1,1,1
433,433,unobserved_candidate,4.4e-15,4.4e-15,4.4e-15,0,1.57772181044202e-30,1,20,60,1,1,1,1,1
434,434,unobserved_candidate,4.224e-15,4.224e-15,4.224e-15,0,1.57772181044202e-30,1,20,60,1,1,1,1,1
435,435,unobserved_candidate,5.28e-15,5.28e-15,5.28e-15,0,2.36658271566304e-30,1,20,60,1,1,1,1,1
436,436,unobserved_candidate,1.0032e-13,1.0032e-13,1.0032e-13,0,2.52435489670724e-29,1,20,60,1,1,1,1,1
437,437,unobserved_candidate,3.456e-15,3.456e-15,3.456e-15,0,0,1,20,60,1,1,1,1,1
438,438,unobserved_candidate,6.5664e-14,6.5664e-14,6.5664e-14,0,1.26217744835362e-29,1,20,60,1,1,1,1,1
439,439,unobserved_candidate,3.456e-14,3.456e-14,3.456e-14,0,6.31088724176809e-30,1,20,60,1,1,1,1,1
440,440,unobserved_candidate,4.48e-15,4.48e-15,4.48e-15,0,7.88860905221012e-31,1,20,60,1,1,1,1,1
441,441,unobserved_candidate,4.3904e-14,4.3904e-14,4.3904e-14,0,1.26217744835362e-29,1,20,60,1,1,1,1,1
442,442,observed_candidate,6.15824999999999e-09,6.15824999999999e-09,6.15824999999999e-09,0,3.30872245021211e-24,1,20,60,1,1,1,1,1
443,443,observed_candidate,1.00051875e-07,1.00051875e-07,1.00051875e-07,0,7.94093388050907e-23,1,20,60,1,1,1,1,1
444,444,observed_candidate,1.477575e-08,1.477575e-08,1.477575e-08,0,8.27180612553028e-24,1,20,60,1,1,1,1,1
445,445,unobserved_candidate,6.4e-16,6.4e-16,6.4e-16,0,9.86076131526265e-32,1,20,60,1,1,1,1,1
446,446,unobserved_candidate,2.88e-15,2.88e-15,2.88e-15,0,1.18329135783152e-30,1,20,60,1,1,1,1,1
447,447,unobserved_candidate,2e-15,2e-15,2e-15,0,7.88860905221012e-31,1,20,60,1,1,1,1,1
448,448,unobserved_candidate,2e-15,2e-15,2e-15,0,7.88860905221012e-31,1,20,60,1,1,1,1,1
449,449,unobserved_candidate,2.8224e-14,2.8224e-14,2.8224e-14,0,6.31088724176809e-30,1,20,60,1,1,1,1,1
450,450,unobserved_candidate,7.68e-16,7.68e-16,7.68e-16,0,2.95822839457879e-31,1,20,60,1,1,1,1,1
451,451,unobserved_candidate,1.92e-15,1.92e-15,1.92e-15,0,7.88860905221012e-31,1,20,60,1,1,1,1,1
452,452,unobserved_candidate,9.6e-16,9.6e-16,9.6e-16,0,3.94430452610506e-31,1,20,60,1,1,1,1,1
453,453,unobserved_candidate,7.68e-15,7.68e-15,7.68e-15,0,3.15544362088405e-30,1,20,60,1,1,1,1,1
454,454,unobserved_candidate,2.496e-14,2.496e-14,2.496e-14,0,1.57772181044202e-29,1,20,60,1,1,1,1,1
455,455,unobserved_candidate,9.6e-15,9.6e-15,9.6e-15,0,4.73316543132607e-30,1,20,60,1,1,1,1,1
456,456,unobserved_candidate,3.84e-14,3.84e-14,3.84e-14,0,1.89326617253043e-29,1,20,60,1,1,1,1,1
457,457,unobserved_candidate,2.62656e-12,2.62656e-12,2.62656e-12,0,1.21169035041947e-27,1,20,60,1,1,1,1,1
458,458,unobserved_candidate,4.7424e-13,4.7424e-13,4.7424e-13,0,2.01948391736579e-28,1,20,60,1,1,1,1,1
459,459,unobserved_candidate,1.824e-13,1.824e-13,1.824e-13,0,7.57306469012171e-29,1,20,60,1,1,1,1,1
460,460,unobserved_candidate,7.296e-13,7.296e-13,7.296e-13,0,3.02922587604869e-28,1,20,60,1,1,1,1,1
461,461,unobserved_candidate,6.84e-13,6.84e-13,6.84e-13,0,3.02922587604869e-28,1,20,60,1,1,1,1,1
462,462,unobserved_candidate,1.92e-15,1.92e-15,1.92e-15,0,7.88860905221012e-31,1,20,60,1,1,1,1,1
463,463,unobserved_candidate,2.4e-15,2.4e-15,2.4e-15,0,7.88860905221012e-31,1,20,60,1,1,1,1,1
464,464,unobserved_candidate,3.648e-14,3.648e-14,3.648e-14,0,6.31088724176809e-30,1,20,60,1,1,1,1,1
465,465,unobserved_candidate,4.56e-14,4.56e-14,4.56e-14,0,1.26217744835362e-29,1,20,60,1,1,1,1,1
466,466,unobserved_candidate,4.224e-15,4.224e-15,4.224e-15,0,1.57772181044202e-30,1,20,60,1,1,1,1,1
467,467,unobserved_candidate,8.0256e-14,8.0256e-14,8.0256e-14,0,1.26217744835362e-29,1,20,60,1,1,1,1,1
468,468,observed_candidate,3.792096e-10,3.792096e-10,3.792096e-10,0,5.16987882845642e-26,1,20,60,1,1,1,1,1
469,469,unobserved_candidate,2.8224e-14,2.8224e-14,2.8224e-14,0,0,1,20,60,1,1,1,1,1
470,470,unobserved_candidate,3.6e-15,3.6e-15,3.6e-15,0,1.57772181044202e-30,1,20,60,1,1,1,1,1
471,471,unobserved_candidate,3.6e-15,3.6e-15,3.6e-15,0,0,1,20,60,1,1,1,1,1
472,472,unobserved_candidate,3.6e-15,3.6e-15,3.6e-15,0,1.57772181044202e-30,1,20,60,1,1,1,1,1
473,473,observed_candidate,1.03842659883721e-08,1.03842659883721e-08,1.03842659883721e-08,0,-3.63959469523332e-23,1,20,60,1,1,1,1,1
474,474,observed_candidate,3.11512499999999e-09,3.11512499999999e-09,3.11512499999999e-09,0,4.96308367531817e-24,1,20,60,1,1,1,1,1
475,475,observed_candidate,1.01833654692e-07,1.01833654692e-07,1.01833654692e-07,0,1.19114008207636e-22,1,20,60,1,1,1,1,1
476,476,observed_candidate,1.18832175e-07,1.18832175e-07,1.18832175e-07,0,1.7205356741103e-22,1,20,60,1,1,1,1,1
477,477,observed_candidate,6.03095625e-07,6.03095625e-07,6.03095625e-07,0,1.05879118406788e-22,1,20,60,1,1,1,1,1
478,478,observed_candidate,9.38148750000001e-07,9.38148750000001e-07,9.38148750000001e-07,0,2.11758236813575e-22,1,20,60,1,1,1,1,1
479,479,unobserved_candidate,9.36e-15,9.36e-15,9.36e-15,0,0,1,20,60,1,1,1,1,1
480,480,unobserved_candidate,3.6e-15,3.6e-15,3.6e-15,0,1.57772181044202e-30,1,20,60,1,1,1,1,1
481,481,unobserved_candidate,1.44e-13,1.44e-13,1.44e-13,0,7.57306469012171e-29,1,20,60,1,1,1,1,1
482,482,unobserved_candidate,5.184e-12,5.184e-12,5.184e-12,0,1.61558713389263e-27,1,20,60,1,1,1,1,1
483,483,unobserved_candidate,3.3685632e-09,3.3685632e-09,3.3685632e-09,0,4.13590306276514e-25,1,20,60,1,1,1,1,1
484,484,observed_candidate,3.563746875e-07,3.563746875e-07,3.563746875e-07,0,1.05879118406788e-22,1,20,60,1,1,1,1,1
485,485,unobserved_candidate,2.6e-15,2.6e-15,2.6e-15,0,1.18329135783152e-30,1,20,60,1,1,1,1,1
486,486,observed_candidate,2.885625e-08,2.885625e-08,2.885625e-08,0,0,1,20,60,1,1,1,1,1
487,487,unobserved_candidate,8e-16,8e-16,8e-16,0,1.97215226305253e-31,1,20,60,1,1,1,1,1
488,488,unobserved_candidate,2e-15,2e-15,2e-15,0,3.94430452610506e-31,1,20,60,1,1,1,1,1
489,489,unobserved_candidate,4.4e-15,4.4e-15,4.4e-15,0,1.57772181044202e-30,1,20,60,1,1,1,1,1
490,490,unobserved_candidate,3.6e-15,3.6e-15,3.6e-15,0,0,1,20,60,1,1,1,1,1
491,491,unobserved_candidate,4e-14,4e-14,4e-14,0,1.26217744835362e-29,1,20,60,1,1,1,1,1
492,492,unobserved_candidate,3.75e-14,3.75e-14,3.75e-14,0,1.89326617253043e-29,1,20,60,1,1,1,1,1
493,493,unobserved_candidate,2e-15,2e-15,2e-15,0,3.94430452610506e-31,1,20,60,1,1,1,1,1
494,494,unobserved_candidate,2.5e-15,2.5e-15,2.5e-15,0,1.18329135783152e-30,1,20,60,1,1,1,1,1
495,495,unobserved_candidate,4.4e-15,4.4e-15,4.4e-15,0,7.88860905221012e-31,1,20,60,1,1,1,1,1
496,496,unobserved_candidate,3.6e-15,3.6e-15,3.6e-15,0,1.57772181044202e-30,1,20,60,1,1,1,1,1
497,497,unobserved_candidate,2.5e-15,2.5e-15,2.5e-15,0,1.18329135783152e-30,1,20,60,1,1,1,1,1
498,498,unobserved_candidate,1.44e-12,1.44e-12,1.44e-12,0,4.03896783473158e-28,1,20,60,1,1,1,1,1
499,499,unobserved_candidate,2.07936e-10,2.07936e-10,2.07936e-10,0,-2.58493941422821e-26,1,20,60,1,1,1,1,1
500,500,unobserved_candidate,5.776e-11,5.776e-11,5.776e-11,0,6.46234853557053e-27,1,20,60,1,1,1,1,1
501,501,unobserved_candidate,4.4e-15,4.4e-15,4.4e-15,0,2.36658271566304e-30,1,20,60,1,1,1,1,1
502,502,unobserved_candidate,4.4e-15,4.4e-15,4.4e-15,0,1.57772181044202e-30,1,20,60,1,1,1,1,1
503,503,observed_candidate,4.01144542655999e-09,4.01144542655999e-09,4.01144542655999e-09,0,2.48154183765908e-24,1,20,60,1,1,1,1,1
504,504,observed_candidate,2.20238853488372e-08,2.20238853488372e-08,2.20238853488372e-08,0,3.30872245021211e-24,1,20,60,1,1,1,1,1
505,505,observed_candidate,7.540218455e-08,7.540218455e-08,7.540218455e-08,0,5.29395592033938e-23,1,20,60,1,1,1,1,1
506,506,observed_candidate,1.678820715e-07,1.678820715e-07,1.678820715e-07,0,1.05879118406788e-22,1,20,60,1,1,1,1,1
507,507,observed_candidate,2.8279125e-07,2.8279125e-07,2.8279125e-07,0,4.2351647362715e-22,1,20,60,1,1,1,1,1
508,508,observed_candidate,2.0575296e-07,2.0575296e-07,2.0575296e-07,0,5.29395592033938e-23,1,20,60,1,1,1,1,1
509,509,observed_candidate,3.7856e-12,3.7856e-12,3.7856e-12,0,0,1,20,60,1,1,1,1,1
510,510,observed_candidate,1.03892441860465e-07,1.03892441860465e-07,1.03892441860465e-07,0,5.29395592033938e-23,1,20,60,1,1,1,1,1
511,511,unobserved_candidate,1.144e-14,1.144e-14,1.144e-14,0,4.73316543132607e-30,1,20,60,1,1,1,1,1
512,512,unobserved_candidate,4.4e-15,4.4e-15,4.4e-15,0,2.36658271566304e-30,1,20,60,1,1,1,1,1
513,513,unobserved_candidate,1.76e-13,1.76e-13,1.76e-13,0,7.57306469012171e-29,1,20,60,1,1,1,1,1
514,514,unobserved_candidate,6.336e-12,6.336e-12,6.336e-12,0,2.42338070083895e-27,1,20,60,1,1,1,1,1
515,515,unobserved_candidate,4.1171328e-09,4.1171328e-09,4.1171328e-09,0,1.65436122510606e-24,1,20,60,1,1,1,1,1
516,516,unobserved_candidate,2.54144e-10,2.54144e-10,2.54144e-10,0,1.03397576569128e-25,1,20,60,1,1,1,1,1
517,517,observed_candidate,5.1597e-08,5.1597e-08,5.1597e-08,0,1.98523347012727e-23,1,20,60,1,1,1,1,1
518,518,observed_candidate,3.241134e-08,3.241134e-08,3.241134e-08,0,6.61744490042422e-24,1,20,60,1,1,1,1,1
519,519,unobserved_candidate,2.08e-15,2.08e-15,2.08e-15,0,1.18329135783152e-30,1,20,60,1,1,1,1,1
520,520,unobserved_candidate,1.144e-14,1.144e-14,1.144e-14,0,4.73316543132607e-30,1,20,60,1,1,1,1,1
521,521,unobserved_candidate,1.04e-13,1.04e-13,1.04e-13,0,5.04870979341448e-29,1,20,60,1,1,1,1,1
522,522,unobserved_candidate,9.75e-14,9.75e-14,9.75e-14,0,3.78653234506086e-29,1,20,60,1,1,1,1,1
523,523,unobserved_candidate,6.5e-15,6.5e-15,6.5e-15,0,3.15544362088405e-30,1,20,60,1,1,1,1,1
524,524,unobserved_candidate,3.744e-12,3.744e-12,3.744e-12,0,1.61558713389263e-27,1,20,60,1,1,1,1,1
525,525,unobserved_candidate,1.50176e-10,1.50176e-10,1.50176e-10,0,5.16987882845642e-26,1,20,60,1,1,1,1,1
526,526,observed_candidate,1.02749625e-07,1.02749625e-07,1.02749625e-07,0,2.64697796016969e-23,1,20,60,1,1,1,1,1
527,527,observed_candidate,9.3814875e-07,9.3814875e-07,9.3814875e-07,0,-1.05879118406788e-22,1,20,60,1,1,1,1,1
528,528,unobserved_candidate,8e-16,8e-16,8e-16,0,1.97215226305253e-31,1,20,60,1,1,1,1,1
529,529,unobserved_candidate,2e-15,2e-15,2e-15,0,3.94430452610506e-31,1,20,60,1,1,1,1,1
530,530,unobserved_candidate,4.4e-15,4.4e-15,4.4e-15,0,1.57772181044202e-30,1,20,60,1,1,1,1,1
531,531,unobserved_candidate,1e-15,1e-15,1e-15,0,1.97215226305253e-31,1,20,60,1,1,1,1,1
532,532,unobserved_candidate,4e-14,4e-14,4e-14,0,1.26217744835362e-29,1,20,60,1,1,1,1,1
533,533,unobserved_candidate,2e-15,2e-15,2e-15,0,3.94430452610506e-31,1,20,60,1,1,1,1,1
534,534,unobserved_candidate,3.6e-14,3.6e-14,3.6e-14,0,1.26217744835362e-29,1,20,60,1,1,1,1,1
535,535,unobserved_candidate,3.744e-12,3.744e-12,3.744e-12,0,8.07793566946316e-28,1,20,60,1,1,1,1,1
536,536,unobserved_candidate,1.44e-12,1.44e-12,1.44e-12,0,4.03896783473158e-28,1,20,60,1,1,1,1,1
537,537,unobserved_candidate,7.2e-14,7.2e-14,7.2e-14,0,1.26217744835362e-29,1,20,60,1,1,1,1,1
538,538,unobserved_candidate,2.888e-12,2.888e-12,2.888e-12,0,4.03896783473158e-28,1,20,60,1,1,1,1,1
539,539,unobserved_candidate,1.444e-12,1.444e-12,1.444e-12,0,2.01948391736579e-28,1,20,60,1,1,1,1,1
540,540,unobserved_candidate,1.50176e-10,1.50176e-10,1.50176e-10,0,0,1,20,60,1,1,1,1,1
541,541,unobserved_candidate,5.776e-11,5.776e-11,5.776e-11,0,6.46234853557053e-27,1,20,60,1,1,1,1,1
542,542,unobserved_candidate,2.888e-12,2.888e-12,2.888e-12,0,1.21169035041947e-27,1,20,60,1,1,1,1,1
543,543,unobserved_candidate,2e-15,2e-15,2e-15,0,3.94430452610506e-31,1,20,60,1,1,1,1,1
544,544,unobserved_candidate,8e-16,8e-16,8e-16,0,1.97215226305253e-31,1,20,60,1,1,1,1,1
545,545,unobserved_candidate,2e-15,2e-15,2e-15,0,3.94430452610506e-31,1,20,60,1,1,1,1,1
546,546,unobserved_candidate,2e-15,2e-15,2e-15,0,3.94430452610506e-31,1,20,60,1,1,1,1,1
547,547,observed_candidate,3.3048499737e-07,3.3048499737e-07,3.3048499737e-07,0,3.17637355220363e-22,1,20,60,1,1,1,1,1
548,548,observed_candidate,3.027888864e-08,3.027888864e-08,3.027888864e-08,0,6.61744490042422e-24,1,20,60,1,1,1,1,1
549,549,observed_candidate,1.1675664e-07,1.1675664e-07,1.1675664e-07,0,2.64697796016969e-23,1,20,60,1,1,1,1,1
550,550,unobserved_candidate,8.33333333333333e-16,8.33333333333333e-16,8.33333333333333e-16,0,9.86076131526265e-32,1,20,60,1,1,1,1,1
551,551,unobserved_candidate,3e-14,3e-14,3e-14,0,-6.31088724176809e-30,1,20,60,1,1,1,1,1
552,552,observed_candidate,7.5178125e-09,7.5178125e-09,7.5178125e-09,0,0,1,20,60,1,1,1,1,1
553,553,unobserved_candidate,1.296e-12,1.296e-12,1.296e-12,0,4.03896783473158e-28,1,20,60,1,1,1,1,1
554,554,unobserved_candidate,5.2e-15,5.2e-15,5.2e-15,0,7.88860905221012e-31,1,20,60,1,1,1,1,1
555,555,unobserved_candidate,7.5e-14,7.5e-14,7.5e-14,0,2.52435489670724e-29,1,20,60,1,1,1,1,1
556,556,unobserved_candidate,2e-15,2e-15,2e-15,0,3.94430452610506e-31,1,20,60,1,1,1,1,1
557,557,unobserved_candidate,8e-14,8e-14,8e-14,0,2.52435489670724e-29,1,20,60,1,1,1,1,1
558,558,unobserved_candidate,7.5e-14,7.5e-14,7.5e-14,0,2.52435489670724e-29,1,20,60,1,1,1,1,1
559,559,unobserved_candidate,4.6656e-11,4.6656e-11,4.6656e-11,0,1.29246970711411e-26,1,20,60,1,1,1,1,1
560,560,observed_candidate,1.3170762e-07,1.3170762e-07,1.3170762e-07,0,2.64697796016969e-23,1,20,60,1,1,1,1,1
561,561,unobserved_candidate,2.88e-12,2.88e-12,2.88e-12,0,8.07793566946316e-28,1,20,60,1,1,1,1,1
562,562,observed_candidate,6.174e-10,6.174e-10,6.174e-10,0,2.06795153138257e-25,1,20,60,1,1,1,1,1
563,563,unobserved_candidate,1.871424e-09,1.871424e-09,1.871424e-09,0,0,1,20,60,1,1,1,1,1
564,564,unobserved_candidate,1.1552e-10,1.1552e-10,1.1552e-10,0,2.58493941422821e-26,1,20,60,1,1,1,1,1
565,565,observed_candidate,1.20619125e-06,1.20619125e-06,1.20619125e-06,0,2.11758236813575e-22,1,20,60,1,1,1,1,1
566,566,observed_candidate,2.2743e-07,2.2743e-07,2.2743e-07,0,1.05879118406788e-22,1,20,60,1,1,1,1,1
567,567,unobserved_candidate,2.6e-15,2.6e-15,2.6e-15,0,1.18329135783152e-30,1,20,60,1,1,1,1,1
568,568,unobserved_candidate,8e-16,8e-16,8e-16,0,1.97215226305253e-31,1,20,60,1,1,1,1,1
569,569,unobserved_candidate,2e-15,2e-15,2e-15,0,3.94430452610506e-31,1,20,60,1,1,1,1,1
570,570,unobserved_candidate,2e-15,2e-15,2e-15,0,3.94430452610506e-31,1,20,60,1,1,1,1,1
571,571,unobserved_candidate,8e-16,8e-16,8e-16,0,3.94430452610506e-31,1,20,60,1,1,1,1,1
572,572,unobserved_candidate,8e-16,8e-16,8e-16,0,1.97215226305253e-31,1,20,60,1,1,1,1,1
573,573,observed_candidate,1.45548525375e-06,1.45548525375e-06,1.45548525375e-06,0,1.48230765769503e-21,1,20,60,1,1,1,1,1
574,574,observed_candidate,6.43566000000001e-08,6.43566000000001e-08,6.43566000000001e-08,0,-3.97046694025453e-23,1,20,60,1,1,1,1,1
575,575,observed_candidate,1.74685896e-07,1.74685896e-07,1.74685896e-07,0,2.64697796016969e-23,1,20,60,1,1,1,1,1
576,576,observed_candidate,6.216279552e-09,6.216279552e-09,6.216279552e-09,0,8.27180612553028e-25,1,20,60,1,1,1,1,1
577,577,unobserved_candidate,5.184e-13,5.184e-13,5.184e-13,0,1.0097419586829e-28,1,20,60,1,1,1,1,1
578,578,unobserved_candidate,2.08e-15,2.08e-15,2.08e-15,0,1.18329135783152e-30,1,20,60,1,1,1,1,1
579,579,unobserved_candidate,8e-16,8e-16,8e-16,0,3.94430452610506e-31,1,20,60,1,1,1,1,1
580,580,unobserved_candidate,3.2e-14,3.2e-14,3.2e-14,0,1.26217744835362e-29,1,20,60,1,1,1,1,1
581,581,unobserved_candidate,3e-14,3e-14,3e-14,0,1.26217744835362e-29,1,20,60,1,1,1,1,1
582,582,observed_candidate,1.56323720930232e-09,1.56323720930232e-09,1.56323720930232e-09,0,3.51551760335037e-24,1,20,60,1,1,1,1,1
583,583,unobserved_candidate,1.86624e-11,1.86624e-11,1.86624e-11,0,6.46234853557053e-27,1,20,60,1,1,1,1,1
584,584,unobserved_candidate,1.152e-12,1.152e-12,1.152e-12,0,4.03896783473158e-28,1,20,60,1,1,1,1,1
585,585,unobserved_candidate,7.485696e-10,7.485696e-10,7.485696e-10,0,1.03397576569128e-25,1,20,60,1,1,1,1,1
586,586,unobserved_candidate,4.6208e-11,4.6208e-11,4.6208e-11,0,1.93870456067116e-26,1,20,60,1,1,1,1,1
587,587,observed_candidate,8.46093750000003e-08,8.46093750000003e-08,8.46093750000003e-08,0,-1.32348898008484e-23,1,20,60,1,1,1,1,1
588,588,observed_candidate,7.37352e-08,7.37352e-08,7.37352e-08,0,2.64697796016969e-23,1,20,60,1,1,1,1,1
589,589,observed_candidate,2.66342076e-07,2.66342076e-07,2.66342076e-07,0,0,1,20,60,1,1,1,1,1
590,590,observed_candidate,9.37375488000001e-09,9.37375488000001e-09,9.37375488000001e-09,0,-4.96308367531817e-24,1,20,60,1,1,1,1,1
591,591,observed_candidate,2.8019376e-07,2.8019376e-07,2.8019376e-07,0,5.29395592033938e-23,1,20,60,1,1,1,1,1
592,592,observed_candidate,4.181463e-07,4.181463e-07,4.181463e-07,0,5.29395592033938e-23,1,20,60,1,1,1,1,1
593,593,unobserved_candidate,8e-16,8e-16,8e-16,0,1.97215226305253e-31,1,20,60,1,1,1,1,1
594,594,unobserved_candidate,2.08e-15,2.08e-15,2.08e-15,0,1.18329135783152e-30,1,20,60,1,1,1,1,1
595,595,unobserved_candidate,2.08e-15,2.08e-15,2.08e-15,0,1.18329135783152e-30,1,20,60,1,1,1,1,1
596,596,observed_candidate,4.382378e-10,4.382378e-10,4.382378e-10,0,3.10192729707385e-25,1,20,60,1,1,1,1,1
597,597,observed_candidate,4.108104e-08,4.108104e-08,4.108104e-08,0,1.32348898008484e-23,1,20,60,1,1,1,1,1
598,598,observed_candidate,1.439100432e-07,1.439100432e-07,1.439100432e-07,0,2.64697796016969e-23,1,20,60,1,1,1,1,1
599,599,unobserved_candidate,2.08e-15,2.08e-15,2.08e-15,0,1.18329135783152e-30,1,20,60,1,1,1,1,1
600,600,unobserved_candidate,8.32e-14,8.32e-14,8.32e-14,0,3.78653234506086e-29,1,20,60,1,1,1,1,1
601,601,unobserved_candidate,8e-16,8e-16,8e-16,0,3.94430452610506e-31,1,20,60,1,1,1,1,1
602,602,unobserved_candidate,1e-15,1e-15,1e-15,0,3.94430452610506e-31,1,20,60,1,1,1,1,1
603,603,unobserved_candidate,3.2e-14,3.2e-14,3.2e-14,0,1.26217744835362e-29,1,20,60,1,1,1,1,1
604,604,unobserved_candidate,2.9952e-12,2.9952e-12,2.9952e-12,0,8.07793566946316e-28,1,20,60,1,1,1,1,1
605,605,unobserved_candidate,1.201408e-10,1.201408e-10,1.201408e-10,0,2.58493941422821e-26,1,20,60,1,1,1,1,1
606,606,observed_candidate,2.388015e-06,2.388015e-06,2.388015e-06,0,4.2351647362715e-22,1,20,60,1,1,1,1,1
607,607,unobserved_candidate,2e-15,2e-15,2e-15,0,3.94430452610506e-31,1,20,60,1,1,1,1,1
608,608,unobserved_candidate,1.936e-14,1.936e-14,1.936e-14,0,3.15544362088405e-30,1,20,60,1,1,1,1,1
609,609,unobserved_candidate,6.336e-13,6.336e-13,6.336e-13,0,0,1,20,60,1,1,1,1,1
610,610,unobserved_candidate,1.76e-13,1.76e-13,1.76e-13,0,5.04870979341448e-29,1,20,60,1,1,1,1,1
611,611,unobserved_candidate,1.65e-13,1.65e-13,1.65e-13,0,5.04870979341448e-29,1,20,60,1,1,1,1,1
612,612,unobserved_candidate,1.1e-14,1.1e-14,1.1e-14,0,4.73316543132607e-30,1,20,60,1,1,1,1,1
613,613,observed_candidate,1.305832e-09,1.305832e-09,1.305832e-09,0,-2.48154183765908e-24,1,20,60,1,1,1,1,1
614,614,unobserved_candidate,1.936e-14,1.936e-14,1.936e-14,0,6.31088724176809e-30,1,20,60,1,1,1,1,1
615,615,unobserved_candidate,2.28096e-11,2.28096e-11,2.28096e-11,0,9.69352280335579e-27,1,20,60,1,1,1,1,1
616,616,unobserved_candidate,6.336e-12,6.336e-12,6.336e-12,0,2.42338070083895e-27,1,20,60,1,1,1,1,1
617,617,unobserved_candidate,9.149184e-10,9.149184e-10,9.149184e-10,0,3.10192729707385e-25,1,20,60,1,1,1,1,1
618,618,unobserved_candidate,2.54144e-10,2.54144e-10,2.54144e-10,0,1.03397576569128e-25,1,20,60,1,1,1,1,1
619,619,unobserved_candidate,2.88e-15,2.88e-15,2.88e-15,0,0,1,20,60,1,1,1,1,1
620,620,unobserved_candidate,7.2e-15,7.2e-15,7.2e-15,0,0,1,20,60,1,1,1,1,1
621,621,unobserved_candidate,3.6e-15,3.6e-15,3.6e-15,0,0,1,20,60,1,1,1,1,1
622,622,unobserved_candidate,1.44e-13,1.44e-13,1.44e-13,0,2.52435489670724e-29,1,20,60,1,1,1,1,1
623,623,unobserved_candidate,7.2e-15,7.2e-15,7.2e-15,0,3.15544362088405e-30,1,20,60,1,1,1,1,1
624,624,unobserved_candidate,1.296e-13,1.296e-13,1.296e-13,0,2.52435489670724e-29,1,20,60,1,1,1,1,1
625,625,unobserved_candidate,2.08e-15,2.08e-15,2.08e-15,0,1.18329135783152e-30,1,20,60,1,1,1,1,1
626,626,observed_candidate,8.0028e-09,8.0028e-09,8.0028e-09,0,1.65436122510606e-24,1,20,60,1,1,1,1,1
627,627,unobserved_candidate,4.48e-15,4.48e-15,4.48e-15,0,7.88860905221012e-31,1,20,60,1,1,1,1,1
628,628,unobserved_candidate,4.48e-15,4.48e-15,4.48e-15,0,7.88860905221012e-31,1,20,60,1,1,1,1,1
629,629,observed_candidate,1.99367168e-09,1.99367168e-09,1.99367168e-09,0,4.13590306276514e-25,1,20,60,1,1,1,1,1
630,630,unobserved_candidate,7.354368e-11,7.354368e-11,7.354368e-11,0,2.58493941422821e-26,1,20,60,1,1,1,1,1
631,631,observed_candidate,3.3891858e-07,3.3891858e-07,3.3891858e-07,0,1.05879118406788e-22,1,20,60,1,1,1,1,1
632,632,observed_candidate,2.10672e-09,2.10672e-09,2.10672e-09,0,3.72231275648862e-24,1,20,60,1,1,1,1,1
633,633,observed_candidate,3.7740384e-09,3.7740384e-09,3.7740384e-09,0,-8.27180612553028e-25,1,20,60,1,1,1,1,1
634,634,unobserved_candidate,8.33333333333333e-16,8.33333333333333e-16,8.33333333333333e-16,0,9.86076131526265e-32,1,20,60,1,1,1,1,1
635,635,unobserved_candidate,2.88e-15,2.88e-15,2.88e-15,0,3.94430452610506e-31,1,20,60,1,1,1,1,1
636,636,unobserved_candidate,4.48e-15,4.48e-15,4.48e-15,0,7.88860905221012e-31,1,20,60,1,1,1,1,1
637,637,unobserved_candidate,8e-16,8e-16,8e-16,0,3.94430452610506e-31,1,20,60,1,1,1,1,1
638,638,unobserved_candidate,1e-15,1e-15,1e-15,0,3.94430452610506e-31,1,20,60,1,1,1,1,1
639,639,observed_candidate,2.475e-10,2.475e-10,2.475e-10,0,-5.16987882845642e-26,1,20,60,1,1,1,1,1
640,640,observed_candidate,1.89054e-07,1.89054e-07,1.89054e-07,0,0,1,20,60,1,1,1,1,1
641,641,observed_candidate,1.315845e-07,1.315845e-07,1.315845e-07,0,-2.64697796016969e-23,1,20,60,1,1,1,1,1
642,642,unobserved_candidate,1.6e-15,1.6e-15,1.6e-15,0,3.94430452610506e-31,1,20,60,1,1,1,1,1
643,643,unobserved_candidate,8.8e-15,8.8e-15,8.8e-15,0,3.15544362088405e-30,1,20,60,1,1,1,1,1
644,644,unobserved_candidate,2.88e-13,2.88e-13,2.88e-13,0,5.04870979341448e-29,1,20,60,1,1,1,1,1
645,645,unobserved_candidate,8e-14,8e-14,8e-14,0,2.52435489670724e-29,1,20,60,1,1,1,1,1
646,646,unobserved_candidate,7.5e-14,7.5e-14,7.5e-14,0,3.78653234506086e-29,1,20,60,1,1,1,1,1
647,647,unobserved_candidate,5e-15,5e-15,5e-15,0,2.36658271566304e-30,1,20,60,1,1,1,1,1
648,648,unobserved_candidate,8.8e-15,8.8e-15,8.8e-15,0,1.57772181044202e-30,1,20,60,1,1,1,1,1
649,649,unobserved_candidate,2.88e-13,2.88e-13,2.88e-13,0,1.51461293802434e-28,1,20,60,1,1,1,1,1
650,650,unobserved_candidate,5e-15,5e-15,5e-15,0,2.36658271566304e-30,1,20,60,1,1,1,1,1
