unique_path_id,a0,loc0,lfw0,a1,loc1,lfw1,a2,loc2,lfw2,a3,loc3,lfw3,path_probability,is_observed_candidate,is_unobserved_candidate,observed_frequency,observed_empirical_mass,listed_q95,listed_q99,listed_q995,highest_listed_level,listed_level_count,pareto_q95,pareto_q99,pareto_q995,hit_grid_max,hit_grid_excess,hit_road_max,hit_road_excess,grid_max_q95,grid_max_q99,grid_max_q995,grid_excess_q95,grid_excess_q99,grid_excess_q995,road_max_q95,road_max_q99,road_max_q995,road_excess_q95,road_excess_q99,road_excess_q995,source_record_count,observed_source_record_count,unobserved_source_record_count,observed_source_unique_path_id,unobserved_source_path_code,grid_max_wind_mps,grid_cumulative_excess_mps,road_max_wind_mps,road_cumulative_excess_mps
563,4,3,0,6,1,2,6,1,2,6,1,2,1.871424e-09,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,17480604,55.2436058969182,2427.21809173978,55.2436058969182,2485.28597018461
564,4,3,0,6,1,2,6,4,2,6,1,2,1.1552e-10,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,17486220,55.2436058969182,2394.72968305273,55.2436058969182,2442.32879467192
565,4,3,0,6,3,1,6,2,2,6,0,3,1.20619125e-06,1,0,1,6.66666666666667e-05,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,6,6,0,8434,,54.5851101382414,1844.66665305358,54.5851101382414,1756.59165875787
566,4,3,0,6,4,1,6,2,2,6,0,2,2.2743e-07,1,0,1,6.66666666666667e-05,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,6,6,0,8436,,54.5851101382414,1761.56240042872,54.5851101382414,1649.56374803093
567,4,3,0,6,5,2,4,2,1,6,5,3,2.6e-15,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,27386628,55.2141131970405,1529.28263837471,55.2141131970405,1507.22040006086
568,4,3,0,6,6,2,4,3,1,6,0,3,8e-16,0,1,0,0,1,1,1,q995,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,3,,24468186,54.4752973178521,1331.38797522288,54.4752973178521,1259.32551552969
569,4,3,0,6,6,2,4,3,1,6,1,3,2e-15,0,1,0,0,1,1,1,q995,3,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,3,0,3,,25052250,55.4927759888396,1081.10142825561,55.4927759888396,949.85998428476
570,4,3,0,6,6,2,4,4,1,6,1,3,2e-15,0,1,0,0,1,1,1,q995,3,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,3,0,3,,25054122,55.4927759888396,1065.47990472771,55.4927759888396,949.85998428476
571,4,4,0,2,1,2,4,4,1,6,1,3,8e-16,0,1,0,0,1,1,1,q995,3,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,3,0,3,,25054088,55.4927759888396,510.087255992842,55.4927759888396,436.507644313417
572,4,4,0,2,7,2,4,4,1,6,1,3,8e-16,0,1,0,0,1,1,1,q995,3,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,3,0,3,,25054124,55.4927759888396,510.087255992842,55.4927759888396,436.507644313417
573,4,4,0,4,1,1,4,1,2,6,1,3,1.45548525375e-06,1,0,1,6.66666666666667e-05,1,1,1,q995,3,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,6,6,0,7098,,55.4927759888396,778.101301163742,55.4927759888396,590.077755881586
574,4,4,0,4,5,1,6,3,2,4,4,2,6.43566000000001e-08,1,0,1,6.66666666666667e-05,1,1,1,q995,3,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,6,6,0,7646,,55.4697563798479,896.262754852806,55.4697563798479,742.85932057979
575,4,4,0,5,1,1,5,1,2,6,0,3,1.74685896e-07,1,0,1,6.66666666666667e-05,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,6,6,0,8410,,54.4752973178521,1477.82005277758,54.4752973178521,1294.58612385934
576,4,4,0,5,5,0,6,6,2,6,6,3,6.216279552e-09,1,0,1,6.66666666666667e-05,1,1,1,q995,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,3,3,0,8420,,53.1372388702307,1235.46004245048,53.1372388702307,1185.80173939154
577,4,4,0,6,1,2,4,1,2,6,1,2,5.184e-13,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,17479980,55.2436058969182,1893.89320018547,55.2436058969182,1810.42742502458
578,4,4,0,6,1,2,4,3,1,6,0,3,2.08e-15,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,24468156,55.2436058969182,1585.0680237346,55.2436058969182,1574.40183228655
579,4,4,0,6,1,2,4,4,1,6,1,3,8e-16,0,1,0,0,1,1,1,q995,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,3,,25054092,55.4927759888396,1319.15995323943,55.4927759888396,1264.93630104162
580,4,4,0,6,1,2,4,4,2,6,1,2,3.2e-14,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,17485596,55.2436058969182,1871.3550784385,55.2436058969182,1804.37718106627
581,4,4,0,6,1,2,4,4,3,6,1,2,3e-14,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,17509932,55.2436058969182,1680.25602012774,55.2436058969182,1675.0848133127
582,4,4,0,6,1,2,5,-1,2,5,-1,2,1.56323720930232e-09,1,0,1,6.66666666666667e-05,1,1,1,q995,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,12,0,8433,,55.2436058969182,1359.39695667589,55.2436058969182,1131.02274886851
583,4,4,0,6,1,2,5,1,2,6,1,2,1.86624e-11,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,17480292,55.2436058969182,2157.58969382278,55.2436058969182,2141.16001517668
584,4,4,0,6,1,2,5,4,2,6,1,2,1.152e-12,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,17485908,55.2436058969182,2130.54528875356,55.2436058969182,2104.60114106283
585,4,4,0,6,1,2,6,1,2,6,1,2,7.485696e-10,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,17480604,55.2436058969182,2427.21809173978,55.2436058969182,2485.28597018461
586,4,4,0,6,1,2,6,4,2,6,1,2,4.6208e-11,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,17486220,55.2436058969182,2394.72968305273,55.2436058969182,2442.32879467192
587,4,4,0,6,2,1,6,0,2,6,-2,2,8.46093750000003e-08,1,0,1,6.66666666666667e-05,1,1,1,q995,3,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,3,0,8492,,54.1694020488195,1471.65836064997,54.1694020488195,1284.23763138914
588,4,4,0,6,3,1,6,4,2,4,5,2,7.37352e-08,1,0,1,6.66666666666667e-05,1,1,1,q995,3,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,3,0,8468,,55.2436058969182,1466.70969988596,55.2436058969182,1278.22846638898
589,4,4,0,6,3,2,5,5,3,5,6,3,2.66342076e-07,1,0,1,6.66666666666667e-05,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,6,6,0,8447,,55.4697563798479,1543.35767401977,55.4697563798479,1352.18007989781
590,4,4,0,6,5,0,6,5,2,6,6,2,9.37375488000001e-09,1,0,1,6.66666666666667e-05,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,6,6,0,8499,,55.2141131970405,1439.21054418149,55.2141131970405,1292.23263431714
591,4,4,0,6,5,2,6,4,3,5,5,3,2.8019376e-07,1,0,1,6.66666666666667e-05,1,1,1,q995,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,3,3,0,8482,,55.2141131970405,1528.02349003991,55.2141131970405,1408.63303786517
592,4,4,0,6,6,1,6,5,2,6,5,2,4.181463e-07,1,0,1,6.66666666666667e-05,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,6,6,0,8502,,55.2141131970405,1804.25179480666,55.2141131970405,1723.29543779169
593,4,4,0,6,7,2,4,4,1,6,1,3,8e-16,0,1,0,0,1,1,1,q995,3,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,3,0,3,,25054128,55.4927759888396,900.427144079871,55.4927759888396,736.290413105931
594,4,5,0,2,2,2,4,4,1,6,1,3,2.08e-15,0,1,0,0,1,1,1,q995,3,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,3,0,3,,25054094,55.4927759888396,510.087255992842,55.4927759888396,436.507644313417
595,4,5,0,2,7,2,4,4,1,6,1,3,2.08e-15,0,1,0,0,1,1,1,q995,3,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,3,0,3,,25054124,55.4927759888396,510.087255992842,55.4927759888396,436.507644313417
596,4,5,0,4,4,2,6,6,3,4,7,2,4.382378e-10,1,0,1,6.66666666666667e-05,1,1,1,q995,3,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,9,9,0,7608,,53.1372388702307,948.630549322821,53.1372388702307,819.969267030055
597,4,5,0,5,3,1,6,2,2,6,4,2,4.108104e-08,1,0,1,6.66666666666667e-05,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,6,6,0,8381,,55.2436058969182,1675.80935135027,55.2436058969182,1527.08154360793
598,4,5,0,5,5,0,6,4,1,6,3,2,1.439100432e-07,1,0,1,6.66666666666667e-05,1,1,1,q995,3,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,6,6,0,8382,,55.4697563798479,1057.54499243869,55.4697563798479,933.128411542989
599,4,5,0,6,2,2,4,4,1,6,1,3,2.08e-15,0,1,0,0,1,1,1,q995,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,3,,25054098,55.4927759888396,1167.74869501292,55.4927759888396,1069.54197404499
600,4,5,0,6,2,2,4,4,2,6,1,2,8.32e-14,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,17485602,55.2436058969182,1719.94382021198,55.2436058969182,1608.98285406964
601,4,5,0,6,2,2,4,5,1,6,2,3,8e-16,0,1,0,0,1,1,1,q995,3,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,3,0,3,,25640034,54.5851101382414,731.38563585402,54.5851101382414,650.464749915213
602,4,5,0,6,2,2,4,5,1,6,8,3,1e-15,0,1,0,0,1,1,0,q99,2,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,2,0,2,,29144418,54.5851101382414,969.594459693898,54.5851101382414,821.620337026863
603,4,5,0,6,2,2,4,5,2,6,2,2,3.2e-14,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,0,3,,18071538,54.5851101382414,1554.21926081093,54.5851101382414,1381.24149116868
604,4,5,0,6,2,2,5,4,2,6,1,2,2.9952e-12,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,17485914,55.2436058969182,1979.13403052705,55.2436058969182,1909.20681406621
605,4,5,0,6,2,2,6,4,2,6,1,2,1.201408e-10,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,17486226,55.2436058969182,2243.31842482622,55.2436058969182,2246.93446767529
606,4,5,0,6,3,1,6,4,2,6,5,3,2.388015e-06,1,0,1,6.66666666666667e-05,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,6,6,0,8457,,55.2436058969182,1963.15499366034,55.2436058969182,1894.99270267661
607,4,5,0,6,3,2,4,6,1,6,3,3,2e-15,0,1,0,0,1,1,1,q995,3,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,3,0,3,,26225976,55.4697563798479,650.925636290852,55.4697563798479,596.647886648148
608,4,5,0,6,4,2,4,1,1,6,0,3,1.936e-14,0,1,0,0,1,1,1,q995,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,3,0,3,,24464430,55.2436058969182,1529.22433099828,55.2436058969182,1531.44465677386
609,4,5,0,6,4,2,4,1,2,6,1,2,6.336e-13,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,17479998,55.2436058969182,1861.40479149843,55.2436058969182,1767.47024951188
610,4,5,0,6,4,2,4,1,2,6,4,2,1.76e-13,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,19232190,55.2436058969182,1828.91638281138,55.2436058969182,1724.51307399919
611,4,5,0,6,4,2,4,1,3,6,4,2,1.65e-13,0,1,0,0,1,1,1,q995,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,3,0,3,,19256526,55.2436058969182,1687.66952025063,55.2436058969182,1634.35769977851
612,4,5,0,6,4,2,4,2,1,6,5,3,1.1e-14,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,0,3,,27386622,55.2436058969182,1549.62538189302,55.2436058969182,1517.40854920867
613,4,5,0,6,4,2,4,2,3,3,1,3,1.305832e-09,1,0,1,6.66666666666667e-05,1,1,1,q995,3,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,6,6,0,8385,,55.2436058969182,797.930851588227,55.2436058969182,785.471481215512
614,4,5,0,6,4,2,4,3,1,6,0,3,1.936e-14,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,0,3,,24468174,55.2436058969182,1552.57961504756,55.2436058969182,1531.44465677386
615,4,5,0,6,4,2,5,1,2,6,1,2,2.28096e-11,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,17480310,55.2436058969182,2125.10128513574,55.2436058969182,2098.20283966399
616,4,5,0,6,4,2,5,1,2,6,4,2,6.336e-12,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,19232502,55.2436058969182,2092.61287644869,55.2436058969182,2055.2456641513
617,4,5,0,6,4,2,6,1,2,6,1,2,9.149184e-10,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,17480622,55.2436058969182,2394.72968305273,55.2436058969182,2442.32879467192
618,4,5,0,6,4,2,6,1,2,6,4,2,2.54144e-10,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,19232814,55.2436058969182,2362.24127436569,55.2436058969182,2399.37161915923
619,4,5,0,6,5,2,4,2,1,6,-1,3,2.88e-15,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,23882244,55.2141131970405,1383.04627865174,55.2141131970405,1330.35225111871
620,4,5,0,6,5,2,4,2,1,6,0,3,7.2e-15,0,1,0,0,1,1,1,q995,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,3,0,3,,24466308,55.2141131970405,1529.71714730743,55.2141131970405,1521.25650762605
621,4,5,0,6,5,2,4,2,1,6,5,3,3.6e-15,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,27386628,55.2141131970405,1529.28263837471,55.2141131970405,1507.22040006086
622,4,5,0,6,5,2,4,2,2,6,5,2,1.44e-13,0,1,0,0,1,1,1,q995,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,3,0,3,,19818132,55.2141131970405,1694.10501489344,55.2141131970405,1622.83930001158
623,4,5,0,6,5,2,4,3,1,6,0,3,7.2e-15,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,24468180,55.2141131970405,1532.23687152925,55.2141131970405,1521.25650762605
624,4,5,0,6,5,2,5,2,1,6,5,3,1.296e-13,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,27386940,55.2141131970405,1728.49926640833,55.2141131970405,1610.46243099769
625,4,5,0,6,7,2,4,4,1,6,1,3,2.08e-15,0,1,0,0,1,1,1,q995,3,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,3,0,3,,25054128,55.4927759888396,900.427144079871,55.4927759888396,736.290413105931
626,4,5,0,6,7,2,6,5,2,5,5,3,8.0028e-09,1,0,1,6.66666666666667e-05,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,6,6,0,8452,,55.2141131970405,1624.64963954963,55.2141131970405,1478.24614664911
627,4,6,0,2,3,2,4,4,1,6,1,3,4.48e-15,0,1,0,0,1,1,1,q995,3,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,3,0,3,,25054100,55.4927759888396,510.087255992842,55.4927759888396,436.507644313417
628,4,6,0,2,7,2,4,4,1,6,1,3,4.48e-15,0,1,0,0,1,1,1,q995,3,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,3,0,3,,25054124,55.4927759888396,510.087255992842,55.4927759888396,436.507644313417
629,4,6,0,5,4,2,5,6,2,3,5,2,1.99367168e-09,1,0,1,6.66666666666667e-05,1,1,0,q99,2,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,6,6,0,7650,,45.9865692331103,870.480497617106,45.9865692331103,668.966856555544
630,4,6,0,5,4,2,6,1,2,6,1,2,7.354368e-11,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,17480621,55.2436058969182,2130.54528875356,55.2436058969182,2104.60114106283
631,4,6,0,5,5,1,6,4,2,6,6,3,3.3891858e-07,1,0,1,6.66666666666667e-05,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,6,6,0,8154,,55.2436058969182,1620.22981995899,55.2436058969182,1487.96527376049
632,4,6,0,5,5,1,6,8,3,6,6,3,2.10672e-09,1,0,1,6.66666666666667e-05,1,1,1,q995,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,12,0,8156,,53.1372388702307,1147.6700113262,53.1372388702307,891.079799840264
633,4,6,0,6,3,1,6,2,1,6,1,3,3.7740384e-09,1,0,1,6.66666666666667e-05,1,1,1,q995,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,12,0,8224,,55.4927759888396,1382.36456506662,55.4927759888396,1183.59561793998
634,4,6,0,6,3,2,4,0,1,6,3,3,8.33333333333333e-16,0,1,0,0,1,0,0,q95,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,,26214744,55.4697563798479,654.088760234684,55.4697563798479,596.647886648148
635,4,6,0,6,3,2,4,3,1,6,0,3,2.88e-15,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,24468168,55.4697563798479,1411.13985664844,55.4697563798479,1341.31262852828
636,4,6,0,6,3,2,4,4,1,6,1,3,4.48e-15,0,1,0,0,1,1,1,q995,3,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,3,0,3,,25054104,55.4927759888396,1145.23178615328,55.4927759888396,1031.84709728335
637,4,6,0,6,3,2,4,6,1,6,3,3,8e-16,0,1,0,0,1,1,1,q995,3,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,3,0,3,,26225976,55.4697563798479,650.925636290852,55.4697563798479,596.647886648148
638,4,6,0,6,3,2,4,6,1,6,9,3,1e-15,0,1,0,0,1,0,0,q95,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,,29730360,55.4697563798479,828.505024233738,55.4697563798479,650.479140440169
639,4,6,0,6,4,1,4,7,2,2,6,2,2.475e-10,1,0,1,6.66666666666667e-05,1,0,0,q95,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,3,3,0,8158,,42.5270409331359,437.753933940151,42.5270409331359,337.788958573057
640,4,6,0,6,4,1,5,1,2,5,1,2,1.89054e-07,1,0,1,6.66666666666667e-05,1,1,1,q995,3,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,3,0,8170,,45.9865692331103,1498.99318297524,45.9865692331103,1306.39436201361
641,4,6,0,6,4,1,6,4,1,6,2,2,1.315845e-07,1,0,1,6.66666666666667e-05,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,6,6,0,8225,,54.5851101382414,1497.87060765219,54.5851101382414,1308.61224687769
642,4,6,0,6,4,2,4,1,1,6,-2,3,1.6e-15,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,23296302,55.2436058969182,1189.36248804443,55.2436058969182,1091.35217921512
643,4,6,0,6,4,2,4,1,1,6,0,3,8.8e-15,0,1,0,0,1,1,1,q995,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,3,0,3,,24464430,55.2436058969182,1529.22433099828,55.2436058969182,1531.44465677386
644,4,6,0,6,4,2,4,1,2,6,1,2,2.88e-13,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,17479998,55.2436058969182,1861.40479149843,55.2436058969182,1767.47024951188
645,4,6,0,6,4,2,4,1,2,6,4,2,8e-14,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,19232190,55.2436058969182,1828.91638281138,55.2436058969182,1724.51307399919
646,4,6,0,6,4,2,4,1,3,6,4,2,7.5e-14,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,19256526,55.2436058969182,1687.66952025063,55.2436058969182,1634.35769977851
647,4,6,0,6,4,2,4,2,1,6,5,3,5e-15,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,27386622,55.2436058969182,1549.62538189302,55.2436058969182,1517.40854920867
648,4,6,0,6,4,2,4,3,1,6,0,3,8.8e-15,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,0,3,,24468174,55.2436058969182,1552.57961504756,55.2436058969182,1531.44465677386
649,4,6,0,6,4,2,4,4,2,6,1,2,2.88e-13,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,17485614,55.2436058969182,1838.86666975145,55.2436058969182,1761.42000555357
650,4,6,0,6,4,2,4,7,1,6,5,3,5e-15,0,1,0,0,1,1,1,q995,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,3,0,3,,27395982,55.2436058969182,1511.92596510469,55.2436058969182,1517.40854920867
651,4,6,0,6,4,2,5,1,2,6,1,2,1.0368e-11,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,17480310,55.2436058969182,2125.10128513574,55.2436058969182,2098.20283966399
652,4,6,0,6,4,2,5,1,2,6,4,2,2.88e-12,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,19232502,55.2436058969182,2092.61287644869,55.2436058969182,2055.2456641513
653,4,6,0,6,4,2,5,1,3,6,4,2,2.7e-12,0,1,0,0,1,1,1,q995,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,3,0,3,,19256838,55.2436058969182,1850.80514191286,55.2436058969182,1799.10251377834
654,4,6,0,6,4,2,5,4,2,6,1,2,1.0368e-11,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,17485926,55.2436058969182,2098.05688006652,55.2436058969182,2061.64396555014
655,4,6,0,6,4,2,6,1,2,6,1,2,4.15872e-10,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,17480622,55.2436058969182,2394.72968305273,55.2436058969182,2442.32879467192
656,4,6,0,6,4,2,6,1,2,6,4,2,1.1552e-10,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,19232814,55.2436058969182,2362.24127436569,55.2436058969182,2399.37161915923
657,4,6,0,6,5,0,6,6,2,6,5,3,3.37566768e-08,1,0,1,6.66666666666667e-05,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,6,6,0,8229,,54.5213928208875,1418.3106756854,54.5213928208875,1248.8863702426
658,4,6,0,6,5,2,4,2,1,6,5,3,4.4e-15,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,27386628,55.2141131970405,1529.28263837471,55.2141131970405,1507.22040006086
659,4,6,0,6,6,2,4,3,1,6,0,3,2.88e-15,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,24468186,54.4752973178521,1331.38797522288,54.4752973178521,1259.32551552969
660,4,6,0,6,7,2,4,4,1,6,1,3,4.48e-15,0,1,0,0,1,1,1,q995,3,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,3,0,3,,25054128,55.4927759888396,900.427144079871,55.4927759888396,736.290413105931
661,4,7,0,2,4,2,4,1,1,6,1,3,2.88e-15,0,1,0,0,1,1,1,q995,3,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,3,0,3,,25048490,55.4927759888396,502.353495471457,55.4927759888396,436.507644313417
662,4,7,0,4,4,2,6,2,3,5,0,3,1.24773e-08,1,0,1,6.66666666666667e-05,1,1,0,q99,2,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,0,6,6,0,7227,,45.3470042537796,797.455245781334,45.3470042537796,579.814444744769
